row_type,dataset,rep,candidate_id,frame_count,status,global_reprojection_rmse_px,fx,delta_fx,delta_fx_pct,fy,delta_fy,delta_fy_pct,cx,delta_cx,delta_cx_pct,cy,delta_cy,delta_cy_pct,k1,delta_k1,delta_k1_pct,k2,delta_k2,delta_k2_pct,p1,delta_p1,delta_p1_pct,p2,delta_p2,delta_p2_pct,k3,delta_k3,delta_k3_pct,candidate_global_p95_abs_delta_lambda_mm,candidate_frame_p95_median_mm,candidate_frame_p95_p90_mm,candidate_frame_p95_p95_mm,candidate_frame_p95_max_mm,candidate_frame_count,mc_centered_global_p95_abs_delta_lambda_mm,mc_centered_frame_p95_median_mm,mc_centered_frame_p95_p90_mm,mc_centered_frame_p95_p95_mm,mc_centered_frame_p95_max_mm
corner_noise_mc,M0,11,M0_mc_0011,18,ok,0.16718332542813924,7348.4594531842495,0.5943387442348467,0.008088590835273404,7349.490190638604,0.6490439947292543,0.00883192304443354,2070.938746251942,0.7222161041049731,0.03488601765021162,1513.1266038867477,0.6901497817341351,0.04563165479521136,-0.04895813185704105,0.00017903329437251453,-0.36435413768953284,0.22827776912500067,0.001001797102179458,0.44078443192352323,-0.0004973255522534927,1.582867404879894e-05,-3.0845841732334285,-0.0004666072289824457,1.1770670562171143e-05,-2.460538117119545,0.0,0.0,nan,0.0698900222650593,0.06692560770109993,0.07203133463120481,0.073554371954491,0.0738926098948582,30,0.06989001764623026,0.06692560735004349,0.07203133310557917,0.07355372970793325,0.07389260656420334
corner_noise_mc,M0,12,M0_mc_0012,18,ok,0.1648416712931301,7349.949728535094,2.0846140950798144,0.028370336997383547,7350.853346546223,2.012199902348584,0.027381186532621282,2070.18289443211,-0.03363571572708679,-0.0016247438486390994,1511.2179684454068,-1.218485659606813,-0.08056442016453866,-0.049367254897818014,-0.00023008974640444796,0.46826011572999504,0.22720311927408227,-7.28527487389441e-05,-0.032054751802636144,-0.0005439621196304761,-3.080789332818453e-05,6.003632387514636,-0.0004987818651676502,-2.0403965623033357e-05,4.265240021007773,0.0,0.0,nan,0.20164053429760428,0.19613366201383825,0.20325268299364838,0.20455709619199214,0.20537059753150402,30,0.201639494735997,0.1961336568017657,0.20325157911520023,0.20455667373327485,0.20537030365488818
corner_noise_mc,M0,13,M0_mc_0013,18,ok,0.16775546903470745,7348.544833637761,0.6797191977466355,0.009250567166929237,7349.44137167984,0.6002250359651953,0.008167614784261742,2068.348034042027,-1.868496105810209,-0.09025607121767001,1512.322865980577,-0.11358812443654642,-0.00751027417570164,-0.049485007158577045,-0.00034784200716347913,0.7079000306420251,0.22633525048764772,-0.0009407215351734943,-0.4139115661021283,-0.0005039311016771551,9.223124625136535e-06,-1.7973396987484476,-0.0005647518394456936,-8.637393990107672e-05,18.0555874306273,0.0,0.0,nan,0.061191865169394066,0.05821087370368616,0.06284221662908522,0.06445366662931235,0.06709461792041793,30,0.06119068848456094,0.05821088228668429,0.06284111921015723,0.06445366608771394,0.06709341040856884
corner_noise_mc,M0,14,M0_mc_0014,18,ok,0.16592060366140168,7350.615226945502,2.7501125054877775,0.037427367849788916,7351.632378524897,2.791231881022213,0.0379819324615138,2071.93072705031,1.7141969024728496,0.08280278306687254,1512.342001225403,-0.09445287961057147,-0.006245080866320701,-0.04953848155902409,-0.00040131640761052745,0.8167268225057189,0.23372743645502062,0.006451464432199405,2.8386038237036346,-0.0005033289188120475,9.825307490244077e-06,-1.91468899341309,-0.00042481421754763765,5.35636819969792e-05,-11.196939082672543,0.0,0.0,nan,0.2674139245571382,0.2536201485366519,0.26668971063264735,0.26856399715592316,0.26967197798221604,30,0.2674128970487629,0.25362014690206824,0.2666894468424084,0.26856312838092267,0.26967664844958106
corner_noise_mc,M0,15,M0_mc_0015,18,ok,0.16290935250267616,7347.19773064261,-0.6673837974049093,-0.00908268982909563,7348.171617563922,-0.6695290799525537,-0.009110675637046794,2069.1962380530454,-1.0202920947917846,-0.0492843178447099,1511.9509814029877,-0.48547270202584514,-0.03209871731854839,-0.04933616938347314,-0.00019900423205957557,0.40499738120087836,0.22573009177173928,-0.0015458802510819325,-0.6801775996481968,-0.0005361564704600886,-2.3002244157797002e-05,4.482520649502888,-0.0005313621413568486,-5.298424181223176e-05,11.075813047105466,0.0,0.0,nan,0.07174367060676445,0.06874686708620174,0.0734010577549759,0.0753527722039459,0.07655329036746253,30,0.07174368011770867,0.0687468634586537,0.07340059125145161,0.07535154241285112,0.07655329430351117
corner_noise_mc,M0,16,M0_mc_0016,18,ok,0.16770338922878322,7350.032037009433,2.1669225694186025,0.029490505550519283,7350.990949277549,2.1498026336739713,0.02925362775947007,2071.0010568936286,0.7845267457914815,0.037895878733779476,1512.2485848280346,-0.18786927697897227,-0.012421631101859693,-0.04956271695714544,-0.0004255518057318733,0.8660487523457204,0.2302166681259014,0.0029406961030802037,1.2938878126478424,-0.0005465417651047568,-3.3387538802465166e-05,6.506336124921059,-0.0004627767736658452,1.560112587877167e-05,-3.261255566702157,0.0,0.0,nan,0.21029950354845256,0.19806625372318082,0.21188063330942386,0.21320814506760513,0.2150022028736828,30,0.21029941583680056,0.19806567005228998,0.21188053961311368,0.21320711946020934,0.21500190899706695
corner_noise_mc,M0,17,M0_mc_0017,18,ok,0.1659559529130265,7351.164586895653,3.2994724556383517,0.04490382450208882,7352.123375853869,3.2822292099945116,0.044663221649490485,2070.6538083948626,0.4372782470254606,0.021122343516126494,1513.5638420896094,1.1273879845957708,0.07454118032766568,-0.04932956552823039,-0.0001924003768168231,0.391557747020919,0.2328677344837395,0.005591762460918304,2.4603403567697972,-0.000464920363377898,4.823386292439363e-05,-9.39948663620277,-0.0004264167018140704,5.1961197730546454e-05,-10.861956160602313,0.0,0.0,nan,0.32113947449366265,0.3096333826700146,0.32338721379156027,0.32927350692318497,0.3318417517307978,30,0.3211397914587167,0.3096333805743171,0.32338721550922916,0.3292726332327436,0.33184642219816285
corner_noise_mc,M0,18,M0_mc_0018,18,ok,0.16537956739855775,7350.2533183632095,2.388203923194851,0.032502010937864874,7351.254147758716,2.413001114840881,0.03283512416026123,2070.308516338013,0.09198619017570309,0.004443312515195414,1512.5947322765194,0.15827817150579904,0.010465112175536683,-0.04898569406448909,0.0001514710869244748,-0.3082617535173726,0.22747237526629893,0.00019640324347772187,0.08641619337481071,-0.0005196346789860937,-6.4804526838021246e-06,1.2628664739837074,-0.00047621148373507043,2.1664158095464144e-06,-0.4528670349547282,0.0,0.0,nan,0.23524180714719592,0.22488812747010628,0.23549117650312723,0.2362124311665437,0.2375149500307657,30,0.2352406498650396,0.22488812717980122,0.2354900726246791,0.23621200756353403,0.23751465615414985
corner_noise_mc,M0,19,M0_mc_0019,18,ok,0.16625186909602996,7345.823809675491,-2.0413047645233746,-0.027780923203282615,7346.88353114948,-1.9576154943943038,-0.02663842441727459,2071.7652767532427,1.5487466054055403,0.07481085108014968,1513.548965118131,1.1125110131174551,0.07355753758102751,-0.047496073093664194,0.0016410920577493715,-3.3398183486825777,0.20921003412780725,-0.018065937895013956,-7.948899188164036,-0.00045538193733129264,5.777228897099897e-05,-11.258270128124439,-0.0004238898109493978,5.448808859521905e-05,-11.390176813579387,0.0,0.0,nan,0.18568756630845656,0.1791366141425101,0.19070074557124597,0.19120597200499445,0.1917733722727178,30,0.1856879406652297,0.17913660711180057,0.19070073910789576,0.1912065794891572,0.1917743196090612
corner_noise_mc,M0,20,M0_mc_0020,18,ok,0.16896941478710234,7348.973443285736,1.1083288457211893,0.01508368523999036,7349.92171346775,1.0805668238754151,0.01470390776331989,2071.7369989490235,1.5204688011863254,0.07344491646377428,1512.333260388427,-0.10319371658647469,-0.006823011724319996,-0.04784413208910181,0.001293033062311759,-2.631476720985727,0.21019413873073553,-0.01708183329208568,-7.5158993447712374,-0.0005402584688249367,-2.7104242522645104e-05,5.281890147910112,-0.0004110496419769652,6.732825756765163e-05,-14.074282618771383,0.0,0.0,nan,0.12272736530423457,0.11611044500821208,0.12380377767471146,0.12547127177180556,0.13025552463848838,30,0.12272673591494936,0.11611044676915014,0.12380379659621098,0.12547133929457485,0.13025523076187256
corner_noise_mc,M0,21,M0_mc_0021,18,ok,0.1658126381442437,7346.383198671051,-1.4819157689635176,-0.02016797730882755,7347.369605151096,-1.4715414927786696,-0.020024129837814014,2069.0009334787314,-1.2155966691057074,-0.058718334599468194,1514.7806965674645,2.344242462450893,0.154997749233577,-0.04969679720413329,-0.0005596320527197218,1.1389180694393854,0.23070449658574113,0.0034285245629199212,1.508529270562599,-0.00046384833752308624,4.930588877920537e-05,-9.608395732116605,-0.000494760263391376,-1.6382363846759152e-05,3.4245653618936087,0.0,0.0,nan,0.1664562166777955,0.1629184782520497,0.1723044592323049,0.17534934115374654,0.17740335741085003,30,0.166456290532318,0.162918482115802,0.17230446014983272,0.17534869678086779,0.17740335678948324
corner_noise_mc,M0,22,M0_mc_0022,18,ok,0.168231751460675,7349.314075904743,1.4489614647281996,0.019719489159928952,7350.311549933078,1.4704032892032046,0.020008641632901805,2069.5152997961986,-0.7012303516385145,-0.033872319220078814,1513.1255075507925,0.6890534457788817,0.04555916672787619,-0.04961720735496354,-0.00048004220354997545,0.9769432202096944,0.23166697321365076,0.004391001190829552,1.9320129408086497,-0.0004738670127500038,3.9287213552287824e-05,-7.65602455140734,-0.0005146498856837097,-3.627198613909285e-05,7.5822871779029315,0.0,0.0,nan,0.14102788192582805,0.13829961863120274,0.14309318681928232,0.14623746336110768,0.1487571542754722,30,0.14102787917007048,0.1382996172830303,0.14309302774530294,0.14623675126287822,0.14876182474283722
corner_noise_mc,M0,23,M0_mc_0023,18,ok,0.16740273428736202,7349.74947676809,1.88436232807544,0.02564503156668314,7350.652592297474,1.8114456535995487,0.0246494054974479,2071.100100875598,0.883570727760798,0.04268011171264781,1512.3675193344445,-0.06893477056905795,-0.004557862274607113,-0.048686502739695006,0.00045066241171855953,-0.9171518347260516,0.22033892707933397,-0.006937044943487236,-3.052256198376604,-0.0005346545139763386,-2.1500287674046945e-05,4.189829601321736,-0.0004299559225194575,4.8421977025159334e-05,-10.122118323453854,0.0,0.0,nan,0.1853780046215377,0.1742189329294888,0.18558273099679012,0.1865226029272037,0.19053906848473617,30,0.1853774785099631,0.1742189316323845,0.185581627118342,0.18652224194088177,0.19053877460812033
corner_noise_mc,M0,24,M0_mc_0024,18,ok,0.16542511005717928,7347.859095271438,-0.006019168577040546,-8.191724376120737e-05,7348.82393709926,-0.017209544615070627,-0.00023418038669852068,2070.6257757315434,0.40924558370625164,0.019768250216658585,1512.5470986654636,0.110644560450055,0.007315650198046111,-0.04948781466654881,-0.0003506495151352415,0.7136136446918206,0.22917551319029325,0.0018995411674720408,0.8357861812516214,-0.0005258503448758657,-1.2696118573574111e-05,2.4741331012823062,-0.00047972347550686586,-1.3455759622490126e-06,0.2812788725252377,0.0,0.0,nan,0.008120938793359754,0.005221711062159784,0.008616567366715913,0.009453010819700862,0.01024641490125191,30,0.008120452076747142,0.005221700627495806,0.00861236412964786,0.00945300328990072,0.010246418837300552
corner_noise_mc,M0,25,M0_mc_0025,18,ok,0.16270159520864957,7347.316222363649,-0.5488920763655187,-0.007470089173069287,7348.343936950668,-0.49720969320696895,-0.0067658244787892645,2070.8588706271216,0.6423404792844849,0.031027695409166424,1512.9012653417747,0.46481123676107927,0.030732612633046587,-0.04837872408690421,0.0007584410645093548,-1.5435181540739253,0.22200148224177088,-0.005274489781050329,-2.320742370654434,-0.0005080824327955051,5.071793506786475e-06,-0.9883565693949399,-0.000433100473223545,4.527742632107185e-05,-9.464782207575407,0.0,0.0,nan,0.0460124026345909,0.04459418197277785,0.04678405315873363,0.04790645379996334,0.04897821192818128,30,0.04601239876185446,0.044594184706807025,0.046784181779785286,0.047907716244741036,0.048978220652207936
corner_noise_mc,M0,26,M0_mc_0026,18,ok,0.16398136190847534,7349.5449313804675,1.679816940452838,0.022861292556278206,7350.546108506298,1.7049618624232608,0.023200417976130778,2070.1552457658504,-0.06128438198675212,-0.0029602885057813597,1512.8434228778883,0.406968772874734,0.026908156820086588,-0.04947735430401646,-0.0003401891526028933,0.6923255575583542,0.22930135424801784,0.0020253822251966314,0.8911554561488175,-0.0004966720408090935,1.6482185493198122e-05,-3.2119360317786234,-0.0004902352608715353,-1.1857361326918464e-05,2.4786599335391255,0.0,0.0,nan,0.16242998734387584,0.1549379294449892,0.16342425695732174,0.1653349168654455,0.16637967703686057,30,0.16242985353167683,0.15493792906402176,0.1634241063867944,0.16533677223404394,0.16637967938272027
corner_noise_mc,M0,27,M0_mc_0027,18,ok,0.16594984430014628,7348.949903262807,1.0847888227926887,0.014763319765639998,7349.982474918466,1.141328274591615,0.015530724529442924,2070.8376103578703,0.6210802100331421,0.030000736685683302,1513.4077623307076,0.9713082256939742,0.06422142385272955,-0.04957667914825516,-0.0004395139968415909,0.8944634788906765,0.23342602530895576,0.006150053286134549,2.705984812823509,-0.0004749331499556563,3.82210763466353e-05,-7.448262995328002,-0.00048297234014363637,-4.594440599019526e-06,0.9604207475707218,0.0,0.0,nan,0.11341281632961112,0.10953768464100619,0.11604512073944079,0.11714447169407492,0.11783144410375143,30,0.1134128734457306,0.1095376905463155,0.11604369390217925,0.11714383359677157,0.11783611457111647
corner_noise_mc,M0,28,M0_mc_0028,18,ok,0.1676914846555227,7347.122862559401,-0.7422518806133667,-0.010101599159117581,7348.143703174932,-0.6974434689427653,-0.009490523131817582,2070.961343979463,0.7448138316258337,0.03597758112638804,1513.0920683488557,0.6556142438421375,0.0433482175110688,-0.049378094336227835,-0.0002409291848142689,0.49031966755073964,0.23298608638446947,0.005710114361648255,2.512414449634338,-0.0004889781315548933,2.417609474739829e-05,-4.711272656099398,-0.00046474776709651955,1.3630132448097293e-05,-2.8492395783902746,0.0,0.0,nan,0.07551800075436858,0.0724970859558823,0.0763772390968785,0.07726039199660106,0.07791365185320842,30,0.07551826442053197,0.07249707894706603,0.07637723590984251,0.07726038626124704,0.07791394572982427
corner_noise_mc,M0,29,M0_mc_0029,18,ok,0.1674119848185662,7346.40592460332,-1.4591898366943497,-0.01985869111596444,7347.445137477393,-1.3960091664821448,-0.018996317087622516,2069.9996030698712,-0.21692707796592003,-0.010478472894351247,1513.828292141209,1.391838036195395,0.09202621587291858,-0.04930144714006245,-0.0001642819886488872,0.3343334686538407,0.2246078727110234,-0.002668099311797817,-1.1739469368675313,-0.00046188271062355067,5.127151567874095e-05,-9.991443712389431,-0.00047246062650481934,5.917273039797509e-06,-1.2369453198883873,0.0,0.0,nan,0.15235957740232492,0.1494421476787437,0.15541590775857345,0.1580210042608752,0.1596545408228337,30,0.1523595699354246,0.14944270830327183,0.15541589146763957,0.1580211124534418,0.15965454020146694
corner_noise_mc,M0,30,M0_mc_0030,18,ok,0.16500139906756142,7348.426963169893,0.5618487298779655,0.007646421390803992,7349.490667060802,0.6495204169268618,0.008838406001244017,2070.579055742401,0.3625255945639765,0.017511481977109323,1512.8030479773506,0.36659387233703455,0.024238629751487113,-0.04969116684723356,-0.0005540016958199973,1.127459620661612,0.2335274846532959,0.006251512630474687,2.7506262869912885,-0.0005238577515052367,-1.0703525202945081e-05,2.0858300788191877,-0.00043217823981371226,4.6199659730904587e-05,-9.657565655705149,0.0,0.0,nan,0.05657507379162893,0.051927644775727796,0.05704985373312468,0.057393924734546714,0.06118554030499581,30,0.0565746765145434,0.05192764876917692,0.05704984277635447,0.05739317579046116,0.0611855452110774
corner_noise_mc,M0,31,M0_mc_0031,18,ok,0.16194921674407065,7347.49622035137,-0.36889408864499273,-0.005020425428333497,7348.4563777884305,-0.38476885544423567,-0.0052357759239353655,2069.4593635102215,-0.7571666376156827,-0.036574272622661955,1512.4893533660827,0.0528992610691148,0.0034976187545292946,-0.04888522159185907,0.0002519435595544975,-0.5127352356981661,0.22541900291512934,-0.0018569691076918693,-0.8170547423752333,-0.0004890107605954345,2.41434657068571e-05,-4.704914130948722,-0.00046662423137432775,1.1753668170289098e-05,-2.45698394124766,0.0,0.0,nan,0.04387461652675026,0.03824570356465244,0.04195716812584806,0.04394493079070485,0.047622512029431616,30,0.04387462313355283,0.038245700868264974,0.04195713781949621,0.043944879157078266,0.047622521197104105
corner_noise_mc,M0,32,M0_mc_0032,18,ok,0.16776357253753368,7347.7009009790345,-0.164213460980136,-0.0022348458827506773,7348.616842878826,-0.22430376504871674,-0.0030522331422438423,2070.6781707079936,0.4616405601564111,0.02229914375784859,1511.5372431532421,-0.8992109517714653,-0.059454461662230604,-0.04822937988362092,0.0009077852677926435,-1.8474514453476332,0.2167379454076774,-0.010538026615143803,-4.636665513451488,-0.0005215676562201033,-8.41342991781172e-06,1.6395519098493194,-0.0004730619791556377,5.315920388979155e-06,-1.1112387077328507,0.0,0.0,nan,0.01713603460468107,0.012244730078356268,0.01852847654542984,0.01995589719560143,0.02289431041168086,30,0.017136032968329572,0.01224472245141044,0.01852952007460601,0.01995589507017342,0.022894311272420965
corner_noise_mc,M0,33,M0_mc_0033,18,ok,0.16626702592577183,7347.761707987107,-0.1034064529076204,-0.0014072992807721276,7348.828893126823,-0.012253517052158713,-0.0001667408072598595,2069.798513926399,-0.41801622143793793,-0.020191908206243857,1510.7750569751506,-1.6613971298629622,-0.10984905351584483,-0.048002543017341956,0.0011346221340716098,-2.3090915615000007,0.21417022085953027,-0.013105751163290935,-5.766448184841538,-0.0005731111533884934,-5.995692708620176e-05,11.6839975221956,-0.0005398647543328732,-6.148685478825637e-05,12.853197199700837,0.0,0.0,nan,0.029202970500682553,0.026485406266655784,0.03268034460086426,0.034678019277682486,0.03711499264005623,30,0.029202967789467477,0.02648488520858336,0.03268034366535232,0.03467801398188526,0.03711499326142301
corner_noise_mc,M0,34,M0_mc_0034,18,ok,0.166617082127777,7350.702704797432,2.837590357416957,0.03861788850533644,7351.712403654636,2.871257010760928,0.03907088142832147,2070.5784592138784,0.3619290660412844,0.017482667188221057,1512.9425615396954,0.5061074346817804,0.033463054484578016,-0.049378952037597026,-0.00024178688618346073,0.49206519228044043,0.23164873159753974,0.004372759574718527,1.9239867443090066,-0.0004884494885792358,2.470473772305578e-05,-4.814290998063919,-0.0004945254651092812,-1.614756556466432e-05,3.375483185999124,0.0,0.0,nan,0.27747971523636467,0.26750217659016756,0.27886520970645673,0.2818089797815068,0.28400937365297524,30,0.2774797118727008,0.2675021717088441,0.2788652126099504,0.2818081089179242,0.28401404412034026
corner_noise_mc,M0,35,M0_mc_0035,18,ok,0.16564103229436086,7347.339251127959,-0.5258633120556624,-0.007156681619294242,7348.38551424093,-0.45563240294450225,-0.006200057857456668,2070.3940867569104,0.17755660907323545,0.008576716806553364,1511.3141542719002,-1.1222998331134022,-0.07420475948376454,-0.049263153422611755,-0.0001259882711981894,0.2564011798604238,0.22918865004512945,0.0019126780223082396,0.8415663148571569,-0.000566032290414829,-5.2878064112537346e-05,10.304516927312152,-0.0004891555863975233,-1.0777686852906482e-05,2.252965043570388,0.0,0.0,nan,0.057969463802038476,0.05585466558997325,0.06142619261273239,0.06246649393973257,0.06319248056276479,30,0.05796946529141563,0.055854666588922436,0.06142761947571102,0.06246392557001485,0.06319248449881343
