scan_px,center_median_px,center_sigma_px,z_median_mm,z_sigma_mm,valid_fraction,z_valid_fraction,stable
680,2125.9934772583656,0.008796931463167276,-0.3443987309041745,0.002765776241107988,1.0,1.0,False
681,2125.992780866334,0.008790310749127936,-0.3492150431976029,0.0027637179302105333,1.0,1.0,False
682,2125.9592221826315,0.008629436972095934,-0.34369819816140534,0.0027130807198572295,1.0,1.0,False
683,2125.8756686151028,0.008167482786549211,-0.3224626298282942,0.0025676802666002533,1.0,1.0,False
684,2125.7753645777702,0.007490767803777992,-0.2959617251004829,0.002354750800942976,1.0,1.0,False
685,2125.6723326146603,0.007031024837763212,-0.2686043909030218,0.002210047242964402,1.0,1.0,False
686,2125.6234727054834,0.006566276992606389,-0.25827506855921456,0.002063897490546039,1.0,1.0,False
687,2125.6602234989405,0.006266828983158177,-0.274854090720396,0.0019698619259817616,1.0,1.0,False
688,2125.6729848980904,0.006661770377097329,-0.2838917394001328,0.0020940531075826696,1.0,1.0,False
689,2125.6617068499327,0.007552944701213184,-0.2853717816270205,0.002374186160653931,1.0,1.0,False
690,2125.6639740616083,0.00835095301387495,-0.29110848705732906,0.002625066882975049,1.0,1.0,False
691,2125.692351862788,0.008421960068056143,-0.30505195836013854,0.0026474801177006507,1.0,1.0,False
692,2125.7147534042597,0.008035989041520426,-0.31711599573179683,0.002526225078481342,1.0,1.0,False
693,2125.6936099231243,0.00814321556650791,-0.31549006761639475,0.0025599119016970614,1.0,1.0,False
694,2125.623923122883,0.009052860459892741,-0.2986033220449258,0.002845720790337813,1.0,1.0,False
695,2125.536985591054,0.010043332736269468,-0.27629399461244475,0.003156859531180338,1.0,1.0,False
696,2125.543759852648,0.021563335736869856,-0.2834401849995061,0.006777840567710975,1.0,1.0,False
697,2125.523375928402,0.010218988274778837,-0.2820486626759475,0.0032121012658601253,1.0,1.0,False
698,2125.5262982547283,0.009783364073971476,-0.28798178936358454,0.003075217946355953,1.0,1.0,False
699,2125.5441914498806,0.009619431319197486,-0.29861970954476647,0.0030237683467807465,1.0,1.0,False
700,2125.5002754181623,0.035578683497988636,-0.2898276755704501,0.01118366572365753,1.0,1.0,False
701,2125.5007685422897,0.010140428896928623,-0.2949937697104019,0.003187474606180907,1.0,1.0,False
702,2125.496926397085,0.012552291460943981,-0.2987960096838833,0.003945676098865291,1.0,1.0,False
703,2125.5290528535843,0.009288956293618032,-0.313903585631067,0.002919960130397588,1.0,1.0,False
704,2125.4697969555855,0.008088164766964046,-0.3002846988559327,0.0025423913043526912,1.0,1.0,False
705,2125.439238741994,0.007393267660391285,-0.29568569393023836,0.0023239245999000764,1.0,1.0,False
706,2125.4272183924913,0.007116297505900449,-0.29691257088614975,0.002236864291018113,1.0,1.0,False
707,2125.423802614212,0.0075199316125618655,-0.3008429615836121,0.0023637567823127908,1.0,1.0,False
708,2125.4172936975956,0.008078334909290143,-0.3037999260587867,0.002539292505301337,1.0,1.0,False
709,2125.424082353711,0.008896225537267115,-0.31093564791154904,0.0027964299515220526,1.0,1.0,False
710,2125.451291039586,0.009720720170672619,-0.32448927205319933,0.0030557094416535967,1.0,1.0,False
711,2125.488630503416,0.010069277088928585,-0.34122689122534666,0.003165415461251498,1.0,1.0,False
712,2125.529909938574,0.012935385059309308,-0.359202663227677,0.004066555721023601,1.0,1.0,False
713,2125.4749967753887,0.015377215122172763,-0.3469370342058937,0.00483417011843642,1.0,1.0,False
714,2125.4738470315933,0.010561822032653467,-0.35157192834032003,0.003320319356515054,1.0,1.0,False
715,2125.510288476944,0.010520707999769239,-0.3680235198637547,0.003307537041511639,1.0,1.0,False
716,2125.448081076145,0.009822490033244934,-0.3534611014904385,0.003087885595142551,1.0,1.0,False
717,2125.4100636690855,0.009662940260705992,-0.3465025483558861,0.0030376534559633126,1.0,1.0,False
718,2125.394268423319,0.009985125373724304,-0.3465287167128963,0.0031389238588919646,1.0,1.0,False
719,2125.377789154649,0.009979170728465821,-0.34633869098934156,0.0031370417644868446,1.0,1.0,False
720,2125.358734667301,0.009262129947827033,-0.3453379624399986,0.0029116211658813933,1.0,1.0,False
721,2125.3502679914236,0.008541725894427312,-0.3476644265191453,0.002685167019793589,1.0,1.0,False
722,2125.3386181890965,0.008309518024037834,-0.34898908088587177,0.0026121709526383094,1.0,1.0,False
723,2125.303539082408,0.008387772775439216,-0.3429474496288094,0.002636715828932794,1.0,1.0,False
724,2125.255297154188,0.008078350647476928,-0.33276715712372607,0.002539360000110097,1.0,1.0,False
725,2125.2101238891482,0.007219763088969338,-0.3235506443571694,0.002269399371175978,1.0,1.0,False
726,2125.1807108148932,0.006406344770309616,-0.3192870921179747,0.002013683323056146,1.0,1.0,False
727,2125.168806940317,0.005969464089735115,-0.32052602673019237,0.0018763593429668554,1.0,1.0,False
728,2125.1637276634574,0.005847681737884511,-0.32390895214240345,0.0018380912558917419,1.0,1.0,False
729,2125.1548915952444,0.005840455166097407,-0.32610984641706864,0.0018358249818881914,1.0,1.0,False
730,2125.1403926089406,0.005708660541298016,-0.32652954844712667,0.0017943928412769085,1.0,1.0,False
731,2125.1251526623964,0.005542130914388014,-0.3267151766614802,0.0017420423101972861,1.0,1.0,False
732,2125.1231853216887,0.005540247732432373,-0.3310716009443695,0.0017414677339730382,1.0,1.0,False
733,2125.1343273967505,0.005572906810367673,-0.339547635165502,0.0017517716103957071,1.0,1.0,False
734,2125.1200195774436,0.0056599049574047,-0.34002272255764865,0.0017791163427030587,1.0,1.0,False
735,2125.075833119452,0.005935475898487168,-0.33110483705104343,0.0018656863358104078,1.0,1.0,False
736,2125.028971839696,0.006269106730327232,-0.32134532956769135,0.0019704966730036645,1.0,1.0,False
737,2125.0030374781927,0.007044323908210108,-0.3181625498934295,0.0022141334690466497,1.0,1.0,False
738,2125.007838413352,0.007924329615659446,-0.3246391886452784,0.0024907657133853164,1.0,1.0,False
739,2125.0426925867796,0.008105306891042212,-0.34056128489402226,0.002547755070210272,1.0,1.0,False
740,2125.083244152367,0.007910087884041827,-0.35827377178378583,0.0024865076518490333,1.0,1.0,False
741,2125.0758099853992,0.007869621422271806,-0.36090134097071314,0.002473798720355093,1.0,1.0,False
742,2124.993490897119,0.008117962163618219,-0.33998855364330893,0.0025517034017737963,1.0,1.0,False
743,2124.911074478179,0.008367804060692352,-0.3190454000852583,0.002630069931409353,1.0,1.0,False
744,2124.904984038323,0.0078002292948143835,-0.32209162739030717,0.002451688325488994,1.0,1.0,False
745,2124.9685461632907,0.007101426966561895,-0.34702994116361197,0.002232196664980391,1.0,1.0,False
746,2125.0219592554495,0.0069851854240429384,-0.368778329417637,0.0021957861756751783,1.0,1.0,False
747,2124.9882685104385,0.0073621787389458815,-0.36314520905312975,0.002314252342905985,1.0,1.0,False
748,2124.9016335979104,0.007734242862009526,-0.34086915089534386,0.0024310445232187273,1.0,1.0,False
749,2124.8382055163383,0.008061164422160075,-0.32588749344256485,0.0025336842962808007,1.0,1.0,False
750,2124.8456839621067,0.008311315020373295,-0.3331915245888126,0.0026123538419360517,1.0,1.0,False
751,2124.895574696362,0.00835002087567085,-0.3538256904971604,0.002624665615553931,1.0,1.0,False
752,2124.947855398059,0.008090282163994536,-0.3752110357518177,0.002543165795460583,1.0,1.0,False
753,2124.9613784421235,0.007409974328617606,-0.3844124798262669,0.0023293620468415976,1.0,1.0,False
754,2124.942664621398,0.006847091065881036,-0.38347901964840503,0.0021524061405544634,1.0,1.0,False
755,2124.9331314116716,0.0067241059611906195,-0.3854303478700558,0.0021137503872767794,1.0,1.0,False
756,2124.9348433986306,0.006836994613787163,-0.3909155000175133,0.0021492623502887232,1.0,1.0,False
757,2124.9362031258643,0.007260400301356636,-0.39628879223835156,0.002282389427277035,1.0,1.0,False
758,2124.9154077619314,0.007865357892103991,-0.3946962385514894,0.0024725440861131736,1.0,1.0,False
759,2124.8471290171146,0.008176739477127833,-0.37817614456457704,0.0025703001993574804,1.0,1.0,False
760,2124.7500213310122,0.008185289024931057,-0.3525941705457285,0.002572794207753927,1.0,1.0,False
761,2124.6556991636753,0.008130942453729549,-0.3278885444354387,0.002555524175530983,1.0,1.0,False
762,2124.5871033519506,0.00822321874595807,-0.31126884053082904,0.0025843935541467206,1.0,1.0,False
763,2124.559758543968,0.008120300531900526,-0.3076128078006377,0.002552011467046211,1.0,1.0,False
764,2124.5625204890966,0.007771773230966599,-0.31341747762405703,0.002442508800433935,1.0,1.0,False
765,2124.5606895387173,0.007794850888626218,-0.3177775625212007,0.0024497805432428317,1.0,1.0,False
766,2124.5382764190435,0.008319964010191843,-0.3156678880816912,0.002614789195171143,1.0,1.0,False
767,2124.5096608251333,0.0090128954926179,-0.3116077833126383,0.002832523168986284,1.0,1.0,False
768,2124.493767350912,0.009467877617097619,-0.31154478472217306,0.002975505739872977,1.0,1.0,False
769,2124.502026543021,0.00949084533511875,-0.3190712129313056,0.0029827804890261394,1.0,1.0,False
770,2124.5088692605495,0.009140576547373432,-0.3261514020862819,0.0028727470479972847,1.0,1.0,False
771,2124.488454312086,0.00895866567587277,-0.32466381405163247,0.0028155463150193925,1.0,1.0,False
772,2124.5272333025932,0.025218362434795524,-0.3417790106167331,0.007925810179346742,1.0,1.0,False
773,2124.491105347872,0.008703110404434016,-0.3353505013872109,0.0027352925470139995,1.0,1.0,False
774,2124.477337092161,0.008310791346804245,-0.3359483158656076,0.002611989120444127,1.0,1.0,False
775,2124.4725591242313,0.008062031651717462,-0.3393705081910525,0.0025338232270879415,1.0,1.0,False
776,2124.4552094489336,0.008181123346619718,-0.33884036225924774,0.002571242725917646,1.0,1.0,False
777,2124.4100813120604,0.00841450469814705,-0.329578726823172,0.0026445170355560888,1.0,1.0,False
778,2124.3751251995564,0.008679175874378392,-0.32351300890502444,0.002727638974583063,1.0,1.0,False
779,2124.3481857180595,0.008966088840008175,-0.31996563435080816,0.0028177677461496656,1.0,1.0,False
780,2124.32066424191,0.008990476882184193,-0.316234246547765,0.002825391492190447,1.0,1.0,False
781,2124.3052347898483,0.008713161313208671,-0.3163018140952545,0.002738233472829554,1.0,1.0,False
782,2124.32575199008,0.008341269731422307,-0.3276650806308794,0.0026214374666480205,1.0,1.0,False
783,2124.3838245272636,0.008389883138129902,-0.3508306239636454,0.0026368811410424756,1.0,1.0,False
784,2124.4316020458937,0.008799841905814131,-0.37076052920485836,0.0027658733891309318,1.0,1.0,False
785,2124.411462202668,0.008851968337821045,-0.3693427120790602,0.002782236108504215,1.0,1.0,False
786,2124.360790014267,0.008921309628509965,-0.35832741273310376,0.0028039358381486365,1.0,1.0,False
787,2124.3154739141464,0.008869714044261087,-0.34899470249371234,0.0027876392903134492,1.0,1.0,False
788,2124.2876982986927,0.00861143928807876,-0.34517374508430976,0.0027064283116665427,1.0,1.0,False
789,2124.2726814597845,0.008090260110938031,-0.34536150045948943,0.002542623231557771,1.0,1.0,False
790,2124.2627251446247,0.007511708975164781,-0.3471385059859813,0.0023607969744518275,1.0,1.0,False
791,2124.2536342144012,0.007223477843972545,-0.3491863086576359,0.002270213302659376,1.0,1.0,False
792,2124.234616614878,0.007205685337510952,-0.3481131632480583,0.0022646056311844322,1.0,1.0,False
793,2124.2145081311464,0.00720538747993629,-0.3466960121195939,0.002264494812967544,1.0,1.0,False
794,2124.216495603323,0.007176046832788548,-0.35222199152428857,0.002255299741325738,1.0,1.0,False
795,2124.2306868433952,0.006967326811693637,-0.3615823366627069,0.0021897536565303926,1.0,1.0,False
796,2124.219927124679,0.006749980962942961,-0.36309978007943755,0.00212144716213107,1.0,1.0,False
797,2124.1903294995427,0.007009851688547783,-0.3586955321279106,0.0022030885714456453,1.0,1.0,False
798,2124.16584071517,0.007155273920561651,-0.35589580106761787,0.00224876445356014,1.0,1.0,False
799,2124.1413891762495,0.006919319520774306,-0.35310664078133414,0.0021745839946439604,1.0,1.0,False
800,2124.116658091545,0.006701302756979095,-0.35022849158843883,0.0021060424521590756,1.0,1.0,False
801,2124.0920636169612,0.006664558074900589,-0.34739214175760935,0.002094470807797911,1.0,1.0,False
802,2124.0780242159963,0.0065062634656556225,-0.34787177965785077,0.0020447187255192363,1.0,1.0,False
803,2124.0804126262665,0.006338492339454879,-0.3535130260713686,0.001992018398903745,1.0,1.0,False
804,2124.0998872742057,0.0065683406158049485,-0.36452300902351453,0.002064311507878797,1.0,1.0,False
805,2124.1189343966544,0.006231811334028474,-0.37539771900424057,0.0019585993797553813,1.0,1.0,False
806,2124.1010614857078,0.005307393007540864,-0.37466775443988354,0.0016680547223557882,1.0,1.0,False
807,2124.067545387894,0.0048836837894601385,-0.3690201951047243,0.001534858037910135,1.0,1.0,False
808,nan,0.0,nan,0.0,0.0,0.0,False
809,nan,0.0,nan,0.0,0.0,0.0,False
810,nan,0.0,nan,0.0,0.0,0.0,False
811,nan,0.0,nan,0.0,0.0,0.0,False
812,nan,0.0,nan,0.0,0.0,0.0,False
813,nan,0.0,nan,0.0,0.0,0.0,False
814,nan,0.0,nan,0.0,0.0,0.0,False
815,nan,0.0,nan,0.0,0.0,0.0,False
816,nan,0.0,nan,0.0,0.0,0.0,False
817,nan,0.0,nan,0.0,0.0,0.0,False
818,nan,0.0,nan,0.0,0.0,0.0,False
819,nan,0.0,nan,0.0,0.0,0.0,False
820,nan,0.0,nan,0.0,0.0,0.0,False
821,nan,0.0,nan,0.0,0.0,0.0,False
822,nan,0.0,nan,0.0,0.0,0.0,False
823,nan,0.0,nan,0.0,0.0,0.0,False
824,nan,0.0,nan,0.0,0.0,0.0,False
825,nan,0.0,nan,0.0,0.0,0.0,False
826,nan,0.0,nan,0.0,0.0,0.0,False
827,nan,0.0,nan,0.0,0.0,0.0,False
828,nan,0.0,nan,0.0,0.0,0.0,False
829,nan,0.0,nan,0.0,0.0,0.0,False
830,nan,0.0,nan,0.0,0.0,0.0,False
831,nan,0.0,nan,0.0,0.0,0.0,False
832,nan,0.0,nan,0.0,0.0,0.0,False
833,nan,0.0,nan,0.0,0.0,0.0,False
834,nan,0.0,nan,0.0,0.0,0.0,False
835,nan,0.0,nan,0.0,0.0,0.0,False
836,nan,0.0,nan,0.0,0.0,0.0,False
837,nan,0.0,nan,0.0,0.0,0.0,False
838,nan,0.0,nan,0.0,0.0,0.0,False
839,nan,0.0,nan,0.0,0.0,0.0,False
840,nan,0.0,nan,0.0,0.0,0.0,False
841,nan,0.0,nan,0.0,0.0,0.0,False
842,nan,0.0,nan,0.0,0.0,0.0,False
843,nan,0.0,nan,0.0,0.0,0.0,False
844,nan,0.0,nan,0.0,0.0,0.0,False
845,nan,0.0,nan,0.0,0.0,0.0,False
846,nan,0.0,nan,0.0,0.0,0.0,False
847,nan,0.0,nan,0.0,0.0,0.0,False
848,nan,0.0,nan,0.0,0.0,0.0,False
849,nan,0.0,nan,0.0,0.0,0.0,False
850,nan,0.0,nan,0.0,0.0,0.0,False
851,nan,0.0,nan,0.0,0.0,0.0,False
852,nan,0.0,nan,0.0,0.0,0.0,False
853,nan,0.0,nan,0.0,0.0,0.0,False
854,nan,0.0,nan,0.0,0.0,0.0,False
855,nan,0.0,nan,0.0,0.0,0.0,False
856,nan,0.0,nan,0.0,0.0,0.0,False
857,nan,0.0,nan,0.0,0.0,0.0,False
858,nan,0.0,nan,0.0,0.0,0.0,False
859,nan,0.0,nan,0.0,0.0,0.0,False
860,nan,0.0,nan,0.0,0.0,0.0,False
861,nan,0.0,nan,0.0,0.0,0.0,False
862,nan,0.0,nan,0.0,0.0,0.0,False
863,nan,0.0,nan,0.0,0.0,0.0,False
864,nan,0.0,nan,0.0,0.0,0.0,False
865,nan,0.0,nan,0.0,0.0,0.0,False
866,nan,0.0,nan,0.0,0.0,0.0,False
867,nan,0.0,nan,0.0,0.0,0.0,False
868,nan,0.0,nan,0.0,0.0,0.0,False
869,nan,0.0,nan,0.0,0.0,0.0,False
870,nan,0.0,nan,0.0,0.0,0.0,False
871,nan,0.0,nan,0.0,0.0,0.0,False
872,nan,0.0,nan,0.0,0.0,0.0,False
873,nan,0.0,nan,0.0,0.0,0.0,False
874,nan,0.0,nan,0.0,0.0,0.0,False
875,nan,0.0,nan,0.0,0.0,0.0,False
876,nan,0.0,nan,0.0,0.0,0.0,False
877,nan,0.0,nan,0.0,0.0,0.0,False
878,nan,0.0,nan,0.0,0.0,0.0,False
879,nan,0.0,nan,0.0,0.0,0.0,False
880,nan,0.0,nan,0.0,0.0,0.0,False
881,nan,0.0,nan,0.0,0.0,0.0,False
882,nan,0.0,nan,0.0,0.0,0.0,False
883,nan,0.0,nan,0.0,0.0,0.0,False
884,nan,0.0,nan,0.0,0.0,0.0,False
885,nan,0.0,nan,0.0,0.0,0.0,False
886,nan,0.0,nan,0.0,0.0,0.0,False
887,nan,0.0,nan,0.0,0.0,0.0,False
888,nan,0.0,nan,0.0,0.0,0.0,False
889,nan,0.0,nan,0.0,0.0,0.0,False
890,nan,0.0,nan,0.0,0.0,0.0,False
891,nan,0.0,nan,0.0,0.0,0.0,False
892,nan,0.0,nan,0.0,0.0,0.0,False
893,nan,0.0,nan,0.0,0.0,0.0,False
894,nan,0.0,nan,0.0,0.0,0.0,False
895,nan,0.0,nan,0.0,0.0,0.0,False
896,nan,0.0,nan,0.0,0.0,0.0,False
897,nan,0.0,nan,0.0,0.0,0.0,False
898,nan,0.0,nan,0.0,0.0,0.0,False
899,nan,0.0,nan,0.0,0.0,0.0,False
900,nan,0.0,nan,0.0,0.0,0.0,False
901,nan,0.0,nan,0.0,0.0,0.0,False
902,nan,0.0,nan,0.0,0.0,0.0,False
903,nan,0.0,nan,0.0,0.0,0.0,False
904,nan,0.0,nan,0.0,0.0,0.0,False
905,nan,0.0,nan,0.0,0.0,0.0,False
906,nan,0.0,nan,0.0,0.0,0.0,False
907,nan,0.0,nan,0.0,0.0,0.0,False
908,nan,0.0,nan,0.0,0.0,0.0,False
909,nan,0.0,nan,0.0,0.0,0.0,False
910,nan,0.0,nan,0.0,0.0,0.0,False
911,nan,0.0,nan,0.0,0.0,0.0,False
912,nan,0.0,nan,0.0,0.0,0.0,False
913,nan,0.0,nan,0.0,0.0,0.0,False
914,nan,0.0,nan,0.0,0.0,0.0,False
915,nan,0.0,nan,0.0,0.0,0.0,False
916,nan,0.0,nan,0.0,0.0,0.0,False
917,nan,0.0,nan,0.0,0.0,0.0,False
918,nan,0.0,nan,0.0,0.0,0.0,False
919,nan,0.0,nan,0.0,0.0,0.0,False
920,nan,0.0,nan,0.0,0.0,0.0,False
921,nan,0.0,nan,0.0,0.0,0.0,False
922,nan,0.0,nan,0.0,0.0,0.0,False
923,nan,0.0,nan,0.0,0.0,0.0,False
924,nan,0.0,nan,0.0,0.0,0.0,False
925,nan,0.0,nan,0.0,0.0,0.0,False
926,nan,0.0,nan,0.0,0.0,0.0,False
927,nan,0.0,nan,0.0,0.0,0.0,False
928,nan,0.0,nan,0.0,0.0,0.0,False
929,nan,0.0,nan,0.0,0.0,0.0,False
930,nan,0.0,nan,0.0,0.0,0.0,False
931,nan,0.0,nan,0.0,0.0,0.0,False
932,nan,0.0,nan,0.0,0.0,0.0,False
933,nan,0.0,nan,0.0,0.0,0.0,False
934,nan,0.0,nan,0.0,0.0,0.0,False
935,nan,0.0,nan,0.0,0.0,0.0,False
936,nan,0.0,nan,0.0,0.0,0.0,False
937,nan,0.0,nan,0.0,0.0,0.0,False
938,nan,0.0,nan,0.0,0.0,0.0,False
939,nan,0.0,nan,0.0,0.0,0.0,False
940,nan,0.0,nan,0.0,0.0,0.0,False
941,nan,0.0,nan,0.0,0.0,0.0,False
942,nan,0.0,nan,0.0,0.0,0.0,False
943,nan,0.0,nan,0.0,0.0,0.0,False
944,nan,0.0,nan,0.0,0.0,0.0,False
945,nan,0.0,nan,0.0,0.0,0.0,False
946,2121.86713758111,0.019065863268414758,-0.34513049952636266,0.005989021234162704,0.98,0.98,False
947,nan,0.0,nan,0.0,0.0,0.0,False
948,nan,0.0,nan,0.0,0.0,0.0,False
949,nan,0.0,nan,0.0,0.0,0.0,False
950,nan,0.0,nan,0.0,0.0,0.0,False
951,nan,0.0,nan,0.0,0.0,0.0,False
952,nan,0.0,nan,0.0,0.0,0.0,False
953,nan,0.0,nan,0.0,0.0,0.0,False
954,nan,0.0,nan,0.0,0.0,0.0,False
955,nan,0.0,nan,0.0,0.0,0.0,False
956,nan,0.0,nan,0.0,0.0,0.0,False
957,nan,0.0,nan,0.0,0.0,0.0,False
958,nan,0.0,nan,0.0,0.0,0.0,False
959,nan,0.0,nan,0.0,0.0,0.0,False
960,nan,0.0,nan,0.0,0.0,0.0,False
961,nan,0.0,nan,0.0,0.0,0.0,False
962,nan,0.0,nan,0.0,0.0,0.0,False
963,nan,0.0,nan,0.0,0.0,0.0,False
964,nan,0.0,nan,0.0,0.0,0.0,False
965,nan,0.0,nan,0.0,0.0,0.0,False
966,nan,0.0,nan,0.0,0.0,0.0,False
967,nan,0.0,nan,0.0,0.0,0.0,False
968,nan,0.0,nan,0.0,0.0,0.0,False
969,nan,0.0,nan,0.0,0.0,0.0,False
970,nan,0.0,nan,0.0,0.0,0.0,False
971,nan,0.0,nan,0.0,0.0,0.0,False
972,nan,0.0,nan,0.0,0.0,0.0,False
973,nan,0.0,nan,0.0,0.0,0.0,False
974,nan,0.0,nan,0.0,0.0,0.0,False
975,nan,0.0,nan,0.0,0.0,0.0,False
976,nan,0.0,nan,0.0,0.0,0.0,False
977,nan,0.0,nan,0.0,0.0,0.0,False
978,nan,0.0,nan,0.0,0.0,0.0,False
979,nan,0.0,nan,0.0,0.0,0.0,False
980,nan,0.0,nan,0.0,0.0,0.0,False
981,nan,0.0,nan,0.0,0.0,0.0,False
982,nan,0.0,nan,0.0,0.0,0.0,False
983,nan,0.0,nan,0.0,0.0,0.0,False
984,nan,0.0,nan,0.0,0.0,0.0,False
985,nan,0.0,nan,0.0,0.0,0.0,False
986,nan,0.0,nan,0.0,0.0,0.0,False
987,nan,0.0,nan,0.0,0.0,0.0,False
988,nan,0.0,nan,0.0,0.0,0.0,False
989,nan,0.0,nan,0.0,0.0,0.0,False
990,nan,0.0,nan,0.0,0.0,0.0,False
991,nan,0.0,nan,0.0,0.0,0.0,False
992,nan,0.0,nan,0.0,0.0,0.0,False
993,nan,0.0,nan,0.0,0.0,0.0,False
994,nan,0.0,nan,0.0,0.0,0.0,False
995,nan,0.0,nan,0.0,0.0,0.0,False
996,nan,0.0,nan,0.0,0.0,0.0,False
997,nan,0.0,nan,0.0,0.0,0.0,False
998,nan,0.0,nan,0.0,0.0,0.0,False
999,nan,0.0,nan,0.0,0.0,0.0,False
1000,nan,0.0,nan,0.0,0.0,0.0,False
1001,nan,0.0,nan,0.0,0.0,0.0,False
1002,nan,0.0,nan,0.0,0.0,0.0,False
1003,nan,0.0,nan,0.0,0.0,0.0,False
1004,nan,0.0,nan,0.0,0.0,0.0,False
1005,nan,0.0,nan,0.0,0.0,0.0,False
1006,nan,0.0,nan,0.0,0.0,0.0,False
1007,nan,0.0,nan,0.0,0.0,0.0,False
1008,nan,0.0,nan,0.0,0.0,0.0,False
1009,nan,0.0,nan,0.0,0.0,0.0,False
1010,nan,0.0,nan,0.0,0.0,0.0,False
1011,2120.1963893920183,0.13210958916042023,-0.12458196083150597,0.04147506197070807,1.0,1.0,False
1012,2120.694994390011,0.17899936551319237,-0.28575116240165244,0.056197101075426525,1.0,1.0,False
1013,2120.577155634761,0.007156585053230298,-0.25338726293739455,0.0022470298895094208,1.0,1.0,False
1014,2120.5169043391943,0.008456917206460968,-0.23910544725049476,0.002655194179408783,1.0,1.0,False
1015,2120.561267927289,0.008502367587468425,-0.25766886638257347,0.002669597636988817,1.0,1.0,False
1016,2120.620730444789,0.008112949228515519,-0.28097304388819566,0.002547489859912011,1.0,1.0,False
1017,2120.648121625185,0.00845131654081875,-0.2942064422227304,0.002653829152922231,1.0,1.0,False
1018,2120.6394065767527,0.009245020672297382,-0.29610098634475435,0.002903069795049133,1.0,1.0,False
1019,2120.6194376200438,0.009693914058961473,-0.2944604420310384,0.0030440047178204293,1.0,1.0,False
1020,2120.596547394991,0.009549505348267878,-0.29190140596244873,0.002998627159596825,1.0,1.0,False
1021,2120.5418922901154,0.009712728039765956,-0.2793669696165466,0.0030497583088856693,1.0,1.0,False
1022,2120.5015988349915,0.010126381520448634,-0.2713412246724829,0.0031795545760286825,1.0,1.0,False
1023,2120.397041812539,0.009535498235261338,-0.2431375257177706,0.0029937801777412416,1.0,1.0,False
1024,2120.3424778729677,0.009027578174706645,-0.2306300847940861,0.002834209698445059,1.0,1.0,False
1025,2120.341488853097,0.008786583436353381,-0.23494162567851617,0.00275857968792411,1.0,1.0,False
1026,2120.3671956658363,0.008880970228310739,-0.24763344399087828,0.0027883056810030517,1.0,1.0,False
1027,2120.3778339475393,0.008873021692529123,-0.2555933368249157,0.0027858668999282965,1.0,1.0,False
1028,2120.3677044659853,0.008976970950718982,-0.2570316200778393,0.002818511998567888,1.0,1.0,False
1029,2120.3484487235546,0.00926870873304883,-0.2556033219619849,0.002910091868674845,1.0,1.0,False
1030,2120.325582548976,0.009264757859574799,-0.2530402799639546,0.002908821406871349,1.0,1.0,False
1031,2120.311143577099,0.008697016832052885,-0.2531219082661096,0.0027305613752854454,1.0,1.0,False
1032,2120.2760752290487,0.00757562670667585,-0.24672549980721215,0.002378434656260336,1.0,1.0,False
1033,2120.2184345275164,0.006802074628209575,-0.23324147099680204,0.0021354834515719175,1.0,1.0,False
1034,2120.18829216063,0.0066841822828547755,-0.22838957100060497,0.0020984363208963485,1.0,1.0,False
1035,2120.19712292403,0.00673202195792658,-0.23577182463679947,0.00211349282763564,1.0,1.0,False
1036,2120.215630918741,0.006872237921247593,-0.24619119247779508,0.002157570134263998,1.0,1.0,False
1037,2120.208263427019,0.006881568740271248,-0.24848574880559227,0.00216050899807433,1.0,1.0,False
1038,2120.1710020899773,0.006736950197666089,-0.24139383788974556,0.0021150558036335905,1.0,1.0,False
1039,2120.128432892263,0.006589010260185023,-0.23263455022402013,0.0020685528374160384,1.0,1.0,False
1040,2120.1129124239087,0.0065690090977837574,-0.23236587872332848,0.0020622669143184193,1.0,1.0,False
1041,2120.132722504437,0.006553023219674923,-0.2431877868216361,0.0020573075953929107,1.0,1.0,False
1042,2120.1658261716366,0.006483203413695065,-0.2581824052875845,0.0020354694595169994,1.0,1.0,False
1043,2120.1829437837005,0.006559760620701367,-0.26815722416222343,0.0020595593574946024,1.0,1.0,False
1044,2120.1608261466026,0.006694132144412796,-0.2658123286425962,0.002101727988839718,1.0,1.0,False
1045,2120.1039129942656,0.006728923552814488,-0.25254192950143306,0.0021125662808047477,1.0,1.0,False
1046,2120.0422461945564,0.006763347173455335,-0.2377785409092894,0.0021232780302136538,1.0,1.0,False
1047,2119.988936824724,0.006726464840429415,-0.2256382639363892,0.00211161979181572,1.0,1.0,False
1048,2119.9416787270457,0.0065341957737760255,-0.2153968617885198,0.0020511945634039846,1.0,1.0,False
1049,2119.898747611791,0.005959386984849403,-0.20651288318657635,0.0018707006928333362,1.0,1.0,False
1050,2119.876168835908,0.005288955518444934,-0.2040166250383777,0.001660230256034165,1.0,1.0,False
1051,2119.889189567417,0.005344948287466257,-0.21269414262133068,0.001677845577934505,1.0,1.0,False
1052,2119.919371534139,0.005760933322160455,-0.22675790955275943,0.0018084957165667706,1.0,1.0,False
1053,2119.9191374331713,0.00600672773569597,-0.2312723957825824,0.0018856757825034297,1.0,1.0,False
1054,2119.8974121399224,0.0064205938283104155,-0.22903903447763696,0.002015580844946048,1.0,1.0,False
1055,2119.8610397800803,0.007082975178535416,-0.22220649265665315,0.002223468698800761,1.0,1.0,False
1056,2119.8132772892714,0.007523784219027334,-0.2117974500940818,0.0023617694086060883,1.0,1.0,False
