frame_index,filename,platform_id,scan_start,scan_end,point_count,z_median_mm,z_spatial_sigma_mm,height_relative_mm,reference_platform_id
0,laser 001.tif,p01,2139,2214,76,29.82285044230383,0.015153658952295352,30.10115343498734,p05
1,laser 001_02.tif,p01,2139,2214,76,29.81789623216332,0.013684455417245838,30.09819961182592,p05
2,laser 001_03.tif,p01,2139,2214,76,29.81570836127446,0.013092465157077857,30.095459590690155,p05
3,laser 001_04.tif,p01,2139,2214,76,29.817297753333776,0.015537052897160446,30.098201186476615,p05
4,laser 001_05.tif,p01,2139,2214,76,29.821392399417277,0.014282539697186996,30.09917395743355,p05
5,laser 001_06.tif,p01,2139,2214,76,29.823305171269794,0.01549066303834566,30.102816694441174,p05
6,laser 001_07.tif,p01,2139,2214,76,29.81977327828986,0.013275077623665596,30.09762797542794,p05
7,laser 001_08.tif,p01,2139,2214,76,29.82155482552207,0.016162385823694073,30.096801029308722,p05
8,laser 001_09.tif,p01,2139,2214,76,29.817867046703896,0.014946803311710416,30.097247334282486,p05
9,laser 001_10.tif,p01,2139,2214,76,29.81803182307624,0.013465152542512923,30.097607710462796,p05
10,laser 001_11.tif,p01,2139,2214,76,29.81973212823567,0.01305105534717238,30.098022417535276,p05
11,laser 001_12.tif,p01,2139,2214,76,29.817033125272133,0.0142857198709501,30.095772217675005,p05
12,laser 001_13.tif,p01,2139,2214,76,29.82357340736428,0.014063560348600115,30.09989071984836,p05
13,laser 001_14.tif,p01,2139,2214,75,29.81574180612631,0.012581222030586987,30.09618103846026,p05
14,laser 001_15.tif,p01,2139,2214,76,29.81617201372211,0.013451244754431218,30.09430670718956,p05
15,laser 001_16.tif,p01,2139,2214,76,29.824051860420013,0.0145748081402558,30.10124567042334,p05
16,laser 001_17.tif,p01,2139,2214,76,29.82310053555608,0.012739865742711723,30.099441421496408,p05
17,laser 001_18.tif,p01,2139,2214,76,29.824017200096307,0.012541277811093883,30.10020614846451,p05
18,laser 001_19.tif,p01,2139,2214,76,29.819352856343983,0.01363638511638584,30.096151148821207,p05
19,laser 001_20.tif,p01,2139,2214,76,29.817843571959884,0.01574419285766907,30.094468392511942,p05
20,laser 001_21.tif,p01,2139,2214,76,29.823830142589713,0.012453321981706997,30.100080235523478,p05
21,laser 001_22.tif,p01,2139,2214,76,29.818749287619994,0.01343255621148901,30.092822665732513,p05
22,laser 001_23.tif,p01,2139,2214,76,29.820136027301544,0.014025388065137695,30.095737901335326,p05
23,laser 001_24.tif,p01,2139,2214,76,29.824105860110137,0.013074652342366442,30.100386701294212,p05
24,laser 001_25.tif,p01,2139,2214,76,29.81962454110038,0.013441320628666894,30.097932538533087,p05
25,laser 001_26.tif,p01,2139,2214,76,29.820557047685327,0.014367444687765572,30.097091997153257,p05
26,laser 001_27.tif,p01,2139,2214,76,29.824526944320212,0.014295439624203233,30.100033397913535,p05
27,laser 001_28.tif,p01,2139,2214,76,29.820848589502816,0.01539420570356594,30.096467555781203,p05
28,laser 001_29.tif,p01,2139,2214,76,29.82000038645191,0.013722462266421705,30.09515332926054,p05
29,laser 001_30.tif,p01,2139,2214,76,29.82035602299476,0.01359592623644645,30.097770999883778,p05
30,laser 001_31.tif,p01,2139,2214,75,29.81850033606247,0.013322798551162583,30.095153036346574,p05
31,laser 001_32.tif,p01,2139,2214,76,29.819709812531187,0.015034281453060409,30.094466260261413,p05
32,laser 001_33.tif,p01,2139,2214,76,29.81866084002587,0.012589158730441653,30.095226705860455,p05
33,laser 001_34.tif,p01,2139,2214,76,29.821913327344248,0.012796474243281512,30.1008254622883,p05
34,laser 001_35.tif,p01,2139,2214,76,29.822386395042372,0.014304417368027435,30.098955530046283,p05
35,laser 001_36.tif,p01,2139,2214,76,29.8251205200105,0.013157355827490601,30.103516432314166,p05
36,laser 001_37.tif,p01,2139,2214,76,29.816261331984492,0.01392408467968484,30.092189891316707,p05
37,laser 001_38.tif,p01,2139,2214,76,29.820998741831886,0.014211287652675009,30.096978469393605,p05
38,laser 001_39.tif,p01,2139,2214,76,29.82167874992706,0.013965787941391868,30.099514735062314,p05
39,laser 001_40.tif,p01,2139,2214,76,29.82152252692532,0.01360936903885006,30.098231494117044,p05
40,laser 001_41.tif,p01,2139,2214,76,29.819311239342596,0.013658008409730764,30.09762942726104,p05
41,laser 001_42.tif,p01,2139,2214,76,29.819124042713952,0.013202754751587881,30.096600876907075,p05
42,laser 001_43.tif,p01,2139,2214,76,29.819814070873235,0.015441535997889534,30.09786208092487,p05
43,laser 001_44.tif,p01,2139,2214,76,29.818425192827135,0.014196091376544597,30.0963209534317,p05
44,laser 001_45.tif,p01,2139,2214,76,29.81886926022628,0.012942934268947234,30.097381291577676,p05
45,laser 001_46.tif,p01,2139,2214,76,29.822013754817988,0.014705143057394855,30.09892279412685,p05
46,laser 001_47.tif,p01,2139,2214,76,29.82229097202753,0.015216229331297907,30.097160069857807,p05
47,laser 001_48.tif,p01,2139,2214,76,29.81920398487057,0.012716354734505423,30.095905196670458,p05
48,laser 001_49.tif,p01,2139,2214,76,29.821925086031968,0.012698511331261854,30.100308317103952,p05
49,laser 001_50.tif,p01,2139,2214,76,29.817088176437323,0.01288285345666113,30.094027334742975,p05
0,laser 001.tif,p02,2237,2301,65,19.84290692184038,0.014611162501182719,20.121209914523888,p05
1,laser 001_02.tif,p02,2237,2301,65,19.83734908904387,0.013314728719092226,20.117652468706467,p05
2,laser 001_03.tif,p02,2237,2301,65,19.837973552716107,0.015072837122991284,20.117724782131802,p05
3,laser 001_04.tif,p02,2237,2301,65,19.836827165830073,0.014430377744862433,20.117730598972912,p05
4,laser 001_05.tif,p02,2237,2301,65,19.84122257262436,0.01283595633092622,20.119004130640633,p05
5,laser 001_06.tif,p02,2237,2301,65,19.837526287754486,0.014918330935816695,20.117037810925865,p05
6,laser 001_07.tif,p02,2237,2301,65,19.840446756835945,0.015574873404218731,20.118301453974027,p05
7,laser 001_08.tif,p02,2237,2301,65,19.8426336183868,0.014154013803281832,20.11787982217345,p05
8,laser 001_09.tif,p02,2237,2301,65,19.837771669698327,0.013730972204349452,20.117151957276917,p05
9,laser 001_10.tif,p02,2237,2301,65,19.836290935686634,0.014867117389047044,20.11586682307319,p05
10,laser 001_11.tif,p02,2237,2301,65,19.839739727590768,0.014068410555055004,20.118030016890373,p05
11,laser 001_12.tif,p02,2237,2301,65,19.840100171814356,0.01394467250970971,20.11883926421723,p05
12,laser 001_13.tif,p02,2237,2301,65,19.842244707785994,0.013194188478484456,20.118562020270076,p05
13,laser 001_14.tif,p02,2237,2301,65,19.83392806504105,0.013690480066700888,20.114367297374997,p05
14,laser 001_15.tif,p02,2237,2301,65,19.836578582406105,0.01379023408046904,20.114713275873555,p05
15,laser 001_16.tif,p02,2237,2301,65,19.845883293432507,0.014862344153179266,20.123077103435833,p05
16,laser 001_17.tif,p02,2237,2301,65,19.84258242761223,0.01542864620054829,20.118923313552557,p05
17,laser 001_18.tif,p02,2237,2301,65,19.841262763573013,0.013992650220988544,20.117451711941214,p05
18,laser 001_19.tif,p02,2237,2301,65,19.835780628248585,0.01407326017062989,20.11257892072581,p05
19,laser 001_20.tif,p02,2237,2301,65,19.83522286458617,0.013769556112194537,20.11184768513823,p05
20,laser 001_21.tif,p02,2237,2301,65,19.837655662213365,0.014249720385050272,20.11390575514713,p05
21,laser 001_22.tif,p02,2237,2301,65,19.84077382489727,0.014101507891448348,20.114847203009788,p05
22,laser 001_23.tif,p02,2237,2301,65,19.83938325193492,0.013341109652126374,20.1149851259687,p05
