row_type,frame_id,model,train_frame_count,fit_success,fit_status,fit_nfev,fit_robust_cost,fit_raw_mse,fit_invalid_count,parameter_normalized_delta_l2,heldout_bias_mm,heldout_rmse_mm,heldout_p95_mm,heldout_invalid_count,grid_global_bias_delta_mm,grid_global_p95_abs_delta_mm,grid_global_max_abs_delta_mm,grid_top_formal_edge_bias_delta_mm,grid_top_formal_edge_p95_abs_delta_mm,grid_top_formal_edge_max_abs_delta_mm,grid_middle_formal_bias_delta_mm,grid_middle_formal_p95_abs_delta_mm,grid_middle_formal_max_abs_delta_mm,grid_bottom_formal_edge_bias_delta_mm,grid_bottom_formal_edge_p95_abs_delta_mm,grid_bottom_formal_edge_max_abs_delta_mm,parameter_theta_axis,delta_parameter_theta_axis,normalized_delta_parameter_theta_axis,parameter_phi_axis,delta_parameter_phi_axis,normalized_delta_parameter_phi_axis,parameter_c1,delta_parameter_c1,normalized_delta_parameter_c1,parameter_c2,delta_parameter_c2,normalized_delta_parameter_c2,parameter_s_ref,delta_parameter_s_ref,normalized_delta_parameter_s_ref,parameter_log_q,delta_parameter_log_q,normalized_delta_parameter_log_q,parameter_S00,delta_parameter_S00,normalized_delta_parameter_S00,parameter_S01,delta_parameter_S01,normalized_delta_parameter_S01,parameter_S11,delta_parameter_S11,normalized_delta_parameter_S11
jackknife_holdout,007,Circular,28,True,2,114,6.492018281484974,0.005850454638666521,0,5.696075303814379,-0.05694037653150505,0.08410238312094695,0.1646223815363328,0,-0.0014107190268760335,0.01179971948442926,0.02335069955063318,-0.00032321748905752353,0.020768216009969365,0.02335069955063318,-0.0014787197479524251,0.010750925782076592,0.020927793772102632,0.00022206327806299404,0.0020226857651550745,0.00243141304861183,1.8498479306994113,-0.002409503552683878,-0.13805438429056402,0.009278975266161423,0.00011105445480181532,0.0063629515562703765,-497.25420386050223,-55.6748952099793,-5.567489520997929,-25.401967272491046,2.3265588861483835,0.23265588861483835,11.046242160250081,2.2818431175158125,0.22818431175158124,-3.8145103052277567,0.1150233870780748,1.150233870780748,,,,,,,,,
jackknife_holdout,007,Elliptical,28,True,3,31,6.017542595260895,0.005298313799894533,0,0.24549371400428197,-0.05435427628210416,0.07613625996757684,0.14441052405402388,0,-0.001435511173035839,0.006066321150797194,0.008030010660036169,-0.0007140965689686488,0.0070911778619802135,0.007947003446588496,-0.0014718217923906938,0.006046325969691679,0.008030010660036169,-0.0007747233501035914,0.002374833831709111,0.002524834252767505,1.8710466600799156,1.1921002824655247e-05,0.0006830231494162786,0.009971504900118408,-1.9157205693592916e-06,-0.0001097627033506865,-344.56812844321723,-0.8333728985850826,-0.08333728985850826,-21.126128036815643,2.0476327770511205,0.20476327770511205,0.3777936746444628,-8.96603793177908e-05,-8.966037931779081e-06,,,,-14.084647355680671,-0.0015180148847093733,-0.0075900744235468665,-0.10153309158008492,0.021264964443600126,0.10632482221800063,-10.935824315068201,0.0011136272232015187,0.005568136116007594
jackknife_holdout,008,Circular,28,True,2,95,6.554502890786623,0.005873431021479706,0,4.188399276684279,0.011443892441425052,0.06768487074025517,0.1210358845439714,0,-0.0002795417238611816,0.006783772245512409,0.01252199037412538,0.0019934852592916833,0.011179010783166632,0.01252199037412538,-0.0003698754149147577,0.006585327226616755,0.011235571456040816,0.000646934971981165,0.0031055936608481716,0.003497441890317532,1.850482268464795,-0.0017751657873001925,-0.10170950754831902,0.009221157408815007,5.32365974553993e-05,0.0030502323498312776,-482.5336828677287,-40.95437421720578,-4.095437421720578,-26.580411891876736,1.1481142667626933,0.11481142667626934,10.407203777898015,1.6428047351637467,0.16428047351637468,-3.8447069889523013,0.08482670335353015,0.8482670335353015,,,,,,,,,
jackknife_holdout,008,Elliptical,28,True,3,37,6.047588514637661,0.005284402579428164,0,0.15740679224840948,0.008268667300619151,0.06560334871814191,0.12085910709288328,0,-0.00048741057307733426,0.004292390498903842,0.007322539392134786,0.0024031424634654466,0.0026782063874861706,0.0027454270780253864,-0.0005233210521619747,0.004173076834945277,0.0069829900457989424,-0.0030995371318287717,0.0069843021876749845,0.007322539392134786,1.8710222612598084,-1.2477817282530168e-05,-0.0007149262678243766,0.009942483832152604,-3.093678853516302e-05,-0.0017725474147535533,-344.38550459986055,-0.6507490552284025,-0.06507490552284026,-22.060101094784596,1.1136597190821682,0.11136597190821682,0.3786509469259065,0.0007676119021259309,7.676119021259309e-05,,,,-14.084422338820405,-0.0012929980244429373,-0.006464990122214687,-0.10499078943250192,0.01780726659118312,0.08903633295591559,-10.93435452131632,0.002583420975081907,0.012917104875409535
jackknife_holdout,009,Circular,28,True,2,167,6.4599179346011715,0.005816091497820509,0,6.713444408564569,-0.04413894024059686,0.0869930209902354,0.16005153965340924,0,-0.0012352244520017184,0.011827630802372369,0.024406280173025152,-0.0006664903182901642,0.02130943991562617,0.024406280173025152,-0.0012686296587368362,0.010626146421827798,0.021583762108662086,-0.0004848757292834086,0.0034585947272489648,0.004016792351194454,1.8493751453205654,-0.002882288931529864,-0.1651429911139327,0.00925220079214537,8.427998078576297e-05,0.00482888719646789,-507.2198035089923,-65.64049485846937,-6.564049485846937,-25.939063587905064,1.789462570734365,0.1789462570734365,11.503732613236027,2.739333570501758,0.2739333570501758,-3.793547170857989,0.13598652144784262,1.3598652144784262,,,,,,,,,
jackknife_holdout,009,Elliptical,28,True,3,43,5.990879477860363,0.005267764756209501,0,0.2641859109091436,-0.04143878334410942,0.07873379285967676,0.15089892112189318,0,-0.001295492888148252,0.00542228220058405,0.009001659476098212,-0.0020864050429043168,0.008188262370595112,0.009001659476098212,-0.0012885445064523722,0.005245398217766706,0.008714384051813795,-0.0004426469774163773,0.002874031660212495,0.003094658706913833,1.8710423777098242,7.638632733231177e-06,0.00043766141686462685,0.009984495579536267,1.1074958848500405e-05,0.0006345484003001393,-344.6322114229156,-0.8974558782834379,-0.08974558782834378,-20.908556063210554,2.26520475065621,0.22652047506562098,0.37794191099576646,5.857597198588582e-05,5.857597198588582e-06,,,,-14.08458034728752,-0.001451006491558715,-0.007255032457793575,-0.10259084373631339,0.020207212287371656,0.10103606143685828,-10.93435427107278,0.0025836712186233513,0.012918356093116756
jackknife_holdout,010,Circular,28,True,2,118,6.576700058402734,0.005932977528360485,0,6.431896075999828,0.024805877926956245,0.06886188889700862,0.12018483246572487,0,0.00015459943633007976,0.007032437883708553,0.016386432874014645,0.0025761320518145146,0.014712176639477548,0.016386432874014645,0.00010164170111287259,0.00660001958203793,0.014825575682152703,-0.0009357281964706245,0.004555388491894519,0.005237521602907691,1.8494777979367703,-0.0027796363153249626,-0.15926142944941563,0.009141444933374899,-2.6475877984709004e-05,-0.0015169560674271575,-504.47782674728387,-62.89851809676094,-6.289851809676094,-28.1948797543615,-0.46635359572207236,-0.046635359572207234,11.386569776963723,2.6221707342294547,0.2622170734229455,-3.798737966444722,0.13079572586110944,1.3079572586110944,,,,,,,,,
jackknife_holdout,010,Elliptical,28,True,3,19,6.079320371238293,0.005354180112845002,0,0.0006850438335511145,0.025915842980251555,0.0653579967334953,0.12358661637279056,0,4.069740780038655e-05,0.001848995924206065,0.002615448499568629,0.00085796362508965,0.002404493994617951,0.002615448499568629,3.38539355514287e-05,0.0018144877473105225,0.0025571029473212548,-0.0008567152501835308,0.0019461149819335333,0.002040086570218591,1.8710269965858541,-7.74249123680626e-06,-0.0004436120707860235,0.009970403892248724,-3.0167284390432425e-06,-0.00017284580749426663,-343.7328907591375,0.0018647854946607367,0.00018647854946607367,-23.17659075159552,-0.002829937728755283,-0.00028299377287552827,0.37800046801241,0.00011713298862942034,1.1713298862942035e-05,,,,-14.08313589355763,-6.55276166838803e-06,-3.276380834194015e-05,-0.12275218537087737,4.587065280767244e-05,0.0002293532640383622,-10.936883556852822,5.4385438581050494e-05,0.00027192719290525247
jackknife_holdout,011,Circular,28,True,2,250,6.544381227217017,0.005878171756687023,0,9.518175257247504,0.036237425359990236,0.07632097232868328,0.1508218285437124,0,0.0013896497634006064,0.01539507412110197,0.0331363547707042,0.010354207470711332,0.03018268058463036,0.0331363547707042,0.0011237626081448513,0.013978541555275115,0.030221582381273038,0.0007053966547107669,0.005538790896366663,0.006316812180898523,1.8482775578121329,-0.003979876439962338,-0.22803012299339312,0.009182030743159804,1.4109931800196027e-05,0.0008084395413686603,-534.8750120307476,-93.29570338022467,-9.329570338022467,-27.267411771575574,0.461114387063855,0.046111438706385496,12.706728560037089,3.94232951730282,0.394232951730282,-3.7466339038971643,0.18289978840866716,1.8289978840866716,,,,,,,,,
jackknife_holdout,011,Elliptical,28,True,3,36,6.06185176799696,0.005334009601725174,0,0.251360968644198,0.03748644205008139,0.06881098316918596,0.12814684152783684,0,0.0010502799124046654,0.007159444608191734,0.009807517950548572,0.006920391701012195,0.009460861158800071,0.009807517950548572,0.0009254751674443288,0.0067585362980935315,0.009382655091144443,-0.0017642600124104764,0.005121305290685996,0.005422348786851217,1.871033101123824,-1.637953267019654e-06,-9.384780923989094e-05,0.009960531545014435,-1.2889075673332487e-05,-0.0007384896379066913,-344.82126599748574,-1.086510452853588,-0.10865104528535881,-21.15645932838216,2.017301485484605,0.20173014854846053,0.3787485708312809,0.0008652358075003086,8.652358075003085e-05,,,,-14.084601965163404,-0.0014726243674427764,-0.007363121837213882,-0.10220200020192201,0.020596055821763035,0.10298027910881517,-10.937887025502901,-0.0009490832114984471,-0.0047454160574922355
jackknife_holdout,012,Circular,28,True,3,162,6.621798895456053,0.005903999695382043,0,8.005196303659348,-0.025952303629585206,0.05158286431674056,0.08886501814833991,0,-0.0013942953944665226,0.009971616656685,0.021992988099555077,0.0013301022618096377,0.014073499559344782,0.015782496800738954,-0.0014015751971671972,0.008987805460378695,0.02002206645283877,-0.005131461349248373,0.020034385079725325,0.021992988099555077,1.8487648509190309,-0.0034925833330643474,-0.200110284582321,0.008977166963111547,-0.00019075384824806044,-0.010929390430492835,-519.7617134376555,-78.18240478713261,-7.818240478713261,-31.59114501301214,-3.8626188543727125,-0.38626188543727125,12.113993865832306,3.3495948230980375,0.33495948230980377,-3.766539091148949,0.16299460115688236,1.6299460115688236,,,,,,,,,
jackknife_holdout,012,Elliptical,28,True,3,23,6.075449762736136,0.005280600025415715,0,0.0007069646307652314,-0.023977892447833632,0.056417126273699075,0.09508121977478368,0,-0.0012792480214963132,0.0048078959091526485,0.00657833903824212,0.0019006861673562334,0.00249488798033326,0.0025959932312389356,-0.0013104229136092311,0.004710585566726877,0.006420504901029744,-0.004552754483355084,0.006339852412793334,0.00657833903824212,1.8710409617247548,6.222647663811642e-06,0.0003565314485333487,0.009964397111519207,-9.02350916856011e-06,-0.0005170089917560969,-343.73343843422845,0.0013171104037041914,0.00013171104037041915,-23.171962551395808,0.0017982624709560469,0.00017982624709560467,0.37745484591867623,-0.000428489105104346,-4.28489105104346e-05,,,,-14.08313149278877,-2.1519928079527517e-06,-1.0759964039763759e-05,-0.1228093125840963,-1.1256560411260219e-05,-5.6282802056301096e-05,-10.936892961770846,4.4980520556237025e-05,0.00022490260278118512
jackknife_holdout,013,Circular,28,True,2,105,6.6179402394865825,0.00596738367131394,0,2.984470676101737,-0.008727381219052609,0.060733901329736384,0.11792590518018642,0,-0.0007258210128677058,0.005445264810759909,0.01236443398852316,0.003968561586969083,0.006073497449392562,0.006674348820979503,-0.0008327615891631253,0.005058008558648908,0.011512350657540082,-0.002634247250442768,0.011234699693318362,0.01236443398852316,1.8510142498425068,-0.0012431844095883715,-0.07122921982587675,0.009025939049971971,-0.00014198176138763632,-0.008134955695345076,-470.6148154024102,-29.035506751887283,-2.903550675188728,-30.63030844181182,-2.901782283172391,-0.2901782283172391,9.92138697500041,1.1569879322661407,0.11569879322661407,-3.8684002890865075,0.061133403219324034,0.6113340321932403,,,,,,,,,
jackknife_holdout,013,Elliptical,28,True,3,25,6.111509063231241,0.0053780538784339495,0,0.0006510045981520805,-0.01512451383963657,0.057678991119927824,0.10701903332358143,0,-0.0010054818208150224,0.00460985027859806,0.0063563916015709765,0.002396208018911985,0.002841758811996442,0.0029173820161076947,-0.0010396361338968732,0.004503692533717185,0.00618989574331863,-0.004468609552476686,0.006134859649819191,0.0063563916015709765,1.8710402327350488,5.493657957877929e-06,0.0003147634150748639,0.009963726319749363,-9.694300938403733e-06,-0.0005554425291002473,-343.73541848675006,-0.0006629421179127348,-6.629421179127348e-05,-23.174333839187902,-0.0005730253211382319,-5.730253211382319e-05,0.3775482270917312,-0.00033510793204938327,-3.3510793204938326e-05,,,,-14.083130854014534,-1.5132185726685066e-06,-7.566092863342533e-06,-0.12281498482626349,-1.6928802578447533e-05,-8.464401289223766e-05,-10.93694070812269,-2.765831286666298e-06,-1.3829156433331491e-05
jackknife_holdout,014,Circular,28,True,2,490,6.492398680198558,0.005827866811976548,0,20.77162714899949,-0.014739173370925045,0.08043433284532121,0.13958724940800948,0,-0.0008175440969054266,0.018795210302982923,0.0412990545436287,0.00018002548415090063,0.03698371122425215,0.0412990545436287,-0.0008444339805170806,0.016177023675027158,0.03514888108225023,-0.0010231840551305474,0.016422176372543618,0.0189181984374045,1.843196108031244,-0.009061326220851207,-0.5191757492460022,0.009049300537748902,-0.00011862027361070511,-0.006796441042580458,-645.5241041963777,-203.9447955458548,-20.39447955458548,-30.231328934343757,-2.5028027757043283,-0.2502802775704328,18.58846879613679,9.824069753402522,0.9824069753402522,-3.552328909967463,0.3772047823383686,3.7720478233836863,,,,,,,,,
jackknife_holdout,014,Elliptical,28,True,3,22,6.055530912851281,0.00531320130718579,0,0.0009585231953582073,-0.003260161312543159,0.06432796753058226,0.11547503658061942,0,-0.0008010146457575598,0.0015138934877541033,0.0017162059524480355,-0.0006213176308294603,0.001281069785022737,0.0013384409845684786,-0.0008019026396975784,0.0015119702987931305,0.0017099912453204524,-0.0010279364590288181,0.0016615823435586208,0.0017162059524480355,1.8710301519773713,-4.58709971962179e-06,-0.0002628214541399718,0.009973002963682299,-4.1765700546821105e-07,-2.3929983697400836e-05,-343.73563109739104,-0.0008755527588846235,-8.755527588846234e-05,-23.164699483452804,0.009061330413960178,0.0009061330413960178,0.377689786705795,-0.00019354831798557015,-1.9354831798557016e-05,,,,-14.083131785799587,-2.4450036253398366e-06,-1.2225018126699183e-05,-0.12280368640347594,-5.630379790899642e-06,-2.815189895449821e-05,-10.936910331170367,2.7611121035775454e-05,0.00013805560517887727
jackknife_holdout,015,Circular,28,True,3,225,6.469970753272143,0.00582420759081613,0,7.932965666127009,0.027935144233776125,0.08752060123236921,0.1730024785298383,0,-0.00025793991329990163,0.010168419361320957,0.026184107642393428,-0.0041168585168229474,0.022759487452390204,0.026184107642393428,-5.0984605619698066e-05,0.008845763793942751,0.022271687214129088,-0.004403416776665103,0.010317544773783993,0.011463479882991123,1.8486576254271345,-0.003599808824960693,-0.20625385272419583,0.009167786782965908,-1.3402839369944242e-07,-7.679261293895844e-06,-519.0317676332892,-77.45245898276625,-7.745245898276624,-27.552355652644234,0.17617050599519501,0.017617050599519502,12.140117977946046,3.3757189352117773,0.3375718935211777,-3.762611421784813,0.1669222705210185,1.669222705210185,,,,,,,,,
jackknife_holdout,015,Elliptical,28,True,3,18,5.988882735249907,0.0052573461909939025,0,0.0005154819754422768,0.03567631259762606,0.08221000633224881,0.17396143524854324,0,0.00040269333357932906,0.000837766807535445,0.0009321426410906497,-9.758544808569353e-05,0.00032280729237754713,0.0003647367464054696,0.0004085614744094974,0.0008224224618516018,0.0009151237547939672,0.0008714407462287832,0.000924263128581515,0.0009321426410906497,1.8710356914823447,9.524052537734917e-07,5.45688014273072e-05,0.009975023123917116,1.6025032293486702e-06,9.181667169776379e-05,-343.73332704603854,0.0014284985936114936,0.00014284985936114937,-23.169699225180985,0.004061588685779327,0.0004061588685779327,0.377992761402899,0.0001094263791184269,1.094263791184269e-05,,,,-14.083131232636898,-1.891840936352196e-06,-9.45920468176098e-06,-0.12281286670270684,-1.481067902180111e-05,-7.405339510900555e-05,-10.936887643432701,5.029885870122541e-05,0.00025149429350612706
jackknife_holdout,016,Circular,28,True,3,236,6.615242552682276,0.005956732511625254,0,11.15511336513164,-0.03668168897545481,0.0628040663209476,0.11834522881554221,0,-0.0015718451748143757,0.011110199696872769,0.02266913908749757,0.001820892080290168,0.019944883451671558,0.02266913908749757,-0.0017419852194044654,0.010592193744855649,0.019997930689328314,0.0015057710828531106,0.00899986154513499,0.010157341802482733,1.847516888215378,-0.0047405460367171415,-0.2716132804913616,0.009069454996293254,-9.846581506635366e-05,-0.005641675629617739,-550.8955795839349,-109.316270933412,-10.9316270933412,-29.944630999824092,-2.216104841184663,-0.2216104841184663,13.501035682034168,4.736636639299899,0.47366366392998993,-3.715318632022359,0.2142150602834727,2.142150602834727,,,,,,,,,
