s,delta_lambda_mm
-0.050777850337002328,-0.030445475544864591
-0.050578149974715353,-0.030285330364059147
-0.050378449612428378,-0.030125056524137689
-0.050178749250141402,-0.029964660535004226
-0.049979048887854427,-0.029804148906562758
-0.049779348525567452,-0.02964352814871727
-0.049579648163280476,-0.029482804771371759
-0.049379947800993501,-0.029321985284430228
-0.049180247438706526,-0.029161076197796648
-0.048980547076419551,-0.02900008402137504
-0.048780846714132575,-0.028839015265069389
-0.0485811463518456,-0.028677876438783684
-0.048381445989558652,-0.028516674052421961
-0.048181745627271677,-0.028355414615888145
-0.047982045264984702,-0.028194104639086275
-0.047782344902697726,-0.028032750631920327
-0.047582644540410751,-0.027871359104294311
-0.047382944178123776,-0.02770993656611221
-0.047183243815836801,-0.027548489527278019
-0.046983543453549825,-0.027387024497695752
-0.04678384309126285,-0.027225547987269373
-0.046584142728975875,-0.027064066505902904
-0.046384442366688899,-0.026902586563500318
-0.046184742004401924,-0.026741114669965625
-0.045985041642114949,-0.02657965733520282
-0.045785341279827974,-0.026418221069115885
-0.045585640917540998,-0.026256812381608825
-0.045385940555254023,-0.026095437782585648
-0.045186240192967048,-0.02593410378195032
-0.044986539830680072,-0.025772816889606847
-0.044786839468393097,-0.025611583615459229
-0.044587139106106122,-0.025450410469411457
-0.044387438743819146,-0.025289303961367516
-0.044187738381532171,-0.02512827060123142
-0.043988038019245196,-0.024967316898907157
-0.043788337656958221,-0.024806449364298714
-0.043588637294671245,-0.024645674507310096
-0.04338893693238427,-0.024484998837845287
-0.043189236570097295,-0.024324428865808292
-0.042989536207810319,-0.024163971101103091
-0.042789835845523344,-0.024003632053633699
-0.042590135483236369,-0.0238434182333041
-0.042390435120949393,-0.023683336150018282
-0.042190734758662446,-0.023523392313680277
-0.041991034396375471,-0.023363593234194024
-0.041791334034088495,-0.023203945421463541
-0.04159163367180152,-0.023044455385392827
-0.041391933309514545,-0.022885129635885876
-0.041192232947227569,-0.022725974682846681
-0.040992532584940594,-0.022566997036179239
-0.040792832222653619,-0.022408203205787541
-0.040593131860366644,-0.022249599701575577
-0.040393431498079668,-0.022091193033447358
-0.040193731135792693,-0.021932989711306868
-0.039994030773505718,-0.021774996245058104
-0.039794330411218742,-0.02161721914460505
-0.039594630048931767,-0.021459664919851719
-0.039394929686644792,-0.021302340080702097
-0.039195229324357816,-0.021145251137060176
-0.038995528962070841,-0.020988404598829946
-0.038795828599783866,-0.020831806975915423
-0.038596128237496891,-0.020675464778220586
-0.038396427875209915,-0.020519384515649424
-0.03819672751292294,-0.020363572698105941
-0.037997027150635965,-0.020208035835494131
-0.037797326788348989,-0.020052780437717993
-0.037597626426062014,-0.019897813014681513
-0.037397926063775039,-0.019743140076288686
-0.037198225701488064,-0.019588768132443517
-0.036998525339201088,-0.019434703693049993
-0.036798824976914113,-0.019280953268012102
-0.036599124614627138,-0.019127523367233851
-0.036399424252340162,-0.018974420500619229
-0.036199723890053187,-0.018821651178072236
-0.036000023527766212,-0.018669221909496856
-0.035800323165479236,-0.018517139204797091
-0.035600622803192289,-0.018365409573876956
-0.035400922440905314,-0.018214039526640406
-0.035201222078618338,-0.018063035572991454
-0.035001521716331363,-0.017912404222834091
-0.034801821354044388,-0.017762151986072328
-0.034602120991757412,-0.017612285372610139
-0.034402420629470437,-0.017462810892351525
-0.034202720267183462,-0.017313735055200473
-0.034003019904896487,-0.017165064371061006
-0.033803319542609511,-0.017016805349837096
-0.033603619180322536,-0.016868964501432732
-0.033403918818035561,-0.016721548335751929
-0.033204218455748585,-0.01657456336269867
-0.03300451809346161,-0.016428016092176947
-0.032804817731174635,-0.016281913034090763
-0.032605117368887659,-0.016136260698344111
-0.032405417006600684,-0.015991065594840977
-0.032205716644313709,-0.015846334233485367
-0.032006016282026734,-0.01570207312418127
-0.031806315919739758,-0.015558288776832681
-0.031606615557452783,-0.015414987701343594
-0.031406915195165808,-0.015272176407618005
-0.031207214832878832,-0.015129861405559913
-0.031007514470591857,-0.014988049205073302
-0.030807814108304882,-0.014846746316062177
-0.030608113746017906,-0.014705959248430527
-0.030408413383730931,-0.014565694512082349
-0.030208713021443956,-0.014425958616921641
-0.030009012659156981,-0.014286758072852393
-0.029809312296870005,-0.014148099389778597
-0.02960961193458303,-0.01400998907760426
-0.029409911572296082,-0.013872433646233379
-0.029210211210009107,-0.013735439605569924
-0.029010510847722132,-0.013599013465517899
-0.028810810485435157,-0.013463161735981303
-0.028611110123148181,-0.013327890237286831
-0.028411409760861206,-0.013193199693353901
-0.028211709398574231,-0.013059088543877119
-0.028012009036287255,-0.012925555217776446
-0.02781230867400028,-0.012792598143971833
-0.027612608311713305,-0.012660215751383243
-0.027412907949426329,-0.012528406468930636
-0.027213207587139354,-0.012397168725533965
-0.027013507224852379,-0.012266500950113194
-0.026813806862565404,-0.01213640157158828
-0.026614106500278428,-0.012006869018879172
-0.026414406137991453,-0.011877901720905838
-0.026214705775704478,-0.011749498106588241
-0.026015005413417502,-0.01162165660484632
-0.025815305051130527,-0.011494375644600052
-0.025615604688843552,-0.01136765365476939
-0.025415904326556576,-0.011241489064274282
-0.025216203964269601,-0.011115880302034701
-0.025016503601982626,-0.010990825796970598
-0.024816803239695651,-0.010866323978001932
-0.024617102877408675,-0.010742373274048658
-0.0244174025151217,-0.010618972114030742
-0.024217702152834725,-0.010496118926868133
-0.024018001790547749,-0.010373812141480799
-0.023818301428260774,-0.010252050186788686
-0.023618601065973799,-0.010130831491711761
-0.023418900703686824,-0.010010154485169984
-0.023219200341399848,-0.0098900175960833052
-0.023019499979112873,-0.0097704192533716889
-0.022819799616825925,-0.0096513578859551072
-0.02262009925453895,-0.009532831922753485
-0.022420398892251975,-0.0094148397926867976
-0.022220698529965,-0.0092973799246750047
-0.022020998167678024,-0.0091804507476380623
-0.021821297805391049,-0.0090640506904959318
-0.021621597443104074,-0.0089481781821685678
-0.021421897080817098,-0.008832831651575928
-0.021222196718530123,-0.0087180095276379738
-0.021022496356243148,-0.0086037102392746596
-0.020822795993956172,-0.0084899322154059469
-0.020623095631669197,-0.0083766738849517935
-0.020423395269382222,-0.0082639336768321556
-0.020223694907095247,-0.0081517100199669946
-0.020023994544808271,-0.0080400013432762665
-0.019824294182521296,-0.0079288060756799277
-0.019624593820234321,-0.007818122646097941
-0.019424893457947345,-0.0077079494834502594
-0.01922519309566037,-0.0075982850166568432
-0.019025492733373395,-0.0074891276746376556
-0.018825792371086419,-0.0073804758863126466
-0.018626092008799444,-0.0072723280806017768
-0.018426391646512469,-0.0071646826864250057
-0.018226691284225494,-0.007057538132702294
-0.018026990921938518,-0.0069508928483535959
-0.017827290559651543,-0.0068447452622988712
-0.017627590197364568,-0.0067390938034580768
-0.017427889835077592,-0.0066339369007511716
-0.017228189472790617,-0.0065292729830981142
-0.017028489110503642,-0.0064251004794188653
-0.016828788748216666,-0.0063214178186333757
-0.016629088385929719,-0.0062182234296616267
-0.016429388023642744,-0.0061155157414235417
-0.016229687661355768,-0.006013293182839094
-0.016029987299068793,-0.0059115541828282424
-0.015830286936781818,-0.0058102971703109492
-0.015630586574494842,-0.0057095205742071697
-0.015430886212207867,-0.0056092228234368574
-0.015231185849920892,-0.0055094023469199746
-0.015031485487633917,-0.0054100575735764808
-0.014831785125346941,-0.0053111869323263349
-0.014632084763059966,-0.0052127888520894904
-0.014432384400772991,-0.005114861761785907
-0.014232684038486015,-0.0050174040903355425
-0.01403298367619904,-0.0049204142666583609
-0.013833283313912065,-0.004823890719674314
-0.013633582951625089,-0.0047278318783033589
-0.013433882589338114,-0.0046322361714654613
-0.013234182227051139,-0.0045371020280805729
-0.013034481864764164,-0.0044424278770686543
-0.012834781502477188,-0.0043482121473496635
-0.012635081140190213,-0.0042544532678435564
-0.012435380777903238,-0.0041611496674702937
-0.012235680415616262,-0.004068299775149835
-0.012035980053329287,-0.0039759020198021347
-0.011836279691042312,-0.0038839548303471541
-0.011636579328755337,-0.0037924566357048486
-0.011436878966468361,-0.0037014058647951791
-0.011237178604181386,-0.0036108009465381005
-0.011037478241894411,-0.0035206403098535744
-0.010837777879607435,-0.0034309223836615573
-0.01063807751732046,-0.0033416455968820064
-0.010438377155033485,-0.0032528083784348835
-0.010238676792746509,-0.0031644091572401423
-0.010038976430459562,-0.0030764463622177576
-0.0098392760681725866,-0.0029889184222876572
-0.0096395757058856113,-0.0029018237663698174
-0.009439875343598636,-0.0028151608233841939
-0.0092401749813116607,-0.002728928022250744
-0.0090404746190246854,-0.0026431237918894289
-0.0088407742567377101,-0.0025577465612202032
-0.0086410738944507348,-0.0024727947591630288
-0.0084413735321637595,-0.0023882668146378585
-0.0082416731698767842,-0.0023041611565646561
-0.0080419728075898089,-0.0022204762138633765
-0.0078422724453028336,-0.002137210415453979
-0.0076425720830158583,-0.0020543621902564223
-0.007442871720728883,-0.0019719299671906625
-0.0072431713584419077,-0.00188991217517666
-0.0070434709961549324,-0.0018083072431343725
-0.0068437706338679571,-0.0017271135999837558
-0.0066440702715809818,-0.0016463296746447706
-0.0064443699092940065,-0.0015659538960373764
-0.0062446695470070313,-0.0014859846930815263
-0.006044969184720056,-0.0014064204946971854
-0.0058452688224330807,-0.0013272597298043072
-0.0056455684601461054,-0.0012485008273228483
-0.0054458680978591301,-0.001170142216172771
-0.0052461677355721548,-0.0010921823252740316
-0.0050464673732851795,-0.0010146195835465902
-0.0048467670109982042,-0.00093745241991040318
-0.0046470666487112289,-0.00086067926328542779
-0.0044473662864242536,-0.00078429854259162149
-0.0042476659241372783,-0.00070830868674894801
-0.004047965561850303,-0.00063270812467735834
-0.0038482651995633554,-0.00055749528529682748
-0.0036485648372763801,-0.0004826685975272871
-0.0034488644749894048,-0.00040822649028871049
-0.0032491641127024296,-0.00033416739250105186
-0.0030494637504154543,-0.00026048973308427366
-0.002849763388128479,-0.0001871919409583301
-0.0026500630258415037,-0.00011427244504318124
-0.0024503626635545284,-4.1729674258786289e-05
-0.0022506623012675531,3.0437942474898817e-05
-0.0020509619389805778,0.00010223197623791596
-0.0018512615766936025,0.00017365399811030465
-0.0016515612144066272,0.00024470557917210937
-0.0014518608521196519,0.00031538829050336854
-0.0012521604898326766,0.00038570370318412794
-0.0010524601275457013,0.00045565338829442557
-0.00085275976525872599,0.00052523891691430547
-0.00065305940297175069,0.00059446186012380867
-0.00045335904068477539,0.00066332378900298139
-0.0002536586783978001,0.00073182627463185619
-5.39583161108248e-05,0.00079997088809048407
0.0001457420461761505,0.00086775920045889976
0.00034544240846312579,0.00093519278281715143
0.00054514277075010109,0.0010022732062452753
0.00074484313303707639,0.0010690020418233175
0.00094454349532405169,0.0011353808606313169
0.001144243857611027,0.0012014112337493173
0.0013439442198980023,0.0012670947322573596
0.0015436445821849776,0.0013324329272354858
0.0017433449444719529,0.0013974273897637366
0.0019430453067589282,0.0014620796909221557
0.0021427456690459035,0.0015263914017907825
0.0023424460313328788,0.0015903640934496629
0.0025421463936198541,0.0016539993369788352
0.0027418467559068016,0.0017172987034583336
0.0029415471181937769,0.0017802637639682181
0.0031412474804807522,0.0018428960895885188
0.0033409478427677275,0.0019051972513992803
0.0035406482050547028,0.001967168820480546
0.0037403485673416781,0.002028812367912353
0.0039400489296286534,0.0020901294647747478
0.0041397492919156287,0.0021511216821477699
0.004339449654202604,0.0022117905911114588
0.0045391500164895793,0.0022721377627458617
0.0047388503787765546,0.0023321647681310157
0.0049385507410635299,0.0023918731783469658
0.0051382511033505052,0.0024512645644737523
0.0053379514656374805,0.0025103404975914175
0.0055376518279244558,0.0025691025487800034
0.0057373521902114311,0.0026275522891195504
0.0059370525524984064,0.0026856912896900996
0.0061367529147853817,0.0027435211215716964
0.0063364532770723569,0.0028010433558443822
0.0065361536393593322,0.0028582595635881954
0.0067358540016463075,0.0029151713158831801
0.0069355543639332828,0.0029717801838093786
0.0071352547262202581,0.0030280877384468319
0.0073349550885072334,0.0030840955508755811
0.0075346554507942087,0.0031398051921756693
0.007734355813081184,0.0031952182334271384
0.0079340561753681593,0.0032503362457100286
0.0081337565376551346,0.0033051608001043844
0.0083334568999421099,0.0033596934676902437
0.0085331572622290852,0.0034139358195476519
0.0087328576245160605,0.0034678894267566492
0.0089325579868030081,0.0035215558603972708
0.0091322583490899834,0.0035749366915495719
0.0093319587113769586,0.0036280334912935893
0.0095316590736639339,0.0036808478307093634
0.0097313594359509092,0.003733381280876935
0.0099310597982378845,0.0037856354128763476
0.01013076016052486,0.0038376117977876431
0.010330460522811835,0.0038893120066908621
0.01053016088509881,0.003940737610666047
0.010729861247385786,0.0039918901807932377
0.010929561609672761,0.0040427712881524799
0.011129261971959736,0.0040933825038238147
0.011328962334246712,0.0041437253988872817
0.011528662696533687,0.0041938015444229221
0.011728363058820662,0.0042436125115107798
0.011928063421107638,0.0042931598712308968
0.012127763783394613,0.0043424451946633144
0.012327464145681588,0.0043914700528880739
0.012527164507968563,0.004440236016985219
0.012726864870255539,0.0044887446580347875
0.012926565232542514,0.004536997547116825
0.013126265594829489,0.0045849962553113728
0.013325965957116465,0.0046327423536984694
0.01352566631940344,0.0046802374133581614
0.013725366681690415,0.0047274830053704881
0.01392506704397739,0.0047744807008154901
0.014124767406264366,0.0048212320707732136
0.014324467768551341,0.0048677386863236957
0.014524168130838316,0.0049140021185469802
0.014723868493125292,0.00496002393852311
0.014923568855412267,0.0050058057173321246
0.015123269217699242,0.0050513490260540687
0.015322969579986218,0.0050966554357689802
0.015522669942273165,0.0051417265175568994
0.01572237030456014,0.0051865638424978752
0.015922070666847116,0.0052311689816719482
0.016121771029134091,0.0052755435061591568
0.016321471391421066,0.005319688987039546
0.016521171753708042,0.0053636069953931532
0.016720872115995017,0.0054072991023000252
0.016920572478281992,0.0054507668788402004
0.017120272840568967,0.0054940118960937218
0.017319973202855943,0.0055370357251406307
0.017519673565142918,0.0055798399370609684
0.017719373927429893,0.0056224261029347794
0.017919074289716869,0.0056647957938421025
0.018118774652003844,0.0057069505808629815
0.018318475014290819,0.0057488920350774568
0.018518175376577795,0.0057906217275655713
0.01871787573886477,0.0058321412294073671
0.018917576101151745,0.0058734521116828838
0.01911727646343872,0.0059145559454721651
0.019316976825725696,0.0059554543018552532
0.019516677188012671,0.0059961487519121894
0.019716377550299646,0.0060366408667230156
0.019916077912586622,0.0060769322173677715
0.020115778274873597,0.0061170243749265043
0.020315478637160572,0.0061569189104792501
0.020515178999447548,0.0061966173951060509
0.020714879361734523,0.0062361213998869524
0.020914579724021498,0.0062754324959019949
0.021114280086308473,0.0063145522542312205
0.021313980448595449,0.0063534822459546704
0.021513680810882424,0.0063922240421523859
0.021713381173169372,0.0064307792139044039
0.021913081535456347,0.0064691493322907761
0.022112781897743322,0.0065073359683915409
0.022312482260030297,0.0065453406932867381
0.022512182622317273,0.0065831650780564131
0.022711882984604248,0.0066208106937806037
0.022911583346891223,0.0066582791115393529
0.023111283709178199,0.0066955719024127027
0.023310984071465174,0.0067326906374806945
0.023510684433752149,0.0067696368878233729
0.023710384796039125,0.0068064122245207765
0.0239100851583261,0.0068430182186529475
0.024109785520613075,0.006879456441299928
0.02430948588290005,0.0069157284635417635
0.024509186245187026,0.0069518358564584874
0.024708886607474001,0.0069877801911301498
0.024908586969760976,0.0070235630386367882
0.025108287332047952,0.0070591859700584467
0.025307987694334927,0.0070946505564751638
0.025507688056621902,0.0071299583689669859
0.025707388418908877,0.0071651109786139509
0.025907088781195853,0.0072001099564961034
0.026106789143482828,0.0072349568736934829
0.026306489505769803,0.0072696533012861341
0.026506189868056779,0.007304200810354094
0.026705890230343754,0.007338600971977409
0.026905590592630729,0.007372855357236122
0.027105290954917705,0.0074069655372102682
0.02730499131720468,0.0074409330829798958
0.027504691679491655,0.0074747595656250426
0.02770439204177863,0.0075084465562257532
0.027904092404065606,0.0075419956258620698
0.028103792766352581,0.0075754083456140309
0.028303493128639529,0.0076086862865616745
0.028503193490926504,0.0076418310197850538
0.028702893853213479,0.0076748441163642057
0.028902594215500454,0.0077077271473791689
0.02910229457778743,0.007740481683909989
0.029301994940074405,0.0077731092970367071
0.02950169530236138,0.0078056115578393637
0.029701395664648356,0.0078379900373980009
0.029901096026935331,0.0078702463067926616
0.030100796389222306,0.0079023819371033862
0.030300496751509282,0.0079343984994102168
0.030500197113796257,0.0079662975647931955
0.030699897476083232,0.0079980807043323644
0.030899597838370207,0.0080297494891077674
0.031099298200657183,0.0080613054901994413
0.031298998562944158,0.00809275027868743
0.031498698925231133,0.0081240854256517791
0.031698399287518109,0.0081553125021725254
0.031898099649805084,0.0081864330793297128
0.032097800012092059,0.0082174487282033835
0.032297500374379035,0.0082483610198735794
0.03249720073666601,0.008279171525420341
0.032696901098952985,0.0083098818159237087
0.03289660146123996,0.0083404934624637297
0.033096301823526936,0.0083710080361204427
0.033296002185813911,0.008401427107973888
0.033495702548100886,0.0084317522491041096
0.033695402910387862,0.0084619850305911459
0.033895103272674837,0.0084921270235150427
0.034094803634961812,0.008522179798955842
0.034294503997248788,0.0085521449279935859
0.034494204359535735,0.0085820239817083078
0.03469390472182271,0.0086118185311800603
0.034893605084109686,0.0086415301474888819
0.035093305446396661,0.0086711604017148114
0.035293005808683636,0.008700710864937896
0.035492706170970612,0.0087301831082381726
0.035692406533257587,0.0087595787026956851
0.035892106895544562,0.0087888992193904739
0.036091807257831537,0.0088181462294025827
0.036291507620118513,0.0088473213038120536
0.036491207982405488,0.0088764260136989272
0.036690908344692463,0.0089054619301432453
0.036890608706979439,0.0089344306242250485
0.037090309069266414,0.0089633336670243823
0.037290009431553389,0.0089921726296212853
0.037489709793840365,0.0090209490830957997
0.03768941015612734,0.0090496645985279692
0.037889110518414315,0.0090783207469978325
0.03808881088070129,0.0091069190995854352
0.038288511242988266,0.0091354612273708159
0.038488211605275241,0.0091639487014340184
0.038687911967562216,0.0091923830928550849
0.038887612329849192,0.009220765972714054
0.039087312692136167,0.0092490989120909695
0.039287013054423142,0.009277383482065877
0.039486713416710117,0.0093056212537188099
0.039686413778997093,0.0093338137981298173
0.039886114141284068,0.0093619626863789412
0.040085814503571043,0.009390069489546217
0.040285514865858019,0.0094181357787116917
0.040485215228144994,0.0094461631249554059
0.040684915590431969,0.0094741530993574033
0.040884615952718945,0.0095021072729977209
0.041084316315005892,0.0095300272169564007
0.041284016677292867,0.0095579145023134884
0.041483717039579843,0.009585770700149026
0.041683417401866818,0.0096135973815430556
0.041883117764153793,0.0096413961175756159
0.042082818126440769,0.0096691684793267507
0.042282518488727744,0.0096969160378765004
0.042482218851014719,0.0097246403643049088
0.042681919213301694,0.0097523430296920163
0.04288161957558867,0.009780025605117865
0.043081319937875645,0.009807689661662497
0.04328102030016262,0.0098353367704059561
0.043480720662449596,0.0098629685024282775
0.043680421024736571,0.0098905864288095086
0.043880121387023546,0.009918192120629693
0.044079821749310522,0.0099457871489688661
0.044279522111597497,0.0099733730849070733
0.044479222473884472,0.010000951499524359
0.044678922836171447,0.010028523963900761
0.044878623198458423,0.010056092049116323
0.045078323560745398,0.010083657326251085
0.045278023923032373,0.010111221366385093
0.045477724285319349,0.010138785740598382
0.045677424647606324,0.010166352019971001
0.045877125009893299,0.010193921775582985
0.046076825372180275,0.010221496578514384
0.04627652573446725,0.010249077999845231
0.046476226096754225,0.010276667610655574
0.0466759264590412,0.010304266982025452
0.046875626821328176,0.01033187768503491
0.047075327183615151,0.010359501290763986
0.047275027545902099,0.010387139370292718
0.047474727908189074,0.010414793494701161
0.047674428270476049,0.010442465235069344
0.047874128632763024,0.010470156162477319
0.04807382899505,0.010497867848005119
0.048273529357336975,0.01052560186273279
0.04847322971962395,0.010553359777740376
0.048672930081910926,0.010581143164107912
0.048872630444197901,0.010608953592915447
0.049072330806484876,0.010636792635243017
0.049272031168771852,0.010664661862170671
0.049471731531058827,0.010692562844778444
0.049671431893345802,0.010720497154146379
0.049871132255632777,0.010748466361354517
0.050070832617919753,0.010776472037482908
0.050270532980206728,0.010804515753611584
0.050470233342493703,0.01083259908082059
0.050669933704780679,0.010860723590189972
0.050869634067067654,0.010888890852799767
0.051069334429354629,0.010917102439730013
0.051269034791641604,0.010945359922060761
0.05146873515392858,0.010973664870872049
0.051668435516215555,0.011002018857243917
0.05186813587850253,0.01103042345225641
0.052067836240789506,0.011058880226989566
0.052267536603076481,0.011087390752523432
0.052467236965363456,0.011115956599938047
0.052666937327650432,0.011144579340313446
0.052866637689937407,0.011173260544729684
0.053066338052224382,0.011202001780211482
0.053266038414511357,0.011230803754057984
0.053465738776798333,0.011259665255406962
0.053665439139085308,0.011288584813856393
0.053865139501372256,0.011317560959004247
0.054064839863659231,0.011346592220448506
0.054264540225946206,0.011375677127787143
0.054464240588233181,0.01140481421061813
0.054663940950520157,0.011434001998539445
0.054863641312807132,0.011463239021149058
0.055063341675094107,0.011492523808044951
0.055263042037381083,0.011521854888825095
0.055462742399668058,0.011551230793087468
0.055662442761955033,0.011580650050430035
0.055862143124242009,0.011610111190450783
0.056061843486528984,0.01163961274274768
0.056261543848815959,0.011669153236918701
0.056461244211102934,0.011698731202561825
0.05666094457338991,0.011728345169275022
0.056860644935676885,0.011757993666656271
0.05706034529796386,0.011787675224303542
0.057260045660250836,0.011817388371814811
0.057459746022537811,0.011847131638788058
0.057659446384824758,0.011876903554821251
0.057859146747111762,0.011906702649512373
0.058058847109398709,0.011936527452459388
0.058258547471685712,0.011966376493260284
0.05845824783397266,0.011996248301513027
0.058657948196259663,0.012026141406815592
0.05885764855854661,0.012056054338765953
0.059057348920833613,0.012085985626962097
0.059257049283120561,0.012115933801001975
0.059456749645407564,0.012145897390483586
0.059656450007694511,0.012175874925004887
0.059856150369981515,0.012205864934163872
0.060055850732268462,0.012235865947558494
0.060255551094555465,0.012265876494786743
0.060455251456842413,0.012295895105446587
0.060654951819129416,0.012325920309136011
0.060854652181416363,0.012355950635452971
0.061054352543703366,0.012385984613995458
0.061254052905990314,0.012416020774361439
0.061453753268277317,0.012446057646148895
0.061653453630564264,0.012476093758955795
0.061853153992851267,0.012506127642380117
0.062052854355138215,0.012536157826019833
0.062252554717425218,0.012566182839472924
0.062452255079712166,0.012596201212337356
0.062651955441999169,0.012626211474211115
0.062851655804286116,0.012656212154692162
0.063051356166573119,0.012686201783378485
0.063251056528860067,0.012716178889868045
0.063450756891147014,0.012746142003758829
0.063650457253434017,0.012776089654648812
0.063850157615720965,0.012806020372135959
0.064049857978007968,0.012835932685818254
0.064249558340294916,0.012865825125293667
0.064449258702581919,0.01289569622016018
0.064648959064868866,0.012925544500015753
0.064848659427155869,0.012955368494458379
0.065048359789442817,0.012985166733086015
0.06524806015172982,0.013014937745496651
0.065447760514016767,0.013044680061288248
0.06564746087630377,0.013074392210058797
0.065847161238590718,0.013104072721406256
0.066046861600877721,0.013133720124928614
0.066246561963164668,0.013163332950223837
0.066446262325451672,0.013192909726889905
0.066645962687738619,0.013222448984524789
0.066845663050025622,0.013251949252726469
0.06704536341231257,0.013281409061092909
0.067245063774599573,0.013310826939222101
0.06744476413688652,0.013340201416711996
0.067644464499173523,0.013369531023160595
0.067844164861460471,0.013398814288165853
0.068043865223747474,0.013428049741325759
0.068243565586034421,0.013457235912238276
0.068443265948321425,0.013486371330501387
0.068642966310608372,0.01351545452571306
0.068842666672895375,0.013544484027471281
0.069042367035182323,0.013573458365374012
0.069242067397469326,0.013602376069019238
0.069441767759756273,0.013631235668004921
0.069641468122043276,0.013660035691929057
0.069841168484330224,0.013688774670389597
0.070040868846617171,0.013717451132984526
0.070240569208904174,0.013746063609311826
0.070440269571191122,0.013774610628969461
0.070639969933478125,0.01380309072155542
0.070839670295765073,0.013831502416667656
0.071039370658052076,0.013859844243904167
0.071239071020339023,0.013888114732862913
0.071438771382626026,0.013916312413141875
0.071638471744912974,0.013944435814339018
0.071838172107199977,0.013972483466052336
0.072037872469486924,0.01400045389787978
0.072237572831773927,0.014028345639419345
0.072437273194060875,0.014056157220268994
0.072636973556347878,0.014083887170026715
0.072836673918634826,0.014111534018290463
0.073036374280921829,0.014139096294658229
0.073236074643208776,0.014166572528727979
0.073435775005495779,0.014193961250097701
0.073635475367782727,0.014221260988365349
0.07383517573006973,0.014248470273128916
0.074034876092356677,0.014275587633986363
0.07423457645464368,0.01430261160053568
0.074434276816930628,0.01432954070237483
0.074633977179217631,0.014356373469101787
0.074833677541504579,0.014383108430314533
0.075033377903791582,0.014409744115611047
0.075233078266078529,0.014436279054589288
0.075432778628365532,0.014462711776847246
0.07563247899065248,0.014489040811982882
0.075832179352939483,0.014515264689594191
0.07603187971522643,0.014541381939279124
0.076231580077513378,0.014567391090635668
0.076431280439800381,0.014593290673261804
0.076630980802087328,0.014619079216755494
0.076830681164374331,0.014644755250714722
0.077030381526661279,0.014670317304737456
0.077230081888948282,0.014695763908421682
0.07742978225123523,0.014721093591365361
0.077629482613522233,0.014746304883166474
0.07782918297580918,0.014771396313422998
0.078028883338096183,0.014796366411732912
0.078228583700383131,0.01482121370769417
0.078428284062670134,0.014845936730904782
0.078627984424957081,0.014870534010962683
0.078827684787244084,0.014895004077465877
0.079027385149531032,0.014919345460012324
0.079227085511818035,0.014943556688200011
0.079426785874104983,0.014967636291626901
0.079626486236391986,0.014991582799890978
0.079826186598678933,0.015015394742590206
0.080025886960965936,0.015039070649322573
0.080225587323252884,0.015062609049686043
0.080425287685539887,0.015086008473278598
0.080624988047826834,0.015109267449698207
0.080824688410113837,0.015132384508542849
0.081024388772400785,0.015155358179410492
0.081224089134687788,0.015178186991899127
0.081423789496974736,0.015200869475606709
0.081623489859261739,0.015223404160131231
0.081823190221548686,0.015245789575070645
0.082022890583835689,0.015268024250022959
0.082222590946122637,0.015290106714586114
0.082422291308409584,0.015312035498358103
0.082621991670696587,0.015333809130936904
0.082821692032983535,0.015355426141920476
0.083021392395270538,0.015376885060906809
0.083221092757557485,0.015398184417493868
0.083420793119844489,0.015419322741279634
0.083620493482131436,0.015440298561862081
0.083820193844418439,0.015461110408839183
0.084019894206705387,0.015481756811808908
0.08421959456899239,0.015502236300369249
0.084419294931279337,0.015522547404118155
0.08461899529356634,0.015542688652653628
0.084818695655853288,0.01556265857557362
0.085018396018140291,0.015582455702476121
0.085218096380427238,0.015602078562959096
0.085417796742714241,0.015621525686620528
0.085617497105001189,0.015640795603058383
0.085817197467288192,0.015659886841870647
0.08601689782957514,0.015678797932655288
0.086216598191862143,0.015697527405010282
0.08641629855414909,0.015716073788533597
0.086615998916436093,0.015734435612823224
0.086815699278723041,0.015752611407477121
0.087015399641010044,0.015770599702093276
0.087215100003296991,0.015788399026269655
0.087414800365583994,0.015806007909604236
0.087614500727870942,0.015823424881694994
0.087814201090157945,0.015840648472139902
0.088013901452444893,0.015857677210536936
0.088213601814731896,0.015874509626484075
0.088413302177018843,0.015891144249579284
0.088613002539305846,0.01590757960942055
0.088812702901592794,0.015923814235605838
0.089012403263879741,0.015939846657733125
0.089212103626166744,0.015955675405400389
0.089411803988453692,0.015971299008205604
0.089611504350740695,0.015986715995746744
0.089811204713027643,0.016001924897621783
0.090010905075314646,0.016016924243428703
0.090210605437601593,0.016031712562765463
0.090410305799888596,0.016046288385230052
0.090610006162175544,0.016060650240420443
0.090809706524462547,0.016074796657934608
0.091009406886749494,0.016088726167370518
0.091209107249036497,0.016102437298326156
0.091408807611323445,0.016115928580399487
0.091608507973610448,0.016129198543188498
0.091808208335897395,0.016142245716291154
0.092007908698184399,0.016155068629305436
0.092207609060471346,0.01616766581182931
0.092407309422758349,0.016180035793460765
0.092607009785045297,0.016192177103797761
0.0928067101473323,0.016204088272438286
0.093006410509619247,0.0162157678289803
0.09320611087190625,0.016227214303021795
0.093405811234193198,0.016238426224160732
0.093605511596480201,0.016249402121995094
0.093805211958767148,0.016260140526122849
0.094004912321054152,0.016270639966141979
0.094204612683341099,0.016280898971650457
