roi_id,height_mm,u,valid_fraction,formal_column_valid,sigma_pixel_px,sensitivity_px_per_mm,sigma_z_pred_mm,repeatability_valid
h001,1.0,1866,1.0,true,0.016887134569933838,1.1179192074539515,0.015105863158388787,true
h001,1.0,1867,1.0,true,0.017656127736655036,1.1451447211063623,0.015418250122654248,true
h001,1.0,1868,1.0,true,0.018302471881520198,1.1817068378063595,0.015488166181297272,true
h001,1.0,1869,1.0,true,0.019025732404379707,1.1955961179153292,0.015913176798828556,true
h001,1.0,1870,1.0,true,0.019933896598981538,1.1802381671564035,0.016889723747037514,true
h001,1.0,1871,1.0,true,0.020196604114893536,1.1691001422459522,0.017275341422928872,true
h001,1.0,1872,1.0,true,0.019926236021094404,1.1782215915304732,0.016912129402764417,true
h001,1.0,1873,1.0,true,0.019641683108579885,1.1920631425743977,0.016477049249389093,true
h001,1.0,1874,1.0,true,0.019596187499386276,1.185740822801563,0.01652653524493333,true
h001,1.0,1875,1.0,true,0.019059703805156675,1.1460276666739446,0.01663110268574287,true
h001,1.0,1876,1.0,true,0.017670595044929006,1.090418790314061,0.01620532881668294,true
h001,1.0,1877,1.0,true,0.016818508197783504,1.0649393114863415,0.015792926429121883,true
h001,1.0,1878,1.0,true,0.017525063787872913,1.0879714124389466,0.016108018636800683,true
h001,1.0,1879,1.0,true,0.018699920507661727,1.130585179661466,0.01654003682700059,true
h001,1.0,1880,1.0,true,0.019056766762890462,1.1421747553115438,0.016684633130148695,true
h001,1.0,1881,1.0,true,0.017532437209727976,1.108785565052358,0.0158122884733804,true
h001,1.0,1882,1.0,true,0.01544308201429296,1.070311792885832,0.014428582509265358,true
h001,1.0,1883,1.0,true,0.013969932178172995,1.0373356976406285,0.013467127574947002,true
h001,1.0,1884,1.0,true,0.014153531449265577,1.0285647315633923,0.013760467392025553,true
h001,1.0,1885,1.0,true,0.015137957780000745,1.037866498620133,0.014585650274025613,true
h001,1.0,1886,1.0,true,0.01599072661718277,1.0502927181878476,0.015225019025908153,true
h001,1.0,1887,1.0,true,0.016291333850982172,1.0520131288649281,0.015485865531506951,true
h001,1.0,1888,1.0,true,0.01596275367647419,1.0384944005772923,0.015371054160331146,true
h001,1.0,1889,1.0,true,0.016169685363847976,1.01033754735181,0.016004240767088434,true
h001,1.0,1890,1.0,true,0.0167419286662445,0.9461265364068367,0.017695232109043637,true
h001,1.0,1891,1.0,true,0.01737265434226028,0.8767397084709501,0.019815065035161353,true
h001,1.0,1892,1.0,true,0.017520851078288966,0.8216590818747136,0.02132374784723738,true
h001,1.0,1893,1.0,true,0.01678490111472349,0.8056536665460499,0.020833891548812423,true
h001,1.0,1894,1.0,true,0.014378510386926807,0.8605030291671483,0.01670942448725983,true
h001,1.0,1895,1.0,true,0.012073868115084282,0.9602499074997013,0.01257367277079174,true
h001,1.0,1896,1.0,true,0.012795124629200147,1.0383230266759256,0.01232287477064079,true
h001,1.0,1897,1.0,true,0.014884367544767164,1.0732661058766553,0.01386829180877696,true
h001,1.0,1898,1.0,true,0.01596042651358441,1.0762935707944052,0.01482906425038303,true
h010,10.0,1929,1.0,true,0.023521727019494492,1.1397419292810127,0.02063776580925893,true
h010,10.0,1930,1.0,true,0.024118228737938598,1.1271713280294762,0.021397127604462888,true
h010,10.0,1931,1.0,true,0.02550173939048231,1.1154310463683714,0.02286267669661075,true
h010,10.0,1932,1.0,true,0.02549864633352285,1.1119099176395593,0.02293229507985069,true
h010,10.0,1933,1.0,true,0.025658070468315964,1.1155382614184646,0.023000618943979922,true
h010,10.0,1934,1.0,true,0.026050720376495404,1.1207293054696266,0.023244435787800874,true
h010,10.0,1935,1.0,true,0.024159731101320712,1.1254125200246334,0.02146744475598325,true
h010,10.0,1936,1.0,true,0.022161457325343737,1.125228692276778,0.01969506952449145,true
h010,10.0,1937,1.0,true,0.023160039982906087,1.1194342621891338,0.020689057647400366,true
h010,10.0,1938,1.0,true,0.02261090202631327,1.1143904135556795,0.020289928692197545,true
h010,10.0,1939,1.0,true,0.02040904395914076,1.1137581185037562,0.018324485020642236,true
h010,10.0,1940,1.0,true,0.018834210361225692,1.1184966076108593,0.016838862302368626,true
h010,10.0,1941,1.0,true,0.018486749711153414,1.1257898645472324,0.0164211370996739,true
h010,10.0,1942,1.0,true,0.021476745140202848,1.13073233269522,0.018993659701063606,true
h010,10.0,1943,1.0,true,0.02540030937943616,1.1325748223592427,0.022427047536272535,true
h010,10.0,1944,1.0,true,0.028514073633148607,1.13151524358168,0.025199902338823667,true
h010,10.0,1945,1.0,true,0.029851799777794837,1.1288770699926318,0.026443800278439247,true
h010,10.0,1946,1.0,true,0.02867659091896522,1.1278907058775303,0.0254249731552261,true
h010,10.0,1947,1.0,true,0.024889619363502008,1.1296503857753806,0.02203302869357941,true
h010,10.0,1948,1.0,true,0.019532830231712442,1.132621172168251,0.01724568700611473,true
h010,10.0,1949,1.0,true,0.015787728052813157,1.132978404305709,0.013934712252955875,true
h010,10.0,1950,1.0,true,0.015550868684004333,1.1296539239166805,0.013766046711091062,true
h010,10.0,1951,1.0,true,0.015862384905204734,1.1246636399855106,0.014104114635918251,true
h010,10.0,1952,1.0,true,0.015977372933318072,1.1176243110279074,0.01429583517078586,true
h010,10.0,1953,1.0,true,0.015348720414350448,1.10876415111195,0.013843088630668323,true
h010,10.0,1954,1.0,true,0.014087571447700238,1.1005866031786353,0.012800057175885591,true
h010,10.0,1955,1.0,true,0.014297549679262117,1.098719781970908,0.013012917318749694,true
h010,10.0,1956,1.0,true,0.015750666398655973,1.105637264218626,0.014245781060741702,true
h010,10.0,1957,1.0,true,0.017803165237819933,1.1179840737722544,0.01592434602198692,true
h010,10.0,1958,1.0,true,0.020059010822339414,1.129188833739704,0.017764088895483476,true
h030,30.0,1992,1.0,true,0.020249797409240818,1.1543995435454917,0.01754141148310566,true
h030,30.0,1993,1.0,true,0.0178660318003519,1.1548409629868501,0.015470556009845432,true
h030,30.0,1994,1.0,true,0.01802391060454181,1.1541226002270983,0.015616980900465184,true
h030,30.0,1995,1.0,true,0.019993245343705984,1.1531128925323402,0.01733849779426107,true
h030,30.0,1996,1.0,true,0.019899315244137156,1.152417853812358,0.017267447895142778,true
h030,30.0,1997,1.0,true,0.018565023769926893,1.1515352792473625,0.016121975682812685,true
h030,30.0,1998,1.0,true,0.0184457283074549,1.1504225118552236,0.016033872874852285,true
h030,30.0,1999,1.0,true,0.019370567503970853,1.14965781610656,0.01684898517853892,true
h030,30.0,2000,1.0,true,0.02187733750992453,1.1493572065572684,0.01903441104741919,true
h030,30.0,2001,1.0,true,0.024336777358274976,1.1492802232444168,0.021175668793440367,true
h030,30.0,2002,1.0,true,0.02347832060450771,1.148912683298181,0.02043525234407592,true
h030,30.0,2003,1.0,true,0.019671295744505293,1.1483545887349615,0.01712998401145014,true
h030,30.0,2004,1.0,true,0.016951506990901956,1.1474075065785276,0.014773745939182426,true
h030,30.0,2005,1.0,true,0.016784675625404557,1.1465871271016945,0.014638813945026847,true
h030,30.0,2006,1.0,true,0.017579847785301805,1.1463479834798591,0.015335524673700163,true
h030,30.0,2007,1.0,true,0.018653514588082544,1.147286421252655,0.016258812309236485,true
h030,30.0,2008,1.0,true,0.01991446343713604,1.1492100138536292,0.017328828671060007,true
h030,30.0,2009,1.0,true,0.020953764405710038,1.150165078309533,0.018218049565986695,true
h030,30.0,2010,1.0,true,0.021615317235546338,1.1501920985428493,0.018792788841907593,true
h030,30.0,2011,1.0,true,0.02170804743068214,1.1507511337402472,0.018864241619406634,true
h030,30.0,2012,1.0,true,0.021196818409417294,1.152909488495023,0.018385500874910008,true
h030,30.0,2013,1.0,true,0.02033685690234609,1.155685931507181,0.017597217676452892,true
h030,30.0,2014,1.0,true,0.01909673501396564,1.158104094781076,0.0164896533049351,true
