frame_id,u_px,v_px,derivative_step_px,failure_reason,formal_domain,edge_region,source
025,1828.4475526195783,486.91985015671634,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1828.7824130401928,489.03981600934674,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1828.9558956893734,490.0085928972023,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1829.5238648292973,492.15362886794316,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1829.6859950922462,493.05940247089774,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1829.779069279535,495.0069747016795,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1829.7897847906547,495.99722692149373,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1829.7760280041066,498.0062192610946,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1829.880684144363,499.01827933565073,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1830.273542189817,500.9469298696555,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1830.4631694041382,502.092403294622,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1830.8369286571358,504.0294241444856,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1830.960128617246,505.00081561999434,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1830.8689558096619,506.99903821277655,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1830.9124935751474,508.00532419498677,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1831.1033261877603,509.98640629869897,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1831.2410827984106,510.96748552145095,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
025,1831.560123998756,512.9125718960007,0.5,minus_invalid,True,middle_formal,fit_edge_extension
025,1831.6981944502572,514.0374421608085,0.5,minus_invalid,True,middle_formal,fit_edge_extension
025,1832.0014003597828,515.9997585357863,0.5,minus_invalid,True,middle_formal,fit_edge_extension
025,1832.1578322748571,516.9753617799008,0.5,minus_invalid,True,middle_formal,fit_edge_extension
025,1832.4593046282741,519.090439057412,0.5,minus_invalid,True,middle_formal,fit_edge_extension
026,1797.5525069068847,427.0547663996963,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1797.2941417644208,428.999359494464,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1797.3987059944054,429.99321627585346,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1799.0004615295722,439.00000423327293,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1798.973873421444,441.0000367301523,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1798.8599266743263,443.0110669428715,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1798.7657270396937,444.0615220547783,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1799.4816997843209,446.1291572256714,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1799.936675442978,448.0096856926235,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1800.0555356847299,448.9970472556673,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1800.0436441533052,450.9988863331822,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1800.297836316366,452.9069496005593,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1800.724292646698,455.02505642669496,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1800.7472292799919,456.0076026327477,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1800.946239974644,458.00838995553016,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1801.1647311148135,459.9892408373597,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1801.2336409816187,460.96967362443297,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1801.6097327697855,463.0772235034048,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1801.9448061987732,465.0061823102186,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1801.9682247965147,466.9975884799983,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1801.8798448225168,467.9875931314003,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1801.7632153083214,470.00529690473894,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1801.969397073909,472.00475379018053,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1802.1788777223742,473.99320029088693,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1802.1981127825554,474.99890574326577,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1802.3131284598112,476.9402946930629,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1802.9783665516636,479.00880706470434,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1803.2929668530123,479.92644657441843,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1803.5573631321797,482.01721804200923,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1803.6205201349387,483.99026843509347,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1803.63114448661,485.9884187011945,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1803.5850131108693,486.9789464480535,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1803.5410799051192,488.9704195932794,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1803.9129504193295,491.0221487721793,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1804.1284781432537,491.98017023970965,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1804.202020259695,493.99538533671415,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1804.3840877722237,495.9624907416126,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1804.530396028177,498.02846032591697,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1804.5062037318212,499.0402073998215,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1804.696187495391,501.03060042648605,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1804.9157237668396,503.00648379553553,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1805.0152055400652,503.99769569926906,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1805.3524505174053,505.95606729032096,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1805.4962180289597,507.9925963042469,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1805.5168774155588,509.9795054333291,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1805.7333276578565,511.0520954058057,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1806.0135693668321,512.9986710464559,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1806.124619667319,514.990253951471,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1806.2009863282817,515.9649933692368,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1806.7376316143182,518.0907088501386,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1806.912554509057,520.0087581084819,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1807.1670194502124,521.9679637546714,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1807.3348429160158,522.9209614887083,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
026,1807.6700751297938,525.0072236185807,0.5,plus_and_minus_invalid,True,middle_formal,fit_edge_extension
