record_type,profile_type,displacement_t,v_start_px,v_end_px,v_center_px,valid_grid_count,delta_lambda_median_mm,delta_lambda_p95_mm,delta_lambda_max_mm
profile_v,weak_direction_with_nuisance_refit,-4.0,240.0,270.0,255.0,62,0.0030306926674370516,0.0057451135048836475,0.0061815160503329025
profile_v,weak_direction_with_nuisance_refit,-4.0,270.0,300.0,285.0,31,0.0027085713478527396,0.0051748173835335365,0.005399531446187211
profile_v,weak_direction_with_nuisance_refit,-4.0,300.0,330.0,315.0,31,0.0026262648641477426,0.004873266275808419,0.005179476225634971
profile_v,weak_direction_with_nuisance_refit,-4.0,330.0,360.0,345.0,31,0.0025286652615932326,0.0045785314002841915,0.004954415359861741
profile_v,weak_direction_with_nuisance_refit,-4.0,360.0,390.0,375.0,31,0.0023064842773692362,0.004288694412764471,0.004724861481008702
profile_v,weak_direction_with_nuisance_refit,-4.0,390.0,420.0,405.0,62,0.0020691478642334005,0.003952289607951798,0.004491324868581614
profile_v,weak_direction_with_nuisance_refit,-4.0,420.0,450.0,435.0,31,0.0018593058623537217,0.0035968891762649946,0.004014330423387946
profile_v,weak_direction_with_nuisance_refit,-4.0,450.0,480.0,465.0,31,0.0017260546186435022,0.0033810949603321205,0.003771877888198105
profile_v,weak_direction_with_nuisance_refit,-4.0,480.0,510.0,495.0,31,0.001538881684837179,0.003162858288874304,0.0035274524201440727
profile_v,weak_direction_with_nuisance_refit,-4.0,510.0,540.0,525.0,31,0.001361726605068725,0.0029426631191427077,0.0032815467124009956
profile_v,weak_direction_with_nuisance_refit,-4.0,540.0,570.0,555.0,62,0.0011758324696984346,0.00261623145803469,0.0030346487659471677
profile_v,weak_direction_with_nuisance_refit,-4.0,570.0,600.0,585.0,31,0.0009910081222415101,0.002275093737807765,0.002539802396199775
profile_v,weak_direction_with_nuisance_refit,-4.0,600.0,630.0,615.0,31,0.0008336008323794886,0.002051804868642648,0.0022928030369939734
profile_v,weak_direction_with_nuisance_refit,-4.0,630.0,660.0,645.0,31,0.0007210595441620171,0.0018288994785962132,0.0020467087708766485
profile_v,weak_direction_with_nuisance_refit,-4.0,660.0,690.0,675.0,30,0.0005704282160650109,0.001613231654408764,0.0018019783212821494
profile_v,weak_direction_with_nuisance_refit,-4.0,690.0,720.0,705.0,60,0.0003653330556403489,0.001318956256426418,0.0015590633763622463
profile_v,weak_direction_with_nuisance_refit,-4.0,720.0,750.0,735.0,30,0.00017854399931138687,0.0009542555061955224,0.0010804493230125445
profile_v,weak_direction_with_nuisance_refit,-4.0,750.0,780.0,765.0,30,7.585688706512883e-05,0.0007391930767255415,0.0008456150371785043
profile_v,weak_direction_with_nuisance_refit,-4.0,780.0,810.0,795.0,31,8.948792503815639e-05,0.0005837828897483632,0.0006784409221154419
profile_v,weak_direction_with_nuisance_refit,-4.0,810.0,840.0,825.0,62,6.485751964646624e-05,0.0003818564703919945,0.00044294971905856073
profile_v,weak_direction_with_nuisance_refit,-4.0,840.0,870.0,855.0,31,0.00013419577874174138,0.00047221776509331903,0.0005771603230186884
profile_v,weak_direction_with_nuisance_refit,-4.0,870.0,900.0,885.0,31,0.0002649581120977018,0.0005809270132317579,0.0007037809879193446
profile_v,weak_direction_with_nuisance_refit,-4.0,900.0,930.0,915.0,31,0.0003887463432192817,0.0006830196467149108,0.0008230551549104348
profile_v,weak_direction_with_nuisance_refit,-4.0,930.0,960.0,945.0,31,0.0004758833887308356,0.0007787365074705122,0.0009352179913548753
profile_v,weak_direction_with_nuisance_refit,-4.0,960.0,990.0,975.0,62,0.0006094786423886944,0.0010399967616194772,0.001139107610015344
profile_v,weak_direction_with_nuisance_refit,-4.0,990.0,1020.0,1005.0,31,0.0007129189145871351,0.0012372417029951066,0.001280542270933438
profile_v,weak_direction_with_nuisance_refit,-4.0,1020.0,1050.0,1035.0,31,0.0007902198656211112,0.0013934265693933412,0.001464627881546221
profile_v,weak_direction_with_nuisance_refit,-4.0,1050.0,1080.0,1065.0,31,0.0008712951067764152,0.0015564630808171387,0.0016407839758585396
profile_v,weak_direction_with_nuisance_refit,-4.0,1080.0,1110.0,1095.0,31,0.0009490649674717133,0.0017119339862574634,0.0018087162377469213
profile_v,weak_direction_with_nuisance_refit,-4.0,1110.0,1140.0,1125.0,62,0.0010346850494329374,0.0019551904499166993,0.002118797346952306
profile_v,weak_direction_with_nuisance_refit,-4.0,1140.0,1170.0,1155.0,31,0.0011260652595410647,0.0021302700230876326,0.002260423775965137
profile_v,weak_direction_with_nuisance_refit,-4.0,1170.0,1200.0,1185.0,31,0.0011604377527874021,0.002252862051420834,0.0023927820576545855
profile_v,weak_direction_with_nuisance_refit,-4.0,1200.0,1230.0,1215.0,31,0.001191251782870495,0.002366647728422322,0.0025156457054436032
profile_v,weak_direction_with_nuisance_refit,-4.0,1230.0,1260.0,1245.0,31,0.001218635707004978,0.002471420252277312,0.0026288025426310924
profile_v,weak_direction_with_nuisance_refit,-4.0,1260.0,1290.0,1275.0,62,0.001272974467781296,0.0026214789734240185,0.0028252201180976044
profile_v,weak_direction_with_nuisance_refit,-4.0,1290.0,1320.0,1305.0,31,0.0013174322840541208,0.002729806991794703,0.002908130147375232
profile_v,weak_direction_with_nuisance_refit,-4.0,1320.0,1350.0,1335.0,31,0.0013478671339726134,0.0027967484625719408,0.002980632355161106
profile_v,weak_direction_with_nuisance_refit,-4.0,1350.0,1380.0,1365.0,31,0.0013735757062249832,0.0028538616704167907,0.0030425893817209726
profile_v,weak_direction_with_nuisance_refit,-4.0,1380.0,1410.0,1395.0,31,0.0013944655019031416,0.002901028661824512,0.003093879376251607
profile_v,weak_direction_with_nuisance_refit,-4.0,1410.0,1440.0,1425.0,62,0.0014159726080720247,0.002999031772509397,0.0031640492808264753
profile_v,weak_direction_with_nuisance_refit,-4.0,1440.0,1470.0,1455.0,31,0.0014275036048729817,0.0029819046326906573,0.003182764304256125
profile_v,weak_direction_with_nuisance_refit,-4.0,1470.0,1500.0,1485.0,30,0.0013762618500550161,0.0029952264301698504,0.003190482757531754
profile_v,weak_direction_with_nuisance_refit,-4.0,1500.0,1530.0,1515.0,30,0.0013716583998757415,0.002991450447484567,0.0031871623035613084
profile_v,weak_direction_with_nuisance_refit,-4.0,1530.0,1560.0,1545.0,30,0.0013631247405214708,0.0029773233877961043,0.0031727767785696415
profile_v,weak_direction_with_nuisance_refit,-4.0,1560.0,1590.0,1575.0,60,0.001340989561583683,0.0029802261471672865,0.0031473163078317157
profile_v,weak_direction_with_nuisance_refit,-4.0,1590.0,1620.0,1605.0,31,0.001357226868321959,0.0029978710178397705,0.003191961032484869
profile_v,weak_direction_with_nuisance_refit,-4.0,1620.0,1650.0,1635.0,31,0.0013279011152462772,0.0029403612999203688,0.003131287461201282
profile_v,weak_direction_with_nuisance_refit,-4.0,1650.0,1680.0,1665.0,31,0.0012936615197531864,0.002872148914434547,0.0030591666206873924
profile_v,weak_direction_with_nuisance_refit,-4.0,1680.0,1710.0,1695.0,31,0.0012545845040676795,0.0027933059266729288,0.0029756699846075207
profile_v,weak_direction_with_nuisance_refit,-4.0,1710.0,1740.0,1725.0,62,0.0011927708305279339,0.0026607327683734637,0.0028808855422539636
profile_v,weak_direction_with_nuisance_refit,-4.0,1740.0,1770.0,1755.0,31,0.0011093059013091988,0.002493957079195752,0.0026578875947507186
profile_v,weak_direction_with_nuisance_refit,-4.0,1770.0,1800.0,1785.0,31,0.0010686936317370055,0.002373636164350046,0.002529932262746115
profile_v,weak_direction_with_nuisance_refit,-4.0,1800.0,1830.0,1815.0,31,0.0010261528847195223,0.002243287380167658,0.002391205317053391
profile_v,weak_direction_with_nuisance_refit,-4.0,1830.0,1860.0,1845.0,31,0.0009797771434705282,0.0021030792685223787,0.002241876465745918
profile_v,weak_direction_with_nuisance_refit,-4.0,1860.0,1890.0,1875.0,62,0.0008762776055277754,0.0019059535659152968,0.0020821314579961836
profile_v,weak_direction_with_nuisance_refit,-4.0,1890.0,1920.0,1905.0,31,0.0007924980426423645,0.0016252202116788794,0.0017322154479870733
profile_v,weak_direction_with_nuisance_refit,-4.0,1920.0,1950.0,1935.0,31,0.0007034813227164705,0.0014475736109034187,0.0015424949533553445
profile_v,weak_direction_with_nuisance_refit,-4.0,1950.0,1980.0,1965.0,31,0.0006108853214072951,0.0012611441316607852,0.0013432589871626988
profile_v,weak_direction_with_nuisance_refit,-4.0,1980.0,2010.0,1995.0,62,0.00048736071528310276,0.0009929972927523066,0.0011347712902534113
profile_v,weak_direction_with_nuisance_refit,-4.0,2010.0,2040.0,2025.0,31,0.0003513434180604236,0.0006518413981098092,0.0006911707281460622
profile_v,weak_direction_with_nuisance_refit,-4.0,2040.0,2070.0,2055.0,31,0.000260631076230311,0.0004468570088533852,0.00045665971526887006
profile_v,weak_direction_with_nuisance_refit,-4.0,2070.0,2100.0,2085.0,31,0.0001452710708917948,0.0002794594979604881,0.0003294407526936993
profile_v,weak_direction_with_nuisance_refit,-4.0,2100.0,2130.0,2115.0,31,2.7996091034765413e-05,0.0001704566847706701,0.00019903545148736157
profile_v,weak_direction_with_nuisance_refit,-4.0,2130.0,2160.0,2145.0,62,0.00011043179847547435,0.0004655667032182008,0.0005584333173374034
profile_v,weak_direction_with_nuisance_refit,-4.0,2160.0,2190.0,2175.0,31,0.00023906525757411146,0.0007641229884143286,0.000829682785138175
profile_v,weak_direction_with_nuisance_refit,-4.0,2190.0,2220.0,2205.0,31,0.00035851704615197377,0.0010216666682936193,0.0011071616729623202
profile_v,weak_direction_with_nuisance_refit,-4.0,2220.0,2250.0,2235.0,31,0.000498993287351368,0.0012843489286069598,0.0013904669631301658
profile_v,weak_direction_with_nuisance_refit,-4.0,2250.0,2280.0,2265.0,31,0.0005982432923019587,0.0015517598570795599,0.0016791832864555545
profile_v,weak_direction_with_nuisance_refit,-4.0,2280.0,2310.0,2295.0,62,0.0007961011322095146,0.001970605148397908,0.00227112787661099
profile_v,weak_direction_with_nuisance_refit,-4.0,2310.0,2340.0,2325.0,31,0.0010124961318069836,0.00237809030460312,0.002573466712760819
profile_v,weak_direction_with_nuisance_refit,-4.0,2340.0,2370.0,2355.0,31,0.001120928497357454,0.002660085535808321,0.0028794384286356944
profile_v,weak_direction_with_nuisance_refit,-4.0,2370.0,2400.0,2385.0,31,0.0012890982698081643,0.002944589437220202,0.0031885710710639614
profile_v,weak_direction_with_nuisance_refit,-4.0,2400.0,2430.0,2415.0,31,0.0014706786222404844,0.0032311263711335414,0.0035003824528985206
profile_v,weak_direction_with_nuisance_refit,-4.0,2430.0,2460.0,2445.0,62,0.0016473738700142349,0.003696827933646318,0.004130063759703262
profile_v,weak_direction_with_nuisance_refit,-4.0,2460.0,2490.0,2475.0,31,0.0018606190733407857,0.0040980357218245445,0.004446921573276086
profile_v,weak_direction_with_nuisance_refit,-4.0,2490.0,2520.0,2505.0,31,0.0020259199147858453,0.004387760069448632,0.004764434674370932
profile_v,weak_direction_with_nuisance_refit,-4.0,2520.0,2550.0,2535.0,31,0.002239764767750785,0.004677001376251155,0.005082075499672101
profile_v,weak_direction_with_nuisance_refit,-4.0,2550.0,2580.0,2565.0,31,0.0024653340800568913,0.004965231573407891,0.005399308605433362
profile_v,weak_direction_with_nuisance_refit,-4.0,2580.0,2610.0,2595.0,62,0.002639679912704196,0.005404992356199045,0.006030372967074982
profile_v,weak_direction_with_nuisance_refit,-4.0,2610.0,2640.0,2625.0,31,0.002825083955485752,0.005818466866287508,0.006343097661442698
profile_v,weak_direction_with_nuisance_refit,-4.0,2640.0,2670.0,2655.0,31,0.0030772195275403647,0.006097230857903924,0.006653202339862219
profile_v,weak_direction_with_nuisance_refit,-4.0,2670.0,2700.0,2685.0,31,0.0033428302145921407,0.006372241175654381,0.006960118390566095
profile_v,weak_direction_with_nuisance_refit,-4.0,2700.0,2730.0,2715.0,31,0.003490918719421643,0.006642931726730694,0.0072632718297427346
profile_v,weak_direction_with_nuisance_refit,-4.0,2730.0,2760.0,2745.0,30,0.003506975897778375,0.006930559455793172,0.007562083707853162
profile_v,weak_direction_with_nuisance_refit,-4.0,2760.0,2790.0,2775.0,0,nan,nan,nan
profile_v,weak_direction_with_nuisance_refit,-3.5,240.0,270.0,255.0,62,0.0026137925161151543,0.004970340541234463,0.00534737509281058
profile_v,weak_direction_with_nuisance_refit,-3.5,270.0,300.0,285.0,31,0.002351156245367747,0.0044769239656829996,0.00467353801320769
profile_v,weak_direction_with_nuisance_refit,-3.5,300.0,330.0,315.0,31,0.0022789729473515763,0.004217442721255793,0.004482231301835782
profile_v,weak_direction_with_nuisance_refit,-3.5,330.0,360.0,345.0,31,0.0021824733065614055,0.0039621639297138245,0.004286679702317997
profile_v,weak_direction_with_nuisance_refit,-3.5,360.0,390.0,375.0,31,0.0019908207315211257,0.003711151607149077,0.00408732402786427
profile_v,weak_direction_with_nuisance_refit,-3.5,390.0,420.0,405.0,62,0.0017904934049397525,0.0034187069631400387,0.0038846029709702634
profile_v,weak_direction_with_nuisance_refit,-3.5,420.0,450.0,435.0,31,0.0016120740722271876,0.003111047008587775,0.003470806907671431
profile_v,weak_direction_with_nuisance_refit,-3.5,450.0,480.0,465.0,31,0.001491041790586678,0.0029238634020316567,0.003260595739789096
profile_v,weak_direction_with_nuisance_refit,-3.5,480.0,510.0,495.0,31,0.0013294726895765052,0.0027346331409034974,0.003048746191552709
profile_v,weak_direction_with_nuisance_refit,-3.5,510.0,540.0,525.0,31,0.001176540449591812,0.0025437719874048526,0.002835681434817161
profile_v,weak_direction_with_nuisance_refit,-3.5,540.0,570.0,555.0,62,0.0010163676880665662,0.002261401687746911,0.0026218205235863934
profile_v,weak_direction_with_nuisance_refit,-3.5,570.0,600.0,585.0,31,0.0008570431044745419,0.001965497463459087,0.002193363995843356
profile_v,weak_direction_with_nuisance_refit,-3.5,600.0,630.0,615.0,31,0.0007210655968492574,0.0017721836529744905,0.001979583012371222
profile_v,weak_direction_with_nuisance_refit,-3.5,630.0,660.0,645.0,31,0.0006247317776342243,0.0015792498916766817,0.0017666344801909872
profile_v,weak_direction_with_nuisance_refit,-3.5,660.0,690.0,675.0,30,0.0004939099777629963,0.0013925909891725039,0.0015549119866591354
profile_v,weak_direction_with_nuisance_refit,-3.5,690.0,720.0,705.0,60,0.0003167928188645419,0.001137221385789644,0.0013448030275640122
profile_v,weak_direction_with_nuisance_refit,-3.5,720.0,750.0,735.0,30,0.00015563585469635655,0.0008225963073527962,0.000930943326693523
profile_v,weak_direction_with_nuisance_refit,-3.5,750.0,780.0,765.0,30,6.602291057333787e-05,0.0006366441464308535,0.0007279342403307965
profile_v,weak_direction_with_nuisance_refit,-3.5,780.0,810.0,795.0,31,7.607452744196053e-05,0.0005018559564291536,0.0005829367462411028
profile_v,weak_direction_with_nuisance_refit,-3.5,810.0,840.0,825.0,62,5.51588684629678e-05,0.0003286036266160862,0.00038117082988264883
profile_v,weak_direction_with_nuisance_refit,-3.5,840.0,870.0,855.0,31,0.00011585192464735883,0.0004069910918929054,0.000497307035175254
profile_v,weak_direction_with_nuisance_refit,-3.5,870.0,900.0,885.0,31,0.0002293034432341301,0.0005010495473811716,0.0006068834858297123
profile_v,weak_direction_with_nuisance_refit,-3.5,900.0,930.0,915.0,31,0.00033564458533419383,0.0005893909154792709,0.000710109859937802
profile_v,weak_direction_with_nuisance_refit,-3.5,930.0,960.0,945.0,31,0.0004116583399991214,0.0006722225717226138,0.0008071887036749104
profile_v,weak_direction_with_nuisance_refit,-3.5,960.0,990.0,975.0,62,0.0005266984942977615,0.000898027507992083,0.0009836770882429846
profile_v,weak_direction_with_nuisance_refit,-3.5,990.0,1020.0,1005.0,31,0.000615917260461174,0.001069989705115404,0.0011090532655089191
profile_v,weak_direction_with_nuisance_refit,-3.5,1020.0,1050.0,1035.0,31,0.0006831935562559011,0.0012060637156992016,0.001267967871399378
profile_v,weak_direction_with_nuisance_refit,-3.5,1050.0,1080.0,1065.0,31,0.0007532417106403955,0.0013468162123899674,0.001420026103460259
profile_v,weak_direction_with_nuisance_refit,-3.5,1080.0,1110.0,1095.0,31,0.0008204276615515482,0.0014810280940764642,0.0015649759329789958
profile_v,weak_direction_with_nuisance_refit,-3.5,1110.0,1140.0,1125.0,62,0.0008943058317072428,0.001690895058567321,0.0018325982742908309
profile_v,weak_direction_with_nuisance_refit,-3.5,1140.0,1170.0,1155.0,31,0.0009733292572491337,0.001842121938807395,0.0019548234587318802
profile_v,weak_direction_with_nuisance_refit,-3.5,1170.0,1200.0,1185.0,31,0.0010030972937329352,0.001947930307835577,0.002069046033284394
profile_v,weak_direction_with_nuisance_refit,-3.5,1200.0,1230.0,1215.0,31,0.001029784840739012,0.0020461353477685407,0.0021750720712816474
profile_v,weak_direction_with_nuisance_refit,-3.5,1230.0,1260.0,1245.0,31,0.001053502349691371,0.0021365599287719306,0.002272719893426256
profile_v,weak_direction_with_nuisance_refit,-3.5,1260.0,1290.0,1275.0,62,0.0011003134869156384,0.002266163884115713,0.0024422166890190056
profile_v,weak_direction_with_nuisance_refit,-3.5,1290.0,1320.0,1305.0,31,0.0011384853133904471,0.0023595646222247524,0.0025137653149158723
profile_v,weak_direction_with_nuisance_refit,-3.5,1320.0,1350.0,1335.0,31,0.0011647774504126573,0.0024173439462629176,0.0025763353951333556
profile_v,weak_direction_with_nuisance_refit,-3.5,1350.0,1380.0,1365.0,31,0.0011869905551975535,0.002466644516459837,0.0026298092450360855
profile_v,weak_direction_with_nuisance_refit,-3.5,1380.0,1410.0,1395.0,31,0.0012050451882714697,0.0025073652369655974,0.0026740824694115872
profile_v,weak_direction_with_nuisance_refit,-3.5,1410.0,1440.0,1425.0,62,0.0012236469460731314,0.002592048648193667,0.002734676431373373
profile_v,weak_direction_with_nuisance_refit,-3.5,1440.0,1470.0,1455.0,31,0.001233640828559146,0.002577235595708771,0.0027508557473083783
profile_v,weak_direction_with_nuisance_refit,-3.5,1470.0,1500.0,1485.0,30,0.0011896217333173809,0.002588776793334091,0.0027575517796094573
profile_v,weak_direction_with_nuisance_refit,-3.5,1500.0,1530.0,1515.0,30,0.001185646514443306,0.0025855586938405392,0.002754728092213554
profile_v,weak_direction_with_nuisance_refit,-3.5,1530.0,1560.0,1545.0,30,0.0011782743604840107,0.002573413033354654,0.0027423620992976794
profile_v,weak_direction_with_nuisance_refit,-3.5,1560.0,1590.0,1575.0,60,0.001159175028988102,0.0025761112409668383,0.0027204451162106125
profile_v,weak_direction_with_nuisance_refit,-3.5,1590.0,1620.0,1605.0,31,0.001173179758097831,0.002591503985968302,0.0027592996141265758
profile_v,weak_direction_with_nuisance_refit,-3.5,1620.0,1650.0,1635.0,31,0.0011479034660624166,0.0025419433678735004,0.002707017890543284
profile_v,weak_direction_with_nuisance_refit,-3.5,1650.0,1680.0,1665.0,31,0.0011183856038314843,0.0024831506152054317,0.0026448630098911963
profile_v,weak_direction_with_nuisance_refit,-3.5,1680.0,1710.0,1695.0,31,0.0010846915305364746,0.002415187102883465,0.0025728958186164164
profile_v,weak_direction_with_nuisance_refit,-3.5,1710.0,1740.0,1725.0,62,0.0010310563739039935,0.0023010422974607536,0.0024911912920515533
profile_v,weak_direction_with_nuisance_refit,-3.5,1740.0,1770.0,1755.0,31,0.000959388084766033,0.0021570938268951068,0.0022989405368889493
profile_v,weak_direction_with_nuisance_refit,-3.5,1770.0,1800.0,1785.0,31,0.0009232529216660623,0.002053338149494266,0.002188614534361477
profile_v,weak_direction_with_nuisance_refit,-3.5,1800.0,1830.0,1815.0,31,0.0008863884671654887,0.0019409259954841218,0.002068991496457784
profile_v,weak_direction_with_nuisance_refit,-3.5,1830.0,1860.0,1845.0,31,0.000846207313315972,0.0018200012815441369,0.0019402162885171492
profile_v,weak_direction_with_nuisance_refit,-3.5,1860.0,1890.0,1875.0,62,0.0007575379843842711,0.001649819867515134,0.0018024474746880514
profile_v,weak_direction_with_nuisance_refit,-3.5,1890.0,1920.0,1905.0,31,0.0006861993837219416,0.0014077928207143486,0.0015006313825551842
profile_v,weak_direction_with_nuisance_refit,-3.5,1920.0,1950.0,1935.0,31,0.000609341511335515,0.0012545253216558194,0.0013369688824695913
profile_v,weak_direction_with_nuisance_refit,-3.5,1950.0,1980.0,1965.0,31,0.0005293813723028507,0.0010936649601944737,0.00116508206826893
profile_v,weak_direction_with_nuisance_refit,-3.5,1980.0,2010.0,1995.0,62,0.00042299451638427854,0.0008616987870198043,0.0009851962880702558
profile_v,weak_direction_with_nuisance_refit,-3.5,2010.0,2040.0,2025.0,31,0.00030538528960732947,0.0005678201628711577,0.0006023935395660374
profile_v,weak_direction_with_nuisance_refit,-3.5,2040.0,2070.0,2055.0,31,0.0002272301520633846,0.0003877170223063331,0.0003999910127276962
profile_v,weak_direction_with_nuisance_refit,-3.5,2070.0,2100.0,2085.0,31,0.00012574985998980992,0.00023989677879399096,0.0002827414957664587
profile_v,weak_direction_with_nuisance_refit,-3.5,2100.0,2130.0,2115.0,31,1.9991006865893723e-05,0.0001456102593806463,0.000169920208008989
profile_v,weak_direction_with_nuisance_refit,-3.5,2130.0,2160.0,2145.0,62,9.406317400362241e-05,0.00039774838182324843,0.00047638575472319644
profile_v,weak_direction_with_nuisance_refit,-3.5,2160.0,2190.0,2175.0,31,0.0002090248807462558,0.0006548631561713592,0.000710644070750277
profile_v,weak_direction_with_nuisance_refit,-3.5,2190.0,2220.0,2205.0,31,0.000311961707438968,0.000877358451418786,0.0009503169563913616
profile_v,weak_direction_with_nuisance_refit,-3.5,2220.0,2250.0,2235.0,31,0.0004304786239117675,0.0011043291602845784,0.001195059539554677
profile_v,weak_direction_with_nuisance_refit,-3.5,2250.0,2280.0,2265.0,31,0.0005188085142435739,0.0013354243413346012,0.0014445163202481126
profile_v,weak_direction_with_nuisance_refit,-3.5,2280.0,2310.0,2295.0,62,0.0006883833897859404,0.0016964629004803554,0.001956099102017106
profile_v,weak_direction_with_nuisance_refit,-3.5,2310.0,2340.0,2325.0,31,0.00087504760858792,0.002049796333665199,0.0022174635583951385
profile_v,weak_direction_with_nuisance_refit,-3.5,2340.0,2370.0,2355.0,31,0.0009691146772183856,0.002293680732350367,0.0024820197179451498
profile_v,weak_direction_with_nuisance_refit,-3.5,2370.0,2400.0,2385.0,31,0.0011150707579190566,0.0025397879995239236,0.002749363316979725
profile_v,weak_direction_with_nuisance_refit,-3.5,2400.0,2430.0,2415.0,31,0.0012718499459651866,0.0027877105032985128,0.0030190812399268907
profile_v,weak_direction_with_nuisance_refit,-3.5,2430.0,2460.0,2445.0,62,0.0014247550495269934,0.003191337459077203,0.0035639453200246862
profile_v,weak_direction_with_nuisance_refit,-3.5,2460.0,2490.0,2475.0,31,0.0016105811203033227,0.003538169235469013,0.003838223952129738
profile_v,weak_direction_with_nuisance_refit,-3.5,2490.0,2520.0,2505.0,31,0.0017501442431466785,0.003789113439609082,0.004113142514711399
profile_v,weak_direction_with_nuisance_refit,-3.5,2520.0,2550.0,2535.0,31,0.0019346272790699004,0.004039715360988794,0.004388248593272692
profile_v,weak_direction_with_nuisance_refit,-3.5,2550.0,2580.0,2565.0,31,0.0021292118454994124,0.004289521925215922,0.004663082914817096
profile_v,weak_direction_with_nuisance_refit,-3.5,2580.0,2610.0,2595.0,62,0.0022864063062115747,0.004669949203349688,0.005210067077655367
profile_v,weak_direction_with_nuisance_refit,-3.5,2610.0,2640.0,2625.0,31,0.002437927507344284,0.005029544634282956,0.005481267280742941
profile_v,weak_direction_with_nuisance_refit,-3.5,2640.0,2670.0,2655.0,31,0.002655276943642093,0.005271516019206501,0.005750297164013318
profile_v,weak_direction_with_nuisance_refit,-3.5,2670.0,2700.0,2685.0,31,0.002884233901568223,0.005510337474618154,0.006016668487291099
profile_v,weak_direction_with_nuisance_refit,-3.5,2700.0,2730.0,2715.0,31,0.003027235145623308,0.0057455226848901475,0.006279888281937929
profile_v,weak_direction_with_nuisance_refit,-3.5,2730.0,2760.0,2745.0,30,0.0030330765669077664,0.005995389536008132,0.006539459212262955
profile_v,weak_direction_with_nuisance_refit,-3.5,2760.0,2790.0,2775.0,0,nan,nan,nan
profile_v,weak_direction_with_nuisance_refit,-3.0,240.0,270.0,255.0,62,0.0022072569560123156,0.004210125599905723,0.004529132926677448
profile_v,weak_direction_with_nuisance_refit,-3.0,270.0,300.0,285.0,31,0.001998288758613853,0.0037937451891139062,0.0039610167768842075
profile_v,weak_direction_with_nuisance_refit,-3.0,300.0,330.0,315.0,31,0.001936285442297958,0.003573597938441253,0.003798109539388861
profile_v,weak_direction_with_nuisance_refit,-3.0,330.0,360.0,345.0,31,0.0018442447690176778,0.0033570375149452047,0.0036316773448561435
profile_v,weak_direction_with_nuisance_refit,-3.0,360.0,390.0,375.0,31,0.001682336544035934,0.0031441173236430586,0.0034620915461118784
profile_v,weak_direction_with_nuisance_refit,-3.0,390.0,420.0,405.0,62,0.0015168660238487064,0.002895348564811684,0.0032897216452738576
profile_v,weak_direction_with_nuisance_refit,-3.0,420.0,450.0,435.0,31,0.0013683306243592597,0.0026344948509517963,0.0029380965729615127
profile_v,weak_direction_with_nuisance_refit,-3.0,450.0,480.0,465.0,31,0.0012608024858309363,0.002475450547365199,0.0027595686326549185
profile_v,weak_direction_with_nuisance_refit,-3.0,480.0,510.0,495.0,31,0.0011242179082273651,0.0023147283046682787,0.0025797104876801313
profile_v,weak_direction_with_nuisance_refit,-3.0,510.0,540.0,525.0,31,0.0009949271037612561,0.0021526780523686284,0.0023988782303376865
profile_v,weak_direction_with_nuisance_refit,-3.0,540.0,570.0,555.0,62,0.0008597280722710821,0.0019134486437451413,0.00221742441317474
profile_v,weak_direction_with_nuisance_refit,-3.0,570.0,600.0,585.0,31,0.0007251841975630668,0.0016620043869579604,0.0018540431588007777
profile_v,weak_direction_with_nuisance_refit,-3.0,600.0,630.0,615.0,31,0.0006101531699869156,0.0014980672971205422,0.001672800806545638
profile_v,weak_direction_with_nuisance_refit,-3.0,630.0,660.0,645.0,31,0.0005295370011708656,0.0013344938947739138,0.0014923065069751829
profile_v,weak_direction_with_nuisance_refit,-3.0,660.0,690.0,675.0,30,0.00041810433856426243,0.0011762469886832602,0.0013128911307376256
profile_v,weak_direction_with_nuisance_refit,-3.0,690.0,720.0,705.0,60,0.0002685300389089207,0.0009591014668615117,0.0011348803714099631
profile_v,weak_direction_with_nuisance_refit,-3.0,720.0,750.0,735.0,30,0.00013214256148330605,0.0006933200740320443,0.0007843480607334641
profile_v,weak_direction_with_nuisance_refit,-3.0,750.0,780.0,765.0,30,5.590126471588519e-05,0.0005358344000683245,0.0006124496647998967
profile_v,weak_direction_with_nuisance_refit,-3.0,780.0,810.0,795.0,31,6.412273626210663e-05,0.00042127596123009425,0.0004892128821438746
profile_v,weak_direction_with_nuisance_refit,-3.0,810.0,840.0,825.0,62,4.517642349810558e-05,0.000275176164689128,0.00032220486536971293
profile_v,weak_direction_with_nuisance_refit,-3.0,840.0,870.0,855.0,31,9.901666112455132e-05,0.00034433096999464397,0.0004206055626809757
profile_v,weak_direction_with_nuisance_refit,-3.0,870.0,900.0,885.0,31,0.00019512338633376203,0.0004240133436042015,0.0005134529901624774
profile_v,weak_direction_with_nuisance_refit,-3.0,900.0,930.0,915.0,31,0.0002842405851879448,0.0004988571593571578,0.0006009240726143616
profile_v,weak_direction_with_nuisance_refit,-3.0,930.0,960.0,945.0,31,0.00034953889542066463,0.0005690373303082197,0.0006831896738503929
profile_v,weak_direction_with_nuisance_refit,-3.0,960.0,990.0,975.0,62,0.0004463724141601233,0.0007603146043663855,0.0008327567859396368
profile_v,weak_direction_with_nuisance_refit,-3.0,990.0,1020.0,1005.0,31,0.0005215763751493796,0.0009073289072603075,0.0009421088871022221
