roi_id,height_mm,u,valid_fraction,formal_column_valid,sigma_pixel_px,sensitivity_px_per_mm,sigma_z_pred_mm,repeatability_valid
h001,1.0,1861,1.0,true,0.01802250851225129,1.5810529665614013,0.011399054233741494,true
h001,1.0,1862,1.0,true,0.015418212797872683,1.6100104244740123,0.009576467682133044,true
h001,1.0,1863,1.0,true,0.014809240409586371,1.6168207031794282,0.009159482174160967,true
h001,1.0,1864,1.0,true,0.015232341216260952,1.6092644187326641,0.00946540608177791,true
h001,1.0,1865,1.0,true,0.015514010503521858,1.6054094180253742,0.009663585082616385,true
h001,1.0,1866,1.0,true,0.015444076336942858,1.5926984635332246,0.009696798666259708,true
h001,1.0,1867,1.0,true,0.015529092271716883,1.547908382267451,0.01003230711172267,true
h001,1.0,1868,1.0,true,0.016352683393832175,1.479123229148854,0.01105565991499042,true
h001,1.0,1869,1.0,true,0.01725747432999291,1.4150490796857866,0.012195671922436042,true
h001,1.0,1870,1.0,true,0.0172288467048338,1.4005619336760446,0.012301381531635215,true
h001,1.0,1871,1.0,true,0.01740942966774468,1.4440750136225233,0.012055765457829222,true
h001,1.0,1872,1.0,true,0.01758101320361878,1.5005839515811203,0.011716114373403896,true
h001,1.0,1873,1.0,true,0.016390708842074973,1.561756711001408,0.010495046204453413,true
h001,1.0,1874,1.0,true,0.014702089181953029,1.6174184380404313,0.009089848882745033,true
h001,1.0,1875,1.0,true,0.014722465331107342,1.6497109234951495,0.008924269774437624,true
h001,1.0,1876,1.0,true,0.015925540533977305,1.6365858363838015,0.0097309534152919,true
h001,1.0,1877,1.0,true,0.01570370374736739,1.5948714425635444,0.009846375907343207,true
h001,1.0,1878,1.0,true,0.015248086764947886,1.540686902608968,0.00989694060430259,true
h001,1.0,1879,1.0,true,0.01627400199945161,1.4851539821147526,0.010957787674163322,true
h001,1.0,1880,1.0,true,0.018504441083627605,1.431525843804593,0.012926375841352613,true
h001,1.0,1881,1.0,true,0.020124634301525442,1.412008575866821,0.014252487304598053,true
h001,1.0,1882,1.0,true,0.019234310974209606,1.4394878530210917,0.013361912664870386,true
h001,1.0,1883,1.0,true,0.017021302352450404,1.492206934864953,0.011406797512297354,true
h001,1.0,1884,1.0,true,0.015323723384548713,1.5362048623403552,0.009975052000033086,true
h001,1.0,1885,1.0,true,0.01485430724386017,1.5427369386923147,0.009628541892859112,true
h001,1.0,1886,1.0,true,0.014076744032523498,1.5407752614783021,0.009136143592426009,true
h001,1.0,1887,1.0,true,0.013227674578709974,1.5412765398561987,0.008582285032343462,true
h001,1.0,1888,1.0,true,0.014953687160660239,1.518646193723498,0.009846722180889275,true
h001,1.0,1889,1.0,true,0.015662533838915017,1.4578290256738455,0.010743738506424233,true
h001,1.0,1890,1.0,true,0.014237108376590406,1.4010033134491096,0.010162080446148466,true
h001,1.0,1891,1.0,true,0.012694923562636304,1.3919620693222896,0.009120164868297836,true
h001,1.0,1892,1.0,true,0.012837764686302636,1.419346939868774,0.009044839091624459,true
h010,10.0,1914,1.0,true,0.02353193491895573,1.4479957695392613,0.01625138374985955,true
h010,10.0,1915,1.0,true,0.021833652312842424,1.4336099831961064,0.015229841148403717,true
h010,10.0,1916,1.0,true,0.02028266759301434,1.4225841531321748,0.014257622333523802,true
h010,10.0,1917,1.0,true,0.017980361802901607,1.4199638390590053,0.012662549079289934,true
h010,10.0,1918,1.0,true,0.016223196856675785,1.4243964160904625,0.011389523782433793,true
h010,10.0,1919,1.0,true,0.015140444033705682,1.4299413356050537,0.010588157469620442,true
h010,10.0,1920,1.0,true,0.01668126628778218,1.4353391489325986,0.011621829098849103,true
h010,10.0,1921,1.0,true,0.020745087784132622,1.4409230941752185,0.014397081890069274,true
h010,10.0,1922,1.0,true,0.018467134420313003,1.4465625795004597,0.012766218815566378,true
h010,10.0,1923,1.0,true,0.021727559541529377,1.4476878848856358,0.015008455737160366,true
h010,10.0,1924,1.0,true,0.01989635763862775,1.4465966990603873,0.013753907811037518,true
