row_type,dataset,rep,candidate_id,frame_count,status,global_reprojection_rmse_px,fx,delta_fx,delta_fx_pct,fy,delta_fy,delta_fy_pct,cx,delta_cx,delta_cx_pct,cy,delta_cy,delta_cy_pct,k1,delta_k1,delta_k1_pct,k2,delta_k2,delta_k2_pct,p1,delta_p1,delta_p1_pct,p2,delta_p2,delta_p2_pct,k3,delta_k3,delta_k3_pct,candidate_global_p95_abs_delta_lambda_mm,candidate_frame_p95_median_mm,candidate_frame_p95_p90_mm,candidate_frame_p95_p95_mm,candidate_frame_p95_max_mm,candidate_frame_count
corner_noise_mc,M0,1,M0_mc_0001,18,ok,0.1655121659399787,7347.394479701518,-0.470634738496301,-0.0064050541370364875,7348.325049185823,-0.516097458051263,-0.007022841394346349,2070.7071992286474,0.4906690808102212,0.023701341075427595,1511.2037200612913,-1.2327340437223029,-0.08150650166996769,-0.04892082768629422,0.00021633746511934282,-0.4402725807496432,0.22381797479020973,-0.003457997232611476,-1.5214970600870434,-0.0005478432587333659,-3.4689032431074285e-05,6.7599623374512525,-0.00045611378299952195,2.2264116545094893e-05,-4.654085518224988,0.0,0.0,nan,0.056352975370685954,0.05304418322448612,0.0590968273040636,0.06085018975797112,0.0626080983092038,30
corner_noise_mc,M0,2,M0_mc_0002,18,ok,0.16565876678533795,7348.175411943296,0.31029750328161754,0.004222961342496901,7349.149380315143,0.30823367126868106,0.0041943166972584186,2069.3054743373987,-0.9110558104384836,-0.04400775460784403,1512.6174152269753,0.1809611219616727,0.01196487438996283,-0.04887926489030764,0.00025790026110592695,-0.5248578348205905,0.2240311847287448,-0.003244787294076401,-1.4276860264623952,-0.0005105618952080073,2.592331094284305e-06,-0.5051758246179192,-0.000477741005751298,6.368937933188558e-07,-0.13313612395663246,0.0,0.0,nan,0.03249057177695249,0.030097142014179214,0.032257383256945216,0.033072556592886146,0.040668664856980286,30
corner_noise_mc,M0,3,M0_mc_0003,18,ok,0.16515805552235255,7348.065499120907,0.20038468089205708,0.002727114308321493,7349.138643430993,0.2974967871186891,0.004048213605141706,2069.48133109945,-0.7351990483871305,-0.03551314742591823,1511.5425793853105,-0.8938747197030352,-0.05910163810697004,-0.04866068738709418,0.0004764777643193885,-0.9696891606407239,0.22626399575768155,-0.001011976265139658,-0.4452631996830899,-0.0005254443532128217,-1.2290126910530132e-05,2.395016211615531,-0.0005064201778588902,-2.804227831427336e-05,5.861951051870854,0.0,0.0,nan,0.03897378522668759,0.035980369186401615,0.04088759684003605,0.04160088185761395,0.04284074151948971,30
corner_noise_mc,M1-core,1,M1-core_mc_0001,22,ok,0.18260067985793946,7350.117285661855,2.252171221840399,0.030650688149057543,7351.0186995444465,2.1775529005717544,0.029631241948483482,2073.4562924919364,3.23976234409929,0.15649388829234853,1509.6636413522065,-2.7728127528071127,-0.18333416556320237,-0.04937759790008275,-0.00024043274866918096,0.48930936070141656,0.22985557569452283,0.0025796036717016246,1.1350094111323838,-0.0006270417823611453,-0.00011388755605885371,22.193631119343877,-0.00037067534190389175,0.00010770255764072509,-22.514116505643464,0.0,0.0,nan,0.23763501960792724,0.2294497446618834,0.24330858513046452,0.24428206961986573,0.2542336614866997,30
corner_noise_mc,M1-core,2,M1-core_mc_0002,22,ok,0.1816331217145709,7348.739265856194,0.874151416179302,0.011896672061404896,7349.658884205377,0.8177375615023266,0.011127435539626234,2072.365077788275,2.148547640437755,0.10378371581664089,1510.7243665257613,-1.7120875792522838,-0.11320062899868505,-0.048972957587594734,0.00016420756381883145,-0.3341820052354151,0.2268285624047524,-0.0004474096180688003,-0.19685742143647067,-0.0006067733047828283,-9.361907848053671e-05,18.243848278351134,-0.00041063113529276425,6.77467642518526e-05,-14.161767154449004,0.0,0.0,nan,0.10596999589834007,0.10081381797391771,0.11154941986203254,0.11388400325487878,0.11658507709951209,30
corner_noise_mc,M1-core,3,M1-core_mc_0003,22,ok,0.1799217041391261,7346.988174311696,-0.8769401283188927,-0.011934624746928616,7347.920391633282,-0.920755010592984,-0.012529254507201881,2072.270385920844,2.053855773006944,0.09920970792655566,1511.091202561021,-1.3452515439926174,-0.08894598780275181,-0.04862890019697927,0.0005082649544342968,-1.0343798891696445,0.21994493105334234,-0.007331040969478869,-3.2256119748297656,-0.0006262990971780577,-0.00011314487087576606,22.048901690057225,-0.0003600527803841364,0.00011832511916048044,-24.73465418722685,0.0,0.0,nan,0.10816473556745904,0.10111151023117486,0.11307092515141506,0.11733941243943603,0.12561133732315283,30
corner_noise_mc,M1-full,1,M1-full_mc_0001,26,ok,0.17668257513555896,7350.131141175671,2.2660267356559416,0.030839253311859917,7351.118633306621,2.277486662746014,0.03099109937607121,2070.635201193943,0.4186710461058283,0.020223538939471725,1508.7781264274374,-3.6583276775761533,-0.24188306673294077,-0.04875501673361756,0.00038214841779600495,-0.7777176738186562,0.2134920379746769,-0.01378393404814432,-6.064844394004065,-0.0006759537327503502,-0.00016279950644805855,31.725258821537164,-0.0004864577573189151,-8.079857774298234e-06,1.6890115078455146,0.0,0.0,nan,0.2573283145577932,0.24802206085194028,0.2630898963333221,0.27418925280414497,0.27619527497606666,30
corner_noise_mc,M1-full,2,M1-full_mc_0002,26,ok,0.18174260555977165,7348.797273117213,0.9321586771984585,0.012686115799357578,7349.788313526392,0.9471668825171946,0.012888656369307343,2072.195777508209,1.9792473603720282,0.09560581376628692,1509.9768067057012,-2.4596473993124164,-0.16262814828593353,-0.04949255191119996,-0.0003553867597863927,0.7232545033708951,0.22485985896716784,-0.0024161130556533683,-1.063074567077756,-0.0006294336229113655,-0.00011627939660907387,22.659736712482108,-0.0004427259077768462,3.565199176777065e-05,-7.452683705018337,0.0,0.0,nan,0.11512148833792252,0.10949235821982484,0.11991574029645788,0.1231801529850773,0.12665291507237839,30
corner_noise_mc,M1-full,3,M1-full_mc_0003,26,ok,0.1813862678363981,7349.455493967084,1.590379527069672,0.02164410345454301,7350.533500679743,1.6923540358684477,0.023028855871259715,2071.2644724701336,1.0479423222964215,0.05061993791642589,1510.4533231222533,-1.9831309827602581,-0.13112160695265565,-0.04950860182381264,-0.0003714366723990767,0.7559179925307337,0.2282757212339687,0.0009997492111474826,0.43988337273378636,-0.0006066756913437058,-9.352146504141418e-05,18.224826036280575,-0.00044882271154482494,2.9555187999791906e-05,-6.178209325289991,0.0,0.0,nan,0.17635868747927927,0.16784939823062073,0.18086026196716942,0.18809068701542686,0.18855669662218588,30
