row_type,dataset,dimension,feature,frame_count,min,max,range,std,q10,q90,spearman
dataset_dimension,M0,depth,board_center_z_mm,18,648.6771903892012,712.278195371598,63.60100498239683,21.982505102655722,660.6907523120973,709.3748899745608,
dataset_dimension,M0,tilt,board_tilt_deg,18,2.5334650585219993,24.765800458073528,22.23233539955153,7.733239892548373,2.6242546149954515,19.56693584421752,
dataset_dimension,M0,apparent_size,apparent_bbox_area_fraction,18,0.24641252297657018,0.5051748660672994,0.25876234309072926,0.05823459126941642,0.2496461034063899,0.31229661912194695,
dataset_dimension,M0,sensor_u,image_center_u_norm,18,0.34233722293918784,0.6770237934860316,0.33468657054684375,0.10498234647753928,0.3679139946248721,0.6318527843803168,
dataset_dimension,M0,sensor_v,image_center_v_norm,18,0.3388376345778956,0.6402894092906606,0.30145177471276496,0.10210173162927227,0.34781576735756614,0.5967939842686508,
coupling,M0,tilt_depth,"spearman(tilt,depth)",18,,,,,,,-0.5768833849329206
coupling,M0,tilt_apparent_size,"spearman(tilt,apparent_size)",18,,,,,,,0.24871001031991744
dataset_dimension,M1-core,depth,board_center_z_mm,22,648.6771903892012,712.278195371598,63.60100498239683,21.627148311922422,656.2271457425364,708.942210875411,
dataset_dimension,M1-core,tilt,board_tilt_deg,22,2.5334650585219993,26.649614862903103,24.116149804381102,8.364859291275677,2.6415618366469067,21.101435421466345,
dataset_dimension,M1-core,apparent_size,apparent_bbox_area_fraction,22,0.24641252297657018,0.5446312985986236,0.2982187756220534,0.07558615361873619,0.25117195308522333,0.3138057272934203,
dataset_dimension,M1-core,sensor_u,image_center_u_norm,22,0.3129687058654698,0.6770237934860316,0.36405508762056177,0.10588837010783181,0.34440097546374254,0.6293061364780773,
dataset_dimension,M1-core,sensor_v,image_center_v_norm,22,0.3388376345778956,0.6402894092906606,0.30145177471276496,0.09905655205983215,0.35210422848788175,0.5908159162347967,
coupling,M1-core,tilt_depth,"spearman(tilt,depth)",22,,,,,,,-0.6160361377752683
coupling,M1-core,tilt_apparent_size,"spearman(tilt,apparent_size)",22,,,,,,,0.2749858836815359
dataset_dimension,M1-full,depth,board_center_z_mm,26,648.6771903892012,712.278195371598,63.60100498239683,19.867105485407883,657.8856735665476,708.0717189204929,
dataset_dimension,M1-full,tilt,board_tilt_deg,26,2.5334650585219993,26.649614862903103,24.116149804381102,7.7730920291193195,2.6483643536794315,21.060640306050193,
dataset_dimension,M1-full,apparent_size,apparent_bbox_area_fraction,26,0.24641252297657018,0.5446312985986236,0.2982187756220534,0.07030393401269269,0.252017041408616,0.3310300924350935,
dataset_dimension,M1-full,sensor_u,image_center_u_norm,26,0.3129687058654698,0.6770237934860316,0.36405508762056177,0.09978205746505792,0.3510348529300906,0.6256036880341442,
dataset_dimension,M1-full,sensor_v,image_center_v_norm,26,0.3388376345778956,0.6402894092906606,0.30145177471276496,0.0949626703870442,0.35436846993186255,0.5851899419842344,
coupling,M1-full,tilt_depth,"spearman(tilt,depth)",26,,,,,,,-0.6314529914529914
coupling,M1-full,tilt_apparent_size,"spearman(tilt,apparent_size)",26,,,,,,,0.3162393162393162
