column_u_px,bias_mm
1285,0.602705555
1286,0.59615794649999998
1287,0.59037851099999994
1288,0.58532613700000002
1289,0.58040252199999998
1290,0.57490582700000004
1291,0.56814948399999998
1292,0.55971654799999992
1293,0.54931854899999999
1294,0.53630167100000004
1295,0.52052867400000002
1296,0.50427012450000008
1297,0.48825191499999998
1298,0.47407674499999997
1299,0.46359636700000001
1300,0.4578485075
1301,0.45609915400000001
1302,0.457434707
1303,0.45999074249999999
1304,0.4617568615
1305,0.46173747200000004
1306,0.45949580950000002
1307,0.45557239299999996
1308,0.45149252600000001
1309,0.447888752
1310,0.44611704350000003
1311,0.443943325
1312,0.44134178700000004
1313,0.43714773899999998
1314,0.43171874600000004
1315,0.42580768749999998
1316,0.41938952099999999
1317,0.41225084299999998
1318,0.40467375500000002
1319,0.39656740550000003
1320,0.3875634925
1321,0.37722930900000001
1322,0.36467954499999999
1323,0.35070266
1324,0.33665779299999998
1325,0.32369560949999998
1326,0.31203178200000004
1327,0.3015998225
1328,0.29234589450000004
1329,0.2848253885
1330,0.27986603599999998
1331,0.27757378900000002
1332,0.27766548999999996
1333,0.27928806049999999
1334,0.28140844249999997
1335,0.2828574425
1336,0.28240345
1337,0.28030886599999999
1338,0.27678654150000004
1339,0.27209753000000003
1340,0.26664192200000003
1341,0.25988614100000001
1342,0.25327167849999999
1343,0.24797421450000001
1344,0.2444619435
1345,0.24411859050000001
1346,0.24747456700000001
1347,0.25269203400000001
1348,0.25783501050000002
1349,0.26137361399999998
1350,0.26179368950000004
1351,0.26108203350000003
1352,0.26069191599999997
1353,0.26152108499999999
1354,0.26238676950000001
1355,0.26254840349999997
1356,0.25948949900000001
1357,0.25146555300000001
1358,0.2401928955
1359,0.22821423800000001
1360,0.21650817049999999
1361,0.20494227199999998
1362,0.1944744725
1363,0.18431870950000001
1364,0.1737905455
1365,0.16237319449999998
1366,0.15165796450000002
1367,0.14229904399999999
1368,0.13406059250000002
1369,0.12637656650000001
1370,0.1182340425
1371,0.10896355050000001
1372,0.098532982999999991
1373,0.087571223499999989
1374,0.077066425500000008
1375,0.067333265000000003
1376,0.059626446499999999
1377,0.053730036499999995
1378,0.048388368000000001
1379,0.0427784015
1380,0.036794207499999995
1381,0.029754491000000001
1382,0.022952548999999999
1383,0.014738685
1384,0.0069522674999999996
1385,-0.00016500549999999998
1386,-0.0048613755
1387,-0.0078580235000000002
1388,-0.0094546179999999997
1389,-0.0103453995
1390,-0.011729125999999999
1391,-0.013839305999999999
1392,-0.016867798999999999
1393,-0.02123997
1394,-0.026957379
1395,-0.033523637500000002
1396,-0.040441702000000003
1397,-0.046551278500000001
1398,-0.051151038000000003
1399,-0.054266916499999998
1400,-0.057300948500000004
1401,-0.061018560499999999
1402,-0.06628497450000001
1403,-0.073413105000000006
1404,-0.08076352249999999
1405,-0.08819646049999999
1406,-0.095019281999999997
1407,-0.098894943999999999
1408,-0.099660412000000004
1409,-0.097197058000000003
1410,-0.091901914499999987
1411,-0.086988409500000002
1412,-0.085010656500000004
1413,-0.087725988499999991
1414,-0.096445220500000012
1415,-0.110493864
1416,-0.12657820450000001
1417,-0.1420744015
1418,-0.15467088899999998
1419,-0.16271197600000001
1420,-0.1671812305
1421,-0.16882093249999999
1422,-0.16906025399999999
1423,-0.1692506225
1424,-0.17100122499999998
1425,-0.1743136465
1426,-0.1782338245
1427,-0.18157191950000001
1428,-0.18385960000000001
1429,-0.18421710099999999
1430,-0.18315261399999999
1431,-0.17972004750000001
1432,-0.17675670900000001
1433,-0.17552476849999998
1434,-0.1764668855
1435,-0.18013223550000002
1436,-0.18565601800000001
1437,-0.19474030450000002
1438,-0.20415859
1439,-0.213325075
1440,-0.22238585399999999
1441,-0.23058218549999998
1442,-0.23713239650000001
1443,-0.24105635850000001
1444,-0.24233110499999999
1445,-0.24126104300000001
1446,-0.24005234050000002
1447,-0.24005984749999998
1448,-0.24191291000000001
1449,-0.24626421449999999
1450,-0.25095711500000001
1451,-0.25448294900000001
1452,-0.2556647775
1453,-0.25505389150000002
1454,-0.25385214649999999
1455,-0.25430665349999998
1456,-0.25592890150000003
1457,-0.25960826950000004
1458,-0.26528359349999997
1459,-0.2722257615
1460,-0.27953350649999997
1461,-0.28645701599999995
1462,-0.29253112800000003
1463,-0.29806306999999999
1464,-0.30276419700000001
1465,-0.30696163200000004
1466,-0.31114427150000001
1467,-0.31527538799999999
1468,-0.31917323200000003
1469,-0.32273679600000005
1470,-0.32573368149999998
1471,-0.32866339899999997
1472,-0.33196421949999999
1473,-0.33611281949999999
1474,-0.34221571499999998
1475,-0.35027198799999998
1476,-0.36003102200000003
1477,-0.37040293199999996
1478,-0.37983983300000002
1479,-0.38896702900000002
1480,-0.39755289500000002
1481,-0.40561955350000001
1482,-0.41316864349999999
1483,-0.41956941650000001
1484,-0.42476385699999997
1485,-0.42853559600000002
1486,-0.43231038349999995
1487,-0.43535458999999999
1488,-0.43706687599999999
1489,-0.43652860650000003
1490,-0.43373611150000002
1491,-0.42914080300000002
1492,-0.42417040299999997
1493,-0.42158317200000001
1494,-0.42214228450000002
1495,-0.42632891699999997
1496,-0.43261936700000003
1497,-0.43952216
1498,-0.446549262
1499,-0.4539904535
1500,-0.46172126400000002
1501,-0.47014291450000001
1502,-0.47878600900000001
1503,-0.486409547
1504,-0.49216763050000001
1505,-0.49491192500000003
1506,-0.49466516199999999
1507,-0.49276560850000001
1508,-0.490990076
1509,-0.49019749899999998
1510,-0.49186227599999999
1511,-0.49608560000000002
1512,-0.50232226300000005
1513,-0.50961043250000004
1514,-0.51703263399999999
1515,-0.52348984050000003
1516,-0.52815684750000003
1517,-0.53137422249999999
1518,-0.53386308000000005
1519,-0.53519590399999994
1520,-0.53760891300000002
1521,-0.54078116300000001
1522,-0.54454967499999996
1523,-0.5481560379999999
1524,-0.55167585200000002
1525,-0.55406932050000002
1526,-0.55531442850000001
1527,-0.55591546800000002
1528,-0.5563743565
1529,-0.55671060449999998
1530,-0.55660530649999995
1531,-0.55636884900000005
1532,-0.55648750550000003
1533,-0.55671245800000002
1534,-0.55710342300000004
1535,-0.55757108
1536,-0.55792757749999999
1537,-0.55917228949999997
1538,-0.55984066300000002
1539,-0.5599081615
1540,-0.56004751400000008
1541,-0.56150918849999998
1542,-0.56512388949999992
1543,-0.57107832700000005
1544,-0.57972511850000008
1545,-0.58880314450000004
1546,-0.59716397249999997
1547,-0.60336314849999995
1548,-0.60710238849999998
1549,-0.60904698199999996
1550,-0.610783305
1551,-0.61394401300000001
1552,-0.61975007149999994
1553,-0.62936272300000007
1554,-0.64121426100000001
1555,-0.65243664450000005
1556,-0.66199801699999994
1557,-0.66854203949999991
1558,-0.6724955225
1559,-0.67402905349999997
1560,-0.67436386400000004
1561,-0.67418109100000001
1562,-0.67460790999999998
1563,-0.67612679800000008
1564,-0.68005392499999995
1565,-0.68674928300000004
1566,-0.69604302699999998
1567,-0.7075892815
1568,-0.72056493599999993
1569,-0.73375829549999994
1570,-0.74507179000000001
1571,-0.75385024900000008
1572,-0.75966541499999996
1573,-0.76233990499999993
1574,-0.76175458750000002
1575,-0.75874334799999998
1576,-0.75516718400000005
1577,-0.75189568750000002
1578,-0.75075245999999995
1579,-0.75226686899999995
1580,-0.75771538449999998
1581,-0.7660167309999999
1582,-0.77531881650000001
1583,-0.78347512450000001
1584,-0.78963653649999999
1585,-0.79212080600000001
1586,-0.7902862129999999
1587,-0.78541477949999994
1588,-0.77950014200000006
1589,-0.7728758765
1590,-0.76625242800000004
1591,-0.7596263795
1592,-0.75484912000000004
1593,-0.75275054899999994
1594,-0.75333027549999998
1595,-0.75621965099999999
1596,-0.76037838800000002
1597,-0.76579220199999998
1598,-0.77252149349999999
1599,-0.77929704499999997
1600,-0.78726749900000004
1601,-0.79646688550000011
1602,-0.80776267600000007
1603,-0.82042361549999998
1604,-0.83355629050000002
1605,-0.84600471299999991
1606,-0.8550825165
1607,-0.86082537250000002
1608,-0.86343659500000003
1609,-0.86390052349999991
1610,-0.86293347300000001
1611,-0.86163187699999999
1612,-0.86125364400000004
1613,-0.86261778200000006
1614,-0.86596835350000001
1615,-0.87076258299999998
1616,-0.87614436399999995
1617,-0.88200209100000004
1618,-0.88743864250000004
1619,-0.89169914299999997
1620,-0.89374503800000005
1621,-0.893450941
1622,-0.89154197599999996
1623,-0.88915293799999995
1624,-0.88798287200000003
1625,-0.88787734350000003
1626,-0.888710365
1627,-0.89034312500000001
1628,-0.89393289750000005
1629,-0.8987392475
1630,-0.9050127615000001
1631,-0.91379107449999997
1632,-0.92380623750000002
1633,-0.93352112399999998
1634,-0.94142425399999996
1635,-0.9476152055
1636,-0.95156260799999992
1637,-0.95330146099999991
1638,-0.95364813150000005
1639,-0.95240611200000003
1640,-0.95047048249999999
1641,-0.94835735600000004
1642,-0.946029762
1643,-0.9435754085000001
1644,-0.94112848100000002
1645,-0.93918805849999998
1646,-0.93866382500000001
1647,-0.93942673300000001
1648,-0.94285963250000004
1649,-0.948915218
1650,-0.95789869549999995
1651,-0.96866269299999996
1652,-0.98111776399999995
1653,-0.99312796949999993
1654,-1.004458809
1655,-1.0144313389999999
1656,-1.0228354825000001
1657,-1.0292883365000001
1658,-1.0338406785000001
1659,-1.0365616835
1660,-1.0375890065000002
1661,-1.0372876245
1662,-1.03597484
1663,-1.0338313115000002
1664,-1.0307798500000001
1665,-1.0250171460000002
1666,-1.019840702
1667,-1.0160750694999998
1668,-1.0153613379999999
1669,-1.017648071
1670,-1.0237034199999999
1671,-1.0332665589999999
1672,-1.044547847
1673,-1.0566975905
1674,-1.0692939735
1675,-1.0809445585000002
1676,-1.0906927399999999
1677,-1.0975615164999999
1678,-1.101922734
1679,-1.1056577000000001
1680,-1.107811916
1681,-1.110007908
1682,-1.1124358075
1683,-1.1155159860000001
1684,-1.1192493545
1685,-1.123633364
1686,-1.1280161980000001
1687,-1.1323318155000002
1688,-1.1348983859999999
1689,-1.1360571035
1690,-1.1356826980000001
1691,-1.134260008
1692,-1.133466085
1693,-1.1336075649999999
1694,-1.135084166
1695,-1.1386404510000001
1696,-1.1433743730000001
1697,-1.149001242
1698,-1.1554771109999999
1699,-1.1620492140000001
1700,-1.1677730260000001
1701,-1.172749142
1702,-1.1769488350000001
1703,-1.1802755819999999
1704,-1.1821991385000001
1705,-1.1826391629999999
1706,-1.1819139999999999
1707,-1.1805199559999999
1708,-1.180246753
1709,-1.181712455
1710,-1.1864102430000001
1711,-1.1941657715
1712,-1.2048712209999999
1713,-1.2174151580000001
1714,-1.2303825095000001
1715,-1.2422529005
1716,-1.251563899
1717,-1.257626412
1718,-1.261042819
1719,-1.2627441275
1720,-1.2635099645000001
1721,-1.2648394039999999
1722,-1.2671273795000002
1723,-1.269725405
1724,-1.2732956904999999
1725,-1.2761988175000001
1726,-1.2785102740000001
1727,-1.2802656155000001
1728,-1.28210877
1729,-1.2836171384999999
1730,-1.2860768565
1731,-1.289377175
1732,-1.2934955160000001
1733,-1.2996188279999998
1734,-1.3077553725
1735,-1.3173304214999999
1736,-1.3283250744999999
1737,-1.3385221034999999
1738,-1.3461296515000001
1739,-1.350427021
1740,-1.3518702545000001
1741,-1.3514529944999998
1742,-1.3505885790000001
1743,-1.3500356710000001
1744,-1.3510268860000001
1745,-1.3533985875000001
1746,-1.3566026295
1747,-1.3597932205000001
1748,-1.3628658704999999
1749,-1.365389524
1750,-1.36640424
1751,-1.3670772580000001
1752,-1.3676697959999999
1753,-1.3684522354999999
1754,-1.3704043095
1755,-1.3745329105000001
1756,-1.3806331090000001
1757,-1.387756607
1758,-1.3947090085
1759,-1.4011842804999999
1760,-1.4078329700000001
1761,-1.415640351
1762,-1.4246157744999999
1763,-1.4349615815000001
1764,-1.445734136
1765,-1.4563710365
1766,-1.466720399
1767,-1.4749094840000001
1768,-1.4826833559999999
1769,-1.4890362965000001
1770,-1.4942457055
1771,-1.4988318254999999
1772,-1.503841671
1773,-1.509756243
1774,-1.5164219505000001
1775,-1.5231998490000001
1776,-1.5296047800000001
1777,-1.5348327660000001
1778,-1.5387608755
1779,-1.5421859305000001
1780,-1.5438845164999999
1781,-1.5450275675
1782,-1.5462789054999999
1783,-1.5473301780000002
1784,-1.548488157
1785,-1.5500502439999999
1786,-1.5518812044999999
1787,-1.554129667
1788,-1.555991744
1789,-1.5561820279999998
1790,-1.5547575870000001
1791,-1.5513312315000001
1792,-1.5470911350000001
1793,-1.5424265775000001
1794,-1.5385286040000001
1795,-1.5360769995000001
1796,-1.5353712284999999
1797,-1.5368638135000001
1798,-1.5419086955000001
1799,-1.551442897
1800,-1.5653922169999999
1801,-1.580314773
1802,-1.5937740579999999
1803,-1.6043883590000001
1804,-1.6114071585
1805,-1.6162842820000001
1806,-1.6195962294999999
1807,-1.6228540035000001
1808,-1.6268428939999999
1809,-1.632049394
1810,-1.6390304170000001
1811,-1.6467860839999999
1812,-1.6559407939999999
1813,-1.6653701270000001
1814,-1.6741108915
1815,-1.6821229574999998
1816,-1.6888761775000001
1817,-1.6953247679999999
1818,-1.7005798034999999
1819,-1.7050554835
1820,-1.709197514
1821,-1.71367775
1822,-1.718459695
1823,-1.7250194209999998
1824,-1.731655003
1825,-1.7381423565
1826,-1.742990204
1827,-1.745931659
1828,-1.747299446
1829,-1.746702727
1830,-1.7462610390000002
1831,-1.7457460469999999
1832,-1.7464545595000001
1833,-1.7486818995
1834,-1.754124378
1835,-1.7618306195
1836,-1.7717478369999999
1837,-1.7833594205000001
1838,-1.7949767945000001
1839,-1.8049913369999999
1840,-1.811960539
1841,-1.8145945784999999
1842,-1.8137636045000001
1843,-1.8099496799999999
1844,-1.8042855145000001
1845,-1.7996413505
1846,-1.7966948535
1847,-1.7951407614999999
1848,-1.794782761
1849,-1.795283591
1850,-1.7966097159999999
1851,-1.7974683075
1852,-1.7982564010000002
1853,-1.8001445105
1854,-1.8039594425000001
1855,-1.8101971295000001
1856,-1.8185972879999999
1857,-1.828411193
1858,-1.8384509575000001
1859,-1.8485291319999999
1860,-1.857264496
1861,-1.8644392674999999
1862,-1.8706030115000001
1863,-1.8758946575
1864,-1.8794710289999998
1865,-1.8823144100000002
1866,-1.8848523694999999
1867,-1.8877665614999999
1868,-1.8916719739999999
1869,-1.897261275
1870,-1.9038113299999999
1871,-1.91124216
1872,-1.9195321160000001
1873,-1.9271057625000001
1874,-1.934939164
1875,-1.9425260259999999
1876,-1.9510742534999999
1877,-1.9600635660000001
1878,-1.9687169039999999
1879,-1.9757023189999998
1880,-1.9807032740000001
1881,-1.9823503685000001
1882,-1.9818437959999999
1883,-1.9803920815
1884,-1.978970135
1885,-1.978961014
1886,-1.981440906
1887,-1.9871151419999999
1888,-1.9970811990000001
1889,-2.0109049825
1890,-2.0244868035000003
1891,-2.0352585945000001
1892,-2.0408834840000001
1893,-2.0415611274999996
1894,-2.0393858914999998
1895,-2.0337302729999998
1896,-2.0278444684999997
1897,-2.0230384335
1898,-2.0206489960000003
1899,-2.0219914614999999
1900,-2.0272487589999999
1901,-2.0360253325
1902,-2.0469632629999999
1903,-2.0579972995000002
1904,-2.0683987314999999
1905,-2.0783066459999997
1906,-2.0873153545000003
1907,-2.096021286
1908,-2.1048032694999996
1909,-2.1143860370000001
1910,-2.1243448955000002
1911,-2.1355693325000003
1912,-2.1467347339999998
1913,-2.1576256789999997
1914,-2.1673096919999999
1915,-2.1756987759999999
1916,-2.1813921230000002
1917,-2.1843758059999998
1918,-2.1836943975000001
1919,-2.1796919580000003
1920,-2.1726386489999996
1921,-2.1645675930000001
1922,-2.1564939034999999
1923,-2.1501943304999998
1924,-2.1467061549999999
1925,-2.1460304605
1926,-2.1482792160000002
1927,-2.1517008625000003
1928,-2.155028819
1929,-2.1571675990000001
1930,-2.1575267069999997
1931,-2.157852025
1932,-2.1581561875000004
1933,-2.1589012204999998
1934,-2.1607448375000002
1935,-2.1640310095000004
1936,-2.1690215770000001
1937,-2.1755348015
1938,-2.1827626205000001
1939,-2.1901583250000001
1940,-2.197174746
1941,-2.2034132645
1942,-2.208981391
1943,-2.2143767584999998
1944,-2.2201186160000002
1945,-2.2267595739999999
1946,-2.2345710765
1947,-2.2424847965000003
1948,-2.2500785859999999
1949,-2.2566861884999998
1950,-2.2620029339999999
1951,-2.2655782750000002
1952,-2.2684781510000001
1953,-2.2715626085
1954,-2.2754573085000001
1955,-2.2798983015000003
1956,-2.2847756534999997
1957,-2.2901113529999999
1958,-2.2954437329999999
1959,-2.2998821810000001
1960,-2.3032463894999999
1961,-2.3057172384999998
1962,-2.3068991854999998
1963,-2.3075248269999999
1964,-2.3075208224999999
1965,-2.3084148180000001
1966,-2.310516464
1967,-2.3148366784999999
1968,-2.3212213994999997
1969,-2.329257761
1970,-2.3389709905
1971,-2.3501415115000004
1972,-2.3621970735
1973,-2.3735878504999999
1974,-2.3833126870000001
1975,-2.390355768
1976,-2.394973759
1977,-2.3974804819999997
1978,-2.3983175499999998
1979,-2.3984955525
1980,-2.397565781
1981,-2.396742438
1982,-2.3958530589999998
1983,-2.3942158980000001
1984,-2.3936224739999998
1985,-2.3931251389999999
1986,-2.3941329255000001
1987,-2.3968306340000001
1988,-2.4012432869999998
1989,-2.407059711
1990,-2.4139411669999999
1991,-2.4220275119999997
1992,-2.4306975575000003
1993,-2.4389742229999998
1994,-2.447052341
1995,-2.4551346000000001
1996,-2.4632705485000002
1997,-2.4708932690000003
1998,-2.4787470059999999
1999,-2.487198791
2000,-2.4981718599999998
2001,-2.5118275200000002
2002,-2.5274790409999999
2003,-2.5428223475
2004,-2.5572377734999998
2005,-2.568793141
2006,-2.5771076700000002
2007,-2.5825955970000001
2008,-2.5863060029999998
2009,-2.5894961319999998
2010,-2.5930694394999998
2011,-2.5964117890000002
2012,-2.6003314965
2013,-2.6045758514999999
2014,-2.6088238115000002
2015,-2.6130807249999997
2016,-2.6175695050000001
2017,-2.621187044
2018,-2.6232970440000001
2019,-2.6244937940000002
2020,-2.6246238260000001
2021,-2.6237727350000002
2022,-2.6216204169999999
2023,-2.6188496610000001
2024,-2.6158122845
2025,-2.613052814
2026,-2.6111340949999997
2027,-2.61013122
2028,-2.610610249
2029,-2.6134700020000001
2030,-2.6178316695000001
2031,-2.623925185
2032,-2.6314700559999999
2033,-2.6399638489999999
2034,-2.6482426590000001
2035,-2.6555395635000001
2036,-2.6613064215
2037,-2.6651541024999998
2038,-2.6666665250000001
2039,-2.6672513444999999
2040,-2.6677444299999999
2041,-2.669268271
2042,-2.6728892284999999
2043,-2.6785873709999999
2044,-2.6855082459999999
2045,-2.6922519820000002
2046,-2.6975968950000002
2047,-2.7013492655000002
2048,-2.7028074245
2049,-2.7032326009999998
2050,-2.7033224164999998
2051,-2.7045408814999998
2052,-2.7079865834999999
2053,-2.7145086250000001
2054,-2.7235268160000001
2055,-2.7343771050000001
2056,-2.7455600835
2057,-2.755474875
2058,-2.7629791319999999
2059,-2.7672654099999998
2060,-2.7685255834999998
2061,-2.7678103104999998
2062,-2.7661049120000003
2063,-2.7663490934999997
2064,-2.7679651774999998
2065,-2.7700666235
2066,-2.7719226314999998
2067,-2.7724442864999999
2068,-2.7709668194999999
2069,-2.7675535790000003
2070,-2.7632474715000002
2071,-2.760019743
2072,-2.759175811
2073,-2.7609703544999999
2074,-2.7660107924999999
2075,-2.7744736799999998
2076,-2.786071051
2077,-2.7990796255000001
2078,-2.8113587525000003
2079,-2.8214645924999999
2080,-2.8271939650000002
2081,-2.8279674994999997
2082,-2.8250738284999999
2083,-2.820370863
2084,-2.8161907130000001
2085,-2.8150426030000002
2086,-2.8163354955000002
2087,-2.8194236340000001
2088,-2.823250018
2089,-2.826603924
2090,-2.8288752009999998
2091,-2.8295690269999998
2092,-2.830435349
2093,-2.8320940819999998
2094,-2.836543292
2095,-2.8447398550000003
2096,-2.8556849250000003
2097,-2.8688324999999999
2098,-2.8828815295000001
2099,-2.8959248424999999
2100,-2.9077478184999999
2101,-2.917342396
2102,-2.9246011154999998
2103,-2.9302378650000001
2104,-2.9345721879999997
2105,-2.9388808639999997
2106,-2.9437548150000001
2107,-2.9497808230000002
2108,-2.9554090230000001
2109,-2.9606212640000003
2110,-2.9636041930000001
2111,-2.963708327
2112,-2.9618623915
2113,-2.9600487305000001
2114,-2.9603879774999999
2115,-2.9631119264999999
2116,-2.9690051915
2117,-2.9773840795000002
2118,-2.9872808900000001
2119,-2.99724543
2120,-3.005146989
2121,-3.0106498715000001
2122,-3.0127944790000001
2123,-3.0124314845
2124,-3.0113543025
2125,-3.0117044540000002
2126,-3.014390101
2127,-3.019092213
2128,-3.0248746144999998
2129,-3.0292992989999998
2130,-3.030943932
2131,-3.0287161449999997
2132,-3.0225754755000001
2133,-3.0135361805000001
2134,-3.0032740785000001
2135,-2.9942391750000001
2136,-2.988263151
2137,-2.9862001239999998
2138,-2.9884426445000001
2139,-2.9942657219999997
2140,-3.0026417690000002
2141,-3.0123553374999998
2142,-3.0210001405
2143,-3.027199999
2144,-3.0306262865
2145,-3.0312057284999998
2146,-3.0294968224999996
2147,-3.0263140669999999
2148,-3.0228517680000002
2149,-3.0193845110000002
2150,-3.0177141384999997
2151,-3.018392113
2152,-3.0219806259999999
2153,-3.0287250534999997
2154,-3.0379693815
2155,-3.04901672
2156,-3.061132754
2157,-3.0729662549999999
2158,-3.0827078139999999
2159,-3.0900152919999999
2160,-3.0944703484999998
2161,-3.0965890014999999
2162,-3.0962624124999998
2163,-3.0941299349999998
2164,-3.0915016560000002
2165,-3.0896629014999997
2166,-3.0897622469999999
2167,-3.0918560519999998
2168,-3.0962944910000001
2169,-3.102863932
2170,-3.1098465390000003
2171,-3.1175546120000002
2172,-3.1246354004999999
2173,-3.1298620389999998
2174,-3.1325194255
2175,-3.1324589139999999
2176,-3.1296195029999998
2177,-3.1256365074999999
2178,-3.1224578175
2179,-3.1219235909999998
2180,-3.1253124364999998
2181,-3.1323691570000003
2182,-3.1416828734999998
2183,-3.1510145414999999
2184,-3.1583901230000002
2185,-3.1627416815
2186,-3.16470136
2187,-3.164447665
2188,-3.1635132709999998
2189,-3.1627001539999999
2190,-3.162116191
2191,-3.1617008255000001
2192,-3.1628991625
2193,-3.1655579349999998
2194,-3.1698127190000003
2195,-3.1752287580000003
2196,-3.1798253045
2197,-3.1829564540000002
2198,-3.1844240180000001
2199,-3.1840842140000003
2200,-3.1827149124999998
2201,-3.181422908
2202,-3.1813313084999999
2203,-3.18334603
2204,-3.1857176840000001
2205,-3.1890550910000002
2206,-3.1934692340000002
2207,-3.1989854455
2208,-3.2053979379999999
2209,-3.2116004809999996
2210,-3.2166080705
2211,-3.22003175
2212,-3.2222780110000002
2213,-3.2232645039999999
2214,-3.2343299210000001
2215,-3.2374666650000004
2216,-3.2419107755000001
2217,-3.2476147644999998
2218,-3.2480439785000002
2219,-3.2562435394999998
2220,-3.266072087
2221,-3.2737636424999996
2222,-3.277219273
2223,-3.2752487145
2224,-3.279774663
2225,-3.2702526635
2226,-3.2598258069999999
2227,-3.2515743600000002
2228,-3.2470222565000002
2229,-3.2469768615000003
2230,-3.250948256
2231,-3.2593621265000001
2232,-3.2720747189999999
2233,-3.2884696404999998
2234,-3.3069106335000003
2235,-3.3254162799999998
2236,-3.3311366324999998
2237,-3.3430222440000001
2238,-3.3503432399999999
2239,-3.3530228649999998
2240,-3.3513855415
2241,-3.346401975
2242,-3.3497650160000001
2243,-3.341685322
2244,-3.3342561979999998
2245,-3.3282445965000003
2246,-3.3240679945
2247,-3.3215943050000001
2248,-3.3208412935
2249,-3.3214220714999998
2250,-3.32264362
2251,-3.3241269149999999
2252,-3.3258334505000002
2253,-3.3277710914999998
2254,-3.3304182280000001
2255,-3.3325723270000003
2256,-3.3340162929999999
2257,-3.3353764309999998
2258,-3.3362977730000001
2259,-3.3370580050000003
2260,-3.337906952
2261,-3.3389115030000003
2262,-3.3395063699999996
2263,-3.3392595050000002
2264,-3.3390201410000002
2265,-3.3380359180000001
2266,-3.3375883330000002
2267,-3.3385306099999998
2268,-3.3408679569999999
2269,-3.3447040650000002
2270,-3.34975399
2271,-3.355928966
2272,-3.362035471
2273,-3.3697888580000002
2274,-3.3792866479999999
2275,-3.3896330765
2276,-3.4000894509999999
2277,-3.4091827424999996
2278,-3.4162832509999999
2279,-3.4218390959999998
2280,-3.4259004559999999
2281,-3.4293150434999999
2282,-3.4332461335
2283,-3.4379212400000001
2284,-3.4430791090000001
2285,-3.4483720965
2286,-3.4529021340000003
2287,-3.4562691724999999
2288,-3.4583444910000001
2289,-3.4592162684999996
2290,-3.4590360760000003
2291,-3.4586059154999997
2292,-3.458437999
2293,-3.4599816830000001
2294,-3.4630823780000002
2295,-3.4680562345000001
2296,-3.4744027774999999
2297,-3.481230069
2298,-3.4867629340000001
2299,-3.4899503975000004
2300,-3.4910836105
2301,-3.4900344739999998
2302,-3.4876664074999999
2303,-3.4841299960000001
2304,-3.4817438260000002
2305,-3.4812048415000003
2306,-3.4832092509999999
2307,-3.4875216335000001
2308,-3.4925765760000003
2309,-3.4985553295000003
2310,-3.5042653614999999
2311,-3.5075671995
2312,-3.5096043374999999
2313,-3.5113483615000001
2314,-3.5136691654999996
2315,-3.5163022845
2316,-3.5211651184999999
2317,-3.5284225395000002
2318,-3.5373869195000003
2319,-3.5462320825
2320,-3.5526258300000002
2321,-3.5571127229999999
2322,-3.5593956354999996
2323,-3.5595019030000001
2324,-3.5589247254999998
2325,-3.558138773
2326,-3.5590396219999998
2327,-3.5615842354999998
2328,-3.5662771675
2329,-3.5725349629999998
2330,-3.5800805225000003
2331,-3.5878016965000001
2332,-3.5949221214999998
2333,-3.6010754189999998
2334,-3.6058134150000001
2335,-3.6095514365000003
2336,-3.6118591164999998
2337,-3.6137858605000002
2338,-3.6160144465000004
2339,-3.6171953920000002
2340,-3.6170638400000001
2341,-3.6158703564999999
2342,-3.615328791
2343,-3.6171165905000002
2344,-3.6209331530000002
2345,-3.6266954645
2346,-3.6340975450000004
2347,-3.6414890765000001
2348,-3.6478229825000001
2349,-3.6518206245
2350,-3.6535607859999999
2351,-3.6524222289999999
2352,-3.6521993639999999
2353,-3.6521797115000001
2354,-3.6540433729999999
2355,-3.6581613449999999
2356,-3.6646007649999999
2357,-3.6717845305000001
2358,-3.6791607150000001
2359,-3.6862181769999998
2360,-3.6924675310000001
2361,-3.6978346650000002
2362,-3.703235598
2363,-3.707939428
2364,-3.7122790619999999
2365,-3.7159937765
2366,-3.7182145625
2367,-3.71856703
2368,-3.7176874350000002
2369,-3.7165651875000001
2370,-3.71581458
2371,-3.7162226005000001
2372,-3.7177238730000002
2373,-3.7198160900000001
2374,-3.7227169545000001
2375,-3.7269014585
2376,-3.7328243809999999
2377,-3.7404594290000004
2378,-3.7491934785000001
2379,-3.758083134
2380,-3.7651340700000002
2381,-3.7686631574999998
2382,-3.76797776
2383,-3.7639329315000003
2384,-3.7594254935000002
2385,-3.7564543215000001
2386,-3.7579076970000003
2387,-3.7644347145000001
2388,-3.7742607669999999
2389,-3.7852426834999999
2390,-3.7962970789999999
2391,-3.8070135279999997
2392,-3.8164503405000003
2393,-3.8244673909999998
2394,-3.8305006580000001
2395,-3.8351711829999999
2396,-3.8387201879999999
2397,-3.8410804509999998
2398,-3.8435622635
2399,-3.8474467109999999
2400,-3.8526666650000001
2401,-3.8593709884999998
2402,-3.866073358
2403,-3.8721337130000002
2404,-3.876572839
2405,-3.8790033910000004
2406,-3.879369149
2407,-3.878118621
2408,-3.8766747829999999
2409,-3.8758950630000002
2410,-3.8759020485
2411,-3.8787674614999998
2412,-3.8836371600000001
2413,-3.8891266179999997
2414,-3.8950481345000001
2415,-3.8986118745000002
2416,-3.8998372075000001
2417,-3.9003878099999998
2418,-3.9008810809999996
2419,-3.9024885834999998
2420,-3.904814215
