frame_id,image,used_for_intrinsics,validation_opened,corner_count,detection_method,board_center_x_mm,board_center_y_mm,board_center_z_mm,plane_nx,plane_ny,plane_nz,plane_d_mm,board_tilt_deg,board_roll_deg,board_pitch_deg,apparent_width_px,apparent_height_px,apparent_bbox_area_fraction,image_center_u_px,image_center_v_px,image_center_u_norm,image_center_v_norm,corner_u_min_px,corner_u_max_px,corner_v_min_px,corner_v_max_px,corner_u_span_norm,corner_v_span_norm,corner_min_edge_distance_px,normalized_radius_min,normalized_radius_max,normalized_radius_median,image_center_radius_norm,formal_reprojection_rmse_px,solvepnp_reprojection_rmse_px,dataset_role,quality_status,quality_reason
011,chess 011.tif,True,False,88,SB,6.138672109800936,-33.40379576124035,678.9530751159369,0.03390063789529421,0.21461151498164774,-0.9761109795446286,669.6942855303599,12.548886333835904,12.39997745547601,1.989100751395787,2207.8410034179688,1526.7846984863281,0.27432437017490685,2134.416311784224,1144.0870177529075,0.5210977323691953,0.3813623392509692,1021.2349243164062,3229.075927734375,374.6206970214844,1901.4053955078125,0.53902368247509,0.5089282328287761,374.6206970214844,0.011119556583234134,0.22101070858490388,0.12015891237177728,0.12049899941129935,0.11915240436792374,0.11914921943902938,baseline_001_018,PASS,
012,chess 012.tif,True,False,88,SB,-7.949629573116695,39.04701039528379,705.1615941209134,0.044013790400293094,-0.06507526451471703,-0.9969092216460527,705.8729837895426,4.505920071431838,-3.7347990640802307,2.5279812358788845,2092.4827270507812,1473.7540283203125,0.25096068100437513,1984.7787551879883,1920.8682278719816,0.48456512577831745,0.6402894092906606,939.4767456054688,3031.95947265625,1190.8907470703125,2664.644775390625,0.5108600407838821,0.4912513427734375,335.355224609375,0.017311313448865176,0.21968969493222476,0.12091158268272945,0.14113594050192044,0.08958833664655685,0.08959775262591206,baseline_001_018,PASS,
013,chess 013.tif,True,False,88,SB,0.0026962118262190415,11.201614204262967,712.278195371598,0.04517933747689414,-0.008953439912809079,-0.9989387685833785,711.6224745399356,2.6398612073887753,-0.5135255521914062,2.5895706614686884,1460.236083984375,2074.9793701171875,0.24657875567775772,2068.8036831942472,1628.2684194391425,0.5050790242173455,0.5427561398130475,1337.35498046875,2797.591064453125,595.8878173828125,2670.8671875,0.3565029501914978,0.6916597900390625,329.1328125,0.018546432150612715,0.1852166657401457,0.10299897192617713,0.04305675299779637,0.10616084933280945,0.10615669499474689,baseline_001_018,PASS,
014,chess 014.tif,True,False,88,SB,-64.35331187904804,-47.89038306540523,709.8766875655414,0.04562544855853535,-0.00818872639916976,-0.9989250538472804,711.6575958279723,2.656867499970087,-0.46967382719431344,2.6151412031196277,2130.3856506347656,1523.9113464355469,0.2642023816150549,1402.2132651589134,1017.3904966874557,0.34233722293918784,0.3391301655624852,334.2986755371094,2464.684326171875,260.4856262207031,1784.39697265625,0.5201136842370033,0.5079704488118489,260.4856262207031,0.003405896632452687,0.28581638233746065,0.14445241966453704,0.22524798534610865,0.09709671139717102,0.0970923340303098,baseline_001_018,PASS,
015,chess 015.tif,True,False,88,SB,-49.60919120891069,-45.89924744727934,672.642827400125,0.19989059413404692,-0.14354901702191308,-0.9692458047826569,655.2838574268721,14.24653254007179,-8.42448436166039,11.652913333423202,2323.611053466797,1660.8353729248047,0.3140572453219992,1515.6462163058195,1016.5129037336869,0.37003081452778797,0.3388376345778956,345.5017395019531,2669.11279296875,217.9301300048828,1878.7655029296875,0.5672878548502922,0.5536117909749348,217.9301300048828,0.007112722487831352,0.284150059219302,0.13848751054328234,0.2070393614768896,0.11085159331560135,0.1108490357910451,baseline_001_018,PASS,
016,chess 016.tif,True,False,88,SB,-34.18335276551183,0.6225615792236994,668.4017811445506,0.039173786606369394,-0.3055561156041333,-0.9513678965888182,637.4253154683091,17.94217622254266,-17.805748860055772,2.357894811577782,1611.2846069335938,2124.5603942871094,0.2785865445813465,1693.4254934137518,1538.2436658685858,0.41343395835296676,0.5127478886228619,904.0628051757812,2515.347412109375,510.1127014160156,2634.673095703125,0.3933800309896469,0.7081867980957032,365.326904296875,0.006299886881925565,0.22024505463078012,0.11907993739205926,0.08749964703229829,0.13024502992630005,0.13024426746639273,baseline_001_018,PASS,
017,chess 017.tif,True,False,88,SB,13.229213175053886,-39.167405347291066,671.0570855806752,0.029521619403286167,-0.29235151399691783,-0.955855149199667,629.5921726102396,17.087888523497888,-17.006428168721172,1.7690197978604614,2331.02392578125,1611.6592712402344,0.3057304949111458,2212.102182561701,1093.3893599076705,0.5400640094144777,0.3644631199692235,1074.188720703125,3405.212646484375,309.7342834472656,1921.3935546875,0.569097638130188,0.5372197570800781,309.7342834472656,0.014634314255068542,0.22316207643098268,0.1259356844502908,0.14133425168316582,0.12288378179073334,0.12288443297215755,baseline_001_018,PASS,
018,chess 018.tif,True,False,88,SB,51.67407832533392,-18.29509754528121,709.1598338641405,0.04391376577176686,0.02964665795500805,-0.9985953418917201,706.4368918805645,3.0372028227948165,1.7005182316762066,2.5179903350707344,1506.49853515625,2118.3828125,0.25971196321056533,2603.5617842240767,1321.2146249250932,0.6356352012265812,0.44040487497503106,1844.6025390625,3351.10107421875,264.270751953125,2382.653564453125,0.36779749393463135,0.7061276041666666,264.270751953125,0.005951513307016879,0.23768922544581977,0.12413069992222966,0.14815021680212576,0.12401735037565231,0.12400383337874249,baseline_001_018,PASS,
025,chess 025.tif,True,False,88,SB,-9.258775176614904,-14.080872847137684,658.677787405677,0.03906992309861962,0.36657470563276184,-0.9295679245215607,617.8091752202786,21.632437796319767,21.521775354072957,2.406736377071087,1650.2587890625,2110.0913696289062,0.28338190335734303,1965.7873438054864,1332.1439302617853,0.47992855073376134,0.44404797675392843,1157.941650390625,2808.200439453125,236.89276123046875,2346.984130859375,0.4028952121734619,0.7033637898763021,236.89276123046875,0.006912872550176851,0.21340403964719454,0.10724193860295528,0.059443182796483286,nan,0.15729898576211185,candidate_025_036,PASS,
026,chess 026.tif,True,False,88,SB,-5.867896935925463,13.302232178555329,655.8125137865336,0.06937951409231759,0.3008760224107148,-0.9511362164078399,620.1718221669287,17.985216690183858,17.55389544966193,4.17198437237601,2578.947998046875,2595.0230102539062,0.5446312985986236,1996.6438432173295,1644.073470028964,0.48746187578548084,0.5480244900096547,676.055908203125,3255.00390625,290.23968505859375,2885.2626953125,0.6296259760856628,0.8650076700846354,114.7373046875,0.012047119752463475,0.1930484987898459,0.11270777070960097,0.04963422407478669,nan,0.16524630209009206,candidate_025_036,PASS,
027,chess 027.tif,True,False,88,SB,-38.06911755381117,-34.27580584806432,659.9588333465615,0.060832587824186775,0.44438883124332,-0.8937661679235843,607.3965057052014,26.649614862903103,26.436991173934643,3.8937289671321804,2334.90869140625,1529.5121459960938,0.2906307945392012,1643.034717906605,1116.6691852916372,0.40113152292641724,0.37222306176387904,432.7099609375,2767.61865234375,335.06146240234375,1864.5736083984375,0.570046067237854,0.5098373819986979,335.06146240234375,0.013270565128058891,0.2672887676338516,0.12447049698308625,0.16156089162865817,nan,0.1748759738758316,candidate_025_036,PASS,
028,chess 028.tif,True,False,88,SB,-72.30761600564512,-7.289330563785484,663.8048263200802,-0.3601241091801269,0.006689893637632255,-0.932880416404127,593.2595718337353,21.11163420032038,0.41087377723840285,-21.108313137445766,1462.11767578125,2296.869430541992,0.2732986159958546,1281.9198192249644,1431.657976844094,0.3129687058654698,0.477219325614698,568.8779296875,2030.99560546875,252.0844268798828,2548.953857421875,0.35696232318878174,0.7656231435139974,252.0844268798828,0.018712288848138588,0.25438798120127415,0.15103370614005684,0.18841354545543243,nan,0.18775721297889245,candidate_025_036,PASS,
029,chess 029.tif,True,False,88,SB,-26.613821262324038,-12.26282231519103,669.5757882096151,0.04529422410113547,-0.026225208770663803,-0.9986293965671205,669.5419226448319,3.0001512795215852,-1.504310313505359,2.5969498641568416,1592.6964721679688,2228.3326110839844,0.28882303780031743,1776.8276720913973,1379.5742610584605,0.4337958183816888,0.4598580870194868,981.3413696289062,2574.037841796875,273.0335998535156,2501.3662109375,0.388841912150383,0.7427775370279948,273.0335998535156,0.011869609526132151,0.22161823867234817,0.11562947838511872,0.0774232965036069,nan,0.10647459863195126,candidate_025_036,PASS,
030,chess 030.tif,True,False,88,SB,-21.21559855206474,-18.86968465620535,686.1783809047494,0.267794686769195,-0.024615374908896488,-0.9631615072542524,666.1175438041469,15.600225743632029,-1.4639810079538045,15.537906818629589,1610.088134765625,2228.426071166992,0.29198912568264584,1834.6601354425604,1311.3379327600653,0.44791507212953136,0.4371126442533551,1016.731201171875,2626.8193359375,227.5275421142578,2455.95361328125,0.3930879235267639,0.7428086903889974,227.5275421142578,0.013179137818407715,0.22237129834412356,0.11387191067463853,0.08165573601454457,nan,0.13039130893338818,candidate_025_036,PASS,
031,chess 031.tif,True,False,88,SB,-55.44300320932133,13.146150739919776,683.9332909679663,0.04660834840782277,-0.18890974606624455,-0.9808877457180726,675.929326807494,11.21986728160954,-10.901156813534413,2.720448470144231,1547.7581176757812,2125.3850708007812,0.26770686820628453,1473.4642500443892,1665.0283126831055,0.35973248292099347,0.5550094375610352,685.7279663085938,2233.486083984375,616.6630249023438,2742.048095703125,0.3778706341981888,0.7084616902669271,257.951904296875,0.012119474804080894,0.25198895987923503,0.13121199494725636,0.1506685586587023,nan,0.11458084349029224,candidate_025_036,PASS,
032,chess 032.tif,True,False,88,SB,-39.69857981277475,14.913759494459867,682.425167408644,-0.20357278013153812,0.006119766104875498,-0.9790406894773772,659.9491874368626,11.751345650653347,0.3581385396668274,-11.74618679512658,1584.6895141601562,2232.9267578125,0.28796351066024606,1649.6418096368964,1672.7262940840287,0.4027445824308829,0.5575754313613429,868.2489624023438,2452.9384765625,533.28955078125,2766.21630859375,0.3868870884180069,0.7443089192708333,233.78369140625,0.016870688134745335,0.22469253454014454,0.12492487725603542,0.11302011565640888,nan,0.1299929251615413,candidate_025_036,PASS,
033,chess 033.tif,True,False,88,SB,-25.014695261340847,7.432265589724295,684.582421302563,0.27434912356107716,0.032264380813462445,-0.9610887410286278,664.5674196938127,16.035912288768074,1.9227348985219683,15.931744913793803,1808.0589599609375,2365.1109924316406,0.3480029395481879,1793.0679140957918,1591.4764341874557,0.4377607212147929,0.5304921447291518,870.5511474609375,2678.610107421875,378.8101501464844,2743.921142578125,0.44142064452171326,0.7883703308105469,256.078857421875,0.014257311283728204,0.21590360362517355,0.10998960048512219,0.06930727749584652,nan,0.1217094752224165,candidate_025_036,PASS,
034,chess 034.tif,True,False,88,SB,-34.356500432479784,8.972821012698077,669.3452231046656,0.06661526701590349,0.004807314690154871,-0.997767155164906,670.0962113561366,3.829550004808922,0.2760530949644502,3.8196463872867703,1549.5422973632812,2207.0108337402344,0.2783086456396072,1691.0756253329191,1610.3625103343618,0.4128602600910447,0.5367875034447873,912.6940307617188,2462.236328125,511.1017150878906,2718.112548828125,0.37830622494220734,0.7356702779134114,281.887451171875,0.014660908023340009,0.22604844127149823,0.12274766896363493,0.09458675742988873,nan,0.10002937168068222,candidate_025_036,PASS,
035,chess 035.tif,True,False,88,SB,-63.75692284905037,21.722112472359015,678.7027358232206,0.03857510080974101,0.20523790376880527,-0.9779516166222667,661.7396666012377,12.053889586066298,11.852375616401535,2.2588492412152763,1564.9054565429688,2131.2431640625,0.27141878716319234,1379.3454652266068,1734.472422513095,0.33675426397133956,0.5781574741710316,604.5142211914062,2169.419677734375,644.534912109375,2775.778076171875,0.38205699622631073,0.7104143880208333,224.221923828125,0.011160897331652231,0.25873861966456163,0.14114959910641772,0.1809910525422032,nan,0.1352205686108065,candidate_025_036,PASS,
036,chess 036.tif,True,False,88,SB,-39.95134889203529,10.090980881120927,710.4980330113733,0.0449909261750004,-0.008462660963762572,-0.9989515503423219,711.6359563304635,2.6239126501351326,-0.4853720459866031,2.5787530375419445,1738.4488525390625,2256.9737548828125,0.31930610631403034,1655.939790205522,1617.2167663574219,0.40428217534314503,0.539072255452474,783.2657470703125,2521.714599609375,485.5142822265625,2742.488037109375,0.42442598938941956,0.7523245849609375,257.511962890625,0.012688283090269929,0.22384184329531964,0.1169164536123388,0.10338541049482666,nan,0.09180359139124702,candidate_025_036,PASS,
