u,v,Xc_mm,Yc_mm,Zc_mm,Xg_mm,Yg_mm,Zg_mm
2132.942478,112.000000,6.108859,-136.078375,713.216309,6.091951,136.080962,0.514076
2132.887131,113.000000,6.103343,-135.978561,713.203501,6.085904,135.981046,0.525807
2132.863748,114.000000,6.101021,-135.880698,713.200912,6.083504,135.883165,0.527489
2132.848044,115.000000,6.099466,-135.783303,713.200776,6.081980,135.785773,0.526759
2132.871414,116.000000,6.101816,-135.688287,713.213131,6.084916,135.690861,0.513746
2132.938043,117.000000,6.108489,-135.595897,713.239315,6.092788,135.598689,0.487132
2133.039620,118.000000,6.118655,-135.505625,713.276674,6.104650,135.508725,0.449528
2133.176446,119.000000,6.132345,-135.417484,713.325308,6.120536,135.420985,0.400837
2133.269626,120.000000,6.141674,-135.326681,713.359988,6.131442,135.330470,0.365868
2133.272248,121.000000,6.141951,-135.230377,713.365707,6.132010,135.234215,0.359381
2133.237192,122.000000,6.138461,-135.131788,713.359374,6.128276,135.135578,0.364745
2133.228787,123.000000,6.137636,-135.034815,713.361563,6.127585,135.038626,0.361728
2133.248742,124.000000,6.139645,-134.939557,713.372822,6.130131,134.943464,0.349792
2133.214013,125.000000,6.136188,-134.840990,713.366590,6.126435,134.844848,0.355057
2133.127565,126.000000,6.127562,-134.739298,713.343817,6.116835,134.742974,0.376588
2133.022278,127.000000,6.117053,-134.636476,713.315021,6.105085,134.639919,0.404043
2132.931826,128.000000,6.108028,-134.534557,713.290970,6.095029,134.537807,0.426832
2132.900594,129.000000,6.104921,-134.436216,713.285854,6.091733,134.439427,0.431000
2132.913383,130.000000,6.106214,-134.340528,713.294812,6.093460,134.343816,0.421326
2132.898260,131.000000,6.104717,-134.243157,713.294845,6.092002,134.246449,0.420430
2132.889758,132.000000,6.103882,-134.146185,713.296993,6.091300,134.149497,0.417454
2132.917553,133.000000,6.106674,-134.051394,713.310747,6.094740,134.054822,0.403064
2132.998297,134.000000,6.114759,-133.959781,713.341432,6.104223,133.963463,0.372024
2133.145673,135.000000,6.129505,-133.872161,713.393430,6.121315,133.876272,0.320024
2133.251946,136.000000,6.140143,-133.782062,713.432285,6.133715,133.786494,0.280948
2133.163478,137.000000,6.131314,-133.680275,713.408851,6.123883,133.684518,0.303131
2133.034444,138.000000,6.118430,-133.576065,713.372444,6.109420,133.580014,0.338071
2132.918252,139.000000,6.106832,-133.472634,713.340146,6.096425,133.476322,0.368970
2132.823783,140.000000,6.097405,-133.370512,713.314797,6.085911,133.373996,0.393037
2132.746340,141.000000,6.089681,-133.269415,713.294892,6.077340,133.272739,0.411748
2132.668854,142.000000,6.081953,-133.168321,713.274974,6.068765,133.171485,0.430473
2132.591103,143.000000,6.074198,-133.067217,713.254971,6.060159,133.070221,0.449282
2132.539831,144.000000,6.069090,-132.967697,713.243433,6.054576,132.970611,0.459765
2132.532561,145.000000,6.068378,-132.870803,713.245961,6.054014,132.873740,0.456415
2132.526071,146.000000,6.067744,-132.773954,713.248738,6.053540,132.776918,0.452821
2132.578557,147.000000,6.073003,-132.680614,713.270368,6.059796,132.683758,0.430685
2132.534105,148.000000,6.068576,-132.581505,713.261006,6.054991,132.584575,0.439029
2132.535351,149.000000,6.068715,-132.485113,713.266253,6.055400,132.488229,0.433006
2132.556089,150.000000,6.070801,-132.389877,713.277731,6.058033,132.393090,0.420855
2132.569107,151.000000,6.072116,-132.294180,713.286739,6.059785,132.297470,0.411132
2132.570884,152.000000,6.072308,-132.197815,713.292152,6.060255,132.201152,0.404945
2132.480861,153.000000,6.063328,-132.096010,713.268215,6.050249,132.099155,0.427623
2132.371394,154.000000,6.052406,-131.993061,713.238063,6.038026,131.995963,0.456414
2132.270481,155.000000,6.042339,-131.890627,713.210646,6.026779,131.893308,0.482514
2132.218751,156.000000,6.037186,-131.791107,713.198951,6.021144,131.793695,0.493152
2132.246064,157.000000,6.039929,-131.696258,713.212521,6.024527,131.698960,0.478944
2132.305552,158.000000,6.045886,-131.603304,713.236375,6.031580,131.606205,0.454621
2132.332240,159.000000,6.048567,-131.508409,713.249744,6.034891,131.511423,0.440610
2132.294884,160.000000,6.044849,-131.409738,713.242638,6.030895,131.412696,0.446735
2132.225016,161.000000,6.037884,-131.309154,713.225139,6.023190,131.311973,0.463082
2132.196767,162.000000,6.035077,-131.211023,713.220943,6.020234,131.213812,0.466346
2132.200079,163.000000,6.035422,-131.114750,713.226835,6.020878,131.117589,0.459688
2132.223914,164.000000,6.037817,-131.019681,713.239285,6.023863,131.022625,0.446581
2132.272452,165.000000,6.042680,-130.926058,713.259633,6.029666,130.929172,0.425707
2132.363859,166.000000,6.051827,-130.834946,713.293685,6.040362,130.838342,0.391354
2132.470336,167.000000,6.062479,-130.744708,713.332558,6.052777,130.748425,0.352261
2132.464150,168.000000,6.061876,-130.647859,713.335409,6.052338,130.651603,0.348594
2132.487028,169.000000,6.064176,-130.552712,713.347551,6.055214,130.556558,0.335789
2132.661959,170.000000,6.081671,-130.466458,713.408318,6.075444,130.470804,0.275164
2132.929691,171.000000,6.108446,-130.385616,713.498778,6.106271,130.390705,0.185335
2133.213947,172.000000,6.136879,-130.305719,713.594547,6.138993,130.311595,0.090285
2133.556034,173.000000,6.171104,-130.229180,713.708849,6.178329,130.235994,-0.022992
2133.792106,174.000000,6.194733,-130.146425,713.789245,6.205565,130.153900,-0.102923
2133.894390,175.000000,6.204981,-130.055843,713.826818,6.217518,130.063628,-0.140739
2133.852614,176.000000,6.200817,-129.956850,713.818267,6.213011,129.964569,-0.133193
2133.779268,177.000000,6.193494,-129.856019,713.799608,6.204898,129.863589,-0.115705
2133.750393,178.000000,6.190621,-129.757784,713.795186,6.201865,129.765320,-0.112220
2133.762969,179.000000,6.191894,-129.661961,713.804033,6.203568,129.669573,-0.121784
2133.790799,180.000000,6.194694,-129.567023,713.817764,6.207015,129.574751,-0.136152
2133.829457,181.000000,6.198577,-129.472710,713.834960,6.211698,129.480582,-0.153927
2133.876313,182.000000,6.203280,-129.378869,713.854781,6.217318,129.386906,-0.174285
2133.907386,183.000000,6.206404,-129.284107,713.869548,6.221136,129.292268,-0.189671
2133.888373,184.000000,6.204517,-129.186438,713.868277,6.219229,129.194592,-0.189284
2133.815097,185.000000,6.197201,-129.085626,713.849629,6.211123,129.093630,-0.171808
2133.714350,186.000000,6.187137,-128.983229,713.822186,6.199878,128.991012,-0.145681
2133.620169,187.000000,6.177731,-128.881220,713.796846,6.189384,128.888799,-0.121623
2133.550481,188.000000,6.170775,-128.780633,713.779348,6.181689,128.788073,-0.105277
2133.491277,189.000000,6.164869,-128.680657,713.765206,6.175191,128.687984,-0.092231
2133.529245,190.000000,6.168682,-128.586291,713.782169,6.179794,128.593760,-0.109777
2133.511030,191.000000,6.166875,-128.488682,713.781146,6.177979,128.496146,-0.109634
2133.509165,192.000000,6.166704,-128.392015,713.785356,6.178032,128.399517,-0.114638
2133.533621,193.000000,6.169165,-128.296862,713.797991,6.181092,128.304470,-0.127927
2133.585771,194.000000,6.174397,-128.203299,713.819491,6.187315,128.211087,-0.149936
2133.562309,195.000000,6.172065,-128.105384,713.816783,6.184900,128.113153,-0.148136
2133.577048,196.000000,6.173555,-128.009664,713.826305,6.186850,128.017514,-0.158364
2133.568076,197.000000,6.172672,-127.912581,713.828234,6.186090,127.920450,-0.161125
2133.552637,198.000000,6.171143,-127.815126,713.828092,6.184592,127.822997,-0.161848
2133.532534,199.000000,6.169147,-127.717404,713.826455,6.182561,127.725265,-0.161101
2133.571787,200.000000,6.173089,-127.623082,713.843822,6.187311,127.631088,-0.179044
2133.529849,201.000000,6.168909,-127.524109,713.835192,6.182785,127.532048,-0.171420
2133.484118,202.000000,6.164350,-127.424922,713.825347,6.177826,127.432784,-0.162601
2133.439795,203.000000,6.159932,-127.325819,713.815953,6.173028,127.333607,-0.154224
2133.391112,204.000000,6.155078,-127.226469,713.805162,6.167732,127.234172,-0.144473
2133.339507,205.000000,6.149931,-127.126955,713.793434,6.162102,127.134566,-0.133802
2133.309998,206.000000,6.146995,-127.028705,713.788779,6.158996,127.036280,-0.130087
2133.313062,207.000000,6.147317,-126.932311,713.794551,6.159611,126.939937,-0.136626
2133.345527,208.000000,6.150579,-126.837588,713.809733,6.163585,126.845342,-0.152421
2133.395805,209.000000,6.155623,-126.743875,713.830617,6.169593,126.751802,-0.173824
2133.426473,210.000000,6.158706,-126.649042,713.845223,6.173361,126.657092,-0.189052
2133.399496,211.000000,6.156023,-126.550932,713.841373,6.170545,126.558954,-0.186129
2133.340039,212.000000,6.150091,-126.450980,713.827123,6.164017,126.458888,-0.172976
2133.268568,213.000000,6.142958,-126.350351,713.809028,6.156118,126.358115,-0.156042
2133.199303,214.000000,6.136046,-126.249852,713.791638,6.148471,126.257477,-0.139801
2133.162835,215.000000,6.132414,-126.151215,713.784746,6.144570,126.158787,-0.133885
2133.169942,216.000000,6.133139,-126.055044,713.791801,6.145647,126.062677,-0.141687
2133.199111,217.000000,6.136072,-125.960118,713.805918,6.149243,125.967870,-0.156434
2133.205885,218.000000,6.136764,-125.863924,713.812865,6.150281,125.871735,-0.164129
2133.173819,219.000000,6.133573,-125.765536,713.807377,6.146883,125.773306,-0.159595
2133.135585,220.000000,6.129764,-125.666802,713.799915,6.142780,125.674515,-0.153118
2133.111092,221.000000,6.127330,-125.568845,713.796849,6.140247,125.576535,-0.150966
2133.104334,222.000000,6.126669,-125.471887,713.799460,6.139739,125.479602,-0.154396
2133.109244,223.000000,6.127175,-125.375584,713.805805,6.140564,125.383355,-0.161499
2133.112071,224.000000,6.127473,-125.279163,713.811482,6.141151,125.286983,-0.167945
2133.086223,225.000000,6.124903,-125.181130,713.807978,6.138463,125.188925,-0.165362
2133.033651,226.000000,6.119661,-125.081599,713.795920,6.132723,125.089298,-0.154364
2132.990900,227.000000,6.115401,-124.982621,713.787004,6.128104,124.990251,-0.146457
2132.996086,228.000000,6.115935,-124.886333,713.793431,6.128961,124.894018,-0.153642
2133.050332,229.000000,6.121374,-124.792789,713.815562,6.135420,124.800658,-0.176270
2133.101952,230.000000,6.126552,-124.699092,713.836852,6.141580,124.707139,-0.198073
2133.118674,231.000000,6.128239,-124.603439,713.846970,6.143754,124.611573,-0.208887
2133.105636,232.000000,6.126951,-124.506121,713.847559,6.142528,124.514263,-0.210329
2133.070953,233.000000,6.123497,-124.407595,713.841218,6.138830,124.415688,-0.204955
2133.019515,234.000000,6.118368,-124.308137,713.829513,6.133219,124.316137,-0.194304
2132.967099,235.000000,6.113142,-124.208627,713.817494,6.127496,124.216532,-0.183345
2132.938131,236.000000,6.110260,-124.110426,713.812980,6.124451,124.118297,-0.179768
2132.931632,237.000000,6.109625,-124.013477,713.815657,6.123973,124.021373,-0.183264
2132.906501,238.000000,6.107128,-123.915491,713.812369,6.121366,123.923364,-0.180892
2132.858384,239.000000,6.102331,-123.816229,713.801722,6.116134,123.824019,-0.171283
2132.820182,240.000000,6.098527,-123.717521,713.794249,6.112035,123.725253,-0.164794
2132.817288,241.000000,6.098252,-123.620774,713.798076,6.111968,123.628540,-0.169421
2132.855801,242.000000,6.102118,-123.526320,713.815155,6.116629,123.534229,-0.187082
2132.920174,243.000000,6.108570,-123.433294,713.840513,6.124244,123.441413,-0.212885
2132.945218,244.000000,6.111090,-123.338084,713.853280,6.127367,123.346311,-0.226304
2132.903240,245.000000,6.106907,-123.239166,713.844591,6.122836,123.247325,-0.218620
2132.830408,246.000000,6.099640,-123.138546,713.826024,6.114781,123.146557,-0.201221
2132.767428,247.000000,6.093357,-123.038475,713.810612,6.107852,123.046363,-0.186924
2132.738237,248.000000,6.090454,-122.940272,713.806013,6.104782,122.948125,-0.183263
2132.722507,249.000000,6.088896,-122.842812,713.805723,6.103248,122.850666,-0.183840
2132.684386,250.000000,6.085100,-122.744119,713.798264,6.099158,122.751916,-0.177366
2132.629203,251.000000,6.079598,-122.644490,713.785344,6.093119,122.652185,-0.165520
2132.572367,252.000000,6.073931,-122.544774,713.771894,6.086892,122.552362,-0.153153
2132.515822,253.000000,6.068293,-122.445078,713.758537,6.080699,122.452560,-0.140877
2132.483311,254.000000,6.065058,-122.346705,713.752871,6.077249,122.354143,-0.136166
2132.491706,255.000000,6.065912,-122.250576,713.760294,6.078470,122.258079,-0.144330
2132.507233,256.000000,6.067479,-122.154837,713.770000,6.080505,122.162422,-0.154738
2132.489002,257.000000,6.065672,-122.057246,713.768900,6.078686,122.064826,-0.154518
2132.511033,258.000000,6.067889,-121.961859,713.780685,6.081464,121.969538,-0.166972
2132.444871,259.000000,6.061290,-121.861648,713.764243,6.074172,121.869196,-0.151662
2132.408843,260.000000,6.057704,-121.763087,713.757445,6.070321,121.770583,-0.145837
2132.424957,261.000000,6.059329,-121.667374,713.767333,6.072423,121.674954,-0.156424
2132.460468,262.000000,6.062894,-121.572716,713.783428,6.076740,121.580431,-0.173116
2132.464994,263.000000,6.063362,-121.476366,713.789605,6.077518,121.484134,-0.180054
2132.426989,264.000000,6.059577,-121.377698,713.782169,6.073441,121.385409,-0.173602
2132.365923,265.000000,6.053488,-121.277778,713.767351,6.066731,121.285371,-0.159890
2132.303415,266.000000,6.047255,-121.177784,713.752072,6.059857,121.185255,-0.145723
2132.265521,267.000000,6.043482,-121.079131,713.744670,6.055793,121.086545,-0.139304
2132.255012,268.000000,6.042447,-120.981967,713.746030,6.054855,120.989395,-0.141503
2132.255551,269.000000,6.042516,-120.885401,713.750924,6.055178,120.892873,-0.147178
2132.262221,270.000000,6.043197,-120.789166,713.757779,6.056201,120.796697,-0.154782
2132.274923,271.000000,6.044482,-120.693257,713.766563,6.057913,120.700863,-0.164285
2132.291458,272.000000,6.046150,-120.597552,713.776573,6.060062,120.605243,-0.174992
2132.300400,273.000000,6.047058,-120.501434,713.784152,6.061345,120.509191,-0.183309
2132.291722,274.000000,6.046206,-120.404363,713.786091,6.060615,120.412138,-0.186078
2132.272114,275.000000,6.044261,-120.306701,713.784532,6.058638,120.314467,-0.185405
2132.247217,276.000000,6.041787,-120.208755,713.781278,6.056057,120.216498,-0.183066
2132.213438,277.000000,6.038426,-120.110332,713.775181,6.052463,120.118028,-0.177931
2132.170330,278.000000,6.034132,-120.011408,713.766097,6.047803,120.019033,-0.169857
2132.124829,279.000000,6.029599,-119.912358,713.756247,6.042870,119.919905,-0.161030
2132.081682,280.000000,6.025302,-119.813437,713.747149,6.038206,119.820913,-0.152943
2132.052754,281.000000,6.022426,-119.715282,713.742601,6.035165,119.722725,-0.149331
2132.062271,282.000000,6.023392,-119.619192,713.750353,6.036512,119.626701,-0.157817
2132.096966,283.000000,6.026874,-119.524450,713.766162,6.040734,119.532091,-0.174229
2132.126535,284.000000,6.029845,-119.429428,713.780330,6.044370,119.437189,-0.189026
2132.130752,285.000000,6.030281,-119.333047,713.786383,6.045112,119.340860,-0.195841
2132.082871,286.000000,6.025511,-119.233877,713.775763,6.039907,119.241607,-0.186257
2132.013648,287.000000,6.018607,-119.133570,713.758313,6.032266,119.141161,-0.169954
2131.979967,288.000000,6.015256,-119.035166,713.752236,6.028683,119.042710,-0.164838
2131.970451,289.000000,6.014320,-118.938052,713.753890,6.027857,118.945613,-0.167327
2131.961406,290.000000,6.013431,-118.840964,713.755695,6.027085,118.848543,-0.169963
2131.948007,291.000000,6.012107,-118.743643,713.756104,6.025817,118.751228,-0.171226
2131.926533,292.000000,6.009976,-118.645892,713.753929,6.023626,118.653463,-0.169948
2131.890939,293.000000,6.006434,-118.547392,713.747234,6.019824,118.554911,-0.164224
2131.843524,294.000000,6.001710,-118.448265,713.736756,6.014673,118.455702,-0.154779
2131.791084,295.000000,5.996485,-118.348875,713.724669,6.008948,118.356217,-0.143752
2131.743451,296.000000,5.991741,-118.249743,713.714120,6.003772,118.257002,-0.134237
2131.719642,297.000000,5.989376,-118.151877,713.711193,6.001315,118.159115,-0.132218
2131.721722,298.000000,5.989599,-118.055383,713.716547,6.001813,118.062668,-0.138346
2131.725574,299.000000,5.989999,-117.958981,713.722468,6.002512,117.966317,-0.145031
2131.709992,300.000000,5.988457,-117.861550,713.722169,6.000994,117.868887,-0.145598
2131.715557,301.000000,5.989028,-117.765236,713.728635,6.001889,117.772630,-0.152820
2131.726590,302.000000,5.990145,-117.669209,713.736850,6.003408,117.676673,-0.161761
2131.702460,303.000000,5.987749,-117.571326,713.733813,6.000914,117.578769,-0.159635
2131.673889,304.000000,5.984909,-117.473211,713.729354,5.997914,117.480620,-0.156110
2131.650733,305.000000,5.982610,-117.375381,713.726627,5.995531,117.382771,-0.154288
2131.683523,306.000000,5.985901,-117.280495,713.741798,5.999533,117.288013,-0.170072
2131.732179,307.000000,5.990778,-117.186439,713.762046,6.005346,117.194126,-0.190850
2131.724457,308.000000,5.990021,-117.089417,713.764254,6.004724,117.097125,-0.193882
2131.670128,309.000000,5.984607,-116.989950,713.751547,5.998783,116.997557,-0.182244
2131.603135,310.000000,5.977929,-116.889822,713.734788,5.991397,116.897295,-0.166620
2131.546354,311.000000,5.972270,-116.790233,713.721295,5.985177,116.797599,-0.154209
2131.594729,312.000000,5.977118,-116.696152,713.741447,5.990957,116.703686,-0.174892
2131.504073,313.000000,5.968076,-116.594796,713.717114,5.980871,116.602134,-0.151818
2131.526514,314.000000,5.970333,-116.499355,713.728965,5.983691,116.506794,-0.164336
2131.573949,315.000000,5.975087,-116.405216,713.748812,5.989364,116.412820,-0.184719
2131.623082,316.000000,5.980011,-116.311160,713.769203,5.995231,116.318935,-0.205638
2131.641120,317.000000,5.981828,-116.215479,713.779643,5.997548,116.223342,-0.216768
2131.608200,318.000000,5.978554,-116.117141,713.773776,5.994051,116.124959,-0.211858
2131.521106,319.000000,5.969866,-116.015986,713.750575,5.984370,116.023618,-0.189897
2131.479274,320.000000,5.965702,-115.917190,713.741855,5.979856,115.924754,-0.182180
2131.381875,321.000000,5.955986,-115.815512,713.715357,5.969001,115.822862,-0.156976
2131.334414,322.000000,5.951260,-115.716432,713.704836,5.963844,115.723699,-0.147487
2131.347378,323.000000,5.952570,-115.620488,713.713644,5.965583,115.627831,-0.157012
2131.394610,324.000000,5.957303,-115.526318,713.733415,5.971231,115.533825,-0.177321
2131.440516,325.000000,5.961904,-115.432073,713.752762,5.976728,115.439743,-0.197212
2131.463496,326.000000,5.964215,-115.336638,713.764773,5.979609,115.344409,-0.209887
2131.461369,327.000000,5.964017,-115.239902,713.768749,5.979625,115.247709,-0.214660
2131.448235,328.000000,5.962720,-115.142597,713.769203,5.978385,115.150411,-0.215966
2131.428675,329.000000,5.960780,-115.044961,713.767599,5.976412,115.052764,-0.215249
2131.376706,330.000000,5.955603,-114.945654,713.755625,5.970740,114.953363,-0.204331
2131.253764,331.000000,5.943337,-114.842695,713.720944,5.956970,114.850124,-0.171077
2131.153852,332.000000,5.933371,-114.740932,713.693632,5.945830,114.748140,-0.145072
2127.941515,537.000000,5.615829,-94.774989,713.595911,5.631547,94.782066,-0.224918
2127.981074,538.000000,5.619788,-94.679970,713.612971,5.636301,94.687190,-0.242560
2128.020807,539.000000,5.623764,-94.584955,713.630085,5.641074,94.592318,-0.260256
2128.044696,540.000000,5.626161,-94.489264,713.642135,5.644043,94.496729,-0.272968
2128.051993,541.000000,5.626903,-94.392868,713.648880,5.645122,94.400392,-0.280461
2128.056851,542.000000,5.627403,-94.296368,713.654845,5.645923,94.303944,-0.287186
2128.080747,543.000000,5.629800,-94.200670,713.666894,5.648893,94.208347,-0.299898
2128.106160,544.000000,5.632349,-94.105033,713.679427,5.652036,94.112816,-0.313086
2128.101082,545.000000,5.631858,-94.008108,713.682212,5.651705,94.015917,-0.316683
2128.070776,546.000000,5.628851,-93.910120,713.676931,5.648501,93.917890,-0.312343
2128.034728,547.000000,5.625271,-93.811893,713.669814,5.644642,93.819608,-0.306196
2128.003466,548.000000,5.622169,-93.713869,713.664225,5.641329,93.721541,-0.301554
2127.969704,549.000000,5.618818,-93.615742,713.657836,5.637730,93.623365,-0.296124
2127.928904,550.000000,5.614765,-93.517322,713.649197,5.633331,93.524878,-0.288480
2127.887587,551.000000,5.610660,-93.418883,713.640391,5.628872,93.426370,-0.280672
2127.850801,552.000000,5.607008,-93.320636,713.633033,5.624930,93.328066,-0.274288
2127.829648,553.000000,5.604914,-93.223045,713.630671,5.622768,93.230458,-0.272820
2127.840328,554.000000,5.605993,-93.126782,713.638482,5.624231,93.134263,-0.281362
2127.873315,555.000000,5.609297,-93.031448,713.653422,5.628236,93.039054,-0.296918
2127.909723,556.000000,5.612942,-92.936252,713.669456,5.632630,92.943993,-0.313550
2127.933509,557.000000,5.615329,-92.840527,713.681454,5.635586,92.848369,-0.326212
2127.932528,558.000000,5.615246,-92.743769,713.685534,5.635722,92.751648,-0.331082
2127.913682,559.000000,5.613382,-92.646269,713.683901,5.633822,92.654138,-0.330332
2127.895486,560.000000,5.611582,-92.548797,713.682476,5.631996,92.556657,-0.329785
2127.871046,561.000000,5.609161,-92.451066,713.679053,5.629460,92.458902,-0.327274
2127.835270,562.000000,5.605609,-92.352867,713.672005,5.625632,92.360649,-0.321195
2127.807398,563.000000,5.602845,-92.254998,713.667484,5.622704,92.262745,-0.317602
2127.781842,564.000000,5.600312,-92.157225,713.663701,5.620040,92.164945,-0.314736
2127.725184,565.000000,5.594678,-92.058171,713.649976,5.613834,92.065781,-0.302088
2127.666726,566.000000,5.588866,-91.959046,713.635675,5.607423,91.966543,-0.288872
2127.636335,567.000000,5.585851,-91.861081,713.630344,5.604209,91.868538,-0.284482
2127.619011,568.000000,5.584139,-91.763655,713.629188,5.602482,91.771105,-0.284201
2127.608197,569.000000,5.583076,-91.666496,713.630112,5.601497,91.673958,-0.285966
2127.596977,570.000000,5.581972,-91.569321,713.630904,5.600466,91.576792,-0.287602
2127.578197,571.000000,5.580115,-91.471836,713.629280,5.598574,91.479297,-0.286859
2127.532919,572.000000,5.575617,-91.373267,713.619185,5.593664,91.380649,-0.277783
2127.489601,573.000000,5.571314,-91.274781,713.609717,5.588978,91.282088,-0.269322
2127.524851,574.000000,5.574843,-91.179507,713.625357,5.593238,91.186946,-0.285566
2127.545051,575.000000,5.576871,-91.083616,713.636186,5.595784,91.091146,-0.297078
2127.530460,576.000000,5.575432,-90.986303,713.635895,5.594369,90.993834,-0.297647
2127.498591,577.000000,5.572270,-90.888287,713.630080,5.590986,90.895774,-0.292781
2127.445776,578.000000,5.567020,-90.789420,713.617570,5.585218,90.796808,-0.281327
2127.467919,579.000000,5.569243,-90.693603,713.629015,5.587985,90.701088,-0.293445
2127.422384,580.000000,5.564719,-90.595036,713.618830,5.583046,90.602441,-0.284278
2127.393478,581.000000,5.561853,-90.497146,713.613958,5.580001,90.504515,-0.280340
2127.380125,582.000000,5.560537,-90.399888,713.614055,5.578726,90.407260,-0.281291
2127.369695,583.000000,5.559512,-90.302748,713.615086,5.577784,90.310132,-0.283161
2127.355731,584.000000,5.558135,-90.205465,713.614985,5.576440,90.212852,-0.283918
2127.349349,585.000000,5.557514,-90.108489,713.617307,5.575959,90.115898,-0.287058
2127.347765,586.000000,5.557371,-90.011705,713.621161,5.576024,90.019149,-0.291706
2127.325691,587.000000,5.555186,-89.914096,713.618466,5.573756,89.921520,-0.289909
2127.301605,588.000000,5.552801,-89.816406,713.615127,5.571259,89.823807,-0.287479
2127.273048,589.000000,5.549969,-89.718537,713.610357,5.568253,89.725902,-0.283641
2127.235234,590.000000,5.546216,-89.620299,713.602628,5.564193,89.627604,-0.276892
2127.200067,591.000000,5.542726,-89.522169,713.595744,5.560435,89.529421,-0.270974
2127.173597,592.000000,5.540103,-89.424389,713.591639,5.557667,89.431611,-0.267789
2127.149887,593.000000,5.537755,-89.326721,713.588414,5.555213,89.333920,-0.265471
2127.129844,594.000000,5.535773,-89.229201,713.586360,5.553176,89.236386,-0.264306
2127.124729,595.000000,5.535278,-89.132278,713.589075,5.552839,89.139488,-0.267832
2127.153466,596.000000,5.538157,-89.036704,713.602606,5.556355,89.044029,-0.282003
2127.208139,597.000000,5.543620,-88.942161,713.624426,5.562825,88.949667,-0.304328
2127.234212,598.000000,5.546234,-88.846473,713.637105,5.566039,88.854087,-0.317660
2127.208664,599.000000,5.543703,-88.748730,713.633286,5.563375,88.756315,-0.314756
2127.158308,600.000000,5.538699,-88.650003,713.621537,5.557887,88.657495,-0.304051
2127.120273,601.000000,5.534924,-88.551767,713.613725,5.553801,88.559199,-0.297219
2127.113493,602.000000,5.534263,-88.454773,713.615900,5.553274,88.462226,-0.300214
2127.126978,603.000000,5.535622,-88.358581,713.624550,5.555054,88.366107,-0.309581
