u,v,Xc_mm,Yc_mm,Zc_mm,Xg_mm,Yg_mm,Zg_mm
2134.087810,18.000000,6.221961,-145.212557,713.118375,6.197208,145.214036,0.691656
2134.091450,19.000000,6.222340,-145.116426,713.124525,6.197897,145.117959,0.684744
2134.022336,20.000000,6.215445,-145.015560,713.107413,6.190279,145.016957,0.700704
2133.905661,21.000000,6.203795,-144.911609,713.075098,6.177233,144.912745,0.731615
2133.895727,22.000000,6.202817,-144.814600,713.076905,6.176372,144.815753,0.728973
2133.937066,23.000000,6.206964,-144.720918,713.095102,6.181364,144.722223,0.710214
2133.981096,24.000000,6.211381,-144.627406,713.114159,6.186664,144.628870,0.690610
2133.996812,25.000000,6.212967,-144.532053,713.124164,6.188731,144.533603,0.679907
2133.950595,26.000000,6.208361,-144.432686,713.114367,6.183728,144.434159,0.688675
2133.949717,27.000000,6.208288,-144.336256,713.119064,6.183901,144.337771,0.683191
2133.991371,28.000000,6.212468,-144.242577,713.137358,6.188929,144.244245,0.664337
2134.040218,29.000000,6.217366,-144.149358,713.157952,6.194779,144.151197,0.643221
2134.048924,30.000000,6.218252,-144.053540,713.165711,6.196046,144.055446,0.634727
2134.024918,31.000000,6.215866,-143.955608,713.163009,6.193578,143.957495,0.636518
2134.014613,32.000000,6.214851,-143.858561,713.164687,6.192674,143.860465,0.634003
2134.014838,33.000000,6.214888,-143.762192,713.169731,6.192973,143.764140,0.628178
2133.993082,34.000000,6.212728,-143.664405,713.167746,6.190762,143.666341,0.629265
2133.921004,35.000000,6.205536,-143.563379,713.149670,6.182805,143.565170,0.646174
2133.836119,36.000000,6.197065,-143.461534,713.127499,6.173387,143.463147,0.667110
2133.761800,37.000000,6.189650,-143.360374,713.108707,6.165175,143.361837,0.684723
2133.714811,38.000000,6.184968,-143.260976,713.098652,6.160084,143.262359,0.693746
2133.722873,39.000000,6.185788,-143.165115,713.106194,6.161276,143.166564,0.685465
2133.773015,40.000000,6.190816,-143.071953,713.127188,6.167273,143.073576,0.663956
2133.840209,41.000000,6.197548,-142.979879,713.153634,6.175216,142.981722,0.637086
2133.887300,42.000000,6.202271,-142.886509,713.173653,6.180864,142.888519,0.616536
2133.870256,43.000000,6.200582,-142.789027,713.173164,6.179191,142.791036,0.616151
2133.825075,44.000000,6.196079,-142.689743,713.163679,6.174305,142.691678,0.624613
2133.809753,45.000000,6.194562,-142.592373,713.163739,6.172828,142.594311,0.623689
2133.862941,46.000000,6.199895,-142.499381,713.185704,6.179172,142.501502,0.601225
2133.991358,47.000000,6.212749,-142.411189,713.231725,6.194107,142.413690,0.555107
2134.060522,48.000000,6.219680,-142.319202,713.258800,6.202277,142.321928,0.527617
2134.017037,49.000000,6.215347,-142.220022,713.249849,6.197583,142.222678,0.535554
2133.943515,50.000000,6.208010,-142.118929,713.231292,6.189460,142.121437,0.552937
2133.878791,51.000000,6.201554,-142.018402,713.215549,6.182342,142.020784,0.567553
2133.821314,52.000000,6.195822,-141.918341,713.202122,6.176051,141.920617,0.579891
2133.782268,53.000000,6.191933,-141.819457,713.194588,6.171865,141.821674,0.586435
2133.782609,54.000000,6.191982,-141.723078,713.199647,6.172176,141.725339,0.580595
