u,v,Xc_mm,Yc_mm,Zc_mm,Xg_mm,Yg_mm,Zg_mm
2125.771075,562.000000,5.399997,-92.267520,713.012780,5.390742,92.269909,0.327443
2125.829801,563.000000,5.405855,-92.173315,713.035899,5.397664,92.175896,0.303840
2125.983421,564.000000,5.421159,-92.083017,713.089302,5.415376,92.086038,0.250439
2126.065502,565.000000,5.429343,-91.989758,713.119877,5.424956,91.993032,0.219500
2126.033540,566.000000,5.426176,-91.891799,713.114055,5.421567,91.895029,0.224373
2125.969342,567.000000,5.419800,-91.792516,713.097944,5.414512,91.795618,0.239370
2125.939059,568.000000,5.416800,-91.694631,713.092656,5.411314,91.697693,0.243718
2125.949637,569.000000,5.417867,-91.598423,713.100406,5.412762,91.601551,0.235237
2125.919184,570.000000,5.414850,-91.500532,713.095062,5.409545,91.503620,0.239640
2125.860640,571.000000,5.409037,-91.401494,713.080751,5.403133,91.404468,0.252866
2125.802095,572.000000,5.403224,-91.302459,713.066440,5.396722,91.305319,0.266092
2125.711445,573.000000,5.394217,-91.202118,713.041885,5.386661,91.204780,0.289399
2125.544267,574.000000,5.377595,-91.098663,712.992913,5.367901,91.100928,0.336729
2125.464813,575.000000,5.369703,-90.998795,712.971932,5.359115,91.000892,0.356519
2125.415081,576.000000,5.364769,-90.900143,712.960432,5.353707,90.902149,0.366979
2125.447035,577.000000,5.367962,-90.804815,712.974991,5.357584,90.806943,0.351799
2125.497720,578.000000,5.373019,-90.710244,712.995524,5.363590,90.712543,0.330740
2125.530288,579.000000,5.376274,-90.614932,713.010277,5.367536,90.617356,0.315369
2125.544779,580.000000,5.377730,-90.518884,713.019262,5.369428,90.521385,0.305673
2125.538147,581.000000,5.377084,-90.421979,713.021507,5.368919,90.424501,0.302609
2125.655338,582.000000,5.388760,-90.330081,713.063259,5.382486,90.332948,0.260672
2125.730380,583.000000,5.396242,-90.236469,713.091564,5.391263,90.239571,0.231966
2125.744480,584.000000,5.397660,-90.140391,713.100421,5.393111,90.143568,0.222395
2125.746837,585.000000,5.397908,-90.043836,713.105530,5.393623,90.047059,0.216514
2125.734955,586.000000,5.396740,-89.946708,713.106094,5.392517,89.949938,0.215104
2125.666424,587.000000,5.389934,-89.847300,713.088578,5.384970,89.850390,0.231484
2125.535238,588.000000,5.376893,-89.745380,713.051070,5.370300,89.748166,0.267536
2125.500170,589.000000,5.373418,-89.647328,713.044232,5.366558,89.650062,0.273409
2125.532625,590.000000,5.376661,-89.551986,713.058938,5.370492,89.554843,0.258085
