u,v,Xc_mm,Yc_mm,Zc_mm,Xg_mm,Yg_mm,Zg_mm
2136.207056,0.000000,6.433763,-147.086761,713.706524,6.434444,147.092991,0.128924
2136.241270,1.000000,6.437207,-146.992583,713.722493,6.438633,146.998947,0.112356
2136.258883,2.000000,6.438987,-146.897306,713.733145,6.440923,146.903761,0.101016
2136.237853,3.000000,6.436896,-146.799480,713.731419,6.438794,146.805924,0.101846
2136.200365,4.000000,6.433157,-146.700571,713.724421,6.434781,146.706960,0.107861
2136.162118,5.000000,6.429343,-146.601613,713.717179,6.430682,146.607947,0.114115
2136.113658,6.000000,6.424505,-146.501986,713.706665,6.425415,146.508237,0.123587
2136.068789,7.000000,6.420027,-146.402597,713.697301,6.420559,146.408775,0.131928
2136.074304,8.000000,6.420595,-146.306521,713.704071,6.421465,146.312757,0.124405
2136.158887,9.000000,6.429083,-146.215633,713.736164,6.431414,146.222135,0.091983
2136.259790,10.000000,6.439206,-146.125807,713.773486,6.443232,146.132617,0.054418
2136.280561,11.000000,6.441303,-146.030718,713.785141,6.445883,146.037627,0.042092
2136.222050,12.000000,6.435458,-145.930431,713.771399,6.439465,145.937231,0.054737
2136.110823,13.000000,6.424333,-145.826697,713.740773,6.427018,145.833250,0.083985
2135.981939,14.000000,6.411440,-145.721817,713.704494,6.412552,145.728076,0.118792
2135.897413,15.000000,6.402991,-145.619847,713.682423,6.403161,145.625929,0.139629
2135.897900,16.000000,6.403055,-145.523437,713.687574,6.403491,145.529565,0.133697
2135.923719,17.000000,6.405657,-145.428679,713.700837,6.406719,145.434919,0.119790
2135.924816,18.000000,6.405783,-145.332305,713.706181,6.407119,145.338591,0.113668
2135.897261,19.000000,6.403039,-145.234061,713.702350,6.404242,145.240320,0.116570
2135.846441,20.000000,6.397966,-145.134303,713.691067,6.398705,145.140472,0.126799
2135.786940,21.000000,6.392023,-145.033983,713.677003,6.392176,145.040041,0.139761
2135.760621,22.000000,6.389403,-144.935825,713.673565,6.389441,144.941858,0.142276
2135.789745,23.000000,6.392336,-144.841274,713.687879,6.393046,144.847427,0.127335
2135.816180,24.000000,6.394999,-144.746543,713.701331,6.396343,144.752810,0.113241
2135.817433,25.000000,6.395140,-144.650174,713.706718,6.396761,144.656488,0.107078
2135.812336,26.000000,6.394645,-144.553392,713.710071,6.396452,144.559736,0.102915
2135.810365,27.000000,6.394464,-144.456811,713.714424,6.396501,144.463195,0.097769
2135.817383,28.000000,6.395183,-144.360812,713.721655,6.397578,144.367258,0.089793
2135.835625,29.000000,6.397025,-144.265538,713.732479,6.399939,144.272075,0.078284
2135.852113,30.000000,6.398692,-144.170147,713.742740,6.402098,144.176772,0.067328
2135.845205,31.000000,6.398016,-144.073241,713.745508,6.401582,144.079891,0.063740
2135.823183,32.000000,6.395827,-143.975356,713.743434,6.399338,143.981993,0.064913
2135.809248,33.000000,6.394447,-143.877995,713.743950,6.398019,143.884640,0.063541
2135.802966,34.000000,6.393834,-143.781128,713.746915,6.397574,143.787800,0.059759
2135.784433,35.000000,6.391994,-143.683470,713.745956,6.395729,143.690137,0.059837
2135.742589,36.000000,6.387819,-143.584309,713.737529,6.391217,143.590911,0.067257
2135.683905,37.000000,6.381959,-143.484066,713.723710,6.384781,143.490558,0.079980
2135.606951,38.000000,6.374269,-143.382652,713.704039,6.376255,143.388986,0.098456
2135.530929,39.000000,6.366672,-143.281303,713.684667,6.367836,143.287482,0.116640
2135.494044,40.000000,6.362995,-143.182474,713.677827,6.363892,143.188601,0.122500
2135.500013,41.000000,6.363608,-143.086400,713.684707,6.364848,143.092586,0.114869
2135.530687,42.000000,6.366695,-142.991910,713.699497,6.368629,142.998220,0.099460
2135.554758,43.000000,6.369121,-142.896993,713.712172,6.371655,142.903410,0.086131
2135.536578,44.000000,6.367317,-142.799363,713.711316,6.369850,142.805777,0.086107
2135.481164,45.000000,6.361784,-142.699349,713.698536,6.363787,142.705661,0.097808
2135.503113,46.000000,6.363997,-142.604291,713.710529,6.366570,142.610704,0.085150
2135.447115,47.000000,6.358406,-142.504243,713.697560,6.360440,142.510554,0.097036
2135.390955,48.000000,6.352799,-142.404189,713.684540,6.354293,142.410397,0.108974
2135.343058,49.000000,6.348020,-142.304667,713.674164,6.349090,142.310792,0.118312
2135.338114,50.000000,6.347541,-142.207888,713.677540,6.348798,142.214045,0.114126
2135.383597,51.000000,6.352110,-142.114326,713.697062,6.354271,142.120646,0.094064
2135.433961,52.000000,6.357168,-142.021070,713.718146,6.360302,142.027565,0.072466
2135.408717,53.000000,6.354656,-141.922991,713.715019,6.357689,141.929464,0.074675
2135.320784,54.000000,6.345868,-141.820923,713.691818,6.347908,141.827209,0.096624
2135.265594,55.000000,6.340359,-141.720944,713.679101,6.341871,141.727130,0.108264
2135.282055,56.000000,6.342022,-141.625523,713.689324,6.344026,141.631796,0.097346
2135.359719,57.000000,6.349813,-141.533988,713.719144,6.353178,141.540508,0.067157
2135.442878,58.000000,6.358155,-141.442794,713.750725,6.362959,141.449575,0.035237
2135.462587,59.000000,6.360144,-141.347566,713.761987,6.365485,141.354443,0.023296
2135.403024,60.000000,6.354196,-141.247309,713.747862,6.358947,141.254073,0.036321
2135.302750,61.000000,6.344172,-141.144477,713.720700,6.347755,141.151022,0.062165
2135.216407,62.000000,6.335544,-141.042534,713.698000,6.338156,141.048897,0.083622
2135.179898,63.000000,6.331905,-140.943751,713.691256,6.334255,140.950062,0.089388
2135.174634,64.000000,6.331393,-140.846944,713.694515,6.333925,140.853286,0.085318
2135.177220,65.000000,6.331668,-140.750633,713.700286,6.334493,140.757025,0.078778
2135.170873,66.000000,6.331048,-140.653756,713.703197,6.334040,140.660175,0.075051
2135.148688,67.000000,6.328843,-140.555880,713.701034,6.331776,140.562284,0.076312
2135.111230,68.000000,6.325109,-140.457041,713.693981,6.327766,140.463391,0.082382
2135.057367,69.000000,6.319733,-140.357171,713.681675,6.321881,140.363423,0.093618
2134.998254,70.000000,6.313831,-140.256973,713.667687,6.315396,140.263115,0.106508
2134.951050,71.000000,6.309122,-140.157529,713.657512,6.310272,140.163591,0.115649
2134.923909,72.000000,6.306421,-140.059349,713.653758,6.307442,140.065384,0.118475
2134.914922,73.000000,6.305537,-139.962311,713.655816,6.306686,139.968365,0.115587
2134.919062,74.000000,6.305967,-139.866096,713.662074,6.307431,139.872204,0.108567
2134.941798,75.000000,6.308258,-139.771045,713.674286,6.310302,139.777257,0.095694
2134.985673,76.000000,6.312665,-139.677317,713.693264,6.315588,139.683687,0.076166
2135.025727,77.000000,6.316690,-139.583345,713.711019,6.320439,139.589863,0.057842
2135.028256,78.000000,6.316958,-139.487018,713.716758,6.320999,139.493587,0.051332
2134.999829,79.000000,6.314128,-139.388753,713.712585,6.318021,139.395291,0.054571
2134.949126,80.000000,6.309069,-139.289097,713.701279,6.312497,139.295546,0.064825
2134.877558,81.000000,6.301921,-139.188141,713.683291,6.304588,139.194446,0.081648
2134.801377,82.000000,6.294312,-139.086902,713.663827,6.296152,139.093051,0.099923
2134.752150,83.000000,6.289401,-138.987350,713.652992,6.290797,138.993414,0.109713
2134.741538,84.000000,6.288354,-138.890208,713.654518,6.289855,138.896288,0.107348
2134.733879,85.000000,6.287603,-138.793250,713.656987,6.289251,138.799353,0.104055
2134.701136,86.000000,6.284341,-138.694729,713.651426,6.285780,138.700790,0.108659
2134.662716,87.000000,6.280512,-138.595857,713.644046,6.281660,138.601861,0.115051
2134.643908,88.000000,6.278645,-138.498206,713.642944,6.279782,138.504204,0.115270
2134.630605,89.000000,6.277329,-138.400898,713.643602,6.278533,138.406904,0.113758
2134.589301,90.000000,6.273212,-138.301851,713.635297,6.274083,138.307793,0.121060
2134.544775,91.000000,6.268771,-138.202607,713.625959,6.269266,138.208476,0.129378
2134.526402,92.000000,6.266948,-138.104987,713.624992,6.267437,138.110851,0.129465
2134.547444,93.000000,6.269069,-138.009808,713.636640,6.270112,138.015770,0.117145
2134.564001,94.000000,6.270741,-137.914348,713.646852,6.272275,137.920397,0.106239
2134.590957,95.000000,6.273454,-137.819529,713.660391,6.275626,137.825692,0.092059
2134.645688,96.000000,6.278947,-137.726423,713.682822,6.282151,137.732773,0.069136
2134.669045,97.000000,6.281299,-137.631373,713.695209,6.285091,137.637827,0.056091
2134.667646,98.000000,6.281175,-137.534792,713.699669,6.285202,137.541286,0.050840
2134.650789,99.000000,6.279503,-137.437256,713.699179,6.283546,137.443750,0.050457
2134.615360,100.000000,6.275973,-137.338576,713.692742,6.279767,137.345020,0.055922
2134.557405,101.000000,6.270189,-137.238510,713.679094,6.273414,137.244846,0.068480
2134.476238,102.000000,6.262082,-137.137020,713.658014,6.264409,137.143187,0.088345
2134.476400,103.000000,6.262113,-137.040537,713.662968,6.264697,137.046748,0.082608
2134.436362,104.000000,6.258122,-136.941583,713.655053,6.260392,136.947732,0.089528
2134.430624,105.000000,6.257564,-136.844737,713.658116,6.260007,136.850914,0.085651
2134.451676,106.000000,6.259685,-136.749534,713.669754,6.262682,136.755810,0.073341
2134.482532,107.000000,6.262788,-136.654930,713.684530,6.266478,136.661330,0.057946
2134.488827,108.000000,6.263434,-136.558816,713.691442,6.267468,136.565276,0.050284
2134.467128,109.000000,6.261278,-136.460987,713.689392,6.265258,136.467433,0.051436
2134.404612,110.000000,6.255037,-136.360660,713.674274,6.258384,136.366986,0.065438
2134.307196,111.000000,6.245305,-136.258204,713.647984,6.247522,136.264318,0.090427
2134.230940,112.000000,6.237691,-136.157048,713.628469,6.239079,136.163006,0.108754
2134.208274,113.000000,6.235439,-136.059170,713.626105,6.236759,136.065112,0.110215
2134.223663,114.000000,6.236994,-135.963614,713.635921,6.238786,135.969639,0.099698
2134.207208,115.000000,6.235363,-135.866114,713.635543,6.237176,135.872139,0.099205
2134.153606,116.000000,6.230015,-135.766351,713.623275,6.231321,135.772280,0.110405
2134.090750,117.000000,6.223742,-135.666029,713.608044,6.224409,135.671836,0.124519
2134.051516,118.000000,6.219833,-135.567147,713.600373,6.220196,135.572895,0.131199
2134.073052,119.000000,6.222002,-135.471962,713.612150,6.222926,135.477809,0.118753
2134.136875,120.000000,6.228402,-135.379342,713.637460,6.230487,135.385400,0.092998
2134.181202,121.000000,6.232852,-135.285533,713.656531,6.235820,135.291749,0.073379
2134.192989,122.000000,6.234047,-135.189744,713.665186,6.237436,135.196035,0.064003
2134.194451,123.000000,6.234208,-135.093327,713.670534,6.237873,135.099665,0.057879
2134.208026,124.000000,6.235582,-134.997643,713.679759,6.239693,135.004059,0.047943
2134.222268,125.000000,6.237022,-134.901997,713.689197,6.241589,134.908493,0.037798
2134.220714,126.000000,6.236882,-134.805392,713.693577,6.241680,134.811928,0.032626
2134.189737,127.000000,6.233798,-134.707008,713.688538,6.238410,134.713506,0.036717
2134.115138,128.000000,6.226349,-134.605991,713.669534,6.230155,134.612337,0.054542
2134.040843,129.000000,6.218932,-134.504997,713.650628,6.221936,134.511192,0.072271
2133.977672,130.000000,6.212628,-134.404680,713.635282,6.214988,134.410752,0.086498
2133.921619,131.000000,6.207036,-134.304796,713.622214,6.208853,134.310765,0.098485
2133.866207,132.000000,6.201508,-134.204955,713.609351,6.202792,134.210822,0.110272
