task_id,pose_id,role,index,filename,sha256,camera_frame_number,camera_frame_gap,camera_timestamp_ticks,transport_warnings,host_timestamp_ns,host_monotonic_ns,exposure_us,gain_db,pixel_format,offset_x,offset_y,width,height,quality_passed,quality_warnings,mean_dn,p01_dn,p50_dn,p99_dn,dynamic_range_u8,saturation_fraction,dark_fraction,focus_laplacian,laser_coverage,chessboard_detected
fit_001_01_chess,001,chess,1,fit/chess 001.tif,bc4a6bd2f0124255ffd5eabad5a056005647cbcdf54c0127a4519c1aab6c094e,48,,668795959050,,1786780088887883500,7654000923300,120000.0,0.0,Mono8,0,0,4096,3000,True,,31.796512603759766,4.0,15.0,81.0,77.0,0.0,0.055962320963541666,21.219033689893077,,True
fit_001_02_nolaser,001,nolaser,1,fit/nolaser 001.tif,354c5bfe11cbc203b9feb33f96f7e28697f96de65a3bbb8a5ce9c928b5ac4467,138,,674017147050,,1786780094109717600,7659222353000,320.0,0.0,Mono8,0,0,4096,3000,False,image_too_dark;dynamic_range_low,1.302083364862483e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.00036783854166666665,,
fit_001_03_laser,001,laser,1,fit/laser 001.tif,a0d0b94a2858af80209c9032446e23f93053f9a098963d82a1e9bdda3e04dc44,321,,681790255050,,1786780101881474000,7666994872800,320.0,0.0,Mono8,0,0,4096,3000,False,dynamic_range_low,0.08158960193395615,0.0,0.0,1.0,11.0,2.197265625e-06,0.9985858561197917,5.775544596331895,0.594,
fit_002_01_chess,002,chess,1,fit/chess 002.tif,96b259565a833dd08e5b407812d5c7b54883ddaf7acde9e82a4e514e3a0cb89d,643,,719592187050,,1786780139682926600,7704796400900,120000.0,0.0,Mono8,0,0,4096,3000,True,,26.357942581176758,4.0,17.0,62.0,58.0,0.0,0.17636832682291667,18.33784716784626,,True
fit_002_02_nolaser,002,nolaser,1,fit/nolaser 002.tif,33b810ee17a740f7dae339c89e4d4bc4fc34e013175ed279b3d721ac10f9373e,724,,723421173050,,1786780143512814700,7708625414400,320.0,0.0,Mono8,0,0,4096,3000,False,image_too_dark;dynamic_range_low,1.0660807674867101e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.00031412760416666666,,
fit_002_03_laser,002,laser,1,fit/laser 002.tif,d6e49929c0abef13cd7f4d33488643b47411e50772f448ac54667759752bcf49,1045,,737055997050,,1786780157147287700,7722260351400,350.0,0.0,Mono8,0,0,4096,3000,False,dynamic_range_low,0.09163525700569153,0.0,0.0,1.0,12.0,1.0579427083333333e-06,0.9984435221354167,6.701899739569323,0.5843333333333334,
fit_003_01_chess,003,chess,1,fit/chess 003.tif,5dafca1c68e74bf020ecb80eae558607e1c9b5f7482d18acbe313acb0cf26383,1267,,762686329050,,1786780182778204500,7747891652600,120000.0,0.0,Mono8,0,0,4096,3000,True,,23.014909744262695,2.0,15.0,57.0,55.0,0.0,0.21620011393229166,15.192917397517855,,True
fit_003_02_nolaser,003,nolaser,1,fit/nolaser 003.tif,078e686b4896ac5c9052c33a8e877614fa37f07ae5556abbbe8dbe12381bf109,1335,,766040813050,,1786780186134967900,7751248373500,320.0,0.0,Mono8,0,0,4096,3000,False,image_too_dark;dynamic_range_low,1.1311848538753111e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0003466796875,,
fit_003_03_laser,003,laser,1,fit/laser 003.tif,148a31e4db3a61e79080cfc2dc130d5052e49bf7fcbf83d2201c99e4a0413d8d,1896,,789869933050,,1786780209960491800,7775073864100,380.0,0.0,Mono8,0,0,4096,3000,False,dynamic_range_low,0.0982869490981102,0.0,0.0,1.0,10.0,1.3020833333333333e-06,0.99859814453125,6.80453092441293,0.5523333333333333,
fit_004_01_chess,004,chess,1,fit/chess 004.tif,d943c22c6627deb37aa5c7491bf3356137411e2709fc93117818d32b5dcf84ca,2094,,812538649050,,1786780232629040300,7797742537700,120000.0,0.0,Mono8,0,0,4096,3000,True,,22.338794708251953,2.0,12.0,60.0,58.0,0.0,0.21233097330729167,14.97229833240245,,True
fit_004_02_nolaser,004,nolaser,1,fit/nolaser 004.tif,eb7f2f5b3b080739534ccdd5623f3b6ca40c44749cb2a49551d5b04d67837943,2141,,815078823050,,1786780235174111000,7800287167800,320.0,0.0,Mono8,0,0,4096,3000,False,image_too_dark;dynamic_range_low,1.1555989658518229e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.00034204101561837103,,
fit_004_03_laser,004,laser,1,fit/laser 004.tif,bdfc7b1833b7d4f779a19b0897f490b72de208493c8984172bf63500f3bb4556,2298,,821747555050,,1786780241837798400,7806951254900,320.0,0.0,Mono8,0,0,4096,3000,False,dynamic_range_low,0.09245076775550842,0.0,0.0,1.0,10.0,1.3020833333333333e-06,0.9985132649739583,7.646142984973583,0.72,
