u,v,Xc_mm,Yc_mm,Zc_mm,Xg_mm,Yg_mm,Zg_mm
2133.089131,107.000000,6.123442,-136.569533,713.238744,6.107344,136.572288,0.496332
2133.116796,108.000000,6.126222,-136.474788,713.252482,6.110771,136.477657,0.481958
2133.133654,109.000000,6.127921,-136.379377,713.262764,6.112964,136.382334,0.470983
2133.132383,110.000000,6.127809,-136.282856,713.267248,6.113088,136.285853,0.465709
2133.102330,111.000000,6.124820,-136.184575,713.262529,6.109926,136.187537,0.469487
2133.037640,112.000000,6.118369,-136.084182,713.246733,6.102812,136.087018,0.484156
2132.951649,113.000000,6.109790,-135.982495,713.224128,6.093266,135.985149,0.505523
2132.888211,114.000000,6.103465,-135.882188,713.208732,6.086295,135.884720,0.519799
2132.971364,115.000000,6.111789,-135.790813,713.240202,6.096054,135.793605,0.487988
2133.078025,116.000000,6.122464,-135.700860,713.279189,6.108496,135.703974,0.448783
2133.120835,117.000000,6.126757,-135.607013,713.297761,6.113651,135.610283,0.429655
2133.113803,118.000000,6.126069,-135.510133,713.300395,6.113117,135.513427,0.426201
2133.087772,119.000000,6.123482,-135.412098,713.296952,6.110414,135.415368,0.428723
2133.039760,120.000000,6.118698,-135.312730,713.286480,6.105202,135.315917,0.438158
2132.967181,121.000000,6.111459,-135.211876,713.268152,6.097187,135.214916,0.455318
2132.916934,122.000000,6.106452,-135.112380,713.256964,6.091721,135.115332,0.465456
2132.907237,123.000000,6.105497,-135.015342,713.258740,6.090882,135.018312,0.462846
2132.940488,124.000000,6.108835,-134.920903,713.274247,6.094945,134.924003,0.446732
2133.012422,125.000000,6.116039,-134.828799,713.302123,6.103424,134.832130,0.418455
2133.053867,126.000000,6.120196,-134.734845,713.320250,6.108422,134.738328,0.399765
2132.968429,127.000000,6.111671,-134.633225,713.297802,6.098939,134.636527,0.420977
2132.780960,128.000000,6.092951,-134.525455,713.242733,6.077812,134.528311,0.474269
2132.714558,129.000000,6.086331,-134.425000,713.226375,6.070502,134.427725,0.489493
2132.784864,130.000000,6.093370,-134.332785,713.253720,6.078793,134.335737,0.461737
2132.860228,131.000000,6.100916,-134.240868,713.282684,6.087661,134.244059,0.432390
2132.889889,132.000000,6.103895,-134.146193,713.297035,6.091314,134.149505,0.417412
2132.882490,133.000000,6.103170,-134.049287,713.299536,6.090738,134.052623,0.414090
2132.835227,134.000000,6.098461,-133.949985,713.289288,6.085611,133.953240,0.423304
2132.895417,135.000000,6.104491,-133.857136,713.313398,6.092749,133.860592,0.398730
2133.154063,136.000000,6.130358,-133.776189,713.400977,6.122540,133.780364,0.311738
2133.492238,137.000000,6.164183,-133.699991,713.514019,6.161420,133.705094,0.199705
2133.873296,138.000000,6.202308,-133.626340,713.640820,6.205212,133.632483,0.074140
2134.120084,139.000000,6.227012,-133.544616,713.724677,6.233675,133.551449,-0.009193
2134.257080,140.000000,6.240735,-133.456297,713.773400,6.249598,133.463531,-0.057972
2134.260078,141.000000,6.241050,-133.359946,713.779222,6.250209,133.367231,-0.064562
2134.210553,142.000000,6.236110,-133.260453,713.768227,6.244818,133.267651,-0.054613
2134.183837,143.000000,6.233452,-133.162325,713.764533,6.242033,133.169497,-0.051845
2134.194328,144.000000,6.234517,-133.066421,713.772751,6.243500,133.073663,-0.060790
2134.197307,145.000000,6.234830,-132.970066,713.778563,6.244109,132.977359,-0.067370
2134.175699,146.000000,6.232684,-132.872244,713.776502,6.241908,132.879523,-0.066207
2134.152228,147.000000,6.230351,-132.774312,713.773843,6.239494,132.781572,-0.064456
2134.144139,148.000000,6.229556,-132.677296,713.776108,6.238837,132.684578,-0.067547
2134.137241,149.000000,6.228882,-132.580350,713.778753,6.238317,132.587658,-0.071013
2134.118713,150.000000,6.227043,-132.482712,713.777674,6.236468,132.490014,-0.070815
2134.087099,151.000000,6.223895,-132.384298,713.772403,6.233123,132.391560,-0.066496
2134.053251,152.000000,6.220524,-132.285752,713.766417,6.229524,132.292969,-0.061473
2134.023869,153.000000,6.217599,-132.187473,713.761860,6.226434,132.194656,-0.057854
2133.996621,154.000000,6.214889,-132.089322,713.757985,6.223588,132.096476,-0.054907
2133.973007,155.000000,6.212541,-131.991387,713.755272,6.221158,131.998522,-0.053103
2133.965120,156.000000,6.211767,-131.894384,713.757592,6.220524,131.901541,-0.056249
2133.979592,157.000000,6.213231,-131.798703,713.767071,6.222445,131.805941,-0.066434
2133.988618,158.000000,6.214149,-131.702697,713.774804,6.223744,131.710002,-0.074903
2133.961853,159.000000,6.211486,-131.604576,713.771078,6.220954,131.611853,-0.072102
2133.886982,160.000000,6.204011,-131.503617,713.751950,6.212666,131.510741,-0.054155
2133.789378,161.000000,6.194262,-131.401323,713.725546,6.201783,131.408235,-0.029051
2133.753149,162.000000,6.190653,-131.302653,713.718788,6.197911,131.309513,-0.023268
2133.761823,163.000000,6.191536,-131.206629,713.726402,6.199169,131.213554,-0.031620
2133.762811,164.000000,6.191650,-131.110150,713.731555,6.199549,131.117120,-0.037552
2133.749013,165.000000,6.190285,-131.012801,713.731974,6.198240,131.019778,-0.038827
2133.735731,166.000000,6.188972,-130.915482,713.732557,6.196989,130.922467,-0.040264
2133.745570,167.000000,6.189971,-130.819520,713.740541,6.198380,130.826574,-0.048979
2133.757517,168.000000,6.191182,-130.723680,713.749198,6.200012,130.730807,-0.058357
2133.727932,169.000000,6.188237,-130.625403,713.744558,6.196899,130.632496,-0.054658
2133.657900,170.000000,6.181247,-130.524759,713.726971,6.189166,130.531711,-0.038225
2133.589542,171.000000,6.174425,-130.424218,713.709920,6.181624,130.431034,-0.022318
2133.565896,172.000000,6.172075,-130.326296,713.707179,6.179189,130.333093,-0.020486
2133.571341,173.000000,6.172635,-130.230075,713.713749,6.180078,130.236929,-0.027811
2133.567246,174.000000,6.172240,-130.133295,713.717264,6.179876,130.140181,-0.032131
2133.544456,175.000000,6.169976,-130.035423,713.714794,6.177540,130.042293,-0.030565
2133.511303,176.000000,6.166675,-129.936949,713.709006,6.174019,129.943774,-0.025737
2133.479536,177.000000,6.163513,-129.838556,713.703661,6.170657,129.845341,-0.021343
2133.478291,178.000000,6.163404,-129.741942,713.708084,6.170781,129.748767,-0.026556
2133.552521,179.000000,6.170843,-129.649718,713.736664,6.179527,129.656779,-0.055527
2133.642698,180.000000,6.179878,-129.558413,713.770350,6.190094,129.565753,-0.089521
2133.726852,181.000000,6.188312,-129.466749,713.802110,6.199975,129.474352,-0.121619
2133.798798,182.000000,6.195525,-129.374369,713.829962,6.208461,129.382203,-0.149875
2133.834754,183.000000,6.199137,-129.279893,713.846292,6.212836,129.287864,-0.166799
2133.818271,184.000000,6.197503,-129.182374,713.845830,6.211219,129.190344,-0.167208
2133.755868,185.000000,6.191276,-129.082195,713.830665,6.204355,129.090044,-0.153157
2133.671584,186.000000,6.182859,-128.980753,713.808494,6.194992,128.988425,-0.132215
2133.595199,187.000000,6.175233,-128.879776,713.788853,6.186531,128.887290,-0.113761
2133.547729,188.000000,6.170500,-128.780474,713.778467,6.181374,128.787907,-0.104410
2133.500362,189.000000,6.165777,-128.681182,713.768114,6.176229,128.688533,-0.095091
2133.509614,190.000000,6.166718,-128.585159,713.775885,6.177552,128.592576,-0.103597
2133.444383,191.000000,6.160209,-128.484840,713.759812,6.170366,128.492129,-0.088652
2133.407001,192.000000,6.156485,-128.386130,713.752652,6.166362,128.393364,-0.082474
2133.396802,193.000000,6.155480,-128.288986,713.754193,6.165463,128.296237,-0.084852
2133.387672,194.000000,6.154582,-128.191904,713.756075,6.164685,128.199173,-0.087566
2133.383282,195.000000,6.154158,-128.095094,713.759473,6.164449,128.102394,-0.091771
2133.399599,196.000000,6.155805,-127.999472,713.769498,6.166579,128.006857,-0.102494
2133.418190,197.000000,6.157680,-127.903978,713.780251,6.168968,127.911455,-0.113932
2133.405347,198.000000,6.156410,-127.806679,713.780939,6.167766,127.814165,-0.115473
2133.341520,199.000000,6.150042,-127.706459,713.765307,6.160741,127.713819,-0.100961
2133.247675,200.000000,6.140672,-127.604524,713.740066,6.150287,127.611682,-0.077000
2133.187367,201.000000,6.134656,-127.504515,713.725560,6.143665,127.511557,-0.063595
2133.178648,202.000000,6.133799,-127.407459,713.727565,6.142934,127.414521,-0.066430
2133.208099,203.000000,6.136759,-127.312583,713.741785,6.146563,127.319765,-0.081279
2133.258301,204.000000,6.141795,-127.218888,713.762647,6.152561,127.226243,-0.102660
2133.297576,205.000000,6.145738,-127.124564,713.780012,6.157312,127.132064,-0.120601
2133.303825,206.000000,6.146378,-127.028353,713.786803,6.158291,127.035912,-0.128144
2133.276926,207.000000,6.143703,-126.930253,713.782983,6.155484,126.937784,-0.125249
2133.243627,208.000000,6.140388,-126.831789,713.777113,6.151945,126.839276,-0.120339
2133.212381,209.000000,6.137278,-126.733445,713.771900,6.148641,126.740892,-0.116074
2133.174940,210.000000,6.133549,-126.634749,713.764702,6.144630,126.642141,-0.109858
2133.135860,211.000000,6.129656,-126.535963,713.756979,6.140431,126.543295,-0.103125
2133.100677,212.000000,6.126152,-126.437400,713.750502,6.136677,126.444682,-0.097618
2133.070417,213.000000,6.123142,-126.339119,713.745600,6.133486,126.346364,-0.093659
2133.051136,214.000000,6.121229,-126.241460,713.744212,6.131549,126.248697,-0.093156
2133.030193,215.000000,6.119150,-126.143708,713.742290,6.129422,126.150933,-0.092128
2132.969802,216.000000,6.113126,-126.043726,713.727741,6.122789,126.050835,-0.078682
2132.872488,217.000000,6.103411,-125.941662,713.701376,6.111941,125.948558,-0.053614
2132.771696,218.000000,6.093349,-125.839409,713.673899,6.100697,125.846084,-0.027452
2132.744947,219.000000,6.090690,-125.741341,713.670116,6.097907,125.747988,-0.024593
2132.825070,220.000000,6.098715,-125.649297,713.700531,6.107319,125.656197,-0.055370
2132.891933,221.000000,6.105415,-125.556499,713.726703,6.115218,125.563616,-0.081974
2132.889236,222.000000,6.105161,-125.459779,713.730613,6.115174,125.466931,-0.086682
2132.851346,223.000000,6.101387,-125.361079,713.723259,6.111112,125.368174,-0.080312
2132.814823,224.000000,6.097751,-125.262458,713.716342,6.107205,125.269500,-0.074371
2132.790415,225.000000,6.095325,-125.164519,713.713300,6.104682,125.171539,-0.072242
2132.775296,226.000000,6.093829,-125.067102,713.713230,6.103220,125.074125,-0.073036
2132.772739,227.000000,6.093588,-124.970390,713.717180,6.103191,124.977448,-0.077782
2132.780605,228.000000,6.094389,-124.874260,713.724464,6.104353,124.881382,-0.085809
2132.788738,229.000000,6.095217,-124.778144,713.731832,6.105546,124.785329,-0.093919
2132.795255,230.000000,6.095884,-124.681935,713.738683,6.106554,124.689180,-0.101519
2132.810496,231.000000,6.097423,-124.586213,713.748324,6.108558,124.593539,-0.111864
2132.834351,232.000000,6.099823,-124.490969,713.760721,6.111545,124.498400,-0.124920
2132.838246,233.000000,6.100227,-124.394607,713.766730,6.112254,124.402091,-0.131691
2132.781920,234.000000,6.094611,-124.294887,713.753462,6.106085,124.302265,-0.119505
2132.688830,235.000000,6.085319,-124.193122,713.728429,6.095719,124.200298,-0.095746
2132.603869,236.000000,6.076840,-124.091816,713.705998,6.086282,124.098813,-0.074546
2132.542577,237.000000,6.070728,-123.991834,713.691141,6.079547,123.998712,-0.060795
2132.490725,238.000000,6.065560,-123.892381,713.679305,6.073891,123.899165,-0.050016
2132.507802,239.000000,6.067282,-123.796758,713.689523,6.076104,123.803630,-0.060928
2132.473889,240.000000,6.063907,-123.698304,713.683424,6.072495,123.705129,-0.055792
2132.521886,241.000000,6.068720,-123.604393,713.703535,6.078238,123.611386,-0.076434
2132.497351,242.000000,6.066282,-123.506458,713.700435,6.075700,123.513429,-0.074247
2132.512632,243.000000,6.067825,-123.410729,713.710075,6.077707,123.417781,-0.084591
2132.524698,244.000000,6.069046,-123.314819,713.718685,6.079348,123.321945,-0.093921
2132.536525,245.000000,6.070243,-123.218893,713.727218,6.080961,123.226093,-0.103176
2132.534919,246.000000,6.070097,-123.122224,713.731450,6.081040,123.129461,-0.108201
2132.491694,247.000000,6.065791,-123.023257,713.722363,6.076368,123.030423,-0.100126
2132.482218,248.000000,6.064859,-122.926153,713.724076,6.075549,122.933336,-0.102672
2132.422228,249.000000,6.058877,-122.826266,713.709622,6.068963,122.833334,-0.089318
2132.371273,250.000000,6.053799,-122.726880,713.698059,6.063408,122.733857,-0.078807
2132.309885,251.000000,6.047678,-122.626924,713.683158,6.056663,122.633783,-0.065012
2132.247951,252.000000,6.041503,-122.526943,713.668081,6.049856,122.533681,-0.051045
2132.204729,253.000000,6.037198,-122.427993,713.658990,6.045185,122.434660,-0.042966
2132.193016,254.000000,6.036043,-122.330775,713.659980,6.044110,122.337453,-0.044801
2132.201757,255.000000,6.036931,-122.234678,713.667513,6.045370,122.241421,-0.053072
2132.215259,256.000000,6.038295,-122.138839,713.676568,6.047173,122.145660,-0.062840
2132.249548,257.000000,6.041737,-122.044137,713.692274,6.051350,122.051090,-0.079150
2132.312660,258.000000,6.048060,-121.951007,713.717202,6.058816,121.958167,-0.104530
2132.386690,259.000000,6.055474,-121.858467,713.745624,6.067530,121.865863,-0.133348
2132.426547,260.000000,6.059473,-121.764054,713.763111,6.072342,121.771596,-0.151410
2132.392488,261.000000,6.056084,-121.665602,713.756942,6.068716,121.673097,-0.146203
2132.324067,262.000000,6.049259,-121.565278,713.739775,6.061167,121.572636,-0.130180
2132.273550,263.000000,6.044225,-121.465935,713.728338,6.055662,121.473202,-0.119793
2132.253457,264.000000,6.042232,-121.368251,713.726635,6.053630,121.375507,-0.118980
2132.251760,265.000000,6.042077,-121.271568,713.730818,6.053698,121.278862,-0.123956
2132.258117,266.000000,6.042727,-121.175322,713.737577,6.054686,121.182675,-0.131465
2132.239407,267.000000,6.040872,-121.077713,713.736313,6.052812,121.085059,-0.131084
2132.182796,268.000000,6.035229,-120.978048,713.722920,6.046611,120.985287,-0.118773
2132.121587,269.000000,6.029127,-120.878138,713.708056,6.039886,120.885258,-0.105014
2132.086442,270.000000,6.025629,-120.779643,713.701531,6.036136,120.786714,-0.099458
2132.086894,271.000000,6.025689,-120.683078,713.706394,6.036449,120.690192,-0.105103
2132.118417,272.000000,6.028854,-120.588192,713.721199,6.040309,120.595430,-0.120526
2132.138537,273.000000,6.030880,-120.492686,713.732354,6.042867,120.500018,-0.132360
2132.103832,274.000000,6.027427,-120.394216,713.725965,6.039167,120.401499,-0.126937
2132.043014,275.000000,6.021363,-120.294339,713.711219,6.032486,120.301505,-0.113295
2131.985083,276.000000,6.015589,-120.194622,713.697397,6.026135,120.201679,-0.100561
2131.951695,277.000000,6.012267,-120.096231,713.691426,6.022585,120.103242,-0.095550
2131.947039,278.000000,6.011817,-119.999389,713.694648,6.022315,120.006429,-0.099580
2131.951573,279.000000,6.012285,-119.903039,713.700808,6.023094,119.910134,-0.106501
2131.949748,280.000000,6.012117,-119.806347,713.704933,6.023146,119.813478,-0.111419
2131.935858,281.000000,6.010744,-119.709006,713.705197,6.021822,119.716142,-0.112540
2131.915175,282.000000,6.008692,-119.611300,713.703286,6.019722,119.618425,-0.111522
2131.900166,283.000000,6.007207,-119.513900,713.703190,6.018270,119.521026,-0.112288
2131.901790,284.000000,6.007384,-119.417390,713.708413,6.018717,119.424563,-0.118288
2131.914924,285.000000,6.008712,-119.321495,713.717319,6.020476,119.328744,-0.127909
2131.919247,286.000000,6.009158,-119.225127,713.723405,6.021231,119.232429,-0.134757
2131.893129,287.000000,6.006563,-119.127130,713.719749,6.018510,119.134405,-0.132022
2131.832225,288.000000,6.000492,-119.027278,713.704963,6.011820,119.034436,-0.118339
2131.764214,289.000000,5.993711,-118.927051,713.687902,6.004319,118.934072,-0.102419
2131.700588,290.000000,5.987369,-118.827063,713.672244,5.997318,118.833959,-0.087879
2131.639474,291.000000,5.981278,-118.727213,713.657389,5.990605,118.733991,-0.074129
2131.579857,292.000000,5.975337,-118.627446,713.643013,5.984062,118.634110,-0.060849
2131.553369,293.000000,5.972705,-118.529445,713.639234,5.981300,118.536082,-0.057993
2131.602693,294.000000,5.977647,-118.435472,713.659705,5.987189,118.442279,-0.078990
2131.681563,295.000000,5.985542,-118.343062,713.689629,5.996449,118.350117,-0.109285
2131.726170,296.000000,5.990014,-118.248827,713.708591,6.001800,118.256040,-0.128798
2131.714113,297.000000,5.988824,-118.151584,713.709424,6.000684,118.158808,-0.130478
2131.664486,298.000000,5.983880,-118.052352,713.698235,5.995281,118.059487,-0.120334
2131.608045,299.000000,5.978256,-117.952763,713.684866,5.989100,117.959792,-0.108044
2131.559783,300.000000,5.973449,-117.853610,713.674112,5.983853,117.860555,-0.098328
2131.521252,301.000000,5.969615,-117.754974,713.666472,5.979716,117.761859,-0.091673
2131.500350,302.000000,5.967541,-117.657271,713.664469,5.977591,117.664143,-0.090564
2131.515079,303.000000,5.969027,-117.561447,713.673864,5.979531,117.568399,-0.100666
2131.554964,304.000000,5.973027,-117.466945,713.691306,5.984342,117.474043,-0.118684
2131.571659,305.000000,5.974710,-117.371219,713.701328,5.986507,117.378402,-0.129403
2131.538374,306.000000,5.971399,-117.272861,713.695359,5.982969,117.279999,-0.124393
2131.546494,307.000000,5.972225,-117.176681,713.702636,5.984155,117.183881,-0.132411
2131.482974,308.000000,5.965894,-117.076737,713.686992,5.977166,117.083813,-0.117884
2131.424128,309.000000,5.960030,-116.977043,713.672843,5.970711,116.984007,-0.104828
2131.383217,310.000000,5.955958,-116.878294,713.664431,5.966303,116.885192,-0.097414
2131.372181,311.000000,5.954870,-116.781111,713.665575,5.965303,116.788022,-0.099400
2131.381854,312.000000,5.955851,-116.685012,713.673342,5.966666,116.691989,-0.107901
2131.414260,313.000000,5.959103,-116.590099,713.688381,5.970623,116.597203,-0.123555
2131.481156,314.000000,5.965801,-116.496985,713.714453,5.978516,116.504305,-0.150062
2131.481347,315.000000,5.965835,-116.400382,713.719184,5.978797,116.407744,-0.155576
2131.522013,316.000000,5.969912,-116.305888,713.736864,5.983696,116.313398,-0.173828
2131.510773,317.000000,5.968804,-116.208685,713.737936,5.982673,116.216207,-0.175743
2131.544083,318.000000,5.972147,-116.113802,713.753261,5.986734,116.121452,-0.191678
2131.487412,319.000000,5.966500,-116.014233,713.739794,5.980525,116.021776,-0.179292
2131.431130,320.000000,5.960892,-115.914688,713.726452,5.974362,115.922125,-0.167029
2131.365231,321.000000,5.954324,-115.814647,713.710032,5.967102,115.821954,-0.151738
2131.295496,322.000000,5.947372,-115.714412,713.692385,5.959404,115.721578,-0.135240
2131.238422,323.000000,5.941686,-115.614839,713.678788,5.953151,115.621897,-0.122726
2131.199279,324.000000,5.937791,-115.516198,713.670927,5.948944,115.523195,-0.115853
2131.169072,325.000000,5.934788,-115.418023,713.665922,5.945756,115.424982,-0.111792
2131.137571,326.000000,5.931657,-115.319782,713.660503,5.942421,115.326699,-0.107322
2131.104933,327.000000,5.928411,-115.221483,713.654720,5.938957,115.228357,-0.102493
2131.074708,328.000000,5.925407,-115.123312,713.649707,5.935767,115.130148,-0.098422
2131.051977,329.000000,5.923152,-115.025528,713.647090,5.933432,115.032346,-0.096709
2131.044383,330.000000,5.922408,-114.928525,713.649313,5.932825,114.935364,-0.099757
2131.056908,331.000000,5.923674,-114.832558,713.657971,5.934512,114.839471,-0.109133
2131.079359,332.000000,5.925931,-114.737099,713.669803,5.937331,114.744113,-0.121632
2131.086235,333.000000,5.926632,-114.640837,713.676652,5.938374,114.647909,-0.129230
2131.072000,334.000000,5.925225,-114.543488,713.676747,5.937008,114.550565,-0.130183
2131.056696,335.000000,5.923711,-114.446085,713.676499,5.935520,114.453163,-0.130800
2131.044780,336.000000,5.922536,-114.348856,713.677333,5.934419,114.355944,-0.132481
2131.022412,337.000000,5.920317,-114.251091,713.674823,5.932126,114.258162,-0.130873
2130.993223,338.000000,5.917416,-114.152978,713.670131,5.929054,114.160013,-0.127117
2130.974267,339.000000,5.915538,-114.055389,713.668710,5.927149,114.062417,-0.126579
2130.948317,340.000000,5.912961,-113.957444,713.665051,5.924447,113.964445,-0.123841
2130.888103,341.000000,5.906962,-113.857751,713.650432,5.917837,113.864635,-0.110320
2130.812731,342.000000,5.899450,-113.757289,713.630964,5.909497,113.764017,-0.092031
2130.779529,343.000000,5.896149,-113.658981,713.624983,5.905968,113.665664,-0.087007
2130.774313,344.000000,5.895643,-113.562101,713.627952,5.905631,113.568811,-0.090788
2130.766377,345.000000,5.894865,-113.465081,713.630049,5.904983,113.471812,-0.093711
2130.733236,346.000000,5.891571,-113.366779,713.624084,5.901461,113.373465,-0.088704
2130.685437,347.000000,5.886812,-113.267736,713.613431,5.896266,113.274337,-0.079084
2130.679582,348.000000,5.886242,-113.170823,713.616191,5.895856,113.177450,-0.082659
2130.709574,349.000000,5.889252,-113.075727,713.630414,5.899534,113.082474,-0.097510
2130.732200,350.000000,5.891526,-112.980255,713.642280,5.902372,112.987102,-0.110043
2130.749145,351.000000,5.893233,-112.884492,713.652329,5.904562,112.891424,-0.120788
2130.769353,352.000000,5.895265,-112.788891,713.663420,5.907124,112.795918,-0.132558
2130.784581,353.000000,5.896801,-112.693036,713.672918,5.909119,112.700144,-0.142761
2130.779354,354.000000,5.896293,-112.596146,713.675872,5.908780,112.603281,-0.146527
2130.743858,355.000000,5.892763,-112.497728,713.669143,5.904988,112.504811,-0.140768
2130.688111,356.000000,5.887211,-112.398292,713.655937,5.898887,112.405271,-0.128637
2130.653185,357.000000,5.883739,-112.299908,713.649388,5.895160,112.306836,-0.123055
2130.666523,358.000000,5.885085,-112.203954,713.658275,5.896939,112.210958,-0.132657
2130.690482,359.000000,5.887492,-112.108532,713.670559,5.899928,112.115640,-0.145601
2130.680434,360.000000,5.886504,-112.011399,713.671964,5.899039,112.018521,-0.147843
2130.620053,361.000000,5.880489,-111.911739,713.657270,5.892409,111.918745,-0.134248
2130.559223,362.000000,5.874430,-111.812062,713.642432,5.885728,111.818949,-0.120511
2130.562054,363.000000,5.874727,-111.715577,713.647953,5.886308,111.722513,-0.126802
2130.570344,364.000000,5.875570,-111.619365,713.655218,5.887510,111.626363,-0.134809
2130.539368,365.000000,5.872492,-111.521187,713.649925,5.884234,111.528145,-0.130462
