scan_px,center_median_px,center_sigma_px,z_median_mm,z_sigma_mm,valid_fraction,z_valid_fraction,stable
83,nan,0.0,nan,0.0,0.0,0.0,False
84,nan,0.0,nan,0.0,0.0,0.0,False
85,nan,0.0,nan,0.0,0.0,0.0,False
86,nan,0.0,nan,0.0,0.0,0.0,False
87,nan,0.0,nan,0.0,0.0,0.0,False
88,nan,0.0,nan,0.0,0.0,0.0,False
89,nan,0.0,nan,0.0,0.0,0.0,False
90,2166.0112559124827,0.04531336231294176,nan,0.0,0.04,0.0,False
91,nan,0.0,nan,0.0,0.0,0.0,False
92,nan,0.0,nan,0.0,0.0,0.0,False
93,nan,0.0,nan,0.0,0.0,0.0,False
94,nan,0.0,nan,0.0,0.0,0.0,False
95,nan,0.0,nan,0.0,0.0,0.0,False
96,2165.844957217574,0.020328994255334572,nan,0.0,0.7,0.0,False
97,nan,0.0,nan,0.0,0.0,0.0,False
98,nan,0.0,nan,0.0,0.0,0.0,False
99,nan,0.0,nan,0.0,0.0,0.0,False
100,nan,0.0,nan,0.0,0.0,0.0,False
101,nan,0.0,nan,0.0,0.0,0.0,False
102,nan,0.0,nan,0.0,0.0,0.0,False
103,2165.7918847352266,0.026491698583010287,nan,0.0,0.48,0.0,False
104,nan,0.0,nan,0.0,0.0,0.0,False
105,nan,0.0,nan,0.0,0.0,0.0,False
106,2165.68097576499,0.0,nan,0.0,0.02,0.0,False
107,2165.5951230823994,0.005788658908728741,nan,0.0,0.04,0.0,False
108,nan,0.0,nan,0.0,0.0,0.0,False
109,2165.505834043026,0.0,nan,0.0,0.02,0.0,False
110,2165.511737972498,0.023578934174770128,nan,0.0,1.0,0.0,False
111,2165.531605809927,0.025050864705649448,nan,0.0,0.84,0.0,False
112,nan,0.0,nan,0.0,0.0,0.0,False
113,nan,0.0,nan,0.0,0.0,0.0,False
114,2165.646502047777,0.024178776517591625,nan,0.0,0.46,0.0,False
115,nan,0.0,nan,0.0,0.0,0.0,False
116,nan,0.0,nan,0.0,0.0,0.0,False
117,2165.59482973814,0.0,nan,0.0,0.02,0.0,False
118,nan,0.0,nan,0.0,0.0,0.0,False
119,nan,0.0,nan,0.0,0.0,0.0,False
120,nan,0.0,nan,0.0,0.0,0.0,False
121,2165.3361828923225,0.019444415240702798,nan,0.0,0.76,0.0,False
122,2165.3859385252,0.0,nan,0.0,0.02,0.0,False
123,2165.4003831744194,0.025296439929495852,nan,0.0,0.86,0.0,False
124,2165.415957659483,0.027159171009261032,nan,0.0,0.7,0.0,False
125,nan,0.0,nan,0.0,0.0,0.0,False
126,nan,0.0,nan,0.0,0.0,0.0,False
127,nan,0.0,nan,0.0,0.0,0.0,False
128,2165.2181337326765,0.030333082663261665,nan,0.0,0.7,0.0,False
129,nan,0.0,nan,0.0,0.0,0.0,False
130,nan,0.0,nan,0.0,0.0,0.0,False
131,2165.2060225605965,0.025146365927771683,nan,0.0,0.92,0.0,False
132,nan,0.0,nan,0.0,0.0,0.0,False
133,nan,0.0,nan,0.0,0.0,0.0,False
134,nan,0.0,nan,0.0,0.0,0.0,False
135,2132.971892672591,0.009327297811301453,0.3746800783075628,0.002933311791936716,1.0,1.0,False
136,2132.999704460686,0.010169195280542807,0.3602870754546643,0.0031981954415152398,1.0,1.0,False
137,2133.016426442191,0.009860518700110748,0.3493825142018636,0.0031012106413388146,1.0,1.0,False
138,2133.003201561165,0.010242854580263623,0.34789738951582194,0.0032214590965848056,1.0,1.0,False
139,2132.9339209906757,0.009997007639501607,0.36404276740171326,0.0031439762765287493,1.0,1.0,False
140,2132.837639130652,0.010156554997034339,0.38867943339585054,0.0031939156079774014,1.0,1.0,False
141,2132.748334109783,0.011787865031887465,0.4111213721927811,0.0037066496007874925,1.0,1.0,False
142,2132.714083865285,0.01337711857012452,0.41625176048506773,0.004206295523814042,1.0,1.0,False
143,2132.7832865193486,0.012173269115129498,0.38885253353606686,0.003828034400094947,1.0,1.0,False
144,2132.8998068720102,0.010148489300285576,0.34657143339211416,0.0031916901337233866,1.0,1.0,False
145,2132.9839566620067,0.009524172880115991,0.3144682363050606,0.0029956053177008536,1.0,1.0,False
146,2132.9782831333578,0.009647238588164195,0.310616574210826,0.0030343311951925543,1.0,1.0,False
147,2132.8853842429817,0.009475987929489258,0.33419991072094035,0.0029802526701295947,1.0,1.0,False
148,2132.7620283961296,0.009185664847074627,0.3673605716457473,0.0028886586609965376,1.0,1.0,False
149,2132.6441843658686,0.008827723499965955,0.3987856952062998,0.002775833451033157,1.0,1.0,False
150,2132.596787303686,0.00853185398036552,0.40805847716711696,0.002682718225320711,1.0,1.0,False
151,2132.6747644394636,0.008918770488563219,0.3779089579946344,0.002804603890548011,1.0,1.0,False
152,2132.6929757893085,0.010537292989620743,0.3665532033823524,0.003313662620131637,1.0,1.0,False
153,2132.635822445154,0.012572125886800551,0.37889799228537413,0.003953402939882773,1.0,1.0,False
154,2132.5335341095924,0.01424360798676838,0.40543544885514393,0.004478650548924946,1.0,1.0,False
155,2132.4836052954197,0.013821654027103772,0.4155091655705405,0.004345831449364386,1.0,1.0,False
156,2132.4313192665577,0.012399450590609165,0.4263246964159748,0.003898520142344305,1.0,1.0,False
157,2132.4717984497547,0.012394262959572884,0.4079743788420842,0.003897073528626232,1.0,1.0,False
158,2132.5116237848997,0.016851544563977056,0.38982993349759454,0.005298858387317692,1.0,1.0,False
159,2132.615999042988,0.012747725817321896,0.3513871847277983,0.004008816044590188,1.0,1.0,False
160,2132.6653188169003,0.011319050380040174,0.33025648208581515,0.0035597405386670047,1.0,1.0,False
161,2132.6545575857162,0.011107268058889558,0.32802119462780865,0.0034931372216690515,1.0,1.0,False
162,2132.615618392825,0.012497617184882069,0.33464858952987697,0.0039302890277341926,1.0,1.0,False
163,2132.572520762682,0.016207254862374322,0.34258458976023576,0.005096755244467893,1.0,1.0,False
164,2132.5596286654472,0.019160889402637264,0.3410226575430215,0.006025595872472721,1.0,1.0,False
165,2132.581003382802,0.021054800891815547,0.3286855919703271,0.006621383726732563,1.0,1.0,False
166,2132.557179123163,0.012233361737177937,0.33056378594619673,0.0038471513832774775,1.0,1.0,False
167,2132.3435461074114,0.01462596782553809,0.3921286120610148,0.00459877224729707,1.0,1.0,False
168,2132.1674383729696,0.01357244738765645,0.44188619346067526,0.004266895870218029,1.0,1.0,False
169,2132.1431435644627,0.013238090266507489,0.4439143599241788,0.004161743670113108,1.0,1.0,False
170,2132.3008854687214,0.014079364226169925,0.3887116747135906,0.004426890661676376,1.0,1.0,False
171,2132.439974218607,0.01567071764609749,0.33936771437646485,0.004927921015674458,1.0,1.0,False
172,2132.4712523967028,0.01571691262126959,0.32392406273055485,0.004942636422624267,1.0,1.0,False
173,2132.458739295602,0.016880878497401938,0.32225262146261,0.0053086684024992855,1.0,1.0,False
174,2132.4437086880207,0.01852870147463914,0.3213739567603966,0.005826859636019554,1.0,1.0,False
175,2132.4242088645697,0.019216392000505362,0.32190182950569124,0.0060430978228438745,1.0,1.0,False
176,2132.391177728772,0.018023210244519427,0.32668598289927786,0.0056677919566952666,1.0,1.0,False
177,2132.365189820528,0.015318357181333253,0.32925624571345224,0.004817129347949554,1.0,1.0,False
178,2132.3908922970295,0.015538742913218835,0.31557247348337114,0.004886597793173081,1.0,1.0,False
179,2132.4175732135773,0.017904285281872143,0.3015816564449665,0.005630716761924915,1.0,1.0,False
180,2132.3702478706837,0.019198301962266486,0.31086561761668463,0.006037498126290464,1.0,1.0,False
181,2132.259379968047,0.018433004838440268,0.34013188522573046,0.005796314185689631,1.0,1.0,False
182,2132.1437387391925,0.017613571827624467,0.37089735152881076,0.005538133312890641,1.0,1.0,False
183,2132.0909957811236,0.01700174498805832,0.38188559791893795,0.00534555527745991,1.0,1.0,False
184,2132.0964471027255,0.015681440689987503,0.3745777672108943,0.004930505775583052,1.0,1.0,False
185,2132.102496832609,0.014007925987099884,0.367082770928846,0.0044043935517643126,1.0,1.0,False
186,2132.082395121455,0.011955365531402265,0.3678113498112907,0.003758997402367673,1.0,1.0,False
187,2132.0072025870904,0.009863027068429108,0.3858620260396606,0.0031009533837757634,1.0,1.0,False
188,2131.9391969088465,0.009780471714015158,0.40165324318400053,0.0030748467095145907,1.0,1.0,False
189,2131.9194143526256,0.010432337025564604,0.4022844572375561,0.003279765571811381,1.0,1.0,False
190,2131.959624905139,0.010534609955093902,0.38405551715970887,0.003312076587410563,1.0,1.0,False
191,2132.071941025555,0.0115860117721834,0.3431552037835104,0.003643045212768891,1.0,1.0,False
192,2132.150205053389,0.014424685752299146,0.3129597234025141,0.004535990035075593,1.0,1.0,False
193,2132.1160636022687,0.016389981067826253,0.3181110095379154,0.005153901848752782,1.0,1.0,False
194,2132.069947693497,0.017969392986515984,0.3270285557022703,0.005650394709879769,1.0,1.0,False
195,2132.0180769115686,0.01749543301415865,0.33775638924549867,0.005501167332719526,1.0,1.0,False
196,2131.9561159648,0.015890361026815538,0.3516574180280827,0.0049962486731057335,1.0,1.0,False
197,2131.883597768843,0.0142784069777634,0.36887807333556566,0.004489171320337754,1.0,1.0,False
198,2131.8604089543223,0.013560730333019936,0.3705900490733711,0.004263494294903349,1.0,1.0,False
199,2131.925463106483,0.01310216750135087,0.3445587696090229,0.004119610153902127,1.0,1.0,False
200,2131.990001793951,0.01276492184161352,0.31868895666644903,0.004013841061382516,1.0,1.0,False
201,2132.0346738174558,0.012377451049146091,0.2990658440788252,0.00389220160986428,1.0,1.0,False
202,2132.0706590749323,0.01131564359474139,0.2821746454323488,0.0035584554269245307,1.0,1.0,False
203,2132.092001967132,0.010465904030677488,0.2698886493840291,0.0032913346451930174,1.0,1.0,False
204,2132.0212712734938,0.00914921997005433,0.28655855107911066,0.002877113748392937,1.0,1.0,False
205,2131.8462508395314,0.008350128308840521,0.33602084335916516,0.0026254458925269062,1.0,1.0,False
206,2131.6284901946783,0.009557729178727556,0.39891292759926955,0.0030045876800485474,1.0,1.0,False
207,2131.5461560189724,0.01631804353640897,0.4192265836016418,0.005129387375475154,1.0,1.0,False
208,2131.6625456809998,0.011049381599708336,0.37707103331359804,0.0034737027272300344,1.0,1.0,False
209,2131.8114317283034,0.0112914223606362,0.3246943902551038,0.0035503086020361764,1.0,1.0,False
210,2131.879054389894,0.013152688968843897,0.2978654013103892,0.004135843582360329,1.0,1.0,False
211,2131.873077042401,0.014186184623077481,0.2941798463907048,0.0044608552535537055,1.0,1.0,False
212,2131.815204076469,0.014729520537172481,0.30681357031409107,0.004631517042412688,1.0,1.0,False
213,2131.75170879066,0.015287236903917457,0.32121558112476123,0.0048066549510377525,1.0,1.0,False
214,2131.6860417723656,0.014955282910646085,0.33630075208549215,0.00470205602245817,1.0,1.0,False
215,2131.5917361974716,0.014448607580701477,0.36038981022272765,0.004542413679132259,1.0,1.0,False
216,2131.494413495064,0.01393896852527918,0.3854265343168777,0.004381856503842118,1.0,1.0,False
217,2131.5446891337633,0.010305811373329072,0.3640638558242699,0.0032399122712933326,1.0,1.0,False
218,2131.641759932041,0.009526532747985603,0.3279886889513932,0.0029952215437747476,1.0,1.0,False
219,2131.6852811425924,0.010330349765916798,0.308748886659032,0.003248113451156589,1.0,1.0,False
220,2131.693817332387,0.01106810620480743,0.30050978479414425,0.003480147669954143,1.0,1.0,False
221,2131.696945786476,0.011490160865722202,0.29397202370711284,0.003612907973823875,1.0,1.0,False
222,2131.702220708132,0.011702444004078721,0.2867603463049022,0.003679714226716524,1.0,1.0,False
223,2131.656726524234,0.012633235724083924,0.2955133496481608,0.003972275676352097,1.0,1.0,False
224,2131.536612853408,0.013991145440856842,0.32772824876678897,0.004398817394936476,1.0,1.0,False
225,2131.4485202878714,0.014272412440261676,0.3498743802584272,0.004486949131875666,1.0,1.0,False
226,2131.3853802531958,0.013314064350901128,0.36417590069743255,0.004185474685067271,1.0,1.0,False
227,2131.3630746901035,0.011539105217774114,0.36564124600778314,0.0036274566989470806,1.0,1.0,False
228,2131.343343257904,0.010809029087191613,0.3662984504092037,0.0033979293259467284,1.0,1.0,False
229,2131.2827764451504,0.01079166970233511,0.37979338780752414,0.003392324589420582,1.0,1.0,False
230,2131.2619004398584,0.01168313424980691,0.38081244336387954,0.0036725261121113195,1.0,1.0,False
231,2131.4016748070717,0.013864390316669296,0.33132993479387096,0.004358785183928948,1.0,1.0,False
232,2131.7567454725504,0.012296982163545033,0.21414001909687386,0.00386728296645633,1.0,1.0,False
233,2131.9790749438107,0.012948493442498425,0.1386701334265581,0.004073039455965362,1.0,1.0,False
234,2132.2208057120442,0.012956772105199786,0.057081654775174684,0.004076573702243713,1.0,1.0,False
235,2132.5413012206554,0.012669695602558397,-0.04931205729781141,0.00398743530462721,1.0,1.0,False
236,2132.703592211008,0.01254271305858655,-0.1059342502400682,0.003948085603406495,1.0,1.0,False
237,2132.7846136912704,0.013500464023630667,-0.13697961881030096,0.004249921065897702,1.0,1.0,False
238,2132.8364618569613,0.013331949643851683,-0.15884203530504237,0.0041971147469141365,1.0,1.0,False
239,2132.8445169851184,0.01281107670037816,-0.16691727846654203,0.004033207759664333,1.0,1.0,False
240,2132.8159132376313,0.012670985868934687,-0.1634505323791018,0.003989044314919209,1.0,1.0,False
241,2132.7764949575067,0.01307872208058378,-0.15657823853172204,0.004117300972947924,1.0,1.0,False
242,2132.744927763939,0.013705221445617779,-0.1521766019600932,0.004314462837333492,1.0,1.0,False
243,2132.726376950741,0.014198251541009703,-0.1518715372776569,0.004469656216701311,1.0,1.0,False
244,2132.7010014802217,0.014170717242124833,-0.1494169939492167,0.004460936957643325,1.0,1.0,False
245,2132.6634572297335,0.013394480144494575,-0.14313075832961886,0.004216480581898839,1.0,1.0,False
246,2132.629775211215,0.01296616589036646,-0.13805938080929536,0.004081565132014945,1.0,1.0,False
247,2132.6082535237074,0.012842344451076003,-0.13681488172562695,0.004042560601466791,1.0,1.0,False
248,2132.6206667274237,0.01214687734315613,-0.14625151296525019,0.0038237228929879964,1.0,1.0,False
249,2132.6543322503567,0.011190682678770731,-0.16237745604769316,0.003522863589361633,1.0,1.0,False
250,2132.6939787715673,0.010916633567268071,-0.1803858274292338,0.0034367486136673976,1.0,1.0,False
251,2132.7128844708204,0.011633096251355921,-0.19186405269732631,0.0036624044172473653,1.0,1.0,False
252,2132.6905684769154,0.012467843441006791,-0.1903636566597129,0.003925177573981435,1.0,1.0,False
253,2132.6414036154747,0.012849729766193094,-0.1804097106995073,0.004045277936442007,1.0,1.0,False
254,2132.5659568458796,0.013356573646999645,-0.16218152505092576,0.004204602850019776,1.0,1.0,False
255,2132.526741027832,0.02812979039425599,-0.1553582514488312,0.00885476974728785,1.0,1.0,False
256,2132.4696337282658,0.014305413237382991,-0.14290224136811958,0.004503011687835879,1.0,1.0,False
257,2132.4255760759115,0.013092620219271175,-0.1345532689148854,0.0041211341611881915,1.0,1.0,False
258,2132.407362997532,0.011838707014735115,-0.1343383562206668,0.0037264136067925334,1.0,1.0,False
259,2132.39894631505,0.011294050280421169,-0.1372059189334891,0.00355499025124507,1.0,1.0,False
260,2132.3866269290447,0.011576647145770346,-0.13884395151006856,0.003643939788942552,1.0,1.0,False
261,2132.381388127804,0.012113146253874496,-0.14270962577450064,0.003812838068648453,1.0,1.0,False
262,2132.3841301202774,0.012607407628405213,-0.1490863458301419,0.003968465044000728,1.0,1.0,False
263,2132.3735219687223,0.012769880985328557,-0.1512597469342154,0.004019615415943559,1.0,1.0,False
264,2132.3388385772705,0.012242071747272563,-0.14585388825776135,0.003853395929081101,1.0,1.0,False
265,2132.280953243375,0.011057274937571273,-0.13314409612144118,0.0034803195726896305,1.0,1.0,False
266,2132.2215444892645,0.010040999922785765,-0.11995430878511115,0.0031603154383761053,1.0,1.0,False
267,2132.174953825772,0.009942226068981751,-0.11079827579379753,0.0031291312513694104,1.0,1.0,False
268,2132.132735274732,0.0104549207298108,-0.1030174763860714,0.0032904089185463543,1.0,1.0,False
269,2132.091094918549,0.01100487061198938,-0.09541779774440329,0.003463398897681638,1.0,1.0,False
270,2132.046739935875,0.011308242795875518,-0.08696295494712558,0.003558774164776382,1.0,1.0,False
271,2132.0259834770113,0.011192772451213645,-0.0859337527513162,0.003522406458615506,1.0,1.0,False
272,2132.0487160030752,0.010763385744741111,-0.09858975542238113,0.0033873828650474035,1.0,1.0,False
273,2132.072638425976,0.010637234540396284,-0.11161949920602865,0.0033477889444432627,1.0,1.0,False
274,2132.059668917209,0.010376943523168269,-0.11303758473638936,0.0032658664269096644,1.0,1.0,False
275,2132.0205976646394,0.010026137843226184,-0.10623985210656883,0.0031553864470251053,1.0,1.0,False
276,2131.979114980437,0.01045791518593832,-0.09868232656288001,0.003291186693457249,1.0,1.0,False
277,2131.957236599177,0.01198747025149975,-0.0972934546729789,0.0037725107372729902,1.0,1.0,False
278,2131.9612618386745,0.013007930709044838,-0.10405552869093526,0.004093712298249443,1.0,1.0,False
279,2131.9856099947356,0.012526876264538566,-0.11721254668049141,0.003942451046314257,1.0,1.0,False
280,2132.019481487572,0.011232927401959063,-0.1333661428720916,0.003535366701832182,1.0,1.0,False
281,2132.0439870152622,0.010289750579351923,-0.14657135980979774,0.0032386286373791615,1.0,1.0,False
282,2132.03615289554,0.010409854865223674,-0.1495969885772297,0.0032764495908816802,1.0,1.0,False
283,2131.989216580987,0.011065541865479799,-0.14031448806690605,0.0034827179854157947,1.0,1.0,False
284,2131.9315904527903,0.011447091981519109,-0.12766688899449719,0.003602659149683953,1.0,1.0,False
285,2131.909947760403,0.011519367587439544,-0.12634327225600828,0.003625375046310825,1.0,1.0,False
286,2131.946062201634,0.01174726355224873,-0.14319619467016764,0.0036972547772514673,1.0,1.0,False
287,2131.975893544033,0.012796583864166012,-0.15807110297419058,0.004027661770312185,1.0,1.0,False
288,2131.968969941139,0.013731097880093582,-0.16137673060393354,0.0043218220643503205,1.0,1.0,False
289,2131.936302278191,0.013339516211598406,-0.15657846520889507,0.004198501016254746,1.0,1.0,False
290,2131.9083495102823,0.011808779111459554,-0.15326316258642692,0.0037166569915491553,1.0,1.0,False
291,2131.8888258188963,0.01037843816213522,-0.15259973974326613,0.0032664595167823697,1.0,1.0,False
292,2131.8620373159647,0.010217595039372777,-0.1496487664559254,0.003215792946622422,1.0,1.0,False
293,2131.8346883654594,0.011097837978084743,-0.1465203637288255,0.0034927901232457135,1.0,1.0,False
294,2131.837152712047,0.011958653792751241,-0.15277395067869293,0.0037637632566763658,1.0,1.0,False
295,2131.8656376302242,0.012257717179741577,-0.16721617038353997,0.003858024693701479,1.0,1.0,False
296,2131.9015739820898,0.012051489159346725,-0.18400313409296132,0.003793276556191311,1.0,1.0,False
297,2131.932521864772,0.011717371881427548,-0.19921944314035045,0.0036882549421990104,1.0,1.0,False
298,2131.950819430873,0.011560696310510264,-0.21045313628707163,0.0036390400719969237,1.0,1.0,False
299,2131.9415094498545,0.01188664759998562,-0.2129956550296015,0.0037416541101400126,1.0,1.0,False
300,2131.8881253562868,0.012263970664259985,-0.20166377667999313,0.0038602872324885245,1.0,1.0,False
301,2131.8071504235268,0.012161261120818102,-0.18164704404085796,0.003827716963839214,1.0,1.0,False
302,2131.739802777767,0.011851361181585992,-0.1659194396374346,0.0037299942284513376,1.0,1.0,False
303,2131.716183707118,0.011552645273108317,-0.1639539139129056,0.003635944266214481,1.0,1.0,False
304,2131.717868208885,0.01119860223358227,-0.16995106964566276,0.0035245654977683477,1.0,1.0,False
305,2131.7193849533796,0.010884454601525604,-0.17589437971088273,0.0034257379580206735,1.0,1.0,False
306,2131.7217145115137,0.010918907454658004,-0.18209246665969658,0.0034366221829427806,1.0,1.0,False
307,2131.7310997992754,0.011207587948825667,-0.1905102676554975,0.0035275432396280567,1.0,1.0,False
308,2131.7363686859608,0.011529982900406214,-0.19763145586648534,0.0036290684485214423,1.0,1.0,False
309,2131.7160538733006,0.011845944100488977,-0.19669909970554045,0.0037284878815186558,1.0,1.0,False
310,2131.650371670723,0.012407837278362975,-0.18148672113716202,0.0039051621973742825,1.0,1.0,False
311,2131.5569898337126,0.013588124609772012,-0.1575565572203459,0.004276333195263656,1.0,1.0,False
312,2131.5401062369347,0.02553327907645831,-0.15770104458999867,0.008035413436146568,1.0,1.0,False
313,2131.467533916235,0.014811090099524542,-0.14031916636935193,0.004660951942875464,1.0,1.0,False
314,2131.3803331404924,0.013684988907732622,-0.11833401908126007,0.004306291455267123,1.0,1.0,False
315,2131.3102312386036,0.01251868994425925,-0.10172955542282125,0.003939083126487115,1.0,1.0,False
316,2131.29833856225,0.012189134643183708,-0.10344029357355566,0.0038353856940121665,1.0,1.0,False
317,2131.345173880458,0.01264990200194738,-0.12362949865206474,0.003980571669526177,1.0,1.0,False
318,2131.399194031954,0.013445426128544553,-0.14607958127453458,0.004231149798562017,1.0,1.0,False
319,2131.4344823360443,0.014227099029969006,-0.16263476135759447,0.004477326147550454,1.0,1.0,False
320,2131.4497476816177,0.014728762035244473,-0.17288795516827804,0.00463531777721834,1.0,1.0,False
321,2131.44674500823,0.014758571301667049,-0.17739099900802557,0.004644742204099525,1.0,1.0,False
322,2131.434735044837,0.013580958910698371,-0.17905822373739966,0.00427412931189401,1.0,1.0,False
323,2131.4285567104816,0.011976996048107407,-0.18255964789619838,0.003769357108406512,1.0,1.0,False
324,2131.4276066571474,0.011379010767341474,-0.1877054160956959,0.003581201259534597,1.0,1.0,False
325,2131.4240533560514,0.011622503293877871,-0.19203081442725534,0.0036578563264849473,1.0,1.0,False
326,2131.4157692939043,0.011912684765809159,-0.19486624423512922,0.003749205389730167,1.0,1.0,False
327,2131.4019661694765,0.012367187069785738,-0.19596359254882145,0.0038922534697351757,1.0,1.0,False
328,2131.3805729448795,0.012719043153240446,-0.19467106775732645,0.004002958415737484,1.0,1.0,False
329,2131.3539633005857,0.012389336744213624,-0.19173576289199445,0.00389913908844143,1.0,1.0,False
330,2131.3236713409424,0.011923819322397122,-0.18764054054628332,0.0037525702523956415,1.0,1.0,False
331,2131.2857379466295,0.011992385791831515,-0.18113950295156656,0.0037740613225963108,1.0,1.0,False
332,2131.2414624542,0.012083276403939693,-0.17264171018558727,0.0038025555105388686,1.0,1.0,False
333,2131.197564922273,0.01171529415016653,-0.16426203660950023,0.0036866479996940666,1.0,1.0,False
334,2131.168575823307,0.01100194926421275,-0.16057291245459737,0.003462115033629047,1.0,1.0,False
335,2131.162308961153,0.010813290434288761,-0.16403299151261308,0.00340276727175599,1.0,1.0,False
336,2131.1633152365685,0.011491765989379486,-0.169780726913757,0.0036163113382612316,1.0,1.0,False
337,2131.160911463201,0.012006416216019436,-0.1744542953126711,0.003778297263979712,1.0,1.0,False
338,2131.164317138493,0.011754386466545185,-0.18095497810418237,0.003699036962673163,1.0,1.0,False
339,2131.166906476021,0.011070771932408215,-0.1871977219306018,0.003483961029568493,1.0,1.0,False
340,2131.1657797917724,0.010574743472703348,-0.19226998006456597,0.0033278975536341804,1.0,1.0,False
