frame_index,filename,platform_id,scan_start,scan_end,point_count,z_median_mm,z_spatial_sigma_mm,height_relative_mm,reference_platform_id
43,laser 002_44.tif,p02,1711,1787,77,29.76535061044285,0.019244335034389555,29.957937363060182,p01
44,laser 002_45.tif,p02,1711,1787,77,29.76454702725266,0.021685675605309363,29.96017634243219,p01
45,laser 002_46.tif,p02,1711,1787,77,29.766746119937693,0.017354109562698217,29.96283223048431,p01
46,laser 002_47.tif,p02,1711,1787,77,29.766618464424596,0.019911750795724166,29.961329061953734,p01
47,laser 002_48.tif,p02,1711,1787,77,29.760423986718024,0.017404353989544808,29.960027145444542,p01
48,laser 002_49.tif,p02,1711,1787,77,29.76059097736743,0.01767312784471923,29.959406127190846,p01
49,laser 002_50.tif,p02,1711,1787,77,29.769781433907042,0.019840934972612315,29.961705865855038,p01
0,laser 002.tif,p03,1808,1879,72,19.799721819464366,0.01670245856622596,19.997418909680846,p01
1,laser 002_02.tif,p03,1808,1879,72,19.80553967134756,0.017076242619994565,19.997627198749683,p01
2,laser 002_03.tif,p03,1808,1879,72,19.800926177844758,0.019640896963596874,19.99735008329685,p01
3,laser 002_04.tif,p03,1808,1879,72,19.803857642280548,0.01684620819090784,19.995969175196308,p01
4,laser 002_05.tif,p03,1808,1879,72,19.804622096618687,0.01752952552176442,19.991051488207745,p01
5,laser 002_06.tif,p03,1808,1879,72,19.806118621395115,0.01743639502207636,19.994093691624983,p01
6,laser 002_07.tif,p03,1808,1879,72,19.80742940489813,0.01798181022303888,19.99529235151681,p01
7,laser 002_08.tif,p03,1808,1879,72,19.806696835310788,0.020102671715469596,20.00032514586684,p01
8,laser 002_09.tif,p03,1808,1879,72,19.801353438555225,0.019804327665263226,19.996474741358156,p01
9,laser 002_10.tif,p03,1808,1879,72,19.80198184536772,0.01716221495913329,20.00077417634992,p01
10,laser 002_11.tif,p03,1808,1879,72,19.803655630624235,0.018071283477465266,19.99827653634918,p01
11,laser 002_12.tif,p03,1808,1879,72,19.80923756649139,0.0176369390289286,20.00041475967049,p01
12,laser 002_13.tif,p03,1808,1879,72,19.805060603701065,0.01648295042832509,19.997580972978824,p01
13,laser 002_14.tif,p03,1808,1879,72,19.805385351606105,0.016828726001237138,19.995993615041357,p01
14,laser 002_15.tif,p03,1808,1879,72,19.809309876255043,0.017670182017276687,19.995448398708277,p01
15,laser 002_16.tif,p03,1808,1879,72,19.808211925251783,0.019612837006561645,19.997688303030657,p01
16,laser 002_17.tif,p03,1808,1879,72,19.803783279755635,0.016012141273400494,19.992110435117866,p01
17,laser 002_18.tif,p03,1808,1879,72,19.813701758743775,0.01778250705355156,20.00043018417574,p01
18,laser 002_19.tif,p03,1808,1879,72,19.811226369008352,0.019261039498257908,19.997582257239117,p01
19,laser 002_20.tif,p03,1808,1879,72,19.808438507508697,0.018403882297440315,20.000015763678732,p01
20,laser 002_21.tif,p03,1808,1879,72,19.806841022083916,0.018130046973300794,19.99631192829196,p01
21,laser 002_22.tif,p03,1808,1879,72,19.804556910355757,0.01690447007987834,20.000326742159984,p01
22,laser 002_23.tif,p03,1808,1879,72,19.804736065869747,0.01856398954721857,19.99550247445802,p01
23,laser 002_24.tif,p03,1808,1879,72,19.806026995926516,0.018425378995968644,19.995604903306628,p01
24,laser 002_25.tif,p03,1808,1879,72,19.80430641665805,0.01930708916820588,19.999212107163657,p01
25,laser 002_26.tif,p03,1808,1879,72,19.80209511307646,0.018959579799799845,19.997128052236917,p01
26,laser 002_27.tif,p03,1808,1879,72,19.80739292516097,0.017596478046428277,19.99987376189273,p01
27,laser 002_28.tif,p03,1808,1879,72,19.80806457384682,0.017934608922124864,20.0018318130073,p01
28,laser 002_29.tif,p03,1808,1879,72,19.806510550614973,0.019132641009518458,19.995195011901785,p01
29,laser 002_30.tif,p03,1808,1879,72,19.805510366065107,0.017896150844662784,19.99577676529799,p01
30,laser 002_31.tif,p03,1808,1879,72,19.804127005640225,0.014213587199828294,19.9906646576261,p01
31,laser 002_32.tif,p03,1808,1879,72,19.80701235475175,0.018099277902662622,19.994829776162362,p01
32,laser 002_33.tif,p03,1808,1879,72,19.808117062902056,0.01835395666696352,20.000982875753493,p01
33,laser 002_34.tif,p03,1808,1879,72,19.80878832263204,0.019656205375388293,20.002720441263023,p01
34,laser 002_35.tif,p03,1808,1879,72,19.80680863493268,0.019198932614904865,19.99773695733205,p01
35,laser 002_36.tif,p03,1808,1879,72,19.80665064740657,0.020094892942497503,19.997563002378627,p01
36,laser 002_37.tif,p03,1808,1879,72,19.806291729651832,0.01779577803782275,20.00031087872543,p01
37,laser 002_38.tif,p03,1808,1879,72,19.80244816892781,0.019319420497855344,19.994973132346047,p01
38,laser 002_39.tif,p03,1808,1879,72,19.80730101599545,0.01769338443068234,20.00115736773364,p01
39,laser 002_40.tif,p03,1808,1879,72,19.80276843165194,0.016884309356264914,19.995803500032423,p01
40,laser 002_41.tif,p03,1808,1879,72,19.809746669157505,0.017166560605723982,20.001012241594083,p01
41,laser 002_42.tif,p03,1808,1879,72,19.80433908777485,0.017506024381205892,19.994768781545588,p01
42,laser 002_43.tif,p03,1808,1879,72,19.80612890200905,0.017157578665412333,19.99791758808078,p01
43,laser 002_44.tif,p03,1808,1879,72,19.806835730077978,0.01844324222416367,19.99942248269531,p01
44,laser 002_45.tif,p03,1808,1879,72,19.803480207559232,0.01876100222359984,19.999109522738763,p01
45,laser 002_46.tif,p03,1808,1879,72,19.805257144965083,0.018359248367592965,20.0013432555117,p01
46,laser 002_47.tif,p03,1808,1879,72,19.803153303756346,0.020032304041486173,19.997863901285484,p01
47,laser 002_48.tif,p03,1808,1879,72,19.798492033129776,0.018209917963896757,19.998095191856294,p01
48,laser 002_49.tif,p03,1808,1879,72,19.800734766165135,0.018395404580801702,19.999549915988553,p01
49,laser 002_50.tif,p03,1808,1879,72,19.80410892231879,0.019848332811035395,19.996033354266785,p01
0,laser 002.tif,p04,1990,2060,71,5.829815565079116,0.019903026964873588,6.027512655295595,p01
1,laser 002_02.tif,p04,1990,2060,71,5.840693612806717,0.018922473413264796,6.03278114020884,p01
2,laser 002_03.tif,p04,1990,2060,71,5.832938046324102,0.018718121255342182,6.029361951776195,p01
3,laser 002_04.tif,p04,1990,2060,71,5.836447412656867,0.017394206253666826,6.028558945572627,p01
4,laser 002_05.tif,p04,1990,2060,71,5.834779139971147,0.01721597243252121,6.021208531560205,p01
5,laser 002_06.tif,p04,1990,2060,71,5.840555538433705,0.018373645670268154,6.028530608663573,p01
6,laser 002_07.tif,p04,1990,2060,71,5.838027815609166,0.01850863935567497,6.025890762227846,p01
7,laser 002_08.tif,p04,1990,2060,71,5.843296020385765,0.021494159591472654,6.036924330941815,p01
8,laser 002_09.tif,p04,1990,2060,71,5.834083949699561,0.019448529436916103,6.029205252502493,p01
9,laser 002_10.tif,p04,1990,2060,71,5.831294388807237,0.02127826327357123,6.030086719789438,p01
10,laser 002_11.tif,p04,1990,2060,71,5.832006501856085,0.019663876326976366,6.0266274075810315,p01
11,laser 002_12.tif,p04,1990,2060,71,5.836477990780509,0.021149955651728804,6.0276551839596095,p01
12,laser 002_13.tif,p04,1990,2060,71,5.833901367337944,0.01930199691740752,6.026421736615703,p01
13,laser 002_14.tif,p04,1990,2060,71,5.835089946311427,0.02081506334164855,6.025698209746679,p01
14,laser 002_15.tif,p04,1990,2060,71,5.83914482818011,0.021031501989490522,6.0252833506333445,p01
15,laser 002_16.tif,p04,1990,2060,71,5.841808527029798,0.020072999762859735,6.031284904808672,p01
16,laser 002_17.tif,p04,1990,2060,71,5.838454907695336,0.021286793380443172,6.026782063057567,p01
17,laser 002_18.tif,p04,1990,2060,71,5.8449125457889295,0.019112422602658025,6.031640971220895,p01
18,laser 002_19.tif,p04,1990,2060,70,5.842781831767979,0.019169474581647503,6.029137719998744,p01
19,laser 002_20.tif,p04,1990,2060,71,5.841109867206228,0.017703902651796912,6.032687123376263,p01
20,laser 002_21.tif,p04,1990,2060,71,5.836357516405883,0.018877838969209165,6.025828422613927,p01
21,laser 002_22.tif,p04,1990,2060,71,5.832416675084801,0.01897811963671816,6.028186506889028,p01
22,laser 002_23.tif,p04,1990,2060,71,5.8370668391438585,0.019170843497248347,6.027833247732133,p01
23,laser 002_24.tif,p04,1990,2060,71,5.834270698246769,0.0219769282506361,6.023848605626881,p01
24,laser 002_25.tif,p04,1990,2060,71,5.83254171579631,0.02108576832143591,6.027447406301917,p01
25,laser 002_26.tif,p04,1990,2060,71,5.840204908346777,0.017935954074929334,6.035237847507233,p01
26,laser 002_27.tif,p04,1990,2060,71,5.83230127485092,0.02270148818025621,6.024782111582681,p01
27,laser 002_28.tif,p04,1990,2060,71,5.835116385315587,0.01917068018920621,6.028883624476066,p01
28,laser 002_29.tif,p04,1990,2060,71,5.835046804815761,0.020489397350086695,6.023731266102573,p01
29,laser 002_30.tif,p04,1990,2060,71,5.839385254176477,0.019471136829882312,6.02965165340936,p01
30,laser 002_31.tif,p04,1990,2060,71,5.837690552952154,0.019844166090532155,6.0242282049380265,p01
31,laser 002_32.tif,p04,1990,2060,71,5.8397971655160745,0.021285805919841992,6.027614586926688,p01
32,laser 002_33.tif,p04,1990,2060,71,5.834928638752103,0.020657692424271314,6.02779445160354,p01
33,laser 002_34.tif,p04,1990,2060,71,5.8416409412848225,0.019517711625503902,6.035573059915805,p01
34,laser 002_35.tif,p04,1990,2060,71,5.8347678930515485,0.01828560054154883,6.025696215450921,p01
35,laser 002_36.tif,p04,1990,2060,71,5.835997314244651,0.015243422082912688,6.026909669216707,p01
36,laser 002_37.tif,p04,1990,2060,71,5.835488903825421,0.021039231701917988,6.029508052899018,p01
37,laser 002_38.tif,p04,1990,2060,71,5.837913553212047,0.020463947499804614,6.030438516630284,p01
38,laser 002_39.tif,p04,1990,2060,71,5.838711229546789,0.018937212362563936,6.0325675812849795,p01
39,laser 002_40.tif,p04,1990,2060,71,5.832560331910372,0.02304222812069523,6.025595400290854,p01
40,laser 002_41.tif,p04,1990,2060,71,5.835738881743396,0.017388382394640536,6.027004454179973,p01
41,laser 002_42.tif,p04,1990,2060,71,5.839230780964385,0.01959693047241584,6.029660474735124,p01
42,laser 002_43.tif,p04,1990,2060,71,5.836284827728946,0.019172525146176345,6.028073513800678,p01
43,laser 002_44.tif,p04,1990,2060,71,5.835246971902393,0.019108249876651235,6.0278337245197235,p01
44,laser 002_45.tif,p04,1990,2060,71,5.834376007045535,0.01617023573784399,6.030005322225065,p01
45,laser 002_46.tif,p04,1990,2060,71,5.839361107529498,0.019351815290715467,6.035447218076115,p01
46,laser 002_47.tif,p04,1990,2060,71,5.834506630555893,0.020166882100825054,6.029217228085031,p01
47,laser 002_48.tif,p04,1990,2060,71,5.831729322601632,0.0202067649542067,6.03133248132815,p01
48,laser 002_49.tif,p04,1990,2060,71,5.838069134717557,0.016382985414654914,6.0368842845409745,p01
49,laser 002_50.tif,p04,1990,2060,71,5.833661648527595,0.01875859871657846,6.025586080475591,p01
0,laser 002.tif,p05,2172,2244,73,0.8602155829025833,0.01695595696411891,1.0579126731190627,p01
1,laser 002_02.tif,p05,2172,2244,73,0.8529155940590272,0.018524519817098958,1.04500312146115,p01
2,laser 002_03.tif,p05,2172,2244,73,0.8528484611871363,0.016664162893534177,1.0492723666392294,p01
3,laser 002_04.tif,p05,2172,2244,73,0.8579690056564004,0.016109758429525826,1.0500805385721605,p01
4,laser 002_05.tif,p05,2172,2244,73,0.8551323290446362,0.017864824334767087,1.0415617206336947,p01
5,laser 002_06.tif,p05,2172,2244,73,0.8600179466654936,0.019013354355990608,1.0479930168953615,p01
6,laser 002_07.tif,p05,2172,2244,73,0.8592549179757043,0.015679493007670343,1.0471178645943837,p01
7,laser 002_08.tif,p05,2172,2244,73,0.8610180733570587,0.014887078379663271,1.0546463839131093,p01
8,laser 002_09.tif,p05,2172,2244,73,0.8557821436704671,0.018165296550249132,1.0509034464733986,p01
9,laser 002_10.tif,p05,2172,2244,73,0.8569974532509832,0.014375644245875317,1.055789784233184,p01
10,laser 002_11.tif,p05,2172,2244,73,0.8560799152583058,0.01914730201486043,1.050700820983252,p01
11,laser 002_12.tif,p05,2172,2244,73,0.8559426100268865,0.016874108666624015,1.0471198032059874,p01
12,laser 002_13.tif,p05,2172,2244,73,0.8555096914478781,0.0174212757635829,1.0480300607256368,p01
13,laser 002_14.tif,p05,2172,2244,73,0.8626297142085377,0.01610182268535198,1.0532379776437892,p01
14,laser 002_15.tif,p05,2172,2244,73,0.8611556009931292,0.017136087779448018,1.0472941234463633,p01
15,laser 002_16.tif,p05,2172,2244,73,0.8636516589322127,0.016802028033146208,1.0531280367110867,p01
16,laser 002_17.tif,p05,2172,2244,73,0.8606531378311502,0.016358234096510143,1.048980293193381,p01
17,laser 002_18.tif,p05,2172,2244,73,0.8665783065073356,0.0170332942302684,1.0533067319393012,p01
18,laser 002_19.tif,p05,2172,2244,73,0.8636552766324712,0.018466367552839674,1.0500111648632355,p01
19,laser 002_20.tif,p05,2172,2244,73,0.8615757737286458,0.015435840809120055,1.0531530298986809,p01
20,laser 002_21.tif,p05,2172,2244,73,0.8565139978388743,0.01889816552634216,1.045984904046918,p01
21,laser 002_22.tif,p05,2172,2244,73,0.8565940062061372,0.01794380643188773,1.0523638380103648,p01
22,laser 002_23.tif,p05,2172,2244,72,0.8593185753397279,0.015328414596195961,1.0500849839280022,p01
23,laser 002_24.tif,p05,2172,2244,73,0.856958618938279,0.01739767771565329,1.0465365263183912,p01
24,laser 002_25.tif,p05,2172,2244,73,0.857095052813861,0.015440808121707426,1.0520007433194678,p01
25,laser 002_26.tif,p05,2172,2244,73,0.8531154643553691,0.018177466537291388,1.0481484035158246,p01
26,laser 002_27.tif,p05,2172,2244,73,0.8569375254904799,0.01934464850125284,1.0494183622222408,p01
27,laser 002_28.tif,p05,2172,2244,73,0.859314334089845,0.016866809089423482,1.0530815732503243,p01
28,laser 002_29.tif,p05,2172,2244,72,0.8607920423659721,0.017543700225657335,1.0494765036527838,p01
29,laser 002_30.tif,p05,2172,2244,73,0.856635396693946,0.018574450648631526,1.0469017959268285,p01
30,laser 002_31.tif,p05,2172,2244,73,0.8609653039144405,0.018433447953019638,1.0475029559003133,p01
31,laser 002_32.tif,p05,2172,2244,72,0.861217857413294,0.016197544852004784,1.049035278823908,p01
32,laser 002_33.tif,p05,2172,2244,73,0.8545098748832061,0.017431080708297412,1.0473756877346432,p01
33,laser 002_34.tif,p05,2172,2244,73,0.8606439762813807,0.01656185184287782,1.0545760949123633,p01
34,laser 002_35.tif,p05,2172,2244,73,0.8574483696141897,0.016753029339101482,1.0483766920135622,p01
35,laser 002_36.tif,p05,2172,2244,72,0.8545888418370851,0.017292268507894983,1.0455011968091412,p01
36,laser 002_37.tif,p05,2172,2244,73,0.8511823064649207,0.017064010625301936,1.0452014555385176,p01
37,laser 002_38.tif,p05,2172,2244,73,0.8560759822315731,0.01801125718296843,1.0486009456498095,p01
38,laser 002_39.tif,p05,2172,2244,70,0.858038257711712,0.016348694564321278,1.0518946094499029,p01
39,laser 002_40.tif,p05,2172,2244,73,0.8571837996125851,0.01585152636242955,1.0502188679930669,p01
40,laser 002_41.tif,p05,2172,2244,73,0.8563961155998641,0.017696346233134107,1.0476616880364418,p01
41,laser 002_42.tif,p05,2172,2244,72,0.8529175167657286,0.018382309279985683,1.0433472105364672,p01
42,laser 002_43.tif,p05,2172,2244,73,0.852385918749178,0.01565071767173759,1.0441746048209097,p01
43,laser 002_44.tif,p05,2172,2244,73,0.8583200698296878,0.01834695215733085,1.0509068224470184,p01
44,laser 002_45.tif,p05,2172,2244,73,0.8550536293064397,0.01818669729539931,1.0506829444859704,p01
45,laser 002_46.tif,p05,2172,2244,71,0.8564815609865946,0.015369096804594513,1.052567671533211,p01
46,laser 002_47.tif,p05,2172,2244,71,0.8584066957482719,0.01762666449277388,1.0531172932774098,p01
47,laser 002_48.tif,p05,2172,2244,73,0.8458216124897717,0.019826608440979915,1.0454247712162896,p01
48,laser 002_49.tif,p05,2172,2244,72,0.8593598563176101,0.017282863173386072,1.0581750061410276,p01
49,laser 002_50.tif,p05,2172,2244,73,0.8547008079397074,0.018528770224528313,1.0466252398877032,p01
0,laser 002.tif,p06,2264,2447,184,-0.1372952414870383,0.02032655474948028,0.0604018487294411,p01
1,laser 002_02.tif,p06,2264,2447,184,-0.13839387498040878,0.02047707646306255,0.05369365242171398,p01
2,laser 002_03.tif,p06,2264,2447,184,-0.1420186090150537,0.02069804715742309,0.0544052964370394,p01
3,laser 002_04.tif,p06,2264,2447,184,-0.1354457605339121,0.020867088421776214,0.056665772381848,p01
4,laser 002_05.tif,p06,2264,2447,184,-0.13817730332789324,0.02007798947334325,0.04825208826116523,p01
5,laser 002_06.tif,p06,2264,2447,184,-0.136430458357097,0.020576249433131227,0.05154461187277093,p01
6,laser 002_07.tif,p06,2264,2447,184,-0.13583451092216592,0.020488093120576836,0.0520284356965135,p01
7,laser 002_08.tif,p06,2264,2447,184,-0.13780569740640658,0.020545741154108507,0.055822613149643985,p01
8,laser 002_09.tif,p06,2264,2447,184,-0.14328551976711879,0.020656544431699123,0.05183578303581271,p01
9,laser 002_10.tif,p06,2264,2447,184,-0.14539214041104742,0.020899319198720324,0.053400190571153416,p01
10,laser 002_11.tif,p06,2264,2447,184,-0.14339060739109755,0.02042236175253167,0.05123029833384862,p01
11,laser 002_12.tif,p06,2264,2447,184,-0.14205431719858552,0.02077804891664479,0.049122875980515346,p01
12,laser 002_13.tif,p06,2264,2447,184,-0.142353601637069,0.020680726181533483,0.050166767640689613,p01
13,laser 002_14.tif,p06,2264,2447,184,-0.13640485400804891,0.020546496952578788,0.05420340942720259,p01
14,laser 002_15.tif,p06,2264,2447,184,-0.13805373965243461,0.020793073063360677,0.04808478280079953,p01
15,laser 002_16.tif,p06,2264,2447,184,-0.13685629247061115,0.020807313154297093,0.05262008530826279,p01
16,laser 002_17.tif,p06,2264,2447,184,-0.13880642744419447,0.020389361077302885,0.0495207279180363,p01
17,laser 002_18.tif,p06,2264,2447,184,-0.13348168366655955,0.020259950595126947,0.053246741765406114,p01
18,laser 002_19.tif,p06,2264,2447,184,-0.1333076951693215,0.02027697170038967,0.05304819306144282,p01
19,laser 002_20.tif,p06,2264,2447,184,-0.13522940210623347,0.02035127538070679,0.056347854063801606,p01
20,laser 002_21.tif,p06,2264,2447,184,-0.14313491125238897,0.019667290827582062,0.04633599495565477,p01
