v,sample_count,residual_median_mm,residual_mean_mm,residual_std_mm,residual_mad_mm,residual_p95_abs_mm
1651,17,-0.03986299436037673,-0.011335001267738653,0.07952720849689798,0.026853120139668188,0.14970429165611876
1652,17,-0.037577723474579536,-0.013500430295689132,0.08053122952674133,0.037544695383600016,0.1492761098051859
1653,17,-0.032421016032767175,-0.012491437550979296,0.0819039405553661,0.039463674288840206,0.15043611706287635
1654,17,-0.025789530946014452,-0.011418652310463347,0.0823075032272756,0.03446338735525627,0.15166481379320046
1655,17,-0.025173797211065968,-0.011194408026357685,0.08405818172621628,0.03433090194740063,0.1519095593802962
1656,17,-0.029136272834950377,-0.011990682181609414,0.08332011276101851,0.03447965631750319,0.15380598128779038
1657,17,-0.04755516999157744,-0.010785467033928077,0.08045288121457965,0.017297993298589595,0.15557861522541105
1658,16,-0.037504207902800485,-0.008711234345214388,0.07853532652617606,0.019623757837641746,0.15779860709710022
1659,17,-0.0371126092231617,-0.006318214719109377,0.07275891521932415,0.01789137147934268,0.148189588754175
1660,17,-0.03903198963558578,-0.008706301893844798,0.07216308259633004,0.01956764438685983,0.1439822152002982
1661,17,-0.031137473865156265,-0.007963471429294754,0.07050969681638976,0.018481684284885787,0.14283508798545044
1662,17,-0.033332463491574246,-0.008506918761147994,0.06982151134930706,0.021885189393886076,0.14185810002768906
1663,17,-0.0352023374483284,-0.010663896961044497,0.06958541313772917,0.019121328125232387,0.13863841117857806
1664,17,-0.04316858648352784,-0.012120822487248226,0.0699792310372825,0.022696567932897566,0.13636488364736013
1665,17,-0.04177808771719857,-0.011468914161376109,0.07273554022032618,0.0289715642481706,0.14020676319764305
1666,17,-0.05046836922548914,-0.011475860787919746,0.0769398901106305,0.024561787785334507,0.14785698803981007
1667,17,-0.04038980702607542,-0.010495543169975956,0.0799106633214243,0.02796742858202758,0.15504135475834982
1668,17,-0.03456671316069543,-0.010801372612614426,0.08057958788481034,0.03526165261462133,0.15898369023279252
1669,17,-0.030873270151885623,-0.011122352181144183,0.07988047767100924,0.023832082507914604,0.1587058304130171
1670,17,-0.032166428817005585,-0.012323926386062285,0.08040187605879098,0.02327928545591637,0.1585567278969837
1671,17,-0.03747043390347354,-0.011217493728055012,0.08176827625061116,0.0225385948764944,0.16295227996923153
1672,17,-0.04074514720956639,-0.009752938210456755,0.08192778344450162,0.021434050380561218,0.1662206662077888
1673,17,-0.02664750427310944,-0.009546600649264407,0.07998204947685808,0.023313764518429633,0.15961342710017515
1674,17,-0.022763868108578944,-0.009259686231222253,0.07625417044291292,0.027549266791692006,0.14382017816492498
1675,17,-0.024264109368440367,-0.008370819571014864,0.07182879992361554,0.02707357049845034,0.12066487199810343
1676,17,-0.025980182675585287,-0.00824316702626107,0.0680276504243489,0.022640214990978264,0.1000638294960062
1677,17,-0.02866500529367383,-0.00201057433972927,0.07318694141184179,0.018997873305100797,0.13483194264336057
1678,16,-0.037487045600850775,-0.01210337500416581,0.07096226190007532,0.01705542191888079,0.10618975781306156
1679,16,-0.03645443237777266,-0.014639162150288307,0.07382483004674799,0.024423852364383672,0.11391110390571078
1680,16,-0.030789917705879213,-0.01602597844728591,0.07539843251205401,0.0255967375550992,0.11653820178705035
1681,16,-0.027693979336120608,-0.016708378830208665,0.07331778101659225,0.029410428366879147,0.11889281009075017
1682,16,-0.02817124286464242,-0.01717350754749365,0.06956607930300333,0.03254162316480365,0.11144521651423712
