roi_id,height_mm,u,valid_fraction,formal_column_valid,sigma_pixel_px,sensitivity_px_per_mm,sigma_z_pred_mm,repeatability_valid
h001,1.0,1803,1.0,true,0.020293202598802365,1.2634097091198555,0.01606224999880638,true
h001,1.0,1804,1.0,true,0.019960354552899344,1.290266500048233,0.01546994714049631,true
h001,1.0,1805,1.0,true,0.01966345850150683,1.3580931984133713,0.014478725410361522,true
h001,1.0,1806,1.0,true,0.01934139557221238,1.4041713871188222,0.013774241342360934,true
h001,1.0,1807,1.0,true,0.018339700542178625,1.385999583450598,0.013232111150076921,true
h001,1.0,1808,1.0,true,0.01737617636972969,1.3539642315422498,0.012833556430022632,true
h001,1.0,1809,1.0,true,0.015893127529234812,1.3225355365029827,0.012017164825119971,true
h001,1.0,1810,1.0,true,0.015197347449067556,1.30628936757671,0.011633982352057315,true
h001,1.0,1811,1.0,true,0.01667175037845743,1.3393412110099234,0.01244772447932531,true
h001,1.0,1812,0.96,true,0.017686511259884758,1.374378181677912,0.012868736928210073,true
h001,1.0,1813,1.0,true,0.016248006247485524,1.381239122729653,0.01176335507741458,true
h001,1.0,1814,1.0,true,0.01457062670100585,1.3822459740320028,0.010541269046712015,true
h001,1.0,1815,1.0,true,0.014452680202153772,1.4047134361700273,0.010288703610295937,true
h001,1.0,1816,1.0,true,0.017047002945567876,1.4013422213298554,0.012164767953248775,true
h001,1.0,1817,1.0,true,0.020072278678545392,1.3618170308759545,0.014739335919183215,true
h001,1.0,1818,1.0,true,0.022479224554174185,1.2874267783972755,0.017460584890240275,true
h001,1.0,1819,1.0,true,0.024326821311297334,1.2288362691687098,0.01979663354805932,true
h001,1.0,1820,1.0,true,0.024609939248865415,1.236606775197174,0.019901184226442086,true
h001,1.0,1821,1.0,true,0.024069727531041748,1.2889455125482527,0.01867396821410686,true
h001,1.0,1822,1.0,true,0.022006222504121042,1.3541311504416171,0.016251175151641883,true
h001,1.0,1823,1.0,true,0.019125930930347416,1.411608304818742,0.01354903542651181,true
h001,1.0,1824,1.0,true,0.018470079425970235,1.4272454118791984,0.012941067648381087,true
h001,1.0,1825,1.0,true,0.01909108464431588,1.374641615347059,0.013888045022917414,true
h001,1.0,1826,1.0,true,0.0191089300348098,1.3274274795372776,0.014395460640509644,true
h001,1.0,1827,1.0,true,0.019279647932115347,1.3284014271247315,0.014513420068996257,true
