frame_id,triplet_complete,task_split_tags,chess_task_id,nolaser_task_id,laser_task_id,chess_path,nolaser_path,laser_path,all_sha256_verified,chess_sha256,nolaser_sha256,laser_sha256,chess_to_nolaser_s,nolaser_to_laser_s,chess_to_laser_s,pnp_rmse_px,board_nx,board_ny,board_nz,board_d_mm,board_center_z_mm,board_tilt_deg,laser_point_count,u_min_px,u_max_px,u_span_px,v_min_px,v_max_px,v_span_px,lambda_min_mm,lambda_max_mm,lambda_span_mm,response_p05,response_median,response_p95,laser_coverage,laser_fwhm_p50_px,laser_fwhm_p95_px,laser_quality_warnings,lambda_formula_max_delta_mm,point_formula_max_delta_mm,plane_equation_max_abs_mm,uv_task4a_max_delta_px,lambda_task4a_max_delta_mm
025,True,fit,fit_025_01_chess,fit_025_02_nolaser,fit_025_03_laser,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\chess 025.tif,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\nolaser 025.tif,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\laser 025.tif,True,1911f8cbf3d30c04ff29e59b450251c76450c8b115349ea791c8c9fdad13e260,c32eeb6b97920b3351cdace111ff03807ca7b31df5abb221115874f40b46d123,a2f3241113f7e8a4b9feb1ad1af2600067ea692b192cab36686970400cd257a2,6.325315300000001,10.5337808,16.859096100000002,0.15619495732179384,0.03905632647355373,0.36658749095226634,-0.9295634539071086,617.8046562082401,658.6756202579376,21.633132609313314,900,1800.3985461273326,2051.065507093268,250.66696096593546,246.9897377954775,2341.993045647618,2095.0033078521406,621.4191193635909,695.5284528950085,74.10933353141763,0.9712903916826732,16.209365604213847,28.37977917190544,0.619,3.0,6.0,dynamic_range_low,0.0,0.0,1.1368683772161603e-13,0.0,0.0
026,True,fit,fit_026_01_chess,fit_026_02_nolaser,fit_026_03_laser,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\chess 026.tif,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\nolaser 026.tif,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\laser 026.tif,True,8a878ed676efe9d5a1bdcfedc37ec024af7ca9594d13d1d1ed4ec9db15ce8509,552b51cc04017df68434e875e5dd9135f639c5c706ac36f747f208edc75497dd,35e1b5429f25dbd18f8ea2b6fd6868f16bb46f2aeb8c82407ec1ce54f3eabfd4,4.1193985,37.081349,41.200747500000006,0.16533904087018206,0.0693754097989482,0.30089113812227714,-0.9511317340488167,620.1661703757679,655.8104984183414,17.98604841990456,900,1797.2941417644208,2038.3977213395085,241.10357957508768,427.0547663996963,2874.0060377373225,2446.951271337626,621.2964537314938,692.4680526737894,71.17159894229565,1.0146011891314677,16.62900626079697,27.393543970406153,0.618,3.0,7.0,dynamic_range_low,0.0,0.0,1.1368683772161603e-13,0.0,0.0
027,True,fit,fit_027_01_chess,fit_027_02_nolaser,fit_027_03_laser,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\chess 027.tif,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\nolaser 027.tif,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\laser 027.tif,True,2e17096d5d5137245b46f789979efc8af031300fb5c0ede872684ab2d5e024de,8938226a408a5edde9ab13136911ec00ac5ee07dbc0495947c5a95544455853d,ae6990854873bc82154468218b3a58b5199ac0b7c9afa2efe551f6fb5d21ef3e,4.5427112,9.982925600000002,14.525636800000001,0.17413744869654185,0.06083303127161542,0.4443677798020002,-0.8937766044041138,607.4076816538893,659.963674150206,26.64828167253497,900,1832.7752741462782,2043.9925805232933,211.21730637701512,373.04409331097344,1795.0011746036323,1421.9570812926588,629.6361773468312,692.671810409704,63.03563306287276,1.1020594188644297,19.761218828212673,31.18022259364656,0.7323333333333333,4.0,6.0,dynamic_range_low,0.0,0.0,1.1368683772161603e-13,0.0,0.0
028,True,fit,fit_028_01_chess,fit_028_02_nolaser,fit_028_03_laser,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\chess 028.tif,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\nolaser 028.tif,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\laser 028.tif,True,8239738988ea650c6b58a4fc87d70af9a791d94a8189a010138ba2cbf1f29312,edb02bd8f21c418cb20722676024cfa7efa70b9420e06a7d5ba9d6e40b9e8148,9ffa95dc7ba7f6ebc45e1e4759509a2734c0b98912daf9c2827a399eb4ba22ce,5.9838151,20.983577200000003,26.9673923,0.18364022678947783,-0.36011755845144333,0.006686096139211369,-0.9328829724104672,593.2638300285923,663.8075257519307,21.11122760588503,900,1864.7592194506612,1881.544467255242,16.78524780458065,260.99984585720074,2544.9995906163717,2283.999744759171,641.5263058431607,643.5465651010536,2.020259257892917,1.166309621027287,16.30939660606691,24.351514225791668,0.667,3.0,4.0,dynamic_range_low,0.0,0.0,1.1368683772161603e-13,0.0,0.0
029,True,fit,fit_029_01_chess,fit_029_02_nolaser,fit_029_03_laser,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\chess 029.tif,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\nolaser 029.tif,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\laser 029.tif,True,5e391e901e3599f986275208aaa1b5dcb2586afcd970e6f5b02ec4f71d9656b1,f7b0d835950a70ef179636fd79bb2a336f1a61b8f1e5fd3d90ba62a82d295136,a36767bfabb50f977c5bec4b306df75cef153759cae28d9e58a7d2164e3d37e9,6.3221845000000005,34.3192077,40.641392200000006,0.10516999125379041,0.04524866912689464,-0.026208958057133643,-0.9986318883651795,669.5437755382558,669.5769661668579,2.997422233735929,900,1954.7251274515122,1996.898828446727,42.17370099521486,284.0032842570737,2471.018448683147,2187.0151644260736,667.6974069143924,673.112585327036,5.415178412643513,1.3530744303993878,18.07852115238507,24.934887962735957,0.679,2.0,3.0,dynamic_range_low,0.0,0.0,1.1368683772161603e-13,0.0,0.0
030,True,fit,fit_030_01_chess,fit_030_02_nolaser,fit_030_03_laser,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\chess 030.tif,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\nolaser 030.tif,D:\Docs\linelaserscan\calibration_tool\projects\daheng\data\laser_plane\fit_edge_extension\fit\laser 030.tif,True,714b08ed2c64b4fe286ed7519fa3543a3e4eb594e73ca2f3055c5681f2795858,ff7a0bf17280ff79c4ebc4a6781b7278bde9e46cf98dfb2d2b9597b5c38f1edd,f14b237af941426fe46eaf035e6371df04e7990a9405da715e114c08271c74fc,9.5980972,33.3012705,42.899367700000006,0.13097439600221755,0.26781031475056094,-0.024623256442074554,-0.9631569604978171,666.1130662650355,686.1766498121419,15.601194427869066,900,2027.4656420803228,2071.423531377006,43.957889296683106,238.98377882459297,2364.9939337789183,2126.010154954325,688.4379968622725,694.7087404922958,6.270743630023276,1.002502405583363,20.697032894944023,27.436747445882094,0.589,2.0,4.0,dynamic_range_low,0.0,0.0,1.1368683772161603e-13,0.0,0.0
