task_id,pose_id,role,index,filename,sha256,camera_frame_number,camera_frame_gap,camera_timestamp_ticks,transport_warnings,host_timestamp_ns,host_monotonic_ns,exposure_us,gain_db,pixel_format,offset_x,offset_y,width,height,quality_passed,quality_warnings,mean_dn,p01_dn,p50_dn,p99_dn,dynamic_range_u8,saturation_fraction,dark_fraction,focus_laplacian,laser_coverage,chessboard_detected
reference,reference,reference,1,images/reference/0001.tif,dcbb6ecd22f0835a00b282af8e67324836274c924ce142dab1fa03b7fbc67ea8,511,,1644167413027,,1786174106711343000,246308428813700,1500.0,0.0,Mono8,0,0,2448,2048,False,dynamic_range_low,1.4354387521743774,0.0,1.0,5.0,19.0,6.582222732843138e-06,0.9937700259140114,12.919597949856374,0.6956699346405228,
reference,reference,reference,2,images/reference/0002.tif,3a11364ac087344b2582a6604278e6bf2862e15806099995cfd2b37892777509,515,,1644184721025,,1786174106869337500,246308586760100,1500.0,0.0,Mono8,0,0,2448,2048,False,dynamic_range_low,1.4361542463302612,0.0,1.0,5.0,19.0,6.781684027777777e-06,0.9937799989787581,12.893390131864804,0.6956699346405228,
reference,reference,reference,3,images/reference/0003.tif,e65ee3b5e4f9e2a2f80d99782cc89438e90b3cb25d169c3a71ed707166094a01,519,,1644202029027,,1786174107033873800,246308751153500,1500.0,0.0,Mono8,0,0,2448,2048,False,dynamic_range_low,1.4368798732757568,0.0,1.0,5.0,19.0,6.781684027777777e-06,0.9937634436912786,12.90760992693556,0.6940359477124183,
reference,reference,reference,4,images/reference/0004.tif,2609cb4ef8cee7f45084b3f19c66913ac5e478da967ba8c073d4e5760d220047,522,,1644215010067,,1786174107187481800,246308905619700,1500.0,0.0,Mono8,0,0,2448,2048,False,dynamic_range_low,1.4411662817001343,0.0,1.0,5.0,19.0,6.382761437908497e-06,0.9937488830167484,12.893642051317379,0.6940359477124183,
reference,reference,reference,5,images/reference/0005.tif,3f4c3cfed3818de08280bcd914a010200ed49c9851041375020abaefa79bbcfa,526,,1644232318065,,1786174107354481900,246309072455300,1500.0,0.0,Mono8,0,0,2448,2048,False,dynamic_range_low,1.4546297788619995,0.0,1.0,5.0,19.0,6.781684027777777e-06,0.9937239503548816,12.842674105533089,0.690359477124183,
reference,reference,reference,6,images/reference/0006.tif,c5ee4b90d8ae8cad8c03fca25c4138a37258e54147d9d4da57118db654d3dc88,530,,1644249626107,,1786174107511481000,246309228965500,1500.0,0.0,Mono8,0,0,2448,2048,False,dynamic_range_low,1.4754738807678223,0.0,1.0,5.0,19.0,6.582222732843138e-06,0.9937077939899919,12.793339149476658,0.6981209150326797,
reference,reference,reference,7,images/reference/0007.tif,21b5c78f28f7b89160b5608e899847eee4365712c5fc7cfe69eeadfa8135a36d,534,,1644266934105,,1786174107672650500,246309390300300,1500.0,0.0,Mono8,0,0,2448,2048,False,dynamic_range_low,1.48778235912323,0.0,1.0,5.0,19.0,6.781684027777777e-06,0.9937000149994893,12.868634791092378,0.6944444444444444,
reference,reference,reference,8,images/reference/0008.tif,2f7e8cf385fd4aa0e4671e408121e2394cb855abf226bb58d56b4bc3cf7684f3,537,,1644279915105,,1786174107842168000,246309559638100,1500.0,0.0,Mono8,0,0,2448,2048,False,dynamic_range_low,1.4920432567596436,0.0,1.0,5.0,19.0,6.582222732843138e-06,0.9937077939899919,12.91651467697595,0.6944444444444444,
reference,reference,reference,9,images/reference/0009.tif,9f419fab2fafdeb159928ee9c5c82fd34aa67e16f56c80544d60ae0802855092,541,,1644297223147,,1786174108010722700,246309728307400,1500.0,0.0,Mono8,0,0,2448,2048,False,dynamic_range_low,1.496551513671875,0.0,1.0,5.0,19.0,6.781684027777777e-06,0.9937203600515727,12.94224239171257,0.6944444444444444,
reference,reference,reference,10,images/reference/0010.tif,4fd8035ddb1d69a23ddbd6ec02166f09d0239b7aae7b69bb7764deacc03852c5,545,,1644314531145,,1786174108172976700,246309891066800,1500.0,0.0,Mono8,0,0,2448,2048,False,dynamic_range_low,1.498878002166748,0.0,1.0,5.0,19.0,6.582222732843138e-06,0.9937193627450981,12.96231817105665,0.6952614379084967,
reference,reference,reference,11,images/reference/0011.tif,d5e69fe21fb33efa28aca7cb27301ba63fcca5b6cf0f7497d6eccd069e363186,549,,1644331839147,,1786174108351996700,246310069797500,1500.0,0.0,Mono8,0,0,2448,2048,False,dynamic_range_low,1.5011931657791138,0.0,1.0,5.0,19.0,6.781684027777777e-06,0.9937323277292688,12.925193437496942,0.6956699346405228,
reference,reference,reference,12,images/reference/0012.tif,d137b582d7e4885d57cf1adf3de069da4f61ae36219616fb7142f47db2f5d153,553,,1644349147185,,1786174108531410500,246310249438300,1500.0,0.0,Mono8,0,0,2448,2048,False,dynamic_range_low,1.500544786453247,0.0,1.0,5.0,19.0,6.382761437908497e-06,0.9937494814006331,12.919877195659742,0.6919934640522876,
reference,reference,reference,13,images/reference/0013.tif,11eeb8dd63a0fd737770ce4a282e61a91c751fcfdddce42eb1be27394cccfc7a,558,,1644370782187,,1786174108721557900,246310439542300,1500.0,0.0,Mono8,0,0,2448,2048,False,dynamic_range_low,1.5007075071334839,0.0,1.0,5.0,19.0,6.781684027777777e-06,0.9937315298840891,12.892222285807799,0.6919934640522876,
reference,reference,reference,14,images/reference/0014.tif,1e5a1686c0a069eddecfaae4008411ce779010a0b4db7295056500831041f9dc,562,,1644388090227,,1786174108889548900,246310607274100,1500.0,0.0,Mono8,0,0,2448,2048,False,dynamic_range_low,1.5015109777450562,0.0,1.0,5.0,19.0,6.382761437908497e-06,0.9937397077971813,12.925493227889946,0.6952614379084967,
reference,reference,reference,15,images/reference/0015.tif,48db68af351d1da24db72f948eced658449220a97b5a312567b2b690b7986027,566,,1644405398227,,1786174109077868400,246310795507400,1500.0,0.0,Mono8,0,0,2448,2048,False,dynamic_range_low,1.5014346837997437,0.0,1.0,5.0,19.0,6.382761437908497e-06,0.9937375137229371,12.899313733167519,0.6924019607843137,
