split,bin_width_px,v_start,v_end,v_center,unique_frame_count,bootstrap_reps,bootstrap_seed,slope_p05,slope_p50,slope_p95,slope_interval_width,slope_relative_interval,resampling_unit
fit,60,900,960,930,15,500,20260814,0.287705626725,0.294925146595,0.304439350251,0.0167337235261,0.0567388834737,frame
fit,60,960,1020,990,15,500,20260814,0.287008211867,0.296062725075,0.304626752699,0.0176185408322,0.059509486808,frame
fit,60,1020,1080,1050,15,500,20260814,0.288021463579,0.29665872986,0.303197497136,0.0151760335573,0.0511565378993,frame
fit,60,1080,1140,1110,17,500,20260814,0.288098376453,0.295889919091,0.304293091692,0.0161947152391,0.0547322304487,frame
fit,60,1140,1200,1170,18,500,20260814,0.289314134065,0.298347099262,0.304225816131,0.0149116820652,0.0499809855773,frame
fit,60,1200,1260,1230,18,500,20260814,0.289186701022,0.297921957963,0.304057584621,0.0148708835985,0.0499153660919,frame
fit,60,1260,1320,1290,18,500,20260814,0.28954683484,0.298700745638,0.303136809545,0.0135899747048,0.0454969560782,frame
fit,60,1320,1380,1350,18,500,20260814,0.289221368058,0.295056170424,0.303435269497,0.0142139014391,0.0481735441041,frame
fit,60,1380,1440,1410,18,500,20260814,0.288286011623,0.295256464572,0.302179813337,0.0138938017135,0.0470567231563,frame
fit,60,1440,1500,1470,18,500,20260814,0.288348621945,0.294782577169,0.302514159502,0.0141655375566,0.0480541885907,frame
fit,60,1500,1560,1530,18,500,20260814,0.288918864375,0.29650010824,0.302973276299,0.0140544119233,0.0474010347137,frame
fit,60,1560,1620,1590,18,500,20260814,0.289005457848,0.29521509362,0.302974353772,0.0139688959239,0.0473176887828,frame
fit,60,1620,1680,1650,18,500,20260814,0.288134900158,0.294056330604,0.302847816378,0.0147129162197,0.0500343461045,frame
fit,60,1680,1740,1710,18,500,20260814,0.288026450736,0.294698567604,0.301674473837,0.013648023101,0.0463118067115,frame
fit,60,1740,1800,1770,16,500,20260814,0.286759898494,0.291797051584,0.303038537483,0.0162786389893,0.0557875376085,frame
fit,60,1800,1860,1830,15,500,20260814,0.285608605118,0.291500742185,0.303349020482,0.0177404153643,0.0608589029013,frame
fit,60,1860,1920,1890,12,500,20260814,0.286571129515,0.292924080743,0.304213439301,0.0176423097859,0.060228267137,frame
fit,60,1920,1980,1950,10,500,20260814,0.287476605329,0.292495837173,0.30348744464,0.0160108393109,0.0547386912088,frame
fit,60,1980,2040,2010,10,500,20260814,0.281067808927,0.291104682929,0.301783123769,0.0207153148421,0.071161049811,frame
fit,60,2040,2100,2070,10,500,20260814,0.287192862612,0.29081694055,0.305790735807,0.0185978731948,0.0639504464891,frame
fit,60,2100,2160,2130,10,500,20260814,0.286466722119,0.289870666885,0.303943948649,0.0174772265304,0.0602931877111,frame
fit,60,2160,2220,2190,10,500,20260814,0.28570030145,0.289866474214,0.304421189852,0.0187208884018,0.0645845244869,frame
fit,60,2220,2280,2250,9,500,20260814,0.285395104354,0.288337004948,0.311472762088,0.0260776577342,0.0904415919105,frame
