frame_index,filename,platform_id,scan_start,scan_end,point_count,z_median_mm,z_spatial_sigma_mm,height_relative_mm,reference_platform_id
43,laser 001_44.tif,p01,2004,2039,36,-0.15868009188426413,0.015949079202475753,0.11921566872030098,p10
44,laser 001_45.tif,p01,2004,2039,36,-0.15680386555396808,0.016808715782260057,0.12170816579742905,p10
45,laser 001_46.tif,p01,2004,2039,36,-0.15739470884602724,0.016852402492771975,0.11951433046283455,p10
46,laser 001_47.tif,p01,2004,2039,36,-0.1565944114256581,0.017774599617890637,0.11827468640461802,p10
47,laser 001_48.tif,p01,2004,2039,36,-0.15777084326276736,0.016041832334975675,0.11893036853712147,p10
48,laser 001_49.tif,p01,2004,2039,36,-0.15805696626813415,0.016200333328426585,0.12032626480385034,p10
49,laser 001_50.tif,p01,2004,2039,36,-0.15718688263297054,0.017668849577900603,0.11975227567268121,p10
0,laser 001.tif,p02,2135,2218,84,29.819668436212112,0.018342255960099866,30.09797142889562,p10
1,laser 001_02.tif,p02,2135,2218,84,29.81717732501471,0.016492395173755937,30.09748070467731,p10
2,laser 001_03.tif,p02,2135,2218,84,29.815364130325122,0.01651174665813623,30.095115359740817,p10
3,laser 001_04.tif,p02,2135,2218,84,29.817052932779404,0.018644785163296276,30.097956365922244,p10
4,laser 001_05.tif,p02,2135,2218,84,29.820523435498046,0.017478920960843778,30.09830499351432,p10
5,laser 001_06.tif,p02,2135,2218,84,29.822459504447693,0.01961500986190387,30.101971027619072,p10
6,laser 001_07.tif,p02,2135,2218,84,29.8195079265372,0.016224544054356672,30.09736262367528,p10
7,laser 001_08.tif,p02,2135,2218,84,29.820098501025143,0.018304112326412318,30.095344704811794,p10
8,laser 001_09.tif,p02,2135,2218,84,29.817494250985078,0.018087697228280214,30.096874538563668,p10
9,laser 001_10.tif,p02,2135,2218,84,29.817760157788257,0.01776842035676088,30.097336045174814,p10
10,laser 001_11.tif,p02,2135,2218,84,29.8193506528699,0.01697308114467701,30.097640942169505,p10
11,laser 001_12.tif,p02,2135,2218,84,29.816228069275326,0.01790903422230721,30.0949671616782,p10
12,laser 001_13.tif,p02,2135,2218,84,29.821030678453383,0.01710312196109939,30.097347990937465,p10
13,laser 001_14.tif,p02,2135,2218,83,29.814738430854504,0.016506819938923625,30.09517766318845,p10
14,laser 001_15.tif,p02,2135,2218,84,29.81596270091461,0.016470532812489797,30.09409739438206,p10
15,laser 001_16.tif,p02,2135,2218,84,29.823282114745098,0.018898509671087405,30.100475924748423,p10
16,laser 001_17.tif,p02,2135,2218,84,29.82246999411143,0.016142341104184298,30.098810880051758,p10
17,laser 001_18.tif,p02,2135,2218,84,29.821883275652738,0.016945235910531282,30.09807222402094,p10
18,laser 001_19.tif,p02,2135,2218,84,29.818738135605372,0.018105367115479797,30.095536428082596,p10
19,laser 001_20.tif,p02,2135,2218,84,29.816588948546382,0.019128496362114413,30.09321376909844,p10
20,laser 001_21.tif,p02,2135,2218,84,29.8215752700101,0.016499811366807123,30.097825362943865,p10
21,laser 001_22.tif,p02,2135,2218,84,29.818169474525178,0.015854647633503926,30.092242852637696,p10
22,laser 001_23.tif,p02,2135,2218,84,29.81911869025015,0.016511548374193524,30.094720564283932,p10
23,laser 001_24.tif,p02,2135,2218,84,29.822915744532736,0.015112244756563429,30.09919658571681,p10
24,laser 001_25.tif,p02,2135,2218,84,29.818465547442315,0.017001760521806707,30.09677354487502,p10
25,laser 001_26.tif,p02,2135,2218,84,29.819903157261763,0.017264443727640386,30.096438106729693,p10
26,laser 001_27.tif,p02,2135,2218,84,29.821921951083254,0.017153347411042578,30.097428404676577,p10
27,laser 001_28.tif,p02,2135,2218,84,29.81973394191533,0.01800604928658046,30.095352908193718,p10
28,laser 001_29.tif,p02,2135,2218,84,29.819408554000574,0.016117271155184923,30.094561496809206,p10
29,laser 001_30.tif,p02,2135,2218,84,29.81931179634654,0.01737328028622313,30.09672677323556,p10
30,laser 001_31.tif,p02,2135,2218,83,29.81804492085746,0.016752153113894868,30.094697621141563,p10
31,laser 001_32.tif,p02,2135,2218,84,29.81860645939946,0.01747897086413103,30.093362907129688,p10
32,laser 001_33.tif,p02,2135,2218,84,29.817590510937293,0.015824839359761242,30.094156376771878,p10
33,laser 001_34.tif,p02,2135,2218,84,29.82119253196055,0.016695173527713873,30.1001046669046,p10
34,laser 001_35.tif,p02,2135,2218,84,29.821394984937967,0.017255880900129535,30.097964119941878,p10
35,laser 001_36.tif,p02,2135,2218,84,29.823683856355842,0.016150479382311195,30.102079768659507,p10
36,laser 001_37.tif,p02,2135,2218,84,29.815324260152693,0.016415488702133982,30.091252819484907,p10
37,laser 001_38.tif,p02,2135,2218,84,29.82041779491385,0.017778368894562725,30.09639752247557,p10
38,laser 001_39.tif,p02,2135,2218,84,29.82129720560755,0.017090267746781438,30.099133190742805,p10
39,laser 001_40.tif,p02,2135,2218,84,29.819298341899867,0.017512308522065475,30.09600730909159,p10
40,laser 001_41.tif,p02,2135,2218,84,29.81846478376326,0.017743328694988986,30.096782971681705,p10
41,laser 001_42.tif,p02,2135,2218,84,29.818212941329307,0.016255523472883726,30.09568977552243,p10
42,laser 001_43.tif,p02,2135,2218,84,29.81744901766899,0.017141528211878233,30.095497027720626,p10
43,laser 001_44.tif,p02,2135,2218,84,29.817433665766032,0.01731705460164342,30.095329426370597,p10
44,laser 001_45.tif,p02,2135,2218,84,29.818659941658268,0.01599314527538344,30.097171973009665,p10
45,laser 001_46.tif,p02,2135,2218,84,29.820993508926165,0.017869304734288015,30.097902548235027,p10
46,laser 001_47.tif,p02,2135,2218,84,29.82108545814617,0.017960422714655703,30.095954555976448,p10
47,laser 001_48.tif,p02,2135,2218,84,29.818596064497683,0.015127729272216015,30.095297276297572,p10
48,laser 001_49.tif,p02,2135,2218,84,29.8209160051008,0.015515956008069607,30.099299236172783,p10
49,laser 001_50.tif,p02,2135,2218,84,29.814748591910302,0.016982407909746908,30.091687750215954,p10
0,laser 001.tif,p03,2233,2305,73,19.84247052127239,0.015778196024985914,20.120773513955896,p10
1,laser 001_02.tif,p03,2233,2305,73,19.836188635525218,0.015203144816294836,20.116492015187816,p10
2,laser 001_03.tif,p03,2233,2305,73,19.836600230331555,0.015473877050035195,20.11635145974725,p10
3,laser 001_04.tif,p03,2233,2305,73,19.836066523070258,0.014823246075021971,20.116969956213097,p10
4,laser 001_05.tif,p03,2233,2305,73,19.84004815124331,0.013826261924295261,20.11782970925958,p10
5,laser 001_06.tif,p03,2233,2305,73,19.837356188084186,0.015882042419273105,20.116867711255566,p10
6,laser 001_07.tif,p03,2233,2305,73,19.83909817736162,0.016135634002874363,20.116952874499702,p10
7,laser 001_08.tif,p03,2233,2305,73,19.842400218360126,0.014767243259590758,20.117646422146777,p10
8,laser 001_09.tif,p03,2233,2305,73,19.83696534351793,0.014537962246679265,20.11634563109652,p10
9,laser 001_10.tif,p03,2233,2305,73,19.835411720577213,0.01594483704744313,20.11498760796377,p10
10,laser 001_11.tif,p03,2233,2305,73,19.839578302472887,0.01499970723393956,20.117868591772492,p10
11,laser 001_12.tif,p03,2233,2305,73,19.839308800480126,0.014617149354045646,20.118047892883,p10
12,laser 001_13.tif,p03,2233,2305,73,19.841900744219743,0.014453619680084354,20.118218056703824,p10
13,laser 001_14.tif,p03,2233,2305,73,19.83269741443587,0.014323634729349801,20.113136646769817,p10
14,laser 001_15.tif,p03,2233,2305,73,19.835992385406257,0.015503705918315338,20.114127078873707,p10
15,laser 001_16.tif,p03,2233,2305,73,19.842732559293836,0.015885116746722015,20.11992636929716,p10
16,laser 001_17.tif,p03,2233,2305,73,19.83977622267105,0.015769005196738527,20.116117108611377,p10
17,laser 001_18.tif,p03,2233,2305,73,19.83948487741509,0.014705299178467373,20.11567382578329,p10
18,laser 001_19.tif,p03,2233,2305,73,19.83239759285584,0.014622665246766442,20.109195885333065,p10
19,laser 001_20.tif,p03,2233,2305,73,19.834642771912513,0.015529098675694736,20.11126759246457,p10
20,laser 001_21.tif,p03,2233,2305,73,19.834928356553178,0.015113361444139306,20.111178449486943,p10
21,laser 001_22.tif,p03,2233,2305,73,19.839224863961135,0.015805592961170043,20.113298242073654,p10
22,laser 001_23.tif,p03,2233,2305,73,19.838519898027016,0.014081475431354474,20.1141217720608,p10
23,laser 001_24.tif,p03,2233,2305,73,19.840975942895852,0.014018802651256797,20.117256784079927,p10
24,laser 001_25.tif,p03,2233,2305,73,19.841058873669454,0.015793888998162336,20.11936687110216,p10
25,laser 001_26.tif,p03,2233,2305,73,19.83743860109371,0.014863349528584799,20.11397355056164,p10
26,laser 001_27.tif,p03,2233,2305,73,19.842299810014197,0.015586370964154371,20.11780626360752,p10
27,laser 001_28.tif,p03,2233,2305,73,19.8398726691579,0.01450341770409466,20.115491635436285,p10
28,laser 001_29.tif,p03,2233,2305,73,19.841040716450266,0.01647488168219404,20.116193659258897,p10
29,laser 001_30.tif,p03,2233,2305,73,19.83694335951577,0.015043454873599756,20.11435833640479,p10
30,laser 001_31.tif,p03,2233,2305,73,19.83905791849918,0.015787288151385224,20.115710618783282,p10
31,laser 001_32.tif,p03,2233,2305,73,19.8369089520761,0.017269973716120893,20.111665399806327,p10
32,laser 001_33.tif,p03,2233,2305,73,19.839476933468973,0.015007159072343231,20.116042799303557,p10
33,laser 001_34.tif,p03,2233,2305,73,19.83870593721315,0.015612412247380046,20.1176180721572,p10
34,laser 001_35.tif,p03,2233,2305,73,19.838565011089145,0.014625362606773478,20.115134146093055,p10
35,laser 001_36.tif,p03,2233,2305,73,19.841850207790003,0.01431738016170825,20.120246120093668,p10
36,laser 001_37.tif,p03,2233,2305,73,19.840933695412218,0.014842020604551752,20.116862254744433,p10
37,laser 001_38.tif,p03,2233,2305,73,19.83986879074996,0.014679300214404738,20.11584851831168,p10
38,laser 001_39.tif,p03,2233,2305,73,19.84261554151601,0.013651699182144338,20.120451526651266,p10
39,laser 001_40.tif,p03,2233,2305,73,19.840337576829143,0.01368969825635205,20.117046544020866,p10
40,laser 001_41.tif,p03,2233,2305,73,19.836344111261496,0.015633119055425318,20.11466229917994,p10
41,laser 001_42.tif,p03,2233,2305,73,19.83848857003852,0.015079335915777847,20.115965404231645,p10
42,laser 001_43.tif,p03,2233,2305,73,19.83488256546059,0.014297197240296183,20.112930575512223,p10
43,laser 001_44.tif,p03,2233,2305,73,19.838557042075763,0.017150789807712685,20.116452802680328,p10
44,laser 001_45.tif,p03,2233,2305,73,19.8392888677796,0.015979499115193797,20.117800899130998,p10
45,laser 001_46.tif,p03,2233,2305,73,19.838340568113153,0.013498496912981666,20.115249607422015,p10
46,laser 001_47.tif,p03,2233,2305,73,19.83826378099468,0.014717169810142572,20.113132878824956,p10
47,laser 001_48.tif,p03,2233,2305,73,19.839478137948618,0.015244163990053981,20.116179349748506,p10
48,laser 001_49.tif,p03,2233,2305,73,19.835769877581242,0.01577754090251328,20.114153108653227,p10
49,laser 001_50.tif,p03,2233,2305,73,19.841193696551045,0.015410268577158765,20.118132854856697,p10
0,laser 001.tif,p04,2320,2393,74,9.837331280214016,0.015798942417103803,10.115634272897523,p10
1,laser 001_02.tif,p04,2320,2393,74,9.837378984627946,0.015143632341749225,10.117682364290545,p10
2,laser 001_03.tif,p04,2320,2393,74,9.838052923012981,0.016466491653198596,10.117804152428675,p10
3,laser 001_04.tif,p04,2320,2393,74,9.8332437185353,0.016981161666080893,10.11414715167814,p10
4,laser 001_05.tif,p04,2320,2393,73,9.837793069053077,0.016502833969444387,10.11557462706935,p10
5,laser 001_06.tif,p04,2320,2393,73,9.833812193628205,0.017242824554142826,10.113323716799584,p10
6,laser 001_07.tif,p04,2320,2393,74,9.839898023614694,0.015711535411766793,10.117752720752776,p10
7,laser 001_08.tif,p04,2320,2393,74,9.840850681773588,0.015673379668036853,10.11609688556024,p10
8,laser 001_09.tif,p04,2320,2393,74,9.839869070736938,0.015061015775106453,10.119249358315528,p10
9,laser 001_10.tif,p04,2320,2393,74,9.841039596417659,0.01424977076708541,10.120615483804215,p10
10,laser 001_11.tif,p04,2320,2393,74,9.841834568659408,0.013585249787137502,10.120124857959013,p10
11,laser 001_12.tif,p04,2320,2393,74,9.837867816146343,0.015963913727396986,10.116606908549215,p10
12,laser 001_13.tif,p04,2320,2393,74,9.840053809984283,0.015870011109639412,10.116371122468365,p10
13,laser 001_14.tif,p04,2320,2393,74,9.840301808777099,0.017737372030873614,10.120741041111046,p10
14,laser 001_15.tif,p04,2320,2393,74,9.83736865448941,0.017481861942387756,10.11550334795686,p10
15,laser 001_16.tif,p04,2320,2393,74,9.83895614329009,0.01737865978884762,10.116149953293416,p10
16,laser 001_17.tif,p04,2320,2393,74,9.8408287525383,0.01784823432918232,10.117169638478629,p10
17,laser 001_18.tif,p04,2320,2393,74,9.842981004960336,0.019076740397636547,10.119169953328537,p10
18,laser 001_19.tif,p04,2320,2393,74,9.837437349176696,0.01910796184538028,10.11423564165392,p10
19,laser 001_20.tif,p04,2320,2393,74,9.837526877994492,0.015567716232799579,10.11415169854655,p10
20,laser 001_21.tif,p04,2320,2393,74,9.836828687834554,0.0161056575192076,10.11307878076832,p10
21,laser 001_22.tif,p04,2320,2393,74,9.844341508910418,0.018489873076329443,10.118414887022936,p10
22,laser 001_23.tif,p04,2320,2393,74,9.838072816082502,0.016353412687448488,10.113674690116284,p10
23,laser 001_24.tif,p04,2320,2393,74,9.843319615843939,0.014668000228647051,10.119600457028014,p10
24,laser 001_25.tif,p04,2320,2393,74,9.841398696085093,0.014817371073513066,10.119706693517799,p10
25,laser 001_26.tif,p04,2320,2393,73,9.843488653757504,0.014364458567249824,10.120023603225434,p10
26,laser 001_27.tif,p04,2320,2393,74,9.844600486535569,0.016165401584779835,10.120106940128892,p10
27,laser 001_28.tif,p04,2320,2393,73,9.842804871562407,0.017591931028699596,10.118423837840794,p10
28,laser 001_29.tif,p04,2320,2393,74,9.843030032279557,0.01447265216897105,10.118182975088189,p10
29,laser 001_30.tif,p04,2320,2393,74,9.836800775788731,0.014561286275949572,10.114215752677751,p10
30,laser 001_31.tif,p04,2320,2393,74,9.838694745628345,0.016357633350995975,10.115347445912448,p10
31,laser 001_32.tif,p04,2320,2393,74,9.84459830950675,0.018767349272517067,10.119354757236977,p10
32,laser 001_33.tif,p04,2320,2393,74,9.841934645531524,0.016477468631411397,10.118500511366108,p10
33,laser 001_34.tif,p04,2320,2393,74,9.841533606807673,0.0182165953940285,10.120445741751723,p10
34,laser 001_35.tif,p04,2320,2393,74,9.840316388008148,0.01618434484734237,10.116885523012058,p10
35,laser 001_36.tif,p04,2320,2393,74,9.841929493362386,0.017335210274812354,10.120325405666051,p10
36,laser 001_37.tif,p04,2320,2393,74,9.836792050500662,0.015582575516184015,10.112720609832877,p10
37,laser 001_38.tif,p04,2320,2393,74,9.83773645557784,0.01664447058510309,10.113716183139559,p10
38,laser 001_39.tif,p04,2320,2393,74,9.839423168020119,0.01717240084800798,10.117259153155373,p10
39,laser 001_40.tif,p04,2320,2393,74,9.84333135415136,0.017532345221689963,10.120040321343083,p10
40,laser 001_41.tif,p04,2320,2393,74,9.838152506859672,0.016733766466363178,10.116470694778116,p10
41,laser 001_42.tif,p04,2320,2393,74,9.842883015556765,0.016312184556477875,10.120359849749889,p10
42,laser 001_43.tif,p04,2320,2393,74,9.840182484126558,0.017344633319057914,10.118230494178192,p10
43,laser 001_44.tif,p04,2320,2393,74,9.836499824044324,0.013738031941617036,10.11439558464889,p10
44,laser 001_45.tif,p04,2320,2393,74,9.836822350757302,0.01585935814802227,10.1153343821087,p10
45,laser 001_46.tif,p04,2320,2393,74,9.843001681969326,0.016777604407857867,10.119910721278188,p10
46,laser 001_47.tif,p04,2320,2393,74,9.839812110418109,0.018184400948729428,10.114681208248385,p10
47,laser 001_48.tif,p04,2320,2393,74,9.836890764102236,0.01641589277799661,10.113591975902125,p10
48,laser 001_49.tif,p04,2320,2393,73,9.839517404133744,0.015908154682401702,10.117900635205729,p10
49,laser 001_50.tif,p04,2320,2393,74,9.84058645632274,0.0182776967144138,10.117525614628391,p10
0,laser 001.tif,p05,2406,2482,77,5.850945947972264,0.01960907074659555,6.129248940655771,p10
1,laser 001_02.tif,p05,2406,2482,77,5.844171927864522,0.0201934044987027,6.1244753075271205,p10
2,laser 001_03.tif,p05,2406,2482,77,5.8469212680774945,0.018268985882645018,6.126672497493189,p10
3,laser 001_04.tif,p05,2406,2482,77,5.842481966661921,0.021802622767330478,6.123385399804761,p10
4,laser 001_05.tif,p05,2406,2482,77,5.850287900731928,0.020133011014604643,6.1280694587482,p10
5,laser 001_06.tif,p05,2406,2482,77,5.845338629871549,0.019265507729542213,6.124850153042928,p10
6,laser 001_07.tif,p05,2406,2482,77,5.843675616321775,0.022277597063687548,6.121530313459857,p10
7,laser 001_08.tif,p05,2406,2482,77,5.848190412669737,0.01849662076936375,6.123436616456388,p10
8,laser 001_09.tif,p05,2406,2482,77,5.846331988233715,0.02208760259031788,6.125712275812305,p10
9,laser 001_10.tif,p05,2406,2482,77,5.840439207790723,0.019398609560960855,6.12001509517728,p10
10,laser 001_11.tif,p05,2406,2482,77,5.842628778025187,0.021434404144831425,6.120919067324792,p10
11,laser 001_12.tif,p05,2406,2482,77,5.846220102775874,0.020578298448802067,6.1249591951787465,p10
12,laser 001_13.tif,p05,2406,2482,77,5.847866321446986,0.019494481547908987,6.124183633931068,p10
13,laser 001_14.tif,p05,2406,2482,77,5.841472034806543,0.02012512585165665,6.12191126714049,p10
14,laser 001_15.tif,p05,2406,2482,77,5.847728310168009,0.019193553688028737,6.125863003635459,p10
15,laser 001_16.tif,p05,2406,2482,77,5.848968148978088,0.018467974452364394,6.126161958981413,p10
16,laser 001_17.tif,p05,2406,2482,77,5.849925681271998,0.02072709649890148,6.126266567212326,p10
17,laser 001_18.tif,p05,2406,2482,77,5.849895920455651,0.01962146309727426,6.1260848688238525,p10
18,laser 001_19.tif,p05,2406,2482,77,5.8452584365326175,0.019417532086642583,6.1220567290098415,p10
19,laser 001_20.tif,p05,2406,2482,77,5.842632864429561,0.016748184291570108,6.119257684981619,p10
20,laser 001_21.tif,p05,2406,2482,77,5.849426043231119,0.0202825587852305,6.125676136164884,p10
21,laser 001_22.tif,p05,2406,2482,77,5.847802999577652,0.018175729227847975,6.121876377690171,p10
22,laser 001_23.tif,p05,2406,2482,77,5.845909593279885,0.019117992928724653,6.121511467313667,p10
23,laser 001_24.tif,p05,2406,2482,77,5.845048951038962,0.021978924821381144,6.121329792223037,p10
24,laser 001_25.tif,p05,2406,2482,77,5.851477092153914,0.020761172686167263,6.129785089586619,p10
25,laser 001_26.tif,p05,2406,2482,77,5.849164253486151,0.02098637966493589,6.125699202954081,p10
26,laser 001_27.tif,p05,2406,2482,77,5.84856788710465,0.019450290687199574,6.124074340697973,p10
27,laser 001_28.tif,p05,2406,2482,77,5.848849401041548,0.019660293724966693,6.124468367319935,p10
28,laser 001_29.tif,p05,2406,2482,77,5.8488795604667985,0.02034389988720803,6.12403250327543,p10
29,laser 001_30.tif,p05,2406,2482,77,5.8456569501476,0.02166846031731846,6.123071927036619,p10
30,laser 001_31.tif,p05,2406,2482,77,5.846132334101526,0.02023070912364539,6.122785034385629,p10
31,laser 001_32.tif,p05,2406,2482,77,5.852979577467181,0.01885786868234529,6.127736025197407,p10
32,laser 001_33.tif,p05,2406,2482,77,5.846459798362957,0.020957760388389892,6.123025664197542,p10
33,laser 001_34.tif,p05,2406,2482,77,5.845302845837409,0.022198826602748866,6.12421498078146,p10
34,laser 001_35.tif,p05,2406,2482,77,5.843326637439986,0.021135966513514647,6.119895772443897,p10
35,laser 001_36.tif,p05,2406,2482,77,5.843016646819478,0.019717384486317678,6.121412559123144,p10
36,laser 001_37.tif,p05,2406,2482,77,5.844568412953095,0.020810414148921885,6.120496972285309,p10
37,laser 001_38.tif,p05,2406,2482,77,5.847917624435354,0.01965990208241132,6.123897351997073,p10
38,laser 001_39.tif,p05,2406,2482,77,5.84651809682066,0.0209557119983089,6.124354081955914,p10
39,laser 001_40.tif,p05,2406,2482,77,5.842662874333882,0.020425571876531157,6.119371841525606,p10
40,laser 001_41.tif,p05,2406,2482,77,5.844705981438892,0.019169787778736177,6.123024169357336,p10
41,laser 001_42.tif,p05,2406,2482,77,5.845619731432748,0.01892307500958842,6.123096565625872,p10
42,laser 001_43.tif,p05,2406,2482,77,5.8416608372562,0.021359842125995232,6.119708847307834,p10
43,laser 001_44.tif,p05,2406,2482,77,5.8456802453863475,0.019941649151631918,6.123576005990913,p10
44,laser 001_45.tif,p05,2406,2482,77,5.843842272642291,0.019747766871640423,6.1223543039936885,p10
45,laser 001_46.tif,p05,2406,2482,77,5.84726566443544,0.018847398557780334,6.124174703744302,p10
46,laser 001_47.tif,p05,2406,2482,77,5.848214585785968,0.02056398359922985,6.123083683616244,p10
47,laser 001_48.tif,p05,2406,2482,77,5.8466794035748535,0.01925276489967827,6.123380615374742,p10
48,laser 001_49.tif,p05,2406,2482,77,5.844988600980969,0.01703972296547107,6.123371832052953,p10
49,laser 001_50.tif,p05,2406,2482,77,5.845738186224025,0.02211445583455497,6.122677344529677,p10
0,laser 001.tif,p06,2497,2525,28,1.844261778519467,0.020429163495595273,2.122564771202974,p10
1,laser 001_02.tif,p06,2497,2525,27,1.8363112738127256,0.014425439053603474,2.116614653475324,p10
2,laser 001_03.tif,p06,2497,2525,26,1.841174663991353,0.021553376058418058,2.1209258934070476,p10
3,laser 001_04.tif,p06,2497,2525,28,1.8355641135423184,0.0214421154906977,2.1164675466851577,p10
4,laser 001_05.tif,p06,2497,2525,29,1.8361233780606199,0.018955641511159204,2.1139049360768922,p10
5,laser 001_06.tif,p06,2497,2525,28,1.8366895253431608,0.020299607771050117,2.11620104851454,p10
6,laser 001_07.tif,p06,2497,2525,28,1.83998849408448,0.023240412127080497,2.117843191222562,p10
7,laser 001_08.tif,p06,2497,2525,28,1.8394310373192297,0.021531903561996964,2.1146772411058805,p10
8,laser 001_09.tif,p06,2497,2525,28,1.8321219086306542,0.023137137438184546,2.111502196209244,p10
9,laser 001_10.tif,p06,2497,2525,27,1.8302305307241795,0.02289245208039115,2.109806418110736,p10
10,laser 001_11.tif,p06,2497,2525,28,1.8443617959354697,0.019240882735271504,2.1226520852350745,p10
11,laser 001_12.tif,p06,2497,2525,28,1.8372329170157968,0.017831046033409178,2.1159720094186696,p10
12,laser 001_13.tif,p06,2497,2525,29,1.8415682247108407,0.019419291160681692,2.1178855371949226,p10
13,laser 001_14.tif,p06,2497,2525,28,1.8305627907206485,0.01673211906918953,2.1110020230545956,p10
14,laser 001_15.tif,p06,2497,2525,27,1.839629469907095,0.01964395573693687,2.117764163374545,p10
15,laser 001_16.tif,p06,2497,2525,28,1.844166444754194,0.020108502829298835,2.121360254757519,p10
16,laser 001_17.tif,p06,2497,2525,27,1.837519674929581,0.024225991565915483,2.1138605608699095,p10
17,laser 001_18.tif,p06,2497,2525,27,1.8369991810582178,0.021213631863586352,2.113188129426419,p10
