subset_id,subset_size,selection_rank,frame_ids,score,min_span_ratio,status,board_center_u_norm_mean,board_center_u_norm_std,board_center_u_norm_min,board_center_u_norm_max,board_center_u_norm_range,board_center_v_norm_mean,board_center_v_norm_std,board_center_v_norm_min,board_center_v_norm_max,board_center_v_norm_range,board_tilt_deg_mean,board_tilt_deg_std,board_tilt_deg_min,board_tilt_deg_max,board_tilt_deg_range,board_center_z_mm_mean,board_center_z_mm_std,board_center_z_mm_min,board_center_z_mm_max,board_center_z_mm_range,apparent_bbox_area_fraction_mean,apparent_bbox_area_fraction_std,apparent_bbox_area_fraction_min,apparent_bbox_area_fraction_max,apparent_bbox_area_fraction_range,corner_u_span_norm_mean,corner_u_span_norm_std,corner_u_span_norm_min,corner_u_span_norm_max,corner_u_span_norm_range,corner_v_span_norm_mean,corner_v_span_norm_std,corner_v_span_norm_min,corner_v_span_norm_max,corner_v_span_norm_range,candidate_type,calibration_status,candidate_id,fit_rms_px,unique_frame_count,error,noise_std_u_px,noise_std_v_px,noise_cov_uv_px2,fx,delta_fx,delta_fx_pct,fy,delta_fy,delta_fy_pct,cx,delta_cx,delta_cx_pct,cy,delta_cy,delta_cy_pct,k1,delta_k1,delta_k1_pct,k2,delta_k2,delta_k2_pct,p1,delta_p1,delta_p1_pct,p2,delta_p2,delta_p2_pct,k3,delta_k3,delta_k3_pct
matched_14_03,14,3,001;003;004;007;008;010;011;012;013;014;015;016;017;018,0.05708732784865639,0.9975542751921842,ok,0.4837140303298638,0.10567335538658709,0.34233722293918784,0.6770237934860316,0.33468657054684375,0.4476431967417399,0.1021642401221995,0.3388376345778956,0.6402894092906606,0.30145177471276496,9.717478530828286,7.646571223054168,2.5878392327443622,24.765800458073528,22.177961225329167,685.5510161046758,21.64584788731818,648.6771903892012,712.278195371598,63.60100498239683,0.2925305326800269,0.06528016067732587,0.24641252297657018,0.5051748660672994,0.25876234309072926,0.49991883071405546,0.08232433300034304,0.3565029501914978,0.5989184603095055,0.24241551011800766,0.5929875746227447,0.11720194106253029,0.4796610921223958,0.8434785359700521,0.36381744384765624,coverage_matched,ok,matched_14_03,0.11901813498191391,14,,nan,nan,nan,7352.750938081643,4.8858236416281215,0.06649310467099495,7353.797412031742,4.956265387867461,0.0674428156625882,2070.3645349984404,0.148004850603229,0.007149244943603061,1513.1899629132422,0.7535088082286165,0.0498208573446814,-0.04887735001717553,0.00025981513423803393,-0.5287548303558567,0.22864516613586994,0.0013691941130487273,0.6024368088111153,-0.00044245484991810964,7.069937638418198e-05,-13.77741286350315,-0.000444715362674067,3.3662536870549865e-05,-7.036808536220905,0.0,0.0,nan
matched_14_04,14,4,001;003;004;006;007;008;009;010;012;013;015;016;017;018,0.05724353635767139,0.9383377551963688,ok,0.4838523300267853,0.10096401778078759,0.36297474818473513,0.6770237934860316,0.31404904530129646,0.4592799885489724,0.10015650761357343,0.3388376345778956,0.6402894092906606,0.30145177471276496,9.085190121058657,7.761006435660602,2.5334650585219993,24.765800458073528,22.23233539955153,686.84348797643,21.61638254040939,648.6771903892012,712.278195371598,63.60100498239683,0.29439401232710577,0.06571221123381785,0.24641252297657018,0.5051748660672994,0.25876234309072926,0.5000630212681634,0.08261233891432856,0.3565029501914978,0.5989184603095055,0.24241551011800766,0.5961811621529715,0.11587978197647689,0.4796610921223958,0.8434785359700521,0.36381744384765624,coverage_matched,ok,matched_14_04,0.11822870413868913,14,,nan,nan,nan,7353.109914848657,5.244800408642732,0.07137856135023024,7354.1758412061445,5.33469456226976,0.07259232382109729,2070.683136763062,0.46660661522491864,0.022539024707313955,1513.9113974739175,1.4749433689039506,0.09752101418216282,-0.04908358551251922,5.3579638894345194e-05,-0.10904096467356711,0.22976110685002638,0.0024851348272051654,1.093443712983275,-0.00040030776362538187,0.00011284646267690975,-21.990749933029598,-0.00044261438666300974,3.57635128816071e-05,-7.475996051584223,0.0,0.0,nan
matched_14_05,14,5,001;003;004;006;007;008;010;011;012;013;014;015;016;018,0.05848040017755353,1.0,ok,0.47904362227138764,0.10442888669174234,0.34233722293918784,0.6770237934860316,0.33468657054684375,0.4588551779330034,0.10093931526030038,0.3388376345778956,0.6402894092906606,0.30145177471276496,8.677876854758578,7.556286085016279,2.5334650585219993,24.765800458073528,22.23233539955153,687.8311723011578,21.68292135625061,648.6771903892012,712.278195371598,63.60100498239683,0.2929456448318172,0.06538894214973295,0.24641252297657018,0.5051748660672994,0.25876234309072926,0.49847953606929096,0.08119016034814658,0.3565029501914978,0.5989184603095055,0.24241551011800766,0.5951523165021623,0.11636959170541639,0.4796610921223958,0.8434785359700521,0.36381744384765624,coverage_matched,ok,matched_14_05,0.11723233225930899,14,,nan,nan,nan,7351.7951379744445,3.9300235344298926,0.05348524330838104,7352.826655784994,3.9855091411191097,0.05423316495199033,2070.368937459076,0.1524073112386759,0.007361901956593511,1510.4985262094506,-1.937927895563007,-0.12813284751918907,-0.04887524361096135,0.000261921540452216,-0.5330416185897552,0.22938545644324748,0.002109484420426272,0.928159893741189,-0.0005424898204060757,-2.933559410378409e-05,5.716720744009408,-0.00044504398664892895,3.333391289568789e-05,-6.968113060285498,0.0,0.0,nan
matched_14_06,14,6,001;003;004;005;006;007;008;010;011;012;013;014;015;016,0.060191166552198284,1.0,ok,0.47865766136870763,0.10381379125149189,0.34233722293918784,0.6770237934860316,0.33468657054684375,0.46492175370583805,0.10228837568909499,0.3388376345778956,0.6402894092906606,0.30145177471276496,8.666518302632111,7.565531198712906,2.5334650585219993,24.765800458073528,22.23233539955153,683.8138525402484,22.61731244360444,648.6771903892012,712.278195371598,63.60100498239683,0.2965386238237658,0.06480170089572401,0.24641252297657018,0.5051748660672994,0.25876234309072926,0.501048990126167,0.07720783480966666,0.3565029501914978,0.5989184603095055,0.24241551011800766,0.5995573421659923,0.12192803986964318,0.4796610921223958,0.8434785359700521,0.36381744384765624,coverage_matched,ok,matched_14_06,0.11589366773402138,14,,nan,nan,nan,7350.750866284271,2.885751844256447,0.039273337211721146,7351.705205889094,2.864059245219323,0.03897293720285822,2071.0917189021393,0.8751887543021439,0.04227522781105634,1510.6432324781022,-1.7932216269114178,-0.11856508893608751,-0.04928063172421179,-0.00014346657279822733,0.29197161121554877,0.2303046951519679,0.0030287231291466765,1.3326191511536278,-0.0005441525740643155,-3.0998347762023894e-05,6.040746850200007,-0.0004285312409008922,4.984665864372467e-05,-10.419933423173456,0.0,0.0,nan
matched_14_07,14,7,001;003;004;005;007;008;009;010;012;013;014;015;016;017,0.06173004877888314,0.9975542751921842,ok,0.4740134352914893,0.10723609124900199,0.34233722293918784,0.6770237934860316,0.33468657054684375,0.452325086387205,0.10536038843080041,0.3388376345778956,0.6402894092906606,0.30145177471276496,9.082646029035626,7.762725519206041,2.5878392327443622,24.765800458073528,22.177961225329167,683.3188407322432,22.910675695062572,648.6771903892012,712.278195371598,63.60100498239683,0.29460558536040043,0.06551172090319002,0.24641252297657018,0.5051748660672994,0.25876234309072926,0.5005729161202908,0.07771213233060235,0.3565029501914978,0.5989184603095055,0.24241551011800766,0.5963322096325102,0.12368987805567727,0.4796610921223958,0.8434785359700521,0.36381744384765624,coverage_matched,ok,matched_14_07,0.11687941317836584,14,,nan,nan,nan,7352.188201595324,4.323087155309622,0.05883460145197681,7353.219098112511,4.377951468636638,0.059573358319712694,2072.124997229912,1.9084670820748215,0.09218683428919076,1514.333633298707,1.8971791936933187,0.1254386052745586,-0.04941985021562862,-0.0002826850642150547,0.5752978694313676,0.22945074665788268,0.002174774635061466,0.9568871780440974,-0.00040477459195556643,0.00010837963434672519,-21.120284856210137,-0.0003943664072370993,8.401149230751755e-05,-17.561741959127033,0.0,0.0,nan
matched_14_08,14,8,001;003;004;005;007;008;009;010;011;012;013;014;015;016,0.06218715376174249,0.9975542751921842,ok,0.4726587012168263,0.10645442827450706,0.34233722293918784,0.6770237934860316,0.33468657054684375,0.4535321734787582,0.1043684804919545,0.3388376345778956,0.6402894092906606,0.30145177471276496,8.758431586916911,7.492755997616866,2.5878392327443622,24.765800458073528,22.177961225329167,683.882839984762,22.681649187563398,648.6771903892012,712.278195371598,63.60100498239683,0.29236229073638337,0.06563906164084184,0.24641252297657018,0.5051748660672994,0.25876234309072926,0.4984247764306409,0.07607056566957968,0.3565029501914978,0.5989184603095055,0.24241551011800766,0.5943113864717029,0.12495458192770273,0.4796610921223958,0.8434785359700521,0.36381744384765624,coverage_matched,ok,matched_14_08,0.11686814926022647,14,,nan,nan,nan,7351.122860760931,3.2577463209163398,0.044335957045730484,7352.119463431149,3.2783167872739796,0.044609983014412366,2071.622561122378,1.406030974540954,0.06791709727293828,1511.3171470635514,-1.119307041462207,-0.07400688064772669,-0.04900198001601653,0.0001351851353970368,-0.27511789697364714,0.22706193443163178,-0.000214037591189431,-0.09417519559346074,-0.0005270911712220031,-1.393694491971147e-05,2.715936887071728,-0.00039716903258652506,8.120886695809178e-05,-16.975881836388574,0.0,0.0,nan
matched_12_01,12,1,001;003;004;007;008;010;011;012;013;014;016;017,0.06495600504032019,0.9975542751921842,ok,0.48052753407197696,0.0995642294656752,0.34233722293918784,0.6770237934860316,0.33468657054684375,0.4573135204026193,0.1056041880628024,0.3391301655624852,0.6402894092906606,0.3011592437281754,9.896747005727448,7.946334827585165,2.5878392327443622,24.765800458073528,22.177961225329167,684.6592970167663,22.069139154194296,648.6771903892012,712.278195371598,63.60100498239683,0.29347152074898425,0.06996649104003241,0.24641252297657018,0.5051748660672994,0.25876234309072926,0.5053148567676544,0.07731917746344667,0.3565029501914978,0.5989184603095055,0.24241551011800766,0.5868405541314019,0.12201612631890923,0.4796610921223958,0.8434785359700521,0.36381744384765624,coverage_matched,ok,matched_12_01,0.11903369641451296,12,,nan,nan,nan,7354.007294953579,6.142180513564199,0.08359136181601366,7355.06671368359,6.225567039715315,0.08471494913940894,2070.6251224155285,0.40859226769134693,0.019736692357594534,1514.0656784600012,1.6292243549876275,0.10772183853183592,-0.048694818978099956,0.0004423461733136097,-0.9002272962848863,0.22393677834119316,-0.00333919368162805,-1.4692242439481262,-0.00042948441401941147,8.366981228288015e-05,-16.305003056447884,-0.00042095778112347776,5.742011842113908e-05,-12.003087616672744,0.0,0.0,nan
matched_12_02,12,2,002;003;004;007;008;010;011;012;013;014;016;017,0.06847645483084953,0.8286042310879875,ok,0.47643969898733,0.10312189264420653,0.34233722293918784,0.6770237934860316,0.33468657054684375,0.4585834022001787,0.10744943559337586,0.3391301655624852,0.6402894092906606,0.3011592437281754,9.583734168536322,7.359710143244795,2.5878392327443622,21.009646411780004,18.421807179035643,684.6548448285604,22.073521560464982,648.6771903892012,712.278195371598,63.60100498239683,0.29575169942795226,0.06959460425636776,0.24641252297657018,0.5051748660672994,0.25876234309072926,0.5034087126453718,0.07601354875620898,0.3565029501914978,0.5989184603095055,0.24241551011800766,0.592744649251302,0.11800671820111386,0.4875315450032552,0.8434785359700521,0.3559469909667969,coverage_matched,ok,matched_12_02,0.11801756048926097,12,,nan,nan,nan,7346.114479808386,-1.7506346316286,-0.02382507850053283,7347.037890337133,-1.8032563067417868,-0.02453796824231684,2068.1611832825156,-2.055346865321553,-0.09928173383751206,1511.533265853472,-0.9031882515416783,-0.05971743467900879,-0.048946290962473375,0.00019087418894019048,-0.3884517724049033,0.2261629706122579,-0.001113001410563308,-0.48971362905514243,-0.0005626444268286029,-4.9490200526311283e-05,9.644313149855524,-0.0005245935306639558,-4.621563111933892e-05,9.660904310866588,0.0,0.0,nan
matched_12_03,12,3,002;003;004;007;008;009;010;011;012;013;016;017,0.07685569889964552,0.8286042310879875,ok,0.48046933494818705,0.09823421170325469,0.36297474818473513,0.6770237934860316,0.31404904530129646,0.4604872828589545,0.10532178781079292,0.35153816812688654,0.6402894092906606,0.28875124116377404,9.680682796747917,7.267249916429259,2.5878392327443622,21.009646411780004,18.421807179035643,684.1605455776497,21.51676803733119,648.6771903892012,712.278195371598,63.60100498239683,0.29482428444443576,0.07012537785206806,0.24641252297657018,0.5051748660672994,0.25876234309072926,0.5027499490727981,0.07588976962072154,0.3565029501914978,0.5989184603095055,0.24241551011800766,0.5915873421563042,0.1189777944278075,0.4875315450032552,0.8434785359700521,0.3559469909667969,coverage_matched,ok,matched_12_03,0.11900478154919997,12,,nan,nan,nan,7346.132558702649,-1.7325557373660558,-0.02357903568427297,7347.061720067991,-1.7794265758839174,-0.02421370309108613,2067.720772460679,-2.4957576871579477,-0.12055539364182943,1511.9254705798833,-0.5109835251303139,-0.03378545417517651,-0.048700601506194534,0.0004365636452190319,-0.8884591609503402,0.22360724706844287,-0.0036687249543783385,-1.6142159339263347,-0.0005477421419940499,-3.45879156917583e-05,6.740257396103577,-0.0005362571258936577,-5.78792263490409e-05,12.099059426478101,0.0,0.0,nan
matched_12_04,12,4,001;003;004;006;007;008;009;010;012;015;016;018,0.07727988237154791,0.9383377551963688,ok,0.47739913222859753,0.10804396282658395,0.36297474818473513,0.6770237934860316,0.31404904530129646,0.46022504832527855,0.10199733248411214,0.3388376345778956,0.6402894092906606,0.30145177471276496,8.955409330327878,7.8465065096005615,2.5334650585219993,24.765800458073528,22.23233539955153,686.0394625598123,21.680723739194082,648.6771903892012,709.1598338641405,60.48264347493932,0.2974339101658815,0.0698111249377588,0.24641252297657018,0.5051748660672994,0.25876234309072926,0.5062734757860502,0.07560920564142354,0.36779749393463135,0.5989184603095055,0.23112096637487411,0.5931380602518717,0.12130422649481509,0.4796610921223958,0.8434785359700521,0.36381744384765624,coverage_matched,ok,matched_12_04,0.11905476085787838,12,,nan,nan,nan,7352.015534380546,4.1504199405317195,0.056484705093120445,7352.969017779354,4.127871135478927,0.05617036826771082,2071.6483135724443,1.431783424607147,0.0691610468642573,1512.0226676495413,-0.413786455472291,-0.027358931633074773,-0.048681988782983424,0.00045517636843014214,-0.9263382757787112,0.22637781187159667,-0.0008981601512245418,-0.39518482452441384,-0.0004789124245071103,3.4241801795181315e-05,-6.672809077676771,-0.00039533329084629496,8.304460869832189e-05,-17.3596248441608,0.0,0.0,nan
matched_12_05,12,5,001;003;004;006;007;008;011;012;014;016;017;018,0.07752184213004909,0.9622410399533571,ok,0.4792157712491285,0.1012588511950235,0.34233722293918784,0.6770237934860316,0.33468657054684375,0.4600655293127503,0.10207065000816812,0.3391301655624852,0.6402894092906606,0.3011592437281754,9.526297894306825,8.175326055257905,2.5334650585219993,24.765800458073528,22.23233539955153,686.2751461232525,22.323518791525213,648.6771903892012,709.8766875655414,61.199497176340174,0.2978095844687556,0.06905535047890514,0.24641252297657018,0.5051748660672994,0.25876234309072926,0.507633219162623,0.07605702312956131,0.36779749393463135,0.5989184603095055,0.23112096637487411,0.5926704737345377,0.12112312381333445,0.4796610921223958,0.8434785359700521,0.36381744384765624,coverage_matched,ok,matched_12_05,0.11837504546488772,12,,nan,nan,nan,7356.333622755958,8.468508315942927,0.1152512761740907,7357.510413187049,8.669266543174672,0.11796780431338919,2070.862580678267,0.6460505304298749,0.031206906186945552,1511.4980828262653,-0.9383712787482636,-0.06204368297268702,-0.049540055948182476,-0.00040289079676891076,0.8199308924872327,0.22462867799190545,-0.0026472940309157644,-1.1647927439729284,-0.0005001699819253278,1.2984244376963825e-05,-2.530281095125386,-0.0004871651987525631,-8.787299207946243e-06,1.836894893411914,0.0,0.0,nan
matched_12_06,12,6,001;003;004;007;008;010;011;012;013;014;015;016,0.07963171186380455,0.9975542751921842,ok,0.46635810116475285,0.10238033052695802,0.34233722293918784,0.6770237934860316,0.33468657054684375,0.4551780632866753,0.1078868542150541,0.3388376345778956,0.6402894092906606,0.30145177471276496,9.65996734044194,7.7525476848259345,2.5878392327443622,24.765800458073528,22.177961225329167,684.7914421683872,21.984874492749622,648.6771903892012,712.278195371598,63.60100498239683,0.2941654166165554,0.07014019743860499,0.24641252297657018,0.5051748660672994,0.25876234309072926,0.5051640414943298,0.07718510430358803,0.3565029501914978,0.5989184603095055,0.24241551011800766,0.5882065569559732,0.12150077498327147,0.4796610921223958,0.8434785359700521,0.36381744384765624,coverage_matched,ok,matched_12_06,0.11842628574069973,12,,nan,nan,nan,7351.886749338431,4.021634898416778,0.05473201856296282,7352.918857084302,4.077710440426927,0.05548780221340295,2070.2117741109614,-0.004756036875733116,-0.0002297362042314231,1511.9213727636932,-0.5150813413204105,-0.03405639555449691,-0.04855204721848101,0.0005851179329325537,-1.190784879692477,0.22687463773549285,-0.00040133428732835874,-0.1765845653442239,-0.000493939651277792,1.9214575024499624e-05,-3.744405490520232,-0.0004515196368185795,2.685826272603737e-05,-5.61444472071235,0.0,0.0,nan
matched_12_07,12,7,001;003;004;007;008;009;010;011;012;013;015;016,0.08111530386056749,0.9383377551963688,ok,0.47038773712560994,0.0979091641159822,0.36297474818473513,0.6770237934860316,0.31404904530129646,0.4570819439454512,0.10583485532215353,0.3388376345778956,0.6402894092906606,0.30145177471276496,9.756915968653535,7.663775727014817,2.5878392327443622,24.765800458073528,22.177961225329167,684.2971429174764,21.429255130226235,648.6771903892012,712.278195371598,63.60100498239683,0.29323800163303887,0.07064415905566163,0.24641252297657018,0.5051748660672994,0.25876234309072926,0.5045052779217561,0.07707957448761477,0.3565029501914978,0.5989184603095055,0.24241551011800766,0.5870492498609754,0.122397342749089,0.4796610921223958,0.8434785359700521,0.36381744384765624,coverage_matched,ok,matched_12_07,0.11937724573743239,12,,nan,nan,nan,7352.125090315476,4.25997587546135,0.057975695104822374,7353.171240034186,4.330093390311049,0.05892212532432477,2069.893543183622,-0.32298696421503337,-0.015601602997149695,1512.3574574975712,-0.07899660744237735,-0.0052231356383910825,-0.04829832944051765,0.0008388357108959146,-1.7071308617643832,0.22465824295980524,-0.0026177290630159666,-1.151784343816651,-0.0004754717680818005,3.76824582204911e-05,-7.343300763987651,-0.00045782034344826706,2.0557556096349782e-05,-4.297346536267494,0.0,0.0,nan
matched_12_08,12,8,001;003;004;007;008;009;010;011;012;013;016;017,0.0812344437433421,0.9383377551963688,ok,0.484557170032834,0.0943023404976168,0.36297474818473513,0.6770237934860316,0.31404904530129646,0.4592174010613952,0.10346408702517099,0.35153816812688654,0.6402894092906606,0.28875124116377404,9.993695633939042,7.85656511030229,2.5878392327443622,24.765800458073528,22.177961225329167,684.1649977658557,21.51238381155089,648.6771903892012,712.278195371598,63.60100498239683,0.2925441057654678,0.07046173228221804,0.24641252297657018,0.5051748660672994,0.25876234309072926,0.5046560931950808,0.07721523455643471,0.3565029501914978,0.5989184603095055,0.24241551011800766,0.5856832470364041,0.12289490253570425,0.4796610921223958,0.8434785359700521,0.36381744384765624,coverage_matched,ok,matched_12_08,0.11992939199057007,12,,nan,nan,nan,7354.135093743446,6.269979303431683,0.08533062604959811,7355.205145273888,6.363998630013157,0.08659866913737163,2070.3236503912512,0.10712024341410142,0.0051743497288398044,1514.4755118510102,2.0390577459966153,0.13481939954979666,-0.04838727307931452,0.000749892072099044,-1.526119933431836,0.2205229112974383,-0.006753060725382898,-2.9713042981529125,-0.0004119729063625413,0.0001011813199397503,-19.71752637970984,-0.00042918979475311777,4.918810479149908e-05,-10.282269485760693,0.0,0.0,nan
