candidate_type,candidate_id,frame_id,is_frame027,region,candidate_pnp_rmse_px,baseline_pnp_rmse_px,point_count,bias_delta_lambda_mm,rmse_delta_lambda_mm,p95_abs_delta_lambda_mm,max_abs_delta_lambda_mm,subset_id,subset_size,selection_score,min_span_ratio,row_type,candidate_global_p95_abs_mm,candidate_frame_p95_median_mm,candidate_frame_p95_p95_mm,candidate_frame_p95_max_mm,board_center_u_norm_loss,board_center_v_norm_loss,board_tilt_deg_loss,board_center_z_mm_loss,apparent_bbox_area_fraction_loss,predictor,rho,p_value,n,metric
coverage_matched,matched_16_05,012,False,all,0.08780984154808318,0.08831906971658644,900,0.04366633262815059,0.04405009010075258,0.0524490676600692,0.053228494135623805,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,012,False,top,0.08780984154808318,0.08831906971658644,0,nan,nan,nan,nan,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,012,False,middle,0.08780984154808318,0.08831906971658644,472,0.038860211003293635,0.03898075421417347,0.043891357990042935,0.044637988733825296,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,012,False,bottom,0.08780984154808318,0.08831906971658644,428,0.048966541522852645,0.04903664879974404,0.0528552344681998,0.053228494135623805,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,013,False,all,0.10578785069861218,0.10716464123154426,900,0.03897290463228172,0.03968211895770542,0.05046960928256681,0.053161117991635365,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,013,False,top,0.10578785069861218,0.10716464123154426,191,0.028917085134700888,0.028953253774557174,0.03153167534435397,0.031884325875125796,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,013,False,middle,0.10578785069861218,0.10716464123154426,478,0.038284951982149214,0.038486139527541756,0.04434040557361527,0.04484715582634635,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,013,False,bottom,0.10578785069861218,0.10716464123154426,231,0.04871101238466821,0.048754376094229834,0.05182929999745056,0.053161117991635365,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,014,False,all,0.09891739437265863,0.0958597242250322,900,0.030938711909596905,0.03120718441982857,0.037045127245198727,0.03763614215313282,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,014,False,top,0.09891739437265863,0.0958597242250322,442,0.027299020484676684,0.027375236129521408,0.030476330984839706,0.030899472196665556,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,014,False,middle,0.09891739437265863,0.0958597242250322,458,0.03445125254238018,0.0345040707990371,0.037317607025778445,0.03763614215313282,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,014,False,bottom,0.09891739437265863,0.0958597242250322,0,nan,nan,nan,nan,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,015,False,all,0.10937883860154372,0.11069834610060661,900,0.03634049610000804,0.036799924323876625,0.04466225312397683,0.04530341963072715,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,015,False,top,0.10937883860154372,0.11069834610060661,431,0.031128580194502365,0.031263676936178444,0.03546449636235138,0.035761450334575784,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,015,False,middle,0.10937883860154372,0.11069834610060661,469,0.04113012457606976,0.04123736600807547,0.04495346521666761,0.04530341963072715,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,015,False,bottom,0.10937883860154372,0.11069834610060661,0,nan,nan,nan,nan,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,016,False,all,0.12372514182218251,0.12452317961002471,900,0.03915810776273474,0.03993496029226824,0.0510385369471237,0.051930524747717755,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,016,False,top,0.12372514182218251,0.12452317961002471,198,0.028518923048595338,0.028604766880054887,0.031915428945546866,0.03212527227856299,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,016,False,middle,0.12372514182218251,0.12452317961002471,420,0.037956857495828986,0.03813099810126963,0.0441882211440145,0.04461056004470265,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,016,False,bottom,0.12372514182218251,0.12452317961002471,282,0.04841726976805397,0.048474684813514246,0.05165419192711625,0.051930524747717755,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,017,False,all,0.11688611421690717,0.11832308699666845,890,0.036413299410282325,0.036736394930734405,0.043216408999984426,0.04369770783887361,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,017,False,top,0.11688611421690717,0.11832308699666845,324,0.03078706740347183,0.030830291919720868,0.03381617314601044,0.03428544398127542,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,017,False,middle,0.11688611421690717,0.11832308699666845,566,0.03963396932230812,0.039724016522171925,0.04338897431145483,0.04369770783887361,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,017,False,bottom,0.11688611421690717,0.11832308699666845,0,nan,nan,nan,nan,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,018,False,all,0.12271577968813603,0.12157909084589343,900,0.037883990536794525,0.03835329042522416,0.04704166756657741,0.049173943518098895,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,018,False,top,0.12271577968813603,0.12157909084589343,310,0.03111601630775215,0.031185153327394296,0.03448103513820797,0.03476046405251054,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,018,False,middle,0.12271577968813603,0.12157909084589343,448,0.039742986701750284,0.03984590973115879,0.044818679637194235,0.045227347353943514,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,018,False,bottom,0.12271577968813603,0.12157909084589343,142,0.046794143558646334,0.04680722238035854,0.04889560776927055,0.049173943518098895,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,025,False,all,0.15674016919085096,0.15619495732179384,900,0.036865695571819845,0.03716503692117248,0.04406417367334257,0.04582307001862773,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,025,False,top,0.15674016919085096,0.15619495732179384,321,0.03157801686494292,0.03160945576369326,0.03361614238042421,0.034252042837806584,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,025,False,middle,0.15674016919085096,0.15619495732179384,442,0.03852955423395996,0.038596566541786094,0.04259289309329688,0.04287956730092901,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,025,False,bottom,0.15674016919085096,0.15619495732179384,137,0.043887004595480866,0.043892801179759244,0.04540388006703324,0.04582307001862773,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,026,False,all,0.16539643278348232,0.16533904087018206,900,0.03938180347355645,0.040047296940886136,0.05080006175842868,0.05156991456851756,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,026,False,top,0.16539643278348232,0.16533904087018206,222,0.029583698440918144,0.02962378167651149,0.03220865064300824,0.03264767825044146,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,026,False,middle,0.16539643278348232,0.16533904087018206,392,0.03861482394391281,0.03868825313248571,0.04202330564638714,0.042628093199823525,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,026,False,bottom,0.16539643278348232,0.16533904087018206,286,0.04803857023182922,0.04810569200176627,0.05132597229618341,0.05156991456851756,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,027,True,all,0.17538456029771854,0.17413744869654185,900,0.03790904206957887,0.03799236570260043,0.04163267990269901,0.041911667614044745,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,027,True,top,0.17538456029771854,0.17413744869654185,378,0.03537571949376612,0.03539414584013915,0.03694319575830605,0.03705449726635379,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,027,True,middle,0.17538456029771854,0.17413744869654185,522,0.03974351703827086,0.03976800647427122,0.04175438136979892,0.041911667614044745,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,027,True,bottom,0.17538456029771854,0.17413744869654185,0,nan,nan,nan,nan,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,028,False,all,0.18721276091097758,0.18364022678947783,900,0.037110134510761304,0.03779444675550488,0.04782266081756461,0.04869695030117782,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,028,False,top,0.18721276091097758,0.18364022678947783,268,0.02828294337738084,0.028380960095508747,0.03217439141154159,0.03246104800007288,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,028,False,middle,0.18721276091097758,0.18364022678947783,401,0.037825853865317706,0.0379637021072082,0.042784700623997196,0.04317910516635948,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,028,False,bottom,0.18721276091097758,0.18364022678947783,231,0.046108765517552844,0.04613979919600991,0.048475266289131014,0.04869695030117782,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,029,False,all,0.10473497019517752,0.10516999125379041,900,0.03777025913218671,0.03823599678192704,0.046999608419093876,0.0478426287277216,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,029,False,top,0.10473497019517752,0.10516999125379041,285,0.03075426812562128,0.030813921065644727,0.03379284667669254,0.03405986258997018,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,029,False,middle,0.10473497019517752,0.10516999125379041,417,0.038748682813896894,0.03884919344760705,0.043024926103294094,0.04341268397934073,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,029,False,bottom,0.10473497019517752,0.10516999125379041,198,0.0458084144937928,0.04582708506768699,0.04765756273305897,0.0478426287277216,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,030,False,all,0.12814171389400042,0.13097439600221755,900,0.03614457241141028,0.036725736204439606,0.04614063553700589,0.046855380489205345,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,030,False,top,0.12814171389400042,0.13097439600221755,306,0.028763932245701625,0.028843408009344772,0.031979283419644844,0.032212229638730605,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,030,False,middle,0.12814171389400042,0.13097439600221755,422,0.0377245773350399,0.037853162210781756,0.04203118754269326,0.04281698331169537,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,030,False,bottom,0.12814171389400042,0.13097439600221755,172,0.045398722486614654,0.04540897511957345,0.04671884543802207,0.046855380489205345,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,031,False,all,0.11414264596395388,0.11366432285426602,900,0.04487775282009314,0.0455357802512088,0.056494592005134334,0.05814047491878682,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,031,False,top,0.11414264596395388,0.11366432285426602,119,0.03252082846582183,0.03254670471171354,0.034121032966390887,0.034264354249103235,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,031,False,middle,0.11414264596395388,0.11366432285426602,446,0.04206038655270159,0.04224226079848699,0.04764159231370968,0.04818026398436359,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,031,False,bottom,0.11414264596395388,0.11366432285426602,335,0.05301810909894364,0.05309116490088373,0.057519391196433386,0.05814047491878682,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,032,False,all,0.1334584687376802,0.12936397098229507,900,0.04076589929485901,0.04157371801090746,0.053291392334261896,0.05470049714710967,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,032,False,top,0.1334584687376802,0.12936397098229507,182,0.02938439508793598,0.029433247738822232,0.0319969858425452,0.03228269779378934,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,032,False,middle,0.1334584687376802,0.12936397098229507,411,0.038891262534586225,0.03907211601324948,0.044677694481492836,0.04533165068448852,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,032,False,bottom,0.1334584687376802,0.12936397098229507,307,0.05002293341255315,0.05009509096113687,0.05423145991161391,0.05470049714710967,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,033,False,all,0.12114770442401816,0.12213124401352428,900,0.04051541847208455,0.04102572132832868,0.05040076464207459,0.05119108181236243,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,033,False,top,0.12114770442401816,0.12213124401352428,125,0.030863781492893396,0.030890549468574398,0.032894983710048106,0.03299029015556698,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,033,False,middle,0.12114770442401816,0.12213124401352428,444,0.03800422815269765,0.038142881942972225,0.04311609748906448,0.04349754697341268,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,033,False,bottom,0.12114770442401816,0.12213124401352428,331,0.04752878138509566,0.04758690891714103,0.05089788688371755,0.05119108181236243,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,034,False,all,0.10206838647672895,0.10025242603529741,900,0.04012181568689066,0.040793159699891085,0.051500530991893355,0.05317088084723309,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,034,False,top,0.10206838647672895,0.10025242603529741,199,0.03016768834299453,0.03021612291006111,0.03295333211672187,0.033185647137315755,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,034,False,middle,0.10206838647672895,0.10025242603529741,424,0.039043331963653206,0.03919927787624409,0.04441364712275799,0.04492107291935099,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,034,False,bottom,0.10206838647672895,0.10025242603529741,277,0.04892379561500623,0.048977727647949575,0.052719619442086696,0.05317088084723309,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,035,False,all,0.1361042483403909,0.13316052201322937,900,0.03748687841662912,0.03790458386744171,0.046513689595980165,0.048999196552586,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,035,False,top,0.1361042483403909,0.13316052201322937,175,0.029950456479735814,0.029962441182080905,0.03138437490833894,0.031563251824536565,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,035,False,middle,0.1361042483403909,0.13316052201322937,451,0.036185111098892726,0.03628247373747694,0.04091904641785504,0.0413958146391451,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,035,False,bottom,0.1361042483403909,0.13316052201322937,274,0.04444297658909425,0.044486993832078305,0.04702408336102053,0.048999196552586,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,036,False,all,0.09243513958846009,0.09079797262944811,900,0.04049511305839613,0.04122701622862844,0.052301141474043786,0.05458159495719883,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,036,False,top,0.09243513958846009,0.09079797262944811,155,0.02950642428595749,0.029538190522907282,0.03133760408336457,0.03150543479648604,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,036,False,middle,0.09243513958846009,0.09079797262944811,447,0.03827259245270986,0.03845775821638444,0.04377599805228556,0.044887928304092384,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_05,036,False,bottom,0.09243513958846009,0.09079797262944811,298,0.04954448712037516,0.04960749714460526,0.053676120783342184,0.05458159495719883,matched_16_05,16,0.06143173873279684,0.9383377551963688,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,001,False,all,0.1623113109274076,0.16329053695098955,822,0.6543912989320445,0.6544705911338353,0.6692831481946712,0.6748337702716753,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,001,False,top,0.1623113109274076,0.16329053695098955,0,nan,nan,nan,nan,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,001,False,middle,0.1623113109274076,0.16329053695098955,505,0.66111968045626,0.6611499810818413,0.6696938861713762,0.6748337702716753,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,001,False,bottom,0.1623113109274076,0.16329053695098955,317,0.6436725838855814,0.6436867811598931,0.6509010445986633,0.651308491827308,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,002,False,all,0.16054891586071837,0.14798432041035417,890,0.6643969777303649,0.6644236414577787,0.6731989346512307,0.6741433614264452,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,002,False,top,0.16054891586071837,0.14798432041035417,0,nan,nan,nan,nan,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,002,False,middle,0.16054891586071837,0.14798432041035417,497,0.668958870335992,0.6689668802096085,0.6734511792098374,0.6741433614264452,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,002,False,bottom,0.16054891586071837,0.14798432041035417,393,0.6586278667252842,0.6586332457455095,0.6623558495906536,0.6626062887770559,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,003,False,all,0.15037243275073664,0.15082336512204414,900,0.6437233661883578,0.6437235087548674,0.6441835880789597,0.6441869144981638,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,003,False,top,0.15037243275073664,0.15082336512204414,216,0.6436602533482764,0.6436602961982298,0.6439517590725643,0.6440564230970267,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,003,False,middle,0.15037243275073664,0.15082336512204414,510,0.6439943767023364,0.6439944072452222,0.6441853749195389,0.6441869144981638,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,003,False,bottom,0.15037243275073664,0.15082336512204414,174,0.6430073720005902,0.6430073974534068,0.6432608676188749,0.6434324181614102,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,004,False,all,0.10568177899462891,0.10089911315776134,900,0.6533853694296611,0.6533898419813667,0.6570661394288038,0.6574279178001916,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,004,False,top,0.10568177899462891,0.10089911315776134,440,0.65554599753872,0.655546956628633,0.6572214510045058,0.6574279178001916,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,004,False,middle,0.10568177899462891,0.10089911315776134,460,0.6513186816731699,0.6513198299576092,0.6532594086007123,0.6536572153187308,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,004,False,bottom,0.10568177899462891,0.10089911315776134,0,nan,nan,nan,nan,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,005,False,all,0.10335519013737292,0.1029680148290363,900,0.6700636875159826,0.6700841680783194,0.6781861693447979,0.6788608631200077,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,005,False,top,0.10335519013737292,0.1029680148290363,222,0.6768902091460247,0.6768915146218326,0.6786927799405135,0.6788608631200077,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,005,False,middle,0.10335519013737292,0.1029680148290363,407,0.6705352275732293,0.6705397297443565,0.6742836348395599,0.6745845499564211,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,005,False,bottom,0.10335519013737292,0.1029680148290363,271,0.6637633015190497,0.6637651340113738,0.6663143646507592,0.6665141204656493,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,006,False,all,0.09410346883770182,0.09617947945335815,900,0.7062062487337905,0.706208324963548,0.708895496138723,0.7092162140104392,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,006,False,top,0.09410346883770182,0.09617947945335815,82,0.7089189257110196,0.7089189471921261,0.7091865500760719,0.7092162140104392,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,006,False,middle,0.09410346883770182,0.09617947945335815,621,0.7065851391242743,0.7065861071810043,0.7083196217120076,0.7085901549966138,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,006,False,bottom,0.09410346883770182,0.09617947945335815,197,0.7038827439387483,0.7038828561102759,0.7044616520479849,0.704517834280523,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,007,False,all,0.11338598391784356,0.11620290816413645,900,0.7194634215539337,0.7194640785360455,0.7209836412787581,0.7211613783089206,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,007,False,top,0.11338598391784356,0.11620290816413645,425,0.7203449830894244,0.7203451313982866,0.7210786703213443,0.7211613783089206,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,007,False,middle,0.11338598391784356,0.11620290816413645,475,0.7186746559695473,0.7186748525232617,0.7194741746917088,0.7195441345988911,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,007,False,bottom,0.11338598391784356,0.11620290816413645,0,nan,nan,nan,nan,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,008,False,all,0.08889956105566983,0.09554045144952464,900,0.7180970295739829,0.7181189362783672,0.727756340224721,0.7286353190349928,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,008,False,top,0.08889956105566983,0.09554045144952464,209,0.7258478680167763,0.7258497539731981,0.7284307112528268,0.7286353190349928,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,008,False,middle,0.08889956105566983,0.09554045144952464,565,0.7170700510395485,0.7170773358374009,0.7220381790181591,0.7230955626197328,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,008,False,bottom,0.08889956105566983,0.09554045144952464,126,0.7098455822518538,0.7098462021706546,0.7110734769163116,0.7111861253532652,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,009,False,all,0.10768212993168771,0.10973019581690426,900,0.7074090880813557,0.707425241323878,0.7147992507560446,0.7154651551966253,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,009,False,top,0.10768212993168771,0.10973019581690426,418,0.7029499191044208,0.7029531400610942,0.7061068756458269,0.7064558348915853,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,009,False,middle,0.10768212993168771,0.10973019581690426,482,0.7112761682314778,0.7112807714890963,0.7151092996907608,0.7154651551966253,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,009,False,bottom,0.10768212993168771,0.10973019581690426,0,nan,nan,nan,nan,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,010,False,all,0.1382602656456697,0.11900903660715031,900,0.6604532228592487,0.6605121396319067,0.6743282103361935,0.6760059048534686,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,010,False,top,0.1382602656456697,0.11900903660715031,348,0.6698547329100726,0.6698638042980714,0.6753595204695955,0.6760059048534686,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,010,False,middle,0.1382602656456697,0.11900903660715031,552,0.654526183914164,0.6545478612409069,0.6627922886814588,0.663734048862807,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,010,False,bottom,0.1382602656456697,0.11900903660715031,0,nan,nan,nan,nan,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,011,False,all,0.12007059889415078,0.11763441654918086,900,0.6615101369687358,0.6615131423468706,0.6644839784686212,0.66501093802583,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,011,False,top,0.12007059889415078,0.11763441654918086,368,0.6594406817336939,0.6594413097725927,0.6608283871448066,0.6610589802223785,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
coverage_matched,matched_16_06,011,False,middle,0.12007059889415078,0.11763441654918086,532,0.6629416398380882,0.6629425011741524,0.6646941477926134,0.66501093802583,matched_16_06,16,0.06890141323830318,1.0,,,,,,,,,,,,,,,
