candidate_type,candidate_id,status,fit_rms_px,unique_frame_count,subset_size,frame_ids,error,noise_std_u_px,noise_std_v_px,noise_cov_uv_px2,fx,delta_fx,delta_fx_pct,fy,delta_fy,delta_fy_pct,cx,delta_cx,delta_cx_pct,cy,delta_cy,delta_cy_pct,k1,delta_k1,delta_k1_pct,k2,delta_k2,delta_k2_pct,p1,delta_p1,delta_p1_pct,p2,delta_p2,delta_p2_pct,k3,delta_k3,delta_k3_pct
full18_corner_noise_mc,full18_mc_0156,ok,0.16363777724911988,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7353.558590754086,5.693476314071631,0.07748476905057523,7354.635937248893,5.794790605018534,0.07885312104841107,2070.4241063454197,0.20757619758251167,0.010026786790640124,1513.5599388138514,1.1234847088378501,0.07428310166609108,-0.04948386814650654,-0.0003467029950929776,0.7055820050355586,0.23053356440152717,0.003257592378705959,1.433320183261105,-0.00046973249045813726,4.342173584415436e-05,-8.46173209115796,-0.0004918346643999491,-1.3456764855332296e-05,2.8129988588816954,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0157,ok,0.16864365838237036,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7347.876737509164,0.011623069149209186,0.0001581829411425578,7348.8445265985665,0.003379954691808962,4.599302970853501e-05,2071.1441036463702,0.9275734985330928,0.04480562709384092,1512.3764271493087,-0.06002695570487049,-0.003968891092379251,-0.04880047893551499,0.00033668621589857256,-0.6851966629761645,0.22210701109117678,-0.0051689609316444285,-2.274310339821318,-0.0005119907338822712,1.163492420020438e-06,-0.226733477068752,-0.0004587306233680298,1.964727617658705e-05,-4.107061842800413,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0158,ok,0.16670559223585363,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7346.111398555456,-1.7537158845589147,-0.023867012489280928,7347.0185444360795,-1.8226022077951711,-0.02480121928649296,2069.9837099090123,-0.23282023882484282,-0.011246178138101177,1511.5896448309957,-0.8468092740179145,-0.055989742360383336,-0.04843570370070935,0.0007014614507042174,-1.4275578343657012,0.22179078735548347,-0.005485184667337745,-2.413446797089033,-0.00053423788586807,-2.108365956577838e-05,4.1086399536653735,-0.00046077130292422136,1.7606596620395483e-05,-3.6804786837259336,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0159,ok,0.16640094736211247,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7345.585100241459,-2.2800141985553637,-0.031029614221887155,7346.610700812104,-2.2304458317703393,-0.03035098714562576,2070.8974347193566,0.680904571519477,0.032890500177334234,1513.1472345283555,0.7107804233419301,0.04699572146735484,-0.04896707830517324,0.00017008684624032766,-0.34614704718152556,0.2246383603794793,-0.0026376116433419194,-1.160532554262741,-0.0004955127123960081,1.764151390628351e-05,-3.4378580555412115,-0.0004949812786456105,-1.660337910099367e-05,3.4707663369898474,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0160,ok,0.16971135112731436,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7350.531017334386,2.6659028943713565,0.03628132597497371,7351.4196962759015,2.5785496320268066,0.035087840117545586,2069.3647493780386,-0.8517807697985518,-0.04114452557954046,1511.4174053623,-1.019048742713494,-0.06737795429008735,-0.04925528894905893,-0.00011812379764536418,0.24039603685188587,0.22825566973914754,0.0009796977163263332,0.431060840970888,-0.0005326520693046592,-1.9497843002367612e-05,3.7996068244172894,-0.0004952017058420702,-1.6823806297453403e-05,3.5168443846315895,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0161,ok,0.16592246844088654,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7346.591771591236,-1.2733428487790661,-0.017329426016227414,7347.473678920201,-1.3674677236740536,-0.018607936903066127,2070.469841308029,0.25331116019197,0.012235974184491738,1512.254812897769,-0.18164120724463828,-0.012009840595393789,-0.049198140988215074,-6.0975836801507866e-05,0.12409311081258771,0.2269247137479638,-0.0003512582748574078,-0.15455143442182145,-0.0005538921269923561,-4.073790069006452e-05,7.938724578693506,-0.00044786024085755125,3.051765868706559e-05,-6.379403964128845,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0162,ok,0.16828872665062966,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7344.35861857528,-3.506495864734461,-0.047721287885967044,7345.387040472132,-3.454106171742751,-0.04700205247081982,2070.268940231054,0.0524100832167278,0.002531623260344903,1512.2146932759536,-0.22176082906003103,-0.014662489022803826,-0.049358453045168046,-0.0002212878937544807,0.45034729429871223,0.22700497666944294,-0.0002709953533782672,-0.1192362531623255,-0.0005118177090621103,1.336517240181352e-06,-0.2604513753715105,-0.0005279937241277347,-4.9615824583117856e-05,10.371679927176556,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0163,ok,0.1680347046586488,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7346.334867303347,-1.53024713666764,-0.020825737991030897,7347.269887575565,-1.5712590683097005,-0.021381045486706093,2070.920870287224,0.7043401393866588,0.03402253479911886,1511.6847693537043,-0.7516847513093126,-0.04970025347307058,-0.048549123599555384,0.0005880415518581816,-1.1967347934016193,0.22235019424853528,-0.004925777774285933,-2.167311278198527,-0.0005582035362115982,-4.504930990930657e-05,8.778902637892081,-0.00048992560226075,-1.1547702716133102e-05,2.4139289727066675,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0164,ok,0.16980233862829555,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7348.756579506898,0.8914650668830291,0.012132300375671338,7349.69502586887,0.8538792249955804,0.011619236393285444,2069.1749205842543,-1.0416095635828242,-0.050314039541962376,1512.4942021573786,0.05774805236501379,0.003818213466640242,-0.0494891028207264,-0.00035193766931283094,0.716235192299665,0.23253084967464233,0.005254877651821116,2.3121131569920044,-0.0005322813663966526,-1.9127140094360993e-05,3.72736676694415,-0.0005111889176690598,-3.2811018124442913e-05,6.8588072642312214,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0165,ok,0.1702388126444607,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7345.622318976851,-2.2427954631639295,-0.03052308974420871,7346.533330790598,-2.307815853277134,-0.03140380649445777,2068.848720216395,-1.3678099314420251,-0.06607086319344324,1513.2334241674291,0.7969700624155394,0.05269444942644863,-0.0494891200855339,-0.00035195493412033124,0.7162703282450276,0.23166784099710863,0.004391868974287422,1.9323947600789166,-0.0004943746824406219,1.8779543861669693e-05,-3.659629580953103,-0.0005300167859109034,-5.1638886366286584e-05,10.794580271254855,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0166,ok,0.16502197387156023,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7349.605893481298,1.7407790412835311,0.023690949876890834,7350.706574305501,1.8654276616261996,0.025383970402981394,2071.08079037181,0.8642602239729058,0.04174733470566906,1512.9082815645595,0.47182745954592065,0.031196514621510178,-0.049256624276576615,-0.00011945912516304891,0.24311358784118284,0.2293039552697596,0.0020279832469383974,0.8922998893762354,-0.00048706331816034836,2.6090908141943253e-05,-5.084418446662755,-0.0004944445439235522,-1.606664437893532e-05,3.358567440977033,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0167,ok,0.16386239291937305,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7350.257112857526,2.391998417511786,0.032553651710495256,7351.310149455078,2.469002811203609,0.03359717215184563,2070.1641825738416,-0.05234757399557566,-0.002528603807053818,1511.602967785869,-0.8334863191446402,-0.055108848830138585,-0.049242933217239694,-0.00010576806582612841,0.21525064683770367,0.23318577491828876,0.005909802895467553,2.600276150122081,-0.000530340517501554,-1.7186291199262384e-05,3.3491473553874993,-0.0005094373147711521,-3.1059415226535286e-05,6.492652619634338,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0168,ok,0.16819531592323192,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7351.755682553559,3.8905681135447594,0.052948278893947306,7352.659278555954,3.8181319120794797,0.051955564637877275,2070.152126797148,-0.06440335068919012,-0.0031109475627938777,1511.7228733288734,-0.7135807761401338,-0.04718087653886895,-0.047824765642627706,0.0013123995087858595,-2.6708897526785886,0.21363046184644421,-0.013645510176376996,-6.003938759970114,-0.0004999121447129735,1.3242081589318099e-05,-2.5805266546742582,-0.0004997679888463954,-2.1390089301778575e-05,4.47137907544234,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0169,ok,0.1689811394536187,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7349.528645017409,1.66353057739434,0.022639645005529185,7350.473762184832,1.6326155409569765,0.022215959065907582,2070.470552157835,0.25402200999769775,0.012270311163033641,1510.7789986644002,-1.6574554406133757,-0.1095884350125756,-0.04855113920204432,0.0005860259493692468,-1.1926328015941476,0.22172988387124973,-0.005546088151571482,-2.4402439475716284,-0.0005509363742717775,-3.778214796948593e-05,7.3627276231822405,-0.0004921813416284967,-1.380344208387987e-05,2.885468182585317,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0170,ok,0.1670687890721535,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7347.783328325765,-0.08178611424955307,-0.0011130595482601756,7348.740092103061,-0.10105454081349308,-0.0013751085211529364,2070.2811450391373,0.06461489130015252,0.0031211658471077073,1511.9432115530544,-0.4932425519591561,-0.03261244798883356,-0.049300218809479934,-0.00016305365806636857,0.33183366920726376,0.22888400129934,0.001608029276518791,0.7075227804359916,-0.0005332208843464624,-2.006665804417081e-05,3.910453624978982,-0.0005275327442616374,-4.9154844717020545e-05,10.275316807865206,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0171,ok,0.1689723389499861,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7346.9233122810865,-0.9418021589281125,-0.012817357753033384,7347.9871236234085,-0.8540230204662294,-0.011621193102755407,2071.3642560030953,1.1477258552581588,0.05543989425957284,1513.0458612330622,0.6094071280485878,0.040293073232568,-0.04810516271950584,0.001032002431907729,-2.1002482107538527,0.21431205648442503,-0.012963915538396181,-5.704041400863286,-0.0004849648004896124,2.8189425812679195e-05,-5.493363275171239,-0.0004424947176413082,3.588318190330867e-05,-7.501011634832422,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0172,ok,0.16701526807349854,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7346.555872008579,-1.3092424314354503,-0.01781799762304467,7347.51975493324,-1.3213917106349982,-0.017980953517255732,2067.756692638399,-2.45983750943833,-0.11882030085339283,1511.5221302560753,-0.9143238489382384,-0.06045370345686959,-0.04969395613429113,-0.0005567909828775655,1.1331361529747264,0.23491794375548014,0.007641971732658931,3.3624195574407603,-0.0005600834320571864,-4.692920575489481e-05,9.145243934374127,-0.0005756474030269515,-9.726950348233469e-05,20.33319339687904,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0173,ok,0.16624795787665714,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7346.87807236631,-0.9870420737042878,-0.013433045630690118,7347.827070401256,-1.0140762426190122,-0.013799131351235268,2069.1671936990433,-1.049336448793838,-0.05068727997833653,1511.660975026272,-0.7754790787416823,-0.05127349824429967,-0.04988803272967399,-0.000750867578260421,1.5281052049841752,0.2412402970406089,0.013964325017787688,6.144215287476805,-0.000536350263259409,-2.3196036957117338e-05,4.520285670112146,-0.0004930857327047821,-1.4707833160165296e-05,3.0745218736413515,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0174,ok,0.16221291976849722,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7346.418248454031,-1.4468659859840045,-0.01969097096162837,7347.433225593368,-1.4079210505069568,-0.019158409093519964,2069.9349236212415,-0.281606526595624,-0.013602757126836104,1510.7118159628933,-1.724638142120284,-0.11403045314329197,-0.049076629941114946,6.0535210298619246e-05,-0.1231963832510142,0.23021034695627318,0.002934374933451972,1.2911065377194058,-0.0005520919452399293,-3.893771893763768e-05,7.587917421671986,-0.0004678879196529985,1.0489979891618341e-05,-2.1928228502203146,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0175,ok,0.16375219125368656,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7349.276627064408,1.4115126243932536,0.019209833093143624,7350.245181335138,1.404034691263405,0.01910552511948922,2070.8683793132045,0.6518491653673664,0.0314870041792593,1511.520524653148,-0.9159294518656225,-0.06055986348250413,-0.0487593722361846,0.00037779291522896385,-0.7688537058758173,0.22069978303421883,-0.006576188988602377,-2.8934818450328965,-0.0005386657927459768,-2.551156644368523e-05,4.971520282999042,-0.0004455213584622168,3.285654108240002e-05,-6.868323372312393,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0176,ok,0.16599100493229413,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7346.55862362285,-1.3064908171645584,-0.017780549817076042,7347.530559437911,-1.3105872059641115,-0.01783393027297427,2070.8627131646554,0.6461830168182132,0.03121330582613348,1511.2195654288353,-1.2168886761783142,-0.08045883004707195,-0.0494861275996591,-0.00034896244824553224,0.7101802620688902,0.23430201166794137,0.0070260396451201634,3.0914133080529362,-0.0005655165686021281,-5.2362342299836504e-05,10.204016573565276,-0.0004699195597705749,8.458339774041943e-06,-1.768129293199729,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0177,ok,0.16662289884108414,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7348.503878721097,0.6387642810823309,0.008693195521880664,7349.488160203484,0.6470135596091495,0.008804293720577056,2069.8402420063417,-0.37628814149547907,-0.018176269777374823,1511.8131666030104,-0.6232875020032225,-0.04121082246540095,-0.04980000589631958,-0.0006628407449060167,1.3489600852298014,0.23670858777859316,0.00943261575577195,4.150291679238667,-0.0005206550128594319,-7.5007865571402946e-06,1.4617021886752797,-0.00046626693332066485,1.2110966223951994e-05,-2.531673439655304,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0178,ok,0.16910991323521268,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7347.652847432374,-0.2122670076405484,-0.002888825588583568,7348.572292224946,-0.26885441892864037,-0.003658460069604619,2069.956548208614,-0.2599819392230529,-0.012558200334942125,1511.7764916899866,-0.6599624150269392,-0.04363571198219186,-0.04912260474134771,1.4560410065853069e-05,-0.029632173571645694,0.22735746483111272,8.149280829150563e-05,0.03585632373109938,-0.0005078885958686587,5.265630433632881e-06,-1.0261301892758796,-0.0004708802815700663,7.497617974550519e-06,-1.5673002414383566,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0179,ok,0.16694071852493875,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7347.543492987077,-0.32162145293750655,-0.004377073448251744,7348.540085372606,-0.30106127126873616,-0.004096717635626498,2069.80357017158,-0.41295997625729797,-0.019947670702243302,1511.2054332586956,-1.2310208463179606,-0.08139322766102057,-0.04910780463282529,2.9360518588275597e-05,-0.05975216213186641,0.22714330890819817,-0.00013266311462303837,-0.058370937078081185,-0.0005226571370382455,-9.502910735953874e-06,1.8518625101132558,-0.0004908061102461131,-1.2428210701496273e-05,2.5979901482336625,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0180,ok,0.171281787707962,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7346.612295824761,-1.2528186152540002,-0.0170501036116186,7347.757576114103,-1.0835705297713503,-0.014744780954561843,2068.9555546853503,-1.2609754624868401,-0.06091031755005801,1512.6966382094688,0.2601841044552202,0.017202977602730724,-0.04962310547813274,-0.0004859403267191767,0.9889466053277135,0.23430922391476103,0.007033251891939818,3.094586651348078,-0.0005502947564481748,-3.714053014588321e-05,7.237693512438162,-0.0005356074596172288,-5.722956007261199e-05,11.963253345752516,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0181,ok,0.16564709856676194,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7348.8949736155,1.0298591754853987,0.01401576048887344,7349.944247126509,1.1031004826345452,0.015010536499871378,2071.8622960591974,1.6457659113602858,0.07949728385381791,1512.9098296707803,0.4733755657666734,0.03129887305227604,-0.04976527645203391,-0.0006281113006203418,1.2782815180420972,0.23125208900906544,0.003976116986244227,1.7494664969885059,-0.0005002408918955693,1.2913334406722287e-05,-2.5164626431655326,-0.0004636589391381855,1.4718960406431348e-05,-3.076847910499794,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0182,ok,0.1643070818154572,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7345.549136360244,-2.3159780797705025,-0.03151906089319938,7346.516571883357,-2.324574760517862,-0.03163185479358833,2070.6490776084306,0.4325474605934687,0.020893827012509646,1512.9309572991215,0.49450319410789234,0.03269579973199702,-0.0486217240663053,0.0005154410851082661,-1.0489841722044033,0.21842294622889852,-0.008853025793922692,-3.8952757368622066,-0.0005224727761211898,-9.318549818898222e-06,1.8159355104694785,-0.00046732532075967364,1.1052578784943206e-05,-2.310428386316447,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0183,ok,0.1688515956356438,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7350.114972638704,2.249858198689253,0.030619209302955697,7351.101952141887,2.260805498011905,0.030764108964913293,2069.529391905634,-0.6871382422032184,-0.03319161219112422,1512.4178248938922,-0.01862921112137883,-0.0012317351298175825,-0.048812275280181464,0.00032488987123210217,-0.6611896926307639,0.22779884960339586,0.0005228775805746488,0.23006285086843484,-0.0005394279833278403,-2.6273757025548636e-05,5.120050791527761,-0.0004983337741959542,-1.9955874651337354e-05,4.171571193053439,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0184,ok,0.16426118416317356,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7348.42559783078,0.560483390765512,0.007627839951281234,7349.405835024678,0.5646883808030907,0.007684046634495249,2070.5214363512882,0.30490620345108255,0.014728227652076025,1513.3963087767345,0.9598546717209047,0.06346413226920665,-0.049418623276098875,-0.000281458124685309,0.5728009009433302,0.23167570960425432,0.004399737581433111,1.9358568977944244,-0.000490572964442693,2.25812618595986e-05,-4.4004824869738695,-0.0004906887905696812,-1.2310891025064355e-05,2.5734656715503545,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0185,ok,0.16350750248219773,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7347.112484355632,-0.7526300843828722,-0.010242840235374006,7348.222324817128,-0.6188218267470802,-0.008420672244761862,2070.370980401202,0.15445025336475737,0.007460584490344488,1512.1105104466428,-0.3259436583707611,-0.021550899377365162,-0.049433118971557215,-0.000295953820143649,0.6023013725592086,0.23098225758138907,0.0037062855585678622,1.6307423638235312,-0.0005360653199211159,-2.2911093618824306e-05,4.46475785338806,-0.00047251486363522025,5.863035909396599e-06,-1.225607603314829,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0186,ok,0.16301584457811083,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7351.149144718203,3.284030278188766,0.04469366580688851,7352.120968104494,3.2798214606191323,0.044630457988835234,2071.901780750366,1.6852506025288676,0.08140455734881613,1512.9336837583473,0.49722965333376123,0.03287606907279933,-0.04904063361290093,9.653153851263419e-05,-0.1964532105488328,0.22753298149299214,0.00025700947017093245,0.11308255240687108,-0.0004729203852509944,4.0233841051297216e-05,-7.840496869959725,-0.00042031372842638525,5.8064171118231596e-05,-12.137720236136479,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0187,ok,0.16445174857891393,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7348.343543831465,0.4784293914499358,0.006511134649297345,7349.339852349101,0.49870570522671187,0.00678618159346749,2070.95984354604,0.7433133982026447,0.035905104001346354,1511.9251509379592,-0.5113031670543933,-0.03380658841345884,-0.0489533878615244,0.0001837772898891643,-0.3740087351862167,0.22542382692311533,-0.001852145099705882,-0.8149322091645942,-0.0005065179643735788,6.636261928712845e-06,-1.2932295182547169,-0.0004641427265329864,1.4235173011630442e-05,-2.975717110924513,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0188,ok,0.16700698599862743,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7346.592964413078,-1.2721500269362878,-0.017313192432401356,7347.516414299512,-1.3247323443629284,-0.01802641148350196,2070.1419169156034,-0.07461323223378713,-0.0036041269667796,1512.113549013009,-0.3229050920044756,-0.021349993986726216,-0.04942430913797003,-0.0002871439865564651,0.584372308967451,0.22928350313225673,0.002007531109435523,0.8833010773501139,-0.0005619593822107007,-4.8805155908409085e-05,9.510816321262974,-0.00048128770571956677,-2.9098061749499257e-06,0.6082651764891026,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0189,ok,0.16468595641294015,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7346.326721000375,-1.5383934396395489,-0.020936604247352067,7347.336077959593,-1.5050686842814684,-0.020480354034714914,2070.5094862559104,0.2929561080732128,0.014150988739921442,1512.9011738805414,0.464719775527783,0.03072656535528837,-0.0492004462290819,-6.32810776683354e-05,0.1287845513133249,0.22788980220530858,0.0006138301824873682,0.2700814243688428,-0.000512586988972976,5.672373293156337e-07,-0.1105393466995403,-0.0004738779730701654,4.49992647445145e-06,-0.9406635379132425,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0190,ok,0.16703013640575168,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7348.991631880669,1.1265174406544247,0.0153312210160281,7349.884595487464,1.043448843589431,0.014198821593333272,2069.8768963555694,-0.33963379226770485,-0.016405713475945008,1512.7407682295611,0.30431412454754536,0.020120787469885715,-0.04945264612238509,-0.00031548097097152533,0.6420414568064468,0.2320542530208196,0.004778280997998402,2.102413623169371,-0.0004951825857618279,1.797164054046375e-05,-3.5021908851778454,-0.00047445145861997904,3.926440924637801e-06,-0.8207822577873068,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0191,ok,0.16747518644024234,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7347.490721884268,-0.3743925557464536,-0.005095256239947816,7348.467105843234,-0.3740408006406142,-0.005089792977923247,2071.0979785110426,0.8814483632054362,0.04257759274787023,1512.967877824533,0.5314237195193527,0.03513692876662534,-0.04943508007415802,-0.0002979149227444536,0.6062924505848976,0.2321442038815758,0.004868231858754596,2.141991436853592,-0.0004972367094060585,1.5917516896233122e-05,-3.1018972621412937,-0.000442040255646139,3.633764389847783e-05,-7.596012259987092,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0192,ok,0.1689822929785729,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7345.246830673407,-2.6182837666074192,-0.03563325844757236,7346.245097918627,-2.5960487252477833,-0.03532596056227677,2069.2532794094686,-0.9632507383685152,-0.046528984980123214,1513.226104176782,0.7896500717683921,0.052210462768544456,-0.04795307886448949,0.0011840862869240756,-2.4097570205268792,0.20913380779385796,-0.018142164228963253,-7.98243829626722,-0.0004784288724307411,3.472535387155054e-05,-6.767040412348537,-0.000518502861055705,-4.0124961511088194e-05,8.387712214398787,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0193,ok,0.1685235588072322,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7348.826053998334,0.9609395583192963,0.013077806183878623,7349.813485818236,0.9723391743609682,0.013231190536823938,2069.748922298567,-0.46760784927028,-0.022587388442738762,1512.7981484723941,0.36169436738055083,0.023914681929204356,-0.049210937083991046,-7.377193257748077e-05,0.1501346940755668,0.2284342277166511,0.0011582556938298794,0.5096252294164985,-0.0005095974464920203,3.556779810271306e-06,-0.6931210205362431,-0.0004854140260340395,-7.036126489422647e-06,1.4708301734090474,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0194,ok,0.16919623154718183,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7349.917283138994,2.0521686989795853,0.02792877478040072,7350.821147012226,1.9800003683512841,0.026943028551590423,2069.393666069148,-0.8228640786892356,-0.039747730090362754,1512.1445301344302,-0.2919239705834116,-0.019301569318240085,-0.048713239351625304,0.000423925799788262,-0.8627396360411863,0.21745553326799283,-0.009820438754828381,-4.32093136261773,-0.0005426068216823084,-2.9452595380016788e-05,5.739521155705477,-0.0005326274225899158,-5.424952304529894e-05,11.340307128933171,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0195,ok,0.1666257917912313,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7348.763557657985,0.8984432179704527,0.012227268791377692,7349.752007896026,0.9108612521513351,0.0123946243220581,2071.0580551813805,0.8415250335433484,0.04064913120383856,1512.7657048249046,0.32925071989097887,0.021769557259568532,-0.049474150903389816,-0.0003369857519762501,0.685806254670668,0.22861112065177408,0.0013351486289528702,0.5874570096740387,-0.0004722600413757119,4.0894184926579724e-05,-7.969180186092741,-0.00044616477779558784,3.2213121749029e-05,-6.733823151047257,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0196,ok,0.1682975553855615,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7348.373878807177,0.5087643671622573,0.006923975321245816,7349.291356972803,0.45021032892873336,0.006126276510063615,2070.364073310778,0.14754316294101955,0.007126943524621711,1512.0721158383153,-0.36433826669826885,-0.02408949253434033,-0.048020389794258926,0.0011167753571546396,-2.272771238864423,0.21801415870581592,-0.00926181331700529,-4.0751396791189585,-0.000495114685736758,1.80395405655336e-05,-3.5154227795264754,-0.00047650959112495206,1.8683084196647833e-06,-0.39055073853605815,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0197,ok,0.16807109464135242,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7349.953907851515,2.088793411500774,0.028427214966097836,7350.906697841923,2.0655511980485244,0.028107168964889604,2070.0884613856106,-0.12806876222657593,-0.006186249619861278,1512.0533303080645,-0.38312379694912124,-0.025331563247451297,-0.04951079923682607,-0.00037363408541250115,0.7603899904708942,0.23372193278207432,0.006445960759253105,2.8361822421799405,-0.0005216266788441176,-8.47245254182599e-06,1.651053836753357,-0.00048685121052742254,-8.473310982805694e-06,1.7712588710456125,0.0,0.0,nan
full18_corner_noise_mc,full18_mc_0198,ok,0.16678248614503446,18,18,001-018,,0.0808933051911429,0.08373398970588558,-9.501119430953078e-05,7349.616654217617,1.7515397776023747,0.023837396989776678,7350.693953560932,1.8528069170570234,0.02521223251509767,2069.486656769083,-0.7298733787542915,-0.03525589560924674,1513.1884174178508,0.7519633128372334,0.04971867153798595,-0.048845265370755765,0.00029189978065780053,-0.5940509179931868,0.227407393965385,0.00013142194256379747,0.05782482916874342,-0.0004920480985019894,2.1106127800302253e-05,-4.113018410155107,-0.0005266675794943961,-4.8289679949779286e-05,10.094462974930021,0.0,0.0,nan
