scan_px,center_median_px,center_sigma_px,z_median_mm,z_sigma_mm,valid_fraction,z_valid_fraction,stable
1885,2108.501258045435,0.0027417789361791896,-0.041464815359915974,0.0008593504504932798,1.0,1.0,False
1886,2108.5168809592724,0.0007356732407576553,-0.0499250613798381,0.00023058622985635028,1.0,1.0,False
1887,2108.526683807373,0.006746614628532851,-0.05656004263948944,0.0021146699006012026,1.0,1.0,False
1888,2108.5958862751722,0.011764808073058193,-0.08181309817638294,0.0036878466469412925,1.0,1.0,False
1889,2108.587529540062,0.013352711664130382,-0.08275380822834677,0.0041856094644953795,1.0,1.0,False
1890,2108.510192066431,0.01211700821263948,-0.06207084657808082,0.0037980361186636478,1.0,1.0,False
1891,2108.4066356122494,0.005246692583727154,-0.03317020042055674,0.0016444231706561994,1.0,1.0,False
1892,2108.2759381979704,0.0008269843880565073,0.004235027206391351,0.00025916659854408183,1.0,1.0,False
1893,2108.230277955532,0.0007753544986306621,0.014989729901287774,0.0002429790231515409,1.0,1.0,False
1894,2108.272326603532,0.0021353068595316798,-0.0017409483848496166,0.0006691901650127103,1.0,1.0,False
1895,2108.340620562434,0.0030616945898011305,-0.026696797720603627,0.0009595819979586245,1.0,1.0,False
1896,2108.3874573260546,0.0039026085112904884,-0.04492778348662796,0.0012232010859397648,1.0,1.0,False
1897,2108.436174631119,0.005751443241493621,-0.06374795773120923,0.0018027814663325826,1.0,1.0,False
1898,2108.44978043437,0.04352922299520284,-0.07156199027809862,0.013644477520769926,1.0,1.0,False
1899,2108.4666313529015,0.00701905185730727,-0.08039194538031325,0.0022002166874797472,1.0,1.0,False
1900,2108.4632614552975,0.005373006688714304,-0.08288244379974685,0.0016842538361360095,1.0,1.0,False
1901,2108.444432929158,0.0030331611733592553,-0.08052598944868805,0.0009507860787014985,1.0,1.0,False
1902,2108.3603372722864,0.0021183216795817895,-0.05771018372911385,0.0006639739923307849,1.0,1.0,False
1903,2108.3046645224094,0.00036895351186436637,-0.04380314399168128,0.00011564148895214033,1.0,1.0,False
1904,2108.2695861011744,0.001118640579751894,-0.03635013950457733,0.0003506093096428657,1.0,1.0,False
1905,2108.2535516917706,0.0006475863273698867,-0.034864856467493155,0.00020296856850956393,1.0,1.0,False
1906,2108.268196284771,0.002358495495821119,-0.04299396520735854,0.0007392244457952227,1.0,1.0,False
1907,2108.3050031661987,0.005840752413488206,-0.05806861783838713,0.0018307490526833713,1.0,1.0,False
1908,2108.3216857612133,0.00668196136291714,-0.06683465197596661,0.0020944737567496975,1.0,1.0,False
1909,2108.2699256390333,0.004966521408250987,-0.054146301894945736,0.001556709784002758,1.0,1.0,False
1910,2108.175523042679,0.0041682811708789085,-0.028092038546049025,0.0013064120623955153,1.0,1.0,False
