v,sample_count,residual_median_mm,residual_mean_mm,residual_std_mm,residual_mad_mm,residual_p95_abs_mm
945,15,-0.08189999999999999,-0.05701953333333334,0.12756367108225192,0.027490000000000014,0.23058719999999974
946,15,-0.0897735,-0.059307533333333336,0.12879378129417732,0.02570550000000002,0.23358249999999975
947,16,-0.08718400000000001,-0.05772168750000001,0.12533911586663266,0.02751349999999999,0.22381600000000001
948,16,-0.08191575,-0.06611690625,0.12966975857284777,0.0377095,0.24837787500000003
949,16,-0.07384575,-0.05965765625,0.1265308105228023,0.027958999999999998,0.231207125
950,16,-0.06667075,-0.04947228125,0.12141559213433953,0.021958000000000005,0.2121195
951,16,-0.05938825,-0.042183968749999995,0.12067911247221821,0.019028500000000004,0.21811325
952,16,-0.056459499999999996,-0.03975978125,0.12321528390463157,0.014364250000000009,0.22406900000000002
953,16,-0.059513500000000004,-0.03993059374999999,0.12618427183253583,0.016343749999999997,0.22594325
954,17,-0.054655999999999996,-0.04092005882352941,0.12518327867082557,0.023177500000000004,0.2056935999999998
955,16,-0.055561000000000006,-0.03670046874999999,0.1289089510685053,0.02811650000000001,0.2064295
956,16,-0.0673735,-0.033828843750000004,0.13776446769077996,0.048345500000000007,0.22263162500000003
957,16,-0.06945799999999999,-0.030474468749999997,0.14504022529876195,0.0529205,0.223880125
958,16,-0.0672685,-0.02729440625,0.14845588793232137,0.055079750000000004,0.224871375
959,16,-0.06055225,-0.024142406249999998,0.14668647888009523,0.049992749999999996,0.22394687500000002
960,16,-0.046397249999999994,-0.022498218749999993,0.14273643852090573,0.03753549999999999,0.22425675
961,16,-0.04897725,-0.023584531249999995,0.13733014936998464,0.034706,0.21990525
962,16,-0.04474425,-0.028194156250000005,0.1280909731336442,0.029672749999999998,0.208901875
963,16,-0.042754249999999994,-0.030661593749999994,0.1204921492276874,0.028173500000000004,0.19443125
964,16,-0.04771224999999999,-0.030721031249999996,0.12534889152740425,0.025486,0.19445675
965,16,-0.0580185,-0.029622531249999987,0.13485524402403598,0.032427,0.197396125
966,16,-0.05731575,-0.027585343749999998,0.14351242663322678,0.0362625,0.208148
967,16,-0.055995249999999996,-0.026424781249999998,0.14524811726157516,0.0353625,0.211403875
968,16,-0.05588249999999999,-0.027753531249999998,0.14028855792205208,0.0361805,0.21094975
969,16,-0.059523999999999994,-0.03059615625,0.1355067802699332,0.03679125000000001,0.227306
970,16,-0.0577095,-0.033099843749999996,0.13276158349107353,0.029593750000000002,0.2436285
971,16,-0.05475050000000001,-0.034110281250000006,0.13208109860031308,0.01890625,0.24836225
972,16,-0.0552035,-0.03291146874999999,0.13381671513746812,0.022046999999999997,0.24513775
973,16,-0.057448,-0.02986015625,0.13694462718604172,0.02142324999999999,0.24290625
974,16,-0.05086699999999999,-0.026884906249999993,0.13908326230933502,0.023715999999999994,0.24092249999999998
975,16,-0.0398615,-0.02557271875,0.13846960024399685,0.021573500000000002,0.23606549999999998
976,16,-0.04961324999999999,-0.025249593749999997,0.13523022039978327,0.015364750000000003,0.2288315
977,17,-0.048766000000000004,-0.03202573529411764,0.12818584361973703,0.013865500000000003,0.20378139999999978
978,17,-0.059732499999999994,-0.034713617647058825,0.12264257346649773,0.01795949999999999,0.1904307999999998
979,18,-0.06741749999999999,-0.03970325,0.11297179605368585,0.022706749999999998,0.16302149999999963
980,17,-0.069532,-0.03427044117647059,0.1117246404625959,0.030314999999999995,0.16197519999999982
981,18,-0.06575349999999999,-0.03182352777777778,0.11227247686589142,0.03878425,0.16616344999999963
982,17,-0.046882999999999994,-0.02894955882352941,0.11655826629253424,0.036047499999999996,0.1875123999999998
983,18,-0.033686,-0.02960602777777778,0.11008729844489891,0.02879975,0.18199729999999967
984,17,-0.037701,-0.036571441176470584,0.10909687019397635,0.028680999999999998,0.20594439999999986
985,17,-0.038788,-0.0381075,0.11104025692119503,0.021217,0.21709379999999986
986,17,-0.040152999999999994,-0.03700132352941177,0.11303340355191209,0.02552900000000001,0.21213399999999988
987,17,-0.042660000000000003,-0.03915085294117645,0.11410509509271549,0.029800000000000007,0.20038879999999984
988,17,-0.04875399999999999,-0.042192029411764705,0.11561014304826245,0.03741799999999999,0.19895259999999984
989,17,-0.05512,-0.047401264705882344,0.11845071936491638,0.032855999999999996,0.19050339999999982
990,17,-0.06150299999999999,-0.04921379411764705,0.12017742670592546,0.020298999999999984,0.1925103999999998
991,17,-0.0640825,-0.05042520588235294,0.1227646611490175,0.01087500000000001,0.1918111999999998
992,16,-0.0647955,-0.04150228125000001,0.12894427134928857,0.013460000000000014,0.20863350000000003
993,16,-0.06305849999999999,-0.03708790625,0.13419214438038948,0.009411500000000003,0.21176650000000002
994,16,-0.05398625,-0.031464718749999995,0.13878220121446513,0.007073999999999997,0.213099125
995,16,-0.054792,-0.03113690625,0.1382545884439547,0.01084475,0.216354125
996,16,-0.05612025,-0.03351128125,0.13110906117605153,0.01604624999999999,0.208607375
997,16,-0.05046899999999999,-0.03426459375000001,0.12168624259206116,0.018914250000000007,0.2008835
998,16,-0.0385025,-0.03275871874999999,0.11424117527814694,0.02660399999999999,0.1975155
999,16,-0.039694,-0.029530656250000002,0.110049372250628,0.018497000000000006,0.19444475
1000,16,-0.0406805,-0.02782990625,0.10891117617248451,0.016530250000000003,0.196676
1001,16,-0.04797475,-0.030605218749999996,0.11155654232345869,0.01869325,0.2096305
1002,16,-0.05136875,-0.03468740625,0.11554829355226597,0.027931249999999998,0.2198005
1003,16,-0.05127149999999999,-0.03526490624999999,0.11797328055909084,0.028968500000000008,0.21040825000000002
1004,16,-0.051066999999999994,-0.03254259375,0.12088778938713078,0.028536250000000006,0.20723024999999998
1005,16,-0.038497500000000004,-0.02752153125,0.1207002628372544,0.028655000000000007,0.19064599999999998
1006,16,-0.03382775,-0.025677593750000005,0.11920597274650556,0.026466000000000003,0.18801774999999998
1007,16,-0.0359,-0.026257406249999997,0.11889985565553599,0.022494499999999994,0.2018965
1008,16,-0.034637499999999995,-0.026582156250000002,0.12091128457037123,0.025543499999999997,0.219889
1009,16,-0.03682749999999999,-0.026305531250000003,0.12083909671424903,0.032686999999999994,0.22225825
1010,16,-0.0361455,-0.027321218750000004,0.1168710889945226,0.035735249999999996,0.21339575
1011,16,-0.039689,-0.02823890625,0.11350032206301132,0.03444625000000001,0.2007985
1012,16,-0.0340535,-0.027116531250000003,0.11607848435397332,0.027450250000000002,0.193893125
1013,16,-0.036817,-0.024288343749999997,0.12214719977370456,0.027548250000000003,0.204160375
1014,16,-0.045126,-0.02171659375,0.12462553199688775,0.03560675,0.20015662499999998
1015,16,-0.044757500000000006,-0.018884218749999997,0.12234323014358264,0.032049749999999995,0.182248875
1016,16,-0.042694750000000004,-0.015949281250000003,0.11620300635611351,0.025951249999999995,0.18352274999999998
1017,16,-0.035908,-0.01698678125,0.11177185635644434,0.022535250000000007,0.18339925
1018,16,-0.042109,-0.017776906249999995,0.11428849087524354,0.0250335,0.188212
1019,15,-0.035216,-0.013186733333333334,0.12952004772619272,0.01982500000000001,0.21644869999999966
1020,15,-0.034758,-0.011172399999999997,0.13250634530159572,0.017254999999999993,0.21657129999999963
1021,16,-0.031297750000000006,-0.009693656249999995,0.12647531021648967,0.017021249999999995,0.193303
1022,15,-0.030340000000000006,-0.008247266666666657,0.1242106065915966,0.021299,0.20186109999999968
1023,15,-0.027398000000000006,-0.009239200000000003,0.12389281757442024,0.017246000000000004,0.20414489999999966
1024,15,-0.024924,-0.010617533333333337,0.12436248610032039,0.014477500000000004,0.2119922999999997
1025,15,-0.024627999999999997,-0.008368533333333327,0.12556386455753824,0.020759999999999997,0.21900309999999967
1026,15,-0.012175999999999992,-0.0022923999999999983,0.126247068942949,0.0183445,0.22201759999999968
1027,15,-0.007208999999999993,0.0009987333333333274,0.12101755911464529,0.020451999999999994,0.20803609999999967
1028,15,-0.016813499999999995,-0.002743533333333337,0.09865532761905872,0.019850500000000007,0.16834329999999975
1029,16,-0.010437499999999999,0.004929312499999998,0.09027335525998706,0.023582000000000002,0.2187785
1030,16,-0.011278249999999997,-0.006888187499999997,0.06481904071101202,0.016577500000000002,0.117921875
1031,16,-0.017578250000000004,-0.019112749999999998,0.04864742939148996,0.024244999999999996,0.103991625
1032,16,-0.0202335,-0.030502624999999995,0.04048315461831006,0.021374499999999998,0.10483662499999999
1033,16,-0.022899000000000003,-0.0331311875,0.0406263482200386,0.029017750000000002,0.104311375
1034,17,-0.026378999999999996,-0.032284058823529416,0.0410413408398632,0.036951,0.09162079999999999
1035,16,-0.029236499999999995,-0.024911124999999996,0.03988834755978242,0.024497499999999995,0.08161149999999999
1036,17,-0.022618000000000003,-0.02757735294117647,0.0412674947506224,0.040243,0.0977636
1037,16,-0.0140165,-0.023094937500000003,0.03729447170554684,0.0256895,0.077663625
1038,16,-0.011771499999999997,-0.0235181875,0.03623590143530538,0.024727,0.0733475
1039,17,-0.009949,-0.02332670588235294,0.03492398771844487,0.016782000000000005,0.07955579999999998
1040,16,-0.0185535,-0.0281711875,0.03665044201137507,0.014363999999999995,0.09076150000000001
1041,17,-0.021350999999999995,-0.03181905882352941,0.04442030462591205,0.027704999999999994,0.1056314
1042,16,-0.013985500000000005,-0.0263530625,0.04588468047830161,0.0246865,0.10539787499999999
1043,16,-0.008061500000000006,-0.020921937499999998,0.04144198327617177,0.023535250000000004,0.091122625
1044,16,-0.005871500000000002,-0.014640374999999999,0.0363201570139319,0.023078249999999998,0.074016375
1045,16,-0.007238499999999995,-0.0099441875,0.02998539265757857,0.018013,0.06188012500000001
1046,16,-0.007816749999999997,-0.0142914375,0.027365332806231928,0.012692499999999995,0.063671375
1047,16,-0.0064952499999999976,-0.016345812499999997,0.02623525848857792,0.012087500000000001,0.06619062499999999
1048,16,-0.00886,-0.020464125,0.025410262360904504,0.007955000000000004,0.06207837500000001
1049,16,-0.013197000000000004,-0.022525875,0.028560788478553367,0.014285250000000003,0.069528
1050,16,-0.0164035,-0.0247146875,0.03181480788085689,0.012941250000000001,0.07735725
1051,16,-0.022180499999999995,-0.0310238125,0.03614985874978168,0.011876249999999994,0.084786
1052,16,-0.02880875,-0.037467125,0.03931125412546217,0.014205249999999999,0.09057924999999999
1053,16,-0.031864250000000004,-0.03678525,0.04340909503395189,0.022336250000000002,0.0937525
1054,16,-0.0272475,-0.030759625,0.049094614555807777,0.023771,0.10260125
1055,15,-0.035471,-0.033141666666666666,0.03935471595568161,0.0256015,0.09205209999999994
1056,15,-0.030933000000000002,-0.02764606666666666,0.0421717362484582,0.024910499999999988,0.08151849999999994
1057,17,-0.020235000000000003,-0.022886176470588236,0.06334787654465547,0.028076000000000004,0.12268239999999996
1058,16,-0.016745250000000003,-0.0135574375,0.051078570021707737,0.02211175,0.103863125
1059,16,-0.023442499999999998,-0.02267753125,0.03315602672037606,0.019499250000000003,0.07174825
1060,16,-0.033313,-0.02841684375,0.03654504999162848,0.02130924999999999,0.07532325000000001
1061,16,-0.037834,-0.03232221875,0.04174554369589196,0.026791250000000003,0.095601
1062,16,-0.0375985,-0.03461196875,0.04812262341541961,0.028256000000000007,0.1225735
1063,16,-0.030488,-0.03422340625,0.0469859367521172,0.03470100000000001,0.11418874999999999
1064,16,-0.025654000000000003,-0.03467053125,0.04974277197022992,0.031159500000000003,0.13250525
1065,16,-0.017162500000000004,-0.03357534375,0.04929883912822517,0.019691500000000004,0.11957875000000001
1066,16,-0.014624999999999999,-0.03172359375,0.04710601913493248,0.014398749999999998,0.10657725
1067,17,-0.015753500000000004,-0.024619941176470587,0.0525822510988387,0.0232305,0.10061599999999997
1068,17,-0.027658500000000003,-0.028342882352941176,0.05070553695342644,0.032925499999999996,0.10455359999999997
1069,17,-0.0245345,-0.03190588235294117,0.05031732520325672,0.044775499999999996,0.10664159999999998
1070,17,-0.005991999999999997,-0.02968988235294118,0.04944177973938433,0.021747000000000002,0.11620719999999998
1071,17,-0.003070499999999997,-0.02346447058823529,0.049735337495232755,0.025353499999999994,0.10145419999999995
1072,17,-0.0003034999999999913,-0.020661764705882355,0.05535039894112035,0.042015500000000004,0.11898219999999998
1073,17,-0.018956,-0.018553882352941177,0.05305477656380521,0.04307300000000001,0.1067518
1074,17,-0.0143,-0.018670588235294112,0.045095775611550946,0.039151000000000005,0.08306479999999998
1075,17,-0.020805000000000004,-0.01960611764705882,0.035810590270865326,0.0302585,0.07283099999999998
1076,17,-0.011989,-0.019007588235294116,0.029124626577131475,0.015166500000000006,0.06223419999999999
1077,17,-0.009739999999999999,-0.01949241176470588,0.026896841730393792,0.007874500000000006,0.063399
1078,17,-0.011603000000000002,-0.016815999999999998,0.022521821357297016,0.010179000000000007,0.051194799999999985
1079,16,-0.014805999999999993,-0.014999812499999998,0.023370103172554318,0.014862000000000002,0.056347875
1080,16,-0.011167499999999997,-0.016333374999999997,0.02548892309056361,0.019058749999999996,0.067441375
