roi_id,height_mm,u,valid_fraction,formal_column_valid,sigma_pixel_px,sensitivity_px_per_mm,sigma_z_pred_mm,repeatability_valid
h010,10.0,1829,1.0,true,0.026152925971776656,0.8329559369590243,0.031397730433684636,true
h010,10.0,1830,1.0,true,0.027140174246972272,0.8273196693592582,0.032804942577990166,true
h010,10.0,1831,1.0,true,0.028701624873213285,0.8232242060503268,0.034864894232056444,true
h010,10.0,1832,1.0,true,0.029794648007991194,0.8236254734552858,0.03617499575747244,true
h010,10.0,1833,1.0,true,0.02797468978132263,0.8250268822759608,0.03390761002132468,true
h010,10.0,1834,1.0,true,0.022097708351502644,0.8251616151857888,0.026779854933663205,true
h010,10.0,1835,1.0,true,0.017303239337184445,0.8287189121088204,0.020879503392957837,true
h010,10.0,1836,1.0,true,0.019234198497201954,0.8411295737262435,0.022867105257033764,true
h010,10.0,1837,1.0,true,0.01788187400780767,0.8564118069969027,0.020879994719494033,true
h010,10.0,1838,1.0,true,0.018286149323366214,0.8641859214572151,0.021159971331784235,true
h010,10.0,1839,1.0,true,0.02098606774281944,0.8618669614793817,0.024349544280937708,true
h010,10.0,1840,1.0,true,0.02337643372058243,0.8491255169921033,0.027530009701498378,true
h010,10.0,1841,1.0,true,0.024495851914515504,0.8414545423138862,0.02911131936747911,true
h010,10.0,1842,1.0,true,0.024496863136791232,0.8387374606587855,0.029206830844958558,true
h010,10.0,1843,1.0,true,0.022880150302541362,0.8400161014983724,0.02723775206419147,true
h010,10.0,1844,1.0,true,0.024094214663993085,0.8450561465215742,0.02851196901314765,true
h010,10.0,1845,1.0,true,0.026701023605601313,0.8547369022879593,0.031238880097639435,true
h010,10.0,1846,1.0,true,0.027732908803001288,0.864950834870615,0.0320629886520079,true
h010,10.0,1847,1.0,true,0.02817852408369625,0.8744296455590075,0.032225032884929485,true
h010,10.0,1848,1.0,true,0.027174425530552233,0.8806196486258386,0.03085830025818356,true
h010,10.0,1849,1.0,true,0.024820156670034118,0.8828079183902446,0.02811501364338962,true
h010,10.0,1850,1.0,true,0.02485057054607339,0.8823272024897506,0.028164801533886816,true
h010,10.0,1851,1.0,true,0.029173576037111803,0.8780764909847221,0.03322441306268773,true
h010,10.0,1852,1.0,true,0.031725784936731595,0.869142868685526,0.036502381921067854,true
h010,10.0,1853,1.0,true,0.029223895640213462,0.8605119506716619,0.03396105727224719,true
h010,10.0,1854,1.0,true,0.024760114079632575,0.8536977189756954,0.02900337382808152,true
h010,10.0,1855,1.0,true,0.02436548443100112,0.8526526665845949,0.028576095971880395,true
h030,30.0,1892,1.0,true,0.017435032268904235,0.8575906584750934,0.02033024974864578,true
h030,30.0,1893,1.0,true,0.017119442800463992,0.8580296350816979,0.019952041398702915,true
h030,30.0,1894,1.0,true,0.01684107889515441,0.8602223149043084,0.019577588959695635,true
h030,30.0,1895,1.0,true,0.014812107461215284,0.8630828150773217,0.017161861182334284,true
h030,30.0,1896,1.0,true,0.018010429115390778,0.8645983081217007,0.020830978902234485,true
h030,30.0,1897,1.0,true,0.02055125388997182,0.8656184269729389,0.02374170101928098,true
h030,30.0,1898,1.0,true,0.023702627451032673,0.8656879083906915,0.027380106873729715,true
h030,30.0,1899,1.0,true,0.027591055264455388,0.8654613345742064,0.03188017091258012,true
h030,30.0,1900,1.0,true,0.030562027525603257,0.8646220032140187,0.03534727015042003,true
h030,30.0,1901,1.0,true,0.0289676640328121,0.862840793372925,0.0335724321975724,true
h030,30.0,1902,1.0,true,0.018547661359911396,0.8612544237580172,0.021535635519850344,true
h030,30.0,1903,1.0,true,0.018140086351453026,0.860818441778315,0.021073068920292263,true
h030,30.0,1904,1.0,true,0.02151425250986608,0.8612572897139368,0.02498005272850806,true
h030,30.0,1905,1.0,true,0.02082575946992317,0.8611954811282128,0.024182383589194285,true
h030,30.0,1906,1.0,true,0.015470418856595598,0.8620545734046497,0.01794598547919745,true
h030,30.0,1907,1.0,true,0.015966175952972273,0.8621068241065056,0.018519950783964324,true
h030,30.0,1908,1.0,true,0.019140161576065354,0.8619741173183305,0.022205030512530824,true
h030,30.0,1909,1.0,true,0.019617019406806813,0.861036157949411,0.022783037884872872,true
h030,30.0,1910,1.0,true,0.021855770626084865,0.859779000536264,0.025420219163823397,true
h030,30.0,1911,1.0,true,0.021517051517105475,0.8592336594187676,0.025042142240634262,true
h030,30.0,1912,1.0,true,0.01742630732146271,0.8582038381005532,0.02030555743030937,true
h030,30.0,1913,1.0,true,0.014518262816629128,0.8556639125217468,0.01696724917829247,true
h030,30.0,1914,1.0,true,0.015339101801023904,0.8526530375266475,0.017989851822400295,true
h030,30.0,1915,1.0,true,0.01696572158733115,0.8511669442770274,0.019932307876149562,true
h030,30.0,1916,1.0,true,0.01630688648103012,0.8517843114372984,0.01914438463126179,true
h030,30.0,1917,1.0,true,0.015348251549253532,0.8551271502485255,0.01794850221372678,true
h030,30.0,1918,1.0,true,0.015344691979222672,0.8619190427368797,0.01780293881255735,true
