u,v,Xc_mm,Yc_mm,Zc_mm,Xg_mm,Yg_mm,Zg_mm
2129.965109,269.000000,5.813818,-120.761332,713.018709,5.793972,120.762815,0.573024
2130.118432,270.000000,5.829126,-120.673125,713.072390,5.811700,120.675050,0.519362
2130.191161,271.000000,5.836396,-120.580550,713.100334,5.820248,120.582707,0.491016
2130.179805,272.000000,5.835276,-120.483427,713.101418,5.819214,120.485596,0.489089
2130.181735,273.000000,5.835483,-120.387021,713.106745,5.819694,120.389237,0.482988
2130.239939,274.000000,5.841304,-120.293648,713.130048,5.826587,120.296058,0.459207
2130.338969,275.000000,5.851199,-120.202468,713.166393,5.838132,120.205178,0.422596
2130.382451,276.000000,5.855552,-120.108288,713.184994,5.843348,120.111154,0.403440
2130.397350,277.000000,5.857053,-120.012566,713.194461,5.845306,120.015512,0.393267
2130.403916,278.000000,5.857722,-119.916394,713.201265,5.846315,119.919399,0.385714
2130.371742,279.000000,5.854525,-119.818140,713.195690,5.842908,119.821103,0.390336
2130.260830,280.000000,5.843472,-119.715662,713.164959,5.830528,119.718377,0.419703
2130.140704,281.000000,5.831501,-119.612700,713.131286,5.817098,119.615143,0.451964
2130.052334,282.000000,5.822698,-119.511448,713.107758,5.807288,119.513702,0.474245
2129.995119,283.000000,5.817005,-119.411871,713.094183,5.801029,119.414017,0.486737
2129.954769,284.000000,5.812993,-119.313199,713.085993,5.796691,119.315281,0.493932
2129.933509,285.000000,5.810887,-119.215549,713.083900,5.794529,119.217617,0.495130
2129.960729,286.000000,5.813616,-119.120488,713.097290,5.797889,119.122669,0.481099
2130.038676,287.000000,5.821405,-119.028129,713.126883,5.807030,119.030556,0.451130
2130.115463,288.000000,5.829080,-118.935701,713.156107,5.816039,118.938370,0.421524
2130.143721,289.000000,5.831913,-118.840681,713.169828,5.819519,118.843465,0.407167
2130.122297,290.000000,5.829790,-118.743013,713.167676,5.817337,118.745783,0.408423
2130.091832,291.000000,5.826764,-118.644865,713.162635,5.814125,118.647597,0.412521
2130.038880,292.000000,5.821495,-118.545524,713.150409,5.808350,118.548159,0.423686
2129.945623,293.000000,5.812206,-118.444048,713.125309,5.797983,118.446481,0.447515
2129.860702,294.000000,5.803749,-118.343020,713.102871,5.788567,118.345273,0.468725
2129.842629,295.000000,5.801960,-118.245542,713.101785,5.786767,118.247789,0.468933
2129.940178,296.000000,5.811704,-118.154185,713.137629,5.798140,118.156728,0.432815
2130.062422,297.000000,5.823914,-118.064126,713.181365,5.812329,118.067030,0.388935
2130.075416,298.000000,5.825224,-117.968280,713.190200,5.814068,117.971260,0.379384
2129.987136,299.000000,5.816431,-117.867082,713.166680,5.804268,117.869872,0.401658
2129.898374,300.000000,5.807590,-117.765865,713.143006,5.794413,117.768465,0.424084
2129.900012,301.000000,5.807767,-117.669422,713.148210,5.794858,117.672068,0.418105
2129.954047,302.000000,5.813172,-117.575738,713.170150,5.801274,117.578567,0.395664
2129.974025,303.000000,5.815179,-117.480256,713.181211,5.803809,117.483179,0.383924
2129.941661,304.000000,5.811964,-117.382017,713.175548,5.800380,117.384897,0.388633
2129.871823,305.000000,5.805011,-117.281811,713.157914,5.792681,117.284549,0.405118
2129.804784,306.000000,5.798337,-117.181756,713.141174,5.785302,117.184361,0.420724
2129.799405,307.000000,5.797815,-117.084942,713.144129,5.784947,117.087575,0.416957
2129.839500,308.000000,5.801828,-116.990511,713.161609,5.789774,116.993290,0.398903
2129.904566,309.000000,5.808333,-116.897384,713.187066,5.797446,116.900374,0.373002
2129.978652,310.000000,5.815738,-116.804722,713.215406,5.806147,116.807947,0.344266
2129.999698,311.000000,5.817852,-116.709279,713.226799,5.808804,116.712600,0.332198
2129.977109,312.000000,5.815612,-116.611552,713.224251,5.806488,116.614856,0.333845
2129.937320,313.000000,5.811657,-116.512928,713.216206,5.802212,116.516170,0.340898
2129.884633,314.000000,5.806415,-116.413634,713.204040,5.796467,116.416779,0.352005
2129.834868,315.000000,5.801464,-116.314495,713.192806,5.791055,116.317552,0.362194
2129.814896,316.000000,5.799486,-116.216911,713.191090,5.789037,116.219957,0.363023
2129.837256,317.000000,5.801730,-116.121531,713.202896,5.791843,116.124677,0.350550
