split,bin_width_px,v_start,v_end,v_center,point_count,unique_frame_count,frame_ids,u_min,u_max,u_span,frame_median_u_span,lambda_min,lambda_max,lambda_span,frame_median_lambda_span,board_depth_span,slope_dlambda_du,slope_intercept,robust_RMSE,corr_u_lambda,local_design_condition_number,quadratic_coefficient,quadratic_linear_coefficient,quadratic_intercept,quadratic_RMSE,linear_quadratic_RMSE_ratio,slope_p05,slope_p50,slope_p95,slope_relative_interval,m0_local_gain_dlambda_du,m0_point_derivative_median,m0_derivative_u_trend_slope,m0_derivative_u_trend_RMSE,m0_derivative_u_trend_corr,m0_derivative_u_trend_condition_number,truth_slope_minus_m0_local_gain,truth_slope_to_m0_local_gain_ratio,m0_gain_step_px,classification,task2_support_300px_region,task2_support_point_count,task2_support_unique_frame_count,task2_support_lambda_span
fit,30,2340,2370,2355,219,19,"001,002,003,005,012,013,016,018,025,026,028,029,030,031,032,033,034,035,036",1857.76489555,2103.86965884,246.104763293,243.317763461,641.351281174,711.847142185,70.4958610105,69.9059070127,59.392393108,0.289470006094,101.76301028,0.824973399261,0.999540444426,78.4867283642,0.000117635990513,0.29153554172,681.00150668,0.0494514660279,16.6824861936,0.281323419979,0.289300981258,0.298131772549,0.0580998809496,0.28499381195,0.28499381195,0.000248158795984,0.00118147507269,0.998875071209,78.4867283642,0.00447619414379,1.01570628539,0.5,WELL_CONSTRAINED,bin_2100_2399,2435,21,71.8214417579
fit,30,2370,2400,2385,235,17,"001,002,003,005,012,013,016,018,026,028,029,031,032,033,034,035,036",1853.42495265,2103.59748286,250.172530211,247.937050979,640.233475117,711.822784869,71.5893097524,71.0398296311,59.392393108,0.28766864025,105.525713598,0.823652726076,0.99952313503,82.1202816076,0.000119153219686,0.288395792842,676.991072837,0.0464014380075,17.7505862198,0.280258902447,0.287759803428,0.297959499514,0.0615117082228,0.284530174327,0.284530174327,0.00024550459156,0.00112981302544,0.998872853713,82.1202816076,0.00313846592308,1.01103034478,0.5,WELL_CONSTRAINED,bin_2100_2399,2435,21,71.8214417579
fit,30,2400,2430,2415,257,15,"001,002,005,012,013,016,026,028,029,031,032,033,034,035,036",1848.63192414,2103.34071364,254.7087895,252.297167239,639.084872251,711.796548739,72.7116764889,72.146363393,59.392393108,0.285824305843,109.314707464,0.786079234963,0.999514271834,82.3167136777,0.000116822946291,0.287692900253,676.287704992,0.0450389040205,17.4533384428,0.276793067958,0.285957881266,0.293067706377,0.0569127115735,0.287017180811,0.287017180811,0.000242366349662,0.00102917318581,0.998809319665,82.3167136777,-0.00119287496797,0.995843890026,0.5,WELL_CONSTRAINED,bin_2400_2699,1755,16,75.7283598431
fit,30,2430,2460,2445,275,16,"001,002,003,005,012,013,016,026,028,029,031,032,033,034,035,036",1843.77783574,2103.02317398,259.245338245,256.597148179,637.894533663,711.770503284,73.8759696212,73.2925777366,59.392393108,0.286655880689,107.767706247,0.770747307123,0.999528093536,82.2615335603,0.000115980175174,0.288759963376,677.536884422,0.059846666313,12.8787007632,0.28017049459,0.28708163396,0.296000566712,0.0551413613738,0.287063471457,0.287063471457,0.000244147674177,0.00108275916842,0.998836061859,82.2615335603,-0.000407590767916,0.998580137118,0.5,WELL_CONSTRAINED,bin_2400_2699,1755,16,75.7283598431
fit,30,2460,2490,2475,250,16,"001,002,003,005,012,013,016,026,028,029,031,032,033,034,035,036",1839.35319003,2102.69958651,263.346396487,260.908248987,636.785659184,711.744050482,74.9583912973,74.4087807478,59.392393108,0.286589383599,108.024087595,0.770552163215,0.999529045691,83.6463939685,0.000115193864693,0.289085560515,678.009319035,0.0583119002408,13.2143209196,0.27963253988,0.286351568975,0.296481203911,0.0588390840395,0.287108974132,0.287108974132,0.000243885896407,0.00107060061916,0.998820427301,83.6463939685,-0.000519590532855,0.998190267182,0.5,WELL_CONSTRAINED,bin_2400_2699,1755,16,75.7283598431
fit,30,2490,2520,2505,239,15,"001,002,003,005,012,013,016,026,028,031,032,033,034,035,036",1836.55900526,2102.43050642,265.871501156,264.521165804,636.068188896,711.718919217,75.6507303212,75.2992322573,59.392393108,0.286536293471,108.312120692,0.775470432592,0.999551020201,88.7244414623,0.000116154488986,0.291278723952,680.672805828,0.0554977080509,13.9730172619,0.277861174262,0.286298229011,0.296603339713,0.0654637840945,0.291047439381,0.291047439381,0.000243830628841,0.00108851169914,0.998897808334,88.7244414623,-0.00451114590972,0.984500307169,0.5,WELL_CONSTRAINED,bin_2400_2699,1755,16,75.7283598431
fit,30,2520,2550,2535,184,13,"002,005,012,013,016,026,028,031,032,033,034,035,036",1851.91412202,2102.35161712,250.437495092,248.858199848,640.128672485,711.693361395,71.5646889095,71.1477792021,59.392393108,0.289370388818,102.348504647,0.889875156591,0.99950352748,82.6275772939,0.000119862937034,0.291714878162,681.207288639,0.0417928836365,21.2925043491,0.278982043246,0.288445338873,0.298491388815,0.0676361963232,0.29135593981,0.29135593981,0.000244801614007,0.00102207226924,0.998835094083,82.6275772939,-0.0019855509919,0.99318513639,0.5,WELL_CONSTRAINED,bin_2400_2699,1755,16,75.7283598431
fit,30,2550,2580,2565,162,12,"002,005,012,013,016,026,031,032,033,034,035,036",1848.59036756,2101.92638588,253.336018322,251.611169151,639.368731245,711.664268813,72.2955375679,71.9300541184,59.392393108,0.29262504965,95.7585920531,0.960691604161,0.999454290669,76.4528334815,0.000117608963746,0.292154064479,681.933034218,0.0428053784214,22.4432452087,0.281978299121,0.291729002347,0.299847308402,0.0612520837405,0.291437946162,0.291437946162,0.000251326606753,0.00124791829938,0.998682968648,76.4528334815,0.0011871034877,1.00407326329,0.5,WELL_CONSTRAINED,bin_2400_2699,1755,16,75.7283598431
fit,30,2580,2610,2595,133,11,"002,005,012,013,016,026,031,032,033,034,036",1845.15054703,2101.90040993,256.7498629,254.611335739,638.553257565,711.638244002,73.0849864363,72.6936573845,59.392393108,0.290260128063,100.530865486,0.96311313039,0.99941001452,78.8915803589,0.000118266843287,0.291634004388,681.313384228,0.04775325147,20.1685351414,0.280593571387,0.290260128063,0.299012775027,0.0634575742894,0.291477078989,0.291477078989,0.000246778071407,0.00117869312966,0.998589762144,78.8915803589,-0.00121695092585,0.995824882937,0.5,WELL_CONSTRAINED,bin_2400_2699,1755,16,75.7283598431
fit,30,2610,2640,2625,88,11,"005,012,013,016,026,031,032,033,034,035,036",1845.0678416,2101.6317577,256.563916093,256.437082195,638.500150583,711.615037907,73.1148873247,73.1032654892,59.392393108,0.291709123914,97.7358983976,0.965033484263,0.999515419701,82.5118429633,0.000114739815482,0.29407922653,684.656100549,0.0486437478723,19.8387979231,0.280797017251,0.291709123914,0.298869270868,0.0619529940448,0.302803759762,0.302803759762,0.000250983142225,0.00129200560121,0.998805426589,82.5118429633,-0.0110946358484,0.963360310132,0.5,WELL_CONSTRAINED,bin_2400_2699,1755,16,75.7283598431
fit,30,2640,2670,2655,87,9,"005,012,013,026,031,032,033,034,036",1879.13124972,2101.24102284,222.109773119,221.74044325,647.479141938,711.587876608,64.1087346699,64.0589249068,59.392393108,0.294483723896,92.2520006633,0.682767654521,0.999565940857,69.645757857,0.000119296213256,0.294960552453,685.668855703,0.0318814411257,21.4158341158,0.285198760912,0.294543127465,0.304018025827,0.0638930708592,0.295255281412,0.295255281412,0.000254124322397,0.000918201523557,0.998975382899,69.645757857,-0.000771557516072,0.997386812143,0.5,WELL_CONSTRAINED,bin_2400_2699,1755,16,75.7283598431
fit,30,2670,2700,2685,80,8,"005,026,031,032,033,034,035,036",1878.31813794,2100.85826329,222.54012535,221.869818199,647.415188021,711.56190954,64.1467215187,64.1024840979,57.614133156,0.29227587713,96.6153546727,0.68126174176,0.999516902064,65.8880009567,0.000123129857733,0.29152800325,681.367812209,0.0376095174532,18.1140782412,0.281847590417,0.291757605033,0.299483316263,0.0604464992216,0.295687942688,0.295687942688,0.000250442104031,0.000857320252227,0.99894109214,65.8880009567,-0.00341206555783,0.988460586094,0.5,WELL_CONSTRAINED,bin_2400_2699,1755,16,75.7283598431
fit,30,2700,2730,2715,60,7,"005,026,031,032,033,035,036",1878.29944075,2100.95689672,222.657455974,222.168760465,647.318654471,711.534590802,64.215936331,64.1843756901,57.614133156,0.293143517266,95.0057898531,0.702836864172,0.999563958099,72.718188278,0.000122172837658,0.296610994274,687.339707948,0.0219793138271,31.9771977278,0.281994199995,0.293143517266,0.301935072148,0.0680242644934,0.292013872015,0.292013872015,0.000252442146822,0.000911113563032,0.998991472894,72.718188278,0.0011296452512,1.00386846434,0.5,WELL_CONSTRAINED,bin_2700_2999,156,7,64.22293336
fit,30,2730,2760,2745,26,5,"005,026,031,032,035",1878.51487204,2069.03329657,190.518424527,190.518424527,647.311657442,701.625751988,54.3140945456,54.3140945456,31.0485296208,0.287172386428,106.79965325,0.570790400216,0.999655104588,64.9741414424,0.000120974630297,0.287753051497,676.429705942,0.0142918887111,39.9380663923,0.274856973085,0.285085784645,0.297894172385,0.0808079551521,0.297545591431,0.297545591431,0.000243943253842,0.000743905694201,0.999196085455,64.9741414424,-0.0103732050032,0.96513742666,0.5,WELL_CONSTRAINED,bin_2700_2999,156,7,64.22293336
fit,30,2760,2790,2775,20,2,"026,035",2026.52288634,2070.01002058,43.487134241,41.857991068,688.80915298,701.984410339,13.1752573585,12.6724928821,22.8887777514,0.302749667596,75.2779419974,0,1,20.928995534,,,,,,,,,,0.298682280724,0.298682280724,0.000265458490047,0,1,20.928995534,0.00406738687249,1.01361777091,0.5,SPARSE_BUT_INFORMATIVE,bin_2700_2999,156,7,64.22293336
fit,30,2790,2820,2805,18,1,026,2029.58458431,2032.7477916,3.16320729415,0,689.744979661,690.683260521,0.938280859584,0,0,,,,,,,,,,,,,,,0.299496758509,0.299496758509,,,,,,,0.5,SINGLE_FRAME_ONLY,bin_2700_2999,156,7,64.22293336
fit,30,2820,2850,2835,17,1,026,2032.92040132,2035.6673451,2.74694377621,0,690.747343499,691.622777219,0.875433720076,0,0,,,,,,,,,,,,,,,0.300354838367,0.300354838367,,,,,,,0.5,SINGLE_FRAME_ONLY,bin_2700_2999,156,7,64.22293336
fit,30,2850,2880,2865,15,1,026,2035.85447137,2038.39772134,2.54324996941,0,691.687603276,692.468052674,0.780449398256,0,0,,,,,,,,,,,,,,,0.301186090817,0.301186090817,,,,,,,0.5,SINGLE_FRAME_ONLY,bin_2700_2999,156,7,64.22293336
fit,30,2880,2910,2895,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,UNSUPPORTED,bin_2700_2999,156,7,64.22293336
fit,30,2910,2940,2925,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,UNSUPPORTED,bin_2700_2999,156,7,64.22293336
fit,30,2940,2970,2955,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,UNSUPPORTED,bin_2700_2999,156,7,64.22293336
fit,30,2970,3000,2985,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,UNSUPPORTED,bin_2700_2999,156,7,64.22293336
fit,60,0,60,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,UNSUPPORTED,bin_0000_0299,94,8,92.2587717938
fit,60,60,120,90,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,UNSUPPORTED,bin_0000_0299,94,8,92.2587717938
fit,60,120,180,150,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,UNSUPPORTED,bin_0000_0299,94,8,92.2587717938
fit,60,180,240,210,1,1,030,2071.42353138,2071.42353138,0,0,694.708740492,694.708740492,0,0,0,,,,,,,,,,,,,,,0.303162154779,0.303162154779,,,,,,,0.5,SINGLE_FRAME_ONLY,bin_0000_0299,94,8,92.2587717938
fit,60,240,300,270,93,8,"004,014,015,018,025,028,029,030",1800.39854613,2131.67127397,331.272727845,328.571586522,621.419119364,713.677891157,92.2587717938,91.5821393615,61.19059997,0.282851038848,109.399696575,1.18476982917,0.999403748914,121.141625274,0.000110684706362,0.292438863614,683.210028647,0.13333031991,8.88597454779,0.271378234223,0.281978788001,0.302928157348,0.111887576182,0.301735927292,0.301735927292,0.000250111992191,0.00108893065781,0.999156394245,108.158425546,-0.0188848884442,0.937412529513,0.5,WELL_CONSTRAINED,bin_0000_0299,94,8,92.2587717938
fit,60,300,360,330,224,9,"004,007,014,015,018,025,028,029,030",1807.28556976,2131.10354481,323.817975048,319.704579679,623.323017331,713.651823806,90.3288064748,89.3941820286,61.19059997,0.287265504361,100.694116902,1.25557211057,0.99947013564,134.149628264,0.000113963674004,0.30003965912,692.411235191,0.0748481558857,16.7749237869,0.274321798024,0.287093602767,0.307325177373,0.114956860866,0.301190467983,0.301190467983,0.000251120888682,0.00108616367896,0.999208008588,98.416733296,-0.013924963622,0.95376691794,0.5,WELL_CONSTRAINED,bin_0300_0599,2309,23,92.3553700744
fit,60,360,420,390,329,15,"003,004,007,009,010,011,014,015,017,018,025,027,028,029,030",1813.83802004,2130.31656217,316.478542134,312.644795508,625.204415972,713.599838282,88.3954223099,87.630881711,61.19059997,0.282918544546,109.829920574,0.969023741995,0.999544657817,130.170674066,0.00011410378617,0.296234392465,687.243004297,0.0552926148612,17.525373767,0.274358402366,0.283201853958,0.296760312488,0.0791022721401,0.302610934812,0.302610934812,0.000244597167255,0.00140058867225,0.998876214411,117.240442943,-0.0196923902662,0.93492505392,0.5,WELL_CONSTRAINED,bin_0300_0599,2309,23,92.3553700744
fit,60,420,480,450,459,17,"003,004,005,007,009,010,011,014,015,017,018,025,026,027,028,029,030",1797.29414176,2129.39674675,332.10260499,328.117298681,621.296453731,713.54700358,92.2505498485,91.4420175136,61.19059997,0.2801856029,115.179743856,1.0234902565,0.999498344124,109.539036886,0.000113356651724,0.284642408815,672.722918862,0.0651145954858,15.718292479,0.272528629712,0.279986298479,0.291974194485,0.0694518441751,0.298901229652,0.298901229652,0.000243328112008,0.00116841559062,0.998971788856,113.995073372,-0.0187156267517,0.937385246713,0.5,WELL_CONSTRAINED,bin_0300_0599,2309,23,92.3553700744
fit,60,480,540,510,594,19,"003,004,005,007,009,010,011,014,015,016,017,018,025,026,027,028,029,030,034",1803.54107991,2128.29567451,324.754594602,322.143782028,622.738904477,713.494740833,90.7558363555,89.9869749611,61.19059997,0.281837292127,112.281548422,0.974879922178,0.999458219736,102.499156911,0.000117092074958,0.284656224421,672.529240351,0.0510457169836,19.0981727711,0.27518070624,0.281204730733,0.289936131003,0.0524721782728,0.296369181387,0.296369181387,0.000239913660438,0.00120194403945,0.998786544199,100.55667857,-0.01453188926,0.950966935253,0.5,WELL_CONSTRAINED,bin_0300_0599,2309,23,92.3553700744
fit,60,540,600,570,703,23,"003,004,005,007,008,009,010,011,013,014,015,016,017,018,025,026,027,028,029,030,032,033,034",1808.78218589,2127.46340302,318.681217136,315.86483966,624.287208852,713.442131165,89.1549223126,88.3827960845,63.593293018,0.28680239591,102.379912263,1.11737795688,0.999398149858,110.843508576,0.000118373262041,0.294979529831,685.171754099,0.0478606440014,23.346488126,0.27735238415,0.285527515701,0.295262608554,0.0627267896052,0.296308384317,0.296308384317,0.000245887765844,0.00124530768577,0.998759818415,101.468881554,-0.00950598840668,0.967918597955,0.5,WELL_CONSTRAINED,bin_0300_0599,2309,23,92.3553700744
fit,60,600,660,630,759,25,"003,004,005,007,008,009,010,011,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,036",1814.53689222,2126.67087109,312.133978867,309.136803296,625.869727238,713.429442634,87.5597153961,86.7639393397,63.593293018,0.288592282385,99.0187754994,1.09252414357,0.999428407459,107.53959641,0.000119201385887,0.296512121628,687.086493187,0.0539357545918,20.2560277841,0.280180585745,0.288620998649,0.300027401478,0.068764281967,0.296241862502,0.296241862502,0.000248491022963,0.0012639382484,0.998832983035,97.722303014,-0.00764958011762,0.974177923225,0.5,WELL_CONSTRAINED,bin_0600_0899,3571,27,87.5597153961
fit,60,660,720,690,760,26,"003,004,005,007,008,009,010,011,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1820.15365061,2125.92109112,305.767440513,303.271802927,627.46266014,713.373427353,85.9107672128,85.3492850689,63.593293018,0.287744590433,101.005124496,0.963434478256,0.999429498207,99.9837009666,0.000119758069144,0.294527146701,684.426103434,0.0646149615286,14.9103931267,0.281522480822,0.287780758148,0.29668614205,0.0526917133926,0.29200940865,0.29200940865,0.000246191639795,0.00105929880172,0.998877925992,95.2294390507,-0.0042648182171,0.985394928757,0.5,WELL_CONSTRAINED,bin_0600_0899,3571,27,87.5597153961
fit,60,720,780,750,615,26,"003,004,005,007,008,009,010,011,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1829.63877031,2125.1678969,295.529126594,294.48197277,630.058260001,713.31393083,83.2556708283,82.9557500761,63.593293018,0.288358784744,99.9085759848,0.921476291013,0.999451664501,94.9289053613,0.000120909414416,0.293245412184,683.035203774,0.070854803881,13.0051350161,0.281588278588,0.288022546754,0.296623584052,0.0522018350046,0.290377577764,0.290377577764,0.000245431310964,0.00116366661644,0.998776832879,94.9289053613,-0.00201879301942,0.993047696606,0.5,WELL_CONSTRAINED,bin_0600_0899,3571,27,87.5597153961
fit,60,780,840,810,673,26,"003,004,005,007,008,009,010,011,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1832.1227357,2123.96365738,291.840921679,288.610514983,630.831900257,713.2584155,82.4265152432,81.5707710719,63.593293018,0.288099146626,100.7377271,0.878197023726,0.999460431561,91.2610525321,0.000121466115586,0.29221203978,681.813907054,0.0765880166555,11.4665069299,0.282099332005,0.288062187808,0.297320917258,0.0528413165524,0.28814178095,0.28814178095,0.0002455430539,0.00111524868006,0.998796415906,91.2610525321,-4.26343240177e-05,0.999852036994,0.5,WELL_CONSTRAINED,bin_0600_0899,3571,27,87.5597153961
fit,60,840,900,870,764,27,"003,004,005,006,007,008,009,010,011,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1839.27228399,2123.10666854,283.834384547,282.01387024,632.823874318,713.202803125,80.3789288069,79.578628929,63.593293018,0.288714599855,99.6602368395,0.84894144317,0.999479929986,90.5622826354,0.000123272120271,0.293688094123,683.913524414,0.0613854523313,13.8296845739,0.283244266317,0.288767705415,0.297667307043,0.0499468619754,0.29349199131,0.29349199131,0.00024619578024,0.00105286175772,0.998883015168,90.5622826354,-0.00477739145556,0.983722242524,0.5,WELL_CONSTRAINED,bin_0600_0899,3571,27,87.5597153961
fit,60,900,960,930,837,27,"003,004,005,006,007,008,009,010,011,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1842.71692233,2122.07116367,279.354241345,276.176924985,633.883794703,713.140380939,79.2565862367,78.451899623,63.593293018,0.289500663356,98.2826274599,0.802002862234,0.999519305064,87.6756658147,0.000120101112415,0.293269341289,683.231124085,0.0699598495438,11.4637591056,0.283005670357,0.288963065356,0.297294963942,0.0494502422576,0.295638191742,0.295638191742,0.000246527858909,0.00101452790721,0.998906249934,87.6756658147,-0.00613752838586,0.979239731005,0.5,WELL_CONSTRAINED,bin_0900_1199,3988,30,79.2565862367
fit,60,960,1020,990,813,27,"003,004,005,006,007,008,009,010,011,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1848.68727394,2121.03084001,272.343566074,270.582178743,635.518734431,713.085379771,77.5666453397,77.1319680745,63.593293018,0.289384582315,98.7431940644,0.750142608482,0.999545335181,84.7390646076,0.000118175377216,0.292430717261,682.333860145,0.08210316441,9.13658582922,0.283202297777,0.289078552591,0.29660362391,0.046358770005,0.294515148675,0.294515148675,0.000247127384342,0.000977781428283,0.998941103673,84.7390646076,-0.00513056636063,0.982579618116,0.5,WELL_CONSTRAINED,bin_0900_1199,3988,30,79.2565862367
fit,60,1020,1080,1050,771,27,"003,004,005,006,007,008,009,010,011,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1854.97102213,2120.02271956,265.05169743,263.822441255,637.455106334,713.02828046,75.573174126,75.2792053325,63.593293018,0.289680142098,98.3697908043,0.742283943842,0.999537853224,82.4930775936,0.00012112122507,0.291672977148,681.415892939,0.0763536138316,9.72166092202,0.284281667121,0.289643786772,0.296564750719,0.0424075507878,0.293568112227,0.293568112227,0.000247073567911,0.000939493388577,0.998962491835,82.4930775936,-0.00388797012935,0.986756156519,0.5,WELL_CONSTRAINED,bin_0900_1199,3988,30,79.2565862367
fit,60,1080,1140,1110,777,29,"001,002,003,004,005,006,007,008,009,010,011,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1861.23173012,2119.08185442,257.850124302,257.549958414,639.378582202,712.974014069,73.5954318678,73.5711919335,63.593293018,0.290017113859,97.7635349403,0.723119662001,0.999512424981,77.9369860675,0.000122361084441,0.290650688839,680.491671202,0.0958982815034,7.54048613453,0.283768740509,0.29002354075,0.297551688997,0.0475235508571,0.291947318938,0.291947318938,0.000247634580364,0.000927590144662,0.998939625134,77.9369860675,-0.00193020507887,0.993388515826,0.5,WELL_CONSTRAINED,bin_0900_1199,3988,30,79.2565862367
fit,60,1140,1200,1170,790,30,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1866.3416924,2118.05051131,251.708818908,248.239031308,640.788866855,712.923881708,72.1350148532,71.0847898567,63.593293018,0.291426375274,95.1211419642,0.717236499596,0.999519351826,77.2397669624,0.000124830680614,0.290361128024,679.833003875,0.081499706716,8.800479517,0.285039941633,0.291441815894,0.298854151451,0.0473995462018,0.289664589781,0.289664589781,0.000249016354493,0.000909469356938,0.998960008024,77.2397669624,0.00176178549305,1.00608215693,0.5,WELL_CONSTRAINED,bin_0900_1199,3988,30,79.2565862367
fit,60,1200,1260,1230,918,30,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1871.01823366,2117.24034528,246.222111618,244.994442226,642.423975069,712.872200244,70.4482251754,70.370785432,63.593293018,0.291348911543,95.5066545524,0.680442510452,0.999543205832,75.8951238685,0.00012144928186,0.290364745445,679.992678114,0.0885644939264,7.68301697763,0.284416950414,0.291045147987,0.298281197303,0.0476360694713,0.289618473537,0.289618473537,0.000248855108292,0.000890998192014,0.998975180757,75.8951238685,0.00173043800614,1.00597488822,0.5,WELL_CONSTRAINED,bin_1200_1499,4736,30,70.4482251754
fit,60,1260,1320,1290,1013,30,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1870.85799498,2116.23244795,245.374452971,244.478859386,642.498773084,712.819117529,70.3203444443,70.282635296,63.593293018,0.291367535853,95.6177792887,0.65388146856,0.999559387782,74.5788013149,0.000119868966204,0.290947725434,680.641782805,0.0862027971198,7.58538574626,0.285996268741,0.291761096813,0.297741623295,0.0402567534951,0.289651637537,0.289651637537,0.000248674087599,0.000849923799372,0.998992779072,74.5788013149,0.00171589831576,1.00592400696,0.5,WELL_CONSTRAINED,bin_1200_1499,4736,30,70.4482251754
fit,60,1320,1380,1350,960,30,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1870.34066492,2115.49622756,245.155562642,244.07896821,642.534200136,712.7688525,70.2346523637,70.1692069315,63.593293018,0.292039772793,94.3945223324,0.66154604265,0.999545058219,73.4046472195,0.000121890210764,0.291542646338,681.251083106,0.105403578607,6.27631482152,0.285666084722,0.291240046946,0.297841437474,0.0418052149048,0.292390261645,0.292390261645,0.000249400301485,0.000835174063387,0.998985944976,73.4046472195,-0.000350488851587,0.998801297794,0.5,WELL_CONSTRAINED,bin_1200_1499,4736,30,70.4482251754
fit,60,1380,1440,1410,961,30,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1870.11020789,2114.80558409,244.695376194,243.883322929,642.589623606,712.715665136,70.1260415298,70.0568457897,63.593293018,0.291386658601,95.88690461,0.630070144688,0.999563270986,72.8435009282,0.000119816953473,0.290591064977,680.339147592,0.0941129475436,6.69482957588,0.286190016798,0.291283865441,0.297553752396,0.0390125816961,0.292642057968,0.292642057968,0.000248697260051,0.000812769655014,0.99899284024,72.8435009282,-0.0012553993676,0.995710119809,0.5,WELL_CONSTRAINED,bin_1200_1499,4736,30,70.4482251754
fit,60,1440,1500,1470,884,30,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1869.84102933,2114.16135933,244.320330004,243.556790776,642.646616804,712.667515302,70.0208984971,69.966267556,63.593293018,0.29279205246,93.2329925159,0.648951174252,0.99955670781,72.9136026946,0.000121089296598,0.28984310364,679.345063075,0.100487013272,6.45806013257,0.286350535127,0.292829399556,0.29804501573,0.0399361560705,0.295062158249,0.295062158249,0.000249639000644,0.000814877606197,0.998998030972,72.9136026946,-0.00227010578919,0.992306347237,0.5,WELL_CONSTRAINED,bin_1200_1499,4736,30,70.4482251754
fit,60,1500,1560,1530,932,30,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1869.36741858,2113.36899457,244.001575988,243.183003136,642.698855219,712.615726492,69.9168712733,69.8653747549,63.593293018,0.292039218183,94.8287847922,0.627172894902,0.999574167726,72.3031978993,0.000118953897296,0.290187177105,679.686918243,0.101664407382,6.16905081188,0.286887892347,0.291435911296,0.297974929716,0.0380427975398,0.294925191371,0.294925191371,0.00024866726981,0.00084011459552,0.999014655923,72.3031978993,-0.00288597318794,0.990214558565,0.5,WELL_CONSTRAINED,bin_1500_1799,4660,30,69.9168712733
fit,60,1560,1620,1590,954,30,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1869.10215912,2112.64039339,243.538234267,242.944977965,642.749517899,712.566198093,69.8166801938,69.7636302149,63.593293018,0.292293476972,94.4084482566,0.635955340367,0.999573232406,71.3564598465,0.000119148357575,0.291650906549,681.274883328,0.108151607905,5.88022085558,0.286875217864,0.292254583725,0.297654858901,0.0368844207661,0.289954517566,0.289954517566,0.000248486153988,0.000886836790231,0.999015933578,71.3564598465,0.00233895940553,1.0080666424,0.5,WELL_CONSTRAINED,bin_1500_1799,4660,30,69.9168712733
fit,60,1620,1680,1650,975,30,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1868.47281243,2111.94099056,243.468178127,242.658546862,642.800295599,712.513575358,69.7132797583,69.6697646062,63.593293018,0.291788565398,95.6025320497,0.618830806334,0.999589792525,71.6190340332,0.000117023676419,0.29242594431,682.727175502,0.117644110337,5.26019368552,0.286493806771,0.29174316244,0.297312838107,0.0370840956303,0.29319022994,0.29319022994,0.000249065370933,0.000879903154928,0.999037333073,71.6190340332,-0.00140166454185,0.99521926586,0.5,WELL_CONSTRAINED,bin_1500_1799,4660,30,69.9168712733
fit,60,1680,1740,1710,974,30,"001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,025,026,027,028,029,030,031,032,033,034,035,036",1868.53862372,2111.30993248,242.771308765,242.403235822,642.846417053,712.464154641,69.6177375887,69.5747088969,63.593293018,0.29199639325,95.3742590368,0.610588559214,0.999595420522,71.644594515,0.000116449136862,0.292663024383,682.87998302,0.113613840242,5.37424452792,0.287039926432,0.291930163088,0.297270561981,0.0350448046922,0.290143089272,0.290143089272,0.000248912950578,0.000856485135465,0.999032868051,71.644594515,0.00185330397845,1.00638755168,0.5,WELL_CONSTRAINED,bin_1500_1799,4660,30,69.9168712733
