weighting,trial_index,accepted_step_before,accepted,message,radius_before,radius_after,scaled_step_l2,scaled_step_max_abs,step_projected_to_bounds,damping_lambda,gradient_inf,condition_number,current_objective_mse,predicted_objective_mse,trial_objective_mse,current_rmse_mm,predicted_rmse_mm,trial_rmse_mm,predicted_reduction,actual_reduction,actual_to_predicted_ratio,invalid_count,bounds_ok,trial_theta_axis_rad,trial_phi_axis_rad,trial_A_x_mm,trial_A_y_mm,trial_A_z_mm,trial_alpha_rad
point_equal,11,10,True,accepted,1,1,1,0.809431788284,False,0.000460957941864,0.159087935851,324835.548353,0.0122816885028,0.0112947345875,0.0113624550782,0.110822779711,0.106276688825,0.106594817314,0.000986953915248,0.000919233424549,0.931384343632,0,True,1.97530693037,0.00813201633207,-161.384952323,11.1530665561,341.370537262,1.55597959328
point_equal,12,11,True,accepted,1,1,1,0.80897566747,False,0.000414871641119,0.139828134052,327573.355442,0.0113624550782,0.0104775899021,0.0105348558389,0.106594817314,0.10236009917,0.102639445823,0.000884865176125,0.000827599239377,0.935282867613,0,True,1.98942621934,0.00792673451679,-166.660961986,12.426092765,343.55589241,1.55607666751
point_equal,13,12,True,accepted,1,1,1,0.808530825747,False,0.000374653972984,0.122585583358,330397.639588,0.0105348558389,0.00973895515994,0.00978723479154,0.102639445823,0.0986861447212,0.0989304543179,0.000795900678918,0.000747621047315,0.939339627567,0,True,2.00353774435,0.00771850517575,-171.899874347,13.7303064686,345.823151261,1.55617630693
point_equal,14,13,True,accepted,1,1,1,0.808099000815,False,0.000339400629312,0.107012850029,333312.656409,0.00978723479154,0.0090692229978,0.00910976827352,0.0989304543179,0.0952324681913,0.0954451060742,0.000718011793743,0.000677466518019,0.943531184199,0,True,2.0176417326,0.00750728061462,-177.100176132,15.0643442426,348.17201046,1.55627852707
point_equal,15,14,True,accepted,1,1,1,0.807681622196,False,0.000308369341586,0.0928882878505,336321.831737,0.00910976827352,0.0084602100677,0.00849410727719,0.0954451060742,0.0919794002356,0.0921634812558,0.000649558205823,0.000615660996337,0.947814977653,0,True,2.03173843621,0.00729300870183,-182.260363242,16.4268232475,350.602136743,1.55638333024
point_equal,16,15,True,accepted,1,1,1,0.807279967293,False,0.000280947023674,0.0800456909415,339428.06193,0.00849410727719,0.00790491137599,0.00793311249115,0.0921634812558,0.0889095685289,0.089068021709,0.0005891959012,0.00056099478604,0.952136267238,0,True,2.04582812963,0.00707563280663,-187.378943163,17.8163446007,353.113155438,1.55649071389
point_equal,17,16,True,accepted,1,1,1,0.806895211711,False,0.000256624306064,0.0683496684059,342635.200319,0.00793311249115,0.00739730264123,0.00742064747774,0.089068021709,0.0860075731621,0.0861431801,0.000535809849918,0.000512465013403,0.956430744007,0,True,2.05991110779,0.00685509153115,-192.45443717,19.2314957988,355.70464632,1.55660067342
point_equal,18,17,True,accepted,1,1,1,0.806528445529,False,0.000234975626906,0.057685498994,345946.021648,0.00742064747774,0.00693218027701,0.00695141349359,0.0861431801,0.0832597158115,0.0833751371428,0.000488467200733,0.000469233984159,0.960625367384,0,True,2.07398768468,0.00663131835871,-197.485382671,20.6708527605,358.37614153,1.55671320323
point_equal,19,18,True,accepted,1,1,1,0.806180680707,False,0.000215643597505,0.0479546687187,349364.497266,0.00695141349359,0.00650503094138,0.00652081537662,0.0833751371428,0.080653772022,0.0807515657843,0.000446382552201,0.000430598116964,0.964639219971,0,True,2.08805819192,0.00640424126603,-202.470335561,22.1329814038,361.127124482,1.55682829719
point_equal,20,19,True,accepted,1,1,1,0.805852846218,False,0.000198326585279,0.0390716534679,352895.04451,0.00652081537662,0.00611192468735,0.00612485193398,0.0807515657843,0.078178799475,0.0782614332477,0.000408890689275,0.000395963442641,0.968384590375,0,True,2.10212297737,0.00617378228936,-207.40787244,23.6164396085,363.957029397,1.55694594884
point_equal,21,20,True,accepted,1,1,1,0.805545798642,False,0.000182768852863,0.0309614825793,356541.050653,0.00612485193398,0.00574942682549,0.00576002590702,0.0782614332477,0.0758249749455,0.0758948345213,0.000375425108493,0.00036482602696,0.971767787255,0,True,2.11618240384,0.00593985709043,-212.296592876,25.1197782317,366.865241111,1.55706615159
point_equal,22,21,True,accepted,1,1,1,0.805260301873,False,0.000168752588213,0.0235582717682,360307.15373,0.00576002590702,0.0054145250361,0.00542326941195,0.0758948345213,0.0735834562663,0.073642850379,0.000345500870919,0.000336756495071,0.974690727044,0,True,2.13023684744,0.00570237443195,-217.135121584,26.6415436516,369.851094992,1.55718889885
point_equal,23,22,True,accepted,1,1,1,0.80499704086,False,0.000156091517493,0.0168038300019,364198.360556,0.00542326941195,0.0051045685991,0.00511188193781,0.073642850379,0.0714462637169,0.0714974260922,0.000318700812847,0.000311387474139,0.977052651223,0,True,2.14428669627,0.00546123566867,-221.922110628,28.1802790857,372.913877166,1.55731418408
point_equal,24,23,True,accepted,1,1,1,0.804756625219,False,0.000144625724044,0.0106463760719,368219.374694,0.00511188193781,0.00481721756592,0.00482347861322,0.0714974260922,0.0694061781538,0.0694512679022,0.000294664371892,0.000288403324587,0.978751936435,0,True,2.15833234906,0.00521633419334,-226.656241827,29.7345256271,376.052824587,1.55744200092
point_equal,25,24,True,accepted,1,1,1,0.804539572501,False,0.000134217359209,0.00503997509747,372375.744275,0.00482347861322,0.00455040019273,0.0045559467009,0.0694512679022,0.0674566541768,0.0674977533026,0.00027307842049,0.000267531912318,0.979688954692,0,True,2.17237421356,0.00496755480883,-231.336228315,31.3028244643,379.267126363,1.55757234316
point_equal,26,25,True,accepted,1,1,1,0.804346320317,False,0.000124747211948,0.000460176103779,376673.256257,0.0045559467009,0.00430227684947,0.00430740906164,0.0674977533026,0.06559174376,0.0656308544942,0.00025366985143,0.000248537639265,0.979768142977,0,True,2.18641270518,0.00471477307258,-235.960817042,32.8837182399,382.555923791,1.55770520485
point_equal,27,26,True,accepted,1,1,1,0.80417722989,False,0.000116111808726,0.00468166429308,381117.891222,0.00430740906164,0.00407120960695,0.0040761931458,0.0656308544942,0.0638060311174,0.0638450714292,0.000236199454688,0.000231215915836,0.978901141585,0,True,2.20044824561,0.00445785459542,-240.528790231,34.4757520353,385.918312071,1.55784058029
point_equal,28,27,True,accepted,1,1,1,0.804032567763,False,0.000108221052824,0.00886773104721,385716.490267,0.0040761931458,0.00385573629607,0.00386080471131,0.0638450714292,0.0620945754158,0.062135374074,0.000220456849738,0.000215388434492,0.977009490739,0,True,2.21448126121,0.00419665423573,-245.038967515,36.0774758229,389.353340896,1.55797846402
point_equal,29,28,True,accepted,1,1,1,0.803912532199,False,0.000100996248995,0.0126458369309,390476.415176,0.00386080471131,0.00365454839854,0.00365990536594,0.062135374074,0.0604528609624,0.0604971517176,0.000206256312776,0.000200899345368,0.974027619636,0,True,2.22851218179,0.00393101528055,-249.490207677,37.6874449233,392.860015864,1.55811885083
point_equal,30,29,True,accepted,1,1,1,0.803817240404,False,9.43684529432e-05,0.0160437232361,395404.672322,0.00365990536594,0.00346647211742,0.00347229346456,0.0604971517176,0.058876753625,0.058926169607,0.000193433248523,0.000187611901388,0.969905136894,0,True,2.24254143922,0.00366076852823,-253.881410152,39.3042213973,396.437300137,1.55826173573
point_equal,31,30,True,accepted,1,1,1,0.803746721241,False,8.82770900322e-05,0.0190870687382,400510.149545,0.00347229346456,0.00329045211014,0.00329688754828,0.058926169607,0.0573624625529,0.0574185296596,0.000181841354419,0.000175405916281,0.964609600722,0,True,2.25656946586,0.00338573124845,-258.211516373,40.926376103,400.08411606,1.55840711398
point_equal,32,31,True,accepted,1,1,1,0.803700935996,False,8.26687952024e-05,0.0217991919828,405800.12229,0.00329688754828,0.00312553746099,0.0031327123004,0.0574185296596,0.0559065064281,0.0559706378416,0.000171350087282,0.000164175247877,0.958127599938,0,True,2.27059669339,0.00310570610618,-262.479511159,42.5524892391,403.799347062,1.55855498096
point_equal,33,32,True,accepted,1,1,1,0.803679764502,False,7.74964396681e-05,0.0242018659861,411286.184232,0.0031327123004,0.00297086954276,0.00297888601734,0.0559706378416,0.0545056835822,0.0545791720104,0.000161842757641,0.000153826283058,0.950467511184,0,True,2.28462355142,0.00282047993262,-266.684425018,44.1811520883,407.581838148,1.55870533219
point_equal,34,33,True,accepted,1,1,1,0.803683009628,False,7.27182742176e-05,0.0263146476337,416978.023571,0.00297888601734,0.0028256715562,0.00283461045442,0.0545791720104,0.0531570461576,0.0532410598544,0.000153214461139,0.000144275562927,0.941657607604,0,True,2.29865046608,0.00252982239821,-270.825333414,45.8109679938,411.430400134,1.55885816332
point_equal,35,34,True,accepted,1,1,1,0.803710412774,False,6.82972487026e-05,0.0281563770814,422885.729021,0.00283461045442,0.002689239334,0.00269916124475,0.0532410598544,0.0518578762966,0.051953452674,0.000145371120419,0.000135449209668,0.931747717688,0,True,2.31267785901,0.00223348456135,-274.901359174,47.4405530433,415.343810115,1.55901346995
point_equal,36,35,True,accepted,1,1,1,0.803761637316,False,6.42003924287e-05,0.0297442533633,429021.839318,0.00269916124475,0.00256093340474,0.00257187994258,0.051953452674,0.0506056657376,0.050713705668,0.000138227840004,0.00012728130217,0.9208080092,0,True,2.32670614599,0.00193119723936,-278.911673161,49.0685374572,419.320813797,1.55917124769
point_equal,37,36,True,accepted,1,1,1,0.803836277161,False,6.03983108727e-05,0.0310942654252,435398.152618,0.00257187994258,0.00244017199841,0.00245216715045,0.050713705668,0.0493980971133,0.0495193613696,0.000131707944162,0.000119712792123,0.908926131103,0,True,2.34073573567,0.0016226692208,-282.855494046,50.6935664612,423.360128746,1.55933149205
point_equal,38,37,True,accepted,1,1,1,0.803933838167,False,5.68647179259e-05,0.0323325844459,442030.287555,0.00245216715045,0.00232642499096,0.00233947613058,0.0495193613696,0.0482330280095,0.048368131353,0.000125742159491,0.00011269101987,0.896207129943,0,True,2.35476702811,0.00130758522605,-286.732090396,52.3143031262,427.460444897,1.55949419832
point_equal,39,38,True,accepted,1,1,1,0.804053798974,False,5.35760926515e-05,0.0337804336865,448931.75857,0.00233947613058,0.0022192084616,0.00223330767161,0.048368131353,0.0471084754752,0.047257884756,0.000120267668987,0.00010616845897,0.882768077776,0,True,2.36880041427,0.000985603810592,-290.540780113,53.9294260674,431.620428376,1.55965936156
point_equal,40,39,True,accepted,1,1,1,0.804195554833,False,5.05113158712e-05,0.0354889401107,456119.331202,0.00223330767161,0.0021180800386,0.00213320521947,0.047257884756,0.0460226035617,0.0461866346411,0.000115227633014,0.000100102452143,0.868736513319,0,True,2.38283627453,0.000656354875215,-294.280930575,55.537631704,435.838723768,1.55982697651
point_equal,41,40,True,accepted,1,1,1,0.804358429671,False,4.76514038068e-05,0.0370711974939,463609.790813,0.00213320521947,0.00202263469288,0.00203875072209,0.0461866346411,0.0449737111309,0.0451525273057,0.000110570526588,9.44544973772e-05,0.854246608859,0,True,2.39687497749,0.000319436916316,-297.951959084,57.1376358763,440.113956194,1.55999703745
point_equal,42,41,True,accepted,1,1,1,0.804541679108,False,4.49792485458e-05,0.0385273214193,471424.49559,0.00203875072209,0.00193250107551,0.00194956080189,0.0451525273057,0.0439602215135,0.0441538311122,0.000106249646581,8.91899202082e-05,0.839437335357,0,True,2.41091687876,-2.558602974e-05,-301.553332864,58.7281751168,444.444733659,1.56016953817
point_equal,43,42,True,accepted,1,1,1,0.804744550325,False,4.24794105178e-05,0.0398573106025,479580.465734,0.00194956080189,0.00184733823377,0.00186528339621,0.0441538311122,0.0429806727934,0.0431889267777,0.000102222568114,8.42774056775e-05,0.824450091914,0,True,2.4249623208,-0.000379187678345,-305.084569918,60.3080036955,448.829649141,1.56034447183
point_equal,44,43,True,accepted,1,1,1,0.804966172074,False,4.01379384537e-05,0.0410609748284,488103.299353,0.00186528339621,0.00176683269459,0.00178559547315,0.0431889267777,0.0420337090273,0.0422563069038,9.84507016162e-05,7.96879230562e-05,0.80941955464,0,True,2.43901163087,-0.000741883396211,-308.545236476,61.8758980874,453.267284514,1.56052183094
point_equal,45,44,True,accepted,1,1,1,0.805205638749,False,3.7942187347e-05,0.0421387124531,497016.389555,0.00178559547315,0.00169069591821,0.00171019985035,0.0422563069038,0.0411180728903,0.0413545626304,9.4899554941e-05,7.53956228041e-05,0.794478149566,0,True,2.45306512043,-0.00111423449776,-311.934947528,63.4306564916,457.756212262,1.56070160716
point_equal,46,45,True,accepted,1,1,1,0.805461998964,False,3.58807074495e-05,0.0430907543252,506347.553756,0.00171019985035,0.00161866192918,0.00163882239142,0.0413545626304,0.0402325978427,0.0404823713661,9.15379211724e-05,7.13774589249e-05,0.779758355998,0,True,2.46712308431,-0.00149685300199,-315.25336776,64.9710987655,462.29499668,1.56088379131
point_equal,47,46,True,accepted,1,1,1,0.805734230858,False,3.39430593051e-05,0.0439166263322,516124.17012,0.00163882239142,0.00155048538145,0.00157121132271,0.0404823713661,0.0393762032381,0.0396385080788,8.8337009975e-05,6.76110687099e-05,0.765376468244,0,True,2.48118579953,-0.00189040710475,-318.500209135,66.4960675262,466.882197784,1.56106837311
point_equal,48,47,True,accepted,1,1,1,0.806021257355,False,3.21197745285e-05,0.0446167662301,526379.371921,0.00157121132271,0.00148593957134,0.00150713447131,0.0396385080788,0.0385478867299,0.0388218298295,8.52717513723e-05,6.40768514029e-05,0.751442891365,0,True,2.49525352431,-0.00229562732014,-321.675229104,68.0044284478,471.516374109,1.56125534128
point_equal,49,48,True,accepted,1,1,1,0.806321968196,False,3.04022051105e-05,0.0451914329389,537148.471482,0.00150713447131,0.00142481489774,0.00144637713661,0.0388218298295,0.0377467203574,0.0380312652513,8.23195735708e-05,6.07573346956e-05,0.738066684023,0,True,2.50932649749,-0.00271331342445,-324.778232959,69.4950698967,476.19608265,1.56144468329
point_equal,50,49,True,accepted,1,1,1,0.806635174522,False,2.87824606372e-05,0.0456402018003,548469.078495,0.00144637713661,0.00136691733433,0.00138874190987,0.0380312652513,0.0369718451572,0.0372658276423,7.94598022884e-05,5.76352267493e-05,0.725338159541,0,True,2.52340493715,-0.00314434241124,-327.809069024,70.9669037873,480.919883794,1.56163638529
point_equal,51,50,True,accepted,1,1,1,0.806959617104,False,2.72533312485e-05,0.0459634194426,560386.267783,0.00138874190987,0.00131206709908,0.0013340462899,0.0372658276423,0.0362224667725,0.0365245984222,7.66748107815e-05,5.46956199657e-05,0.713345353034,0,True,2.5374890394,-0.00358967757195,-330.767629408,72.4188677108,485.686341685,1.56183043202
point_equal,52,51,True,accepted,1,1,1,0.807294027735,False,2.58082067727e-05,0.0461610281863,572943.967587,0.0013340462899,0.00126009748512,0.00128212165269,0.0365245984222,0.0354978518381,0.035806726361,7.39488047766e-05,5.1924637205e-05,0.702170067005,0,True,2.55157897821,-0.00405037870131,-333.65384873,73.8499208049,490.494026694,1.5620268067
point_equal,53,52,True,accepted,1,1,1,0.807637014454,False,2.44410244928e-05,0.0462327596021,586197.637789,0.00128212165269,0.00121085376276,0.0012328126645,0.035806726361,0.0347973240747,0.0351114321056,7.1267889932e-05,4.93089881908e-05,0.691882252131,0,True,2.56567490328,-0.00452761409001,-336.467701575,75.2590486465,495.341517604,1.56222549087
point_equal,54,53,False,nonpositive_predicted_reduction,1,0.25,0.989088364836,0.807987154201,True,2.31462359382e-05,0.0461786641274,600201.649482,0.0012328126645,0.0531173194302,inf,0.0351114321056,0.230471949335,nan,-0.0518845067657,-inf,-inf,17564,True,2.57977693943,-0.00502267405982,-339.209201251,76.6452601848,500,1.56242646443
point_equal,55,53,True,accepted,0.25,0.5,0.25,0.202137845276,False,9.51002075247e-05,0.0461786641274,600201.649482,0.0012328126645,0.00119938309378,0.00119951367484,0.0351114321056,0.0346321107324,0.034633995941,3.34295707205e-05,3.32989896621e-05,0.99609384579,0,True,2.56920287422,-0.00465845391914,-337.151680799,75.6059678034,496.561381341,1.56227551862
point_equal,56,54,True,accepted,0.5,1,0.5,0.403952690659,False,4.6496867564e-05,0.00317721790045,603780.284325,0.00119951367484,0.00117595511545,0.00117751980056,0.034633995941,0.0342922019627,0.0343150083865,2.35585593944e-05,2.19938742795e-05,0.933583158094,0,True,2.57625317869,-0.00490442549541,-338.513747831,76.2969196225,499.01017397,1.56237625518
point_equal,57,55,False,nonpositive_predicted_reduction,1,0.25,0.876462383796,0.808122940624,True,2.22197578117e-05,0.0120136115859,611143.268447,0.00117751980056,15.4803077266,inf,0.0343150083865,3.93450222095,nan,-15.4791302068,-inf,-inf,17564,True,2.59035758477,-0.0054066061004,-341.202023232,77.6655572754,500,1.562579031
point_equal,58,55,False,nonpositive_predicted_reduction,0.25,0.0625,0.239174011274,0.202066645605,True,9.132414047e-05,0.0120136115859,611143.268447,0.00117751980056,0.0584096158691,inf,0.0343150083865,0.241680814028,nan,-0.0572320960686,-inf,-inf,17564,True,2.57977990697,-0.00503188587768,-339.185304729,76.6395126276,500,1.56242680358
point_equal,59,55,True,accepted,0.0625,0.125,0.0625,0.0505550362228,False,0.00036774305172,0.0120136115859,611143.268447,0.00117751980056,0.00117318723838,0.00117318931468,0.0343150083865,0.0342518209499,0.0342518512592,4.33256218024e-06,4.33048587784e-06,0.99952076801,0,True,2.57713553053,-0.00493815855396,-338.681314746,76.3825540215,499.316875095,1.56238883218
point_equal,60,56,True,accepted,0.125,0.25,0.125,0.101012898874,False,0.000182845446623,0.000191018538987,612066.3179,0.00117318931468,0.00116746227487,0.00116747494692,0.0342518512592,0.0341681470798,0.034168332516,5.727039818e-06,5.71436776165e-06,0.997787328751,0,True,2.5788985382,-0.00500086921228,-339.016701709,76.5537143989,499.931770681,1.56241410726
point_equal,61,57,False,nonpositive_predicted_reduction,0.25,0.0625,0.217711168005,0.202035644894,True,9.04035614653e-05,0.000766787228219,613933.728803,0.00116747494692,1.35870367163,inf,0.034168332516,1.16563445026,nan,-1.35753619668,-inf,-inf,17564,True,2.58242472541,-0.00512690832047,-339.685245033,76.8952403662,500,1.56246484644
point_equal,62,57,False,nonpositive_predicted_reduction,0.0625,0.015625,0.0548270946625,0.0505122526609,True,0.00036404246999,0.000766787228219,613933.728803,0.00116747494692,0.0587659446347,inf,0.034168332516,0.242416881909,nan,-0.0575984696877,-inf,-inf,17564,True,2.57978014332,-0.00503251197973,-339.183801752,76.6391124372,500,1.56242675708
point_equal,63,57,False,nonpositive_predicted_reduction,0.015625,0.00390625,0.0152170424125,0.012630660793,True,0.00145859863538,0.000766787228219,613933.728803,0.00116747494692,0.00124227396296,inf,0.034168332516,0.0352459070384,nan,-7.47990160392e-05,-inf,-inf,17564,True,2.57911898482,-0.00500890112343,-339.058455614,76.5750619741,500,1.56241726314
point_equal,64,57,True,accepted,0.00390625,0.0078125,0.00390625,0.00316004926065,False,0.00583684405046,0.000766787228219,613933.728803,0.00116747494692,0.00116729071404,0.00116729072046,0.034168332516,0.0341656364501,0.0341656365441,1.84232882995e-07,1.84226458783e-07,0.999965129938,0,True,2.57895369147,-0.00500299534707,-339.027120562,76.5590496823,499.950964075,1.56241489556
point_equal,65,58,True,accepted,0.0078125,0.015625,0.0078125,0.00631378424127,False,0.00291739151627,1.91009193315e-05,613990.177472,0.00116729072046,0.00116693454415,0.0011669345698,0.0341656365441,0.034160423653,0.0341604240283,3.56176310316e-07,3.56150667519e-07,0.999928005325,0,True,2.57906388779,-0.00500693424662,-339.048008091,76.5697236902,499.989436395,1.56241647305
point_equal,66,59,False,nonpositive_predicted_reduction,0.015625,0.00390625,0.0136399594877,0.0126275263925,True,0.00145767726009,2.09648565387e-05,614110.225813,0.0011669345698,0.00559265030115,inf,0.0341604240283,0.0747840243712,nan,-0.00442571573135,-inf,-inf,17564,True,2.5792842797,-0.00501481149812,-339.089774765,76.5910693636,500,1.56241963087
point_equal,67,59,False,nonpositive_predicted_reduction,0.00390625,0.0009765625,0.00356005979212,0.00315691231537,True,0.00583313659319,2.09648565387e-05,614110.225813,0.0011669345698,0.00124233941397,inf,0.0341604240283,0.0352468355171,nan,-7.54048441718e-05,-inf,-inf,17564,True,2.5791189863,-0.00500890425294,-339.058449554,76.5750600087,500,1.56241726191
point_equal,68,59,True,accepted,0.0009765625,0.001953125,0.0009765625,0.000789238976566,False,0.0233349740416,2.09648565387e-05,614110.225813,0.0011669345698,0.001166890061,0.0011668900614,0.0341604240283,0.0341597725548,0.0341597725608,4.45087975241e-08,4.45083940602e-08,0.999990935187,0,True,2.57907766261,-0.00500742721778,-339.050618371,76.5710577563,499.994245583,1.56241667022
point_equal,69,60,False,nonpositive_predicted_reduction,0.001953125,0.00048828125,0.00179461130829,0.00157845220308,True,0.0116664666867,1.84560392012e-05,614130.235001,0.0011668900614,0.00118180894641,inf,0.0341597725608,0.0343774482242,nan,-1.49188850061e-05,-inf,-inf,17564,True,2.5791052118,-0.00500841198815,-339.055839006,76.5737258699,500,1.56241706462
point_equal,70,60,True,accepted,0.00048828125,0.0009765625,0.00048828125,0.000394613594348,False,0.0466682943195,1.84560392012e-05,614130.235001,0.0011668900614,0.00116686780803,0.00116686780812,0.0341597725608,0.0341594468344,0.0341594468357,2.22533697934e-08,2.22532812568e-08,0.99999602143,0,True,2.57908454991,-0.00500767343312,-339.051923526,76.5717247825,499.996650274,1.56241676881
point_equal,71,61,False,nonpositive_predicted_reduction,0.0009765625,0.000244140625,0.000913552467987,0.000789226587294,True,0.0233331298418,1.84255809972e-05,614137.479421,0.00116686780812,0.00116896666912,inf,0.0341594468357,0.0341901545641,nan,-2.09886099871e-06,-inf,-inf,17564,True,2.57909832452,-0.00500816582177,-339.054533807,76.5730588263,500,1.562416966
point_equal,72,61,True,accepted,0.000244140625,0.00048828125,0.000244140625,0.00019730678197,False,0.0933349469032,1.84255809972e-05,614137.479421,0.00116686780812,0.00116685668168,0.00116685668171,0.0341594468357,0.0341592839749,0.0341592839754,1.11264409431e-08,1.11264083817e-08,0.999997073511,0,True,2.57908799357,-0.00500779653371,-339.052576095,76.5720582929,499.997852625,1.56241681811
point_equal,73,62,False,nonpositive_predicted_reduction,0.00048828125,0.0001220703125,0.00047613522689,0.000394613409904,True,0.0466664540056,1.84179013013e-05,614139.304569,0.00116685668171,0.00116690151889,inf,0.0341592839754,0.0341599402648,nan,-4.48371792301e-08,-inf,-inf,17564,True,2.57909488087,-0.00500804273038,-339.053881227,76.5727253124,500,1.5624169167
point_equal,74,62,True,accepted,0.0001220703125,0.000244140625,0.0001220703125,9.86533860298e-05,False,0.186668243539,1.84179013013e-05,614139.304569,0.00116685668171,0.00116685111855,0.00116685111856,0.0341592839754,0.0341592025456,0.0341592025457,5.56315923102e-09,5.56315558702e-09,0.999999344976,0,True,2.57908971539,-0.00500785808364,-339.052902378,76.5722250476,499.998453802,1.56241684275
point_equal,75,63,True,accepted,0.000244140625,0.00048828125,0.000244140625,0.000197306739698,False,0.0933331062095,1.84159605511e-05,614140.436667,0.00116685111856,0.00116683999234,0.00116683999236,0.0341592025457,0.034159039687,0.0341590396874,1.11262215131e-08,1.11261946097e-08,0.999997581983,0,True,2.57909315905,-0.00500798118255,-339.053554942,76.5725585562,499.999656155,1.56241689205
point_equal,76,64,False,nonpositive_predicted_reduction,0.00048828125,0.0001220703125,0.000426350351793,0.000394613418916,True,0.0466655373346,1.84175818021e-05,614146.379146,0.00116683999236,0.0011710883736,inf,0.0341590396874,0.0342211685014,nan,-4.24838124199e-06,-inf,-inf,17564,True,2.57910004635,-0.00500822738181,-339.054860061,76.5732255717,500,1.56241699064
point_equal,77,64,False,nonpositive_predicted_reduction,0.0001220703125,3.0517578125e-05,0.000111666045633,9.8653388305e-05,True,0.186664576821,1.84175818021e-05,614146.379146,0.00116683999236,0.00116690152105,inf,0.0341590396874,0.0341599402963,nan,-6.1528685548e-08,-inf,-inf,17564,True,2.57909488087,-0.00500804273299,-339.053881221,76.57272531,500,1.5624169167
