v,sample_count,residual_median_mm,residual_mean_mm,residual_std_mm,residual_mad_mm,residual_p95_abs_mm
811,13,-0.222248,-0.2293196923076923,0.056497377848275125,0.031857000000000024,0.3153193999999999
812,12,-0.211281,-0.22093483333333333,0.044593249282891025,0.024128499999999997,0.2941115
813,12,-0.2160215,-0.22596491666666665,0.0471427661094146,0.017891500000000005,0.30169514999999997
814,12,-0.2197535,-0.22565941666666667,0.04908653887029673,0.024437499999999987,0.29984849999999996
815,12,-0.2268665,-0.22552458333333333,0.04939162030962951,0.03218499999999999,0.3012373
816,12,-0.22230850000000002,-0.2214890833333333,0.04806758773843788,0.025511500000000006,0.29398535
817,12,-0.2151265,-0.21981908333333333,0.04957418496365428,0.026246999999999993,0.29952015
818,12,-0.214154,-0.22581816666666665,0.06053020491206824,0.0299875,0.3286746
819,12,-0.221441,-0.23196591666666666,0.06542596098638845,0.03561349999999999,0.3344323999999999
820,11,-0.230359,-0.21976127272727275,0.04229836414116014,0.03220199999999998,0.270752
821,11,-0.212628,-0.2166267272727273,0.04100305634484071,0.035494,0.268103
822,11,-0.201937,-0.21371445454545454,0.0455754829494184,0.03953900000000002,0.2743725
823,12,-0.1949585,-0.19735358333333333,0.06397742838114981,0.034460000000000005,0.28418550000000004
824,12,-0.19804650000000001,-0.20039283333333333,0.05792469346069214,0.03076150000000001,0.28885
825,12,-0.1951685,-0.20697141666666663,0.05079447790576941,0.03003,0.28464195
826,13,-0.204385,-0.20855992307692306,0.04536293946689217,0.024627999999999983,0.275489
827,13,-0.209336,-0.2119683846153846,0.04744974384113937,0.03653600000000001,0.284303
828,12,-0.2053105,-0.21399150000000003,0.04765441213284739,0.0411735,0.28547459999999997
829,12,-0.197637,-0.21129258333333337,0.04617998085841237,0.038021,0.280874
830,13,-0.184534,-0.20134207692307696,0.057417144750009905,0.034492999999999996,0.2844112
831,12,-0.1908645,-0.20438716666666668,0.05453248780619983,0.04205049999999999,0.28182424999999994
832,12,-0.1882745,-0.1967155833333333,0.058876428874316274,0.046367500000000006,0.28374984999999997
833,12,-0.19442500000000001,-0.19112683333333333,0.06233096197182692,0.043150499999999994,0.28193604999999994
834,12,-0.1864955,-0.19046841666666667,0.06423209384363769,0.041214,0.28078404999999995
835,13,-0.186052,-0.19185023076923077,0.05937821944416129,0.043281000000000014,0.27180419999999983
836,13,-0.195034,-0.20988507692307687,0.07854210639678305,0.021670999999999996,0.3550887999999999
837,12,-0.19544299999999998,-0.1959941666666667,0.04823982555341844,0.015623499999999998,0.27361114999999997
838,12,-0.191521,-0.19574491666666663,0.04418775374047416,0.021040000000000003,0.26565849999999996
839,12,-0.186797,-0.19531791666666665,0.044520768172042896,0.032362,0.2622525
840,12,-0.1890365,-0.1956304166666667,0.04835113608791859,0.038999500000000006,0.26443484999999994
841,12,-0.1929805,-0.19644308333333335,0.05509463780781432,0.04159550000000001,0.27319429999999995
842,12,-0.196007,-0.19751483333333333,0.05913194879840313,0.036495000000000014,0.27924704999999994
843,12,-0.1984015,-0.198844,0.05570481735329213,0.03375299999999999,0.27207129999999996
844,12,-0.19698900000000003,-0.20020550000000004,0.04844897671965651,0.027732000000000007,0.26947435
845,12,-0.2030475,-0.20198116666666668,0.04425006430572284,0.025213,0.26732064999999994
846,12,-0.210764,-0.20556525000000003,0.04768515593524029,0.04089699999999999,0.26987989999999995
847,12,-0.21920800000000001,-0.212232,0.05529117801569827,0.048079,0.28703759999999995
848,13,-0.223885,-0.21964276923076922,0.057756500817590296,0.04710700000000001,0.3016504
849,13,-0.230838,-0.2260963076923077,0.05834346726838777,0.047182,0.3012954
850,13,-0.237652,-0.22382792307692306,0.054730694708212776,0.032942,0.2913068
851,14,-0.2258905,-0.21872435714285712,0.05041616579356443,0.028036000000000005,0.2863268
852,14,-0.2154245,-0.21109264285714288,0.049534415691916266,0.0307905,0.27997995
853,14,-0.205584,-0.202739,0.051722235991882644,0.0490255,0.275541
854,14,-0.1990985,-0.19607271428571424,0.05719819537017226,0.04171749999999998,0.28131575
855,14,-0.1954245,-0.19410142857142856,0.05844828139174284,0.04199349999999999,0.28089959999999997
856,14,-0.19956600000000002,-0.1936928571428571,0.05903686221187722,0.043721500000000024,0.27739615
857,15,-0.190459,-0.1894069333333333,0.05978611589953291,0.045476000000000016,0.2749112
858,14,-0.189633,-0.19843492857142855,0.04800687041930606,0.03164950000000001,0.2700803
859,14,-0.1998675,-0.19830192857142853,0.04574390168429228,0.033892000000000005,0.2641986
860,14,-0.2011785,-0.19920942857142857,0.04754298628967956,0.031740500000000005,0.26860775
861,14,-0.2085005,-0.2023397857142857,0.04794250249105063,0.036156499999999994,0.28051235
862,14,-0.199878,-0.20271292857142856,0.048193819163974645,0.035361000000000004,0.28614835
863,14,-0.18965100000000001,-0.19794814285714285,0.050044353630411834,0.04044500000000001,0.2800171
864,14,-0.19003,-0.19303092857142864,0.05039946885016866,0.038419999999999996,0.26789609999999997
865,14,-0.18838,-0.19071457142857143,0.050492485591291825,0.026400999999999994,0.2611552
866,14,-0.1769395,-0.18753850000000002,0.05385295238067626,0.03016250000000001,0.2675549
867,14,-0.17997449999999998,-0.19135250000000004,0.05352478107130163,0.027583999999999997,0.2687969
868,14,-0.1842975,-0.19306585714285715,0.05410514523927126,0.030808000000000002,0.27607254999999997
869,14,-0.1857355,-0.19648307142857144,0.051060079846369046,0.022781999999999997,0.2780757
870,14,-0.1750525,-0.19526564285714287,0.04707979966235257,0.023914500000000005,0.26927949999999995
871,14,-0.1816375,-0.19210992857142856,0.0429835727986049,0.015199500000000005,0.25964889999999996
872,14,-0.18182399999999999,-0.18799749999999998,0.03910969203456428,0.021381499999999998,0.25005
873,14,-0.1860075,-0.18225085714285713,0.0379578416198756,0.0209935,0.2383169
874,15,-0.180454,-0.17384819999999998,0.046255639244158264,0.03201599999999999,0.22813679999999997
875,15,-0.162711,-0.16976846666666662,0.04574618376256204,0.03378399999999998,0.23369839999999997
876,14,-0.1676785,-0.17331214285714286,0.04672194343109051,0.0401325,0.24291924999999998
877,14,-0.1679795,-0.17163035714285715,0.050018827928332905,0.0415205,0.23921284999999998
878,14,-0.1865345,-0.17129264285714285,0.05162563515363742,0.02647400000000001,0.23645075
879,14,-0.17785250000000002,-0.17045000000000002,0.0569027382537012,0.0474325,0.24376949999999997
880,14,-0.1789925,-0.17971607142857143,0.06333452447303346,0.055215499999999994,0.2809354
881,13,-0.162129,-0.17137553846153847,0.06288716471667778,0.04427199999999999,0.26510619999999996
882,13,-0.14944,-0.16832330769230766,0.06338158084620565,0.04283399999999998,0.26444779999999996
883,13,-0.150882,-0.16438369230769234,0.06045207535917001,0.045332999999999984,0.25013719999999995
884,13,-0.158555,-0.1594361538461539,0.06552741781733575,0.033779,0.24722959999999997
885,13,-0.145439,-0.1569173846153846,0.06457560448618666,0.051827999999999985,0.24793859999999998
886,14,-0.16252450000000002,-0.16517342857142855,0.06797329032983276,0.041349999999999984,0.26310635
887,13,-0.133414,-0.15679415384615383,0.05791025665896925,0.05152499999999999,0.24133479999999996
888,13,-0.129454,-0.15618369230769233,0.04783110888216409,0.03566000000000001,0.22573139999999997
889,13,-0.150664,-0.15690292307692305,0.04422168123115918,0.031022999999999995,0.22375659999999997
890,13,-0.142524,-0.15575153846153847,0.03979086924495657,0.03374700000000001,0.209028
891,13,-0.148378,-0.15692746153846154,0.03800094009279109,0.035415000000000016,0.20566479999999998
892,13,-0.168229,-0.16002276923076922,0.039269050432356706,0.028926000000000007,0.21140619999999993
893,13,-0.158624,-0.16342484615384614,0.04290742908255351,0.032344999999999985,0.22171799999999992
894,13,-0.146042,-0.16561153846153848,0.04742939714216523,0.036854,0.23813979999999993
895,13,-0.137297,-0.16608923076923077,0.05151876888273155,0.031018000000000004,0.24976679999999993
896,16,-0.14049450000000002,-0.16016668750000002,0.04892285487679387,0.021990500000000024,0.2356155
897,16,-0.1392245,-0.157448375,0.052919598984213785,0.014759499999999995,0.2517765
898,16,-0.1358725,-0.15389193750000002,0.055912500412064976,0.02014650000000001,0.2590545
899,15,-0.135899,-0.15034346666666665,0.05839703733540239,0.03456899999999999,0.2580283
900,15,-0.137361,-0.1486472,0.056403075386263914,0.03975500000000001,0.2507161
901,15,-0.137413,-0.14917093333333337,0.051019030086074835,0.029930000000000012,0.2388925
902,15,-0.138153,-0.14880753333333332,0.04348249488483295,0.02316499999999999,0.21459709999999999
903,15,-0.134663,-0.14942793333333335,0.03844404573340819,0.022874000000000005,0.21069249999999998
904,15,-0.139092,-0.1509912,0.03739065490046562,0.03098400000000001,0.20719439999999997
905,16,-0.149163,-0.1560024375,0.03781681822499746,0.030693000000000012,0.20143575
906,16,-0.1522475,-0.1597971875,0.03576710539815181,0.022994,0.20301075000000002
907,15,-0.156592,-0.16301033333333334,0.03725672245125065,0.014222999999999986,0.21830509999999995
908,15,-0.164591,-0.16502373333333334,0.03855657954128983,0.024545999999999984,0.22575409999999996
909,14,-0.17019099999999998,-0.1641835,0.038892036635458496,0.024372000000000005,0.2276723
910,14,-0.171459,-0.16329128571428572,0.037945629061002066,0.024706000000000006,0.22353274999999997
911,14,-0.16080149999999999,-0.1601114285714286,0.03752707041531545,0.0278075,0.21922894999999998
912,14,-0.14362000000000003,-0.1554225,0.03979901157788875,0.018344,0.2191788
913,14,-0.13402950000000002,-0.15122778571428572,0.0450536792575574,0.025697500000000026,0.2220126
914,14,-0.1331475,-0.14846585714285712,0.0502647609071698,0.03238150000000001,0.22769034999999999
915,14,-0.13847399999999999,-0.14665314285714287,0.0537367856369676,0.042645499999999996,0.2287427
916,13,-0.132587,-0.13901569230769228,0.0504653363530926,0.04540200000000001,0.20559839999999996
917,14,-0.1538385,-0.1415275,0.05195602951127928,0.050114500000000006,0.20726685
918,14,-0.15526849999999998,-0.14588949999999998,0.04465687571101712,0.0476365,0.20441035
919,15,-0.144079,-0.14634433333333335,0.04659337141032995,0.04370399999999999,0.20895489999999997
920,15,-0.12948,-0.13970233333333332,0.04203409315351165,0.03522799999999998,0.1986664
921,15,-0.130867,-0.13170239999999997,0.03747782800689343,0.03453299999999998,0.18762089999999998
922,15,-0.123675,-0.12558439999999998,0.03865659838667354,0.04043500000000001,0.1833187
923,16,-0.1275665,-0.1300901875,0.05092861299664954,0.037795,0.2025425
924,15,-0.12384,-0.12669466666666665,0.03875507698292419,0.030024999999999996,0.18961749999999997
925,16,-0.12645050000000002,-0.10554825000000001,0.11686949249797114,0.01248050000000002,0.24127725
926,16,-0.13329449999999998,-0.11286650000000001,0.1091084859223455,0.010399500000000006,0.23179525
927,16,-0.14098,-0.121061625,0.09607597162237463,0.005290000000000003,0.20568799999999998
928,17,-0.139127,-0.1281163529411765,0.09349903848499003,0.007109000000000004,0.22042959999999998
929,16,-0.13747900000000002,-0.1167786875,0.0900173163857701,0.012111499999999997,0.17645375
930,16,-0.122663,-0.1124216875,0.08904169600639822,0.013325499999999997,0.18934099999999998
931,16,-0.1187425,-0.1100938125,0.08623166514780113,0.023414499999999998,0.192963
932,16,-0.1167865,-0.110715125,0.08913218638245485,0.026206,0.19310225
933,16,-0.121527,-0.1093658125,0.09586826520471986,0.029463499999999997,0.2012075
934,16,-0.13337300000000002,-0.11330325000000001,0.1033182752956449,0.02624549999999999,0.20980474999999998
935,16,-0.14679,-0.115102,0.10619556727974416,0.010158,0.20823225
936,16,-0.13595600000000002,-0.1123095625,0.10854500388377701,0.018652499999999975,0.2063905
937,16,-0.130127,-0.10742825,0.11440547606037046,0.019079,0.21158875
938,16,-0.1296115,-0.101322,0.12094754940386349,0.033183000000000004,0.22019825
939,16,-0.1306545,-0.0993590625,0.12470126802160367,0.04729049999999999,0.22503025000000001
940,15,-0.140349,-0.10678806666666667,0.12488013303133454,0.034780000000000005,0.23488219999999987
941,15,-0.130967,-0.10561400000000001,0.12190262173789138,0.04577300000000001,0.22768549999999987
942,15,-0.121731,-0.1045692,0.12065656453350795,0.048907000000000006,0.22453239999999988
943,15,-0.118216,-0.10832186666666667,0.12266601918383722,0.030328999999999995,0.2450839999999999
944,15,-0.120303,-0.11075359999999998,0.12310566825223186,0.009769,0.24564459999999988
945,15,-0.134091,-0.11324513333333336,0.12420139334154408,0.013992000000000004,0.25414159999999986
946,15,-0.139366,-0.11553313333333334,0.1254147614852794,0.013907000000000003,0.2571368999999999
947,16,-0.143779,-0.1134934375,0.12178714970087155,0.020577999999999985,0.253926
948,16,-0.13979,-0.12870075,0.1352556428069947,0.021066,0.330202
949,16,-0.128735,-0.1222415,0.13143773185149943,0.022293999999999987,0.32179575
950,16,-0.12156,-0.11205612499999999,0.12421548532818551,0.025626999999999997,0.288671
951,16,-0.1185135,-0.1047678125,0.12229491974906058,0.024521999999999995,0.2643205
952,16,-0.12252450000000001,-0.102343625,0.1244366718588884,0.026694999999999997,0.262585
953,16,-0.1277645,-0.1025144375,0.1276639867652418,0.026987500000000005,0.276817
954,17,-0.121499,-0.10356029411764708,0.1261376306850798,0.029481999999999994,0.2730175999999999
955,16,-0.123423,-0.0992843125,0.1304967159738608,0.029623500000000004,0.29242875
956,16,-0.12474650000000001,-0.0964126875,0.1394901009542583,0.038463500000000005,0.31069225
957,16,-0.1197865,-0.09305831249999999,0.14696757935622798,0.037124000000000004,0.321867
958,16,-0.11585100000000001,-0.08987824999999999,0.1508374404810247,0.04384900000000001,0.3262835
959,16,-0.11229549999999999,-0.08672625,0.1496343291959881,0.040484000000000006,0.325359
960,16,-0.1119415,-0.0850820625,0.145938335456438,0.0376445,0.321929
961,16,-0.104941,-0.086168375,0.14008652583546358,0.03424050000000001,0.31334225
962,16,-0.1028435,-0.090778,0.13115781223853956,0.023614500000000004,0.310314
963,16,-0.10223499999999999,-0.0932454375,0.12279256199567833,0.019091000000000004,0.28718125
964,16,-0.10862849999999999,-0.09330487500000001,0.12750133135089217,0.026424000000000003,0.280183
965,16,-0.10524700000000001,-0.092206375,0.13754750415662462,0.029145500000000005,0.285351
966,16,-0.10702,-0.0901691875,0.1465502363883997,0.0408885,0.29328925
967,16,-0.11844299999999999,-0.089008625,0.1482097781591462,0.041996500000000006,0.292731
968,16,-0.13218649999999998,-0.090337375,0.1430289711761805,0.03774600000000001,0.285048
969,16,-0.132092,-0.09318,0.13777893590724719,0.03662700000000002,0.2759185
970,16,-0.12247649999999999,-0.0956836875,0.13462114381662277,0.0396615,0.26724275000000003
971,16,-0.122952,-0.096694125,0.13407367045614638,0.03315800000000001,0.264103
972,16,-0.125855,-0.0954953125,0.13643167619372404,0.030986,0.27107925
973,16,-0.1201595,-0.092444,0.1399647861280353,0.029509999999999995,0.28368424999999997
974,16,-0.121772,-0.08946875,0.14171889020804532,0.027924500000000005,0.2908925
975,16,-0.1173025,-0.08815656250000001,0.1401843646621447,0.026497999999999994,0.289742
976,16,-0.107555,-0.0878334375,0.13620176721269991,0.022350999999999996,0.28457425000000003
977,17,-0.109474,-0.09470152941176471,0.12883968784652386,0.017070000000000002,0.2689093999999999
978,17,-0.10626,-0.09738941176470589,0.12339726855721869,0.018268999999999994,0.2590075999999999
979,18,-0.1228345,-0.10515855555555555,0.11673118032331037,0.029180499999999998,0.24703334999999987
980,17,-0.111648,-0.09694623529411764,0.11415748260984111,0.030102000000000004,0.25423519999999994
981,18,-0.1006845,-0.0935011111111111,0.11414717317253653,0.03277649999999999,0.2562264499999999
982,17,-0.101361,-0.09162535294117646,0.11834284327323155,0.03309300000000001,0.2600451999999999
983,18,-0.1027885,-0.0932522777777778,0.11126871519503402,0.035052,0.2496092499999999
984,17,-0.100497,-0.09924723529411765,0.1096138679932479,0.031348,0.24507959999999995
985,17,-0.110124,-0.10078329411764705,0.11108162489345656,0.028273999999999994,0.24577779999999996
986,17,-0.100396,-0.09967711764705883,0.11332735600456446,0.016999,0.252162
987,17,-0.10505,-0.10182664705882354,0.11438858989751839,0.020588999999999996,0.26015839999999996
988,17,-0.10926,-0.10486782352941176,0.1164190824034205,0.025290999999999994,0.2691438
989,17,-0.122958,-0.11007705882352942,0.11990004434969499,0.022968000000000002,0.277493
990,17,-0.117352,-0.1118895882352941,0.12298689222233136,0.027573,0.28232159999999995
991,17,-0.130542,-0.113101,0.12642282845821398,0.02337700000000001,0.28538559999999996
992,16,-0.125471,-0.10416481250000001,0.13279529440218316,0.018862500000000004,0.2949065
993,16,-0.118307,-0.0997504375,0.13814889320727777,0.017734000000000014,0.30455925
994,16,-0.1145005,-0.09412725,0.14237938258025046,0.011824999999999988,0.31451125
995,16,-0.1138795,-0.0937994375,0.14157374787672503,0.015832000000000006,0.31776625000000003
996,16,-0.114788,-0.09617381250000001,0.13383372736457666,0.021507,0.3100195
997,16,-0.112345,-0.096927125,0.1236229072736252,0.0187765,0.29280025
998,16,-0.1057675,-0.09542125,0.11565449022296251,0.020227999999999996,0.273119
999,16,-0.1093735,-0.0921931875,0.11168861062389411,0.023029,0.25918225
1000,16,-0.105491,-0.0904924375,0.11117006867736103,0.024016999999999997,0.25263399999999997
1001,16,-0.1054975,-0.09326775,0.11420418359324673,0.02321,0.25147425
1002,16,-0.108816,-0.09734993749999998,0.11838308586419416,0.03714600000000001,0.254151
1003,16,-0.107133,-0.0979274375,0.12079545409546323,0.047067,0.2593275
1004,16,-0.107239,-0.095205125,0.1228090363200119,0.029984499999999997,0.263633
1005,16,-0.1048895,-0.0901840625,0.12253854912446599,0.024792999999999996,0.26657725
1006,16,-0.09548699999999999,-0.088340125,0.12137857139867538,0.012032500000000002,0.27174975
1007,16,-0.100942,-0.0889199375,0.1211724382530773,0.021372000000000002,0.27808425
1008,16,-0.10558100000000001,-0.08924468749999999,0.1226160923656808,0.03495600000000001,0.28158675
1009,16,-0.1094435,-0.0889680625,0.12223848615034942,0.0397435,0.280743
1010,16,-0.1101965,-0.08998375,0.1186163427405066,0.036325,0.27919525
1011,16,-0.1002295,-0.0909014375,0.11628572485160206,0.03042800000000001,0.28303275
1012,16,-0.10167200000000001,-0.0897790625,0.12005068212965653,0.03145849999999999,0.29530525
1013,16,-0.10310649999999999,-0.08695087500000001,0.12658117419315035,0.025208999999999995,0.3055725
1014,16,-0.105128,-0.084379125,0.12870044286837815,0.0321775,0.30156875
1015,16,-0.102965,-0.08154675,0.12558540978393948,0.031158500000000006,0.283661
1016,16,-0.1029205,-0.0786118125,0.11843928732770993,0.031802,0.256127
1017,16,-0.090308,-0.07964931249999999,0.11454618889031548,0.029686999999999998,0.25437525
1018,16,-0.1025075,-0.0804394375,0.11680050150917945,0.027987999999999992,0.25832775
1019,15,-0.104097,-0.07909766666666669,0.1329518379487564,0.025899999999999992,0.28860409999999986
1020,15,-0.101601,-0.07708333333333334,0.13617509289653873,0.02577,0.29767549999999987
1021,16,-0.10227900000000001,-0.07545656249999999,0.12947065623683165,0.0253375,0.27988575
1022,15,-0.092487,-0.07415820000000001,0.12712214754782672,0.026871999999999993,0.26595389999999985
1023,15,-0.093801,-0.07515013333333333,0.1266967975245663,0.03145799999999999,0.25635169999999985
1024,15,-0.093805,-0.07652846666666666,0.1272002348980685,0.031083,0.25351149999999983
1025,15,-0.098758,-0.07427946666666667,0.12861035270085414,0.03733399999999999,0.25690119999999983
1026,15,-0.086306,-0.06820333333333334,0.12990105756946965,0.033224,0.2644180999999999
1027,15,-0.082507,-0.06491219999999999,0.12601873141277734,0.027935999999999996,0.2678819999999999
1028,15,-0.091294,-0.06865446666666666,0.10645907781387622,0.027482999999999994,0.25002779999999997
1029,16,-0.07920949999999999,-0.059922437499999995,0.10160245880027954,0.021035500000000013,0.18871475
1030,16,-0.07692950000000001,-0.07173993749999999,0.07949765952652842,0.01782049999999999,0.167359
1031,16,-0.082897,-0.0839645,0.0656087539525024,0.018145499999999995,0.164862
1032,16,-0.082761,-0.09535437499999999,0.057983851429945554,0.0226385,0.195494
1033,16,-0.08870549999999999,-0.09798293749999999,0.05700288246099929,0.0370435,0.19496875
1034,17,-0.089627,-0.09740723529411766,0.05549780948101624,0.029894000000000004,0.17748139999999993
1035,16,-0.09043899999999999,-0.08947137499999999,0.05345029826405711,0.019516500000000006,0.16793025
1036,17,-0.096469,-0.09305429411764705,0.0534225954158967,0.034394,0.18817799999999998
1037,16,-0.08223649999999999,-0.0876551875,0.04830352534990761,0.0347935,0.15295825000000002
1038,16,-0.081674,-0.0880784375,0.0477994293033836,0.027861500000000004,0.15513675
1039,17,-0.079415,-0.08573858823529412,0.050319621317209386,0.021927000000000002,0.15770879999999993
1040,16,-0.0798375,-0.09273143749999999,0.05388077627994206,0.023950000000000003,0.1799405
1041,17,-0.085457,-0.09729600000000001,0.06244456949467264,0.042517000000000006,0.18912219999999993
1042,16,-0.06822500000000001,-0.089426375,0.06319515088768018,0.031152000000000006,0.1929975
1043,16,-0.071284,-0.08399525,0.05928886066651419,0.027114999999999993,0.17806824999999998
1044,16,-0.0705845,-0.0777136875,0.05448064046578839,0.021539999999999993,0.15529949999999998
1045,16,-0.07037750000000001,-0.07301750000000001,0.051434923356282615,0.024733999999999992,0.130762
1046,16,-0.06786800000000001,-0.07736475000000001,0.046163435912707655,0.009997999999999986,0.13514975
1047,16,-0.07083500000000001,-0.07941912500000001,0.043869638082049404,0.011585999999999999,0.142458
1048,16,-0.0780335,-0.0835374375,0.0417692962624761,0.014582500000000002,0.1482185
1049,16,-0.075654,-0.08559918749999999,0.041091382430251316,0.018029,0.15200775
1050,16,-0.0832885,-0.087788,0.04103704904595358,0.016,0.15523825
1051,16,-0.0899055,-0.094097125,0.0430593438963407,0.019468500000000007,0.15966125
1052,16,-0.08930350000000001,-0.1005404375,0.04539682125871627,0.013895999999999999,0.17467775
1053,16,-0.0931965,-0.0998585625,0.04988648580657057,0.020936500000000004,0.17982375
1054,16,-0.0853515,-0.09383293749999999,0.0559592431429265,0.028665500000000003,0.17713425
1055,15,-0.080395,-0.09575273333333331,0.05058421036459424,0.022932000000000008,0.17367869999999994
1056,15,-0.079379,-0.09025713333333335,0.05411798822132813,0.028636999999999996,0.16333029999999993
1057,17,-0.082677,-0.0822624705882353,0.0659444693019415,0.032477000000000006,0.17775619999999998
1058,16,-0.0741185,-0.07604643750000001,0.061449899646209075,0.034839,0.1433755
1059,16,-0.08097850000000001,-0.08307675,0.045233426095458794,0.02577799999999999,0.13679875
1060,16,-0.08572250000000001,-0.0888160625,0.04711350729386602,0.0301395,0.15263300000000002
1061,16,-0.099431,-0.0927214375,0.050381703688235545,0.0306245,0.158729
1062,16,-0.09505849999999999,-0.0950111875,0.05467064636435016,0.03957200000000001,0.16219050000000002
1063,16,-0.0886885,-0.09462262499999999,0.05508075635873204,0.034612000000000004,0.1734665
1064,16,-0.0759145,-0.09506975000000001,0.05675087176951557,0.028089,0.17725175
1065,16,-0.076174,-0.0939745625,0.05779169861605701,0.022226000000000003,0.1817195
1066,16,-0.074382,-0.09212281250000001,0.05551023000038672,0.015906500000000004,0.18451275
1067,17,-0.071773,-0.08399623529411765,0.05972877170649146,0.018314999999999998,0.17621219999999993
1068,17,-0.082133,-0.08771917647058823,0.05534209602015822,0.029966,0.16982579999999997
1069,17,-0.082038,-0.09128217647058824,0.05365143198605618,0.033398,0.17618999999999999
1070,17,-0.074358,-0.08906617647058823,0.052340050311920905,0.023848999999999995,0.18504239999999997
1071,17,-0.05792,-0.08284076470588235,0.053370490539634136,0.025164,0.17078359999999995
1072,17,-0.058848,-0.0800380588235294,0.060843906077838426,0.038301,0.19048479999999998
1073,17,-0.05806,-0.07793017647058822,0.060931350357631274,0.041872999999999994,0.18368139999999997
1074,17,-0.063264,-0.07804688235294117,0.05594194005382092,0.03536,0.17459219999999995
1075,17,-0.069668,-0.07898241176470588,0.04939547012639269,0.022157999999999997,0.16635299999999997
1076,17,-0.069237,-0.07838388235294116,0.04386100746517679,0.015236,0.15644399999999997
1077,17,-0.068448,-0.07886870588235294,0.04500919690152879,0.009743999999999996,0.15088819999999994
1078,17,-0.068267,-0.07619229411764705,0.03965722692613023,0.017275999999999993,0.13465419999999995
1079,16,-0.0721765,-0.0774888125,0.04179970050645299,0.020357999999999994,0.129335
1080,16,-0.07055600000000001,-0.078822375,0.04606658488734902,0.021179000000000007,0.14173349999999998
1081,16,-0.0714735,-0.0790633125,0.042798802291214876,0.021079999999999995,0.1452465
1082,16,-0.07004350000000001,-0.07937775,0.041252811488026696,0.020896000000000005,0.14357325
1083,16,-0.07203,-0.0798765,0.04185378035335239,0.023506499999999996,0.14541925
1084,16,-0.068091,-0.081062,0.04392250374769939,0.0204695,0.14890725
1085,17,-0.074059,-0.08648894117647057,0.04550340546249064,0.020873000000000003,0.15042979999999995
1086,17,-0.075204,-0.08954782352941175,0.04570020870061111,0.009713999999999987,0.15223299999999992
1087,17,-0.083422,-0.09138588235294116,0.04419349505001041,0.010534000000000002,0.14936719999999992
1088,17,-0.08964,-0.09249958823529411,0.0435242214621049,0.014658000000000004,0.15032379999999992
1089,17,-0.090455,-0.09188829411764705,0.044505921403455835,0.022937,0.15519619999999995
1090,17,-0.077301,-0.08906499999999999,0.046803771275667524,0.018907999999999994,0.15244659999999993
1091,17,-0.073681,-0.0857350588235294,0.049365018690453503,0.026873000000000008,0.15408079999999993
1092,17,-0.087409,-0.08574923529411764,0.05195677859472406,0.031204000000000003,0.16807359999999993
1093,17,-0.073832,-0.09024429411764705,0.05271825841770181,0.019300999999999992,0.17500659999999993
1094,17,-0.07879,-0.09559135294117647,0.053621159783173715,0.013408000000000003,0.1719201999999999
1095,17,-0.082068,-0.09821023529411765,0.05573005758512346,0.012120000000000006,0.1637345999999999
1096,17,-0.085956,-0.09722870588235295,0.05632498806675939,0.022260000000000002,0.16726099999999988
1097,16,-0.0980085,-0.09188181249999999,0.055808725871161945,0.0181495,0.156332
1098,16,-0.0876395,-0.08874837499999999,0.053013176761851695,0.032066500000000005,0.151202
1099,16,-0.080432,-0.087120375,0.049464375224835634,0.040708999999999995,0.14641525
1100,15,-0.084162,-0.08703386666666665,0.04891733705207865,0.03787599999999999,0.1512198999999999
1101,15,-0.077864,-0.09191906666666666,0.045305568078590625,0.021166000000000004,0.15884789999999988
1102,15,-0.091154,-0.09868053333333333,0.0499894190202382,0.028881999999999998,0.1686144999999999
1103,12,-0.0680665,-0.090849,0.05865754868727467,0.0199235,0.18757094999999993
1104,12,-0.0657235,-0.08655616666666667,0.05783510664236155,0.026644000000000004,0.18050294999999994
1105,12,-0.078508,-0.08461799999999998,0.05276337308123023,0.02760249999999999,0.16847094999999995
1106,12,-0.0801385,-0.08236808333333333,0.05067230789092228,0.033023,0.15673999999999993
1107,13,-0.099556,-0.08387784615384615,0.05280393278416257,0.039965,0.16218419999999992
1108,13,-0.094375,-0.08252715384615383,0.053421172632902386,0.04262999999999999,0.1597265999999999
1109,13,-0.082637,-0.08141153846153847,0.05077621591128302,0.020810000000000002,0.1505223999999999
1110,13,-0.081898,-0.07893176923076924,0.04633943014171597,0.019295000000000007,0.1417261999999999
1111,13,-0.077765,-0.07647353846153845,0.04436609657087151,0.026292999999999997,0.13533439999999988
1112,13,-0.087405,-0.07474084615384616,0.045121519483217305,0.027373999999999996,0.1337839999999999
1113,14,-0.08455750000000001,-0.08397257142857142,0.04706654918257811,0.025708500000000006,0.16918835
1114,14,-0.075967,-0.0810792857142857,0.04367560834929857,0.0250775,0.14835959999999998
1115,14,-0.063818,-0.07658078571428571,0.04233097580183057,0.022415499999999998,0.1372184
1116,14,-0.06894549999999999,-0.08012957142857143,0.05071538122732557,0.017787,0.1761419
1117,14,-0.0815145,-0.08222128571428573,0.06115888232417968,0.019874,0.19522135
1118,13,-0.077392,-0.06906607692307692,0.06139466960502561,0.017836999999999992,0.14171099999999986
1119,13,-0.072642,-0.06292392307692309,0.06810099437778856,0.024679,0.1439529999999999
1120,13,-0.083006,-0.06055146153846155,0.07206916392098102,0.033111999999999996,0.14957019999999988
