roi_id,height_mm,u,valid_fraction,formal_column_valid,sigma_pixel_px,sensitivity_px_per_mm,sigma_z_pred_mm,repeatability_valid
h010,10.0,1856,1.0,true,0.021797801107471964,0.9261822706656744,0.023535109446443242,true
h010,10.0,1857,1.0,true,0.014640445552609183,0.9306896461874998,0.01573074935622489,true
h010,10.0,1858,1.0,true,0.021450009437476984,0.9310234822937218,0.02303917124048422,true
h030,30.0,1897,1.0,true,0.01919990071298671,0.9056324994561199,0.02120054296253421,true
h030,30.0,1898,1.0,true,0.02149415843917336,0.9083313571498366,0.02366334517682816,true
h030,30.0,1899,1.0,true,0.020885460290425224,0.9085686818473921,0.022987211322273216,true
h030,30.0,1900,1.0,true,0.01981179642353862,0.9081133683015878,0.021816435166670787,true
h030,30.0,1901,1.0,true,0.017924572650756594,0.9092585241819431,0.019713395227043125,true
h030,30.0,1902,1.0,true,0.016161342166892793,0.9112545676178343,0.017735266018080037,true
h030,30.0,1903,1.0,true,0.016122041248750645,0.9111045997585582,0.017695049781356574,true
h030,30.0,1904,1.0,true,0.016906191733188795,0.9083164118379803,0.018612667912692536,true
h030,30.0,1905,1.0,true,0.019921014974380383,0.9062003230739984,0.02198301464603834,true
h030,30.0,1906,1.0,true,0.023587396358334182,0.9058295803923556,0.026039551885816553,true
h030,30.0,1907,1.0,true,0.02312921459223294,0.9066548588916324,0.025510495383555265,true
h030,30.0,1908,1.0,true,0.018152075198509032,0.906623571187788,0.020021622838161585,true
h030,30.0,1909,1.0,true,0.014739266323007889,0.9054598037899269,0.016278211645966677,true
h030,30.0,1910,1.0,true,0.013726290488918958,0.9043772811234249,0.015177615333136241,true
