candidate_type,candidate_id,omitted_frame_id,bootstrap_unique_count,status,fit_rms_px,error,fx_baseline,fx,delta_fx,delta_fx_pct,fy_baseline,fy,delta_fy,delta_fy_pct,cx_baseline,cx,delta_cx,delta_cx_pct,cy_baseline,cy,delta_cy,delta_cy_pct,k1_baseline,k1,delta_k1,delta_k1_pct,k2_baseline,k2,delta_k2,delta_k2_pct,p1_baseline,p1,delta_p1,delta_p1_pct,p2_baseline,p2,delta_p2,delta_p2_pct,k3_baseline,k3,delta_k3,delta_k3_pct
loo,loo_001,001,,ok,0.1153754488156873,,7347.865114440015,7344.647646987836,-3.2174674521784254,-0.04378778600406617,7348.841146643875,7345.569086463546,-3.272060180328481,-0.044524845687034485,2070.216530147837,2069.431771580046,-0.7847585677909592,-0.03790707669283843,1512.4364541050136,1510.1001839299624,-2.3362701750511405,-0.154470633705641,-0.049137165151413566,-0.04955180738602511,-0.00041464223461154526,0.8438464720824802,0.2272759720228212,0.23072541936360755,0.003449447340786338,1.5177351613922356,-0.0005131542263022916,-0.0006013636314943782,-8.82094051920866e-05,17.189647998752665,-0.00047837789954461685,-0.0004754548586657792,2.9230408788376403e-06,-0.6110317557772162,0.0,0.0,0.0,nan
loo,loo_002,002,,ok,0.11640201337480226,,7347.865114440015,7352.231407235996,4.3662927959812805,0.059422604089460596,7348.841146643875,7353.247711018657,4.406564374782647,0.05996271094790327,2070.216530147837,2071.528996170937,1.3124660230996597,0.06339752407473698,1512.4364541050136,1511.890315593556,-0.5461385114576842,-0.03610984844853283,-0.049137165151413566,-0.04935962796759369,-0.00022246281618012315,0.45273840176700425,0.2272759720228212,0.22964892560484051,0.002372953582019305,1.0440846697956403,-0.0005131542263022916,-0.0005009732212223815,1.2181005079910123e-05,-2.373751292605446,-0.00047837789954461685,-0.00040041922993202644,7.795866961259041e-05,-16.296461372233487,0.0,0.0,0.0,nan
loo,loo_003,003,,ok,0.11633498816783687,,7347.865114440015,7345.930656761776,-1.9344576782386866,-0.026326798983246073,7348.841146643875,7346.938089801476,-1.9030568423986551,-0.025896012778392385,2070.216530147837,2069.9443160306946,-0.2722141171425392,-0.013149064997713063,1512.4364541050136,1513.986977981761,1.5505238767473202,0.10251828250627858,-0.049137165151413566,-0.04909039298354472,4.6772167868844305e-05,-0.09518694805595389,0.2272759720228212,0.22620665691418226,-0.0010693151086389463,-0.4704919306346974,-0.0005131542263022916,-0.00046920575019695473,4.3948476105336884e-05,-8.56437964508695,-0.00047837789954461685,-0.0004899163751084113,-1.1538475563794464e-05,2.4120001310215846,0.0,0.0,0.0,nan
loo,loo_004,004,,ok,0.1196599750208409,,7347.865114440015,7347.967240238134,0.10212579811923206,0.0013898703436802968,7348.841146643875,7349.006720605076,0.1655739612015168,0.0022530621889565866,2070.216530147837,2070.362135338392,0.14560519055476107,0.007033331462403268,1512.4364541050136,1512.4754825784603,0.0390284734467059,0.002580503355415422,-0.049137165151413566,-0.049161671154765885,-2.450600335231895e-05,0.0498726438059766,0.2272759720228212,0.22706371949856083,-0.00021225252426038121,-0.09338977735801678,-0.0005131542263022916,-0.0005136752866985415,-5.21060396249922e-07,0.10154070054233033,-0.00047837789954461685,-0.00047157068839894195,6.807211145674896e-06,-1.4229777655186198,0.0,0.0,0.0,nan
loo,loo_005,005,,ok,0.11953091849731898,,7347.865114440015,7348.3043568128005,0.43924237278588407,0.005977823026754881,7348.841146643875,7349.341272675798,0.5001260319231733,0.006805508813475642,2070.216530147837,2069.499068977715,-0.7174611701220783,-0.03465633472025476,1512.4364541050136,1512.8693428755691,0.4328887705555644,0.02862194767790935,-0.049137165151413566,-0.04884090373695651,0.000296261414457058,-0.6029273637258971,0.2272759720228212,0.2266656773163739,-0.0006102947064473008,-0.26852583712017736,-0.0005131542263022916,-0.0004931250407539636,2.002918554832797e-05,-3.903151240252881,-0.00047837789954461685,-0.0005034805852761083,-2.5102685731491492e-05,5.247459331918874,0.0,0.0,0.0,nan
loo,loo_006,006,,ok,0.11995856259147934,,7347.865114440015,7347.83649683987,-0.028617600144571043,-0.0003894682291912487,7348.841146643875,7348.804302924519,-0.036843719355601934,-0.0005013541403385486,2070.216530147837,2070.151200824739,-0.06532932309801254,-0.0031556758506486892,1512.4364541050136,1513.0190020022528,0.5825478972392375,0.03851718170757535,-0.049137165151413566,-0.04895204704376117,0.0001851181076523989,-0.3767374594809596,0.2272759720228212,0.22559440463444516,-0.0016815673883760485,-0.7398790877054082,-0.0005131542263022916,-0.0004935588305732394,1.9595395729052247e-05,-3.818617235261527,-0.00047837789954461685,-0.0004786151373544545,-2.372378098376769e-07,0.04959213418168171,0.0,0.0,0.0,nan
loo,loo_007,007,,ok,0.11872409439584394,,7347.865114440015,7348.04983092843,0.18471648841568822,0.0025138796853072824,7348.841146643875,7349.037015196942,0.19586855306715734,0.002665298502970201,2070.216530147837,2070.1726742481715,-0.04385589966568659,-0.0021184209007622397,1512.4364541050136,1513.6321777412318,1.1957236362181902,0.07905942976796082,-0.049137165151413566,-0.04918014286299771,-4.297771158414537e-05,0.0874647763087509,0.2272759720228212,0.2308554301604825,0.003579458137661279,1.5749390953223417,-0.0005131542263022916,-0.00046666175936763523,4.649246693465639e-05,-9.060135248163844,-0.00047837789954461685,-0.0004748841874444235,3.4937121001933484e-06,-0.7303247293654502,0.0,0.0,0.0,nan
loo,loo_008,008,,ok,0.11996351934332758,,7347.865114440015,7347.423793372506,-0.4413210675083974,-0.0060061128046718475,7348.841146643875,7348.30710581521,-0.5340408286647289,-0.007267007382634999,2070.216530147837,2070.2716801685933,0.055150020756173035,0.002663973548324179,1512.4364541050136,1512.611884484228,0.17543037921450377,0.011599190084208526,-0.049137165151413566,-0.0491359227200065,1.2424314070683118e-06,-0.0025284963087305206,0.2272759720228212,0.22657173055937002,-0.0007042414634511884,-0.3098618200521761,-0.0005131542263022916,-0.0005258386179489713,-1.2684391646679716e-05,2.4718478376533,-0.00047837789954461685,-0.0004742540673010834,4.123832243533448e-06,-0.8620448911747502,0.0,0.0,0.0,nan
loo,loo_009,009,,ok,0.11913382071989392,,7347.865114440015,7347.796918202125,-0.06819623788942408,-0.0009281095505605421,7348.841146643875,7348.725828185166,-0.11531845870831603,-0.001569206034083082,2070.216530147837,2069.6356314452996,-0.5808987025375245,-0.028059804087065314,1512.4364541050136,1512.5008414314998,0.06438732648621226,0.004257192182286663,-0.049137165151413566,-0.049176784560102264,-3.961940868869862e-05,0.08063022880260494,0.2272759720228212,0.22821351998055145,0.0009375479577302392,0.4125152119627051,-0.0005131542263022916,-0.0005065616670971572,6.592559205134381e-06,-1.2847130291879933,-0.00047837789954461685,-0.0005082173831869741,-2.983948364235721e-05,6.237638417402302,0.0,0.0,0.0,nan
loo,loo_010,010,,ok,0.1182379437115236,,7347.865114440015,7350.270223187039,2.4051087470243147,0.03273207536564326,7348.841146643875,7351.4409622076655,2.5998155637907985,0.035377218147899445,2070.216530147837,2070.2038400051997,-0.01269014263743884,-0.0006129862481840302,1512.4364541050136,1511.6702831518987,-0.7661709531148517,-0.050658059122770514,-0.049137165151413566,-0.049843261985159815,-0.0007060968337462489,1.4369913925039204,0.2272759720228212,0.22956227976644047,0.0022863077436192647,1.0059610451868146,-0.0005131542263022916,-0.0005241030319690297,-1.0948805666738067e-05,2.1336286647453795,-0.00047837789954461685,-0.0005654436136321709,-8.706571408755406e-05,18.200195738648187,0.0,0.0,0.0,nan
