candidate_type,candidate_id,omitted_frame_id,bootstrap_unique_count,status,fit_rms_px,error,fx_baseline,fx,delta_fx,delta_fx_pct,fy_baseline,fy,delta_fy,delta_fy_pct,cx_baseline,cx,delta_cx,delta_cx_pct,cy_baseline,cy,delta_cy,delta_cy_pct,k1_baseline,k1,delta_k1,delta_k1_pct,k2_baseline,k2,delta_k2,delta_k2_pct,p1_baseline,p1,delta_p1,delta_p1_pct,p2_baseline,p2,delta_p2,delta_p2_pct,k3_baseline,k3,delta_k3,delta_k3_pct
bootstrap,bootstrap_0438,,13,ok,0.11264051186260919,,7347.865114440015,7352.397084676537,4.531970236522284,0.061677373848576265,7348.841146643875,7353.6136643762275,4.772517732352753,0.06494245333541199,2070.216530147837,2069.6545809179715,-0.5619492298656041,-0.027144466372581545,1512.4364541050136,1511.4269281374918,-1.0095259675217676,-0.06674832286551544,-0.049137165151413566,-0.049031067906872845,0.00010609724454072045,-0.21592056483882907,0.2272759720228212,0.22927121044313764,0.001995238420316431,0.87789237135727,-0.0005131542263022916,-0.00048396454624536565,2.918968005692597e-05,-5.688286008528507,-0.00047837789954461685,-0.0004751949407071289,3.1829588374879345e-06,-0.6653649427613387,0.0,0.0,0.0,nan
bootstrap,bootstrap_0439,,12,ok,0.11137551746611707,,7347.865114440015,7353.114589324703,5.249474884688425,0.07144217814194988,7348.841146643875,7354.289403304527,5.448256660652078,0.07413763002810626,2070.216530147837,2070.5372287824694,0.32069863463220827,0.015491067236783522,1512.4364541050136,1511.7122293743425,-0.7242247306710397,-0.04788463863756846,-0.049137165151413566,-0.04985986349737786,-0.0007226983459642927,1.4707774527434299,0.2272759720228212,0.2390310718503459,0.011755099827524679,5.172170081553683,-0.0005131542263022916,-0.0004652057547298546,4.794847157243699e-05,-9.343871513627807,-0.00047837789954461685,-0.0003985013899874831,7.987650955713373e-05,-16.697366168706942,0.0,0.0,0.0,nan
bootstrap,bootstrap_0440,,10,ok,0.12871009841799752,,7347.865114440015,7347.678538280501,-0.1865761595136064,-0.002539188684165516,7348.841146643875,7348.801579414686,-0.03956722918883315,-0.0005384145390991751,2070.216530147837,2067.4107786426334,-2.805751505203716,-0.13552937407003282,1512.4364541050136,1513.7348713201668,1.298417215153222,0.08584937315079214,-0.049137165151413566,-0.04867015742523591,0.0004670077261776581,-0.9504165019259834,0.2272759720228212,0.2198856984242597,-0.007390273598561509,-3.2516739595417667,-0.0005131542263022916,-0.0004662285712597494,4.6925655042542196e-05,-9.144551995738407,-0.00047837789954461685,-0.0006598161869275869,-0.0001814382873829701,37.92781555245068,0.0,0.0,0.0,nan
bootstrap,bootstrap_0441,,13,ok,0.11594661870473211,,7347.865114440015,7350.631179994661,2.7660655546460475,0.037644479199954,7348.841146643875,7351.730952020115,2.8898053762404743,0.039323279937275725,2070.216530147837,2070.602896692353,0.38636654451602226,0.01866309822617595,1512.4364541050136,1516.8160215881474,4.379567483133769,0.2895703466579946,-0.049137165151413566,-0.050490252311493386,-0.0013530871600798203,2.753693982773231,0.2272759720228212,0.23186128317799953,0.004585311155178323,2.017508104516171,-0.0005131542263022916,-0.0003145964150349446,0.000198557811267347,-38.69359367808841,-0.00047837789954461685,-0.000581460438821896,-0.00010308253927727919,21.548348988405763,0.0,0.0,0.0,nan
bootstrap,bootstrap_0442,,11,ok,0.10514969606732684,,7347.865114440015,7345.2937141852635,-2.5714002547510972,-0.03499520220775127,7348.841146643875,7346.151027167843,-2.690119476032123,-0.036606036548506256,2070.216530147837,2069.864992342254,-0.35153780558312064,-0.016980726434351136,1512.4364541050136,1505.9688248910122,-6.467629214001363,-0.4276298152194825,-0.049137165151413566,-0.050125492915833014,-0.0009883277644194485,2.0113650459361443,0.2272759720228212,0.22579972084756086,-0.0014762511752603458,-0.6495412436789018,-0.0005131542263022916,-0.0006655336452157531,-0.00015237941891346144,29.694663144739835,-0.00047837789954461685,-0.0004581551670244333,2.0222732520183532e-05,-4.227355097180324,0.0,0.0,0.0,nan
bootstrap,bootstrap_0443,,11,ok,0.1189205129123442,,7347.865114440015,7346.658506012594,-1.2066084274201785,-0.016421210904497323,7348.841146643875,7347.9917463158245,-0.8494003280502511,-0.011558289410544162,2070.216530147837,2062.4817632744725,-7.734766873364606,-0.37362115318498856,1512.4364541050136,1513.8758390342653,1.4393849292516734,0.09516994418806385,-0.049137165151413566,-0.04959982403615391,-0.0004626588847403412,0.941566090177735,0.2272759720228212,0.23473433106957167,0.007458359046750462,3.281631129049381,-0.0005131542263022916,-0.0004490713980535971,6.408282824869454e-05,-12.488025034981254,-0.00047837789954461685,-0.0008936059005369145,-0.0004152280009922976,86.79916053554447,0.0,0.0,0.0,nan
bootstrap,bootstrap_0444,,12,ok,0.11514626312426754,,7347.865114440015,7341.941537608038,-5.9235768319767885,-0.08061629792762232,7348.841146643875,7342.890680620256,-5.950466023618901,-0.08097148795135414,2070.216530147837,2068.9408328036243,-1.2756973442128583,-0.061621445179058584,1512.4364541050136,1513.1333474589221,0.6968933539085356,0.046077529539640935,-0.049137165151413566,-0.049828079359721666,-0.0006909142083081007,1.406092936332581,0.2272759720228212,0.23380094700670484,0.00652497498388363,2.870948004670043,-0.0005131542263022916,-0.0005269476132042844,-1.3793386901992766e-05,2.6879612785001763,-0.00047837789954461685,-0.0005412963208549008,-6.291842131028399e-05,13.152451517968961,0.0,0.0,0.0,nan
bootstrap,bootstrap_0445,,11,ok,0.11484541595954512,,7347.865114440015,7341.49616843385,-6.368946006165061,-0.08667750301579184,7348.841146643875,7341.858420663245,-6.982725980629766,-0.09501805578990766,2070.216530147837,2069.7859438574096,-0.4305862904275273,-0.020799094401819818,1512.4364541050136,1510.8274124302843,-1.6090416747292693,-0.10638739038338123,-0.049137165151413566,-0.049345653836721855,-0.000208488685308289,0.4242993763800622,0.2272759720228212,0.22743279112151624,0.00015681909869502686,0.06899941832798777,-0.0005131542263022916,-0.0006511649104172527,-0.00013801068411496112,26.89458198745518,-0.00047837789954461685,-0.00041960557790584886,5.877232163876799e-05,-12.285751849053904,0.0,0.0,0.0,nan
bootstrap,bootstrap_0446,,11,ok,0.1147816226698238,,7347.865114440015,7351.570000615758,3.704886175743013,0.0504212600264283,7348.841146643875,7352.4634253313,3.6222786874250232,0.049290474717626376,2070.216530147837,2071.313047037646,1.096516889808754,0.05296628994313219,1512.4364541050136,1509.6182176043178,-2.8182365006957752,-0.18633751474626223,-0.049137165151413566,-0.0492772264914851,-0.00014006134007153725,0.2850415558975486,0.2272759720228212,0.2337069457197471,0.006430973696925885,2.82958802890089,-0.0005131542263022916,-0.0006118992897266199,-9.874506342432831e-05,19.242765305835956,-0.00047837789954461685,-0.00034661138193975915,0.0001317665176048577,-27.544440855292528,0.0,0.0,0.0,nan
bootstrap,bootstrap_0447,,12,ok,0.1199207335150358,,7347.865114440015,7344.953686403874,-2.911428036140933,-0.039622774653543906,7348.841146643875,7346.13038220969,-2.7107644341849664,-0.036886964626020514,2070.216530147837,2070.577306247452,0.36077609961466806,0.017426974152742587,1512.4364541050136,1512.137069475815,-0.29938462919858466,-0.01979485672842671,-0.049137165151413566,-0.04900549392713268,0.0001316712242808854,-0.26796666815260406,0.2272759720228212,0.2226292241577152,-0.004646747865106021,-2.044539870954521,-0.0005131542263022916,-0.0005403519476179698,-2.7197721315678157e-05,5.3001066583160865,-0.00047837789954461685,-0.00047114311865773163,7.2347808868852164e-06,-1.5123568404335224,0.0,0.0,0.0,nan
