row_type,frame_id,is_frame027,bootstrap_success_count,loo_success_count,pnp_rmse_px,board_tilt_deg,cone_bias_mm,cone_rmse_mm,cone_p95_abs_mm,a_frame_mm,k_frame_mm_per_normalized_stripe,sensor_u_min_px,sensor_u_max_px,sensor_v_min_px,sensor_v_max_px,lambda_truth_min_mm,lambda_truth_max_mm,bootstrap_bias_median_mm,bootstrap_bias_p95_mm,bootstrap_bias_max_mm,bootstrap_rmse_median_mm,bootstrap_rmse_p95_mm,bootstrap_rmse_max_mm,bootstrap_p95_abs_median_mm,bootstrap_p95_abs_p95_mm,bootstrap_p95_abs_max_mm,bootstrap_max_abs_median_mm,bootstrap_max_abs_p95_mm,bootstrap_max_abs_max_mm,bootstrap_top_p95_abs_median_mm,bootstrap_top_p95_abs_p95_mm,bootstrap_middle_p95_abs_median_mm,bootstrap_middle_p95_abs_p95_mm,bootstrap_bottom_p95_abs_median_mm,bootstrap_bottom_p95_abs_p95_mm,bootstrap_left_p95_abs_median_mm,bootstrap_left_p95_abs_p95_mm,bootstrap_center_u_p95_abs_median_mm,bootstrap_center_u_p95_abs_p95_mm,bootstrap_right_p95_abs_median_mm,bootstrap_right_p95_abs_p95_mm,loo_bias_median_mm,loo_bias_p95_mm,loo_bias_max_mm,loo_rmse_median_mm,loo_rmse_p95_mm,loo_rmse_max_mm,loo_p95_abs_median_mm,loo_p95_abs_p95_mm,loo_p95_abs_max_mm,loo_max_abs_median_mm,loo_max_abs_p95_mm,loo_max_abs_max_mm,loo_top_p95_abs_median_mm,loo_top_p95_abs_p95_mm,loo_middle_p95_abs_median_mm,loo_middle_p95_abs_p95_mm,loo_bottom_p95_abs_median_mm,loo_bottom_p95_abs_p95_mm,loo_left_p95_abs_median_mm,loo_left_p95_abs_p95_mm,loo_center_u_p95_abs_median_mm,loo_center_u_p95_abs_p95_mm,loo_right_p95_abs_median_mm,loo_right_p95_abs_p95_mm,bootstrap_p95_abs_to_cone_rmse_ratio,bootstrap_v_edge_to_middle_ratio,bootstrap_u_edge_to_center_ratio,verdict,bootstrap_requested_count,typical_intrinsics_p95_delta_lambda_mm,worst_intrinsics_p95_delta_lambda_mm,typical_intrinsics_to_cone_rmse_ratio,worst_intrinsics_to_cone_rmse_ratio,edge_to_middle_ratio_median,edge_to_middle_ratio_max
frame,011,False,500,18,0.11763441654918086,12.548886333835904,-0.03362207632661555,0.07387182171606227,0.14610363490142503,-0.03362207632661556,0.04713127028589482,1961.2441617791715,2048.2496006347988,390.1019193826764,1874.9960425852667,663.4505836866055,693.5369845110062,0.031023478312292366,0.8902943123158834,2.451284252651469,0.32420960341209093,1.0485546705881312,3.175926843234185,0.34056517491394234,1.075881772834752,3.2607447277332993,0.3444847328193532,1.076182287619343,3.27734959106283,0.33255450699005284,1.0430623615767387,0.33262616621593966,1.0760038377888579,nan,nan,nan,nan,0.34056517491394234,1.075881772834752,nan,nan,-0.008546961300422203,0.23906893458090883,0.3963193789378771,0.03299153585686289,0.310292224479125,0.39631954096781413,0.03661801292368523,0.3260586984172606,0.39672598670961745,0.03728295505698043,0.3291622659818471,0.396735947309935,0.035901594395519966,0.30608408121814834,0.035355490557941495,0.32725503447774873,nan,nan,nan,nan,0.03661801292368523,0.3260586984172606,nan,nan,14.564170042672963,0.969385354349839,nan,,,,,,,,
frame,012,False,500,18,0.08831906971658644,4.505920071431838,0.022781598412735395,0.04943361314472403,0.08572345680923944,0.022781598412735412,0.007661968061658665,2066.984991261028,2109.044639702906,1194.4521786255893,2651.000066648598,700.9441099955097,710.2298378893554,0.04430731855181762,0.9471890206725387,2.5778753827393373,0.3386946417668032,1.1345156923345452,3.3498632365958123,0.359028107173134,1.1409086050677262,3.3867006847811125,0.36143861716993797,1.1414730654085978,3.3899740110515495,nan,nan,0.3504998706089907,1.1350647130105174,0.3560202044070536,1.1367564148803808,nan,nan,0.359028107173134,1.1409086050677262,nan,nan,-0.007439890424656141,0.2586519548439408,0.4196246051691815,0.03886577751495197,0.34131885318148636,0.4196257738473671,0.040525277806708004,0.3536100911773569,0.4211487748398781,0.04094542638574694,0.3547085336769156,0.42128409584097426,nan,nan,0.03888208447128818,0.34174993004204834,0.040743440404682474,0.3539042927905196,nan,nan,0.040525277806708004,0.3536100911773569,nan,nan,23.079611877196832,nan,nan,,,,,,,,
frame,013,False,500,18,0.10716464123154426,2.6398612073887753,0.007591564569078679,0.059482001635960756,0.11591904631285382,0.0075915645690786794,0.04811421889716477,2100.9769528527204,2126.8402452484547,598.9795871335915,2640.999855262591,711.5317397005402,713.4210304110471,0.03303995229710078,0.9735947854572157,2.6124369518829997,0.3497088701379921,1.132369755367375,3.364948307759484,0.3745397436464458,1.1652629614505752,3.4358390293085845,0.37905223492833784,1.1761154801035782,3.45254432705849,0.3508205535852369,1.123275615018335,0.35892472094241723,1.1418977683676688,0.3623190762909587,1.1708111486611923,nan,nan,0.3745397436464458,1.1652629614505752,nan,nan,-0.010710803337196605,0.2672346726512098,0.42541947807159636,0.04085450130603724,0.3384264629854456,0.42542015545896705,0.04287615809700185,0.35848693012140487,0.42658272838219774,0.04388977749096057,0.3632626235820054,0.42685833293978703,0.038540725619071736,0.3249181435493311,0.04178819484285441,0.34763481471528895,0.04311678581785827,0.3608960621649884,nan,nan,0.04287615809700185,0.35848693012140487,nan,nan,19.59017735452429,1.0253204630873873,nan,,,,,,,,
frame,014,False,500,18,0.0958597242250322,2.656867499970087,0.010155902104869483,0.07584500328055205,0.12482485337846468,0.010155902104869476,-0.025028774342092344,2109.3725488611417,2131.671273972811,270.976584612727,1711.5817330504447,712.430669658116,713.6828851676036,0.044529468530954484,0.9834090407109751,2.631921614191933,0.34447956914143557,1.1276149880470299,3.3202253011484872,0.36332571127089186,1.1395447163520378,3.358834496142225,0.3639146225779655,1.140531740562141,3.362379919405271,0.35110083255753466,1.1251105881385788,0.352821456554716,1.1339729482651084,nan,nan,nan,nan,0.36332571127089186,1.1395447163520378,nan,nan,-0.011705225843616,0.26845232854609313,0.42381806879760336,0.036487578186697046,0.3266847971986003,0.42381895280239046,0.03810337418928497,0.3400494600257109,0.42516338754875277,0.038574515565755974,0.3412688379217455,0.4252836619177742,0.03783383051451494,0.3257320711841187,0.03690781159552614,0.3404254566480104,nan,nan,nan,nan,0.03810337418928497,0.3400494600257109,nan,nan,15.024651157794024,0.9921846811777226,nan,,,,,,,,
frame,015,False,500,18,0.11069834610060661,14.24653254007179,-0.029272088628765056,0.08508707839182719,0.16880434413339457,-0.02927208862876507,-0.10908959124121662,1972.4084104109097,2067.9494090199873,241.99769349665084,1731.5606681236077,671.2634914187117,693.8169205374309,0.035487424010514634,0.8853261997358078,2.3729428137962394,0.3186950823372123,1.0502121283998225,3.1484233543471385,0.3365688239136432,1.070453567311015,3.201583493361426,0.33904895139107794,1.071919672722066,3.205421085279454,0.32997429789961075,1.0481474792360097,0.32753078363798527,1.0602348375784068,nan,nan,nan,nan,0.3365688239136432,1.070453567311015,nan,nan,-0.006991446070076235,0.25371448227776583,0.38210545485256425,0.03423333880163103,0.31113407139081606,0.38218132943058847,0.03602421289688493,0.325997438927099,0.39380597418524416,0.03733489151778713,0.3273265983149769,0.3962780225167535,0.036708124559368116,0.31153548841859885,0.034232832886470985,0.3247479659124689,nan,nan,nan,nan,0.03602421289688493,0.325997438927099,nan,nan,12.5806830783584,0.9885993575064891,nan,,,,,,,,
frame,016,False,500,18,0.12452317961002471,17.94217622254266,0.03367075323931229,0.06073679555688011,0.115434129679727,0.03367075323931231,-0.03516252656231748,1845.0678416040084,2087.5415478992895,514.4719480838388,2610.0009484489638,638.5343073865034,700.6542044425619,0.046147572994435615,0.8866269320187443,2.406824624395261,0.31623102128519676,1.0522287865173217,3.086133580020839,0.34714976537889586,1.0673878686986042,3.1652153891757733,0.3491946180820378,1.070709937544625,3.1704981766542915,0.3297904677141019,1.0462110504021023,0.3292277522468965,1.0588529623497762,0.32162683306217443,1.048003339960899,nan,nan,0.34714976537889586,1.0673878686986042,nan,nan,-0.005551173937128182,0.24850422038836956,0.38571066536884235,0.035783707962746616,0.3106033633314639,0.38580473834961126,0.03856232073152057,0.3304853277315333,0.39931972696146545,0.03921349757922599,0.3319645329775027,0.4004295982281292,0.0357943121092518,0.30127783919137824,0.03711747664356438,0.31924066020084374,0.03582564331015589,0.3284106951343184,nan,nan,0.03856232073152057,0.3304853277315333,nan,nan,17.573990509574937,0.9897534192426491,nan,,,,,,,,
frame,017,False,500,18,0.11832308699666845,17.087888523497888,-0.02424413605343997,0.07154121930788769,0.12952581805874389,-0.024244136053439974,-0.03980369395270841,1890.0542151303487,2055.914930382905,395.9971276140632,1857.0124698255736,648.8671662022426,690.7464985996813,0.03384010562630403,0.8790306553517959,2.4499014024446315,0.31781230969037066,1.0380428014825285,3.1225665846498565,0.33944555514188435,1.0606051102440042,3.1683132261330287,0.3411743439286852,1.0615455436510444,3.1712778060309574,0.33056051544924114,1.05073674937136,0.3256795921105464,1.0611902738271084,nan,nan,nan,nan,0.33944555514188435,1.0606051102440042,nan,nan,-0.007019905906600846,0.23711394857792334,0.39328323972295254,0.032819443617467005,0.30533818060119033,0.39331369884250816,0.0367393339262577,0.317850072485755,0.40061552480024715,0.03823576916846605,0.318929996805923,0.4025544719414711,0.037560501230962016,0.3020716969560756,0.033111188455407614,0.31725352173668697,nan,nan,nan,nan,0.0367393339262577,0.317850072485755,nan,nan,14.82509133202694,0.990149245885897,nan,,,,,,,,
frame,018,False,500,18,0.12157909084589343,3.0372028227948165,-0.05771264217906706,0.09321866164623305,0.1637206703087088,-0.05771264217906709,0.025062850729743028,2096.120955658458,2101.2682313918212,299.9925775380884,2373.9044044102875,704.1119382763536,710.0224223248963,0.028674689306891675,0.9761799214380613,2.5731361728468967,0.343376136830703,1.1333891588745046,3.3342091431790455,0.3736526736066367,1.1563007263006237,3.4159473777152245,0.3775085260012929,1.1577058944790275,3.4351117275359684,0.34573935976038117,1.1096975521037002,0.36017572482850824,1.1449019468211936,0.3574205608149441,1.1575283214428824,nan,nan,0.3736526736066367,1.1563007263006237,nan,nan,-0.012614647847985844,0.27032233031220587,0.41826714747041405,0.042818526521781045,0.3299018857412546,0.4182691409030742,0.04484587388181467,0.3512729707176338,0.42023194533155106,0.04532230496943157,0.356340504010518,0.42068635174211977,0.04200189637356573,0.3214619728795871,0.04434912828600375,0.34599867413024177,0.04525949352337477,0.3556843599175655,nan,nan,0.04484587388181467,0.3512729707176338,nan,nan,12.404176437211804,1.0110283458393496,nan,,,,,,,,
frame,025,False,500,18,0.15619495732179384,21.633132609313314,0.035826650436040226,0.07287017830653213,0.11699240678089491,0.03582665043604021,0.04572800317605427,1800.3985461273326,2051.065507093268,246.9897377954775,2341.993045647618,621.4191193635909,695.5284528950085,0.0336439787168305,0.8491445322148996,2.3309221785298755,0.3034423728207254,1.0068091583573537,3.0604438656503636,0.3349347483587195,1.0320096285103944,3.182558379013602,0.34082530684463563,1.0545862550762024,3.2130441283819664,0.3134376119054991,0.9943121248273425,0.32093990255830535,1.0277989201787268,0.32672643628626474,1.0486605807831104,nan,nan,0.3349347483587195,1.0320096285103944,nan,nan,-0.006580636755135047,0.23180822959719163,0.37494763930603614,0.03177441371417927,0.3004307022671329,0.3749479807417569,0.034257167493547055,0.32271084131570393,0.3754333860162717,0.03583777667438426,0.328460649308323,0.37544182681540406,0.03476208051534968,0.289911607729823,0.0327903720711447,0.3179969411482164,0.034795542954100256,0.3270239686185766,nan,nan,0.034257167493547055,0.32271084131570393,nan,nan,14.162304148196167,1.020297414401599,nan,,,,,,,,
frame,026,False,500,18,0.16533904087018206,17.98604841990456,-0.012705297979392719,0.06336535809402832,0.12432110916514601,-0.01270529797939273,0.015229380083427418,1797.2941417644208,2038.3977213395085,427.0547663996963,2874.0060377373225,621.2964537314938,692.4680526737894,0.035871334705780106,0.8618041169418936,2.3383637011246434,0.3059042080021235,1.0339700756193326,3.0904880575978875,0.34840857681775506,1.0747644334873228,3.2643598428127802,0.3491216780221862,1.0759150948421106,3.276764935893084,0.3113068175208724,0.9939453504525203,0.31583061947810054,1.0354611676895407,0.3407342390201933,1.0747736837063326,nan,nan,0.34840857681775506,1.0747644334873228,nan,nan,-0.005646018588994429,0.23615965881095297,0.3764981493883898,0.033035402256630986,0.3086897807002874,0.3765039279682558,0.03928090211814776,0.3403911654090987,0.37913516524754415,0.03997239762730942,0.3427039489767707,0.37921229820574354,0.03419363785375537,0.2877686245949711,0.03358120355338201,0.3152100692219729,0.03975261980573919,0.34196670155862696,nan,nan,0.03928090211814776,0.3403911654090987,nan,nan,16.961388143541647,1.0379661905665776,nan,,,,,,,,
frame,027,True,500,18,0.17413744869654185,26.64828167253497,0.29787841099236456,0.36880019482421467,0.5768683497675624,0.2978784109923647,0.3746029459454789,1832.7752741462782,2043.9925805232933,373.04409331097344,1795.0011746036323,629.6361773468312,692.671810409704,0.035616141932014594,0.8666447262518424,2.3362822086519697,0.3093957629955656,1.0306152256861696,3.0982105056199947,0.3302888218167624,1.0430285682985163,3.170669345730988,0.3322089062131681,1.0432677602009957,3.175916410134846,0.31453406112841265,1.0251971259222894,0.32042718281518034,1.0389615567540755,nan,nan,nan,nan,0.3302888218167624,1.0430285682985163,nan,nan,-0.005634988560475449,0.24206282210082564,0.374872583695583,0.03241804259064601,0.30548117245190165,0.37487467096593396,0.03309405732565267,0.319867458087157,0.37617515252450745,0.03369128288591128,0.32095577906361533,0.37618297328765493,0.033312804152674846,0.3018945618567501,0.032729500237243775,0.32025286512081996,nan,nan,nan,nan,0.03309405732565267,0.319867458087157,nan,nan,2.82816707511683,0.986751741927017,nan,,,,,,,,
frame,028,False,500,18,0.18364022678947783,21.11122760588503,-0.04942114590765641,0.08587768398221941,0.1611378886465558,-0.049421145907656436,-0.002454794408232892,1864.7592194506612,1881.544467255242,260.99984585720074,2544.9995906163717,641.5263058431607,643.5465651010536,0.029086875366743106,0.9052084268922664,2.376170351285964,0.3227323033290934,1.0436097616461368,3.1105158551780114,0.3529437675844463,1.077315804065043,3.2203807127018935,0.3556962744747807,1.0791335391572427,3.229904573001022,0.33036968457013527,1.048457868868318,0.33707112110317894,1.0588204325812451,0.3400313514108859,1.0734832378866457,nan,nan,0.3529437675844463,1.077315804065043,nan,nan,-0.011559489387130004,0.25365558586371495,0.3889343646690932,0.04083292276972812,0.3136632329990309,0.38894118812945927,0.041277209374680976,0.337471581959331,0.3927835614496303,0.041310888068096574,0.3396188564326564,0.3934052215636257,0.03962760761330344,0.3029754516301624,0.04108306958460162,0.3254855625607148,0.041026722756612344,0.33812540258867035,nan,nan,0.041277209374680976,0.337471581959331,nan,nan,12.54477012081621,1.0138482455137883,nan,,,,,,,,
