record_type,edge,frame_ids,pose_count,steger_count,effective_count,v_min_px,v_max_px,s_min,s_max,observed_target_v_min,observed_target_v_max,observed_target_s_min,observed_target_s_max,observed_joint_count,observed_joint_fraction,observed_joint_v_min,observed_joint_v_max,observed_joint_s_min,observed_joint_s_max,observed_v_given_s_count,observed_v_given_s_min,observed_v_given_s_max,observed_v_given_s_overlap_fraction,observed_s_given_v_count,observed_s_given_v_min,observed_s_given_v_max,observed_s_given_v_overlap_fraction,observed_joint_present,observed_joint_full,observed_status,safe_target_v_min,safe_target_v_max,safe_target_s_min,safe_target_s_max,safe_joint_count,safe_joint_fraction,safe_joint_v_min,safe_joint_v_max,safe_joint_s_min,safe_joint_s_max,safe_v_given_s_count,safe_v_given_s_min,safe_v_given_s_max,safe_v_given_s_overlap_fraction,safe_s_given_v_count,safe_s_given_v_min,safe_s_given_v_max,safe_s_given_v_overlap_fraction,safe_joint_present,safe_joint_full,safe_status,frame_id
frame_summary,Bottom,049,1,900,900,952.9944963661034,2977.0046438180725,-0.06659656044089807,0.2092383053783541,2810.0,2938.0,0.1863643564578584,0.2037112277937999,95,0.10555555555555556,2811.0049329144063,2936.0058676575404,0.1865501981741899,0.20363346704738236,96,2809.991447440751,2936.0058676575404,0.9844208410745345,96,0.1865501981741899,0.2037694371616549,0.9892867299968691,True,True,FULL,2760.0,2990.0,0.181,0.209,154,0.1711111111111111,2771.998510698625,2973.998020566811,0.18122122828263995,0.20882714769251495,154,2771.998510698625,2973.998020566811,0.8782587385573309,165,0.17958242167698435,0.2092383053783541,1.0,True,False,PARTIAL,049
frame_summary,Bottom,050,1,900,900,1008.0392211707755,2981.999466912801,-0.05919812235235733,0.20983914652775312,2810.0,2938.0,0.1863643564578584,0.2037112277937999,71,0.07888888888888888,2812.000283698189,2936.9985336321433,0.18660242113820508,0.20368656619626918,71,2812.000283698189,2936.9985336321433,0.9765488276090188,71,0.18660242113820508,0.20368656619626918,0.984854543923834,True,True,FULL,2760.0,2990.0,0.181,0.209,115,0.12777777777777777,2771.0147132207944,2974.9905070225623,0.1810025290854467,0.20888072836067362,115,2771.0147132207944,2974.9905070225623,0.8868512773989906,124,0.17976517892012872,0.20983914652775312,1.0,True,False,PARTIAL,050
frame_summary,Bottom,051,1,900,570,485.9279681221355,2113.9425464159294,-0.1304305159740445,0.091568310542158,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,051
frame_summary,Top,052,1,900,900,0.027328475540391712,1974.999109503259,-0.19654705108935674,0.07251031395773566,86.0,467.0,-0.18500106019725174,-0.13286152907480264,166,0.18444444444444444,86.94049044443422,464.99517772141127,-0.1846785883611898,-0.1330901663902137,167,84.9953735207368,464.99517772141127,0.994737999268796,167,-0.1846785883611898,-0.13281765907209253,0.9938152141164328,True,True,FULL,30.0,520.0,-0.191,-0.127,216,0.24,40.99592393484758,508.0182952749917,-0.1909521254343244,-0.1272234960279835,216,40.99592393484758,508.0182952749917,0.9531068802860084,227,-0.19217557844182429,-0.1258628638067486,1.0,True,True,FULL,052
frame_summary,Top,053,1,900,900,27.994859114441017,2000.9917218006306,-0.1928194680349439,0.07598349919520068,86.0,467.0,-0.18500106019725174,-0.13286152907480264,178,0.19777777777777777,86.00640111369273,466.0016763836422,-0.18489692788031178,-0.1330384361644391,178,86.00640111369273,466.0016763836422,0.9973629272177151,178,-0.18489692788031178,-0.1330384361644391,0.9946098593423021,True,True,FULL,30.0,520.0,-0.191,-0.127,247,0.27444444444444444,42.01709755127472,509.006012358975,-0.1909043459109186,-0.12717387396460522,247,42.01709755127472,509.006012358975,0.9530386016483678,263,-0.19241085845022882,-0.1259476400567317,1.0,True,True,FULL,053
frame_summary,Top,054,1,900,900,13.982304552604315,1946.983633916023,-0.19464902115001467,0.06849001081276926,86.0,467.0,-0.18500106019725174,-0.13286152907480264,195,0.21666666666666667,86.01751442055678,466.9927909008695,-0.18481966833510943,-0.13287156021723404,195,86.01751442055678,466.9927909008695,0.9999351088722119,195,-0.18481966833510943,-0.13287156021723404,0.9963286397009565,True,True,FULL,30.0,520.0,-0.191,-0.127,244,0.27111111111111114,41.00364797629834,509.0053319103081,-0.19096177770478678,-0.12714727727915257,244,41.00364797629834,509.0053319103081,0.9551054774163464,254,-0.19219464815224716,-0.12592379836350756,1.0,True,True,FULL,054
edge_union_summary,Top,052|053|054,3,2700,2700,0.027328475540391712,2000.9917218006306,-0.19654705108935674,0.07598349919520068,86.0,467.0,-0.18500106019725174,-0.13286152907480264,539,0.19962962962962963,86.00640111369273,466.9927909008695,-0.18489692788031178,-0.13287156021723404,540,84.9953735207368,466.9927909008695,0.9999810784799725,540,-0.18489692788031178,-0.13281765907209253,0.9980028144730454,True,True,FULL,30.0,520.0,-0.191,-0.127,707,0.26185185185185184,40.99592393484758,509.006012358975,-0.19096177770478678,-0.12714727727915257,707,40.99592393484758,509.006012358975,0.9551226294369947,744,-0.19241085845022882,-0.1258628638067486,1.0,True,True,FULL,
edge_union_summary,Bottom,049|050|051,3,2700,2370,485.9279681221355,2981.999466912801,-0.1304305159740445,0.20983914652775312,2810.0,2938.0,0.1863643564578584,0.2037112277937999,166,0.070042194092827,2811.0049329144063,2936.9985336321433,0.1865501981741899,0.20368656619626918,167,2809.991447440751,2936.9985336321433,0.9921760440011198,167,0.1865501981741899,0.2037694371616549,0.9892867299968691,True,True,FULL,2760.0,2990.0,0.181,0.209,269,0.11350210970464135,2771.0147132207944,2974.9905070225623,0.1810025290854467,0.20888072836067362,269,2771.0147132207944,2974.9905070225623,0.8868512773989906,289,0.17958242167698435,0.20983914652775312,1.0,True,False,PARTIAL,
