row_v_px,yg_mm,raw_mean_z_mm,retained_trend_z_mm,bias_mm,sample_count,repeatability_sigma_mm
1339.0,16.817977499999998,0.113997,-0.016775702503949098,0.1307727025039491,2,0.005946768029778865
1340.0,16.721195,0.107626,-0.016843254506742164,0.12446925450674216,2,0.0010677312395916947
1341.0,16.6242625,0.10587150000000001,-0.016910911206153102,0.1227824112061531,2,0.012831866758192286
1342.0,16.527026999999997,0.11363100000000001,-0.016978779392732145,0.13060977939273216,2,0.016957834826415795
1343.0,16.4296635,0.12550850000000002,-0.01704673692042509,0.1425552369204251,2,0.01225062498405694
1344.0,16.332294,0.137691,-0.017114698635982757,0.15480569863598276,2,0.007611297392691995
1345.0,16.235122,0.1436915,-0.01718252250099356,0.16087402250099356,2,0.012325578302862692
1346.0,16.1384415,0.1340695,-0.01725000331008648,0.15131950331008648,2,0.018850759679652173
1347.0,16.042033,0.115645,-0.017317294269312326,0.13296229426931233,2,0.01895753280361134
1348.0,15.9454645,0.102208,-0.017384696904930573,0.11959269690493057,2,0.01733684406113177
1349.0,15.848706,0.09481400000000001,-0.017452232156264784,0.1122662321562648,2,0.01880479773887504
1350.0,15.7518445,0.090722,-0.017519839299276595,0.1082418392992766,2,0.025315836980040776
1351.0,15.654817000000001,0.0920105,-0.01758756230654552,0.10959806230654551,2,0.03436468245888503
1352.0,15.557732,0.095231,-0.01765532544751796,0.11288632544751795,2,0.0448051140831044
1353.0,15.460742,0.095346,-0.017723022280632415,0.11306902228063241,2,0.05303725122967818
1354.0,15.3638685,0.09160750000000001,-0.01779063779937366,0.10939813779937367,2,0.05527524419213361
1355.0,15.2669025,0.090922,-0.017858317881029255,0.10878031788102926,2,0.04939565130656746
1356.0,15.1697105,0.0977905,-0.017926155705589107,0.11571665570558912,2,0.03863702163081414
1357.0,15.0724625,0.1066165,-0.0179940326168863,0.1246105326168863,2,0.03087440338694823
1358.0,14.97571,0.0988165,-0.018061563680355795,0.1168780636803558,2,0.012691859615517337
1359.0,14.878716,0.0991165,-0.01812926330538006,0.11724576330538006,2,0.02006981177041778
1360.0,14.781877999999999,0.094141,-0.018196854045921744,0.11233785404592175,2,0.033170379105460945
1361.0,14.685118,0.0864805,-0.018264390344222135,0.10474489034422213,2,0.04323038728140195
1362.0,14.588298,0.080801,-0.01833196852116967,0.09913296852116966,2,0.047627884353601095
1363.0,14.491219000000001,0.08400300000000001,-0.018399727474277393,0.1024027274742774,2,0.043779809250383904
1364.0,14.393837000000001,0.0977595,-0.018467697914553216,0.11622719791455322,2,0.030322860097622722
1365.0,14.2965375,0.108806,-0.01853561077168921,0.1273416107716892,2,0.01733967248825651
1366.0,14.1996815,0.104409,-0.018603214075825034,0.12301221407582504,2,0.01636386513021908
1367.0,14.103078,0.09110599999999999,-0.018670641140654115,0.10977664114065411,2,0.024545090588547442
1368.0,14.006357000000001,0.081839,-0.018738150217833857,0.10057715021783385,2,0.03393264021558004
1369.0,13.909375,0.081749,-0.018805841467128694,0.1005548414671287,2,0.0416669741881985
1370.0,13.812124,0.0913155,-0.018873720472358243,0.11018922047235824,2,0.043586769099119974
1371.0,13.714817,0.10296,-0.018941638564325132,0.12190163856432512,2,0.039933148360729094
