record_type,position,region,directory,v_median_px,v_min_px,v_max_px,model,nominal_height_mm,point_count,bias_mm,mae_mm,rmse_mm,p95_abs_mm,max_abs_mm,height_difference_mae_mm,height_difference_bias_mm,height_difference_rmse_mm,measured_height_mean_mm,measured_height_median_mm,measured_height_std_mm,baseline_inlier_count,height_inlier_count,valid_baseline_count,valid_height_count,profile_slope_z_per_mm,profile_intercept_z_mm,s_min,s_max,s_extrapolated_count,mean_c1_correction_mm,max_abs_c1_correction_mm,within_0_2mm,center_sha256,baseline_sha256,height_sha256
position,Top,top,frame_065292_measure,429.5,392.0,467.0,C0,,64,0.010971754746485263,0.012416244019218703,0.01602972265160801,0.02920173675389854,0.03431459286440486,0.012416244019218703,0.010971754746485263,0.01602972265160801,50.010971754746485,50.00991718161193,0.011686428285428062,145,64,145,76,0.004437709024855776,-0.07754061526925118,-0.1430906886742937,-0.13286152907480264,0,0.0,0.0,true,cc29d5aa173871dbaa216e975e8d7daa87da5f0faae9c6c5f34a77c7ed0cf24d,05dc2096a6cc5209a979bb41fbea4429233af6089164ccd33af66c603c8cadd6,185ba54771b6b6b4d446fa88b140df6f23fb7bea51985c5ed3257cb9d48438cd
position,Top,top,frame_065292_measure,429.5,392.0,467.0,C1_4k,,64,-0.041098484346213215,0.041098484346213215,0.042846034078309704,0.06155444912137291,0.06544754339181225,0.041098484346213215,-0.041098484346213215,0.042846034078309704,49.958901515653785,49.95870927956249,0.012111862808162252,145,64,145,76,0.0030981600745599498,-0.07089570793928239,-0.1430906886742937,-0.13286152907480264,0,0.04789336028088135,0.07144066216790676,true,cc29d5aa173871dbaa216e975e8d7daa87da5f0faae9c6c5f34a77c7ed0cf24d,05dc2096a6cc5209a979bb41fbea4429233af6089164ccd33af66c603c8cadd6,185ba54771b6b6b4d446fa88b140df6f23fb7bea51985c5ed3257cb9d48438cd
position,Middle_Upper,middle,frame_063995_measure,1272.0,1234.0,1310.0,C0,,77,-0.12547577842126598,0.12547577842126598,0.1278467030690807,0.15891024054725023,0.1647592245645555,0.12547577842126598,-0.12547577842126598,0.1278467030690807,49.87452422157873,49.87155796488725,0.024507315544772548,158,77,158,77,0.0004115366986396975,0.030441964909278488,-0.02838371861578747,-0.018040408596567394,0,0.0,0.0,true,e3791e76837418e89c233b484e3bfdf2474128328f5c3b59bbaae7604c690cc6,6fbcd30bcb42a820590b01b6f639adb65aec6e1eb328a3eddc8449748de35b3d,f65222694b431b42fd738db5de449a6775b7627ce09f7cb70d4549116b15a9f3
position,Middle_Upper,middle,frame_063995_measure,1272.0,1234.0,1310.0,C1_4k,,77,-0.11974017578766055,0.11974017578766055,0.12227075961575913,0.15352510335074215,0.16007532919631018,0.11974017578766055,-0.11974017578766055,0.12227075961575913,49.88025982421233,49.877330511515446,0.02474730206214209,158,77,158,77,0.0002730542165150905,-0.005476018247508637,-0.02838371861578747,-0.018040408596567394,0,0.03019862545050514,0.03287506818195856,true,e3791e76837418e89c233b484e3bfdf2474128328f5c3b59bbaae7604c690cc6,6fbcd30bcb42a820590b01b6f639adb65aec6e1eb328a3eddc8449748de35b3d,f65222694b431b42fd738db5de449a6775b7627ce09f7cb70d4549116b15a9f3
position,Middle_Lower,middle,frame_062878_measure,2084.0,2044.0,2124.0,C0,,62,-0.13196422976612507,0.13196422976612507,0.13239296495349173,0.14916021375136063,0.1576947558293753,0.13196422976612507,-0.13196422976612507,0.13239296495349173,49.86803577023387,49.870014391986636,0.01064608995875245,107,62,126,81,9.593251380807327e-05,0.0013267438516366323,0.08187239102376341,0.09277088454022052,0,0.0,0.0,true,2faebe659d0280393dac42ec2b678efc9759953c8011bca1b75b6205c33bc243,50f09dc4d1300c2dc85cf9a5a7936a5473c10cce11d624327f21ca6943e7db54,fa23a64a0206bccd3f955380a4166819f4bd84c31ae95b43c5e63c83d13e6419
position,Middle_Lower,middle,frame_062878_measure,2084.0,2044.0,2124.0,C1_4k,,62,-0.13167383448895445,0.13167383448895445,0.13209649348299482,0.14861571274532218,0.15713522287206416,0.13167383448895445,-0.13167383448895445,0.13209649348299482,49.86832616551105,49.87007336533226,0.010558641081044795,107,62,126,81,2.853618290308941e-05,0.001448630287979723,0.08187239102376341,0.09277088454022052,0,-0.00047788450097313107,0.0010204974835797936,true,2faebe659d0280393dac42ec2b678efc9759953c8011bca1b75b6205c33bc243,50f09dc4d1300c2dc85cf9a5a7936a5473c10cce11d624327f21ca6943e7db54,fa23a64a0206bccd3f955380a4166819f4bd84c31ae95b43c5e63c83d13e6419
position,Bottom,bottom,frame_061303_measure,2846.5,2810.0,2883.0,C0,,74,-0.19678834452285895,0.19678834452285895,0.19768265897867088,0.22273625860614565,0.22825559151414865,0.19678834452285895,-0.19678834452285895,0.19768265897867088,49.80321165547714,49.80146546796561,0.01878246844347289,163,74,171,74,-0.0010646524424507296,0.05980206576252323,0.1863643564578584,0.1963396721901564,11,0.0,0.0,false,23cfd1d445888656eb2a2c45caceb9d9df784e578ff2fab556e87172dff38138,ca571bf90ce735925ade566656bbaf45f49c1f1022302a147bd794e3e5a126a3,78ee8b26cf8653dcc846a7b905c80d1a6c51ff9ea10f4e4ddf5f0b7f9a8490db
position,Bottom,bottom,frame_061303_measure,2846.5,2810.0,2883.0,C1_4k,,74,-0.1641612767710444,0.1641612767710444,0.16528089305469534,0.19317936414904083,0.1944560761931271,0.1641612767710444,-0.1641612767710444,0.16528089305469534,49.835838723228946,49.835060548672345,0.019205437195185235,161,74,171,74,-0.0012310377680553551,0.06627206102432001,0.1863643564578584,0.1963396721901564,11,-0.039045544534021676,0.047852484211092366,true,23cfd1d445888656eb2a2c45caceb9d9df784e578ff2fab556e87172dff38138,ca571bf90ce735925ade566656bbaf45f49c1f1022302a147bd794e3e5a126a3,78ee8b26cf8653dcc846a7b905c80d1a6c51ff9ea10f4e4ddf5f0b7f9a8490db
