row_type,dataset,rep,candidate_id,frame_count,status,global_reprojection_rmse_px,fx,delta_fx,delta_fx_pct,fy,delta_fy,delta_fy_pct,cx,delta_cx,delta_cx_pct,cy,delta_cy,delta_cy_pct,k1,delta_k1,delta_k1_pct,k2,delta_k2,delta_k2_pct,p1,delta_p1,delta_p1_pct,p2,delta_p2,delta_p2_pct,k3,delta_k3,delta_k3_pct,candidate_global_p95_abs_delta_lambda_mm,candidate_frame_p95_median_mm,candidate_frame_p95_p90_mm,candidate_frame_p95_p95_mm,candidate_frame_p95_max_mm,candidate_frame_count,mc_centered_global_p95_abs_delta_lambda_mm,mc_centered_frame_p95_median_mm,mc_centered_frame_p95_p90_mm,mc_centered_frame_p95_p95_mm,mc_centered_frame_p95_max_mm
corner_noise_mc,M0,11,M0_mc_0011,18,ok,0.16492964417624068,7351.582694278138,3.717579838123129,0.05059401309391685,7352.598256004632,3.7571093607575676,0.05112519492237757,2070.5176833599926,0.301153212155441,0.014546942687871168,1511.4781305935687,-0.9583235114448598,-0.06336289427855328,-0.05012083848075504,-0.0009836733293414751,2.001892714629218,0.23877129539569275,0.011495323372871541,5.057870073356137,-0.0005546517313739917,-4.1497505071700106e-05,8.086751106139099,-0.00047067317334697025,7.704726197646592e-06,-1.6105940941211887,0.0,0.0,nan,0.36003623126331374,0.3434037150742313,0.36478091637768845,0.36549682060913313,0.36707425520660875,30,0.360036258580385,0.3434037126096456,0.36478092377878457,0.3654959472027477,0.3670742538102729
corner_noise_mc,M0,12,M0_mc_0012,18,ok,0.16727256327007264,7349.268381952723,1.4032675127082257,0.019097622109999355,7350.309185948615,1.4680393047401594,0.01997647350712697,2071.931630827448,1.715100679610714,0.08284643923156368,1513.5804109640628,1.14395685904924,0.07563668912795268,-0.04889048651850241,0.0002466786329111542,-0.5020204811389243,0.22333182046038358,-0.003944151562437631,-1.7354019113122927,-0.0004978976382377387,1.525658806455295e-05,-2.9730999536902414,-0.00040526697294110577,7.311092660351108e-05,-15.283090350350152,0.0,0.0,nan,0.14685760694345049,0.1419164898941716,0.1496600968342392,0.1508942136282701,0.1521823644139829,30,0.14685762124037183,0.14191752459225881,0.14965765916353063,0.15089421701864494,0.15218120564538823
corner_noise_mc,M0,13,M0_mc_0013,18,ok,0.16993568126041547,7347.14859919465,-0.7165152453644623,-0.009751339119663038,7348.146352368037,-0.6947942758379213,-0.009454474004452052,2070.2033576407393,-0.013172507097806374,-0.0006362864418276916,1510.961700265266,-1.4747538397475637,-0.0975084828023569,-0.048465570601871635,0.0006715945495419304,-1.366775123213656,0.21866807067850402,-0.008607901344317187,-3.7874225188454376,-0.0005818638649769929,-6.870963867470126e-05,13.389666332831764,-0.0005052832793800864,-2.690537983546953e-05,5.6242940698309045,0.0,0.0,nan,0.07382606482893835,0.07016614484896025,0.07923406856368218,0.07984316330353693,0.08189632569457785,30,0.07382605964198774,0.07016612810075457,0.07923644079753615,0.07984286347525965,0.08189629024673195
corner_noise_mc,M0,14,M0_mc_0014,18,ok,0.1633649605397088,7348.811257919737,0.9461434797221955,0.012876440503280817,7349.783333839252,0.9421871953773007,0.012820894840101231,2071.6685223299605,1.4519921821233766,0.07013721323245775,1512.241132091462,-0.19532201355150391,-0.01291439471862545,-0.0498055830980053,-0.0006684179465917331,1.3603103567982375,0.23764175381553954,0.010365781792718326,4.560878873582587,-0.0005378353945461233,-2.4681168243831657e-05,4.809697938508713,-0.0004551128452529914,2.3265054291625464e-05,-4.863321301793459,0.0,0.0,nan,0.09350629511302486,0.0878532464364156,0.09385455551738574,0.09471683626332407,0.0973211773978221,30,0.09350629517816741,0.08785277208545494,0.09385310615317054,0.09471682838335965,0.09732117806829592
corner_noise_mc,M0,15,M0_mc_0015,18,ok,0.16789412590351854,7345.253306176942,-2.6118082630728168,-0.0355451307610437,7346.265581063079,-2.5755655807961375,-0.03504723437888389,2070.2716866460037,0.055156498166525125,0.002664286433969606,1513.9342354931744,1.4977813881607744,0.09903102931006041,-0.049016345650477716,0.00012081950093584953,-0.24588211502139096,0.22530011511405829,-0.001975856908762924,-0.8693646280234695,-0.0004879897124423495,2.516451385994211e-05,-4.903889039611663,-0.0004769900226412143,1.3878769034025309e-06,-0.2901214509958957,0.0,0.0,nan,0.2545008111289235,0.24968885001435978,0.25649359463477367,0.2586430923659549,0.2604238898910012,30,0.2545008073999611,0.24968738417265968,0.2564937311980094,0.2586438158320212,0.260423891287337
corner_noise_mc,M0,16,M0_mc_0016,18,ok,0.16479693729333908,7348.74437587074,0.8792614307258191,0.011966216268694096,7349.767296753938,0.9261501100636451,0.012602668796108166,2071.097498879238,0.8809687314010262,0.0425544245527841,1512.9673345435965,0.5308804385829262,0.035101007856695406,-0.04917933388240808,-4.216873099451707e-05,0.0858184041846459,0.22889563577502886,0.0016196637522076507,0.7126418766542629,-0.0005126209027450551,5.333235572364944e-07,-0.10393046181837765,-0.0004624548896757719,1.5923009868844934e-05,-3.3285421178533863,0.0,0.0,nan,0.09074080505872074,0.08824428010060785,0.09209290159076432,0.09331470808163402,0.09517172010915828,30,0.09074082394071183,0.08824428546444096,0.0920929058548927,0.09331407000418522,0.09517172224452679
corner_noise_mc,M0,17,M0_mc_0017,18,ok,0.16529592329038442,7348.765271950578,0.9001575105630764,0.012250599276708116,7349.767083595222,0.9259369513474667,0.012599768220195243,2071.6862059336763,1.469675785839172,0.07099140425345847,1512.941021450411,0.5045673453973905,0.033361226121461675,-0.04878634237115012,0.00035082278026344477,-0.713966259922409,0.22026827298274532,-0.007007699040075893,-3.083343557044489,-0.0004965911881302771,1.6563038172014524e-05,-3.2276920510555205,-0.00043380630069562537,4.457159884899148e-05,-9.317236204143335,0.0,0.0,nan,0.0953953971147655,0.09297305690002985,0.0974499228203274,0.09759073854224766,0.09790125758145792,30,0.0953948729651472,0.09297340534137105,0.09744992247339611,0.09759010218043641,0.09789854851130712
corner_noise_mc,M0,18,M0_mc_0018,18,ok,0.1658716471279664,7346.48971911463,-1.3753953253844884,-0.01871829849845179,7347.42826002126,-1.4128866226146783,-0.019225978551188662,2069.7453006750834,-0.47122947275374827,-0.022762327799599642,1512.8344174992412,0.39796339422764504,0.026312734868794235,-0.048997061027223975,0.00014010412418959117,-0.2851286266879006,0.22404450345101862,-0.0032314685718025926,-1.4218258723267565,-0.0004697485220778885,4.3405704224403125e-05,-8.45860795830871,-0.00046330574774840514,1.5072151796211703e-05,-3.1506789528862775,0.0,0.0,nan,0.14396030070980145,0.1367314249302268,0.14783518509252816,0.14819363810036548,0.14950803762624787,30,0.1439602958295552,0.13673200301907967,0.1478351955534987,0.14819363254447437,0.14950803242277289
corner_noise_mc,M0,19,M0_mc_0019,18,ok,0.16547706375424945,7347.153219227968,-0.7118952120463291,-0.00968846326053691,7348.034427329251,-0.8067193146234786,-0.010977503779516276,2068.3199942429187,-1.8965359049184372,-0.09161050920518941,1511.382083257456,-1.054370847557493,-0.06971339818580467,-0.04880002604090482,0.0003371391105087482,-0.6861183576013633,0.22306534442553985,-0.004210627597281358,-1.8526496927086338,-0.0005394368354351522,-2.6282609132860556e-05,5.12177582989989,-0.0005313059068974809,-5.2928007352864024e-05,11.064057809369514,0.0,0.0,nan,0.08180921715965608,0.07456325330027766,0.08474351480822746,0.08621398978374827,0.08738715337781286,30,0.08180927658380027,0.07456324672494077,0.08474292217642244,0.08621399190208308,0.08738831214640755
corner_noise_mc,M0,20,M0_mc_0020,18,ok,0.16821923903622582,7344.607745474538,-3.2573689654764166,-0.04433082146642893,7345.532584494549,-3.308562149325553,-0.04502154942941627,2068.3510411833877,-1.8654889644494688,-0.09011081388265466,1513.5970673971979,1.16061329218428,0.07673798717520827,-0.049741442014998,-0.0006042768635844339,1.229775591901541,0.23100632225243062,0.003730350229609408,1.6413306679136486,-0.0005049063033803352,8.247922921956379e-06,-1.6072990339355888,-0.0005266125539162321,-4.823465437161524e-05,10.082960441427447,0.0,0.0,nan,0.3293262142929166,0.3211240206153463,0.3309860409172222,0.3335006567152601,0.33590372781034716,30,0.3293262126109027,0.3211225511640379,0.33098749070176836,0.3335006580888759,0.335903729206683
corner_noise_mc,M0,21,M0_mc_0021,18,ok,0.16503708396849087,7349.187701727447,1.3225872874327251,0.017999613041801466,7350.187277077713,1.3461304338379705,0.018317587861492034,2070.582919499901,0.36638935206383394,0.01769811740599277,1511.6109970637149,-0.825457041298705,-0.05457796518050541,-0.04892762510639964,0.00020954004501392426,-0.426439018954874,0.22156048310078383,-0.005715488922037382,-2.5147792224439276,-0.0005191518433319465,-5.997617029654899e-06,1.1687747507942752,-0.0004595003930026537,1.887750654196315e-05,-3.9461493852314766,0.0,0.0,nan,0.1337573132767204,0.12810090536046062,0.13417907829433035,0.13476948274487285,0.1359341369351057,30,0.13375732679477323,0.12810101014191844,0.13417891222969616,0.13476875927880655,0.13593413553876985
corner_noise_mc,M0,22,M0_mc_0022,18,ok,0.16504232497347765,7346.6030315833395,-1.2620828566750788,-0.017176184334070522,7347.534919850874,-1.3062267930008602,-0.01777459557140377,2070.5690747953304,0.35254464749323233,0.017029361052781113,1512.0292725113363,-0.40718159367725093,-0.026922228208139908,-0.048884403304902915,0.0002527618465106504,-0.5144005473896962,0.22213454655907017,-0.005141425463751043,-2.2621949069190572,-0.0005363009131227671,-2.3146686820475532e-05,4.510668651657983,-0.0004362222781865529,4.215562135806395e-05,-8.812200855890966,0.0,0.0,nan,0.1269894853576943,0.12285255392020247,0.12951598948437207,0.12973406930932782,0.1314348394949036,30,0.1269910830948106,0.12285253930927809,0.12951625595954283,0.1297352659433514,0.1314348040470577
corner_noise_mc,M0,23,M0_mc_0023,18,ok,0.16583542311304195,7349.513888119063,1.6487736790486451,0.022438812544455632,7350.554990200619,1.7138435567439956,0.023321276410045777,2071.2691022107224,1.0525720628852469,0.050843573488908486,1512.852716067973,0.41626196295942464,0.027522608426265964,-0.04976447885600596,-0.0006273137045923957,1.2766583148607817,0.23653805001937456,0.009262077996553347,4.075256136457454,-0.0005204776304057592,-7.323404103467537e-06,1.4271351044380618,-0.0004552939872125291,2.308391233208772e-05,-4.825455430541844,0.0,0.0,nan,0.16088845874587035,0.1535824495325045,0.16100423391845653,0.1614759981625505,0.16236430728206414,30,0.16088716957982568,0.15358381616742633,0.16100407163680075,0.16147528849908724,0.16236431220633563
corner_noise_mc,M0,24,M0_mc_0024,18,ok,0.17012649932118357,7347.13492252436,-0.730191915654359,-0.009937470330251257,7348.094129141838,-0.7470175020371244,-0.010165106132118233,2070.558490184512,0.34196003667466357,0.01651808067875121,1512.702907155367,0.2664530503534479,0.01761747077903659,-0.049175243784088524,-3.807863267495798e-05,0.07749456558517508,0.22534772066306544,-0.0019282513597557727,-0.8484184855063136,-0.0005433332966253048,-3.0179070323013224e-05,5.881091643827791,-0.0004879885937545217,-9.61069420990485e-06,2.0090171847515483,0.0,0.0,nan,0.07518834416297294,0.06994866933324317,0.07607819910244075,0.07960653826694056,0.08095216540928049,30,0.07518835429722799,0.06994923460317751,0.07607846849441557,0.07960775879362188,0.0809521299614346
corner_noise_mc,M0,25,M0_mc_0025,18,ok,0.16709438102267524,7348.111403983176,0.24628954316176532,0.0033518517191851744,7349.142816139694,0.301669495819624,0.0041049941045111955,2070.2492758326807,0.03274568484357587,0.0015817516847494912,1512.101937768415,-0.33451633659865365,-0.02211771183448525,-0.04942720621069721,-0.00029004105928364526,0.5902681979920883,0.23206979984615164,0.004793827823330432,2.109254128654249,-0.0005155022888750231,-2.3480625727315e-06,0.45757443910211326,-0.0004871666658433305,-8.788766298713636e-06,1.8372015737098104,0.0,0.0,nan,0.027694635023652835,0.026091717620951728,0.028507100809356985,0.02912044252508309,0.029947947531013597,30,0.027697036054587437,0.026091717240279876,0.02850978327034625,0.029120526526446328,0.029947941931368405
corner_noise_mc,M0,26,M0_mc_0026,18,ok,0.16515633513210004,7344.851946698233,-3.013167741781217,-0.041007390512105946,7345.819010409853,-3.022136234021673,-0.041123983682812976,2069.4244410734786,-0.7920890743585005,-0.03826117040529747,1513.0193649233531,0.582910818339542,0.0385411774992213,-0.04969548270480018,-0.0005583175533866169,1.1362429062934156,0.23029203581072558,0.003016063787904366,1.3270491205297836,-0.0004968987988210991,1.6255427481192547e-05,-3.167746975081272,-0.0004974161576266921,-1.9038258082075218e-05,3.9797528481558913,0.0,0.0,nan,0.3013848289939801,0.29016492463016164,0.3029613980191704,0.30348740507011146,0.30773713653743473,30,0.3013864528565932,0.29016344567467345,0.30296284703534754,0.30348741138390467,0.30773713793377055
corner_noise_mc,M0,27,M0_mc_0027,18,ok,0.16701093011486598,7346.861031326884,-1.004083113130946,-0.013664963870359068,7347.888802006914,-0.9523446369603334,-0.012959113116702182,2070.4868315488093,0.27030140097213007,0.013056672914925835,1512.1771190636182,-0.25933504139538854,-0.017146838843477258,-0.04910381127210042,3.335387931314299e-05,-0.06787912817185277,0.22419531283402394,-0.003080659188797269,-1.3554706911507277,-0.0005582098431164873,-4.505561681419565e-05,8.780131684554041,-0.00048757146898391996,-9.193569439303116e-06,1.9218215239572662,0.0,0.0,nan,0.10059660160954989,0.09493978164501585,0.10307764816216548,0.1061108381270202,0.10731196077838376,30,0.10059656893551504,0.09494034738526977,0.10307788233683539,0.1061120377122728,0.1073119634058628
corner_noise_mc,M0,28,M0_mc_0028,18,ok,0.1687910455581703,7346.014590340367,-1.850524099647373,-0.02518451374414489,7346.956606690571,-1.884539953303829,-0.025644042587101984,2069.777653935478,-0.4388762123589913,-0.021199531834848722,1512.4851499617364,0.048695856722815734,0.0032196960467758347,-0.04827753139242933,0.0008596337589842351,-1.7494573737319181,0.2169973796058871,-0.010278592416934101,-4.522516095939085,-0.0004999459555047471,1.3208270797544558e-05,-2.5739378378935456,-0.0004908897386613593,-1.2511839116742442e-05,2.615471811856873,0.0,0.0,nan,0.17559298173194407,0.1648904584054776,0.17675512724004763,0.17776344256369356,0.1784594114435663,30,0.1755929754097508,0.16489047086653275,0.17675512269655372,0.17776432882928903,0.1784593842638799
corner_noise_mc,M0,29,M0_mc_0029,18,ok,0.16982306141550033,7347.4374989916605,-0.4276154483541177,-0.005819587617548509,7348.418653879196,-0.4224927646782817,-0.005749107325190026,2070.4795564906276,0.2630263427904538,0.012705257588280908,1511.3483012939757,-1.088152811037844,-0.07194701027500425,-0.05008375934032532,-0.0009465941889117563,1.9264322351419267,0.23832814683063275,0.011052174807811538,4.862887488476682,-0.0005584409990496694,-4.5286772747377764e-05,8.825177778171506,-0.0004529579758569348,2.5419923687682055e-05,-5.313774677275035,0.0,0.0,nan,0.06326672673914116,0.05969658680830037,0.06523048391420502,0.06636954110458076,0.06964226761238591,30,0.06326685360287455,0.05969658146469783,0.06523059464223081,0.06637006399556185,0.06964222679866906
corner_noise_mc,M0,30,M0_mc_0030,18,ok,0.16971695139773296,7347.1319979164045,-0.7331165236100787,-0.009977272475638661,7348.1794898868175,-0.6616567570572442,-0.00900355231327071,2071.020155189275,0.8036250414379538,0.038818405211969095,1513.7061185295606,1.2696644245470452,0.0839482823295456,-0.0486266215090401,0.0005105436423734691,-1.0390172912911357,0.22378070569187752,-0.003495266330943686,-1.5378952292381878,-0.0004687854960140347,4.436873028825693e-05,-8.646275917470465,-0.0004542533927989765,2.4124506745640338e-05,-5.042981034158398,0.0,0.0,nan,0.07097905534906203,0.06920946635665644,0.07279270464670048,0.07392679289964461,0.0744920923714119,30,0.0709805131919893,0.06920946605459335,0.07279270439314076,0.07392678579881419,0.07449206019960002
corner_noise_mc,M0,31,M0_mc_0031,18,ok,0.16720392858983632,7346.774250722293,-1.0908637177217315,-0.014845995411346999,7347.765637352311,-1.0755092915633213,-0.014635086949110244,2071.036812806589,0.8202826587516938,0.03962303685658989,1513.953229166187,1.5167750611733481,0.10028686210627619,-0.04920117156275223,-6.400641133866292e-05,0.13026069196590923,0.22986736843870534,0.0025913964158841285,1.1401981444936562,-0.00046774026357137535,4.541396273091626e-05,-8.849963695741554,-0.00044358527942832274,3.4792620116294104e-05,-7.273040863596397,0.0,0.0,nan,0.11482100157149944,0.11262006025289678,0.11652168241570848,0.11911939456095752,0.12054391003802038,30,0.11482100171257344,0.11262062308096857,0.11652168192314037,0.11911939298737849,0.120543895984963
corner_noise_mc,M0,32,M0_mc_0032,18,ok,0.16636572269530478,7347.706168963615,-0.15894547639982193,-0.002163151798846477,7348.743518927469,-0.09762771640544088,-0.001328477707672675,2070.9970302539355,0.7805001060983159,0.03770137542291672,1512.5742550131515,0.13780090813793322,0.009111186639538988,-0.04845297526904696,0.0006841898823666051,-1.392408129891723,0.21463210091284154,-0.012643871109979665,-5.563223862797987,-0.00052565255237517,-1.2498326072878335e-05,2.4355886461150873,-0.00047520910377160544,3.1687957730114043e-06,-0.6624042992010881,0.0,0.0,nan,0.010213079029387012,0.007232477349703004,0.009280481407579942,0.010703558145424376,0.017102549746545036,30,0.010213077544483433,0.007233831029998328,0.009280027196991796,0.010701502324278063,0.017102513594568335
corner_noise_mc,M0,33,M0_mc_0033,18,ok,0.1666581791323338,7346.431835467031,-1.4332789729833166,-0.019506059932518884,7347.406687560064,-1.434459083810907,-0.01951952770765778,2069.014652724715,-1.2018774231223688,-0.05805563841365623,1512.1625358019105,-0.2739183031030734,-0.01811106194641182,-0.0498883860535694,-0.000751220902155833,1.528824261312157,0.2320190332910305,0.004743061268209281,2.086917163303572,-0.0005311056541178349,-1.795142781554329e-05,3.498251967035027,-0.0005246446052981845,-4.626670575356767e-05,9.671580940007976,0.0,0.0,nan,0.14977358669638077,0.14358103143890444,0.15050544022874304,0.1541283177219202,0.1569399437307993,30,0.1497735785204327,0.14358101420149583,0.1505054282052623,0.15412979175897248,0.15693994635827835
corner_noise_mc,M0,34,M0_mc_0034,18,ok,0.1660258836219139,7345.823345307671,-2.0417691323436884,-0.027787242968453606,7346.791562964641,-2.049583679233365,-0.027889889553122053,2069.702716877686,-0.5138132701513314,-0.024819300912191984,1513.1953501600033,0.758896054989691,0.0501770539138961,-0.04884818314647271,0.0002889820049408534,-0.5881128959116194,0.22346613206649618,-0.0038098399563250285,-1.676305648334209,-0.0005057279214608898,7.426304841401843e-06,-1.4471876992838242,-0.00047049870441536075,7.879195129256093e-06,-1.6470650372344855,0.0,0.0,nan,0.1989730817966972,0.19274664495765992,0.20019375051276259,0.200502899063126,0.2017239413214668,30,0.19897308140879202,0.1927451755063515,0.20019375569207684,0.20050378532872143,0.2017239392374222
corner_noise_mc,M0,35,M0_mc_0035,18,ok,0.1724204559614192,7348.553872192297,0.688757752282072,0.009373576427369716,7349.599332605107,0.7581859612319022,0.010317081919482725,2069.96621004788,-0.2503200999572073,-0.012091493634210889,1513.251670796865,0.8152166918514467,0.053900888836605855,-0.0490849122485183,5.225290289526813e-05,-0.10634089845080313,0.232825098453945,0.005549126431123791,2.441580771488942,-0.00044985913276757524,6.329509353471637e-05,-12.334516659993396,-0.00047829535983876263,8.253970585421662e-08,-0.017254080076188467,0.0,0.0,nan,0.08532708041154818,0.07902350951202947,0.09016139267635537,0.09095969233222348,0.09279096156883497,30,0.08532708518063145,0.0790235115465947,0.09016111940460918,0.09095883586170515,0.09279099701668088
