row_type,dataset,frame_count,frame_ids,global_reprojection_rmse_px,status,fx,delta_fx,delta_fx_pct,fy,delta_fy,delta_fy_pct,cx,delta_cx,delta_cx_pct,cy,delta_cy,delta_cy_pct,k1,delta_k1,delta_k1_pct,k2,delta_k2,delta_k2_pct,p1,delta_p1,delta_p1_pct,p2,delta_p2,delta_p2_pct,k3,delta_k3,delta_k3_pct,frame_id,pnp_reprojection_rmse_px,corner_count,detection_method,validation_opened
per_frame_rmse,M1-core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027,0.1676129324232056,88,SB,False
per_frame_rmse,M1-core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028,0.18476171530145596,88,SB,False
per_frame_rmse,M1-core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,035,0.13096931569236428,88,SB,False
dataset_summary,M2,30,001;002;003;004;005;006;007;008;009;010;011;012;013;014;015;016;017;018;026;027;028;035;041;042;043;044;045;046;047;048,0.13588698684641706,ok,7350.235559371475,2.3704449314600424,0.03226032180152092,7351.251646377374,2.4104997334989093,0.032801086394414106,2073.9358651737457,3.719335025908549,0.17965922751292812,1511.007220192515,-1.4292339124986029,-0.09449877438615126,-0.049043736600009324,9.342855140424128e-05,-0.19013826116412325,0.22055717379946121,-0.006718798223359995,-2.9562290124911876,-0.000597982144908546,-8.482791860625442e-05,16.530686927692482,-0.0003689064687695513,0.00010947143077506556,-22.883881316272117,0.0,0.0,nan,,,,,
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,0.16447219663954687,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,0.15330860188723763,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,0.15071180622294145,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004,0.10298424949729743,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,0.09917525624842918,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,0.0938977309457561,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007,0.11450554845019437,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008,0.0960078657109763,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009,0.10899060149193013,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,0.12249169476003811,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,0.11906005515173956,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,012,0.09151337996584404,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,0.10883374938462007,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,014,0.09278428178482447,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,0.11480940665613716,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,016,0.13212198750487997,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,017,0.12625646944440075,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,018,0.12302213032124294,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,026,0.1656492719572214,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027,0.17123878774742912,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028,0.18192355568099702,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,035,0.13066120965369368,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041,0.21043946561621618,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,042,0.15283879795288946,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,043,0.18926810858569001,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,044,0.1682619010841331,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,045,0.11087205545367845,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,046,0.09695383007206136,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,047,0.1436324114170986,88,SB,False
per_frame_rmse,M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048,0.12833538706966707,88,SB,False
