frame_id,image,used_for_intrinsics,validation_opened,corner_count,detection_method,board_center_x_mm,board_center_y_mm,board_center_z_mm,plane_nx,plane_ny,plane_nz,plane_d_mm,board_tilt_deg,board_roll_deg,board_pitch_deg,apparent_width_px,apparent_height_px,apparent_bbox_area_fraction,image_center_u_px,image_center_v_px,image_center_u_norm,image_center_v_norm,corner_u_min_px,corner_u_max_px,corner_v_min_px,corner_v_max_px,corner_u_span_norm,corner_v_span_norm,corner_min_edge_distance_px,normalized_radius_min,normalized_radius_max,normalized_radius_median,image_center_radius_norm,formal_reprojection_rmse_px,solvepnp_reprojection_rmse_px,tilt_axis_azimuth_deg,tilt_direction_label,quality_status,quality_reason,source,laser_opened,nolaser_opened,depth_cluster
041,chess 041.tif,True,False,88,SB,-11.679912387335833,-33.75145638245111,653.0088563999122,0.07161914893844715,-0.4230701638685986,-0.9032620516492044,576.3953905792147,25.40978156812362,-25.09746671034464,4.533466214586666,1701.6597900390625,2107.9207916259766,0.29190788181129834,1935.5908924449575,1158.7585390264337,0.4725563702258197,0.3862528463421446,1028.2279052734375,2729.8876953125,143.22666931152344,2251.1474609375,0.4154442846775055,0.7026402638753255,143.22666931152344,0.007489346356420479,0.21663071830846406,0.11120291339090047,0.11701097290615974,nan,0.21096159145472992,169.76082163740716,-roll,PASS,,laser_plane_0815/fit/chess,False,False,near
042,chess 042.tif,True,False,88,SB,-24.706763364334066,-1.6182765915060884,649.9714159223829,0.08467112678158346,0.3451028108332739,-0.9347378510815268,610.203305877324,20.814165824354944,20.264016350002095,5.1758837713195565,1668.7984008789062,2197.9996032714844,0.2985040871640563,1787.6604281338778,1471.46931700273,0.4364405342123725,0.4904897723342433,910.9953002929688,2579.793701171875,344.4042053222656,2542.40380859375,0.4074214845895767,0.7326665344238281,344.4042053222656,0.009206592859321799,0.21812990461077367,0.11651044219350527,0.06426702203668001,nan,0.1539028273502487,14.328273866439226,+roll,PASS,,laser_plane_0815/fit/chess,False,False,near
043,chess 043.tif,True,False,88,SB,0.5674097028801199,-9.787516771280337,653.4280053929032,0.47382437962230733,-0.06188615626797598,-0.8784421215640285,573.1241190038514,28.544995260599368,-4.029823595540573,28.342054563710253,1560.56884765625,2358.117401123047,0.2994795373786413,2061.5531574596057,1405.1115036010742,0.5033088763329115,0.46837050120035806,1259.287109375,2819.85595703125,269.8171691894531,2627.9345703125,0.38099825382232666,0.7860391337076823,269.8171691894531,0.01901019016085823,0.20191954125912953,0.10803568775546579,0.03180210459864335,nan,0.18458933378334236,98.09237505440463,+pitch,PASS,,laser_plane_0815/fit/chess,False,False,near
044,chess 044.tif,True,False,88,SB,-40.6081558554624,-6.231216945444757,655.4389074018029,-0.35430432105410614,0.025559026987816785,-0.934780821488024,598.4633390487169,20.807236044479833,1.5662062918588127,-20.75790814149487,1500.6097412109375,2326.9010162353516,0.28416099705374337,1626.93092138117,1441.1128021587026,0.3971999319778247,0.4803709340529009,892.1944580078125,2392.80419921875,255.64195251464844,2582.54296875,0.36635980010032654,0.7756336720784506,255.64195251464844,0.014966162418066755,0.22231433300903156,0.12825621975391693,0.10465731802086002,nan,0.17651017673184677,-85.68514793437214,-pitch,PASS,,laser_plane_0815/fit/chess,False,False,near
045,chess 045.tif,True,False,88,SB,-36.394959301864155,10.379547929825236,681.9402930664058,0.043270067063754115,-0.20933364802780907,-0.976886444321789,669.925829096204,12.342725923015934,-12.09480409883209,2.5361932244403276,1555.4903564453125,2122.9039306640625,0.2687301913906085,1676.913345336914,1636.962624983354,0.40940267220139503,0.5456542083277847,900.4796142578125,2455.969970703125,598.8577880859375,2721.76171875,0.37975838780403137,0.7076346435546875,278.23828125,0.01670391079299774,0.22896017052825818,0.12088325903945459,0.10145039449053239,nan,0.1109636453606335,168.15708026372687,-roll,PASS,,laser_plane_0815/fit/chess,False,False,far
046,chess 046.tif,True,False,88,SB,-41.77133703860821,8.930297861239055,681.9685096392288,0.026418545664809612,0.1392574160036487,-0.9899037491256124,674.9431122482146,8.148614468506118,8.007691662870364,1.5287465594737375,1795.478759765625,2309.9967041015625,0.33752848448428996,1619.0247178511186,1599.7207187305796,0.39526970650662074,0.5332402395768598,703.7490234375,2499.227783203125,429.6160888671875,2739.61279296875,0.43834930658340454,0.7699989013671875,260.38720703125,0.011855187875102636,0.22104381332142584,0.12143475231228647,0.10987878731737259,nan,0.10291810625688178,10.808268383686881,+roll,PASS,,laser_plane_0815/fit/chess,False,False,far
047,chess 047.tif,True,False,88,SB,-37.06565410925048,2.173627946538403,676.7584514833371,0.34251906777724883,-0.0175072320030151,-0.9393477444677222,648.4452724511439,20.05769445181745,-1.0677349146745272,20.03362576164307,1519.9776611328125,2246.6634826660156,0.2779035079537101,1657.0520054210317,1536.684284210205,0.40455371226099407,0.512228094736735,882.0804443359375,2402.05810546875,434.5359802246094,2681.199462890625,0.37108829617500305,0.7488878275553386,318.800537109375,0.013083030072493023,0.22054577109796109,0.11911862038520997,0.09622640045251449,nan,0.1399240805920301,93.05081454693635,+pitch,PASS,,laser_plane_0815/fit/chess,False,False,far
048,chess 048.tif,True,False,88,SB,-8.98362176518718,17.52177217987756,679.7121302125121,-0.24090914646195197,-0.012032216946771897,-0.9704730851014466,657.6889171007848,13.957933128833757,-0.710333896896877,-13.94123472299739,1484.780517578125,2214.0225830078125,0.2675242184837237,1980.8863220214844,1702.2482591108842,0.48361482471227646,0.5674160863702947,1248.579833984375,2733.3603515625,606.1590576171875,2820.181640625,0.3624952435493469,0.7380075276692708,179.818359375,0.003785377101764183,0.20171901349032728,0.10993683853431507,0.06937869032128284,nan,0.13418271548571067,-92.91681261624998,-pitch,PASS,,laser_plane_0815/fit/chess,False,False,far
