scan_px,center_median_px,center_sigma_px,z_median_mm,z_sigma_mm,valid_fraction,z_valid_fraction,stable
96,2165.5212966948748,0.0018341254800728311,nan,0.0,1.0,0.0,False
97,2165.459746837616,0.0011599655647168256,nan,0.0,1.0,0.0,False
98,2165.449020475149,0.00017545733035085186,nan,0.0,1.0,0.0,False
99,2165.4241149425507,0.003307853258529007,nan,0.0,1.0,0.0,False
100,2165.4206311404705,0.0023554187758798237,nan,0.0,1.0,0.0,False
101,2165.4061288386583,0.0006772366352973008,nan,0.0,1.0,0.0,False
102,2165.38221912086,0.00040707533634247,nan,0.0,1.0,0.0,False
103,2165.3540318459272,0.004374863948855056,nan,0.0,1.0,0.0,False
104,2165.3211836069822,0.004287114210255375,nan,0.0,1.0,0.0,False
105,2165.258461341262,0.005871034924143283,nan,0.0,1.0,0.0,False
106,2165.157481878996,0.01685555731729504,nan,0.0,1.0,0.0,False
107,2165.075876493007,0.01771083804577055,nan,0.0,1.0,0.0,False
108,2165.0767962522805,0.00858886918201222,nan,0.0,1.0,0.0,False
109,2165.1474330723286,0.0033498315196458578,nan,0.0,1.0,0.0,False
110,2165.2371296063066,0.011278760079318436,nan,0.0,1.0,0.0,False
111,2165.3119459599257,0.011511842688295807,nan,0.0,1.0,0.0,False
112,2165.364634037018,0.006089165938611415,nan,0.0,1.0,0.0,False
113,2165.3894053548574,0.0018860503974382525,nan,0.0,1.0,0.0,False
114,2165.376658529043,0.008512778315381865,nan,0.0,1.0,0.0,False
115,2165.3305031210184,0.010035607172353233,nan,0.0,1.0,0.0,False
116,2165.2722251564264,0.004799914916087423,nan,0.0,1.0,0.0,False
117,2165.224598504603,0.003937495565145381,nan,0.0,1.0,0.0,False
118,2165.1932632774115,0.011605197957747438,nan,0.0,1.0,0.0,False
119,2165.1623170003295,0.014686248487727196,nan,0.0,1.0,0.0,False
120,2165.1288666054606,0.012980418014521527,nan,0.0,1.0,0.0,False
121,2165.093250051141,0.007312625730609903,nan,0.0,1.0,0.0,False
122,2165.056985568255,0.00038089687506114093,nan,0.0,1.0,0.0,False
123,2165.031231950037,0.00415916296362138,nan,0.0,1.0,0.0,False
124,2165.016980954446,0.005222127556490383,nan,0.0,1.0,0.0,False
125,2164.996750024555,0.005702997332445809,nan,0.0,1.0,0.0,False
126,2164.967929300852,0.007100138442575183,nan,0.0,1.0,0.0,False
127,2164.955985046923,0.005342734714771354,nan,0.0,1.0,0.0,False
128,2164.9957132644195,0.004838422935760426,nan,0.0,1.0,0.0,False
129,2165.076629154384,0.016923308376276303,nan,0.0,1.0,0.0,False
130,2165.1430070847273,0.020275837294226856,nan,0.0,1.0,0.0,False
131,2165.1552371382713,0.011128496027664971,nan,0.0,1.0,0.0,False
132,2165.110347378999,0.00264922972520533,nan,0.0,1.0,0.0,False
133,2165.046621536836,0.011816646062548562,nan,0.0,1.0,0.0,False
134,2164.9828833879437,0.015922963134310106,nan,0.0,1.0,0.0,False
135,2164.911813121289,0.01504626159935119,nan,0.0,1.0,0.0,False
