frame_id,is_frame027,subset,solver,subset_point_count,status,valid_lambda_count,normal_angle_diff_deg,plane_distance_diff_mm,abs_plane_distance_diff_mm,subset_reprojection_rmse_px,subset_depth_min_mm,lambda_delta_bias_mm,lambda_delta_rmse_mm,lambda_delta_p95_abs_mm,lambda_delta_max_abs_mm
006,False,left_half,iterative_lm,48,ok,900,0.011679798623086162,-0.013470297449998725,0.013470297449998725,0.0791263816320015,697.8184108336566,-0.016564256863148455,0.01811507655300413,0.028210260519159647,0.0292741745827243
006,False,right_half,iterative_lm,48,ok,900,0.051030593967323706,-0.000647521194082401,0.000647521194082401,0.09662071027855418,702.1107524055977,-0.0037973019680060185,0.03568171582885651,0.059440072575966944,0.06604612794774312
006,False,top_half,iterative_lm,44,ok,900,0.05573679513242813,-0.027719340703470152,0.027719340703470152,0.08957734269366686,698.9070213592595,-0.035615332422795264,0.052141426422724124,0.09607418355491859,0.10159294719335321
006,False,bottom_half,iterative_lm,55,ok,900,0.04059279621204788,-0.030841727963093035,0.030841727963093035,0.09669078926514663,697.836838772824,-0.027269607935459135,0.039335139009077084,0.07171044613265849,0.07698302037749727
006,False,central_subset,iterative_lm,35,ok,900,0.02251806572209374,-0.013926232471476396,0.013926232471476396,0.0772233334286483,700.0271951494285,-0.01254171355244782,0.020078460771664277,0.03742601334301412,0.039695370931781326
007,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.11620290816413645,702.0158073400399,0.0,0.0,0.0,0.0
007,False,left_half,iterative_lm,48,ok,900,0.020273219116897265,-0.04810722879108198,0.04810722879108198,0.09064751127939544,701.9603991613736,-0.027160444492879302,0.030160412902942788,0.04767853094111842,0.05114559438129618
007,False,right_half,iterative_lm,48,ok,900,0.01942278027234805,0.06553438215325968,0.06553438215325968,0.12390360287925785,706.5231260588407,0.04498629382162802,0.04642452466747287,0.0629221082996537,0.06595279361431494
007,False,top_half,iterative_lm,44,ok,900,0.07279826996542915,-0.09088391517127548,0.09088391517127548,0.09193384981975422,702.5938446177397,-0.02586725083053112,0.05596689616379123,0.10355236600374268,0.11667949262789534
007,False,bottom_half,iterative_lm,55,ok,900,0.0782238856916981,-0.03688079817095513,0.03688079817095513,0.09650961628306205,702.0075924609187,-0.09891817911339078,0.1120929873486281,0.18129715141045608,0.19079811620667897
007,False,central_subset,iterative_lm,35,ok,900,0.0022572023354432776,0.005147539733911799,0.005147539733911799,0.10096803049063523,704.0985723708657,0.0061914035972289285,0.0063274263626546335,0.008229975739885731,0.008465189834168996
008,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.09554045144952464,695.7888071265969,0.0,0.0,0.0,0.0
008,False,left_half,iterative_lm,48,ok,900,0.010555386642233664,0.00946276239517374,0.00946276239517374,0.07575805434148064,695.8080061997488,0.008961207724136102,0.01109846358324648,0.02021181312824183,0.021260288574239894
008,False,right_half,iterative_lm,48,ok,900,0.040692729168625895,0.09181706822823799,0.09181706822823799,0.0907514143193307,703.2618978968464,0.07343611634943285,0.07985590179202676,0.1204090840495553,0.1311078938231276
008,False,top_half,iterative_lm,44,ok,900,0.06617819029549248,-0.06170600357972944,0.06170600357972944,0.07867165984528474,695.8127274766136,-0.08437830954889262,0.08974142249610137,0.13019045884885827,0.14064443855352238
008,False,bottom_half,iterative_lm,55,ok,900,0.06134796863598564,-0.06923504691428661,0.06923504691428661,0.07966084791138549,697.4434614254866,-0.04076691372063199,0.04735500049226425,0.08212482154632994,0.08604547485299463
008,False,central_subset,iterative_lm,35,ok,900,0.03501752607356973,-0.011731835763498566,0.011731835763498566,0.08067043746928182,699.3672666311943,-0.032051995407566286,0.033747177437026904,0.04790324301546889,0.05152724731453873
009,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.10973019581690426,695.892540237952,0.0,0.0,0.0,0.0
009,False,left_half,iterative_lm,48,ok,900,0.016793616239528582,-0.00990224580539234,0.00990224580539234,0.07940201854148683,700.7762651039864,-0.007628360415313359,0.013469308587112662,0.02446456134813957,0.025971285275204536
009,False,right_half,iterative_lm,48,ok,900,0.006901397510618592,-0.02205107108170523,0.02205107108170523,0.12973147204321797,695.878929651225,-0.02656510665996974,0.026637251665359168,0.029540929792830184,0.029805486263626335
009,False,top_half,iterative_lm,44,ok,900,0.026331919745510503,-0.008884283428074014,0.008884283428074014,0.10628758695623147,699.4829212291127,-0.017238055515116583,0.02526005994540795,0.045252686714064794,0.047755547169799684
009,False,bottom_half,iterative_lm,55,ok,900,0.021794433013743335,-0.014308302344261392,0.014308302344261392,0.10614489685501753,695.9054815351568,-0.00988655443091779,0.018705411524303793,0.034458512153941,0.03668260925098821
009,False,central_subset,iterative_lm,35,ok,900,0.027228432019131964,-0.0012713154383163783,0.0012713154383163783,0.10684881824326803,699.68670046367,-0.010089448479896849,0.01778870904765029,0.03278558892259298,0.034837344807783666
010,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.11900903660715031,666.9378095345887,0.0,0.0,0.0,0.0
010,False,left_half,iterative_lm,48,ok,900,0.008204165662587314,0.004192654985899935,0.004192654985899935,0.11404858112007259,666.9400854461423,0.006922868207303736,0.00892841357723453,0.015790109055842546,0.016861995771478178
010,False,right_half,iterative_lm,48,ok,900,0.007475170881909061,0.054244814176740874,0.054244814176740874,0.10660659942103928,679.7817687325476,0.042527364915704566,0.04269275932898553,0.04833604507797418,0.04901845103654523
010,False,top_half,iterative_lm,44,ok,900,0.0904093509645921,0.009467527348078875,0.009467527348078875,0.09682585658485744,666.9930868864507,-0.05239771764607465,0.08253813077280642,0.15267489338320386,0.16479036953694504
010,False,bottom_half,iterative_lm,55,ok,900,0.05972263802646945,-0.1500094999578323,0.1500094999578323,0.09530331944338315,667.4423346621431,-0.08078951003078841,0.09015447531619394,0.1426583412088348,0.1499169835669818
010,False,central_subset,iterative_lm,35,ok,900,0.00823656212705347,-0.03379006618945368,0.03379006618945368,0.09899590067699092,672.2316455400218,-0.019717886021734455,0.01996018952061102,0.024517976606784942,0.025082620569719438
011,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.11763441654918086,660.79831392346,0.0,0.0,0.0,0.0
011,False,left_half,iterative_lm,48,ok,900,0.02915543648073195,-0.12146504927352453,0.12146504927352453,0.11164857443243696,663.8070728468297,-0.07005280004199271,0.07196433881314987,0.0956072331808798,0.09824716194782468
011,False,right_half,iterative_lm,48,ok,900,0.012493209052255245,0.05863736944172615,0.05863736944172615,0.11269797252675103,660.8441346779373,0.036025065249043565,0.036860328917637894,0.04813304585565561,0.04938756468516203
011,False,top_half,iterative_lm,44,ok,900,0.04005729062553975,-0.14495391586922324,0.14495391586922324,0.1071851148178321,677.9242331478249,-0.06820672933134234,0.07285936132492968,0.10795845758504469,0.11207225481325622
011,False,bottom_half,iterative_lm,55,ok,900,0.03565319029767246,0.07225967989506898,0.07225967989506898,0.11861041626635081,660.8596391348191,0.004168777909058766,0.023525625788419612,0.04013036690938634,0.04383187823827939
011,False,central_subset,iterative_lm,35,ok,900,0.02673986621922484,-0.0455970375111292,0.0455970375111292,0.10887772897223637,670.6321772215488,-0.018641836524193926,0.021446228029265994,0.03511422469843523,0.03682942589716731
012,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.08831906971658644,696.1789841371753,0.0,0.0,0.0,0.0
012,False,left_half,iterative_lm,48,ok,900,0.019784617870142147,-0.03846715166355352,0.03846715166355352,0.08230100603800677,700.5857544123147,-0.026894221119801817,0.027034112974018656,0.03100890840523789,0.03136435269470894
012,False,right_half,iterative_lm,48,ok,900,0.024524620444855854,-0.005038630802914668,0.005038630802914668,0.09223734910250603,696.1651774483212,-0.009054104126057231,0.018063259716957124,0.03260215648121516,0.03465982494947184
012,False,top_half,iterative_lm,44,ok,900,0.05121050836334116,-0.0396675519210703,0.0396675519210703,0.08136901845560694,696.1941108807466,-0.044237377870787464,0.058122285645394754,0.10263603032380501,0.10779273257526256
012,False,bottom_half,iterative_lm,55,ok,900,0.02777597499074029,-0.01397937211675071,0.01397937211675071,0.09057125856228367,700.0598931106152,-0.013252972163663673,0.023982306646406697,0.04335470508104322,0.045983075919366456
012,False,central_subset,iterative_lm,35,ok,900,0.05282832822059291,-0.015589428393695925,0.015589428393695925,0.07956277708202071,699.2886070618794,-0.0368048365874261,0.04957297761361576,0.08827119613456488,0.09278437084481084
013,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.10716464123154426,708.2523022749037,0.0,0.0,0.0,0.0
013,False,left_half,iterative_lm,48,ok,900,0.021939217438441058,-0.018195471435888066,0.018195471435888066,0.09318138092255718,708.2621691325221,-0.012335065101752005,0.02223334645680417,0.04033608662339816,0.04271335600913062
013,False,right_half,iterative_lm,48,ok,900,0.02414653344268731,0.04277258341699053,0.04277258341699053,0.104255210431846,709.139517728968,0.05210307982468066,0.05491697420428342,0.07881323798833363,0.08508495942282934
013,False,top_half,iterative_lm,44,ok,900,0.08190553096392082,-0.02827731248271448,0.02827731248271448,0.09919138750006053,708.3146643724839,-0.07909617362086566,0.08206497355090953,0.11237284217555156,0.11523983123447579
013,False,bottom_half,iterative_lm,55,ok,900,0.03443810928926882,-0.07270212418802657,0.07270212418802657,0.094928857914397,710.909781798346,-0.05071684866019824,0.050736741633218216,0.05285052566513286,0.053293378263902014
013,False,central_subset,iterative_lm,35,ok,900,0.014997743469463726,-0.018898491004961215,0.018898491004961215,0.10282378637329048,709.4649265258739,-0.011984746093131788,0.016382279425207487,0.029145567516115987,0.03314149354741858
014,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.0958597242250322,704.8381016351597,0.0,0.0,0.0,0.0
014,False,left_half,iterative_lm,48,ok,900,0.03005579869420498,-0.0368919968479986,0.0368919968479986,0.09501208769999304,704.8538667609397,-0.07163224235143982,0.07359043419030445,0.09796217678771768,0.10027877222876214
014,False,right_half,iterative_lm,48,ok,900,0.02371562422614742,-0.0024287188809921645,0.0024287188809921645,0.08533414222499178,709.4335794821008,-0.004826668556533301,0.009537543463254028,0.017162687871990556,0.018268182739120675
014,False,top_half,iterative_lm,44,ok,900,0.02770321036446639,-0.04279872583765609,0.04279872583765609,0.08320369139445012,705.3473149007098,-0.021901423490751817,0.02934394368618759,0.051136724823078336,0.05374979162559157
014,False,bottom_half,iterative_lm,55,ok,900,0.03213604645435141,4.196881866391777e-05,4.196881866391777e-05,0.09327593666652373,704.8765027729199,-0.036561525943845305,0.042654466695395944,0.07085922351475346,0.07387279309830319
014,False,central_subset,iterative_lm,35,ok,900,0.023516739006996037,-0.03766013966742321,0.03766013966742321,0.0870077046111875,706.8825060324888,-0.010603571018978073,0.019015820703310943,0.03421421765708601,0.03636344257961355
015,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.11069834610060661,642.7283456008586,0.0,0.0,0.0,0.0
015,False,left_half,iterative_lm,48,ok,900,0.03197165266518624,-0.14229972329314933,0.14229972329314933,0.09051855007008461,642.6210909011365,-0.05757875752415013,0.0622727657308274,0.09135802796407119,0.09377562247198057
015,False,right_half,iterative_lm,48,ok,900,0.026662421573171734,0.1532855708076113,0.1532855708076113,0.11836115348345728,664.227113654014,0.0666356916862992,0.0685961450387496,0.08980752158208247,0.09149408867244802
015,False,top_half,iterative_lm,44,ok,900,0.05506884560153613,-0.23261865905226387,0.23261865905226387,0.08891253209049242,652.357828083643,-0.07683854904577035,0.08698724029019413,0.13490419468336085,0.1390711275009835
015,False,bottom_half,iterative_lm,55,ok,900,0.05682268676906951,0.08981611703427461,0.08981611703427461,0.08747135733755716,642.7554610179498,-0.02262472154179136,0.04750071654409719,0.08717688486495367,0.10108211004023815
015,False,central_subset,iterative_lm,35,ok,900,0.021468449018713334,-0.06702347861710223,0.06702347861710223,0.08041884696353532,656.127772727981,-0.010953325635784317,0.01956332372027819,0.03404204568622049,0.03569416043080764
016,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.12452317961002471,634.6628658336283,0.0,0.0,0.0,0.0
016,False,left_half,iterative_lm,48,ok,900,0.022904520129138385,-0.000991258885960633,0.000991258885960633,0.10851935271409806,634.6974848383452,0.0031738591482340125,0.003231522784234012,0.004123311220047298,0.0042005344957942725
016,False,right_half,iterative_lm,48,ok,900,0.008659658342401023,-0.024978167639915227,0.024978167639915227,0.14120594720572308,665.0710366503164,-0.020872141575898822,0.02091016600679935,0.02268802618278869,0.022801972107004076
016,False,top_half,iterative_lm,44,ok,900,0.06022933646980087,0.0007536788244806303,0.0007536788244806303,0.10117573389225652,634.7250748704296,-0.050098516386097525,0.0533615343390213,0.08041144484017194,0.08311825366217818
016,False,bottom_half,iterative_lm,55,ok,900,0.04068480624069759,-0.10329520773916556,0.10329520773916556,0.0914470740978081,637.3985091549442,-0.04461254225932445,0.04837877675895623,0.07201686907332601,0.0738491529057228
016,False,central_subset,iterative_lm,35,ok,900,0.01002579268966768,0.007715518075315231,0.007715518075315231,0.09748962186377735,647.785806217689,-0.01325696505821169,0.014964184217074503,0.02468694646412359,0.025685886988412676
017,False,full,full_iterative_lm,88,ok,890,0.0,0.0,0.0,0.11832308699666845,645.2228049897046,0.0,0.0,0.0,0.0
017,False,left_half,iterative_lm,48,ok,890,0.00909302715764447,-0.06500451223075743,0.06500451223075743,0.11760329374443727,650.8261732526521,-0.04177000904821457,0.04202204065084657,0.048105405738971284,0.04852691033272549
017,False,right_half,iterative_lm,48,ok,890,0.010634379626204137,-0.023303783403775924,0.023303783403775924,0.09063121583041155,645.2124223316093,0.008473016440416231,0.010790211962701517,0.018643665730417067,0.021485275394752534
017,False,top_half,iterative_lm,44,ok,890,0.05415250579457221,0.19591916985325497,0.19591916985325497,0.09881387365101293,645.2638962514164,-0.008325428829994819,0.04067759521087342,0.06892846025404537,0.08583874675650804
017,False,bottom_half,iterative_lm,55,ok,890,0.024492990814818975,-0.13781885524804238,0.13781885524804238,0.10349119780295218,662.481691850084,-0.048816934114954545,0.051662203135621816,0.07220694787143316,0.07375422728682679
017,False,central_subset,iterative_lm,35,ok,890,0.015159918265104239,-0.03254263904136678,0.03254263904136678,0.07971741832727315,653.246064525735,-0.005012787089692486,0.006917557465334823,0.011625166439569056,0.012057003404947864
018,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.12157909084589343,703.0475513143091,0.0,0.0,0.0,0.0
018,False,left_half,iterative_lm,48,ok,900,0.042031887376403135,0.11677529005874021,0.11677529005874021,0.12362896049447904,703.0986782360235,0.1069123247943508,0.1131207286222925,0.16355827058323483,0.17683974671115266
018,False,right_half,iterative_lm,48,ok,900,0.014737948692393898,0.021099546589539386,0.021099546589539386,0.12070098299516359,706.1812809567707,0.017790035686731598,0.02210123599931649,0.03793837943613312,0.0404866678666167
018,False,top_half,iterative_lm,44,ok,900,0.031283672953932466,-0.083467759387986,0.083467759387986,0.1343364519843127,706.4552161571702,-0.06639341464535152,0.06735512944441423,0.08374968564905316,0.08779821209407146
018,False,bottom_half,iterative_lm,55,ok,900,0.024398937979337013,0.031655208202550966,0.031655208202550966,0.11172000191215586,703.08496083328,0.017721713233285957,0.01853918709898648,0.026058985216121756,0.027105827976697583
018,False,central_subset,iterative_lm,35,ok,900,0.032432864342156295,-0.06350689963267087,0.06350689963267087,0.12029417183094208,705.9361794943463,-0.05130894502886766,0.05674859566846272,0.08854315832929273,0.09324821510028869
025,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.15619495732179384,618.9627011197028,0.0,0.0,0.0,0.0
025,False,left_half,iterative_lm,48,ok,900,0.006116877602467829,-0.029410952411922153,0.029410952411922153,0.15848962596534277,655.5330101482429,-0.01847021723602552,0.018677955021961613,0.02229634369798532,0.02318438112718013
025,False,right_half,iterative_lm,48,ok,900,0.007849667109684474,-0.0086042279646108,0.0086042279646108,0.15564909675096036,618.9745548408958,0.019303563085295915,0.020584873929143942,0.030565298647695725,0.03373861262821265
025,False,top_half,iterative_lm,44,ok,900,0.0714238700010621,-0.10097084432436532,0.10097084432436532,0.124309486594546,618.9443633319397,-0.08477107405762846,0.08477879112494427,0.08659363923154614,0.08711730785864802
025,False,bottom_half,iterative_lm,55,ok,900,0.04364965223007807,-0.0880583168850535,0.0880583168850535,0.1268743027926945,621.5678844729237,-0.05714544185596904,0.05788641233420191,0.06987921099216123,0.07276941875136345
025,False,central_subset,iterative_lm,35,ok,900,0.014190390123790962,0.05847809948033955,0.05847809948033955,0.1196200385013378,634.5195637293695,0.008282519777660077,0.015347272786153159,0.026149053673753985,0.030424226852687752
026,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.16533904087018206,618.8874200452165,0.0,0.0,0.0,0.0
026,False,left_half,iterative_lm,48,ok,900,0.015879320007996717,-0.05450315850055176,0.05450315850055176,0.15814793433759938,647.1881213632986,-0.057433606789769935,0.057503877573640456,0.06197446204901667,0.062306573232149276
026,False,right_half,iterative_lm,48,ok,900,0.021349519198722234,-0.04446925423474113,0.04446925423474113,0.16405176453410458,618.8719893827547,0.030049397248863997,0.039845922136944524,0.07308819749857776,0.07647119585578821
026,False,top_half,iterative_lm,44,ok,900,0.04903386297125673,-0.21309548381987042,0.21309548381987042,0.14282470472798392,628.5885257310376,-0.09166104460997417,0.10082944635005629,0.15403182015687095,0.15790214348544396
026,False,bottom_half,iterative_lm,55,ok,900,0.03207651060119803,0.056131371929609486,0.056131371929609486,0.143996440418953,618.9305023222067,-0.001968276711221506,0.021611606392418162,0.03733026970812148,0.04010243794482449
026,False,central_subset,iterative_lm,35,ok,900,0.011802555233957249,0.010716685152033278,0.010716685152033278,0.13537331347818019,635.1200645131495,-0.017396926349111556,0.019641054542874993,0.03242266529466633,0.03360986629013496
027,True,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.17413744869654185,624.2437071400437,0.0,0.0,0.0,0.0
027,True,left_half,iterative_lm,48,ok,900,0.038836471238754326,-0.1431799253656436,0.1431799253656436,0.13714113709467463,624.1968565883732,-0.11981119615090746,0.1198185979683181,0.12171479384940084,0.12189224398514398
027,True,right_half,iterative_lm,48,ok,900,0.02814274174038713,-0.09702464888152917,0.09702464888152917,0.1274914370705167,628.6699121244835,-0.034155057264893006,0.035832387364775564,0.05032690456101818,0.05223961652586695
027,True,top_half,iterative_lm,44,ok,900,0.06367919720690152,0.26599028168550376,0.26599028168550376,0.16335777331789605,624.3009609476375,-0.03360147445919753,0.06166522015605025,0.1127799871498098,0.11944716017080736
027,True,bottom_half,iterative_lm,55,ok,900,0.02958529955404403,-0.16947142047740726,0.16947142047740726,0.1546892896549682,650.9696998803016,-0.03484727382943472,0.04151781831284774,0.06862495142579518,0.07261789425638199
027,True,central_subset,iterative_lm,35,ok,900,0.004534554518299305,0.009899810904698825,0.009899810904698825,0.09924410035854389,634.967058860997,0.0034915854409675578,0.0036162591507484213,0.004903275954347919,0.005067903285748798
028,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.18364022678947783,637.911640383292,0.0,0.0,0.0,0.0
028,False,left_half,iterative_lm,48,ok,900,0.008849044865406887,-0.05723022047220638,0.05723022047220638,0.17269269994824699,637.8876901709557,-0.020552547886412007,0.020552699666553348,0.02068935206129936,0.02070572383331637
028,False,right_half,iterative_lm,48,ok,900,0.007006459243326756,-0.035800321734541285,0.035800321734541285,0.150108287077751,638.5731871293849,-0.025547744519028585,0.026493964419346764,0.03649129672639333,0.03800552882159991
028,False,top_half,iterative_lm,44,ok,900,0.07209665384880398,-0.49428538488155027,0.49428538488155027,0.13513930304644958,666.6257760220693,-0.19947039076560083,0.19965763295646138,0.21308518774204685,0.21498815264237692
028,False,bottom_half,iterative_lm,55,ok,900,0.05427556863865119,0.297952777559658,0.297952777559658,0.1146479546236394,637.9861502741718,0.06952362652957024,0.06965705753269345,0.07633780453256804,0.07731893699531156
028,False,central_subset,iterative_lm,35,ok,900,0.01729486932075785,-0.09643473930168511,0.09643473930168511,0.11670434073532007,652.5345467183903,-0.05335067283668334,0.055353312276333486,0.07602055405884585,0.07799347643458532
029,False,full,full_iterative_lm,88,ok,900,0.0,0.0,0.0,0.10516999125379041,663.8626612922118,0.0,0.0,0.0,0.0
029,False,left_half,iterative_lm,48,ok,900,0.031195272371271305,-0.019018200899040494,0.019018200899040494,0.08809278993393346,663.895966101025,-0.038402490731369,0.04549060767530627,0.07634078845406975,0.08134660457130849
029,False,right_half,iterative_lm,48,ok,900,0.03569807856067355,0.0388502177090686,0.0388502177090686,0.11549993918461494,666.3560123161062,0.04416166695395355,0.046276574163862896,0.06560376785108132,0.06755607952914033
029,False,top_half,iterative_lm,44,ok,900,0.04504367201673895,-0.012144738246206543,0.012144738246206543,0.11367656439347935,663.9218730891015,-0.03780389244985208,0.044459187171178284,0.07423858903541714,0.07905183831303475
029,False,bottom_half,iterative_lm,55,ok,900,0.02765854318959837,-0.033086727072713984,0.033086727072713984,0.09672848013826602,666.5704391165079,-0.017949078493699443,0.021457872542919115,0.03608147894200329,0.03770771666142991
029,False,central_subset,iterative_lm,35,ok,900,0.008010085745880096,-0.01965554104651801,0.01965554104651801,0.10199018612588101,665.7672880648265,-0.022475925760133273,0.022476967119746567,0.0228248583115942,0.022860093008489457
