frame_id,is_frame027,corner_index,board_x_mm,board_y_mm,observed_u_px,observed_v_px,projected_u_px,projected_v_px,du_px,dv_px,residual_norm_px,board_x_normalized,board_y_normalized,board_radial_normalized,left_right,top_bottom
001,False,58,60.0,100.0,2166.96142578125,1465.5240478515625,2166.9046755005493,1465.6439050249276,-0.05675028070072585,0.11985717336506241,0.13261348485985053,-0.4,0.42857142857142855,0.40961596025952024,left,bottom
001,False,59,80.0,100.0,1950.6107177734375,1464.18701171875,1950.571834921475,1464.3429503561563,-0.03888285196239849,0.15593863740627967,0.16071320671574243,-0.2,0.42857142857142855,0.295378269592824,left,bottom
001,False,60,100.0,100.0,1733.7479248046875,1462.948486328125,1733.665441485958,1463.036022907279,-0.0824833187296008,0.08753657915394797,0.12027531150915516,0.0,0.42857142857142855,0.24576957615571215,center,bottom
001,False,61,120.0,100.0,1516.260009765625,1461.791748046875,1516.2360850360794,1461.7231982491721,-0.02392472954556979,-0.06854979770287173,0.07260487207435393,0.2,0.42857142857142855,0.295378269592824,right,bottom
001,False,62,140.0,100.0,1298.2625732421875,1460.399658203125,1298.328120959778,1460.4043119909559,0.06554771759056166,0.004653787830875444,0.06571271583572566,0.4,0.42857142857142855,0.40961596025952024,right,bottom
001,False,63,160.0,100.0,1079.8946533203125,1458.9630126953125,1079.9748716566662,1459.078925489958,0.08021833635370967,0.11591279464551008,0.14096367422101727,0.6,0.42857142857142855,0.5495574790854838,right,bottom
001,False,64,180.0,100.0,861.0447387695312,1457.62353515625,861.1936352123857,1457.7462902921468,0.14889644285449322,0.12275513589679576,0.19297402437572306,0.8,0.42857142857142855,0.6999520597198355,right,bottom
001,False,65,200.0,100.0,641.9696655273438,1456.4046630859375,641.9804957852075,1456.4053112678816,0.010830257863744919,0.000648181944143289,0.010849637101208594,1.0,0.42857142857142855,0.8553032352102229,right,bottom
001,False,66,0.0,120.0,2800.10107421875,1276.829345703125,2800.043311964314,1276.5381471139385,-0.05776225443605654,-0.2911985891864788,0.2968721886296043,-1.0,0.7142857142857143,0.9159291318091396,left,bottom
001,False,67,20.0,120.0,2588.35302734375,1274.92041015625,2588.2970332494324,1274.9680527858552,-0.0559940943176116,0.04764262960520682,0.0735197847803468,-0.8,0.7142857142857143,0.7728618480955124,left,bottom
001,False,68,40.0,120.0,2375.93896484375,1273.2220458984375,2375.8535054726344,1273.4033816605906,-0.08545937111557578,0.1813357621531395,0.2004643677742498,-0.6,0.7142857142857143,0.6398405841726221,left,bottom
001,False,69,60.0,120.0,2162.875244140625,1271.8321533203125,2162.753443251826,1271.8462969440034,-0.1218008887990436,0.0141436236908703,0.12261932393936094,-0.4,0.7142857142857143,0.5245643766354129,left,bottom
001,False,70,80.0,120.0,1949.0203857421875,1270.2022705078125,1949.0441286543557,1270.29810418227,0.02374291216824531,0.09583367445748081,0.09873104394389548,-0.2,0.7142857142857143,0.4411698907260348,left,bottom
001,False,71,100.0,120.0,1734.8353271484375,1268.8319091796875,1734.7754063503903,1268.759197711751,-0.05992079804718742,-0.07271146793641492,0.09422027174700844,0.0,0.7142857142857143,0.40961596025952024,center,bottom
001,False,72,120.0,120.0,1519.9393310546875,1267.2115478515625,1519.995514065336,1267.2290054215905,0.05618301064851039,0.01745757002800019,0.0588327921895023,0.2,0.7142857142857143,0.4411698907260348,right,bottom
001,False,73,140.0,120.0,1304.7132568359375,1265.83251953125,1304.7467436506345,1265.7059317858702,0.03348681469697112,-0.1265877453797657,0.13094206367276207,0.4,0.7142857142857143,0.5245643766354129,right,bottom
001,False,74,160.0,120.0,1088.87060546875,1264.330810546875,1089.0609279742653,1264.1872991211048,0.19032250551526886,-0.14351142577015708,0.23836565489221145,0.6,0.7142857142857143,0.6398405841726221,right,bottom
001,False,75,180.0,120.0,872.84716796875,1262.663330078125,872.954748711416,1262.6692870238128,0.1075807426659594,0.0059569456877852645,0.1077455400213234,0.8,0.7142857142857143,0.7728618480955124,right,bottom
001,False,76,200.0,120.0,656.3600463867188,1261.3087158203125,656.4248599920002,1261.1468699418247,0.06481360528141522,-0.1618458784878385,0.17434130839555861,1.0,0.7142857142857143,0.9159291318091396,right,bottom
001,False,77,0.0,140.0,2788.498046875,1088.415771484375,2788.3663205966986,1088.1905038046455,-0.13172627830135752,-0.22526767972954076,0.26095467025109487,-1.0,1.0,1.0,left,bottom
001,False,78,20.0,140.0,2579.3515625,1086.417724609375,2579.1380653186375,1086.3486287178953,-0.21349718136252704,-0.06909589147971928,0.22439984106304733,-0.8,1.0,0.8708554769564043,left,bottom
001,False,79,40.0,140.0,2369.31396484375,1084.46435546875,2369.233578534846,1084.5235144723863,-0.0803863089040533,0.05915900363629589,0.09980854858406242,-0.6,1.0,0.7552945112058728,left,bottom
001,False,80,60.0,140.0,2158.72607421875,1082.7437744140625,2158.691408799602,1082.7186634165726,-0.03466541914804111,-0.025110997489946385,0.04280483009719194,-0.4,1.0,0.6604858898858135,left,bottom
001,False,81,80.0,140.0,1947.622802734375,1080.9619140625,1947.556203456472,1080.9360889607142,-0.06659927790292386,-0.025825101785812876,0.07143108356617921,-0.2,1.0,0.5964098406184939,left,bottom
001,False,82,100.0,140.0,1735.96044921875,1079.1761474609375,1735.8749333969638,1079.176242444285,-0.08551582178620265,9.498334748059278e-05,0.08551587453570168,0.0,1.0,0.5734623443633283,center,bottom
001,False,83,120.0,140.0,1523.6993408203125,1077.416259765625,1523.6929645176501,1077.4379378880035,-0.0063763026623746555,0.021678122378489206,0.022596420634670454,0.2,1.0,0.5964098406184939,right,bottom
001,False,84,140.0,140.0,1311.05126953125,1075.8209228515625,1311.0499715723936,1075.718274578931,-0.0012979588564121514,-0.10264827263154075,0.10265647846790799,0.4,1.0,0.6604858898858135,right,bottom
001,False,85,160.0,140.0,1097.7254638671875,1074.1478271484375,1097.9756900091286,1074.0125574358829,0.2502261419410843,-0.1352697125546456,0.28444861969314617,0.6,1.0,0.7552945112058728,right,bottom
001,False,86,180.0,140.0,884.4205322265625,1072.46533203125,884.4855012709324,1072.3142151011866,0.06496904436994555,-0.151116930063381,0.16449104315471022,0.8,1.0,0.8708554769564043,right,bottom
001,False,87,200.0,140.0,670.5701904296875,1070.882080078125,670.5758469287387,1070.6147157035864,0.005656499051156061,-0.2673643745386016,0.26742420375488335,1.0,1.0,1.0,right,bottom
002,False,0,0.0,0.0,2507.5341796875,2605.367919921875,2507.850954204459,2605.2898167504945,0.316774516958958,-0.0781031713804623,0.3262609384745085,-1.0,-1.0,1.0,left,top
002,False,1,20.0,0.0,2314.859375,2603.64306640625,2315.0536164930945,2603.5701258581885,0.19424149309452332,-0.07294054806152417,0.20748513486779063,-0.8,-1.0,0.8708554769564043,left,top
002,False,2,40.0,0.0,2118.06201171875,2601.72509765625,2118.1683781529414,2601.7506031042412,0.10636643419138636,0.025505447991235997,0.10938165385394467,-0.6,-1.0,0.7552945112058728,left,top
002,False,3,60.0,0.0,1917.0546875,2599.84375,1917.0970214355668,2599.823855334055,0.042333935566830405,-0.019894665944775625,0.046775632904652004,-0.4,-1.0,0.6604858898858135,left,top
002,False,4,80.0,0.0,1711.7103271484375,2597.721435546875,1711.7407564711664,2597.785327812522,0.030429322728878105,0.063892265647155,0.07076839189401467,-0.2,-1.0,0.5964098406184939,left,top
002,False,5,100.0,0.0,1501.8743896484375,2595.568603515625,1501.997115797109,2595.633971623656,0.12272614867151788,0.06536810803117987,0.13904926146988164,0.0,-1.0,0.5734623443633283,center,top
002,False,6,120.0,0.0,1287.686767578125,2593.25244140625,1287.7557577660305,2593.3730201188578,0.06899018790545597,0.12057871260776665,0.13892037993533024,0.2,-1.0,0.5964098406184939,right,top
002,False,7,140.0,0.0,1068.8822021484375,2590.9140625,1068.892915073488,2591.010890899724,0.010712925050484046,0.0968283997240178,0.09741922683049511,0.4,-1.0,0.6604858898858135,right,top
002,False,8,160.0,0.0,845.1246948242188,2588.550537109375,845.2641678986361,2588.5622323186167,0.13947307441731027,0.01169520924167955,0.139962553587105,0.6,-1.0,0.7552945112058728,right,top
002,False,9,180.0,0.0,616.681640625,2585.96044921875,616.6951525482261,2586.0491363685032,0.013511923226133149,0.0886871497532411,0.08971054899298482,0.8,-1.0,0.8708554769564043,right,top
002,False,10,200.0,0.0,382.9017639160156,2583.295166015625,382.9697335337671,2583.5025431770882,0.06796961775148702,0.20737716146322782,0.21823188592373233,1.0,-1.0,1.0,right,top
002,False,11,0.0,20.0,2520.863037109375,2396.032470703125,2521.0270128736042,2396.026881697419,0.1639757642292352,-0.0055890057060423715,0.1640709853671389,-1.0,-0.7142857142857143,0.9159291318091396,left,top
002,False,12,20.0,20.0,2328.23046875,2392.213134765625,2328.3656069416324,2392.126422360262,0.1351381916324499,-0.08671240536295954,0.16056578739419852,-0.8,-0.7142857142857143,0.7728618480955124,left,top
002,False,13,40.0,20.0,2131.58447265625,2388.028076171875,2131.613423385932,2388.0872782081196,0.02895072968203749,0.05920203624464193,0.0659016376475904,-0.6,-0.7142857142857143,0.6398405841726221,left,top
002,False,14,60.0,20.0,1930.7823486328125,2383.839599609375,1930.6747681943696,2383.9016997563426,-0.10758043844293752,0.062100146967623004,0.12421746652131915,-0.4,-0.7142857142857143,0.5245643766354129,left,top
002,False,15,80.0,20.0,1725.505126953125,2379.577392578125,1725.4540211667395,2379.564158288153,-0.05110578638550578,-0.013234289971933322,0.052791550774173725,-0.2,-0.7142857142857143,0.4411698907260348,left,top
002,False,16,100.0,20.0,1515.8392333984375,2374.9970703125,1515.8526499835639,2375.071835796663,0.013416585126378777,0.07476548416298101,0.07595974182801264,0.0,-0.7142857142857143,0.40961596025952024,center,top
002,False,17,120.0,20.0,1301.8212890625,2370.409423828125,1301.765153833744,2370.425187598836,-0.05613522875592025,0.015763770711146208,0.05830660661119876,0.2,-0.7142857142857143,0.4411698907260348,right,top
002,False,18,140.0,20.0,1083.0750732421875,2365.65673828125,1083.0736764389685,2365.628587330668,-0.0013968032189950463,-0.028150950582130463,0.028185582802385804,0.4,-0.7142857142857143,0.5245643766354129,right,top
002,False,19,160.0,20.0,859.6707153320312,2360.569091796875,859.6409722142309,2360.6910652851593,-0.029743117800308028,0.12197348828431132,0.12554754040094146,0.6,-0.7142857142857143,0.6398405841726221,right,top
002,False,20,180.0,20.0,631.218505859375,2355.5556640625,631.3013414709599,2355.627152464287,0.08283561158486918,0.0714884017870645,0.10941814354442357,0.8,-0.7142857142857143,0.7728618480955124,right,top
002,False,21,200.0,20.0,397.6492004394531,2350.3564453125,397.8490685259062,2350.457844301663,0.19986808645307974,0.10139898916304446,0.2241182879322947,1.0,-0.7142857142857143,0.9159291318091396,right,top
002,False,22,0.0,40.0,2534.064208984375,2186.662841796875,2534.176397314175,2186.7149361474258,0.11218832980011939,0.05209435055076028,0.12369334138362442,-1.0,-0.42857142857142855,0.8553032352102229,left,top
002,False,23,20.0,40.0,2341.7421875,2180.77734375,2341.659390692303,2180.6269250897176,-0.08279680769692277,-0.15041866028241202,0.1717005670519375,-0.8,-0.42857142857142855,0.6999520597198355,left,top
002,False,24,40.0,40.0,2145.365234375,2174.45556640625,2145.0499099264825,2174.3637972337356,-0.3153244485174582,-0.09176917251443228,0.3284068952638218,-0.6,-0.42857142857142855,0.5495574790854838,left,top
002,False,25,60.0,40.0,1944.4801025390625,2167.98291015625,1944.2541950041093,2167.917826691628,-0.22590753495319404,-0.06508346462214831,0.23509587770918275,-0.4,-0.42857142857142855,0.40961596025952024,left,top
002,False,26,80.0,40.0,1739.3138427734375,2161.3876953125,1739.1790624555551,2161.2829395046965,-0.13478031788235967,-0.10475580780348537,0.17070299750452742,-0.2,-0.42857142857142855,0.295378269592824,left,top
002,False,27,100.0,40.0,1529.837890625,2154.4375,1529.7290144830522,2154.455032504799,-0.10887614194780326,0.01753250479896451,0.11027875139828125,0.0,-0.42857142857142855,0.24576957615571215,center,top
002,False,28,120.0,40.0,1315.9793701171875,2147.369384765625,1315.8022944392524,2147.432329359375,-0.1770756779351359,0.06294459375021688,0.18793035305284728,0.2,-0.42857142857142855,0.295378269592824,right,top
002,False,29,140.0,40.0,1097.45166015625,2140.271240234375,1097.2856314700543,2140.215776866258,-0.16602868619565925,-0.055463368117216305,0.17504773589727615,0.4,-0.42857142857142855,0.40961596025952024,right,top
002,False,30,160.0,40.0,874.1195678710938,2132.829345703125,874.0473615827084,2132.809484593405,-0.07220628838535958,-0.019861109719840897,0.07488799477682169,0.6,-0.42857142857142855,0.5495574790854838,right,top
002,False,31,180.0,40.0,646.0017700195312,2125.310302734375,645.9285452167426,2125.221210915066,-0.0732248027886726,-0.08909181930903287,0.11532226155965446,0.8,-0.42857142857142855,0.6999520597198355,right,top
002,False,32,200.0,40.0,412.574951171875,2117.439453125,412.731620126674,2117.4628983534076,0.15666895479898812,0.023445228407581453,0.1584135099443575,1.0,-0.42857142857142855,0.8553032352102229,right,top
002,False,33,0.0,60.0,2547.2275390625,1977.424072265625,2547.291133292272,1977.3772650508827,0.06359422977220675,-0.04680721474232996,0.07896291162472936,-1.0,-0.14285714285714285,0.8233178906068351,left,top
002,False,34,20.0,60.0,2355.042724609375,1969.174072265625,2354.929201389228,1969.09675742515,-0.11352322014681704,-0.07731484047508275,0.1373503042231439,-0.8,-0.14285714285714285,0.6604858898858135,left,top
002,False,35,40.0,60.0,2158.702880859375,1960.7318115234375,2158.4745698098573,1960.6065301135927,-0.2283110495177425,-0.12528140984477432,0.2604253577987124,-0.6,-0.14285714285714285,0.4983193229757469,left,top
002,False,36,60.0,60.0,1958.044677734375,1951.9373779296875,1957.8348571575825,1951.8991538351816,-0.209820576792481,-0.038224094505949324,0.21327389865224755,-0.4,-0.14285714285714285,0.3377779740177616,left,top
002,False,37,80.0,60.0,1753.0709228515625,1942.960693359375,1752.918622321234,1942.9683167539918,-0.1523005303286027,0.0076233946167576505,0.152491205267243,-0.2,-0.14285714285714285,0.18318582636182795,left,top
002,False,38,100.0,60.0,1543.6826171875,1933.44287109375,1543.6325447350835,1933.8089767463698,-0.050072452416543456,0.3661056526198081,0.36951400429643066,0.0,-0.14285714285714285,0.08192319205190404,center,top
002,False,39,120.0,60.0,1330.0299072265625,1924.4259033203125,1329.8775639684015,1924.4175159961553,-0.15234325816095406,-0.008387324157183684,0.15257396735227402,0.2,-0.14285714285714285,0.18318582636182795,right,top
002,False,40,140.0,60.0,1111.69873046875,1914.7904052734375,1111.5437238263462,1914.791894437919,-0.15500664240380502,0.0014891644814269966,0.1550137955156051,0.4,-0.14285714285714285,0.3377779740177616,right,top
002,False,41,160.0,60.0,888.579345703125,1904.9161376953125,888.5034110342763,1904.9317973898776,-0.07593466884873123,0.015659694565101745,0.07753257358709789,0.6,-0.14285714285714285,0.4983193229757469,right,top
002,False,42,180.0,60.0,660.63330078125,1894.84619140625,660.6026119247622,1894.8387712402468,-0.03068885648781361,-0.007420166003157647,0.03157316544225548,0.8,-0.14285714285714285,0.6604858898858135,right,top
002,False,43,200.0,60.0,427.59783935546875,1884.5380859375,427.6497299131722,1884.5163392026543,0.05189055770347295,-0.021746734845692117,0.05626322471407318,1.0,-0.14285714285714285,0.8233178906068351,right,top
002,False,44,0.0,80.0,2560.158203125,1768.1123046875,2560.3643820070793,1768.0488860583819,0.20617888207925716,-0.06341862911813223,0.21571196984561483,-1.0,0.14285714285714285,0.8233178906068351,left,bottom
002,False,45,20.0,80.0,2368.267822265625,1757.65380859375,2368.169709028094,1757.5733267154003,-0.09811323753092438,-0.08048187834970122,0.12689972467068514,-0.8,0.14285714285714285,0.6604858898858135,left,bottom
002,False,46,40.0,80.0,2172.057373046875,1746.9039306640625,2171.8837946716963,1746.854718658884,-0.1735783751787494,-0.0492120051785605,0.18041971561719455,-0.6,0.14285714285714285,0.4983193229757469,left,bottom
