segment_id,segment_role,u_start,u_end,width_px,point_count,rmse_px,mae_px,p95_abs_error_px,max_abs_error_px
S001,boundary,1082,1187,106,106,0.2717034933769634,0.24685283311736972,0.4179535111682071,0.44627804747722166
S002,interior,1301,1407,107,107,0.20939959300439467,0.1869893894265832,0.3204878204696455,0.40750775343599344
S003,interior,1521,1626,106,106,0.213634052608681,0.18759317237035536,0.354863384798108,0.42129070326905094
S004,interior,1740,1845,106,106,0.2305159915159941,0.196159917126891,0.42122160053440894,0.4923959083336058
S005,interior,1958,2062,105,105,0.12612675401560458,0.10097342568948468,0.2667788546158362,0.3232006536343306
S006,boundary,2176,2253,78,78,0.7098423930358668,0.6618941904583033,1.1417108175673092,1.3008211386004405
