roi_id,height_mm,u,valid_fraction,formal_column_valid,sigma_pixel_px,sensitivity_px_per_mm,sigma_z_pred_mm,repeatability_valid
h001,1.0,1858,1.0,true,0.013895588354105263,1.5818499887903954,0.008784390715032911,true
h001,1.0,1859,1.0,true,0.015549030392799451,1.6587706820005224,0.009373827595051837,true
h001,1.0,1860,1.0,true,0.017890368901443632,1.709849287043994,0.010463126216447237,true
h001,1.0,1861,1.0,true,0.017898662358857856,1.7150464443778901,0.010436255191532351,true
h001,1.0,1862,1.0,true,0.016024261694243494,1.681967473409827,0.009527093684967493,true
h001,1.0,1863,1.0,true,0.014632042229209986,1.628220977166393,0.008986521138349572,true
h001,1.0,1864,1.0,true,0.014448316136983382,1.5938704165015452,0.009064925220644105,true
h001,1.0,1865,1.0,true,0.013619752593624714,1.6123653867734902,0.008447063367490943,true
h001,1.0,1866,1.0,true,0.012343529530737805,1.6557460099220407,0.00745496559059743,true
h001,1.0,1867,1.0,true,0.012515281585438204,1.674590511288443,0.007473636988309966,true
h001,1.0,1868,1.0,true,0.014060363288066818,1.6528221747738598,0.00850688204857281,true
h001,1.0,1869,1.0,true,0.015559580477860088,1.6039546301990413,0.009700760972228521,true
h001,1.0,1870,1.0,true,0.016184395218738712,1.5605254175494565,0.010371119263250189,true
h001,1.0,1871,1.0,true,0.01625755655394391,1.5430013539329366,0.010536320342496934,true
h001,1.0,1872,1.0,true,0.01599414545306073,1.5564797368650716,0.010275845598398068,true
h001,1.0,1873,1.0,true,0.015912253774880515,1.5857075864385024,0.010034797027502039,true
h001,1.0,1874,1.0,true,0.016387208072345234,1.6120354638219396,0.010165538190762356,true
h001,1.0,1875,1.0,true,0.016240880786588207,1.6296207257211108,0.009966049480256568,true
h001,1.0,1876,1.0,true,0.01574342249383616,1.649821981123523,0.009542497720338858,true
h001,1.0,1877,1.0,true,0.016461095051417084,1.6762437478437278,0.009820227560933288,true
h001,1.0,1878,1.0,true,0.017095049078071488,1.694763775887509,0.010086980451962518,true
h001,1.0,1879,1.0,true,0.017054667146933822,1.6997387510687076,0.010033699082409418,true
h001,1.0,1880,1.0,true,0.016855407969871408,1.692289972293679,0.00996011809195211,true
h001,1.0,1881,1.0,true,0.01733924968388744,1.656349846699527,0.010468349858840478,true
h001,1.0,1882,1.0,true,0.018624790648183627,1.6141230802963946,0.011538643412969249,true
h001,1.0,1883,1.0,true,0.017665647254623468,1.6079466376284017,0.010986463630832268,true
h001,1.0,1884,1.0,true,0.015569687312758379,1.6426041989227542,0.009478660363202059,true
h001,1.0,1885,1.0,true,0.014845935935503422,1.679454107926631,0.00883973897556002,true
h010,10.0,1916,1.0,true,0.02087340531886363,1.4845256476271516,0.014060656582274235,true
h010,10.0,1917,1.0,true,0.0197850442517378,1.483289754944326,0.013338623951110896,true
h010,10.0,1918,1.0,true,0.02106826551044395,1.4836147169870741,0.014200631248272732,true
h010,10.0,1919,1.0,true,0.021511496047304894,1.4873985830887932,0.014462495992589447,true
h010,10.0,1920,1.0,true,0.017438347379176076,1.4889841368581187,0.011711573647770654,true
h010,10.0,1921,1.0,true,0.017994945857758685,1.488644177348533,0.012088144454916017,true
h010,10.0,1922,1.0,true,0.016494561230233788,1.488554346135197,0.011080926452607784,true
h010,10.0,1923,1.0,true,0.017635622323252675,1.4836616733835286,0.011886552466529775,true
h010,10.0,1924,1.0,true,0.01980856154521635,1.4848200193910315,0.013340715565877423,true
h010,10.0,1925,1.0,true,0.02011776307299994,1.495022335052829,0.013456496669856806,true
h010,10.0,1926,1.0,true,0.026248441259450115,1.5082869803663925,0.017402816308255777,true
h010,10.0,1927,1.0,true,0.02311908959083698,1.5118025245582998,0.015292400439397094,true
h010,10.0,1928,1.0,true,0.022402859358743917,1.5039821911719968,0.014895694570217092,true
h010,10.0,1929,1.0,true,0.02126875845821978,1.4918985233304738,0.014256169656056755,true
h010,10.0,1930,1.0,true,0.020708820348911652,1.4893121374342855,0.013904956407988322,true
h010,10.0,1931,1.0,true,0.02082699436469918,1.5007883251054068,0.013877369657200931,true
h010,10.0,1932,1.0,true,0.0193349722284404,1.5144217244019955,0.012767231159520815,true
h010,10.0,1933,1.0,true,0.019261453241278297,1.526772822617943,0.012615795196204021,true
h010,10.0,1934,1.0,true,0.019600271384930326,1.534328883905141,0.012774491564705564,true
h010,10.0,1935,1.0,true,0.021386591013889268,1.5318907226009855,0.013960911635770689,true
h010,10.0,1936,1.0,true,0.024322802305447516,1.5270121741078924,0.01592836174974003,true
h010,10.0,1937,1.0,true,0.028354369578734637,1.5233188058725773,0.018613549225168842,true
h010,10.0,1938,1.0,true,0.028298661504313406,1.516493650032612,0.018660586876644583,true
h010,10.0,1939,1.0,true,0.02377668186891245,1.5090051818713506,0.015756527647855033,true
h010,10.0,1940,1.0,true,0.024677500014643063,1.5045125504183374,0.016402322471674533,true
h010,10.0,1941,1.0,true,0.02925047637073379,1.5029563683558762,0.019461959765825845,true
h010,10.0,1942,1.0,true,0.03007038657949208,1.5029094610946685,0.02000811582993817,true
h010,10.0,1943,1.0,true,0.025896098129117855,1.5038038400986011,0.017220396330029256,true
h010,10.0,1944,1.0,true,0.0224361580904308,1.5049016361434155,0.014908720644312368,true
h010,10.0,1945,1.0,true,0.019766728180130946,1.5083587497458666,0.013104792333694694,true
h010,10.0,1946,1.0,true,0.01780210910658973,1.5105341311122742,0.011785307422005245,true
h010,10.0,1947,1.0,true,0.018606394394925677,1.509741882006881,0.012324222184385869,true
h010,10.0,1948,1.0,true,0.01982424017569244,1.5083154115390358,0.013143298824656596,true
h030,30.0,1976,1.0,true,0.04039534022988268,1.532335724763925,0.026361938560236903,true
h030,30.0,1977,1.0,true,0.019342269887276078,1.5296891847790866,0.012644575172354006,true
h030,30.0,1978,1.0,true,0.017701585837496096,1.5292431247844207,0.011575390172175213,true
