u,v,Xc_mm,Yc_mm,Zc_mm,Xg_mm,Yg_mm,Zg_mm
2134.073272,18.000000,6.220507,-145.211610,713.113727,6.195548,145.213051,0.696227
2134.086563,19.000000,6.221851,-145.116107,713.122963,6.197339,145.117628,0.686280
2134.025713,20.000000,6.215782,-145.015780,713.108493,6.190665,145.017185,0.699642
2133.914520,21.000000,6.204681,-144.912185,713.077930,6.178244,144.913344,0.728830
2133.899620,22.000000,6.203206,-144.814853,713.078149,6.176816,144.816016,0.727749
2133.934450,23.000000,6.206703,-144.720748,713.094266,6.181065,144.722047,0.711036
2133.973118,24.000000,6.210583,-144.626888,713.111609,6.185753,144.628332,0.693117
2133.986941,25.000000,6.211980,-144.531413,713.121008,6.187604,144.532937,0.683010
2133.943985,26.000000,6.207700,-144.432258,713.112253,6.182973,144.433713,0.690753
2133.944338,27.000000,6.207751,-144.335908,713.117344,6.183287,144.337409,0.684882
2133.983884,28.000000,6.211719,-144.242093,713.134964,6.188074,144.243741,0.666691
2134.031225,29.000000,6.216467,-144.148777,713.155077,6.193753,144.150592,0.646049
2134.040778,30.000000,6.217437,-144.053014,713.163106,6.195116,144.054898,0.637288
2134.015530,31.000000,6.214928,-143.955002,713.160008,6.192506,143.956864,0.639470
2134.003811,32.000000,6.213771,-143.857864,713.161234,6.191441,143.859739,0.637399
2134.004567,33.000000,6.213861,-143.761530,713.166447,6.191800,143.763451,0.631407
2133.985464,34.000000,6.211966,-143.663914,713.165310,6.189892,143.665830,0.631660
2133.914714,35.000000,6.204908,-143.562974,713.147659,6.182087,143.564748,0.648152
2133.828582,36.000000,6.196311,-143.461049,713.125090,6.172526,143.462642,0.669479
2133.753011,37.000000,6.188772,-143.359809,713.105897,6.164172,143.361248,0.687486
2133.707506,38.000000,6.184238,-143.260507,713.096316,6.159250,143.261871,0.696042
2133.719154,39.000000,6.185417,-143.164877,713.105005,6.160852,143.166315,0.686634
2133.769437,40.000000,6.190458,-143.071723,713.126044,6.166864,143.073337,0.665081
2133.832893,41.000000,6.196817,-142.979409,713.151295,6.174381,142.981233,0.639386
2133.876995,42.000000,6.201240,-142.885849,713.170358,6.179688,142.887832,0.619776
2133.860431,43.000000,6.199599,-142.788397,713.170023,6.178069,142.790381,0.619240
2133.817893,44.000000,6.195361,-142.689284,713.161383,6.173485,142.691200,0.626871
2133.805541,45.000000,6.194141,-142.592103,713.162393,6.172347,142.594031,0.625013
2133.860454,46.000000,6.199646,-142.499222,713.184909,6.178888,142.501337,0.602007
2133.989049,47.000000,6.212518,-142.411041,713.230986,6.193843,142.413536,0.555833
2134.060544,48.000000,6.219682,-142.319204,713.258807,6.202279,142.321929,0.527611
2134.024747,49.000000,6.216118,-142.220514,713.252315,6.198464,142.223190,0.533130
2133.956707,50.000000,6.209329,-142.119770,713.235511,6.190966,142.122312,0.548789
2133.890069,51.000000,6.202681,-142.019121,713.219155,6.183630,142.021532,0.564007
2133.820956,52.000000,6.195786,-141.918319,713.202008,6.176011,141.920593,0.580004
2133.771718,53.000000,6.190878,-141.818786,713.191215,6.170661,141.820975,0.589752
2133.770644,54.000000,6.190786,-141.722317,713.195821,6.170810,141.724548,0.584357
2133.806736,55.000000,6.194409,-141.628209,713.212311,6.175202,141.630577,0.567277
2133.854437,56.000000,6.199193,-141.534833,713.232512,6.180920,141.537370,0.546548
2133.838225,57.000000,6.197587,-141.437397,713.232275,6.179341,141.439935,0.545916
2133.748668,58.000000,6.188648,-141.335311,713.208584,6.169388,141.337659,0.568348
2133.688580,59.000000,6.182656,-141.235099,713.194316,6.162799,141.237333,0.581513
2133.643773,60.000000,6.178191,-141.135858,713.184933,6.157956,141.138019,0.589875
2133.521715,61.000000,6.166005,-141.031734,713.150851,6.144294,141.033619,0.622524
