record_type,frame_ids,pose_count,frame_id,old_steger_count,old_effective_count,old_v_min_px,old_v_max_px,old_s_min,old_s_max,new_steger_count,new_effective_count,new_v_min_px,new_v_max_px,new_s_min,new_s_max,new_effective_outside_old_mask_count,old_top_observed_target_v_min,old_top_observed_target_v_max,old_top_observed_target_s_min,old_top_observed_target_s_max,old_top_observed_joint_count,old_top_observed_joint_fraction,old_top_observed_joint_v_min,old_top_observed_joint_v_max,old_top_observed_joint_s_min,old_top_observed_joint_s_max,old_top_observed_v_given_s_count,old_top_observed_v_given_s_min,old_top_observed_v_given_s_max,old_top_observed_v_given_s_overlap_fraction,old_top_observed_s_given_v_count,old_top_observed_s_given_v_min,old_top_observed_s_given_v_max,old_top_observed_s_given_v_overlap_fraction,old_top_observed_joint_present,old_top_observed_joint_full,old_top_observed_status,old_top_safe_target_v_min,old_top_safe_target_v_max,old_top_safe_target_s_min,old_top_safe_target_s_max,old_top_safe_joint_count,old_top_safe_joint_fraction,old_top_safe_joint_v_min,old_top_safe_joint_v_max,old_top_safe_joint_s_min,old_top_safe_joint_s_max,old_top_safe_v_given_s_count,old_top_safe_v_given_s_min,old_top_safe_v_given_s_max,old_top_safe_v_given_s_overlap_fraction,old_top_safe_s_given_v_count,old_top_safe_s_given_v_min,old_top_safe_s_given_v_max,old_top_safe_s_given_v_overlap_fraction,old_top_safe_joint_present,old_top_safe_joint_full,old_top_safe_status,old_bottom_observed_target_v_min,old_bottom_observed_target_v_max,old_bottom_observed_target_s_min,old_bottom_observed_target_s_max,old_bottom_observed_joint_count,old_bottom_observed_joint_fraction,old_bottom_observed_joint_v_min,old_bottom_observed_joint_v_max,old_bottom_observed_joint_s_min,old_bottom_observed_joint_s_max,old_bottom_observed_v_given_s_count,old_bottom_observed_v_given_s_min,old_bottom_observed_v_given_s_max,old_bottom_observed_v_given_s_overlap_fraction,old_bottom_observed_s_given_v_count,old_bottom_observed_s_given_v_min,old_bottom_observed_s_given_v_max,old_bottom_observed_s_given_v_overlap_fraction,old_bottom_observed_joint_present,old_bottom_observed_joint_full,old_bottom_observed_status,old_bottom_safe_target_v_min,old_bottom_safe_target_v_max,old_bottom_safe_target_s_min,old_bottom_safe_target_s_max,old_bottom_safe_joint_count,old_bottom_safe_joint_fraction,old_bottom_safe_joint_v_min,old_bottom_safe_joint_v_max,old_bottom_safe_joint_s_min,old_bottom_safe_joint_s_max,old_bottom_safe_v_given_s_count,old_bottom_safe_v_given_s_min,old_bottom_safe_v_given_s_max,old_bottom_safe_v_given_s_overlap_fraction,old_bottom_safe_s_given_v_count,old_bottom_safe_s_given_v_min,old_bottom_safe_s_given_v_max,old_bottom_safe_s_given_v_overlap_fraction,old_bottom_safe_joint_present,old_bottom_safe_joint_full,old_bottom_safe_status,new_top_observed_target_v_min,new_top_observed_target_v_max,new_top_observed_target_s_min,new_top_observed_target_s_max,new_top_observed_joint_count,new_top_observed_joint_fraction,new_top_observed_joint_v_min,new_top_observed_joint_v_max,new_top_observed_joint_s_min,new_top_observed_joint_s_max,new_top_observed_v_given_s_count,new_top_observed_v_given_s_min,new_top_observed_v_given_s_max,new_top_observed_v_given_s_overlap_fraction,new_top_observed_s_given_v_count,new_top_observed_s_given_v_min,new_top_observed_s_given_v_max,new_top_observed_s_given_v_overlap_fraction,new_top_observed_joint_present,new_top_observed_joint_full,new_top_observed_status,new_top_safe_target_v_min,new_top_safe_target_v_max,new_top_safe_target_s_min,new_top_safe_target_s_max,new_top_safe_joint_count,new_top_safe_joint_fraction,new_top_safe_joint_v_min,new_top_safe_joint_v_max,new_top_safe_joint_s_min,new_top_safe_joint_s_max,new_top_safe_v_given_s_count,new_top_safe_v_given_s_min,new_top_safe_v_given_s_max,new_top_safe_v_given_s_overlap_fraction,new_top_safe_s_given_v_count,new_top_safe_s_given_v_min,new_top_safe_s_given_v_max,new_top_safe_s_given_v_overlap_fraction,new_top_safe_joint_present,new_top_safe_joint_full,new_top_safe_status,new_bottom_observed_target_v_min,new_bottom_observed_target_v_max,new_bottom_observed_target_s_min,new_bottom_observed_target_s_max,new_bottom_observed_joint_count,new_bottom_observed_joint_fraction,new_bottom_observed_joint_v_min,new_bottom_observed_joint_v_max,new_bottom_observed_joint_s_min,new_bottom_observed_joint_s_max,new_bottom_observed_v_given_s_count,new_bottom_observed_v_given_s_min,new_bottom_observed_v_given_s_max,new_bottom_observed_v_given_s_overlap_fraction,new_bottom_observed_s_given_v_count,new_bottom_observed_s_given_v_min,new_bottom_observed_s_given_v_max,new_bottom_observed_s_given_v_overlap_fraction,new_bottom_observed_joint_present,new_bottom_observed_joint_full,new_bottom_observed_status,new_bottom_safe_target_v_min,new_bottom_safe_target_v_max,new_bottom_safe_target_s_min,new_bottom_safe_target_s_max,new_bottom_safe_joint_count,new_bottom_safe_joint_fraction,new_bottom_safe_joint_v_min,new_bottom_safe_joint_v_max,new_bottom_safe_joint_s_min,new_bottom_safe_joint_s_max,new_bottom_safe_v_given_s_count,new_bottom_safe_v_given_s_min,new_bottom_safe_v_given_s_max,new_bottom_safe_v_given_s_overlap_fraction,new_bottom_safe_s_given_v_count,new_bottom_safe_s_given_v_min,new_bottom_safe_s_given_v_max,new_bottom_safe_s_given_v_overlap_fraction,new_bottom_safe_joint_present,new_bottom_safe_joint_full,new_bottom_safe_status,recovered_top_observed_count,recovered_top_safe_count,recovered_bottom_observed_count,recovered_bottom_safe_count,target_edge
frame_summary,011,1,011,900,900,390.1019193826764,1874.9960425852667,-0.1433538141671357,0.05870383234472359,900,900,165.01812493611814,2086.0225858169365,-0.1740466338094953,0.08742219753679249,240,86.0,467.0,-0.18500106019725174,-0.13286152907480264,47,0.052222222222222225,390.1019193826764,463.0354875493842,-0.1433538141671357,-0.13341324631152654,48,390.1019193826764,467.0008698488414,0.20183223259140057,47,-0.1433538141671357,-0.13341324631152654,0.19065318850420498,True,False,PARTIAL,30.0,520.0,-0.191,-0.127,73,0.0811111111111111,390.1019193826764,510.00038530452184,-0.1433538141671357,-0.12701321803425833,73,390.1019193826764,510.00038530452184,0.24469074677927644,78,-0.1433538141671357,-0.12606039948022757,0.25552834636149513,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,86.0,467.0,-0.18500106019725174,-0.13286152907480264,160,0.17777777777777778,165.01812493611814,463.0354875493842,-0.1740466338094953,-0.13341324631152654,161,165.01812493611814,467.0008698488414,0.7926033466243617,160,-0.1740466338094953,-0.13341324631152654,0.7793201554218376,True,False,PARTIAL,30.0,520.0,-0.191,-0.127,179,0.1988888888888889,165.01812493611814,509.00428681865577,-0.1740466338094953,-0.12714892178035497,179,165.01812493611814,509.00428681865577,0.702012575270485,183,-0.1740466338094953,-0.12606039948022757,0.7351036532733641,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,126,126,0,0,
frame_summary,012,1,012,900,900,1194.4521786255893,2651.000066648598,-0.03398905514725503,0.164458473815179,900,900,988.0087981158596,2860.0151409554487,-0.06210061858543812,0.1930142393478118,141,86.0,467.0,-0.18500106019725174,-0.13286152907480264,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,30.0,520.0,-0.191,-0.127,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,86.0,467.0,-0.18500106019725174,-0.13286152907480264,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,30.0,520.0,-0.191,-0.127,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2810.0,2938.0,0.1863643564578584,0.2037112277937999,22,0.024444444444444446,2811.9904997751096,2860.0151409554487,0.1864510147429426,0.1930142393478118,22,2811.9904997751096,2860.0151409554487,0.37519250922139946,23,0.1863149081159359,0.1930142393478118,0.38334768046473705,True,False,PARTIAL,2760.0,2990.0,0.181,0.209,36,0.04,2775.003438556392,2860.0151409554487,0.18139696891636636,0.1930142393478118,36,2775.003438556392,2860.0151409554487,0.3696160973872022,43,0.1796264865693116,0.1930142393478118,0.4290799767075649,True,False,PARTIAL,0,0,22,36,
frame_summary,013,1,013,900,900,598.9795871335915,2640.999855262591,-0.1151052968818981,0.16304711784703937,900,900,392.99970986632326,2865.0158412224046,-0.14319318436344242,0.19364710910447816,166,86.0,467.0,-0.18500106019725174,-0.13286152907480264,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,30.0,520.0,-0.191,-0.127,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,86.0,467.0,-0.18500106019725174,-0.13286152907480264,25,0.027777777777777776,392.99970986632326,465.9933645977913,-0.14319318436344242,-0.13323712544778002,26,392.99970986632326,467.99056711336,0.19422648329049014,25,-0.14319318436344242,-0.13323712544778002,0.1909502962786663,True,False,PARTIAL,30.0,520.0,-0.191,-0.127,40,0.044444444444444446,392.99970986632326,509.99542598114976,-0.14319318436344242,-0.12723709021635915,40,392.99970986632326,509.99542598114976,0.2387667675812786,42,-0.14319318436344242,-0.12613489613781778,0.2530185056787877,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,27,0.03,2813.0029683268376,2865.0158412224046,0.1865394550873448,0.19364710910447816,27,2813.0029683268376,2865.0158412224046,0.40635056949661674,28,0.18626599477253497,0.19364710910447816,0.4198309023904734,True,False,PARTIAL,2760.0,2990.0,0.181,0.209,47,0.052222222222222225,2772.9980509478023,2865.0158412224046,0.18107400220325215,0.19364710910447816,47,2772.9980509478023,2865.0158412224046,0.4000773490200098,53,0.17943627966988746,0.19364710910447816,0.4516824680170774,True,False,PARTIAL,25,40,27,47,
frame_summary,014,1,014,900,900,270.976584612727,1711.5817330504447,-0.1598418128123942,0.036376868883160086,900,900,65.01446176523719,1918.941137762432,-0.18795917667775514,0.06460450591666872,132,86.0,467.0,-0.18500106019725174,-0.13286152907480264,150,0.16666666666666666,270.976584612727,466.00066479689525,-0.1598418128123942,-0.1332357978729031,151,270.976584612727,467.9977107971468,0.5144971532474357,150,-0.1598418128123942,-0.1332357978729031,0.51028489069085,True,False,PARTIAL,30.0,520.0,-0.191,-0.127,172,0.19111111111111112,270.976584612727,510.0199245656168,-0.1598418128123942,-0.12723301718067648,172,270.976584612727,510.0199245656168,0.48784355092426496,174,-0.1598418128123942,-0.1264202022570964,0.5131533251936594,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,86.0,467.0,-0.18500106019725174,-0.13286152907480264,193,0.21444444444444444,90.99523308121755,466.00066479689525,-0.18441157810908648,-0.1332357978729031,194,90.99523308121755,467.9977107971468,0.9868891520178018,194,-0.18508421896847665,-0.1332357978729031,0.9928217843535744,True,True,FULL,30.0,520.0,-0.191,-0.127,218,0.24222222222222223,65.01446176523719,510.0199245656168,-0.18795917667775514,-0.12723301718067648,218,65.01446176523719,510.0199245656168,0.9081744138783258,220,-0.18795917667775514,-0.1264202022570964,0.9524871355899239,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,65,71,0,0,
frame_summary,015,1,015,900,900,241.99769349665084,1731.5606681236077,-0.16370641516640974,0.03928436568192097,900,900,36.00082319824006,1952.9916742657845,-0.1918454262806289,0.06944434228201707,112,86.0,467.0,-0.18500106019725174,-0.13286152907480264,81,0.09,241.99769349665084,465.9758365875822,-0.16370641516640974,-0.13313407136401165,82,241.99769349665084,467.0591959591761,0.5905572349169269,81,-0.16370641516640974,-0.13313407136401165,0.5863563239684548,True,False,PARTIAL,30.0,520.0,-0.191,-0.127,123,0.13666666666666666,241.99769349665084,509.9842759134324,-0.16370641516640974,-0.12712997639898113,123,241.99769349665084,509.9842759134324,0.5469113926873093,131,-0.16370641516640974,-0.12603550461899948,0.5735377369751522,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,86.0,467.0,-0.18500106019725174,-0.13286152907480264,120,0.13333333333333333,88.00901771942985,465.9758365875822,-0.18473922482557734,-0.13313407136401165,121,88.00901771942985,467.0591959591761,0.994726987613045,120,-0.18473922482557734,-0.13313407136401165,0.9897510075487939,True,True,FULL,30.0,520.0,-0.191,-0.127,167,0.18555555555555556,47.99831118951867,509.9842759134324,-0.19020585662344278,-0.12712997639898113,167,47.99831118951867,509.9842759134324,0.9428284994365586,177,-0.1918454262806289,-0.12589944541335493,1.0,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,49,59,0,0,
frame_summary,016,1,016,900,900,514.4719480838388,2610.0009484489638,-0.12656954298534334,0.1591690273912137,900,900,325.00679677088664,2842.945174958788,-0.15243827143402067,0.1910182310405708,88,86.0,467.0,-0.18500106019725174,-0.13286152907480264,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,30.0,520.0,-0.191,-0.127,0,0.0,,,,,0,,,0.0,4,-0.12656954298534334,-0.12594666005881253,0.0,False,False,NONE,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,86.0,467.0,-0.18500106019725174,-0.13286152907480264,2,0.0022222222222222222,325.00679677088664,412.98207673728,-0.15243827143402067,-0.14042398886571997,2,325.00679677088664,412.98207673728,0.23090624663095374,2,-0.15243827143402067,-0.14042398886571997,0.23042559665688772,True,False,PARTIAL,30.0,520.0,-0.191,-0.127,6,0.006666666666666667,325.00679677088664,511.0169086106292,-0.15243827143402067,-0.12703999691011383,6,325.00679677088664,511.0169086106292,0.3796124731423317,9,-0.15243827143402067,-0.12608179691108123,0.39747299115657286,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,19,0.021111111111111112,2810.0276639526714,2842.945174958788,0.18651540402693054,0.1910182310405708,19,2810.0276639526714,2842.945174958788,0.2571680547352848,19,0.18651540402693054,0.1910182310405708,0.2595757428782403,True,False,PARTIAL,2760.0,2990.0,0.181,0.209,40,0.044444444444444446,2770.97846284584,2842.945174958788,0.18117494393403394,0.1910182310405708,40,2770.97846284584,2842.945174958788,0.3128987483171643,46,0.179678819048872,0.1910182310405708,0.3577939657346719,True,False,PARTIAL,2,6,19,40,
frame_summary,017,1,017,890,890,395.9971276140632,1857.0124698255736,-0.14268042604421197,0.05647422887188887,900,900,201.0328943250704,2082.986326448683,-0.1693112617549698,0.08727971389747319,200,86.0,467.0,-0.18500106019725174,-0.13286152907480264,19,0.021348314606741574,395.9971276140632,464.96464198352953,-0.14268042604421197,-0.1332639883721891,19,395.9971276140632,464.96464198352953,0.18101709808258887,19,-0.14268042604421197,-0.1332639883721891,0.18060073555146589,True,False,PARTIAL,30.0,520.0,-0.191,-0.127,31,0.0348314606741573,395.9971276140632,507.00226069484034,-0.14268042604421197,-0.12752580450844833,31,395.9971276140632,507.00226069484034,0.22654108791995342,35,-0.14268042604421197,-0.12589506146588478,0.24500665694081195,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,86.0,467.0,-0.18500106019725174,-0.13286152907480264,168,0.18666666666666668,201.0328943250704,464.96464198352953,-0.1693112617549698,-0.1332639883721891,168,201.0328943250704,464.96464198352953,0.6927342458227274,168,-0.1693112617549698,-0.1332639883721891,0.6913616713990787,True,False,PARTIAL,30.0,520.0,-0.191,-0.127,178,0.19777777777777777,201.0328943250704,507.00226069484034,-0.1693112617549698,-0.12752580450844833,178,201.0328943250704,507.00226069484034,0.6244272783056529,181,-0.1693112617549698,-0.12589506146588478,0.6611134649214031,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,153,153,0,0,
frame_summary,018,1,018,900,900,299.9925775380884,2373.9044044102875,-0.15583992640083774,0.12660845628490866,900,900,88.00166796783536,2580.9953014356247,-0.18477418302890283,0.15485919609661794,188,86.0,467.0,-0.18500106019725174,-0.13286152907480264,69,0.07666666666666666,299.9925775380884,465.9937175452889,-0.15583992640083774,-0.13319764402859455,70,299.9925775380884,467.9965715369738,0.43833969150108026,69,-0.15583992640083774,-0.13319764402859455,0.4342632525610568,True,False,PARTIAL,30.0,520.0,-0.191,-0.127,87,0.09666666666666666,299.9925775380884,510.99765792303236,-0.15583992640083774,-0.12706124503395014,87,299.9925775380884,510.99765792303236,0.4306226130304978,91,-0.15583992640083774,-0.12611014271572585,0.4506238500130897,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,86.0,467.0,-0.18500106019725174,-0.13286152907480264,150,0.16666666666666666,88.00166796783536,466.9932571895856,-0.18477418302890283,-0.13306135435373226,150,88.00166796783536,466.9932571895856,0.9947285806345151,150,-0.18477418302890283,-0.13306135435373226,0.9918161433735103,True,True,FULL,30.0,520.0,-0.191,-0.127,164,0.18222222222222223,88.00166796783536,510.99765792303236,-0.18477418302890283,-0.12706124503395014,164,88.00166796783536,510.99765792303236,0.8632571223575449,167,-0.18477418302890283,-0.12611014271572585,0.9027216098266068,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,95,95,0,0,
frame_summary,025,1,025,900,828,516.9753617799008,2341.993045647618,-0.1258769818006729,0.12232027682868954,900,709,516.9753617799008,2530.9922971015517,-0.1258769818006729,0.14806749976870923,27,86.0,467.0,-0.18500106019725174,-0.13286152907480264,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,30.0,520.0,-0.191,-0.127,0,0.0,,,,,0,,,0.0,2,-0.1258769818006729,-0.12558904653772776,0.0,False,False,NONE,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,86.0,467.0,-0.18500106019725174,-0.13286152907480264,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,30.0,520.0,-0.191,-0.127,0,0.0,,,,,0,,,0.0,2,-0.1258769818006729,-0.12558904653772776,0.0,False,False,NONE,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,0,0,0,0,
frame_summary,026,1,026,900,743,758.0604980858462,2874.0060377373225,-0.09302040074361757,0.19495848459253196,900,643,758.9976853609211,2999.0647167310135,-0.09289300464247259,0.2120347115457246,47,86.0,467.0,-0.18500106019725174,-0.13286152907480264,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,30.0,520.0,-0.191,-0.127,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2810.0,2938.0,0.1863643564578584,0.2037112277937999,37,0.04979811574697174,2812.001252325676,2874.0060377373225,0.18649496732874993,0.19495848459253196,37,2812.001252325676,2874.0060377373225,0.48441238602848813,38,0.1862244983513874,0.19495848459253196,0.49542813618886544,True,False,PARTIAL,2760.0,2990.0,0.181,0.209,60,0.08075370121130551,2773.0148209855706,2874.0060377373225,0.18117470969685812,0.19495848459253196,60,2773.0148209855706,2874.0060377373225,0.43909224674674713,67,0.17953852887643182,0.19495848459253196,0.49851730687614154,True,False,PARTIAL,86.0,467.0,-0.18500106019725174,-0.13286152907480264,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,30.0,520.0,-0.191,-0.127,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2810.0,2938.0,0.1863643564578584,0.2037112277937999,47,0.07309486780715396,2812.993567375855,2936.993606504414,0.18663041945095737,0.20355806522527287,47,2812.993567375855,2936.993606504414,0.9687503056918665,48,0.1863596570460801,0.20355806522527287,0.991170594076541,True,True,FULL,2760.0,2990.0,0.181,0.209,84,0.13063763608087092,2772.0176976127855,2975.0120040004244,0.18103860888463,0.2087499772453161,84,2772.0176976127855,2975.0120040004244,0.8825839408158216,96,0.17953852887643182,0.21078797053452805,1.0,True,False,PARTIAL,0,0,18,36,
frame_summary,027,1,027,900,890,382.9823778778662,1795.0011746036323,-0.14415091218398626,0.04782036484263885,900,718,382.9823778778662,1933.9973773537088,-0.14415091218398626,0.06671367926539175,25,86.0,467.0,-0.18500106019725174,-0.13286152907480264,37,0.04157303370786517,382.9823778778662,464.94443243834877,-0.14415091218398626,-0.13299030334998355,37,382.9823778778662,464.94443243834877,0.2151235027834188,38,-0.14415091218398626,-0.13285365914998448,0.21652252841842082,True,False,PARTIAL,30.0,520.0,-0.191,-0.127,80,0.0898876404494382,382.9823778778662,507.9301360269667,-0.14415091218398626,-0.12713773465142428,80,382.9823778778662,507.9301360269667,0.2549954247940826,92,-0.14415091218398626,-0.12549743222832974,0.2679830028747853,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,86.0,467.0,-0.18500106019725174,-0.13286152907480264,29,0.0403899721448468,382.9823778778662,463.9318990223809,-0.14415091218398626,-0.13312820474690917,29,382.9823778778662,463.9318990223809,0.21246593476250572,30,-0.14415091218398626,-0.13285365914998448,0.21652252841842082,True,False,PARTIAL,30.0,520.0,-0.191,-0.127,62,0.08635097493036212,382.9823778778662,506.9648287722065,-0.14415091218398626,-0.12726916662147117,62,382.9823778778662,506.9648287722065,0.2530254099884495,72,-0.14415091218398626,-0.12549743222832974,0.2679830028747853,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,0,0,0,0,
frame_summary,028,1,028,900,900,260.99984585720074,2544.9995906163717,-0.1608552842651484,0.1502696551806628,900,900,30.039777984908785,2773.9544690458315,-0.19238418513180516,0.1815298570367379,152,86.0,467.0,-0.18500106019725174,-0.13286152907480264,60,0.06666666666666667,260.99984585720074,465.0000061837442,-0.1608552842651484,-0.13302718880523348,60,260.99984585720074,465.0000061837442,0.5354334916707176,60,-0.1608552842651484,-0.13302718880523348,0.5337235464308443,True,False,PARTIAL,30.0,520.0,-0.191,-0.127,77,0.08555555555555555,260.99984585720074,507.9872585504499,-0.1608552842651484,-0.12716559535480731,77,260.99984585720074,507.9872585504499,0.504055944271937,82,-0.1608552842651484,-0.12580304744425264,0.5289888166429436,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,86.0,467.0,-0.18500106019725174,-0.13286152907480264,124,0.13777777777777778,89.00029139969962,466.01921975917725,-0.18433321005295517,-0.13288805775616924,125,85.99099144816192,466.01921975917725,0.9974257736461345,124,-0.18433321005295517,-0.13288805775616924,0.9866822963169264,True,True,FULL,30.0,520.0,-0.191,-0.127,158,0.17555555555555555,41.9823120219882,509.0040996465804,-0.19075332042083668,-0.12702691236857663,158,41.9823120219882,509.0040996465804,0.95310568902978,167,-0.19238418513180516,-0.12580304744425264,1.0,True,True,FULL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,2,0.0022222222222222222,2771.961127781229,2773.9544690458315,0.1812574833095677,0.1815298570367379,2,2771.961127781229,2773.9544690458315,0.008666701150444999,5,0.17989124346162935,0.1815298570367379,0.01892346559778261,True,False,PARTIAL,74,94,0,2,
frame_summary,029,1,029,900,900,284.0032842570737,2471.018448683147,-0.15787579766627433,0.14004981515819598,900,900,65.99601519690545,2691.9946237315903,-0.18763789603180026,0.17021382974375435,161,86.0,467.0,-0.18500106019725174,-0.13286152907480264,64,0.07111111111111111,284.0032842570737,465.97884089526167,-0.15787579766627433,-0.13304938257561932,64,284.0032842570737,465.97884089526167,0.4776261329086299,64,-0.15787579766627433,-0.13304938257561932,0.4761534013865688,True,False,PARTIAL,30.0,520.0,-0.191,-0.127,81,0.09,284.0032842570737,509.00099542596735,-0.15787579766627433,-0.1271824491925351,81,284.0032842570737,509.00099542596735,0.45917900238549725,86,-0.15787579766627433,-0.1258197397839207,0.4824343385355363,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,86.0,467.0,-0.18500106019725174,-0.13286152907480264,134,0.14888888888888888,87.98614758180855,466.9963384705054,-0.18463490775361135,-0.132910547688846,134,87.98614758180855,466.9963384705054,0.9947774039073408,134,-0.18463490775361135,-0.132910547688846,0.9920373074182675,True,True,FULL,30.0,520.0,-0.191,-0.127,156,0.17333333333333334,65.99601519690545,507.99954801828443,-0.18763789603180026,-0.12731897543920026,156,65.99601519690545,507.99954801828443,0.9020480261660796,161,-0.18763789603180026,-0.12568434275478782,0.947467125496879,True,False,PARTIAL,2810.0,2938.0,0.1863643564578584,0.2037112277937999,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,2760.0,2990.0,0.181,0.209,0,0.0,,,,,0,,,0.0,0,,,0.0,False,False,NONE,81,90,0,0,
