row_type,dimension,feature,frame_count,min,max,range,std,q10,q90,occupied_bins,max_bin_count,loo_influence_spearman_rho,loo_influence_spearman_p_value,loo_influence_n,pair_ablation_median_p95_mm,pair_ablation_max_p95_mm,full18_reference_p95_mm,score_order,score_values
dimension,depth,board_center_z_mm,18,648.6771903892012,712.278195371598,63.60100498239683,21.982505102655722,660.6907523120973,709.3748899745608,4,8,-0.46955624355005166,0.04929337692796817,18,0.05699956078512258,0.06737738527928912,0.12238697207987739,,
dimension,tilt,board_tilt_deg,18,2.5334650585219993,24.765800458073528,22.23233539955153,7.733239892548373,2.6242546149954515,19.56693584421752,5,10,0.7254901960784313,0.0006554343714426355,18,0.14425248278481034,0.14425248278481034,0.12238697207987739,,
dimension,apparent_size,apparent_bbox_area_fraction,18,0.24641252297657018,0.5051748660672994,0.25876234309072926,0.05823459126941642,0.2496461034063899,0.31229661912194695,3,12,0.24045407636738902,0.33648964736439546,18,0.024264966241702268,0.024264966241702268,0.12238697207987739,,
dimension,sensor_position,image_center_radius_norm,18,0.03317333688235521,0.2310375272186442,0.197864190336289,0.06069720230907885,0.0450897635578434,0.2125019486376553,5,6,-0.08565531475748193,0.7354104124232369,18,0.02514940782852193,0.02514940782852193,0.12238697207987739,,
verdict,B. TILT,,,,,,,,,,,,,,,,,tilt>depth>apparent_size>sensor_position,"{""depth"": 0.5859893079041585, ""tilt"": 1.0201548984020212, ""apparent_size"": 0.2900201491064577, ""sensor_position"": 0.13702803728081525}"
