u,v,Xc_mm,Yc_mm,Zc_mm,Xg_mm,Yg_mm,Zg_mm
2135.511215,35.000000,6.364636,-143.665849,713.658465,6.364487,143.671801,0.145868
2135.450940,36.000000,6.358617,-143.565514,713.644140,6.357870,143.571351,0.159088
2135.370040,37.000000,6.350533,-143.463854,713.623212,6.348895,143.469524,0.178801
2135.287854,38.000000,6.342322,-143.362117,713.601873,6.339773,143.367616,0.198919
2135.230146,39.000000,6.336561,-143.261961,713.588369,6.333450,143.267353,0.211332
2135.204790,40.000000,6.334038,-143.163887,713.585221,6.330825,143.169256,0.213561
2135.186192,41.000000,6.332192,-143.066248,713.584236,6.328973,143.071612,0.213665
2135.170351,42.000000,6.330622,-142.968786,713.584132,6.327435,142.974153,0.212902
2135.182252,43.000000,6.331829,-142.873103,713.592907,6.329069,142.878545,0.203407
2135.252164,44.000000,6.338843,-142.781135,713.620252,6.337333,142.786804,0.175652
2135.349762,45.000000,6.348629,-142.690933,713.656463,6.348764,142.696901,0.139179
2135.395100,46.000000,6.353183,-142.597377,713.675943,6.354220,142.603508,0.119159
2135.357987,47.000000,6.349483,-142.498543,713.669022,6.350250,142.504620,0.125099
2135.261586,48.000000,6.339848,-142.395921,713.643119,6.339503,142.401790,0.149704
2135.150662,49.000000,6.328760,-142.292379,713.612567,6.327096,142.298001,0.178881
2135.068547,50.000000,6.320557,-142.190685,713.591240,6.317983,142.196135,0.198988
2135.044978,51.000000,6.318213,-142.092729,713.588652,6.315562,142.098163,0.200667
2135.064413,52.000000,6.320174,-141.997516,713.599830,6.318056,142.003043,0.188810
2135.115086,53.000000,6.325261,-141.904288,713.621007,6.324121,141.909992,0.167121
2135.174160,54.000000,6.331190,-141.811590,713.644873,6.331146,141.817493,0.142787
2135.183422,55.000000,6.332133,-141.715717,713.652792,6.332478,141.721688,0.134135
2135.138909,56.000000,6.327693,-141.616425,713.643494,6.327662,141.622323,0.142413
2135.084743,57.000000,6.322286,-141.516522,713.631104,6.321743,141.522321,0.153730
2135.051281,58.000000,6.318953,-141.417936,713.625342,6.318191,141.423692,0.158531
2135.022453,59.000000,6.316083,-141.319646,713.621063,6.315168,141.325370,0.161874
2134.987890,60.000000,6.312639,-141.220994,713.614946,6.311490,141.226671,0.167023
2134.975336,61.000000,6.311398,-141.123737,713.615874,6.310327,141.129425,0.165245
2134.996437,62.000000,6.313525,-141.028610,713.627575,6.313012,141.034398,0.152874
2135.025957,63.000000,6.316495,-140.934013,713.641970,6.316658,140.939921,0.137853
2135.029438,64.000000,6.316859,-140.837766,713.648029,6.317328,140.843727,0.131031
2135.008740,65.000000,6.314803,-140.739990,713.646345,6.315234,140.745941,0.131821
2134.975176,66.000000,6.311459,-140.641403,713.640542,6.311670,140.647309,0.136662
2134.919782,67.000000,6.305930,-140.541440,713.627750,6.305611,140.547245,0.148376
2134.820009,68.000000,6.295960,-140.438685,713.600751,6.294480,140.444272,0.174061
2134.705844,69.000000,6.284551,-140.335030,713.569147,6.281705,140.340363,0.204273
2134.679435,70.000000,6.281924,-140.236907,713.565631,6.278959,140.242214,0.206866
2134.756060,71.000000,6.289607,-140.145265,713.595093,6.287987,140.150816,0.177030
2134.822165,72.000000,6.296238,-140.052954,713.621188,6.295813,140.058722,0.150504
2134.824233,73.000000,6.296460,-139.956615,713.626784,6.296321,139.962431,0.144136
2134.757210,74.000000,6.289768,-139.855937,713.610262,6.288933,139.861622,0.159517
2134.695814,75.000000,6.283640,-139.755617,713.595542,6.282188,139.761185,0.173128
2134.713512,76.000000,6.285426,-139.660258,713.606137,6.284482,139.665916,0.161844
2134.762235,77.000000,6.290317,-139.566839,713.626663,6.290322,139.572668,0.140794
2134.768869,78.000000,6.290997,-139.470781,713.633716,6.291351,139.476671,0.132994
2134.710937,79.000000,6.285215,-139.370683,713.620099,6.285002,139.376464,0.145519
2134.613102,80.000000,6.275440,-139.268094,713.593710,6.274093,139.273663,0.170605
2134.535044,81.000000,6.267644,-139.166749,713.573651,6.265445,139.172157,0.189465
2134.569672,82.000000,6.271125,-139.072441,713.589658,6.269673,139.077983,0.172859
2134.534249,83.000000,6.267596,-138.973760,713.583243,6.265896,138.979254,0.178302
2134.512093,84.000000,6.265394,-138.875908,713.581074,6.263635,138.881387,0.179571
2134.513446,85.000000,6.265545,-138.779521,713.586428,6.264061,138.785047,0.173441
2134.482714,86.000000,6.262485,-138.681136,713.581512,6.260820,138.686625,0.177411
2134.415312,87.000000,6.255756,-138.580471,713.564858,6.253390,138.585827,0.192923
2134.333393,88.000000,6.247576,-138.478910,713.543559,6.244301,138.484095,0.213003
2134.274415,89.000000,6.241691,-138.378779,713.529601,6.237834,138.383853,0.225864
2134.262044,90.000000,6.240469,-138.281544,713.530557,6.236691,138.286629,0.224059
2134.276113,91.000000,6.241891,-138.185948,713.539973,6.238569,138.191113,0.213935
2134.290215,92.000000,6.243317,-138.090351,713.549399,6.240450,138.095597,0.203801
2134.300948,93.000000,6.244406,-137.994544,713.557746,6.241947,137.999861,0.194729
2134.312010,94.000000,6.245528,-137.898754,713.566197,6.243481,137.904144,0.185553
2134.315648,95.000000,6.245907,-137.802503,713.572271,6.244167,137.807946,0.178716
2134.304968,96.000000,6.244854,-137.705367,713.573762,6.243218,137.710825,0.176385
2134.289227,97.000000,6.243294,-137.607917,713.573632,6.241689,137.613377,0.175648
2134.264775,98.000000,6.240863,-137.509930,713.570713,6.239166,137.515370,0.177654
2134.195038,99.000000,6.233902,-137.409151,713.553301,6.231469,137.414452,0.193912
2134.115559,100.000000,6.225967,-137.307778,713.532771,6.222660,137.312914,0.213237
2134.077626,101.000000,6.222187,-137.208968,713.525536,6.218596,137.214048,0.219487
2134.095891,102.000000,6.224029,-137.113618,713.536283,6.220953,137.118789,0.208054
2134.131747,103.000000,6.227631,-137.019346,713.552658,6.225319,137.024654,0.191087
2134.148289,104.000000,6.229301,-136.923883,713.562852,6.227478,136.929278,0.180198
2134.149800,105.000000,6.229467,-136.827494,713.568234,6.227921,136.832937,0.174040
2134.154636,106.000000,6.229966,-136.731309,713.574680,6.228743,136.736807,0.166837
2134.160567,107.000000,6.230575,-136.635188,713.581475,6.229690,136.640745,0.159290
2134.152009,108.000000,6.229734,-136.538179,713.583632,6.228982,136.543757,0.156304
2134.138420,109.000000,6.228390,-136.440861,713.584178,6.227700,136.446446,0.154903
2134.134635,110.000000,6.228026,-136.344142,713.587861,6.227537,136.349761,0.150417
2134.127688,111.000000,6.227347,-136.247229,713.590530,6.227013,136.252874,0.146928
2134.081513,112.000000,6.222743,-136.147920,713.580645,6.222007,136.153486,0.155785
2134.005137,113.000000,6.215118,-136.046769,713.561094,6.213552,136.052179,0.174147
2133.934063,114.000000,6.208024,-135.945948,713.543239,6.205702,135.951215,0.190841
2133.899809,115.000000,6.204613,-135.847376,713.537167,6.202059,135.852597,0.195949
2133.920946,116.000000,6.206742,-135.752179,713.548817,6.204743,135.757499,0.183628
2133.981205,117.000000,6.212784,-135.659361,713.572986,6.211895,135.664881,0.158995
2134.028794,118.000000,6.217560,-135.565765,713.593101,6.217601,135.571453,0.138350
2134.049346,119.000000,6.219631,-135.470521,713.604563,6.220218,135.476306,0.126214
2134.042460,120.000000,6.218957,-135.373607,713.607242,6.219700,135.379418,0.122714
2134.001064,121.000000,6.214831,-135.274598,713.598876,6.215240,135.280343,0.130078
2133.944008,122.000000,6.209139,-135.174642,713.585498,6.208992,135.180281,0.142370
2133.906293,123.000000,6.205382,-135.075862,713.578308,6.204952,135.081445,0.148576
2133.901783,124.000000,6.204946,-134.979094,713.581744,6.204706,134.984709,0.144334
2133.912788,125.000000,6.206062,-134.883265,713.590143,6.206232,134.888952,0.135209
2133.909777,126.000000,6.205776,-134.786586,713.594056,6.206157,134.792308,0.130497
2133.883857,127.000000,6.203198,-134.688521,713.590637,6.203465,134.694219,0.132996
2133.832449,128.000000,6.198071,-134.588919,713.579060,6.197861,134.594525,0.143517
2133.784581,129.000000,6.193299,-134.489533,713.568615,6.192662,134.495057,0.152924
2133.767525,130.000000,6.191608,-134.392008,713.568029,6.190982,134.397530,0.152636
2133.754149,131.000000,6.190285,-134.294705,713.568620,6.189723,134.300236,0.151191
2133.724221,132.000000,6.187307,-134.196406,713.563913,6.186573,134.201901,0.154956
2133.681321,133.000000,6.183032,-134.097328,713.555055,6.181942,134.102753,0.162804
2133.637831,134.000000,6.178697,-133.998216,713.546007,6.177243,134.003571,0.170838
2133.608025,135.000000,6.175732,-133.899929,713.541336,6.174107,133.905250,0.174568
2133.616042,136.000000,6.176548,-133.803914,713.548767,6.175291,133.809299,0.166396
2133.661233,137.000000,6.181083,-133.710128,713.568092,6.180721,133.715673,0.146528
2133.689925,138.000000,6.183967,-133.615347,713.582136,6.184266,133.621010,0.131852
2133.676566,139.000000,6.182646,-133.518043,713.582724,6.183008,133.523715,0.130410
2133.626030,140.000000,6.177607,-133.418514,713.571414,6.177504,133.424096,0.140669
2133.569461,141.000000,6.171965,-133.318627,713.558173,6.171311,133.324105,0.152827
2133.530798,142.000000,6.168114,-133.219815,713.550661,6.167164,133.225234,0.159351
2133.501065,143.000000,6.165155,-133.121538,713.546005,6.164036,133.126922,0.163066
2133.521226,144.000000,6.167186,-133.026239,713.557313,6.166606,133.031720,0.151081
2133.419983,145.000000,6.157077,-132.923699,713.529775,6.155312,132.928957,0.177300
2133.332656,146.000000,6.148361,-132.821995,713.506690,6.145608,132.827068,0.199138
2133.318320,147.000000,6.146942,-132.724644,713.506957,6.144238,132.729722,0.198013
2133.381995,148.000000,6.153324,-132.631934,713.532181,6.151777,132.637221,0.172343
2133.452298,149.000000,6.160368,-132.539611,713.559526,6.160072,132.545126,0.144587
2133.440658,150.000000,6.159219,-132.442413,713.560652,6.159011,132.447940,0.142616
2133.704153,151.000000,6.185586,-132.361552,713.649822,6.189373,132.367812,0.054058
2133.796116,152.000000,6.194800,-132.270490,713.684105,6.200146,132.277033,0.019478
2131.361283,279.000000,5.953313,-119.871303,713.511992,5.955739,119.876853,0.079221
2130.022232,356.000000,5.820740,-112.364744,713.443027,5.822962,112.369981,0.080801
2129.984207,357.000000,5.816960,-112.266234,713.435493,5.818884,112.271413,0.087353
2129.930535,358.000000,5.811618,-112.166939,713.422957,5.813023,112.172019,0.098825
2129.925364,359.000000,5.811116,-112.070085,713.425922,5.812690,112.075192,0.095049
2129.978715,360.000000,5.816455,-111.976167,713.447592,5.819028,111.981454,0.072872
2130.053262,361.000000,5.823909,-111.883306,713.476037,5.827782,111.888829,0.044031
2130.112281,362.000000,5.829813,-111.789660,713.499520,5.834766,111.795379,0.020072
2130.127572,363.000000,5.831354,-111.693819,713.509022,5.836766,111.699618,0.009864
2130.079659,364.000000,5.826586,-111.594813,713.498318,5.831560,111.600528,0.019535
2130.003478,365.000000,5.818998,-111.494398,713.478576,5.823132,111.499955,0.038095
2129.945606,366.000000,5.813237,-111.394902,713.464687,5.816791,111.400349,0.050898
2129.905971,367.000000,5.809296,-111.296321,713.456627,5.812530,111.301705,0.057967
2129.864440,368.000000,5.805166,-111.197647,713.447960,5.808052,111.202964,0.065634
2129.797100,369.000000,5.798461,-111.097691,713.431043,5.800633,111.102872,0.081416
2129.753025,370.000000,5.794077,-110.998897,713.421561,5.795865,111.004004,0.089884
2129.783161,371.000000,5.797099,-110.903795,713.435798,5.799556,110.909022,0.075020
2129.856725,372.000000,5.804454,-110.810846,713.463915,5.808197,110.816306,0.046501
2129.935018,373.000000,5.812281,-110.718125,713.493545,5.817377,110.723830,0.016494
2129.966656,374.000000,5.815453,-110.623082,713.508261,5.821239,110.628911,0.001159
2129.929796,375.000000,5.811789,-110.524642,713.501078,5.817293,110.530416,0.007365
2129.870661,376.000000,5.805902,-110.425102,713.486773,5.810808,110.430762,0.020577
2129.828083,377.000000,5.801668,-110.326384,713.477761,5.806211,110.331974,0.028583
2129.816581,378.000000,5.800534,-110.229205,713.478681,5.805155,110.234805,0.026819
2129.824283,379.000000,5.801317,-110.132974,713.485739,5.806289,110.138635,0.019016
2129.833033,380.000000,5.802205,-110.036792,713.493131,5.807542,110.042517,0.010885
2129.831036,381.000000,5.802020,-109.940079,713.497087,5.807570,109.945840,0.006135
2129.812340,382.000000,5.800169,-109.842543,713.495703,5.805694,109.848296,0.006637
2129.787792,383.000000,5.797734,-109.744720,713.492447,5.803151,109.750449,0.008980
2129.776003,384.000000,5.796572,-109.647525,713.493269,5.802063,109.653264,0.007312
2129.775148,385.000000,5.796501,-109.550866,713.497585,5.802221,109.556644,0.002208
2129.754121,386.000000,5.794417,-109.453217,713.495452,5.800079,109.458981,0.003447
2129.705056,387.000000,5.789536,-109.354195,713.484355,5.794742,109.359871,0.013505
2129.660726,388.000000,5.785127,-109.255407,713.474770,5.789945,109.261008,0.022074
2129.644121,389.000000,5.783484,-109.157979,713.474047,5.788308,109.163577,0.021926
2129.622229,390.000000,5.781314,-109.060293,713.471633,5.786067,109.065875,0.023442
2129.570588,391.000000,5.776176,-108.961155,713.459709,5.780437,108.966642,0.034312
2129.515688,392.000000,5.770713,-108.861861,713.446743,5.774435,108.867246,0.046209
2129.492161,393.000000,5.768381,-108.764100,713.443803,5.772009,108.769464,0.048242
2129.498790,394.000000,5.769056,-108.667810,713.450501,5.773019,108.673231,0.040794
2129.499413,395.000000,5.769133,-108.571225,713.455278,5.773345,108.576689,0.035236
2129.568263,396.000000,5.776016,-108.477956,713.481861,5.781446,108.483641,0.008226
2129.541536,397.000000,5.773364,-108.380037,713.477893,5.778655,108.385693,0.011270
2129.520134,398.000000,5.771243,-108.282378,713.475627,5.776470,108.288019,0.012641
2129.492994,399.000000,5.768550,-108.184442,713.471525,5.773632,108.190052,0.015817
2129.460424,400.000000,5.765315,-108.086244,713.465687,5.770175,108.091810,0.020701
2129.412924,401.000000,5.760591,-107.987325,713.455076,5.765016,107.992807,0.030281
2129.360614,402.000000,5.755386,-107.888177,713.442927,5.759310,107.893563,0.041373
2129.319011,403.000000,5.751251,-107.789549,713.434199,5.754823,107.794867,0.049101
2129.311881,404.000000,5.750554,-107.692588,713.436488,5.754265,107.697928,0.045990
2129.342711,405.000000,5.753644,-107.597457,713.450907,5.758033,107.602918,0.030946
2129.380999,406.000000,5.757478,-107.502682,713.467710,5.762650,107.508283,0.013558
2129.383428,407.000000,5.757734,-107.406176,713.473050,5.763181,107.411824,0.007446
2129.370500,408.000000,5.756459,-107.308930,713.473481,5.761962,107.314585,0.006163
2129.371907,409.000000,5.756614,-107.212373,713.478493,5.762376,107.218073,0.000374
2129.404700,410.000000,5.759900,-107.117322,713.493536,5.766367,107.123148,-0.015283
2129.439989,411.000000,5.763435,-107.022386,713.509375,5.770643,107.028345,-0.031725
2129.446845,412.000000,5.764134,-106.926084,713.516126,5.771678,106.932101,-0.039224
2129.423128,413.000000,5.761782,-106.828316,713.513102,5.769229,106.834312,-0.037109
2129.377017,414.000000,5.757196,-106.729478,713.502920,5.764228,106.735394,-0.027950
2129.331625,415.000000,5.752682,-106.630678,713.492966,5.759309,106.636515,-0.019017
2129.291431,416.000000,5.748687,-106.532128,713.484673,5.754983,106.537901,-0.011717
2129.257561,417.000000,5.745322,-106.433883,713.478401,5.751377,106.439608,-0.006405
2129.240856,418.000000,5.743670,-106.336457,713.477613,5.749727,106.342179,-0.006489
2129.250673,419.000000,5.744664,-106.240295,713.485301,5.751099,106.246083,-0.014911
2129.287291,420.000000,5.748331,-106.145406,713.501555,5.755525,106.151330,-0.031759
2129.300401,421.000000,5.749654,-106.049396,713.510294,5.757273,106.055395,-0.041215
2129.232644,422.000000,5.742909,-105.949543,713.493184,5.749805,105.955405,-0.025241
2129.167237,423.000000,5.736399,-105.849806,713.476825,5.742606,105.855538,-0.010006
2129.117123,424.000000,5.731414,-105.750800,713.465353,5.737149,105.756441,0.000421
2129.079232,425.000000,5.727649,-105.652375,713.457787,5.733085,105.657957,0.007006
2129.054471,426.000000,5.725194,-105.554573,713.454417,5.730517,105.560132,0.009464
2129.030003,427.000000,5.722767,-105.456787,713.451138,5.727982,105.462322,0.011831
2128.997400,428.000000,5.719530,-105.358618,713.445259,5.724521,105.364107,0.016756
2128.960699,429.000000,5.715884,-105.260257,713.438069,5.720592,105.265691,0.022971
2128.947204,430.000000,5.714552,-105.162992,713.438295,5.719308,105.168431,0.021891
2128.965898,431.000000,5.716431,-105.067242,713.448805,5.721691,105.072771,0.010692
2128.978032,432.000000,5.717656,-104.971181,713.457219,5.723326,104.976782,0.001557
2128.955102,433.000000,5.715383,-104.873471,713.454425,5.720966,104.879052,0.003447
2128.910472,434.000000,5.710946,-104.774742,713.444696,5.716135,104.780247,0.012160
2128.870496,435.000000,5.706974,-104.676234,713.436453,5.711833,104.681675,0.019411
2128.856263,436.000000,5.705569,-104.578936,713.436436,5.710464,104.584380,0.018570
2128.882311,437.000000,5.708181,-104.483523,713.449289,5.713684,104.489076,0.005066
2128.920575,438.000000,5.712012,-104.388679,713.466047,5.718296,104.394372,-0.012277
2128.917246,439.000000,5.711694,-104.291887,713.469511,5.718170,104.297611,-0.016543
2128.873743,440.000000,5.707370,-104.193218,713.460134,5.713466,104.198868,-0.008177
2128.816801,441.000000,5.701705,-104.093924,713.446463,5.707231,104.099466,0.004415
2128.789697,442.000000,5.699017,-103.996026,713.442326,5.704396,104.001537,0.007627
2128.796625,443.000000,5.699722,-103.899713,713.449062,5.705438,103.905283,0.000141
2128.806370,444.000000,5.700708,-103.803529,713.456699,5.706800,103.809165,-0.008229
2128.795966,445.000000,5.699685,-103.706407,713.457895,5.705867,103.712056,-0.010264
2128.759070,446.000000,5.696020,-103.608056,713.450624,5.701916,103.613648,-0.003969
2128.714111,447.000000,5.691551,-103.509332,713.440775,5.697047,103.514847,0.004862
2128.685264,448.000000,5.688689,-103.411358,713.436074,5.694013,103.416837,0.008629
2128.687388,449.000000,5.688915,-103.314819,713.441269,5.694507,103.320344,0.002660
2128.707693,450.000000,5.690954,-103.219119,713.452273,5.697072,103.224738,-0.009023
2128.701510,451.000000,5.690352,-103.122193,713.454811,5.696619,103.127836,-0.012378
2128.658314,452.000000,5.686059,-103.023558,713.445520,5.691950,103.029128,-0.004096
2128.610013,453.000000,5.681257,-102.924690,713.434597,5.686700,102.930174,0.005793
2128.564828,454.000000,5.676765,-102.825969,713.424669,5.681805,102.831375,0.014702
2128.521336,455.000000,5.672443,-102.727328,713.415281,5.677103,102.732661,0.023080
2128.511850,456.000000,5.671512,-102.630255,713.416758,5.676274,102.635603,0.020769
2128.523093,457.000000,5.672647,-102.534133,713.424858,5.677807,102.539551,0.011943
2128.513831,458.000000,5.671738,-102.437068,713.426404,5.677003,102.442502,0.009564
2128.474384,459.000000,5.667819,-102.338619,713.418304,5.672762,102.343989,0.016675
2128.495140,460.000000,5.669903,-102.242930,713.429440,5.675377,102.248395,0.004862
2128.456720,461.000000,5.666087,-102.144530,713.421666,5.671253,102.149935,0.011653
2128.455896,462.000000,5.666019,-102.047852,713.425904,5.671410,102.053294,0.006626
2128.482754,463.000000,5.668711,-101.952437,713.438986,5.674720,101.957989,-0.007103
2128.464104,464.000000,5.666866,-101.854941,713.437525,5.672847,101.860485,-0.006524
2128.529040,465.000000,5.673356,-101.761258,713.462774,5.680495,101.767012,-0.032221
2128.569301,466.000000,5.677385,-101.666444,713.480137,5.685332,101.672343,-0.050161
2128.570664,467.000000,5.677535,-101.569855,713.485068,5.685739,101.575797,-0.055870
2128.505970,468.000000,5.671099,-101.470261,713.468889,5.678621,101.476074,-0.040811
2128.465446,469.000000,5.667072,-101.371770,713.460433,5.674256,101.377517,-0.033349
2128.410208,470.000000,5.661579,-101.272613,713.447274,5.668215,101.278257,-0.021260
2128.403039,471.000000,5.660879,-101.175640,713.449474,5.667650,101.181304,-0.024282
2128.400500,472.000000,5.660640,-101.078876,713.453153,5.667612,101.084574,-0.028759
2128.381343,473.000000,5.658744,-100.981359,713.451521,5.665680,100.987047,-0.028011
2128.345174,474.000000,5.655152,-100.883074,713.444451,5.661812,100.888707,-0.021913
2128.314063,475.000000,5.652065,-100.785019,713.438997,5.658519,100.790611,-0.017404
2128.305176,476.000000,5.651194,-100.687969,713.440642,5.657758,100.693577,-0.019881
2128.304394,477.000000,5.651130,-100.591284,713.444877,5.657919,100.596930,-0.024904
2128.294263,478.000000,5.650134,-100.494176,713.446123,5.657016,100.499836,-0.026987
2128.274901,479.000000,5.648218,-100.396654,713.444418,5.655061,100.402303,-0.026167
2128.256477,480.000000,5.646396,-100.299174,713.443012,5.653214,100.304815,-0.025641
2128.250993,481.000000,5.645864,-100.202276,713.445739,5.652840,100.207942,-0.029182
2128.265662,482.000000,5.647341,-100.106281,713.454905,5.654761,100.112026,-0.039057
2128.292697,483.000000,5.650051,-100.010838,713.468021,5.658090,100.016693,-0.052819
2128.306039,484.000000,5.651396,-99.914778,713.476761,5.659860,99.920708,-0.062275
2128.273317,485.000000,5.648147,-99.816657,713.470780,5.656383,99.822541,-0.057248
2128.201710,486.000000,5.641023,-99.716799,713.452373,5.648478,99.722536,-0.039995
2128.141542,487.000000,5.635039,-99.617458,713.437621,5.641876,99.623077,-0.026338
2128.123171,488.000000,5.633222,-99.519984,713.436223,5.640034,99.525595,-0.025820
2128.135958,489.000000,5.634511,-99.423899,713.444779,5.641740,99.429584,-0.035095
2128.156065,490.000000,5.636530,-99.328138,713.455673,5.644280,99.333915,-0.046671
2128.172501,491.000000,5.638183,-99.232211,713.465393,5.646402,99.238070,-0.057091
2128.186162,492.000000,5.639560,-99.136158,713.474226,5.648208,99.142093,-0.066638
2128.188099,493.000000,5.639767,-99.039582,713.479311,5.648678,99.045562,-0.072499
2128.159084,494.000000,5.636889,-98.941633,713.474504,5.645624,98.947577,-0.068627
2128.099816,495.000000,5.630995,-98.842346,713.460030,5.639124,98.848175,-0.055243
2128.042689,496.000000,5.625315,-98.743158,713.446240,5.632868,98.748877,-0.042532
2128.014436,497.000000,5.622513,-98.645250,713.441674,5.629900,98.650935,-0.038897
2128.002596,498.000000,5.621347,-98.548068,713.442351,5.628802,98.553762,-0.040420
2127.986210,499.000000,5.619728,-98.450685,713.441574,5.627185,98.456376,-0.040513
2127.972400,500.000000,5.618366,-98.353417,713.441620,5.625862,98.359111,-0.041415
2127.973768,501.000000,5.618517,-98.256817,713.446514,5.626267,98.262554,-0.047087
2127.984665,502.000000,5.619617,-98.160634,713.454451,5.627758,98.166440,-0.055753
2128.002190,503.000000,5.621379,-98.064741,713.464505,5.630003,98.070633,-0.066502
2128.028706,504.000000,5.624037,-97.969240,713.477431,5.633272,97.975241,-0.080077
2128.052290,505.000000,5.626402,-97.873608,713.489420,5.636207,97.879710,-0.092729
2128.037606,506.000000,5.624953,-97.776295,713.489179,5.634784,97.782399,-0.093349
2127.984992,507.000000,5.619723,-97.677323,713.476817,5.629041,97.683329,-0.082043
2127.930233,508.000000,5.614279,-97.578261,713.463770,5.623055,97.584163,-0.070063
2127.899375,509.000000,5.611217,-97.480247,713.458357,5.619790,97.486107,-0.065595
2127.898530,510.000000,5.611147,-97.383543,713.462534,5.619943,97.389442,-0.070561
2127.905381,511.000000,5.611845,-97.287174,713.469169,5.620972,97.293130,-0.077945
2127.880152,512.000000,5.609345,-97.189407,713.465552,5.618348,97.195336,-0.075244
2127.817395,513.000000,5.603104,-97.090008,713.449943,5.611451,97.095813,-0.060743
2127.776644,514.000000,5.599056,-96.991570,713.441365,5.607060,96.997308,-0.053160
2127.774852,515.000000,5.598892,-96.894826,713.445234,5.607104,96.900599,-0.057823
2127.775795,516.000000,5.599001,-96.798200,713.449974,5.607460,96.804015,-0.063344
2127.737375,517.000000,5.595186,-96.699867,713.442138,5.603335,96.705621,-0.056490
2127.659225,518.000000,5.587411,-96.599817,713.421607,5.594685,96.605407,-0.037147
2127.600837,519.000000,5.581607,-96.500627,713.407390,5.588287,96.506104,-0.024016
2127.554031,520.000000,5.576957,-96.401942,713.396872,5.583206,96.407336,-0.014524
2127.500673,521.000000,5.571654,-96.302977,713.384261,5.577380,96.308271,-0.002972
2127.529401,522.000000,5.574531,-96.207554,713.397870,5.580899,96.212962,-0.017218
2127.505937,523.000000,5.572207,-96.109880,713.394806,5.578476,96.115266,-0.015060
2127.489578,524.000000,5.570592,-96.012512,713.394009,5.576862,96.017896,-0.015133
2127.483887,525.000000,5.570039,-95.915604,713.396620,5.576462,95.921012,-0.018558
2127.490423,526.000000,5.570705,-95.819219,713.403136,5.577455,95.824684,-0.025825
2127.502073,527.000000,5.571880,-95.723053,713.411284,5.579029,95.728587,-0.034699
2127.457493,528.000000,5.567452,-95.624475,713.401468,5.574202,95.629933,-0.025897
2127.460140,529.000000,5.567731,-95.527922,713.406738,5.574751,95.533426,-0.031938
2127.515746,530.000000,5.573286,-95.433631,713.428925,5.581330,95.439320,-0.054625
2127.478431,531.000000,5.569582,-95.335366,713.421426,5.577329,95.340997,-0.048103
2127.474553,532.000000,5.569210,-95.238530,713.424608,5.577136,95.244190,-0.052090
2127.495951,533.000000,5.571357,-95.142770,713.435864,5.579820,95.148525,-0.064021
2127.485637,534.000000,5.570344,-95.045658,713.436988,5.578893,95.051425,-0.065983
2127.436629,535.000000,5.565475,-94.946899,713.425749,5.573562,94.952578,-0.055781
2127.393851,536.000000,5.561226,-94.848408,713.416499,5.568940,94.854015,-0.047537
2127.384177,537.000000,5.560277,-94.751325,713.417824,5.568086,94.756946,-0.049697
2127.383951,538.000000,5.560269,-94.654643,713.422166,5.568308,94.660302,-0.054825
