threshold,split,image_id,frame_key,u_px,v_px,response,ray_x,ray_y,ray_z,Xc_mm,Yc_mm,Zc_mm,board_nx,board_ny,board_nz,board_d_mm,pnp_rmse_px,fit_group,frame_id,lambda_truth_mm,in_v_domain,v_bin_index,v_bin,lambda_quadratic_mm,quadratic_valid,residual_mm,abs_residual_mm,xn,yn,pca_s,pca_t,frame_residual_median_mm,residual_centered_mm,abs_centered_residual_mm,s_bin_index,s_bin,response_quintile,Xb_mm,Yb_mm,Zb_mm,mask_boundary_distance_mm,mask_boundary_band,pnp_boundary_source,pnp_boundary_rmse_px
abs_gt_p95,fit,6,fit_001_018:6,2093.8984347249934,881.9992010208025,1.7510799613950234,0.0032273462481297,-0.0858062537264424,1.0,2.272446302254903,-60.41809245103461,704.1222501526817,0.0434691629468723,-0.0080799197877894,-0.9990220952355964,702.8467309701986,0.0961794794533581,fit_001_018,006,704.1222501526817,True,8,v_0800_0900,704.3160391995734,True,-0.1937890468917658,0.1937890468917658,0.0032273462481297,-0.0858062537264424,-0.07223969217400773,-0.012700861230237365,-0.014581151000129466,-0.17920789589163633,0.17920789589163633,3,s_-0.09012_-0.05604,response_q00_20,106.1157777770979,3.3912748083663256,-8.032484625975945e-14,23.391274808366326,interior_gt_10mm,reused_frame_board_geometry_summary,0.0961794794533581
abs_gt_p95,fit,6,fit_001_018:6,2093.869129732594,883.994343694744,1.920879340654805,0.0032233286797319,-0.0855345559157793,1.0,2.269612054355844,-60.22664098486199,704.1205784029961,0.0434691629468723,-0.0080799197877894,-0.9990220952355964,702.8467309701986,0.0961794794533581,fit_001_018,006,704.1205784029961,True,8,v_0800_0900,704.3147335551411,True,-0.19415515214495827,0.19415515214495827,0.0032233286797319,-0.0855345559157793,-0.07196797380292297,-0.01269863233140639,-0.014581151000129466,-0.1795740011448288,0.1795740011448288,3,s_-0.09012_-0.05604,response_q20_40,106.1360273281252,3.5816808148130868,3.2193475972731355e-14,23.581680814813087,interior_gt_10mm,reused_frame_board_geometry_summary,0.0961794794533581
abs_gt_p95,fit,6,fit_001_018:6,2093.502321190974,905.093249494061,2.192005349011558,0.003173102457751,-0.0826614003696039,1.0,2.2341898907313813,-58.20211213424235,704.1026630809938,0.0434691629468723,-0.0080799197877894,-0.9990220952355964,702.8467309701986,0.0961794794533581,fit_001_018,006,704.1026630809938,True,9,v_0900_1000,704.2829378505892,True,-0.18027476959537125,0.18027476959537125,0.003173102457751,-0.0826614003696039,-0.06909454987405866,-0.012667321136554945,-0.014581151000129466,-0.1656936185952418,0.1656936185952418,3,s_-0.09012_-0.05604,response_q20_40,106.34474266340563,5.595813547342981,7.340518796274803e-14,25.59581354734298,interior_gt_10mm,reused_frame_board_geometry_summary,0.0961794794533581
abs_gt_p95,fit,6,fit_001_018:6,2077.236328228641,2218.961970532326,2.779788726404964,0.0009602930681414,0.0961972875205848,1.0,0.6751024760898355,67.62834092301011,703.0171293399371,0.0434691629468723,-0.0080799197877894,-0.9990220952355964,702.8467309701986,0.0961794794533581,fit_001_018,006,703.0171293399371,True,22,v_2200_2300,703.2327745606358,True,-0.21564522069866143,0.21564522069866143,0.0009602930681414,0.0961972875205848,0.10977482938232636,-0.011631983689069264,-0.014581151000129466,-0.20106406969853197,0.20106406969853197,8,s_+0.08029_+0.11437,response_q20_40,119.95541905531691,130.70241425976562,-3.17588649172967e-14,29.297585740234382,interior_gt_10mm,reused_frame_board_geometry_summary,0.0961794794533581
abs_gt_p95,fit,6,fit_001_018:6,2077.438400500948,2220.954485694743,4.145874464393178,0.0009878362961679,0.0964688492913134,1.0,0.6944651446983556,67.81918587306582,703.0164283215164,0.0434691629468723,-0.0080799197877894,-0.9990220952355964,702.8467309701986,0.0961794794533581,fit_001_018,006,703.0164283215164,True,22,v_2200_2300,703.2997450745014,True,-0.2833167529850016,0.2833167529850016,0.0009878362961679,0.0964688492913134,0.1100462039521863,-0.011661314007251988,-0.014581151000129466,-0.2687356019848721,0.2687356019848721,8,s_+0.08029_+0.11437,response_q20_40,119.99765068614019,130.88953371007008,1.817950194348192e-14,29.110466289929917,interior_gt_10mm,reused_frame_board_geometry_summary,0.0961794794533581
abs_gt_p95,fit,6,fit_001_018:6,2077.458071299725,2221.97441993271,4.990740960248303,0.0009905290000442,0.0966078567170554,1.0,0.6963574589721958,67.91684202807947,703.0157208330783,0.0434691629468723,-0.0080799197877894,-0.9990220952355964,702.8467309701986,0.0961794794533581,fit_001_018,006,703.0157208330783,True,22,v_2200_2300,703.3080819676935,True,-0.2923611346152484,0.2923611346152484,0.0009905290000442,0.0966078567170554,0.11018519063987628,-0.011664921736530831,-0.014581151000129466,-0.2777799836151189,0.2777799836151189,8,s_+0.08029_+0.11437,response_q20_40,120.01129633696998,130.9862529026778,-2.7606860915882915e-14,29.01374709732221,interior_gt_10mm,reused_frame_board_geometry_summary,0.0961794794533581
abs_gt_p95,fit,6,fit_001_018:6,2077.359954318342,2223.999210698126,7.903258188092954,0.0009771968228896,0.0968838162830544,1.0,0.6869827984555639,68.11065455408496,703.0137454029863,0.0434691629468723,-0.0080799197877894,-0.9990220952355964,702.8467309701986,0.0961794794533581,fit_001_018,006,703.0137454029863,True,22,v_2200_2300,703.2821429908147,True,-0.2683975878284173,0.2683975878284173,0.0009771968228896,0.0968838162830544,0.11046123199187925,-0.011653406485842635,-0.014581151000129466,-0.2538164368282878,0.2538164368282878,8,s_+0.08029_+0.11437,response_q20_40,120.02533170283334,131.1797938294234,4.595954008896341e-14,28.820206170576597,interior_gt_10mm,reused_frame_board_geometry_summary,0.0961794794533581
abs_gt_p95,fit,6,fit_001_018:6,2077.220641735373,2226.0075797596933,11.759916807594978,0.0009582548879775,0.0971575392092847,1.0,0.6736643127575551,68.30287818179079,703.0116112210413,0.0434691629468723,-0.0080799197877894,-0.9990220952355964,702.8467309701986,0.0961794794533581,fit_001_018,006,703.0116112210413,True,22,v_2200_2300,703.2434067304569,True,-0.23179550941551952,0.23179550941551952,0.0009582548879775,0.0971575392092847,0.11073507368152635,-0.011636266875184369,-0.014581151000129466,-0.21721435841539005,0.21721435841539005,8,s_+0.08029_+0.11437,response_q20_40,120.03525700415322,131.3722343351283,-8.069972553627773e-15,28.627765664871703,interior_gt_10mm,reused_frame_board_geometry_summary,0.0961794794533581
abs_gt_p95,fit,6,fit_001_018:6,2077.16198009576,2227.0074850278584,13.194963662651237,0.0009502809775444,0.0972938183642344,1.0,0.6680575937330955,68.39858496322698,703.0105932030166,0.0434691629468723,-0.0080799197877894,-0.9990220952355964,702.8467309701986,0.0961794794533581,fit_001_018,006,703.0105932030166,True,22,v_2200_2300,703.2274336097864,True,-0.2168404067698475,0.2168404067698475,0.0009502809775444,0.0972938183642344,0.11087140237569856,-0.011629190261114131,-0.014581151000129466,-0.20225925576971804,0.20225925576971804,8,s_+0.08029_+0.11437,response_q20_40,120.04121665898182,131.46792520295864,-5.940359308610159e-14,28.53207479704136,interior_gt_10mm,reused_frame_board_geometry_summary,0.0961794794533581
abs_gt_p95,fit,6,fit_001_018:6,2077.036765048528,2229.002617403333,13.706547147872625,0.0009332584725663,0.0975657404923356,1.0,0.6560886649876266,68.58954760101756,703.0085279412775,0.0434691629468723,-0.0080799197877894,-0.9990220952355964,702.8467309701986,0.0961794794533581,fit_001_018,006,703.0085279412775,True,22,v_2200_2300,703.1930318408641,True,-0.18450389958661617,0.18450389958661617,0.0009332584725663,0.0975657404923356,0.11114343067065861,-0.011613958184173085,-0.014581151000129466,-0.1699227485864867,0.1699227485864867,8,s_+0.08029_+0.11437,response_q20_40,120.05233097645764,131.6589506503219,-7.859965146554171e-14,28.341049349678087,interior_gt_10mm,reused_frame_board_geometry_summary,0.0961794794533581
abs_gt_p95,fit,7,fit_001_018:7,2105.587475417716,118.97999544257928,20.543728339831,0.0048372454588781,-0.189841486638283,1.0,3.4092536730058103,-133.7988305767219,704.792366231609,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.792366231609,True,1,v_0100_0200,704.5922138117927,True,0.20015241981627696,0.20015241981627696,0.0048372454588781,-0.189841486638283,-0.17628326878406717,-0.01362586321746934,0.0509088763386103,0.14924354347766666,0.14924354347766666,0,s_-0.19237_-0.15828,response_q60_80,35.731284419929466,-19.941385894376605,-5.611840770683806e-14,0.05861410562339486,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.502680149292,121.02149752443404,18.047532051832317,0.0048256243368855,-0.1895627778547031,1.0,3.4010542124237286,-133.60204589766747,704.7905048113996,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7905048113996,True,1,v_0100_0200,704.5758335806711,True,0.214671230728527,0.214671230728527,0.0048256243368855,-0.1895627778547031,-0.1760044895379034,-0.01361607708292497,0.0509088763386103,0.1637623543899167,0.1637623543899167,0,s_-0.19237_-0.15828,response_q40_60,35.722234518593815,-19.74462968676066,-3.226239822943664e-14,0.25537031323933945,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.4555541033237,122.00044428023044,18.99993557108722,0.0048191708407712,-0.1894291310410222,1.0,3.3965014146192085,-133.50767856321792,704.7895845243883,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7895845243883,True,1,v_0100_0200,704.5659676694904,True,0.22361685489784122,0.22361685489784122,0.0048191708407712,-0.1894291310410222,-0.1758708031368263,-0.013610503521566938,0.0509088763386103,0.17270797855923092,0.17270797855923092,0,s_-0.19237_-0.15828,response_q60_80,35.71727328455411,-19.650278455375226,-1.891352987711405e-14,0.34972154462477434,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.387032610452,124.01483586190164,21.170191673912083,0.004809768437783,-0.1891541263960486,1.0,3.389866177177901,-133.31352301840704,704.787812766383,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.787812766383,True,1,v_0100_0200,704.5545067143111,True,0.23330605207195276,0.23330605207195276,0.004809768437783,-0.1891541263960486,-0.1755957425548004,-0.013602911673664049,0.0509088763386103,0.18239717573334246,0.18239717573334246,0,s_-0.19237_-0.15828,response_q60_80,35.70980039958044,-19.456145261218968,1.8409913447249048e-14,0.5438547387810324,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.3271911544307,125.99704987192835,21.783196928500864,0.0048015500245964,-0.1888835165046862,1.0,3.3840657246031456,-133.12247729830716,704.7861018354365,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7861018354365,True,1,v_0100_0200,704.5455818499455,True,0.24051998549100517,0.24051998549100517,0.0048015500245964,-0.1888835165046862,-0.17532508442534653,-0.01359647485931246,0.0509088763386103,0.18961110915239487,0.18961110915239487,0,s_-0.19237_-0.15828,response_q60_80,35.70317643284693,-19.265118658966895,-4.636040348464262e-14,0.7348813410331054,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.341494871592,127.99811383920162,23.302815494886225,0.0048034347992166,-0.18861033728002,1.0,3.385387328973046,-132.9296789966304,704.7846948032151,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7846948032151,True,1,v_0100_0200,704.5597908103557,True,0.22490399285936746,0.22490399285936746,0.0048034347992166,-0.18861033728002,-0.17505192352739146,-0.013600157927732682,0.0509088763386103,0.17399511652075716,0.17399511652075716,0,s_-0.19237_-0.15828,response_q80_100,35.703674026643796,-19.072311335694053,-3.7871986668039855e-14,0.927688664305947,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.3379164116545,129.00056288567217,23.485363804119004,0.0048029149425459,-0.188473486229843,1.0,3.3850173354607174,-132.8330869471012,704.7839439076938,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7839439076938,True,1,v_0100_0200,704.5635674390862,True,0.22037646860758286,0.22037646860758286,0.0048029149425459,-0.188473486229843,-0.17491507202030523,-0.013600538970687321,0.0509088763386103,0.16946759226897257,0.16946759226897257,0,s_-0.19237_-0.15828,response_q80_100,35.70289018812759,-18.975718839253005,3.348330455016183e-14,1.0242811607469946,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.3417991363704,130.99932534703711,24.22788827059037,0.0048033798373335,-0.1882006233365462,1.0,3.3853380210778607,-132.64050467544257,704.7824939360091,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7824939360091,True,1,v_0100_0200,704.5745187734236,True,0.2079751625855124,0.2079751625855124,0.0048033798373335,-0.1882006233365462,-0.17464221809981817,-0.013602800107636464,0.0509088763386103,0.1570662862469021,0.1570662862469021,0,s_-0.19237_-0.15828,response_q80_100,35.702386803342655,-18.783131500058264,1.23098438202961e-14,1.2168684999417358,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.2824955877754,133.0154496885929,23.156645377823853,0.0047952339961689,-0.1879253899149304,1.0,3.3795886625771674,-132.4461992207895,704.7807604961997,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7807604961997,True,1,v_0100_0200,704.565907976239,True,0.21485251996068655,0.21485251996068655,0.0047952339961689,-0.1879253899149304,-0.1743669370180344,-0.013596466300363014,0.0509088763386103,0.16394364362207625,0.16394364362207625,0,s_-0.19237_-0.15828,response_q80_100,35.69580002701611,-18.588844897271816,6.26697483479804e-15,1.4111551027281841,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.1955229810383,135.00586567239085,23.498886173685754,0.0047833187155867,-0.1876536668442249,1.0,3.3711822337037827,-132.2543500380197,704.7789273833199,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7789273833199,True,1,v_0100_0200,704.5485663637377,True,0.23036101958223298,0.23036101958223298,0.0047833187155867,-0.1876536668442249,-0.1740951413969366,-0.013586340026762352,0.0509088763386103,0.17945214324362269,0.17945214324362269,0,s_-0.19237_-0.15828,response_q80_100,35.6865640811492,-18.39702510011152,-5.55167612934741e-14,1.6029748998884799,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.1573254498294,136.00259548279072,25.169365163081125,0.0047780817669593,-0.1875175983485215,1.0,3.367487066270188,-132.15828400076708,704.7780323803888,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7780323803888,True,1,v_0100_0200,704.5415452469789,True,0.23648713340992344,0.23648713340992344,0.0047780817669593,-0.1875175983485215,-0.17395904137482363,-0.01358199892842653,0.0509088763386103,0.18557825707131315,0.18557825707131315,0,s_-0.19237_-0.15828,response_q80_100,35.68245404948989,-18.30097174803159,-2.751668143457868e-14,1.6990282519684108,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.154871775483,137.99679720781384,26.22581346469505,0.0047776836935204,-0.1872453636553025,1.0,3.36719947193575,-131.966143023999,704.7765586705457,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7765586705457,True,1,v_0100_0200,704.5504861478073,True,0.2260725227383773,0.2260725227383773,0.0047776836935204,-0.1872453636553025,-0.1736868099598959,-0.013583392980416574,0.0509088763386103,0.175163646399767,0.175163646399767,0,s_-0.19237_-0.15828,response_q80_100,35.68134367544683,-18.108828112815424,-2.110678539352223e-14,1.8911718871845764,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.186025058286,140.00354637049125,23.24838843902324,0.0047818647874805,-0.1869714188167909,1.0,3.3701398065065558,-131.77282278729294,704.7752197698951,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7752197698951,True,1,v_0100_0200,704.5699299006803,True,0.20528986921476644,0.20528986921476644,0.0047818647874805,-0.1869714188167909,-0.17341289858131978,-0.01358937735844405,0.0509088763386103,0.15438099287615614,0.15438099287615614,0,s_-0.19237_-0.15828,response_q80_100,35.68345935751888,-17.91549245642531,-3.03901535023261e-14,2.0845075435746914,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.162706519479,141.00655167335128,21.654790713796974,0.0047786552732317,-0.1868344961971685,1.0,3.367873826254165,-131.67616695612503,704.7743839401353,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7743839401353,True,1,v_0100_0200,704.5675575926434,True,0.20682634749186946,0.20682634749186946,0.0047786552732317,-0.1868344961971685,-0.1732759578003644,-0.013587069273240859,0.0509088763386103,0.15591747115325916,0.15591747115325916,0,s_-0.19237_-0.15828,response_q60_80,35.680777394181504,-17.81884365897129,-4.0618512441958045e-15,2.1811563410287107,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.0947789097186,143.00224887933558,21.00169130009068,0.0047693354916817,-0.1865620594325119,1.0,3.3612971113340864,-131.48383303056653,704.7726286390524,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7726286390524,True,1,v_0100_0200,704.556140951681,True,0.21648768737145474,0.21648768737145474,0.0047693354916817,-0.1865620594325119,-0.1730034655869101,-0.01357954314066924,0.0509088763386103,0.16557881103284444,0.16557881103284444,0,s_-0.19237_-0.15828,response_q60_80,35.673370887092084,-17.626531889090952,-6.549593400211449e-14,2.373468110909048,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.0733071931086,144.9978171934904,25.74505770497173,0.0047663461642215,-0.1862896434131407,1.0,3.359182898079632,-131.2915517845052,704.7710725031318,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7710725031318,True,1,v_0100_0200,704.5591592285924,True,0.21191327453936992,0.21191327453936992,0.0047663461642215,-0.1862896434131407,-0.17273103579157376,-0.013578347188452751,0.0509088763386103,0.16100439820075962,0.16100439820075962,0,s_-0.19237_-0.15828,response_q80_100,35.670431496863614,-17.434255189960062,4.7566506610374553e-14,2.565744810039938,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.091932982031,147.0028663883566,30.960616008995288,0.0047688205025902,-0.1860159361152246,1.0,3.3609201054720232,-131.09839200034614,704.7696812338664,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7696812338664,True,1,v_0100_0200,704.5746829177384,True,0.19499831612802154,0.19499831612802154,0.0047688205025902,-0.1860159361152246,-0.17245735071290025,-0.013582623284144852,0.0509088763386103,0.14408943978941124,0.14408943978941124,0,s_-0.19237_-0.15828,response_q80_100,35.67134355510888,-17.24108473702839,-5.951096406604257e-14,2.758915262971609,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2105.0477085705143,148.0023400686371,30.749043808008743,0.0047627625556201,-0.1858794978764269,1.0,3.35664625314444,-131.0020629407676,704.7687584558573,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7687584558573,True,1,v_0100_0200,704.5657857034294,True,0.20297275242796786,0.20297275242796786,0.0047627625556201,-0.1858794978764269,-0.17232087555108513,-0.013577463639268893,0.0509088763386103,0.15206387608935756,0.15206387608935756,0,s_-0.19237_-0.15828,response_q80_100,35.66665314339445,-17.144770641018468,-1.1794235516524608e-15,2.855229358981532,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2104.9979206903718,149.99995935535603,25.555243955111592,0.0047559149133951,-0.185606805183956,1.0,3.351812264046893,-130.80956603195906,704.7670795384518,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7670795384518,True,1,v_0100_0200,704.5599990709643,True,0.207080467487458,0.207080467487458,0.0047559149133951,-0.185606805183956,-0.1720481436894172,-0.013572411277224635,0.0509088763386103,0.1561715911488477,0.1561715911488477,0,s_-0.19237_-0.15828,response_q80_100,35.66099037873718,-16.952289007579008,1.2931647403519911e-14,3.047710992420992,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2104.918506303909,151.9955264620883,22.70685976454702,0.0047450304360259,-0.1853343933783623,1.0,3.3441326811286003,-130.61724475529385,704.7652752106146,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7652752106146,True,1,v_0100_0200,704.5449883567524,True,0.22028685386226243,0.22028685386226243,0.0047450304360259,-0.1853343933783623,-0.1717756661341165,-0.013563320318432642,0.0509088763386103,0.16937797752365213,0.16937797752365213,0,s_-0.19237_-0.15828,response_q80_100,35.65247997292223,-16.75999423894568,-2.3008112035191836e-14,3.24000576105432,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2104.8082045880296,153.99481188284068,20.71376154191517,0.0047299371754267,-0.1850614747162323,1.0,3.3334863020671537,-130.42454225647236,704.7633358399496,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7633358399496,True,1,v_0100_0200,704.520390764733,True,0.2429450752166531,0.2429450752166531,0.0047299371754267,-0.1850614747162323,-0.1715026540269067,-0.013550024004235682,0.0509088763386103,0.1920361988780428,0.1920361988780428,0,s_-0.19237_-0.15828,response_q60_80,35.64099822067933,-16.567329948110107,4.940731813889473e-14,3.432670051889893,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2104.794911622126,155.00193836652858,19.892041113246464,0.00472809405432,-0.1849239957680167,1.0,3.332183575148633,-130.32750496704242,704.7625400141986,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7625400141986,True,1,v_0100_0200,704.5211367193053,True,0.2414032948933027,0.2414032948933027,0.00472809405432,-0.1849239957680167,-0.17136516592435777,-0.01354908594487006,0.0509088763386103,0.1904944185546924,0.1904944185546924,0,s_-0.19237_-0.15828,response_q60_80,35.63927882530625,-16.47029588370222,-1.043583747454312e-13,3.529704116297779,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2104.8462916957264,157.00049574979218,21.55766991156038,0.0047350322291265,-0.1846511841413436,1.0,3.337067440627678,-130.13500746226063,704.7612939359605,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7612939359605,True,1,v_0100_0200,704.5467827233923,True,0.21451121256814076,0.21451121256814076,0.0047350322291265,-0.1846511841413436,-0.1710924058828865,-0.013557819884087169,0.0509088763386103,0.16360233622953047,0.16360233622953047,0,s_-0.19237_-0.15828,response_q60_80,35.643343471970326,-16.277775305976878,3.1209360692218416e-14,3.7222246940231223,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2104.8408350520517,158.99704750932824,24.31183025504436,0.0047342258036051,-0.1843786461940757,1.0,3.336492058100959,-129.9426588908102,704.7598058293227,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7598058293227,True,1,v_0100_0200,704.554747936225,True,0.20505789309765987,0.20505789309765987,0.0047342258036051,-0.1843786461940757,-0.1708198685323053,-0.013558807589159663,0.0509088763386103,0.15414901675904957,0.15414901675904957,0,s_-0.19237_-0.15828,response_q80_100,35.641944137993,-16.08542520764091,-8.439137404438505e-14,3.9145747923590903,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2104.762208480497,160.98590943238128,23.08411009680499,0.0047234494369179,-0.1841071573295017,1.0,3.3288888249848974,-129.75099380630166,704.7580098913953,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7580098913953,True,1,v_0100_0200,704.5399267080371,True,0.21808318335820331,0.21808318335820331,0.0047234494369179,-0.1841071573295017,-0.17054831460971687,-0.01354981866300056,0.0509088763386103,0.16717430701959302,0.16717430701959302,0,s_-0.19237_-0.15828,response_q80_100,35.633512966042446,-15.89378634282987,-2.5157314401811068e-14,4.10621365717013,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2104.6839654047253,161.97717880342304,22.31513551998151,0.0047127567730449,-0.18397184387521,1.0,3.321348077490815,-129.65543510801206,704.7569474596268,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7569474596268,True,1,v_0100_0200,704.5203989121504,True,0.2365485474763318,0.2365485474763318,0.0047127567730449,-0.18397184387521,-0.17041293369776567,-0.013540016997207988,0.0509088763386103,0.1856396711377215,0.1856396711377215,0,s_-0.19237_-0.15828,response_q60_80,35.625555743251,-15.798255515039655,-4.5357370810857984e-14,4.201744484960345,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2104.619205960385,164.0084050349962,22.63756752598207,0.0047038688552354,-0.1836945751886104,1.0,3.315075941252344,-129.4597033819407,704.7551798904051,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7551798904051,True,1,v_0100_0200,704.5100860356469,True,0.2450938547582382,0.2450938547582382,0.0047038688552354,-0.1836945751886104,-0.1701356125100192,-0.013532954527487135,0.0509088763386103,0.1941849784196279,0.1941849784196279,0,s_-0.19237_-0.15828,response_q80_100,35.6184395695066,-15.602544675646278,-5.170627933855142e-14,4.3974553243537216,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
abs_gt_p95,fit,7,fit_001_018:7,2104.729921667509,166.01355314275855,23.638425490607872,0.0047188922461082,-0.1834208734525472,1.0,3.325659050834959,-129.2666278643242,704.7541832678424,0.0444956753036461,-0.0075955218613115,-0.9989807019792358,702.9060037805342,0.1162029081641364,fit_001_018,007,704.7541832678424,True,1,v_0100_0200,704.5541838432838,True,0.19999942455865494,0.19999942455865494,0.0047188922461082,-0.1834208734525472,-0.16986201560329794,-0.013549779367155892,0.0509088763386103,0.14909054822004464,0.14909054822004464,0,s_-0.19237_-0.15828,response_q80_100,35.6282065922319,-15.409423583491808,-3.507935303701759e-14,4.590576416508192,edge_0_5mm,reused_frame_board_geometry_summary,0.1162029081641364
