scope,frame_id,centering,predictor,n_points,x_min,x_max,x_span,y_mean_mm,y_std_mm,y_p05_mm,y_p95_mm,slope_mm_per_x,slope_mm_per_x_span,pearson_r,linear_r2,binned_explained_fraction,low_frequency_amplitude_mm,low_frequency_bin_mean_std_mm,low_frequency_bin_count,frame_count,global_slope_mm_per_x_span,frame_slope_median_mm_per_x_span,frame_slope_p05_mm_per_x_span,frame_slope_p95_mm_per_x_span,frame_same_sign_fraction,frame_binned_ev_median,frame_low_frequency_amplitude_median_mm,frame_low_frequency_amplitude_p75_mm
frame,006,raw,s,900.0,-0.10548386450582409,0.15151132720004018,0.25699519170586427,-0.026846359865282415,0.07772640907822721,-0.16973990706990208,0.08050482253542553,0.4005695452534165,0.10294444707393265,0.3745970638468818,0.14032296024270474,0.7826290027122068,0.2370267889461699,0.0717793373244718,12.0,,,,,,,,,
frame,006,raw,t,900.0,-0.012995853193144901,-0.011411818928812247,0.0015840342643326545,-0.026846359865282415,0.07772640907822721,-0.16973990706990208,0.08050482253542553,90.58963836515002,0.14349709116390164,0.5317893054843268,0.28279986542750235,0.7484737210300613,0.2284090047463663,0.07019557792872348,12.0,,,,,,,,,
frame,006,frame_median_subtracted,v,900.0,637.9855184564794,2524.995058483226,1887.0095400267464,-0.012265208865152949,0.07772640907822721,-0.1551587560697726,0.095085973535555,5.4539199734423344e-05,0.10291599020428105,0.3746135129604597,0.14033528409257645,0.7826290027122068,0.2370267889461699,0.0717793373244718,12.0,,,,,,,,,
frame,006,frame_median_subtracted,s,900.0,-0.10548386450582409,0.15151132720004018,0.25699519170586427,-0.012265208865152949,0.07772640907822721,-0.1551587560697726,0.095085973535555,0.4005695452534165,0.10294444707393265,0.3745970638468818,0.14032296024270474,0.7826290027122068,0.2370267889461699,0.0717793373244718,12.0,,,,,,,,,
frame,006,frame_median_subtracted,t,900.0,-0.012995853193144901,-0.011411818928812247,0.0015840342643326545,-0.012265208865152949,0.07772640907822721,-0.1551587560697726,0.095085973535555,90.58963836515004,0.14349709116390166,0.5317893054843268,0.28279986542750235,0.7484737210300613,0.2284090047463663,0.0701955779287235,12.0,,,,,,,,,
frame,007,raw,v,900.0,118.97999544257928,1993.999581883192,1875.0195864406126,0.056775592805726215,0.07533145770114488,-0.062138720503338615,0.19596199534273065,-3.2324279425991484e-05,-0.06060865704131335,-0.23879980440081802,0.057025346581868974,0.8367109534607168,0.2529144579178819,0.07193114444848872,12.0,,,,,,,,,
frame,007,raw,s,900.0,-0.17628326878406717,0.07912600331230782,0.255409272096375,0.056775592805726215,0.07533145770114488,-0.062138720503338615,0.19596199534273065,-0.23761473396525026,-0.06068900624143836,-0.23906675413037548,0.057152912930433564,0.8367109534607168,0.2529144579178819,0.07193114444848872,12.0,,,,,,,,,
frame,007,raw,t,900.0,-0.01362586321746934,-0.011665271200543783,0.001960592016925557,0.056775592805726215,0.07533145770114488,-0.062138720503338615,0.19596199534273065,-30.23773580731197,-0.05928386343371991,-0.23956832198329248,0.057392980897890356,0.8272763442961166,0.25067306726894156,0.0715244531308512,12.0,,,,,,,,,
frame,007,frame_median_subtracted,v,900.0,118.97999544257928,1993.999581883192,1875.0195864406126,0.00586671646711592,0.07533145770114488,-0.11304759684194891,0.14505311900412035,-3.2324279425991484e-05,-0.06060865704131335,-0.23879980440081797,0.057025346581868974,0.8367109534607168,0.2529144579178819,0.07193114444848872,12.0,,,,,,,,,
frame,007,frame_median_subtracted,s,900.0,-0.17628326878406717,0.07912600331230782,0.255409272096375,0.00586671646711592,0.07533145770114488,-0.11304759684194891,0.14505311900412035,-0.2376147339652502,-0.060689006241438345,-0.23906675413037545,0.05715291293043345,0.8367109534607168,0.2529144579178819,0.07193114444848872,12.0,,,,,,,,,
frame,007,frame_median_subtracted,t,900.0,-0.01362586321746934,-0.011665271200543783,0.001960592016925557,0.00586671646711592,0.07533145770114488,-0.11304759684194891,0.14505311900412035,-30.237735807311967,-0.059283863433719906,-0.23956832198329242,0.057392980897890356,0.8272763442961166,0.25067306726894156,0.0715244531308512,12.0,,,,,,,,,
frame,008,raw,v,900.0,292.01553542811314,2626.6577991982967,2334.6422637701835,0.001972897112160076,0.0655054623715367,-0.10176388173965165,0.10689504334800971,7.868842892978076e-06,0.018370933184914253,0.07400505821207719,0.005476748640972806,0.5825477796656118,0.16282644316543154,0.05219106555834125,12.0,,,,,,,,,
frame,008,raw,s,900.0,-0.15268832354007789,0.16538573675357873,0.3180740602936566,0.001972897112160076,0.0655054623715367,-0.10176388173965165,0.10689504334800971,0.05780686611255396,0.018386864617271823,0.07403531999510837,0.00548122860677791,0.5825477796656118,0.16282644316543154,0.05219106555834125,12.0,,,,,,,,,
frame,008,raw,t,900.0,-0.016864591313506816,-0.01175719370956761,0.005107397603939206,0.001972897112160076,0.0655054623715367,-0.10176388173965165,0.10689504334800971,4.20747426660272,0.021489243987882597,0.08681537349339624,0.00753690907479776,0.5937038667569883,0.16562711123571716,0.05268843837710486,12.0,,,,,,,,,
frame,008,frame_median_subtracted,v,900.0,292.01553542811314,2626.6577991982967,2334.6422637701835,-0.0016631985979750476,0.0655054623715367,-0.10539997744978677,0.10325894763787459,7.868842892978074e-06,0.01837093318491425,0.07400505821207719,0.005476748640972806,0.5825477796656118,0.16282644316543154,0.05219106555834125,12.0,,,,,,,,,
frame,008,frame_median_subtracted,s,900.0,-0.15268832354007789,0.16538573675357873,0.3180740602936566,-0.0016631985979750476,0.0655054623715367,-0.10539997744978677,0.10325894763787459,0.057806866112553944,0.018386864617271816,0.07403531999510837,0.005481228606778021,0.5825477796656118,0.16282644316543154,0.05219106555834125,12.0,,,,,,,,,
frame,008,frame_median_subtracted,t,900.0,-0.016864591313506816,-0.01175719370956761,0.005107397603939206,-0.0016631985979750476,0.0655054623715367,-0.10539997744978677,0.10325894763787459,4.207474266602719,0.021489243987882593,0.08681537349339624,0.00753690907479776,0.5937038667569883,0.16562711123571716,0.05268843837710486,12.0,,,,,,,,,
frame,009,raw,v,900.0,151.0122142305479,2022.9614097596093,1871.9491955290614,0.04527451210008533,0.08611805707562882,-0.08310972577754114,0.18638480840330657,-2.721750135957691e-05,-0.05094977977437113,-0.16532466564882922,0.027332245071897243,0.8216672712289887,0.2703771412274985,0.08148826832453494,12.0,,,,,,,,,
frame,009,raw,s,900.0,-0.1719024373431266,0.08305063364234837,0.254953070985475,0.04527451210008533,0.08611805707562882,-0.08310972577754114,0.18638480840330657,-0.200131366704354,-0.05102410654179529,-0.16552849328725833,0.027399682089950028,0.8216672712289887,0.2703771412274985,0.08148826832453494,12.0,,,,,,,,,
frame,009,raw,t,900.0,-0.014730184952767839,-0.012426876664518196,0.0023033082882496433,0.04527451210008533,0.08611805707562882,-0.08310972577754114,0.18638480840330657,26.323570437852702,0.060631297965829424,0.19081116947798926,0.03640890239755812,0.823569007068011,0.27908647799583075,0.08158251547356923,12.0,,,,,,,,,
frame,009,frame_median_subtracted,v,900.0,151.0122142305479,2022.9614097596093,1871.9491955290614,0.010484857827001658,0.08611805707562882,-0.11789938005062481,0.1515951541302229,-2.72175013595769e-05,-0.050949779774371116,-0.16532466564882922,0.027332245071897465,0.8216672712289887,0.2703771412274985,0.08148826832453494,12.0,,,,,,,,,
frame,009,frame_median_subtracted,s,900.0,-0.1719024373431266,0.08305063364234837,0.254953070985475,0.010484857827001658,0.08611805707562882,-0.11789938005062481,0.1515951541302229,-0.20013136670435394,-0.051024106541795275,-0.16552849328725833,0.027399682089950028,0.8216672712289887,0.2703771412274985,0.08148826832453494,12.0,,,,,,,,,
frame,009,frame_median_subtracted,t,900.0,-0.014730184952767839,-0.012426876664518196,0.0023033082882496433,0.010484857827001658,0.08611805707562882,-0.11789938005062481,0.1515951541302229,26.3235704378527,0.06063129796582941,0.19081116947798926,0.03640890239755801,0.823569007068011,0.27908647799583075,0.08158251547356923,12.0,,,,,,,,,
frame,010,raw,v,900.0,193.9910810358828,2115.98764422037,1921.996563184487,-0.044159302743725246,0.07733445269438917,-0.1537061973072582,0.0933202905413963,-5.487141392963169e-05,-0.1054626689898255,-0.3951096798887198,0.1561116591417664,0.8532809714458743,0.24152623079756724,0.0745713350445906,12.0,,,,,,,,,
frame,010,raw,s,900.0,-0.16599063547903767,0.0957946048882034,0.26178524036724105,-0.044159302743725246,0.07733445269438917,-0.1537061973072582,0.0933202905413963,-0.4030921005293257,-0.10552356242720562,-0.3952362840188063,0.1562117202049942,0.8532809714458743,0.24152623079756724,0.0745713350445906,12.0,,,,,,,,,
frame,010,raw,t,900.0,-0.00579039976318313,-0.0037094485046083214,0.002080951258574809,-0.044159302743725246,0.07733445269438917,-0.1537061973072582,0.0933202905413963,-43.34897678056599,-0.09020710778944896,-0.3521584355463608,0.12401556372646028,0.8385374689791472,0.24245298282758238,0.07392428361277452,12.0,,,,,,,,,
frame,010,frame_median_subtracted,v,900.0,193.9910810358828,2115.98764422037,1921.996563184487,0.006175064760082907,0.07733445269438917,-0.10337182980345005,0.14365465804520444,-5.487141392963169e-05,-0.1054626689898255,-0.3951096798887198,0.1561116591417666,0.8532809714458743,0.24152623079756724,0.0745713350445906,12.0,,,,,,,,,
frame,010,frame_median_subtracted,s,900.0,-0.16599063547903767,0.0957946048882034,0.26178524036724105,0.006175064760082907,0.07733445269438917,-0.10337182980345005,0.14365465804520444,-0.4030921005293257,-0.10552356242720562,-0.3952362840188063,0.1562117202049942,0.8532809714458743,0.24152623079756724,0.0745713350445906,12.0,,,,,,,,,
frame,010,frame_median_subtracted,t,900.0,-0.00579039976318313,-0.0037094485046083214,0.002080951258574809,0.006175064760082907,0.07733445269438917,-0.10337182980345005,0.14365465804520444,-43.34897678056599,-0.09020710778944896,-0.3521584355463608,0.12401556372646028,0.8385374689791472,0.24245298282758238,0.07392428361277452,12.0,,,,,,,,,
frame,011,raw,v,900.0,165.01812493611814,2086.0225858169365,1921.0044608808184,-0.058255943975720405,0.0719815880225406,-0.1959733935132931,0.04166534017840032,4.164444770183077e-05,0.07999916980613486,0.32679720735116397,0.10679641473251955,0.83889045928406,0.2112799632400887,0.06882194192561905,12.0,,,,,,,,,
frame,011,raw,s,900.0,-0.16985563354374972,0.09167526681393728,0.261530900357687,-0.058255943975720405,0.0719815880225406,-0.1959733935132931,0.04166534017840032,0.3058056002634217,0.0799776139713156,0.32663529366769883,0.10669061506938382,0.83889045928406,0.2112799632400887,0.06882194192561905,12.0,,,,,,,,,
frame,011,raw,t,900.0,-0.009377028938455855,0.007709019721536867,0.017086048659992723,-0.058255943975720405,0.0719815880225406,-0.1959733935132931,0.04166534017840032,-4.64069400512406,-0.07929112358768621,-0.3223980328072329,0.10394049155797369,0.83889045928406,0.2112799632400887,0.06882194192561905,12.0,,,,,,,,,
frame,011,frame_median_subtracted,v,900.0,165.01812493611814,2086.0225858169365,1921.0044608808184,-0.015269740395692047,0.0719815880225406,-0.15298718993326474,0.08465154375842868,4.164444770183078e-05,0.07999916980613488,0.32679720735116385,0.10679641473251977,0.8388904592840601,0.2112799632400887,0.06882194192561905,12.0,,,,,,,,,
frame,011,frame_median_subtracted,s,900.0,-0.16985563354374972,0.09167526681393728,0.261530900357687,-0.015269740395692047,0.0719815880225406,-0.15298718993326474,0.08465154375842868,0.30580560026342174,0.07997761397131561,0.3266352936676987,0.10669061506938393,0.8388904592840601,0.2112799632400887,0.06882194192561905,12.0,,,,,,,,,
frame,011,frame_median_subtracted,t,900.0,-0.009377028938455855,0.007709019721536867,0.017086048659992723,-0.015269740395692047,0.0719815880225406,-0.15298718993326474,0.08465154375842868,-4.640694005124061,-0.07929112358768622,-0.32239803280723284,0.10394049155797369,0.83889045928406,0.2112799632400887,0.06882194192561905,12.0,,,,,,,,,
frame,012,raw,v,900.0,988.0087981158596,2860.0151409554487,1872.0063428395893,0.023910873752189823,0.05600112222016797,-0.08592887484290941,0.10341335594125098,2.1422534443861473e-05,0.04010312035860825,0.19931844642280527,0.03972784308440058,0.58793882964668,0.14819061110524367,0.04482452265678463,12.0,,,,,,,,,
frame,012,raw,s,900.0,-0.05782571504636626,0.19727077065111315,0.2550964856974794,0.023910873752189823,0.05600112222016797,-0.08592887484290941,0.10341335594125098,0.15702365212140104,0.04005618182755296,0.19904330113533028,0.03961823572684964,0.58793882964668,0.14819061110524367,0.04482452265678463,12.0,,,,,,,,,
frame,012,raw,t,900.0,-0.015814549510545114,-0.010157365520759519,0.005657183989785595,0.023910873752189823,0.05600112222016797,-0.08592887484290941,0.10341335594125098,8.320887658406702,0.04707279244194295,0.23325082577708545,0.054405947725692294,0.5828125502818065,0.14668673898904216,0.044628680774092974,12.0,,,,,,,,,
frame,012,frame_median_subtracted,v,900.0,988.0087981158596,2860.0151409554487,1872.0063428395893,-0.008302242243299436,0.05600112222016797,-0.11814199083839867,0.07120023994576172,2.1422534443861487e-05,0.040103120358608274,0.19931844642280527,0.03972784308440058,0.5879388296466801,0.14819061110524367,0.04482452265678463,12.0,,,,,,,,,
frame,012,frame_median_subtracted,s,900.0,-0.05782571504636626,0.19727077065111315,0.2550964856974794,-0.008302242243299436,0.05600112222016797,-0.11814199083839867,0.07120023994576172,0.1570236521214011,0.040056181827552974,0.19904330113533023,0.03961823572684964,0.5879388296466801,0.14819061110524367,0.04482452265678463,12.0,,,,,,,,,
frame,012,frame_median_subtracted,t,900.0,-0.015814549510545114,-0.010157365520759519,0.005657183989785595,-0.008302242243299436,0.05600112222016797,-0.11814199083839867,0.07120023994576172,8.320887658406706,0.04707279244194297,0.23325082577708545,0.05440594772569207,0.5828125502818065,0.14668673898904216,0.044628680774092974,12.0,,,,,,,,,
frame,013,raw,v,900.0,392.99970986632326,2865.015841222405,2472.0161313560816,0.013593142251524644,0.06811241405626489,-0.10376532406823458,0.10622779563696554,2.376785743319512e-05,0.05875452698262989,0.25059259380674215,0.062796648070791,0.6994155072396073,0.1672844602837616,0.05946299408966046,12.0,,,,,,,,,
frame,013,raw,s,900.0,-0.13891392205979303,0.1979216524306385,0.33683557449043156,0.013593142251524644,0.06811241405626489,-0.10376532406823458,0.10622779563696554,0.17433661575437304,0.058722774122341864,0.25035175880375105,0.06267600313613153,0.6994155072396073,0.1672844602837616,0.05946299408966046,12.0,,,,,,,,,
frame,013,raw,t,900.0,-0.01719029287952986,-0.015171723377174654,0.0020185695023552074,0.013593142251524644,0.06811241405626489,-0.10376532406823458,0.10622779563696554,44.58984203421813,0.090007695245109,0.386466135677646,0.14935607402561257,0.5305075450376129,0.1613081681030826,0.051787497696445424,12.0,,,,,,,,,
frame,013,frame_median_subtracted,v,900.0,392.99970986632326,2865.015841222405,2472.0161313560816,-0.011094136073777842,0.06811241405626489,-0.12845260239353706,0.08154051731166305,2.3767857433195118e-05,0.05875452698262988,0.25059259380674215,0.062796648070791,0.6994155072396073,0.1672844602837616,0.05946299408966046,12.0,,,,,,,,,
frame,013,frame_median_subtracted,s,900.0,-0.13891392205979303,0.1979216524306385,0.33683557449043156,-0.011094136073777842,0.06811241405626489,-0.12845260239353706,0.08154051731166305,0.17433661575437304,0.058722774122341864,0.25035175880375105,0.06267600313613153,0.6994155072396073,0.1672844602837616,0.05946299408966046,12.0,,,,,,,,,
